Date_Ticker,Close_EASEMYTRIP.NS,High_EASEMYTRIP.NS,Low_EASEMYTRIP.NS,Open_EASEMYTRIP.NS,Volume_EASEMYTRIP.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2021-04-16,5.2782135009765625,5.416712969508626,5.235598351346742,5.325394393613044,46852928.0,,,-2.957947081676447,0.000288360093168,0.0089387995820464,0.0262398382533102,-0.0080737828475364,Consumer Services,6.0
2021-04-19,5.238643169403076,5.307131645741166,4.9175055784701565,5.139714234876076,59245504.0,,,-2.965852884851755,-0.0074969175775411,-0.0188844575451916,0.0130737051796361,-0.0613016730760671,Consumer Services,6.0
2021-04-20,5.209724426269531,5.39997193560284,5.174719620273196,5.235598674629351,29725536.0,5.870414781570434,,-2.971630594620664,-0.0055202735132731,0.0049665291755838,0.0365177682669748,-0.0067191281404112,Consumer Services,6.0
2021-04-22,5.250818729400635,5.366489031985849,4.900764147440593,5.294955488892046,40532064.0,5.815699768066406,,-2.9634203153719896,0.0078879993966455,0.0084056909533514,0.0220290031985959,-0.0666666666666666,Consumer Services,6.0
2021-04-23,5.403016090393066,5.622180593841706,5.232554551893943,5.266038217678876,90154112.0,5.785031986236572,,-2.9330126252677777,0.0289854532856449,-0.0253521126760564,0.0405633630886883,-0.0315493301606514,Consumer Services,6.0
2021-04-26,5.64348840713501,5.762202847157024,5.448675610211669,5.476071000117333,55739904.0,5.785792970657349,,-2.884968377729908,0.0445070517501363,-0.0296655888946298,0.0210356487792062,-0.0345199250656811,Consumer Services,6.0
2021-04-27,5.67926549911499,5.816152572265387,5.632599386716594,5.738375718268061,24910176.0,5.795267844200135,,-2.877820430362994,0.0063395349469926,0.0104080746290662,0.0241029536604211,-0.0082169274188129,Consumer Services,6.0
2021-04-28,5.974817276000977,6.049482862600596,5.693265456943754,5.738375460581811,51809088.0,5.820661735534668,,-2.8187717925765274,0.0520404930764449,-0.0395730621535289,0.0124967146526016,-0.0471230844478089,Consumer Services,6.0
2021-04-29,5.839486122131348,6.057261314030743,5.817708697883857,6.010595201480872,19642464.0,5.794619107246399,,-2.845809763284296,-0.0226502581783066,0.0293020782601109,0.0372935541492323,-0.0037293391562239,Consumer Services,6.0
2021-04-30,5.83015251159668,5.996594686496809,5.724376185019255,5.75548692515523,25151360.0,5.765370225906372,,-2.8476745363318767,-0.0015983616262557,-0.0128067981571551,0.028548511307219,-0.018142977626576,Consumer Services,6.0
2021-05-03,5.735264778137207,5.925040012073545,5.694820720179552,5.755487044472151,20331200.0,5.736932134628296,,-2.866632268416799,-0.0162753432728788,0.0035259516547572,0.0330891844191325,-0.0070518205387531,Consumer Services,6.0
2021-05-04,5.870596408843994,5.967039890523991,5.67926507739088,5.786597507706821,23177472.0,5.704759025573731,,-2.839594202441172,0.023596405038294,-0.0143084101319977,0.016428225509542,-0.0325914639890549,Consumer Services,6.0
2021-05-05,6.127260208129883,6.209704435865129,5.879930373197708,5.918818326879612,47204992.0,5.708933639526367,,-2.7883150395255747,0.0437202255803562,-0.0340187741616884,0.0134553168846749,-0.040365485801306,Consumer Services,6.0
2021-05-06,5.939040184020996,6.349702339252056,5.889263283943936,6.181704055372378,32972576.0,5.712448596954346,,-2.825919739943441,-0.0307184643242585,0.0408591058205447,0.0691462159720601,-0.0083813038024199,Consumer Services,6.0
2021-05-07,5.837930202484131,6.035484083206882,5.820820148482881,6.035484083206882,27576864.0,5.697743010520935,,-2.8461206223041318,-0.0170246333420847,0.0338397126842469,0.0338397126842469,-0.0029308425088687,Consumer Services,6.0
2021-05-10,5.85504150390625,5.912596091331134,5.819263866057244,5.907929669952338,26839232.0,5.684273433685303,,-2.842701935228805,0.0029310561840629,0.009032927607909,0.009829919631908,-0.0061105694682328,Consumer Services,6.0
2021-05-11,5.892374515533447,5.931262469447229,5.7819312832930265,5.8177089224563465,29249120.0,5.672442221641541,,-2.835243128842056,0.0063762163944167,-0.0126715626917921,0.006599708455609,-0.0187434169279754,Consumer Services,6.0
2021-05-12,6.075927734375,6.346591082663805,5.848819233043114,5.911040714245701,66974688.0,5.690183186531067,,-2.7985708149479795,0.0311509762927781,-0.0271377520171016,0.0445468346763748,-0.0373784072590269,Consumer Services,6.0
2021-05-14,5.8954854011535645,6.276591502505347,5.86904060678873,6.197259492972012,32958720.0,5.692661929130554,,-2.834621601338101,-0.0296979064119821,0.0511873189880853,0.0646437189509809,-0.0044856008564891,Consumer Services,6.0
2021-05-17,5.960817813873291,6.063482873347585,5.911040441324622,5.9125955985131,23334496.0,5.726868224143982,,-2.8215687616121827,0.0110817699093857,-0.0080898656637278,0.0172233177862524,-0.008350762278427,Consumer Services,6.0
2021-05-18,7.152359008789063,7.152359008789063,5.977928087143643,5.977928087143643,203492736.0,5.820575499534607,,-2.583509342150877,0.1998955901894135,-0.1642018976119961,0.0,-0.1642018976119961,Consumer Services,6.0
2021-05-19,7.237913131713867,7.861684050029771,7.125914750447417,7.373245517840979,309633760.0,5.920538997650146,,-2.566416383113536,0.0119616650701779,0.0186977079807901,0.0861810451389322,-0.0154738498830159,Consumer Services,6.0
2021-05-20,7.024805545806885,7.412133708939005,6.93769537441439,7.32346838023684,63225760.0,6.011293053627014,,-2.6089933988309006,-0.0294432361965251,0.0425154593223193,0.0551372077997684,-0.0124003676435557,Consumer Services,6.0
2021-05-21,7.486798763275146,7.675019306080128,7.065249099379111,7.077693205239704,104397344.0,6.12309205532074,,-2.5166912294935413,0.0657659794930588,-0.054643589466064,0.0251403234888931,-0.0563057292208594,Consumer Services,6.0
2021-05-24,8.228791236877441,8.395232946590374,7.267469501546791,7.583242867400706,206847680.0,6.264380812644959,,-2.36844767881806,0.099106774078392,-0.0784499631712251,0.0202267507974951,-0.11682417352168,Consumer Services,6.0
2021-05-25,8.510342597961426,9.162112984616485,8.337678369701928,8.337678369701928,237022336.0,6.407723522186279,,-2.312196200602964,0.0342153972532694,-0.0202887517478859,0.0765856813815208,-0.0202887517478859,Consumer Services,6.0
2021-05-26,9.110779762268066,9.271000838308614,8.524343052673022,8.662785280771605,119020736.0,6.5792992353439335,,-2.1922341519824498,0.0705538181800659,-0.0491719142802478,0.0175858796086914,-0.0643673455946931,Consumer Services,6.0
2021-05-27,9.071891784667969,9.22122295378352,8.711007018310234,9.05322515117242,62967968.0,6.7341529607772825,,-2.2000036268533187,-0.0042683478928061,-0.0020576340567792,0.0164608631430029,-0.0397805413604747,Consumer Services,6.0
2021-05-28,8.66589641571045,9.249222802051335,8.564786508744696,9.08433625661543,41599040.0,6.875473475456237,,-2.281117920048056,-0.0447531097806607,0.0482858115112463,0.0673128731706707,-0.0116675646829161,Consumer Services,6.0
2021-05-31,10.204322814941406,10.398763992326057,8.477676728876625,8.739006757423162,267558080.0,7.094181990623474,,-1.9737538968421635,0.1775265160615046,-0.143597579583889,0.0190547850073836,-0.1692073170731707,Consumer Services,6.0
2021-06-01,10.34121036529541,10.702095159392377,9.74855016544762,10.32876625848334,173459520.0,7.324479269981384,,-1.9464049718467016,0.0134146628675417,-0.0012033510945519,0.0348977326008257,-0.057310525452294,Consumer Services,6.0
2021-06-02,11.283865928649902,11.374086885971389,10.218322119977742,10.311654341225715,153661280.0,7.59514274597168,,-1.7580707060053906,0.0911552448945432,-0.0861594415931268,0.0079955715436508,-0.0944307399086272,Consumer Services,6.0
2021-06-03,11.64941692352295,12.372742633840453,11.35542097745986,11.448753204671858,227149248.0,7.871250581741333,6.643749465942383,-1.6850368419692154,0.0323959002335279,-0.0172252156625885,0.062091151434106,-0.0252369666218609,Consumer Services,6.0
2021-06-04,11.607417106628418,12.133188414714494,11.364752768679477,11.632305318478576,103633536.0,8.154669427871704,6.748995428085327,-1.6934280348797552,-0.0036053149415335,0.0021441645132185,0.0452961501474633,-0.0209059720797289,Consumer Services,6.0
2021-06-07,11.612083435058594,11.862525476367916,11.417642248105274,11.71941682353344,51672608.0,8.443377089500427,6.860909662246704,-1.6924957436238226,0.0004020126430634,0.0092432498504781,0.0215673649530625,-0.0167447287164913,Consumer Services,6.0
2021-06-08,11.753637313842772,11.946524283608312,11.243421362448558,11.689859726528216,58190944.0,8.738306879997253,6.98341703414917,-1.6642145273724285,0.0121902223296818,-0.0054262000444275,0.01641083220582,-0.0434091964700418,Consumer Services,6.0
2021-06-09,12.192299842834473,12.91095818723792,11.759860710303457,11.884303680782857,151667072.0,9.053303146362303,7.117467670440674,-1.5765736237790162,0.0373214280208448,-0.0252615311320962,0.0589436245554451,-0.0354682166699801,Consumer Services,6.0
2021-06-10,13.410284996032717,13.410284996032717,12.413186091973564,12.413186091973564,144973152.0,9.42002100944519,7.276334581375122,-1.3332309347305196,0.0998979002238091,-0.0743532970667016,0.0,-0.0743532970667016,Consumer Services,6.0
2021-06-11,13.794503211975098,14.136721383875097,13.315397961200002,13.937612819200002,116587616.0,9.814971899986269,7.4250178718566895,-1.256467524599183,0.0286510104786027,0.0103743937005771,0.0248082998453265,-0.0347316060181986,Consumer Services,6.0
2021-06-14,13.058732986450195,13.688726460476152,12.416297304375885,13.688726460476152,113712832.0,10.169867658615113,7.557889928817749,-1.403467924998897,-0.0533379284645912,0.0482430779984277,0.0482430779984277,-0.0491958663019533,Consumer Services,6.0
2021-06-15,13.106955528259276,14.06205570953987,12.951401814658173,13.218954391936975,162795904.0,10.467597484588625,7.69394850730896,-1.3938334865447315,0.0036927427690816,0.0085449945592799,0.0728697201437318,-0.0118680278776961,Consumer Services,6.0
2021-06-16,13.071178436279297,13.740059408461924,12.88140271475188,13.292063951274404,72050016.0,10.759260749816894,7.825090904235839,-1.4009814339116458,-0.002729626411171,0.0168986687827652,0.0511722011479955,-0.0145186390387489,Consumer Services,6.0
2021-06-17,12.122300148010254,13.312286001787976,11.895191167046356,12.94206837049758,73134336.0,11.014135479927065,7.946661548614502,-1.5905589452965825,-0.0725931707607489,0.067624808202912,0.0981650214273111,-0.0187348092516234,Consumer Services,6.0
2021-06-18,11.932523727416992,12.606071995548872,11.06453428729142,12.302741336712195,91793536.0,11.236421728134156,8.067937202453614,-1.6284746000021422,-0.0156551494581176,0.0310259269331738,0.0564464218566176,-0.072741480340091,Consumer Services,6.0
2021-06-21,12.179855346679688,12.487851498894736,11.378752800379075,11.728749593098955,53078944.0,11.433974933624269,8.18889347076416,-1.579059924330552,0.0207275195853505,-0.037037037037037,0.0252873407317608,-0.0657727471713363,Consumer Services,6.0
2021-06-22,12.452073097229004,12.83784704397283,12.37585235166994,12.596738801970172,48967008.0,11.631061458587649,8.315446271896363,-1.5246732191630368,0.0223498344439308,0.0116178007960265,0.0309807004610078,-0.0061211289850222,Consumer Services,6.0
2021-06-23,12.249853134155272,12.705626242455327,12.134743963849958,12.599849914539147,27847168.0,11.788015127182009,8.437863359451294,-1.565074983884417,-0.0162398631532873,0.0285715082908224,0.0372064140939991,-0.0093967796221462,Consumer Services,6.0
2021-06-24,12.114521980285645,12.49562854573143,11.93252396118787,12.322964318299238,35477952.0,11.94014663696289,8.565731630325317,-1.5921129545921855,-0.0110475735821106,0.0172059895019216,0.0314586548330979,-0.0150231283903686,Consumer Services,6.0
2021-06-25,11.977635383605955,12.288742796167153,11.916969058386734,12.210965943026851,18285920.0,12.105733585357664,8.68836612701416,-1.619461689051932,-0.0112993807681762,0.0194805194805194,0.0259740259740259,-0.0050649667715096,Consumer Services,6.0
2021-06-28,12.246743202209473,12.475407342130934,11.920080416442952,12.047633697059815,28962048.0,12.207854604721067,8.827767152786254,-1.5656963208526564,0.0224675246811945,-0.0162581595663519,0.0186714244061398,-0.0266734412874425,Consumer Services,6.0
2021-06-29,12.386741638183594,12.784958752823634,12.296519727566771,12.413185958556646,59513152.0,12.310131168365478,8.969937715530396,-1.5377258683532395,0.0114314829389795,0.0021348891537007,0.0321486575139735,-0.0072837484830314,Consumer Services,6.0
2021-06-30,12.257631301879885,12.596738170854112,12.195409823190138,12.518961322491933,22635904.0,12.358819437026977,9.110317478179931,-1.5635209745888137,-0.0104232686912362,0.0213197814631582,0.027664959128133,-0.0050761421319796,Consumer Services,6.0
2021-07-01,12.148743629455566,12.39607343586794,12.109854256121244,12.291853219328914,19412032.0,12.383785772323607,9.249097862243651,-1.585275770977249,-0.0088832556423537,0.01177978515625,0.020358467834707,-0.0032011024777929,Consumer Services,6.0
2021-07-02,12.15185546875,12.321408435372376,12.091189144807696,12.220298528418173,13921728.0,12.411007690429688,9.38711859703064,-1.5846540529375783,0.0002561449471111,0.0056323135050595,0.0139528458891238,-0.004992350682438,Consumer Services,6.0
2021-07-05,13.366729736328123,13.366729736328123,12.133189040435418,12.16429978156474,114266720.0,12.498740005493165,9.54639286994934,-1.3419328913930368,0.0999743842166593,-0.0899569287688535,0.0,-0.0922844046543551,Consumer Services,6.0
2021-07-06,13.461617469787598,14.52871546345811,13.30295250717544,13.53317179144385,213395648.0,12.584139013290406,9.702755451202393,-1.3229751593081147,0.0070987994319647,0.0053154326972106,0.0792696714243617,-0.0117864709027912,Consumer Services,6.0
2021-07-07,13.534727096557615,13.900278292619786,13.324729600947434,13.587614785056628,48385920.0,12.651260375976562,9.859864683151246,-1.308368500822309,0.0054309689704154,0.0039075548492191,0.0270083905980744,-0.015515458428681,Consumer Services,6.0
2021-07-08,13.206509590148926,13.64983670117115,12.974734189303495,13.64983670117115,35436800.0,12.641071605682374,10.004498529434205,-1.373943463203877,-0.0242500276560559,0.0335688327029961,0.0335688327029961,-0.0175500876490724,Consumer Services,6.0
2021-07-09,13.432062149047852,13.771170002445828,13.066511873441565,13.20651021494272,40177280.0,12.62294955253601,10.156350049972534,-1.3288800516671186,0.0170788925990839,-0.0167920555758535,0.0252461498193719,-0.0272147546333532,Consumer Services,6.0
2021-07-12,14.029388427734377,14.34516321615411,13.533172666291708,13.533172666291708,83832576.0,12.67148232460022,10.320334768295288,-1.2095395305505596,0.044470184254535,-0.0353697357513967,0.0225080936383146,-0.0353697357513967,Consumer Services,6.0
2021-07-13,13.982722282409668,14.338940654517067,13.884723635974613,14.186498210126484,37944544.0,12.71527066230774,10.485283918380738,-1.2188630147170318,-0.003326313585591,0.0145734087827209,0.0254756094637969,-0.0070085527307037,Consumer Services,6.0
2021-07-14,13.67161464691162,14.07761038911424,13.595393900647345,14.027833013323086,19059488.0,12.745292472839356,10.64130428314209,-1.2810195758268472,-0.0222494324935153,0.0260553252568402,0.0296962540773728,-0.0055751093219624,Consumer Services,6.0
2021-07-15,13.726058959960938,14.174053429085006,13.56428273110459,13.7400582234003,48658880.0,12.825480413436887,10.793280258178712,-1.2701420823647718,0.0039822884462015,0.0010199040729899,0.0326382445559116,-0.0117860654196699,Consumer Services,6.0
2021-07-16,13.530061721801758,13.897169052914048,13.450728758781215,13.824057668738078,27327488.0,12.905357313156127,10.945100688934328,-1.309300601542526,-0.0142792070710832,0.0217290913361161,0.0271327166616504,-0.0058634590626226,Consumer Services,6.0
2021-07-19,13.208064079284668,13.558059898774392,13.004289115262642,13.30917398269281,36802944.0,12.956767749786376,11.092503366470336,-1.3736328899876151,-0.0237986824552497,0.0076551645117108,0.0264986463866914,-0.0154280720322688,Consumer Services,6.0
2021-07-20,12.797402381896973,13.360506976449424,12.54229487871883,13.27495338925312,33303808.0,12.974034214019776,11.231350584030151,-1.455679474438285,-0.03109174023707,0.0373162453680198,0.0440014760611897,-0.0199343191348749,Consumer Services,6.0
2021-07-22,13.15984344482422,13.23917545461543,12.895402146287562,12.895402146287562,19544288.0,13.019533729553222,11.376699962615966,-1.3832669473703494,0.0283214555666351,-0.0200945626477541,0.0060283399360963,-0.0200945626477541,Consumer Services,6.0
2021-07-23,13.162954330444336,13.452283833697964,13.066510846218312,13.22673096790015,37876448.0,13.071955347061158,11.518440494537352,-1.3826454198663942,0.0002363922970026,0.0048451613410451,0.0219805900704559,-0.0073268873996593,Consumer Services,6.0
2021-07-26,12.909400939941406,13.169175807751651,12.82851282639114,13.066510745946134,36481760.0,13.11854362487793,11.65871880531311,-1.4333031505458946,-0.0192626506282477,0.0121701856449925,0.0201229219712673,-0.0062658301439846,Consumer Services,6.0
2021-07-27,12.859623908996582,13.167620052046267,12.7554036871896,12.973178872092838,25837536.0,13.149187660217285,11.796694927215576,-1.443248162216322,-0.0038558745813537,0.0088303486866994,0.0239506337999675,-0.0081044533296241,Consumer Services,6.0
2021-07-28,12.879847526550291,12.973179755003557,12.546962198630512,12.926513640776925,17274112.0,13.17384295463562,11.9112446975708,-1.4392076618334677,0.0015726445576345,0.0036231884057971,0.007246376811594,-0.025845440113602,Consumer Services,6.0
2021-07-29,12.854958534240724,13.114732461511004,12.763180519287298,12.929624122600575,18315136.0,13.20370931625366,12.02358560562134,-1.444180262936539,-0.001932398055044,0.0058083103232868,0.0202080719730322,-0.0071395029948142,Consumer Services,6.0
2021-07-30,12.727404594421388,12.92029062292882,12.69473774604569,12.879847038567847,18203968.0,13.232642364501952,12.137637586593629,-1.4696644148844202,-0.0099225477452596,0.011977496512783,0.0151551737886905,-0.0025666543507241,Consumer Services,6.0
2021-08-02,13.976499557495115,13.99983356285769,13.066511325333844,13.066511325333844,143939872.0,13.323874568939209,12.267431602478029,-1.2201062602606574,0.098142158820128,-0.0651084506830808,0.0016695171252705,-0.0651084506830808,Consumer Services,6.0
2021-08-03,14.65627098083496,14.80249090092227,13.696503435452929,14.146054993747711,174543808.0,13.38835163116455,12.39598119735718,-1.084293926539281,0.048636743452355,-0.0348121283888941,0.0099766113957986,-0.0654851119112807,Consumer Services,6.0
2021-08-04,14.25649642944336,15.175819416000497,14.015389130780068,14.715380818776852,115344864.0,13.42809557914734,12.510904273986815,-1.1641653552618236,-0.0272766894058086,0.0321877392250298,0.0644844959704473,-0.0169121003786976,Consumer Services,6.0
2021-08-05,13.749391555786133,14.374717646160589,13.610949326576216,14.29227437155308,48953024.0,13.438828802108764,12.603676509857175,-1.2654804355493934,-0.0355700908822116,0.0394841337934321,0.0454802736424579,-0.0100689713176185,Consumer Services,6.0
2021-08-06,14.760490417480469,15.524259674529326,13.79761355842436,13.800724822392326,183066912.0,13.51652784347534,12.717448482513428,-1.0634718024782093,0.0735377167485522,-0.0650226088661334,0.0517441653662362,-0.0652333921043569,Consumer Services,6.0
2021-08-09,15.31270694732666,15.782478372204215,14.972043007578277,14.995377012520144,120249696.0,13.610560083389284,12.850384693145752,-0.9531438112404292,0.0374118009786596,-0.0207233075052035,0.0306785355779026,-0.0222471402946726,Consumer Services,6.0
2021-08-10,14.180274963378906,15.44959372961204,13.498949944806236,15.365594351539276,75491104.0,13.618104410171508,12.929903736114502,-1.1793937317873,-0.0739537423293702,0.0835893091792299,0.0895129868434285,-0.0480473771017994,Consumer Services,6.0
2021-08-11,13.985834121704102,14.324941030175475,13.270287033429382,14.172498579514896,69650624.0,13.61826000213623,13.002796211242677,-1.2182412966773613,-0.0137120642707532,0.0133466803757609,0.0242464557723536,-0.0511622747737504,Consumer Services,6.0
2021-08-12,15.073153495788574,15.206929297715169,13.850501796333392,14.062054448083458,67746400.0,13.688336944580078,13.07858196258545,-1.0010044776164164,0.0777443350623686,-0.067079463364293,0.008875103803857,-0.0811145258884803,Consumer Services,6.0
2021-08-13,14.685824394226074,15.462037734722882,14.483604584818227,15.11981959572499,51090400.0,13.736325216293334,13.139310111999512,-1.078389415251708,-0.0256966202640157,0.0295519808659532,0.0528545977168286,-0.0137697281391537,Consumer Services,6.0
2021-08-16,14.592493057250977,15.345372438936016,14.452494719191934,14.93315605963111,40630528.0,13.789446783065795,13.199011631011963,-1.097036193048937,-0.0063551990320538,0.023345085794703,0.0515936090379658,-0.0095938601793253,Consumer Services,6.0
2021-08-17,14.796268463134766,15.079376393319434,14.34982819489115,14.63293612507582,32275744.0,13.8688570022583,13.262695331573486,-1.0563236645755796,0.013964399714587,-0.0110387519979036,0.0191337384077638,-0.0301724904056674,Consumer Services,6.0
2021-08-18,14.42916202545166,14.956488542404331,14.31871831966384,14.870934949753904,21637824.0,13.950444984436036,13.316205825805664,-1.1296682923637322,-0.0248107445872423,0.0306166722310692,0.0365458864501291,-0.0076542009572702,Consumer Services,6.0
2021-08-20,13.718280792236328,14.39649457209739,13.556504557875693,14.016944098288938,21863712.0,13.97836685180664,13.346725444793702,-1.2716960916603748,-0.0492669797429265,0.0217711906160744,0.0494386862415652,-0.0117927484362465,Consumer Services,6.0
2021-08-23,12.881402015686035,14.214497466156082,12.724293152376362,13.982722064417578,35827936.0,13.964289236068726,13.336147785186768,-1.4388970886172057,-0.0610046396647539,0.0854969084413665,0.1034899344688333,-0.0121965654917343,Consumer Services,6.0
2021-08-24,13.358952522277832,13.57517161109898,12.856513275776354,13.058733100250173,24156096.0,13.986766815185549,13.327436771392822,-1.3434867101529244,0.0370728672244116,-0.0224732756200011,0.0161853325296705,-0.0376106768598506,Consumer Services,6.0
2021-08-25,13.301397323608398,13.839612778871796,13.222065311509144,13.439840504875177,23818528.0,14.008855485916138,13.332290058135989,-1.354985731118955,-0.0043083616453799,0.0104081682471852,0.0404630763347042,-0.005964186330894,Consumer Services,6.0
2021-08-26,13.565838813781738,13.638949248145131,13.315397717784796,13.315397717784796,18982784.0,14.04315505027771,13.341467723846437,-1.302152654175612,0.0198807301022417,-0.0184611581660926,0.0053893043671666,-0.0184611581660926,Consumer Services,6.0
2021-08-27,13.808501243591309,13.889389357793288,13.377618252441753,13.50206121292958,23262656.0,14.09083218574524,13.356214179992676,-1.2536708413671007,0.0178877571184942,-0.0221921282589556,0.0058578489276321,-0.0312041823763846,Consumer Services,6.0
2021-08-30,14.12738800048828,14.618937339739698,13.7618358359689,13.898722909608898,40184160.0,14.160831356048584,13.396315937042235,-1.189960080425967,0.0230935096627501,-0.016185942572787,0.0347940708667751,-0.0258754247074367,Consumer Services,6.0
2021-08-31,14.001388549804688,14.539603987125531,13.816280211269236,14.198941944228627,30949792.0,14.162075805664063,13.43769323348999,-1.215133659157586,-0.0089188072614158,0.0141095573286333,0.0384401472329936,-0.0132207129226503,Consumer Services,6.0
2021-09-01,13.80228042602539,14.13983216483991,13.7353925209611,14.05272246746658,22770112.0,14.119376277923584,13.470141735076904,-1.2549137058392954,-0.0142205984121535,0.0181449755917839,0.0244562295791379,-0.0048461488246657,Consumer Services,6.0
2021-09-02,15.000043869018556,15.149375048893551,13.836501373913292,13.84272390200162,90948864.0,14.156553649902344,13.521101150512695,-1.0156111361022222,0.0867801121280421,-0.0771544388218284,0.0099553828761413,-0.077569272814493,Consumer Services,6.0
2021-09-03,14.807156562805176,15.399816746649078,14.715380446798008,15.150930819430506,61710368.0,14.209441900253296,13.572247219085693,-1.0541483183117368,-0.0128591161397716,0.0232167638106073,0.0400252527438411,-0.0061980918225518,Consumer Services,6.0
2021-09-06,14.76515769958496,14.986044148043115,14.564493042660594,14.884933291525265,47240864.0,14.20967526435852,13.62525993347168,-1.062539320686561,-0.0028363894878854,0.0081120428496113,0.0149599789553458,-0.0135904174548713,Consumer Services,6.0
2021-09-07,15.64870262145996,15.899143705115131,14.575382063924437,14.74649113831416,109360992.0,14.226475048065186,13.69868127822876,-0.8860148395632581,0.0598398567663002,-0.0576540755467196,0.0160039518746892,-0.0685884691848907,Consumer Services,6.0
2021-09-08,15.869589805603027,16.333139675067667,15.499372162853062,15.914699812193748,124679904.0,14.310940790176392,13.77113821029663,-0.8418835287467168,0.0141153672279611,0.00284254395629,0.0292099465167634,-0.0233287468223818,Consumer Services,6.0
