Date_Ticker,Close_SAREGAMA.NS,High_SAREGAMA.NS,Low_SAREGAMA.NS,Open_SAREGAMA.NS,Volume_SAREGAMA.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-02-17,37.70877456665039,38.245141159307146,34.98030962514433,37.40561179537194,82941.0,38.1091869354248,,-1.6612661708306815,0.0072255389528822,-0.0080395816295385,0.0142239199979496,-0.0723562346658465,Media Entertainment & Publication,13.0
2020-02-18,36.747989654541016,38.42704502456324,36.39818752020278,38.42704502456324,25833.0,37.9137638092041,,-1.667182221014821,-0.0254790807484657,0.0456910809490971,0.0456910809490971,-0.0095189461417247,Media Entertainment & Publication,13.0
2020-02-19,37.09312057495117,37.77873657736074,35.82916627998617,36.20228799523842,59361.0,37.77897243499756,,-1.6650570712341464,0.0093918313261391,-0.0240161131202945,0.0184836431063866,-0.0340751674535182,Media Entertainment & Publication,13.0
2020-02-20,35.7732048034668,36.8739180652484,35.63328322280702,36.8739180652484,76100.0,37.57515411376953,,-1.6731844760721295,-0.035583842799565,0.0307692103022019,0.0307692103022019,-0.0039113515668636,Media Entertainment & Publication,13.0
2020-02-24,34.891700744628906,35.717234794704126,34.700475922317544,35.44672314935037,65308.0,37.34078598022461,,-1.678612352992218,-0.0246414617779076,0.0159070034672041,0.0236598971233095,-0.0054805245439576,Media Entertainment & Publication,13.0
2020-02-25,34.7144660949707,35.30213232678806,34.42529507918362,34.89169911671143,25863.0,37.109449577331546,,-1.6797036784996555,-0.0050795646493524,0.0051054514638322,0.0169285689202201,-0.0083299859774877,Media Entertainment & Publication,13.0
2020-02-26,34.420631408691406,35.2321736347329,33.576438007700034,34.42995926986108,52489.0,36.85269412994385,,-1.6815129708063516,-0.0084643296968887,0.0002709962248779,0.0235772033466119,-0.0245257964901308,Media Entertainment & Publication,13.0
2020-02-27,34.196754455566406,34.61185524849123,32.64362900600832,34.23406589919401,85369.0,36.58684368133545,,-1.6828914971269326,-0.0065041500972718,0.0010910814263407,0.0121386020262299,-0.0454173348987297,Media Entertainment & Publication,13.0
2020-02-28,32.04196548461914,33.581099053977695,31.533586111969107,33.581099053977695,73404.0,36.23330879211426,,-1.6961596485390595,-0.063011505192608,0.0480349300075668,0.0480349300075668,-0.0158660483201027,Media Entertainment & Publication,13.0
2020-03-02,32.75090408325195,32.92813710683688,32.04663225865433,32.18655383745423,30946.0,35.91079044342041,,-1.6917943465093086,0.0221253155950473,-0.0172315928855937,0.0054115459876895,-0.021503889566144,Media Entertainment & Publication,13.0
2020-03-03,32.36845016479492,33.74434261230192,31.902046131446248,32.181889283626646,80482.0,35.82333965301514,,-1.6941493133142569,-0.0116776598742081,-0.0057636643156671,0.0425072081147546,-0.0144092173389244,Media Entertainment & Publication,13.0
2020-03-04,32.28449630737305,32.694933135112066,31.342360470366877,32.01398104225289,198578.0,35.6239517211914,,-1.6946662606844745,-0.0025936940753866,-0.0083791074992977,0.0127131247094998,-0.0291822993933782,Media Entertainment & Publication,13.0
2020-03-05,31.48228073120117,32.97943900081099,31.057855742337885,32.974775070402735,67540.0,35.43319244384766,,-1.6996059173623792,-0.024848322505458,0.0474074401389348,0.0475555847555233,-0.013481392675679,Media Entertainment & Publication,13.0
2020-03-06,30.484176635742188,31.095166142144635,29.392791330842083,31.043862909375378,52623.0,35.096448707580564,,-1.705751761081726,-0.0317036781413931,0.0183598947191825,0.0200428410353086,-0.0358016986301172,Media Entertainment & Publication,13.0
2020-03-09,28.781801223754883,30.26030186083299,28.543935294596267,29.663304157645317,99639.0,34.687878704071046,,-1.716234167958257,-0.0558445593702307,0.0306270940806472,0.0513692880297511,-0.0082644559772129,Media Entertainment & Publication,13.0
2020-03-11,28.394689559936523,29.378802746008475,28.077534946496858,28.632555520016272,101408.0,34.23593330383301,,-1.7186178149131064,-0.013449876218965,0.0083771283914779,0.0346583534218485,-0.0111695045219707,Media Entertainment & Publication,13.0
2020-03-12,26.29120445251465,28.245438951924143,25.675550974023448,27.79769063476181,65266.0,33.682544803619386,,-1.7315700618731225,-0.0740802290858564,0.0573000063564252,0.0743303526827421,-0.0234167087933589,Media Entertainment & Publication,13.0
2020-03-13,25.708200454711918,31.52892494782193,21.454593249549355,22.57396404838898,468648.0,33.09114418029785,,-1.7351599193584806,-0.0221748683616118,-0.1219158226124876,0.2264150889660254,-0.1654572132598624,Media Entertainment & Publication,13.0
2020-03-16,21.96763801574707,23.78661301290219,21.664475211149888,22.998390453120702,293557.0,32.27703561782837,,-1.7581924991033466,-0.1455007496753533,0.0469214048699619,0.0828024840836882,-0.0138004279012547,Media Entertainment & Publication,13.0
2020-03-17,21.090795516967773,22.942421548180533,20.727001643366474,22.15419721771275,206839.0,31.459662246704102,,-1.7635916723844671,-0.0399151924367448,0.0504201797362009,0.0877930863121358,-0.0172489403402836,Media Entertainment & Publication,13.0
2020-03-18,21.328662872314453,22.429377918313698,20.335221887850523,21.081469066421544,123610.0,30.640656661987304,,-1.762126999913383,0.0112782543055482,-0.0115897469697351,0.0516073160604935,-0.0465777433124259,Media Entertainment & Publication,13.0
2020-03-19,21.98629379272461,22.378073108341624,18.94533787814017,18.94533787814017,100523.0,29.902571868896484,,-1.7580776258248092,0.0308331996406483,-0.1383114381738457,0.0178192522719158,-0.1383114381738457,Media Entertainment & Publication,13.0
2020-03-20,21.86036491394043,22.39206395302968,20.67103339540039,21.32399828367499,72355.0,29.14093408584595,,-1.7588530351356029,-0.0057276082986687,-0.0245360327870555,0.0243225143396477,-0.0544058401230804,Media Entertainment & Publication,13.0
2020-03-23,20.73166847229004,22.3874023468994,17.49015785471164,17.56478257801272,91274.0,28.388857269287108,34.4504793548584,-1.7658030035492442,-0.0516320951683023,-0.1527559587647361,0.0798649600644738,-0.1563555109860551,Media Entertainment & Publication,13.0
2020-03-24,21.71111488342285,22.294120849948328,19.560993462268637,20.8949087268008,61511.0,27.729827976226808,34.08313938140869,-1.759772044852968,0.0472439742340053,-0.0375939310811372,0.0268528801793876,-0.0990332109935039,Media Entertainment & Publication,13.0
2020-03-25,19.486366271972656,22.947086851914182,18.90336215502556,22.947086851914182,224751.0,26.968422985076906,33.67718112945557,-1.7734709739957435,-0.102470491423214,0.1775970199697571,0.1775970199697571,-0.029918565052615,Media Entertainment & Publication,13.0
2020-03-26,18.84273147583008,20.703685700645615,18.189766494120057,18.189766494120057,135358.0,26.18952798843384,33.25900310516357,-1.7774341667002147,-0.0330300060647182,-0.0346534143708193,0.0987624446701169,-0.0346534143708193,Media Entertainment & Publication,13.0
2020-03-27,18.637508392333984,20.204627254004222,18.380986760432236,18.842726796112014,137992.0,25.411565685272212,32.828791847229006,-1.7786978314867912,-0.0108913659232122,0.0110110428635645,0.0840841398260527,-0.0137637299204256,Media Entertainment & Publication,13.0
2020-03-30,17.723360061645508,19.402413433487737,17.242962420638506,17.44351691779117,217158.0,24.695635414123537,32.35203353881836,-1.7843267160913872,-0.0490488487755415,-0.0157895084724896,0.0947367410018267,-0.0271053366481344,Media Entertainment & Publication,13.0
2020-03-31,18.213083267211918,19.01529757445224,16.9631188429979,19.01529757445224,179638.0,23.96874437332153,31.904845237731934,-1.7813112367432489,0.0276315102702336,0.0440460462114347,0.0440460462114347,-0.0686300285281329,Media Entertainment & Publication,13.0
2020-04-01,19.10391616821289,19.579648042686117,17.28027548563762,19.579648042686117,69701.0,23.30551767349243,31.465865592956543,-1.775825917311625,0.0489117019853907,0.0249023221356465,0.0249023221356465,-0.0954589973342552,Media Entertainment & Publication,13.0
2020-04-03,20.18130874633789,20.57775199235836,17.90992150251662,18.376325536708705,40658.0,22.700358295440672,31.0563627243042,-1.769191853350095,0.0563964251433263,-0.0894383626114794,0.0196440801240112,-0.1125490557808068,Media Entertainment & Publication,13.0
2020-04-07,21.235382080078125,21.762419026792983,20.246606872920832,20.988188278288803,50730.0,22.18801336288452,30.68529140472412,-1.762701378050603,0.0522301772887502,-0.0116406571286148,0.0248188115818879,-0.0465626285144596,Media Entertainment & Publication,13.0
2020-04-08,23.21760368347168,25.47966518448716,20.57309067932572,21.081471983272557,107488.0,21.824684715271,30.35265205383301,-1.7504958132733464,0.0933452290106504,-0.0920048308740756,0.0974287239912623,-0.1139012035952943,Media Entertainment & Publication,13.0
2020-04-09,23.73530960083008,26.305195694608383,23.343530289105757,23.879895106294576,52911.0,21.57236013412476,30.03577697753906,-1.7473080298796688,0.0222979909734158,0.0060915786604882,0.1082727015993265,-0.0165061808045943,Media Entertainment & Publication,13.0
2020-04-13,23.049694061279297,24.24368765169928,22.853803501136,23.49744234409724,23374.0,21.305110359191893,29.709946975708007,-1.751529719758315,-0.028885889886467,0.0194253460209741,0.0518008433103565,-0.0084986186637666,Media Entertainment & Publication,13.0
2020-04-15,23.88922500610352,25.652232974543868,22.853806727126297,24.150410626068407,51645.0,21.185011386871334,29.39661666870117,-1.7463602930342694,0.0364226502352814,0.0109331977030715,0.0737992952048429,-0.0433424809181828,Media Entertainment & Publication,13.0
2020-04-16,22.17751693725586,24.99926241406052,21.459255217702687,23.693332680483056,121819.0,21.00847721099853,29.049891738891603,-1.7569001659114014,-0.0716518877615463,0.068349209134445,0.1272345089302775,-0.0323869313947662,Media Entertainment & Publication,13.0
2020-04-17,24.34629821777344,24.719421793540544,22.20083902993351,23.781948008613483,109402.0,21.12741022109985,28.75456443786621,-1.743545856604238,0.0977918892657571,-0.0231801238985877,0.0153256800039818,-0.0881226036356396,Media Entertainment & Publication,13.0
2020-04-20,25.787487030029297,26.305194266804858,23.50677024054564,23.50677024054564,75174.0,21.36224479675293,28.486288757324218,-1.73467171086083,0.0591953979765085,-0.0884427702019891,0.0200759087604269,-0.0884427702019891,Media Entertainment & Publication,13.0
2020-04-21,24.46756362915039,26.11863531713424,23.55341127407287,25.787488925596485,47005.0,21.519189834594727,28.29329071044922,-1.7427991626769457,-0.0511846462333405,0.0539459227102427,0.067480020201798,-0.0373618055697383,Media Entertainment & Publication,13.0
2020-04-22,25.07389068603516,26.025354470805247,23.506771602943967,23.506771602943967,43446.0,21.67356967926025,28.069323425292968,-1.7390656930404826,0.0247808513374986,-0.0625000365006772,0.037946395981538,-0.0625000365006772,Media Entertainment & Publication,13.0
2020-04-23,25.428356170654297,25.81547154489451,24.439579133099407,25.30709215017077,65462.0,21.851969242095947,27.87194122314453,-1.7368830655146734,0.014136836163865,-0.0047688501635614,0.0152237671850359,-0.0388848194086565,Media Entertainment & Publication,13.0
2020-04-24,25.15784072875977,25.428356011206954,24.72874998372937,25.073889982324616,58754.0,22.073277854919432,27.63071701049805,-1.738548769159331,-0.0106383377705996,-0.0033369615198803,0.0107527225950652,-0.0170559448903685,Media Entertainment & Publication,13.0
2020-04-27,24.45357131958008,25.75483903579569,23.558074705711448,24.72408660809672,58034.0,22.210400676727296,27.380724411010743,-1.742885320571982,-0.027994032428013,0.0110624041364475,0.0532138107440234,-0.0366202793925484,Media Entertainment & Publication,13.0
2020-04-28,25.44701194763184,26.678318859263836,23.86123900412272,23.86123900412272,147066.0,22.50843296051025,27.140992698669432,-1.736768192236136,0.0406255845033279,-0.062316665971334,0.0483870921334865,-0.062316665971334,Media Entertainment & Publication,13.0
2020-04-29,25.29309844970703,26.039345613539798,24.891991285557395,25.28377058896261,28826.0,22.830951309204103,26.899675178527836,-1.7377159173370025,-0.0060483917813827,-0.0003687907498942,0.0295039836782593,-0.0158583640888125,Media Entertainment & Publication,13.0
2020-04-30,25.232465744018555,25.661558324563423,25.181162509477804,25.63823867249945,56172.0,23.16069917678833,26.65360023498535,-1.7380892643006485,-0.0023972035616371,0.0160813823190104,0.0170055746789863,-0.002033223191947,Media Entertainment & Publication,13.0
2020-05-04,24.22503471374512,25.18116431238808,23.693335626050377,23.693335626050377,40184.0,23.48578290939331,26.37310474395752,-1.7442925387869974,-0.0399259842654201,-0.021948331301794,0.0394686575247902,-0.021948331301794,Media Entertainment & Publication,13.0
2020-05-05,24.3043212890625,25.069224170413197,23.814597619955308,25.069224170413197,30380.0,23.79034481048584,26.110425910949708,-1.743804330289347,0.0032729189557113,0.0314718881573918,0.0314718881573918,-0.0201496541821795,Media Entertainment & Publication,13.0
2020-05-06,24.029142379760746,29.10362130102731,23.87989477631532,25.09254596892945,54886.0,24.036606121063237,25.836833267211915,-1.7454987493175058,-0.0113222215106905,0.044254745856614,0.2111801928287169,-0.0062111082071379,Media Entertainment & Publication,13.0
2020-05-07,23.8565731048584,25.17649651680017,22.95641440877052,23.80060410999229,58425.0,24.220369338989254,25.57900493621826,-1.7465613476969093,-0.0071816660026824,-0.0023460618010852,0.0553274523604134,-0.0377321039418088,Media Entertainment & Publication,13.0
2020-05-08,22.643922805786133,24.780056080973207,22.200840251214625,23.34353069285273,71007.0,24.29079637527466,25.29002098083496,-1.7540282634807685,-0.050830867188771,0.0308960551167323,0.0943358310089819,-0.0195673937935474,Media Entertainment & Publication,13.0
2020-05-11,27.12140274047852,27.17270780434735,22.24747841620435,22.24747841620435,3923979.0,24.485986328125,25.1169849395752,-1.7264581011496782,0.1977342871681344,-0.1797076785043964,0.0018916817968364,-0.1797076785043964,Media Entertainment & Publication,13.0
2020-05-12,25.00859260559082,26.56638192108522,24.58882789959745,25.932072762262766,1014240.0,24.54965047836304,24.919322776794434,-1.7394677671321632,-0.0779019490660171,0.0369265144678911,0.0622901632275838,-0.0167848192264736,Media Entertainment & Publication,13.0
2020-05-13,25.003929138183597,26.39847919204368,24.57017443205464,26.37515770817537,209854.0,24.64736223220825,24.72511203765869,-1.7394964825156642,-0.00018647460418,0.0548405237598346,0.0557732365242735,-0.0173474618221727,Media Entertainment & Publication,13.0
2020-05-14,24.514204025268555,25.139185344992665,23.879894844704136,23.89855056638475,89258.0,24.678611183166502,24.526983489990236,-1.7425119736083354,-0.0195859262841685,-0.0251141525235413,0.0254946609353456,-0.0258751693471503,Media Entertainment & Publication,13.0
2020-05-15,24.6867733001709,25.17649698059405,23.88922288795537,25.17649698059405,48765.0,24.80407400131225,24.336783866882325,-1.741449375228932,0.0070395626439456,0.0198374925093902,0.0198374925093902,-0.0323067904629725,Media Entertainment & Publication,13.0
2020-05-18,24.32764434814453,24.99926500521379,23.786613749284008,23.786613749284008,116531.0,24.80314130783081,24.182497444152837,-1.7436607181382422,-0.0145474237422466,-0.0222393336205519,0.0276073033400985,-0.0222393336205519,Media Entertainment & Publication,13.0
2020-05-19,25.134521484375,27.79768982665669,24.253016667382592,24.322979284735087,1669389.0,24.770493030548096,24.030169792175293,-1.7386923578213695,0.0331670886290315,-0.0322879510614281,0.1059565961475439,-0.0350714779885664,Media Entertainment & Publication,13.0
2020-05-20,28.954370498657227,29.663304360834765,23.628034095883304,25.13452015463496,6015608.0,24.99483337402344,23.961888198852535,-1.715171569578853,0.1519761980213888,-0.1319265547216582,0.0244845199521921,-0.1839562149355288,Media Entertainment & Publication,13.0
2020-05-21,27.107410430908203,28.26409258277389,26.682981797995275,28.26409258277389,926031.0,25.09650936126709,23.85834648132324,-1.7265442590447144,-0.0637886452352565,0.0426703301229698,0.0426703301229698,-0.0156572917208273,Media Entertainment & Publication,13.0
2020-05-22,26.678319931030277,27.79769072767768,26.15128296201054,27.1120764579364,289184.0,25.15900754928589,23.762267265319824,-1.7291863914292065,-0.0158292693052183,0.0162587647208476,0.0419580693065095,-0.0197552533436231,Media Entertainment & Publication,13.0
2020-05-26,26.323850631713867,27.23800294196013,26.11863403624122,26.636343116110872,75976.0,25.217308044433597,23.67906074523926,-1.731369042444082,-0.0132867924304376,0.0118710780109247,0.0347271500296741,-0.0077958425742398,Media Entertainment & Publication,13.0
2020-05-27,26.370492935180664,27.33128642179479,25.684878672084157,26.421798001538523,182755.0,25.31315412521362,23.630834579467773,-1.7310818416309388,0.0017718647670263,0.0019455482490966,0.036434415123592,-0.0259992964402208,Media Entertainment & Publication,13.0
2020-05-28,25.64756774902344,27.14472609105528,25.171834011372813,26.44978212232882,378669.0,25.323181915283204,23.57589214324951,-1.7355332663221268,-0.0274141703734622,0.0312783801238201,0.0583742815959165,-0.018548883165295,Media Entertainment & Publication,13.0
2020-05-29,25.227802276611328,25.731519583433595,24.924639472503884,25.64756700403455,196418.0,25.319917106628417,23.554624099731445,-1.7381179796841495,-0.0163666775937493,0.0166389732573886,0.0199667533976697,-0.0120170120561198,Media Entertainment & Publication,13.0
2020-06-01,25.708200454711918,26.93950741822149,25.47033450316375,25.652231457162927,176942.0,25.343703842163087,23.554624099731445,-1.7351599193584806,0.0190424109414383,-0.002177087332409,0.0478954941120313,-0.0092525321625368,Media Entertainment & Publication,13.0
2020-06-02,26.016023635864254,26.566380183578957,25.65222794721538,26.0766547252826,121192.0,25.433253288269043,23.63559181213379,-1.7332644926458145,0.0119737350614879,0.0023305286875108,0.0211545221290467,-0.0139835239135994,Media Entertainment & Publication,13.0
2020-06-03,31.21643447875977,31.21643447875977,26.025355225525608,26.211916111327877,2077174.0,25.778858947753907,23.83810459136963,-1.7012428703899365,0.1998926090967455,-0.1603167834826574,0.0,-0.1662931510248636,Media Entertainment & Publication,13.0
2020-06-04,37.4569206237793,37.4569206237793,32.99809349382348,33.39920247656685,4511083.0,26.450247859954835,24.160669746398927,-1.6628169659632026,0.1999102796081875,-0.1083302652657578,0.0,-0.1190388065997383,Media Entertainment & Publication,13.0
2020-06-05,41.202144622802734,41.202144622802734,37.96530014943822,41.04356733335421,4237238.0,27.31752643585205,24.544986763000487,-1.6397556825793684,0.0999875039552985,-0.0038487629928068,0.0,-0.0785600968832367,Media Entertainment & Publication,13.0
2020-06-08,38.7815055847168,44.65353644585517,37.43359681702789,44.65353644585517,2968390.0,28.124405574798583,24.88340957641601,-1.654660810508119,-0.0587503165246954,0.1514131742077711,0.1514131742077711,-0.0347564837250696,Media Entertainment & Publication,13.0
2020-06-09,39.89155197143555,40.76372899653183,37.77874372703509,38.80483046859474,1307725.0,28.76291303634644,25.266607246398927,-1.6478256801394155,0.0286230864424253,-0.0272418958184168,0.0218637025132739,-0.0529638016067496,Media Entertainment & Publication,13.0
2020-06-10,39.73763275146485,40.56783427727875,36.03438437868252,39.92419727782335,659943.0,29.499365043640136,25.627137603759767,-1.6487734404738812,-0.0038584415086411,0.0046949079107292,0.020892073038329,-0.0931924756551033,Media Entertainment & Publication,13.0
2020-06-11,39.63036346435547,40.01747699650893,38.62759283541311,38.814153706120415,602278.0,30.23068675994873,26.03001754760742,-1.6494339530170712,-0.0026994382826043,-0.0205955657956348,0.0097681045116237,-0.0253030893810568,Media Entertainment & Publication,13.0
2020-06-12,39.541748046875,40.11076222233667,37.312337972645096,37.77874201426036,339534.0,30.98206396102905,26.44399787902832,-1.649979604026257,-0.0022360485681684,-0.0445859406752749,0.0143902129664861,-0.0563811714036273,Media Entertainment & Publication,13.0
2020-06-15,39.71897506713867,40.57716013121762,39.21059572704439,40.483877872650616,314657.0,31.73367404937744,26.865627212524416,-1.6488883254969515,0.004482022900292,0.0192578686690427,0.0216064252068017,-0.0127994073169044,Media Entertainment & Publication,13.0
2020-06-16,40.204044342041016,40.48388383726066,39.65368589103514,39.92420118596535,559480.0,32.52749404907227,27.315240898132323,-1.645901502809649,0.0122125325258874,-0.0069605722671794,0.0069604812102701,-0.013689131529247,Media Entertainment & Publication,13.0
2020-06-17,40.17139434814453,41.97637946312557,39.830920084614064,40.81036749881692,414368.0,33.27933769226074,27.754407119750976,-1.6461025457277558,-0.0008121072004276,0.0159061730627205,0.0449321001740237,-0.0084755400965113,Media Entertainment & Publication,13.0
2020-06-18,39.77961730957031,40.95029321820751,38.92143208383982,40.95029321820751,127663.0,33.8206000328064,28.167921142578123,-1.64851491981064,-0.0097526372915734,0.0294290389856404,0.0294290389856404,-0.0215734912443219,Media Entertainment & Publication,13.0
2020-06-19,39.62570190429688,40.10609773096646,39.1779535913041,39.36451447317043,84587.0,34.44651460647583,28.556809005737303,-1.649462656656039,-0.0038692027647135,-0.0065913641544383,0.0121233392364841,-0.0112994418136532,Media Entertainment & Publication,13.0
2020-06-22,40.26934051513672,41.136853591468224,38.91676766288063,39.625703434374174,266324.0,35.12606563568115,28.93748817443848,-1.6454994404625016,0.0162429579769803,-0.0159833032408517,0.0215427683998306,-0.0335881550319323,Media Entertainment & Publication,13.0
2020-06-23,40.89432144165039,41.07155446743997,40.29732367423954,40.94096074821184,248063.0,35.85458917617798,29.29102252960205,-1.6416511092920347,0.0155200189156003,0.0011404836886215,0.0043339275366742,-0.0145985492940057,Media Entertainment & Publication,13.0
2020-06-24,40.67511367797852,41.04357152730567,40.2693407219608,40.77305622329386,132025.0,36.56982021331787,29.62981861114502,-1.643000884995515,-0.005360347254683,0.0024079230875848,0.0090585573342021,-0.0099759513699259,Media Entertainment & Publication,13.0
2020-06-25,40.54451751708984,40.940958926938464,38.91676552108959,39.36451382672947,160657.0,37.31466770172119,29.97971508026123,-1.643805033178876,-0.0032107140971403,-0.0291039026389448,0.0097779289069481,-0.0401472775034046,Media Entertainment & Publication,13.0
2020-06-26,40.56317138671875,40.58182710766158,39.66767481632848,39.68633053727131,247672.0,38.08143615722656,30.31319400787353,-1.6436901716448715,0.0004600836505464,-0.021616673930346,0.000459917711191,-0.022076591641537,Media Entertainment & Publication,13.0
