Date_Ticker,Close_CUMMINSIND.NS,High_CUMMINSIND.NS,Low_CUMMINSIND.NS,Open_CUMMINSIND.NS,Volume_CUMMINSIND.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-01-23,520.81689453125,536.9623785005301,519.5819948693374,536.9623785005301,608267.0,,,-0.9117635711299734,-0.0253360469443434,0.0310003076682285,0.0310003076682285,-0.0023710821881536,Capital Goods,1.0
2020-01-24,544.417724609375,554.3428170705218,521.7317032713069,522.2348643553153,1515868.0,,,-0.8892986585221009,0.0453150240054451,-0.0407460287410299,0.0182306563737766,-0.0416702475187514,Capital Goods,1.0
2020-01-27,553.65673828125,557.0413507391529,539.8439283167119,543.3657208410781,1922343.0,,,-0.8805043223044953,0.0169704498113173,-0.0185873605947954,0.0061131965419765,-0.0249483281056382,Capital Goods,1.0
2020-01-28,538.197265625,562.0267304511556,533.8521698184219,556.5381883796886,1051918.0,,,-0.8952197243067473,-0.0279224862398347,0.0340784391265711,0.0442764509375253,-0.0080734260170055,Capital Goods,1.0
2020-01-29,549.9519653320312,597.1534081270773,543.3657032174725,570.8084155011833,18713513.0,,,-0.884030783037474,0.0218408759349245,0.0379241306221354,0.085828300961791,-0.0119760679654673,Capital Goods,1.0
2020-01-30,534.7670288085938,549.723342304862,530.6506214700086,546.9333440529571,1929888.0,,,-0.8984848624417106,-0.0276113869586222,0.0227506831740704,0.027967905069969,-0.0076975713101762,Capital Goods,1.0
2020-01-31,525.5736083984375,544.6920514935445,523.4239518418448,535.132829945991,991940.0,,,-0.9072357998196724,-0.0171914495750387,0.018188168878348,0.0363763377566959,-0.0040901151089821,Capital Goods,1.0
2020-02-03,513.133056640625,521.274362128149,507.6902401963744,514.0935405231755,559415.0,,,-0.919077582803908,-0.023670427051545,0.0018718027812096,0.0158658760767109,-0.010607027502542,Capital Goods,1.0
2020-02-04,516.6090698242188,523.4240213540169,513.1787307151602,513.1787307151602,279291.0,,,-0.9157688715367722,0.0067740971637073,-0.0066401062416998,0.0131916993484395,-0.0066401062416998,Capital Goods,1.0
2020-02-05,521.7774658203125,531.0164900848907,517.7982389843539,518.5758160092926,489017.0,,,-0.9108492325244671,0.0100044623642638,-0.0061360446181524,0.0177068288107327,-0.0076262910850368,Capital Goods,1.0
2020-02-06,519.3076782226562,527.8149090918083,515.9230653861003,524.3388428673788,360422.0,533.02666015625,,-0.9132001482489436,-0.0047334117692748,0.0096882153985127,0.0163818699894218,-0.0065175482252445,Capital Goods,1.0
2020-02-07,516.8532104492188,522.2713813568392,511.3887985136847,519.5391471243852,598230.0,531.9708892822266,,-0.9155364814985192,-0.0047264230366051,0.0051967108278807,0.0104829974895799,-0.0105724639511954,Capital Goods,1.0
2020-02-10,506.3411254882813,520.0485377966364,501.2008529388198,519.4002024008994,748649.0,530.2843139648437,,-0.9255426155705948,-0.0203386275801615,0.0257910650651274,0.0270714970962246,-0.0101517974557261,Capital Goods,1.0
2020-02-11,505.5539245605469,515.8345278903097,503.840518936945,507.6378237657089,322707.0,528.4188827514648,,-0.9262919282001866,-0.001554684950734,0.0041220117259963,0.0203353249382827,-0.0033891649146849,Capital Goods,1.0
2020-02-12,510.4161376953125,515.2785670939916,502.91412637766575,505.5074107510893,455991.0,527.3957290649414,,-0.9216637353446056,0.0096175954701412,-0.0096171076533504,0.009526402163996,-0.0146978333238456,Capital Goods,1.0
2020-02-13,508.51763916015625,513.8431586760104,505.8317588871776,509.3975189077814,314176.0,525.7539505004883,,-0.92347085837957,-0.0037195111889066,0.0017302836320058,0.0104726347834256,-0.0052817838874075,Capital Goods,1.0
2020-02-14,497.3109436035156,511.4351483107305,495.9216775667404,506.6190147440337,332513.0,524.1418579101562,,-0.93413817115923,-0.0220379681915244,0.0187168033606335,0.0284011540242223,-0.00279355613353,Capital Goods,1.0
2020-02-17,497.1256713867188,499.62636143082256,489.623657783784,494.57868378296746,391945.0,522.2803741455078,,-0.934314526149509,-0.0003725480389681,-0.0051234280391244,0.0050302975445388,-0.0150907789211691,Capital Goods,1.0
2020-02-18,491.2444152832031,496.8940736580609,484.9000674707853,496.75512446467474,464714.0,520.2963455200195,,-0.9399127150247578,-0.0118305218217961,0.0112178561425368,0.0115007075889113,-0.0129148497469641,Capital Goods,1.0
2020-02-19,499.9504699707031,504.2572168098257,491.93907064815966,491.93907064815966,292470.0,518.5761016845703,,-0.9316256862606584,0.0177224502032882,-0.0160243860217051,0.0086143470159654,-0.0160243860217051,Capital Goods,1.0
2020-02-20,513.7968139648438,515.4176241035341,499.9967507436744,499.9967507436744,493528.0,518.22509765625,,-0.9184457723874078,0.0276954314993483,-0.0268589894800586,0.003154574132492,-0.0268589894800586,Capital Goods,1.0
2020-02-24,504.7665710449219,518.1035452585907,502.08063456889823,514.0283429907003,501427.0,516.2425399780274,,-0.9270413860735524,-0.0175755136553644,0.0183486238532109,0.0264220631450688,-0.005321145713876,Capital Goods,1.0
2020-02-25,496.10693359375,507.1284104400266,492.17067974949816,503.8404920642336,304682.0,513.3650497436523,,-0.935284231681629,-0.0171557269199612,0.0155884910022572,0.0222159298730983,-0.0079342850859551,Capital Goods,1.0
2020-02-26,493.9766845703125,503.3774076187351,488.09548080050297,495.5048998638882,415081.0,511.154020690918,,-0.9373119509604048,-0.004293931165215,0.0030936992398842,0.0190307019380879,-0.0119058327113663,Capital Goods,1.0
2020-02-27,479.8523864746094,495.8289432334198,473.4617976887074,495.5048038239746,903380.0,507.6490417480469,,-0.9507564408922063,-0.0285930460624658,0.0326192341448186,0.0332947323158843,-0.0133178222429036,Capital Goods,1.0
2020-02-28,473.2302856445313,476.98129226814376,459.9396362167436,471.8410197447211,583329.0,504.57220458984375,,-0.9570598173385336,-0.0138002873732264,-0.0029357079247749,0.00792638750604,-0.0280849510924391,Capital Goods,1.0
2020-03-02,463.4590759277344,483.0477185070738,460.3100790279651,475.1289145701129,432302.0,501.4664779663086,,-0.966360734790776,-0.0206478959889235,0.025179868619507,0.0422661753686184,-0.0067945522341227,Capital Goods,1.0
2020-03-03,468.8772583007813,509.7680087228616,463.18127355658345,465.6819353087081,579484.0,499.2536880493164,,-0.9612033317205836,0.0116907460754781,-0.0068148389274691,0.0872099247685185,-0.0121481360918209,Capital Goods,1.0
2020-03-04,460.95843505859375,473.8785909174437,455.6792133541044,468.6456950349122,670122.0,496.4711563110352,,-0.9687410188063365,-0.016888904509648,0.0166766879433311,0.0280288956144334,-0.0114527065847451,Capital Goods,1.0
2020-03-05,465.4503784179688,471.331609769337,457.99466265732906,462.8107957949898,375385.0,493.654801940918,,-0.9644652744925208,0.0097447904577427,-0.0056710290621111,0.012635571102892,-0.01601828273506,Capital Goods,1.0
2020-03-06,466.4228820800781,471.42423372004487,447.8993365508033,455.67922002016127,336317.0,491.01056213378905,,-0.963539577823895,0.0020893820420016,-0.0230341659311481,0.0107227836200114,-0.0397140582954816,Capital Goods,1.0
2020-03-09,446.8342590332031,462.2087799229003,442.24966999647415,462.2087799229003,644253.0,487.5096145629883,,-0.9821853925431188,-0.0419975601529598,0.0344076591686643,0.0344076591686643,-0.0102601556260445,Capital Goods,1.0
2020-03-11,442.5275268554688,453.3638131644584,436.6463232903169,449.1960150863377,480834.0,484.3189346313477,,-0.9862848399641648,-0.0096383213477244,0.0150690924884473,0.024487259325969,-0.0132900287738997,Capital Goods,1.0
2020-03-12,415.2052612304688,430.6724330345746,387.6051897311172,430.6724330345746,1268931.0,479.8015014648437,,-1.0122920739251269,-0.0617413922680646,0.03725186852948,0.03725186852948,-0.0664733183234678,Capital Goods,1.0
2020-03-13,414.7421875,420.3918747355992,374.1756326877482,379.7326965395464,463441.0,475.0178039550781,,-1.012732859730183,-0.0011152886866038,-0.0844126592751155,0.0136221667481057,-0.0978114984076747,Capital Goods,1.0
2020-03-16,405.3414306640625,410.6206518111492,385.1044539531423,404.739421159668,787495.0,469.85899353027344,,-1.0216811543481312,-0.0226665073370128,-0.0014851911471478,0.0130241340946515,-0.0499257543887541,Capital Goods,1.0
2020-03-17,413.58447265625,426.0415689678149,386.49378593384,398.2562492525226,898666.0,465.6726699829102,,-1.0138348532915784,0.0203360460308315,-0.0370618928348102,0.0301198355720635,-0.0655021851967019,Capital Goods,1.0
2020-03-18,409.0925598144531,417.8912449193467,399.69183680115657,415.89994094175,461340.0,461.27101440429686,,-1.0181105685566392,-0.010860932019395,0.0166401978329411,0.0215078101368655,-0.0229794524191794,Capital Goods,1.0
2020-03-19,389.0870666503906,409.3703426823955,383.4373797975379,398.2562157317423,2095658.0,456.16314697265625,,-1.03715318926618,-0.0489021192982246,0.0235658027913594,0.0521304298460019,-0.0145203666148305,Capital Goods,1.0
2020-03-20,390.9856872558594,404.1837119483866,384.2709027631701,390.3836777473827,1706018.0,450.7149078369141,,-1.0353459500361966,0.0048796805861828,-0.0015397226243801,0.0337557745020229,-0.0171739905361167,Capital Goods,1.0
2020-03-23,366.673583984375,384.13203157887193,359.35678903581027,378.0655816265394,1744968.0,443.3587463378906,491.4963696289062,-1.058487901971764,-0.0621815684408279,0.0310684983586106,0.0476130497451947,-0.0199545188640491,Capital Goods,1.0
2020-03-24,366.16412353515625,383.4373208631314,356.5781848606416,370.4708414136536,738512.0,436.4286239624024,488.0602795410156,-1.0589728418840885,-0.0013894113769604,0.0117617144927193,0.0471733744999642,-0.0261793498007576,Capital Goods,1.0
2020-03-25,342.4540405273437,363.8950383584037,338.79562905897274,361.2091299679893,1460575.0,428.745979309082,484.10790771484375,-1.081541749034079,-0.0647526108754235,0.0547667342799187,0.0626098550276792,-0.0106829268614773,Capital Goods,1.0
2020-03-26,351.29901123046875,360.9312770122095,338.2399349290552,344.537928772791,793362.0,421.61209564208986,480.2766369628906,-1.0731224903382135,0.0258281978203693,-0.0192459478721451,0.0274189948556999,-0.0371736779322904,Capital Goods,1.0
2020-03-27,331.20098876953125,365.8400121114503,322.4949283114619,361.2091258821914,667574.0,414.1795257568359,476.2830725097657,-1.0922531868722525,-0.0572105864760098,0.090604008231212,0.104586110900843,-0.0262863359509096,Capital Goods,1.0
2020-03-30,307.1203918457031,330.64528911585444,302.58212882450147,325.08822543323504,1364098.0,405.8740310668945,471.5984161376953,-1.1151747749540466,-0.0727068992556202,0.0585042024710587,0.0765982914021878,-0.0147768208874963,Capital Goods,1.0
2020-03-31,302.5821228027344,322.2633896203293,298.923711311942,314.900269081519,1344531.0,397.8301834106445,467.0590026855469,-1.1194946152776206,-0.0147768404946838,0.0407100927334538,0.0650443807958407,-0.0120906399125817,Capital Goods,1.0
2020-04-01,285.7257080078125,306.47207467051487,281.9747011048336,304.3881756655956,1195124.0,388.67260589599607,462.0864099121094,-1.1355397240300011,-0.0557085614932751,0.0653160255963836,0.0726093805396577,-0.01312799932891,Capital Goods,1.0
2020-04-03,276.6028137207031,291.69951896275643,274.565240849874,288.04110773548325,1396707.0,379.4548248291016,456.9999664306641,-1.1442235297356629,-0.0319288535523024,0.0413527753420825,0.0545790009833271,-0.0073664213440958,Capital Goods,1.0
2020-04-07,265.9518127441406,292.4867874048936,262.1081825052174,292.4867874048936,3767035.0,369.47989654541016,451.6318957519532,-1.1543618937395042,-0.0385064809475049,0.0997736183369466,0.0997736183369466,-0.0144523558582432,Capital Goods,1.0
2020-04-08,305.6847839355469,313.09420178717954,259.3296248071442,264.8866881958688,5604056.0,361.4429916381836,447.3292535400391,-1.1165412864764834,0.1493991365632518,-0.1334645945225729,0.024238752600767,-0.1516436589731484,Capital Goods,1.0
2020-04-09,327.3110046386719,332.45130486606865,309.5284200196699,314.90023627376047,2857006.0,355.46682891845705,442.987119140625,-1.0959559444980005,0.0707468014099283,-0.0379173574643847,0.0157046361245059,-0.054329320942425,Capital Goods,1.0
2020-04-13,335.2761535644531,344.49162820725087,315.82643194883565,332.4976219050792,1997978.0,350.10426025390626,438.61950744628905,-1.088374161402489,0.0243351088502942,-0.0082872928176795,0.0274862215663846,-0.058011049723757,Capital Goods,1.0
2020-04-15,347.6869201660156,359.3567587047247,333.5627176653789,333.5627176653789,2314627.0,346.7283432006836,434.8093005371094,-1.0765607300029203,0.0370165502962818,-0.0406233357696994,0.0335642149930084,-0.0406233357696994,Capital Goods,1.0
2020-04-16,361.02386474609375,366.7661747475097,335.7392382474047,342.6855673145924,2037046.0,344.0424270629883,431.0307385253906,-1.0638656979444847,0.0383590633024386,-0.0507952499051512,0.0159056244258382,-0.0700358867313981,Capital Goods,1.0
2020-04-17,374.0829772949219,376.0279551295637,363.10777147379423,370.4708917532647,1228378.0,342.47950439453126,427.8170574951172,-1.0514351257495806,0.0361724357419211,-0.0096558404442163,0.0051993219491204,-0.0293389608382926,Capital Goods,1.0
2020-04-20,370.8414001464844,380.70518313431535,367.3219375711468,377.8340560008664,1361174.0,340.342350769043,424.7224133300781,-1.054520684482484,-0.0086653960356017,0.0188561898742156,0.0265983867603096,-0.009490479148087,Capital Goods,1.0
2020-04-21,371.6286010742188,376.7225756683825,354.1701552212842,370.7024238752799,1674861.0,338.4691528320312,421.89232421875,-1.0537713718528925,0.0021227428421514,-0.0024922118380061,0.0137071651090343,-0.0469782083576713,Capital Goods,1.0
2020-04-22,381.1682739257813,383.4374197203402,369.5447595855453,374.4071906327235,783606.0,338.0732131958008,419.1835083007812,-1.0446908473031782,0.0256699102921233,-0.0177377912999502,0.0059531339562661,-0.0304944433609898,Capital Goods,1.0
2020-04-23,388.2072143554688,392.8844267360698,375.1018110542875,383.9004955111165,1487449.0,337.9342895507813,416.5121032714844,-1.0379906939152888,0.0184667531670227,-0.0110938660722794,0.0120482366314766,-0.0337587834964371,Capital Goods,1.0
2020-04-24,356.531982421875,395.06093759535656,349.40040551632853,389.8743670437115,1276331.0,337.4272094726563,413.2565893554688,-1.0681413841607907,-0.0815936200108578,0.093518635818717,0.1080659157469112,-0.020002628816362,Capital Goods,1.0
2020-04-27,342.3614196777344,353.7997145308173,332.03454884632987,353.7997145308173,2774768.0,336.23707427978513,409.7667535400391,-1.0816299120048414,-0.0397455584429813,0.0334099994790588,0.0334099994790588,-0.0301636523213544,Capital Goods,1.0
2020-04-28,357.7359313964844,359.77353247341887,336.8043217317403,343.6580271269174,2175015.0,337.0011688232422,406.7946496582031,-1.0669953817359012,0.0449072554180376,-0.0393527824130258,0.0056958244842231,-0.0585113426628236,Capital Goods,1.0
2020-04-29,350.97491455078125,366.6273059550776,347.3165027492797,365.4232584533998,1629667.0,336.98496398925784,403.7030694580078,-1.0734309881139945,-0.0188994625709257,0.0411663150373902,0.0445968949784634,-0.0104235706024289,Capital Goods,1.0
2020-04-30,349.6319274902344,353.7997253013762,343.6117750963628,351.0211934272817,1797164.0,337.906510925293,400.4873852539063,-1.074709336665669,-0.0038264474321926,0.0039735099337747,0.0119205298013245,-0.0172185430463576,Capital Goods,1.0
2020-05-04,345.464111328125,353.799706507624,327.86674372696046,331.57145269562665,2134801.0,339.8236968994141,397.2263146972657,-1.0786765541549492,-0.0119205822878569,-0.0402144772117963,0.0241286863270777,-0.0509383378016085,Capital Goods,1.0
2020-05-05,339.6755065917969,346.66813352659864,338.1936173381864,340.2312185949866,1427609.0,341.6783660888672,394.0736059570313,-1.084186551010681,-0.0167560234088398,0.0016360084622102,0.0205861971178424,-0.0043626614956118,Capital Goods,1.0
2020-05-06,342.5466613769531,351.2527218692253,331.9419205644137,342.68558231143936,2912933.0,344.51941375732423,390.9820257568359,-1.081453586063317,0.0084526400327317,0.0004055533162337,0.0254156921491397,-0.0309585291823046,Capital Goods,1.0
2020-05-07,331.8030090332031,347.1775574633944,328.79293288705406,344.7231933356257,1013292.0,347.27942352294923,387.793197631836,-1.0916801420866753,-0.0313640550474588,0.0389393222806175,0.0463363743294225,-0.0090718771807396,Capital Goods,1.0
2020-05-08,331.6640930175781,339.9070652410586,326.15332683926624,334.4426248860336,960318.0,350.5650375366211,384.42747009277343,-1.0918123720184412,-0.0004186701501887,0.0083775480281136,0.0248533754392388,-0.0166155043440888,Capital Goods,1.0
2020-05-11,341.7131042480469,347.9648006225141,332.0808383334151,332.35870846442543,1902972.0,352.36645355224607,380.9857958984375,-1.082247023751422,0.030298761433714,-0.0273749986972439,0.0182951613407518,-0.0281881666078565,Capital Goods,1.0
2020-05-12,328.1909484863281,340.37017494361766,321.42983689598134,337.2674751789488,2190657.0,352.4104507446289,377.45428344726565,-1.0951183527026274,-0.0395716628763031,0.0276562371219655,0.0371101839141578,-0.0206011519255182,Capital Goods,1.0
2020-05-13,335.878173828125,346.9923008204668,334.4889079540823,338.9808732664244,2026539.0,352.4405517578125,374.2497082519531,-1.087801116616912,0.0234230266777668,0.0092375738588095,0.033089756519961,-0.0041362195649949,Capital Goods,1.0
2020-05-14,321.6150817871094,341.388973678074,319.0680940983706,333.0996751670301,7243815.0,351.1369598388672,370.802476196289,-1.1013777202854604,-0.0424650755911109,0.0357091256918196,0.0614830989302104,-0.0079193664506839,Capital Goods,1.0
2020-05-15,313.3720703125,326.9405610309611,310.26937095006224,325.968086248783,5797111.0,348.7543701171875,367.4728698730469,-1.1092239922932583,-0.0256300526356092,0.0401950815965252,0.0432983408665945,-0.0099010079594639,Capital Goods,1.0
2020-05-18,294.061279296875,313.3720807713552,288.22637387969365,313.3257549496617,2742302.0,344.7532852172852,363.8894897460938,-1.1276053471489509,-0.0616225657773775,0.0655117725762794,0.0656693105622538,-0.0198424812376967,Capital Goods,1.0
2020-05-19,302.8136901855469,307.49087440908653,292.62573952741445,298.22910108351164,2120443.0,341.3518997192383,360.67658203125,-1.1192741933263377,0.0297639012847921,-0.0151399664236648,0.0154457489047927,-0.0336442868613034,Capital Goods,1.0
2020-05-20,308.6949157714844,310.1305076987056,300.0814772669214,301.5170409294515,910265.0,338.2052154541016,357.4729351806641,-1.113676033499844,0.0194219276622989,-0.023252326084134,0.0046505201539632,-0.0279027546762032,Capital Goods,1.0
2020-05-21,312.5848083496094,318.2807925377096,303.83242240994616,308.4170109049479,721427.0,334.77604217529296,354.5054626464844,-1.10997336302036,0.0126010905246153,-0.0133333333333333,0.0182222041377313,-0.0280000361689815,Capital Goods,1.0
2020-05-22,305.3606262207031,314.06668602181355,302.44314550467385,310.54719579434555,933192.0,330.6337127685547,351.30366760253906,-1.1168498423497737,-0.023111110763983,0.0169850633260548,0.0285107477963384,-0.0095542138229721,Capital Goods,1.0
2020-05-26,315.59490966796875,317.2157199157133,305.6385038603953,309.34321299809704,807831.0,328.5868591308593,348.2871081542969,-1.1071081390924753,0.0335153997223881,-0.0198092443140132,0.0051357300073369,-0.0315480557593542,Capital Goods,1.0
2020-05-27,319.57745361328125,321.38351058382017,313.4647062830908,318.14189016006407,891151.0,327.4476608276367,345.7419720458984,-1.1033172765934742,0.0126191640717604,-0.0044920673751732,0.0056513904536095,-0.0191275925791294,Capital Goods,1.0
2020-05-28,333.1459655761719,334.7204499302861,317.4472500031816,322.77276914984327,948417.0,326.2181625366211,343.5543408203125,-1.0904018225837555,0.0424576634223695,-0.0311370915400049,0.0047261096240238,-0.0471226345059876,Capital Goods,1.0
2020-05-29,348.5668640136719,353.9386815333364,325.08826168358587,328.79297121844155,2468813.0,326.09776000976564,342.22157287597656,-1.0757231382075474,0.046288714350269,-0.0567291238402246,0.0154111537103933,-0.0673575280786445,Capital Goods,1.0
2020-06-01,347.0849609375,363.4783112923252,344.8621409566821,351.9010944498468,2198689.0,325.9704116821289,340.86842834472657,-1.077133716690988,-0.0042514169565864,0.0138759498519847,0.0472315202322382,-0.006404253226109,Capital Goods,1.0
2020-06-02,350.97491455078125,356.11518748559484,345.46414806795025,349.9097879972653,1365104.0,326.2459518432617,339.7810980224609,-1.0734309881139945,0.0112074968698563,-0.0030347654757013,0.0146456989423096,-0.0157013115592159,Capital Goods,1.0
2020-06-03,351.9473876953125,358.94001527654103,349.4004000212017,355.60579947854734,683131.0,326.8595458984375,338.54835632324216,-1.0725053204941235,0.0027707767826539,0.0103947689658716,0.0198683889288651,-0.0072368421052632,Capital Goods,1.0
2020-06-04,350.6044006347656,357.36551178765217,346.94601731048346,351.0211917197275,636163.0,327.26243286132814,337.37859313964844,-1.073783669045798,-0.0038158744957343,0.0011887788179705,0.0192841594134176,-0.01043450486548,Capital Goods,1.0
2020-06-05,355.9762268066406,366.3957207261909,348.2426412223038,351.0211729341839,2628854.0,328.47109375,336.71637634277346,-1.0686703910341189,0.0153216165060945,-0.0139196201861767,0.0292701959707268,-0.0217250057783705,Capital Goods,1.0
2020-06-08,369.72998046875,373.8977782173295,358.2916854391554,364.913847320072,2236607.0,330.37438812255857,336.29126220703125,-1.0555786110828758,0.0386367196076274,-0.0130260822846229,0.01127254474548,-0.0309368880908519,Capital Goods,1.0
2020-06-09,361.5796203613281,376.954169538438,358.47692068393394,371.3971056140385,1226112.0,331.36771392822266,336.1893829345703,-1.0633366910711568,-0.0220440876801191,0.0271516554027566,0.0425205081020496,-0.0085809583911107,Capital Goods,1.0
2020-06-10,362.0426635742188,364.31180903104325,355.8835908174331,363.9876413565418,607596.0,333.0602996826172,336.1069537353516,-1.0628959343148552,0.0012806120334655,0.005372233656447,0.0062676189441948,-0.0170120081870489,Capital Goods,1.0
2020-06-11,366.85882568359375,371.7675539539937,359.4030816325147,361.3943853931309,2027272.0,334.6093322753906,336.59504943847656,-1.0583115760302395,0.0133027474216106,-0.0148952128391093,0.0133804284556959,-0.0203231966334358,Capital Goods,1.0
2020-06-12,362.9225769042969,364.9138524257639,351.9936679185197,351.9936679185197,808426.0,336.67470703125,336.8275207519531,-1.062058371568237,-0.0107296008811078,-0.0301136101231287,0.0054867777542317,-0.0301136101231287,Capital Goods,1.0
2020-06-15,364.4507751464844,371.4897284261395,357.5507428117873,359.35679989030734,1007127.0,339.22864227294923,337.49251647949217,-1.0606037261237926,0.0042108106230891,-0.013977128335451,0.0193138655743727,-0.018932686676064,Capital Goods,1.0
2020-06-16,354.9574279785156,371.48969740031526,352.13259869643326,371.3970740231827,1204359.0,342.27344970703126,338.44925720214843,-1.0696401546637484,-0.0260483659669898,0.04631441617743,0.0465753583914301,-0.0079582199425147,Capital Goods,1.0
2020-06-17,357.4118347167969,360.9776231772588,352.5957294420719,354.9574703853352,648350.0,345.0033569335937,339.5458514404297,-1.067303879511682,0.0069146510111342,-0.0068670482985164,0.0099766938699366,-0.0134749462858193,Capital Goods,1.0
2020-06-18,342.3614196777344,354.725891793987,341.1574005414886,354.725891793987,2461437.0,346.6866821289062,340.67856567382813,-1.0816299120048414,-0.0421094479173808,0.0361152612577997,0.0361152612577997,-0.0035168072891482,Capital Goods,1.0
2020-06-19,348.4742126464844,351.0212002472228,343.2413165015413,344.5379590817068,1894591.0,348.48115234375,342.1159936523438,-1.0758113302270644,0.0178547950131296,-0.0112956810631229,0.0073089700996678,-0.0150165950737126,Capital Goods,1.0
2020-06-22,367.3681945800781,370.9339825874768,349.44665943134146,351.9473492715136,1613224.0,351.58153076171874,344.1443212890625,-1.0578267232641798,0.0542191681562419,-0.0419765388949673,0.0097063057172777,-0.0487835784728777,Capital Goods,1.0
2020-06-23,370.146728515625,378.25077937006,365.8400100002054,368.61854172172593,1215267.0,354.3091217041016,345.4335601806641,-1.055181921287578,0.0075633491862922,-0.0041285973268694,0.0218941577220852,-0.0116351656887272,Capital Goods,1.0
2020-06-24,371.4896545410156,385.8454001350451,369.5909744552535,373.2493854447665,1933479.0,356.9047317504883,346.31713317871095,-1.0539036308334129,0.0036280910296737,0.0047369580343363,0.0386437291551668,-0.0051109904745745,Capital Goods,1.0
2020-06-25,373.8977355957031,378.66754237797215,365.9326062645584,369.4520682118463,1189573.0,358.9423202514648,347.0895648193359,-1.051611451691105,0.0064822291152703,-0.011890062336895,0.0127569822659387,-0.0213029622082479,Capital Goods,1.0
2020-06-26,380.2884216308594,386.586416239864,375.56491154176126,380.5662635271107,1574601.0,360.5283981323242,347.7415948486328,-1.0455283519522869,0.0170920693728579,0.0007306083499987,0.0165611000776615,-0.0124208622204206,Capital Goods,1.0
2020-06-29,368.24810791015625,384.0394199027857,366.7662185459218,379.9179477895551,1149850.0,361.586555480957,347.8860797119141,-1.0569891605175614,-0.0316610052682342,0.0316901557094926,0.0428822624025053,-0.0040241601583352,Capital Goods,1.0
2020-06-30,363.3856506347656,374.2219075291138,362.1816032478248,372.3232554675544,630969.0,362.20709228515625,347.67213317871096,-1.0616175857631809,-0.0132042966981841,0.0245953708330983,0.0298202663628002,-0.0033134147835437,Capital Goods,1.0
2020-07-01,367.8776245117188,370.23936525437074,359.9587918607866,363.3856590802104,889353.0,363.00360412597655,347.6128576660156,-1.0573418124006102,0.0123614508968818,-0.0122104883042846,0.0064199086470309,-0.0215257251958249,Capital Goods,1.0
2020-07-02,368.4333801269531,375.1018691058227,364.9602146722696,371.9991689800335,446745.0,363.8950531005859,347.5489532470703,-1.0568128055272823,0.0015107078501227,0.0096782459066322,0.0180995787530753,-0.0094268479514174,Capital Goods,1.0
