Date_Ticker,Close_LAURUSLABS.NS,High_LAURUSLABS.NS,Low_LAURUSLABS.NS,Open_LAURUSLABS.NS,Volume_LAURUSLABS.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
Date,,,,,,,,,,,,,,
2020-01-10,76.66497039794922,78.4638463632763,76.23943500414799,76.98412747730416,1089545.0,,,-2.1806736786498013,,0.0041630105339931,0.0234641186970994,-0.0055505844663132,Healthcare,11.0
2020-01-13,78.39614868164062,78.72497920686199,77.39999842410703,77.56440999738162,508720.0,,,-2.16911656387992,0.0225810859210573,-0.0106094329663645,0.0041944729524496,-0.0127066223824192,Healthcare,11.0
2020-01-14,78.2510757446289,79.03445452897775,77.757833698086,78.91839540665254,248645.0,,,-2.1700850514117027,-0.0018505110193722,0.0085279295610123,0.0100110928430605,-0.0063033260801754,Healthcare,11.0
2020-01-15,78.73465728759766,80.11765665114902,77.59343488926828,78.05765669748924,1359160.0,,,-2.166856725683881,0.0061798708626947,-0.008598508121214,0.0175653188976185,-0.0144945369376636,Healthcare,11.0
2020-01-16,77.94159698486328,80.07897706245849,77.16789151727464,79.48902267738566,535860.0,,,-2.1721510902357486,-0.0100725694383545,0.0198536564861879,0.0274228417209658,-0.0099267335738437,Healthcare,11.0
2020-01-17,78.51219177246094,79.40195615283803,77.75782599872076,79.10214600652351,933500.0,,,-2.168341875720129,0.0073207992865282,0.0075141735410004,0.01133281800304,-0.0096082628278475,Healthcare,11.0
2020-01-20,77.9706039428711,79.43097580639609,77.75783257767638,79.24722475536807,458820.0,,,-2.17195744366221,-0.0068981366761411,0.0163731040666601,0.0187297749366543,-0.0027288664501124,Healthcare,11.0
2020-01-21,78.20270538330078,79.11181660553673,77.78683614107268,78.52186239263942,212385.0,,,-2.170407965476993,0.0029767813598025,0.0040811504892872,0.0116250610228898,-0.0053178370260947,Healthcare,11.0
2020-01-22,77.34197998046875,79.11184321444618,76.23944392162085,78.72498677410047,536750.0,,,-2.1761540531905426,-0.0110063379343885,0.0178817091827876,0.0228836038904665,-0.0142553379048006,Healthcare,11.0
2020-01-23,80.25305938720703,81.70376539119458,77.66113103160238,77.94159436580834,1807460.0,,,-2.156720076271554,0.0376390597638361,-0.0288022044149902,0.0180766442434068,-0.0322969413925897,Healthcare,11.0
2020-01-24,79.70177459716797,81.04609462047719,79.30524483124975,80.85266276685707,492795.0,,,-2.1604003798251465,-0.0068693305183445,0.01443993155116,0.0168668769309559,-0.0049751685947065,Healthcare,11.0
2020-01-27,81.92619323730469,82.72891890290758,79.70178205262803,79.70178205262803,1043125.0,,,-2.1455504583800216,0.0279092736815393,-0.027151404169769,0.0097981565343545,-0.027151404169769,Healthcare,11.0
2020-01-28,82.36140441894531,83.9378353397704,81.62637810835825,81.62637810835825,637850.0,,,-2.142645046717491,0.0053122348841475,-0.0089244023432167,0.0191404084467319,-0.0089244023432167,Healthcare,11.0
2020-01-29,84.75022888183594,85.10807229667768,82.26468661104572,83.17379792629865,781555.0,,,-2.1266975739801026,0.0290041734929562,-0.0186009049926608,0.0042223297749515,-0.0293278531938329,Healthcare,11.0
2020-01-30,84.26667022705078,85.63033736075133,79.74046737142893,85.09840889469679,1546225.0,,,-2.1299257469094703,-0.0057056914319295,0.0098703160502835,0.0161827580231452,-0.0537128480741709,Healthcare,11.0
2020-01-31,83.24150848388672,88.96695962310044,80.2723972192377,88.95729356258543,7781740.0,,,-2.1367695896465544,-0.0121656847292272,0.0686650828751516,0.0687812035544983,-0.035668638383983,Healthcare,11.0
2020-02-03,83.10609436035156,83.56064999468782,80.31106862865708,81.23951939342719,1737025.0,,,-2.1376735962309144,-0.0016267620085401,-0.0224601454477072,0.0054695824395896,-0.0336320188453945,Healthcare,11.0
2020-02-04,84.61485290527344,85.88180797434741,83.19315968207728,83.56067663312959,1454575.0,,,-2.1276013259003737,0.0181546077521082,-0.012458525140072,0.0149731994510742,-0.0168019345821914,Healthcare,11.0
2020-02-05,84.66320037841797,86.6361613617073,83.56066444344334,83.56066444344334,2933055.0,,,-2.127278564633537,0.0005713828185538,-0.013022611123211,0.0233036428397557,-0.013022611123211,Healthcare,11.0
2020-02-06,84.66320037841797,85.49493904917735,84.24733104303827,85.49493904917735,726495.0,80.77820587158203,,-2.127278564633537,0.0,0.0098240872898942,0.0098240872898942,-0.0049120436449471,Healthcare,11.0
2020-02-07,84.90498352050781,86.17193100842651,84.3633889996275,85.14676784285395,783790.0,81.19020652770996,,-2.125664452702444,0.0028558233212204,0.0028477047202739,0.0149219449246189,-0.0063788307637971,Healthcare,11.0
2020-02-10,84.29570007324219,86.83926880147469,84.08292866276783,85.66903342253855,1040225.0,81.48518409729004,,-2.129731947537478,-0.0071760622522052,0.0162918553153139,0.0301743591431409,-0.0025241075201877,Healthcare,11.0
2020-02-11,84.36339569091797,86.82959154725188,83.95719238936775,84.721231794022,1224540.0,81.79080009460449,,-2.129280020644525,0.0008030732008508,0.004241603839834,0.029233008417173,-0.0048149235604316,Healthcare,11.0
2020-02-12,85.04039001464844,86.07522671483721,83.77344240957159,84.9146648117242,1864145.0,82.10608673095703,,-2.124760497050901,0.0080247400923828,-0.0014784175249265,0.0121687671000865,-0.0148981866717522,Healthcare,11.0
2020-02-13,85.35954284667969,87.68067391536184,84.73090210618857,85.30150958935886,3082585.0,82.47698402404785,,-2.1226298754137973,0.0037529558833899,-0.0006798684175836,0.0271924027621761,-0.0073646216875864,Healthcare,11.0
2020-02-14,84.55680847167969,85.93014156995874,84.23765141430356,85.88178913557148,696745.0,82.77921485900879,,-2.1279888227787227,-0.0094041550391366,0.015669709959968,0.0162415436805305,-0.0037744690598513,Healthcare,11.0
2020-02-17,84.7986068725586,85.47560009586354,84.17963953163043,84.74058099018181,394590.0,83.12061500549316,,-2.1263746089819944,0.0028595970596488,-0.0006842787224558,0.0079835418089164,-0.0072992630864607,Healthcare,11.0
2020-02-18,83.19314575195312,84.93399581104131,81.73277376876058,84.93399581104131,499780.0,83.37013702392578,,-2.137092452779027,-0.0189326355681558,0.0209254024878284,0.0209254024878284,-0.0175539940218963,Healthcare,11.0
2020-02-19,84.8372802734375,86.24929976505528,69.63388160835845,83.66704509295984,953435.0,83.74490203857422,,-2.1261164305282154,0.0197628603489341,-0.0137938790200003,0.0166438561805226,-0.1792065777695519,Healthcare,11.0
2020-02-20,85.17578125,85.96883353651567,84.17963101703579,84.17963101703579,379045.0,83.99103813171386,,-2.1238566432649946,0.0039900026906978,-0.0116952286007263,0.0093107720865861,-0.0116952286007263,Healthcare,11.0
2020-02-24,84.373046875,85.49492956361675,83.49295586394554,85.49492956361675,302105.0,84.22460174560547,,-2.12921559062992,-0.0094244439348773,0.0132966952145137,0.0132966952145137,-0.0104309497363338,Healthcare,11.0
2020-02-25,83.31886291503906,85.1757643822715,82.98036640465875,84.37303881574782,396455.0,84.29423522949219,,-2.1362531818061785,-0.0124943213384569,0.0126523078187432,0.0222866875790892,-0.0040626635858613,Healthcare,11.0
