Date_Ticker,Close_KPITTECH.NS,High_KPITTECH.NS,Low_KPITTECH.NS,Open_KPITTECH.NS,Volume_KPITTECH.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
Date,,,,,,,,,,,,,,
2020-02-03,95.33072662353516,97.799935880536,92.28053651363167,92.28053651363167,195670.0,,,-1.112658889063973,-0.0100552150286794,-0.0319958760195839,0.025901504629791,-0.0319958760195839,Information Technology,12.0
2020-02-04,94.79815673828124,97.79993545797292,92.47419639838031,94.12033097082426,223180.0,,,-1.113611705234518,-0.0055865501514222,-0.0071501998644165,0.0316649481696038,-0.0245148262356715,Information Technology,12.0
2020-02-05,93.829833984375,96.78319373284744,92.9583479943944,96.78319373284744,156877.0,,,-1.1153441230894792,-0.0102145736501986,0.0314757004575352,0.0314757004575352,-0.009287941297282,Information Technology,12.0
2020-02-06,92.32894897460938,96.29904395070784,91.2638026231195,93.97509096115408,105172.0,95.56070098876953,,-1.1180293434653017,-0.0159958186648348,0.0178290991593264,0.042999460301343,-0.0115364288591954,Information Technology,12.0
2020-02-07,93.05517578125,94.4108197994938,91.2153737127524,93.39408493889457,260963.0,95.98433952331544,,-1.116730057373448,0.0078656457666418,0.0036420237219394,0.0145681742779206,-0.0197710879921664,Information Technology,12.0
2020-02-10,93.829833984375,96.49270332796442,90.82805547458916,93.3456759219042,127819.0,96.16831970214844,,-1.1153441230894792,0.0083247191423938,-0.0051599586390767,0.0283797725149215,-0.0319917278153312,Information Technology,12.0
2020-02-11,92.13526916503906,96.7347701793917,91.11853440680044,95.76645417637008,129514.0,96.03275489807127,,-1.1183758543356612,-0.0180599788721583,0.0394114549644024,0.049921176288243,-0.0110352394631567,Information Technology,12.0
2020-02-12,88.16517639160156,93.34566561022964,87.39052062215637,91.99002170753302,153058.0,95.4856559753418,,-1.1254787129422672,-0.0430898266148872,0.0433827217556137,0.0587589049401773,-0.0087864143321668,Information Technology,12.0
2020-02-13,86.13172149658203,89.23033771383913,85.3570729830174,88.26202153113371,88598.0,94.7787841796875,,-1.1291167494886345,-0.0230641504757793,0.024733048376796,0.0359753197012329,-0.0089937655965156,Information Technology,12.0
2020-02-14,86.95479583740234,88.1167722972446,85.16340499595181,86.1317211750424,157871.0,94.07191314697266,,-1.1276441943119175,0.0095559954743616,-0.0094655464880742,0.013362994515162,-0.0206014035706584,Information Technology,12.0
2020-02-17,84.95750427246094,91.09549228757427,83.30122556778184,89.14692560762617,195849.0,93.36443061828614,,-1.131217531357556,-0.02296930888868,0.0493119633285088,0.0722477439477113,-0.0194953785290981,Information Technology,12.0
2020-02-18,83.25251770019531,86.22408519136701,82.37566854310855,84.95751373505286,124666.0,92.76536178588869,,-1.1342679080716698,-0.0200686988967765,0.0204798134874129,0.0356934249348801,-0.0105324040798914,Information Technology,12.0
2020-02-19,87.3445053100586,88.5136423768052,83.25251071006113,83.78836953501543,208775.0,92.38783721923828,,-1.1269469684686193,0.049151517850777,-0.0407139036670877,0.0133853533498913,-0.0468489069286219,Information Technology,12.0
2020-02-20,84.90879821777344,88.17264606044424,83.34994629339852,87.34450667248184,266221.0,91.87400321960448,,-1.1313046709382846,-0.0278862085673139,0.0286861727622302,0.0384394539927381,-0.0183591330591771,Information Technology,12.0
2020-02-24,85.29852294921875,87.44194366465732,83.34995595947709,83.93452456976095,222363.0,91.23198699951172,,-1.130607417795619,0.0045899216527096,-0.0159908792356209,0.0251284622679177,-0.0228440882956638,Information Technology,12.0
2020-02-25,86.07793426513672,86.61379309199002,83.54479898941392,84.37293836739357,304923.0,90.6362045288086,,-1.129212979758706,0.0091374538382332,-0.0198075838169097,0.0062252751698566,-0.0294283929714234,Information Technology,12.0
2020-02-26,84.42166137695312,86.71122596927869,83.9345196580246,85.49337167195735,169304.0,90.0689640045166,,-1.1321762032424074,-0.019241550140852,0.0126947311569587,0.0271205820281406,-0.0057703403484726,Information Technology,12.0
2020-02-27,82.91151428222656,86.51636725383173,81.54751606143522,86.51636725383173,120320.0,89.42863731384277,,-1.1348779943342393,-0.0178881470714437,0.0434783154404156,0.0434783154404156,-0.0164512520679379,Information Technology,12.0
2020-02-28,79.64766693115234,82.71666108853246,78.42981269673105,79.8912377780366,88348.0,88.58396492004394,,-1.1407173153705972,-0.0393654292691392,0.003058103975535,0.0385321287569284,-0.0152905198776759,Information Technology,12.0
2020-03-02,79.64766693115234,86.80864834291106,74.19168144758343,78.91695439049957,169068.0,87.75139656066895,,-1.1407173153705972,0.0,-0.0091743119266055,0.0899082382155485,-0.0685015103868024,Information Technology,12.0
2020-03-03,79.3553695678711,82.71665131774252,77.11452250114829,81.83979488589817,102652.0,86.95262870788574,,-1.1412402620524382,-0.0036698797911295,0.0313075892854635,0.0423573321903136,-0.0282381277905366,Information Technology,12.0
2020-03-04,76.62739562988281,82.52180610406278,74.82497271518635,79.1118139934289,134921.0,86.04409065246583,,-1.14612085660521,-0.0343766773797845,0.0324220644995694,0.0769230172280746,-0.0235219127556197,Information Technology,12.0
2020-03-05,78.47853088378906,79.11180914756201,75.99410523922957,77.26067663316039,123260.0,85.27652549743652,,-1.1428090065501757,0.0241576167203619,-0.0155183110197625,0.0080694459572734,-0.0316573923668171,Information Technology,12.0
2020-03-06,76.52996063232422,77.26067314975624,74.04553509977849,74.04553509977849,129998.0,84.48657608032227,,-1.146295176715718,-0.0248293415985358,-0.0324634366987557,0.0095480581904727,-0.0324634366987557,Information Technology,12.0
2020-03-09,74.0455322265625,77.65037753273684,70.44068692038816,73.1199660470072,220593.0,83.5360939025879,,-1.1507400460654795,-0.032463474242431,-0.0124999598452919,0.0486841703716076,-0.0486841703716077,Information Technology,12.0
2020-03-11,75.75053405761719,77.45553000103622,71.12268792547981,71.12268792547981,142776.0,82.63212890625,,-1.1476896420519984,0.0230263971341008,-0.0610932475884243,0.022508038585209,-0.0610932475884243,Information Technology,12.0
2020-03-12,70.29454040527344,75.36081050721376,69.17411314238522,73.07124627716749,353993.0,81.54009246826172,,-1.1574509130556438,-0.0720258110417258,0.0395010175169414,0.0720720282504365,-0.0159390367506288,Information Technology,12.0
2020-03-13,68.1998291015625,71.51239371599097,59.43127964564732,59.43127964564732,140172.0,80.54182510375976,,-1.1611985429124232,-0.0297990610883031,-0.1285714285714285,0.0485714503696985,-0.1285714285714285,Information Technology,12.0
2020-03-16,65.08213806152344,68.78441074734626,63.766849444772525,68.19984215834191,142676.0,79.48934593200684,,-1.1667763769581767,-0.0457140594208268,0.0479041437432685,0.0568861564185705,-0.0202096712850389,Information Technology,12.0
2020-03-17,64.10785675048828,72.53540301020847,60.55172051784934,72.53540301020847,190919.0,78.34699897766113,,-1.1685194552161062,-0.014970026186204,0.1314588677097834,0.1314588677097834,-0.0554711452369971,Information Technology,12.0
2020-03-18,53.04973220825195,65.86155676918246,51.29602282049905,64.30270480597903,199255.0,76.75161037445068,,-1.188303450089792,-0.1724925009624831,0.2121211951372803,0.2415059233595453,-0.0330578367647276,Information Technology,12.0
2020-03-19,45.583473205566406,52.06732759583152,42.88186658502798,52.06732759583152,331837.0,74.86815814971924,,-1.2016612694262043,-0.140740748197861,0.1422413417473713,0.1422413417473713,-0.0592672394302881,Information Technology,12.0
2020-03-20,43.52043151855469,48.92364545702819,41.94858896275334,48.92364545702819,223396.0,72.67695446014405,,-1.205352239445953,-0.0452585453001372,0.1241535010095171,0.1241535010095171,-0.0361173476676397,Information Technology,12.0
2020-03-23,39.19786071777344,41.75210568412816,39.19786071777344,39.19786071777344,58295.0,70.39140758514404,83.9955493927002,-1.2130857134394106,-0.0993227927654703,0.0,0.0651628665335952,0.0,Information Technology,12.0
2020-03-24,36.25064468383789,41.85033453547039,35.317361792710074,41.21177531869561,306871.0,67.939013671875,83.02891418457031,-1.2183585521277722,-0.0751881857827816,0.1368563422285729,0.1544714556243211,-0.0257452770638287,Information Technology,12.0
2020-03-25,35.464725494384766,39.19785764964024,35.022647408033585,39.19785764964024,145598.0,65.40835323333741,81.93520408630371,-1.2197646333448795,-0.0216801437962707,0.105263246880243,0.105263246880243,-0.0124652899518755,Information Technology,12.0
2020-03-26,34.236724853515625,37.23305540896621,33.74552361459823,35.857690440970266,240503.0,62.899106407165526,80.72300727844238,-1.2219616386590308,-0.0346259733791982,0.0473458134325075,0.0875180254031484,-0.0143472029237329,Information Technology,12.0
2020-03-27,35.66120910644531,35.90680972528801,34.43320601223185,34.67880663107454,366800.0,60.53659114837647,79.45408836364746,-1.219413106215761,0.0416069077583924,-0.0275482099453888,0.0068870524863473,-0.0344352624317361,Information Technology,12.0
2020-03-30,34.433204650878906,37.42953133278322,34.236723414059234,37.23305384353144,1080739.0,58.2758680343628,78.13736930847168,-1.221610118354754,-0.0344353006063515,0.08131247791312,0.0870185250627793,-0.0057061559855323,Information Technology,12.0
2020-03-31,34.62968826293945,36.152411394491246,34.187606386664896,35.36649014087433,884172.0,56.02496910095215,76.80811874389649,-1.2212585912256353,0.005706224966648,0.0212765957446807,0.0439716095620013,-0.0127659790904809,Information Technology,12.0
2020-04-01,35.51384735107422,36.348887870698334,34.3349637517002,35.17000427132432,731020.0,53.83289299011231,75.53625259399413,-1.2196767498563894,0.0255318234868717,-0.0096819439569816,0.023513096493581,-0.0331950404505626,Information Technology,12.0
2020-04-03,37.23305130004883,37.28217066900631,34.87528411441354,35.612085891478614,178328.0,51.86317577362061,74.37623573303223,-1.2166009369567046,0.0484093973817964,-0.0435356585606533,0.0013192410302782,-0.0633245759697432,Information Technology,12.0
2020-04-07,39.00137710571289,39.05049647755473,37.33129223011522,39.00137710571289,214362.0,49.8893180847168,73.25836334228515,-1.2134372405685294,0.0474934431619291,0.0,0.0012594266020069,-0.0428211770848737,Information Technology,12.0
2020-04-08,40.91706466674805,40.91706466674805,38.31369660362815,39.296099080644254,340590.0,48.10867328643799,72.17299507141114,-1.2100099005397256,0.0491184594801025,-0.039615881522926,0.0,-0.0636254844848527,Information Technology,12.0
2020-04-09,42.04682540893555,42.93098914026661,41.26090417417908,42.93098914026661,135771.0,46.50873794555664,71.05115463256836,-1.2079886553777128,0.027610991926936,0.0210280734093937,0.0210280734093937,-0.0186915712925486,Information Technology,12.0
2020-04-13,40.2293815612793,44.10987203500472,39.98378094582285,40.91706403407094,299216.0,44.73268032073975,69.89587059020997,-1.2112402284295365,-0.043224282213468,0.017094035406538,0.0964591132929666,-0.0061050059912637,Information Technology,12.0
2020-04-15,39.78730010986328,41.16266506947836,39.29609887393904,41.16266506947836,676867.0,43.20731830596924,68.77628715515137,-1.21203115252658,-0.010989019325157,0.0345679389105904,0.0345679389105904,-0.0123456790123456,Information Technology,12.0
2020-04-16,40.86793899536133,41.35914020322657,39.39433537176559,41.01530085674803,152227.0,41.84072380065918,67.67928497314453,-1.2100977908530577,0.0271603974764338,0.0036058060428107,0.0120192312100935,-0.0360576936302805,Information Technology,12.0
2020-04-17,42.83274459838867,42.88186771811432,41.35914094824822,42.24330463735964,151262.0,40.72825412750244,66.60511756896973,-1.2065825741606055,0.0480769437198767,-0.0137614333742975,0.0011468590254077,-0.0344036709288035,Information Technology,12.0
2020-04-20,44.94490432739258,44.94490432739258,43.42218154231678,44.79754248630864,127911.0,39.77010650634766,65.57803497314453,-1.2028037274772088,0.0493117998579844,-0.0032787218771345,0.0,-0.0338797647444928,Information Technology,12.0
2020-04-21,47.106201171875,47.15532054793213,44.94491489724781,44.94491489724781,377907.0,39.47292995452881,64.61354446411133,-1.1989369700059544,0.0480876948527661,-0.0458811413542213,0.0010427369398331,-0.0458811413542213,Information Technology,12.0
2020-04-22,48.088600158691406,49.41484195286935,44.89579223060503,49.12012197055958,244070.0,39.598186302185056,63.67935333251953,-1.1971793684845702,0.0208549821971836,0.0214504437322811,0.0275791308085777,-0.0663942788425983,Information Technology,12.0
2020-04-23,49.12012100219727,49.61132221221924,47.15531616210937,49.61132221221924,150923.0,39.87817077636719,62.78515907287598,-1.195333883474696,0.0214504235952359,0.01,0.01,-0.04,Information Technology,12.0
2020-04-24,47.40091323852539,48.137714998709725,47.15531265179728,48.137714998709725,60233.0,40.28832340240479,61.886598358154295,-1.198409703199223,-0.0350000718360398,0.0155440414507772,0.0155440414507772,-0.005181347150259,Information Technology,12.0
2020-04-27,48.28507995605469,49.02188176363904,46.66411448034201,47.64651689045447,100305.0,40.890045166015625,60.99119644165039,-1.1968278481802934,0.0186529468974594,-0.0132248526083292,0.0152594094957474,-0.0335707319359925,Information Technology,12.0
2020-04-28,49.95516204833984,50.6919638705724,47.74475658164219,49.0218827382329,160122.0,41.61456699371338,60.11370300292969,-1.1938399187690985,0.0345879533347596,-0.018682339759079,0.0147492629794609,-0.0442477889383827,Information Technology,12.0
2020-04-29,52.16556930541992,52.41116992126007,49.16924254168373,50.83932747891033,107935.0,42.511009216308594,59.31430900573731,-1.1898852982838797,0.0442478247781709,-0.0254237008081842,0.0047080980637286,-0.0574387820095136,Information Technology,12.0
2020-04-30,54.76893615722656,54.76893615722656,54.032134325515,54.76893615722656,95862.0,43.46639556884766,58.646384201049806,-1.185227637190107,0.04990584568462,0.0,0.0,-0.0134529147982062,Information Technology,12.0
2020-05-04,56.831974029541016,57.47053705136092,52.06732416619024,52.06732416619024,238303.0,44.58633403778076,58.06038925170898,-1.1815366739952002,0.0376680289423924,-0.083837486638668,0.0112359817290172,-0.083837486638668,Information Technology,12.0
2020-05-05,54.08124923706055,59.3862234868142,54.03212986851179,58.79677982152624,196150.0,45.558912086486814,57.40291831970215,-1.1864579719047597,-0.0484010073458059,0.0871934478398521,0.0980926721292947,-0.0009082513670024,Information Technology,12.0
2020-05-06,52.50941467285156,55.7513421917573,51.37965029240543,54.0812571827549,193682.0,46.40869045257568,56.75395652770996,-1.1892701275141324,-0.0290643168636689,0.0299344892662842,0.0617399287176188,-0.0215154632266401,Information Technology,12.0
2020-05-07,51.82172775268555,54.91629688054604,50.59372472537072,52.50941019749541,77258.0,47.13812427520752,56.12534072875977,-1.190500462228785,-0.0130964499309409,0.0132701566434019,0.0597156687370408,-0.023696682464455,Information Technology,12.0
2020-05-08,52.21468734741211,53.933891491056016,51.91996363901905,53.73741026798319,115964.0,47.79878978729248,55.42274436950684,-1.1897974216202312,0.0075829118743768,0.0291627317509264,0.0329256810867242,-0.005644459889841,Information Technology,12.0
2020-05-11,49.66044616699219,53.04973557846319,49.61132679097021,53.04973557846319,166374.0,48.235958862304685,54.71777732849121,-1.194367192400672,-0.0489180594614154,0.0682492742830764,0.0682492742830764,-0.0009891046056413,Information Technology,12.0
2020-05-12,49.26748275756836,50.102523313770746,47.20443543140181,49.6604414761945,202449.0,48.59699172973633,53.9971565246582,-1.1950702398340671,-0.0079130060189636,0.0079760259025163,0.0169491216003745,-0.041874421234757,Information Technology,12.0
2020-05-13,50.10251998901367,51.7234853700382,47.64651410719927,51.7234853700382,257888.0,49.09064865112305,53.27764823913574,-1.1935762819533118,0.0169490541165721,0.0323529710956647,0.0323529710956647,-0.0490196078431373,Information Technology,12.0
2020-05-14,48.77628326416016,50.98668878221754,47.59739957168263,49.021883877277645,235042.0,49.54009780883789,52.564740676879886,-1.1959490405947597,-0.0264704594727835,0.0050352465723428,0.0453172191510857,-0.0241691989135988,Information Technology,12.0
2020-05-15,48.62892150878906,49.75868583074771,46.36939661243973,48.18683965465012,244630.0,49.92814693450928,51.87908882141113,-1.196212684235388,-0.0030211763896199,-0.0090909245038273,0.0232323540581598,-0.0464646310517281,Information Technology,12.0
2020-05-18,46.22203826904297,48.923645225494205,46.22203826904297,48.18684332828023,110695.0,50.097611618042,51.21057624816895,-1.200518818200042,-0.0494948924440177,0.042507970933709,0.0584484600338499,0.0,Information Technology,12.0
2020-05-19,44.551944732666016,47.05707370405669,43.91338545859131,46.860592486046194,133356.0,50.07796363830566,50.50866180419922,-1.2035067680857623,-0.0361319751123024,0.0518192363371166,0.0562293966385238,-0.0143329158335597,Information Technology,12.0
2020-05-20,42.34154510498047,45.19051377689915,42.34154510498047,42.39066822670544,137914.0,49.83973083496094,49.768385314941405,-1.2074613749212977,-0.0496139874689882,0.0011601636549438,0.06728542061597,0.0,Information Technology,12.0
2020-05-21,40.2293815612793,42.341544605663934,40.2293815612793,41.555623385716906,242729.0,49.446769905090335,49.040425033569335,-1.2112402284295365,-0.0498839505848058,0.0329669950908246,0.052502995631869,0.0,Information Technology,12.0
2020-05-22,40.96618270874024,42.14506639233228,38.26457598481042,38.26457598481042,997801.0,49.03907299041748,48.29017807006836,-1.2099220238760773,0.0183150006007078,-0.0659472409996702,0.028776996186675,-0.0659472409996702,Information Technology,12.0
2020-05-26,42.43978500366211,42.78362434928666,40.27849894490951,40.9661813837264,493846.0,48.79101657867432,47.60837455749512,-1.2072856147691593,0.0359711888559115,-0.0347222216090056,0.0081018163874977,-0.0509259426871767,Information Technology,12.0
2020-05-27,43.96250534057617,44.55194525393676,40.76969769014327,42.538021177792594,982284.0,48.57488784790039,47.00671401977539,-1.2045613289985928,0.0358795487956093,-0.0324022516857978,0.0134077871311977,-0.0726256983240223,Information Technology,12.0
2020-05-28,46.1237907409668,46.1237907409668,44.20810542311817,44.20810542311817,3245527.0,48.38331928253174,46.41417915344238,-1.200694592001864,0.0491620162146632,-0.0415335619009981,0.0,-0.0415335619009981,Information Technology,12.0
2020-05-29,48.38331985473633,48.38331985473633,48.38331985473633,48.38331985473633,1701331.0,48.19420680999756,45.97595474243164,-1.196652088028155,0.0489883653852118,0.0,0.0,0.0,Information Technology,12.0
2020-06-01,50.79021072387695,50.79021072387695,50.79021072387695,50.79021072387695,28990.0,47.99527053833008,45.62776237487793,-1.1923459404138177,0.0497462943090088,0.0,0.0,0.0,Information Technology,12.0
2020-06-02,53.29533386230469,53.29533386230469,52.067330777919786,53.29533386230469,867043.0,47.81843852996826,45.392026290893554,-1.187864046297025,0.0493229522524909,0.0,0.0,-0.0230414746543778,Information Technology,12.0
2020-06-03,55.94782257080078,55.94782257080078,55.94782257080078,55.94782257080078,175556.0,47.91176719665528,45.22882560729981,-1.1831185017147623,0.0497696236475248,0.0,0.0,0.0,Information Technology,12.0
2020-06-04,54.17949295043945,56.97933824445907,53.19709056691429,56.93021887479635,1332734.0,47.99527111053467,45.25142082214356,-1.1862822049277792,-0.031606763929437,0.0507706103280278,0.0516772147827364,-0.0181323657721163,Information Technology,12.0
2020-06-05,56.881103515625,56.881103515625,54.42509738364755,55.60397732894237,572169.0,48.24823989868164,45.47737342834473,-1.1814487768570263,0.049864079895632,-0.0224525564334703,0.0,-0.0431778917809285,Information Technology,12.0
2020-06-08,59.68095016479492,59.68095016479492,59.68095016479492,59.68095016479492,369731.0,48.62155303955078,45.80058380126953,-1.176439595458977,0.049222790630298,0.0,0.0,0.0,Information Technology,12.0
2020-06-09,62.62815475463867,62.62815475463867,62.62815475463867,62.62815475463867,1481082.0,49.26993846893311,46.26918968200684,-1.1711667772451408,0.0493826687025883,0.0,0.0,0.0,Information Technology,12.0
2020-06-10,61.05630874633789,65.7227200001549,60.90894689192714,65.62448126225948,1307515.0,49.85937976837158,46.76530296325684,-1.1739789533290392,-0.0250980731343415,0.0748190090380396,0.0764279949055533,-0.0024135401801469,Information Technology,12.0
2020-06-11,60.417747497558594,61.54751175467012,58.94414390005716,61.49838863669921,574821.0,50.37514114379883,47.26436340332031,-1.1751213977303598,-0.0104585629542761,0.0178861540507495,0.018699211802909,-0.024390243902439,Information Technology,12.0
2020-06-12,59.58270263671875,60.27038126762412,57.42141676761874,57.42141676761874,479790.0,50.91546211242676,47.77128295898437,-1.176615369260799,-0.0138211849237442,-0.0362737132331436,0.0115415817086748,-0.0362737132331436,Information Technology,12.0
2020-06-15,58.79678726196289,60.85983473018759,58.05998539779008,60.81071535542302,168541.0,51.42385540008545,48.233994522094726,-1.1780214436530645,-0.0131903277289662,0.0342523492735629,0.0350877584353888,-0.0125313286402889,Information Technology,12.0
2020-06-16,61.69486618041992,61.69486618041992,58.993259746386215,60.8598256907456,509580.0,52.197496795654295,48.77922775268555,-1.1728365157525604,0.049289749549494,-0.0135350077141319,0.0,-0.0437898094491874,Information Technology,12.0
2020-06-17,62.57904052734375,64.740326795087,60.9089555137436,63.16848428085636,654504.0,53.09885158538818,49.33821479797364,-1.171254647083947,0.0143314087810508,0.0094191880946952,0.0345369032431694,-0.0266876097736016,Information Technology,12.0
2020-06-18,62.08783721923828,64.34736216403428,60.90895349878053,62.48079596101218,250606.0,54.08616619110107,49.86969459533692,-1.1721334546694813,-0.0078493262914575,0.0063290776321667,0.0363923925521418,-0.0189873536147666,Information Technology,12.0
2020-06-19,62.43167495727539,63.85615925950092,61.89135435920858,63.85615925950092,220112.0,55.19628086090088,50.373667068481446,-1.1715182975494176,0.0055379242285889,0.0228166920589647,0.0228166920589647,-0.0086545907736188,Information Technology,12.0
2020-06-22,62.18606948852539,63.85615427286777,61.15454774593875,63.75791553455196,239431.0,56.25727519989014,50.8373609161377,-1.1719577081670265,-0.0039339881385222,0.0252764977583379,0.0268562525028301,-0.0165876658722895,Information Technology,12.0
2020-06-23,61.989593505859375,62.33343661417369,61.449272904300265,61.891354759236975,132295.0,57.234765625,51.258811492919925,-1.1723092216464617,-0.0031594854648639,-0.0015847619102892,0.0055467875955956,-0.008716311416174,Information Technology,12.0
2020-06-24,61.89135360717773,63.21759539973296,61.64575299762544,61.989592351971496,1428235.0,58.13120803833008,51.65570205688476,-1.1724849817985998,-0.0015847804950092,0.0015872773670015,0.0214285472082713,-0.0039682539682539,Information Technology,12.0
2020-06-25,61.89135360717773,64.98592278656378,60.024787475553154,61.79311486238397,1593120.0,58.91958618164063,52.088941497802736,-1.1724849817985998,0.0,-0.0015872773670014,0.0500000242203,-0.0301587543790302,Information Technology,12.0
2020-06-26,60.56511306762695,64.64208476956881,59.48446811469915,61.98959363444637,2445149.0,59.52867584228515,52.50449775695801,-1.1748577472648891,-0.0214285269630453,0.0235198201517241,0.0673155137577223,-0.0178426968628153,Information Technology,12.0
2020-06-29,61.05630874633789,62.67727040701795,59.18974274578404,60.41774570731483,2044031.0,60.0419807434082,52.90826515197754,-1.1739789533290392,0.0081102082342762,-0.0104585922754684,0.0265486350872345,-0.0305712225137718,Information Technology,12.0
2020-06-30,61.89135360717773,62.824636672990025,61.449271760470026,62.824636672990025,630837.0,60.471781730651855,53.28943733215332,-1.1724849817985998,0.0136766351911165,0.015079377189515,0.015079377189515,-0.0071428692530072,Information Technology,12.0
2020-07-01,60.85982894897461,62.52991376530145,60.515985863148885,62.52991376530145,882223.0,60.71738204956055,53.60773582458496,-1.174330473633316,-0.0166667005661271,0.0274414970460572,0.0274414970460572,-0.0056497543907657,Information Technology,12.0
2020-07-02,60.02478790283203,61.79311530225047,59.6809485460384,60.85983222979472,303452.0,61.009646797180174,53.8661075592041,-1.1758244383389134,-0.0137207261433922,0.0139116581022236,0.0294599524829808,-0.0057282894085396,Information Technology,12.0
2020-07-03,59.5335807800293,60.908945566031214,59.33710330851549,60.0247819539489,158228.0,61.14227066040039,54.09500717163086,-1.176703252749289,-0.008183404556096,0.00825082529026,0.0231023359922486,-0.003300279757063,Information Technology,12.0
2020-07-06,59.926551818847656,62.4807967907877,59.68095119663926,59.730070571567325,309454.0,61.15455074310303,54.31113578796387,-1.17600019166621,0.0066008298790282,-0.0032787010317942,0.0426229258052639,-0.0040983606557377,Information Technology,12.0
2020-07-07,60.71246719360352,61.79311207543588,59.97566539817734,60.76158656378505,525115.0,61.05876636505127,54.57736686706543,-1.1745941172739445,0.0131146436913575,0.0008090491533625,0.0177993900064437,-0.0121359224799185,Information Technology,12.0
