Date_Ticker,Close_ENGINERSIN.NS,High_ENGINERSIN.NS,Low_ENGINERSIN.NS,Open_ENGINERSIN.NS,Volume_ENGINERSIN.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-02-11,75.0493392944336,77.25912666828307,74.71578540294496,77.00895965916376,1675241.0,80.72390251159668,,-0.4908236908718824,-0.0201416067424572,0.0261110941569011,0.0294444613986546,-0.0044444613986545,Construction,3.0
2020-02-12,74.96595001220703,75.46627765241752,74.67409275225184,75.09103351276244,3149311.0,80.15686340332032,,-0.4921424107903835,-0.0011111261339611,0.0016685375231693,0.0066740652273333,-0.0038931976438325,Construction,3.0
2020-02-13,74.2988510131836,75.67475695754126,73.96529709303448,75.17442925832353,1293055.0,79.59607810974121,,-0.5026919288355721,-0.0088986933256339,0.0117845462372569,0.0185185359611217,-0.0044893550250182,Construction,3.0
2020-02-14,73.56019592285156,75.16783027323868,73.0822475292759,74.77678640932024,1964967.0,79.0317153930664,,-0.51437303646133,-0.0099416758167762,0.0165387064458693,0.0218546773865742,-0.0064973779308162,Construction,3.0
2020-02-17,71.12702178955078,73.69055317360062,70.12767927135798,73.47330508833633,1395363.0,78.35403213500976,,-0.5528513050000611,-0.0330773199116087,0.0329872281975713,0.0360415960003888,-0.0140501105353411,Construction,3.0
2020-02-18,68.5200424194336,71.12701935331098,68.04210062615385,71.12701935331098,1630331.0,77.61062660217286,,-0.5940781333250114,-0.0366524466303491,0.0380469252765378,0.0380469252765378,-0.0069752115790311,Construction,3.0
2020-02-19,72.51741027832031,72.90846082088467,69.08489308516269,69.08489308516269,1546497.0,77.09835929870606,,-0.5308636712701816,0.0583386658522118,-0.0473336979352088,0.0053925056212502,-0.0473336979352088,Construction,3.0
2020-02-20,71.17047882080078,72.64776324749357,70.77942826322737,72.64776324749357,933445.0,76.46662826538086,,-0.5521640745649482,-0.0185739045609879,0.0207569831082972,0.0207569831082972,-0.0054945612851365,Construction,3.0
2020-02-24,71.04012298583984,71.82221740890873,70.04078048024546,71.17047316133221,645029.0,75.84505729675293,,-0.5542255245674653,-0.0018315998026254,0.0018348810505064,0.0110091929771121,-0.0140672969526471,Construction,3.0
2020-02-25,70.12767028808594,72.08290280500154,69.82352433365375,71.47461089613718,652872.0,75.20496482849121,,-0.5686550713280318,-0.0128441880363267,0.0192069778237031,0.0278810419465449,-0.0043370320614209,Construction,3.0
2020-02-26,65.13096618652344,70.08422596671336,64.73992232777265,69.86697790521077,1564697.0,74.35047721862793,,-0.647673058408011,-0.0712515342522564,0.0727152074655894,0.0760507646394292,-0.0060039621956614,Construction,3.0
2020-02-27,63.65370178222656,65.86963534946696,61.69846862168036,65.1744386848736,1460715.0,73.4992603302002,,-0.6710345497510629,-0.02268144464595,0.023890784982935,0.0348123283516423,-0.030716723549488,Construction,3.0
2020-02-28,60.8294677734375,62.95849649355348,60.61221967424665,62.95849649355348,2747508.0,72.55061073303223,,-0.7156970476459347,-0.0443687315853427,0.0349999564034599,0.0349999564034599,-0.0035714285714285,Construction,3.0
2020-03-02,62.65435409545898,63.392996349346106,61.56811353683492,62.56745617674631,1016041.0,71.86832065582276,,-0.6868382557533284,0.0300000376268023,-0.0013869414179944,0.0117891607782236,-0.0173370322670486,Construction,3.0
2020-03-03,65.78271484375,66.04341518723261,63.00194211939953,63.00194211939953,1676172.0,71.35912647247315,,-0.6373662910010681,0.0499304604357536,-0.042272088206689,0.0039630523626432,-0.042272088206689,Construction,3.0
2020-03-04,62.69780349731445,66.13032085335429,61.39431488668375,66.13032085335429,1546238.0,70.63731498718262,,-0.6861511459696261,-0.046895470242646,0.0547470112918209,0.0547470112918209,-0.0207900203503387,Construction,3.0
2020-03-05,62.43709945678711,63.95783607988854,61.78535518974365,63.95783607988854,975196.0,69.81699542999267,,-0.6902739253232497,-0.0041581048455471,0.0243562983599827,0.0243562983599827,-0.0104384135828496,Construction,3.0
2020-03-06,62.132938385009766,62.437084309868695,59.265261653748055,60.82945016714243,979565.0,69.04817771911621,,-0.6950839351119861,-0.0048714798480966,-0.0209790209790209,0.0048950835541412,-0.0461538888357735,Construction,3.0
2020-03-09,58.57008743286133,61.394312653148766,57.44039469279208,61.394312653148766,1564478.0,68.14291210174561,,-0.7514269373755624,-0.0573423862568845,0.0482195834780823,0.0482195834780823,-0.0192878786695378,Construction,3.0
2020-03-11,59.04802703857422,60.26461764441503,57.52729043874457,59.09147930766638,1186581.0,67.26571216583253,,-0.7438687900805441,0.0081601313342881,0.0007358801177856,0.0206034082230393,-0.0257542322089135,Construction,3.0
2020-03-12,53.44302749633789,57.3534929228992,50.92294845102133,57.13624484364579,2101865.0,66.18539657592774,,-0.8325063744580588,-0.094922723473466,0.0691056910569105,0.0731707317073171,-0.0471544963557545,Construction,3.0
2020-03-13,52.48714065551758,55.615511872360734,42.75442541486588,45.1876033962931,2707624.0,65.06145610809327,,-0.8476227896995061,-0.0178860907699477,-0.1390728694316316,0.0596026222379917,-0.1854304715230962,Construction,3.0
2020-03-16,49.532562255859375,52.13953921669408,49.31531417578982,52.13953921669408,1042372.0,63.82314167022705,,-0.8943465566197789,-0.0562914718302074,0.0526315789473685,0.0526315789473685,-0.0043859649122806,Construction,3.0
2020-03-17,47.53388214111328,50.74915449457828,46.05659448520313,49.619461789213446,1000984.0,62.52182598114014,,-0.9259537273214884,-0.0403508323357462,0.043875643102508,0.0676416949055382,-0.0310786241175199,Construction,3.0
2020-03-18,47.83803176879883,50.31466213979176,44.53586125575124,48.40287816436116,1761826.0,61.35737648010254,,-0.921143898509868,0.0063985858925349,0.011807475656445,0.0517711594607923,-0.0690281433192523,Construction,3.0
2020-03-19,47.27318572998047,47.96837895528608,44.31861037875315,46.05659509948857,1238243.0,60.295033645629886,,-0.9300763860237016,-0.0118074681991152,-0.0257353214450352,0.0147058679158302,-0.062500026296166,Construction,3.0
2020-03-20,49.61946487426758,50.792606607021966,46.57799146444522,48.66357455715773,1127264.0,59.150136375427245,,-0.8929722767266693,0.0496323467110681,-0.0192644221281307,0.0236427727652253,-0.0612959736169917,Construction,3.0
2020-03-23,44.44895935058594,47.62077939074685,43.62341596768775,45.187601510843805,1426446.0,57.81406040191651,70.59170600891113,-0.9747387632671624,-0.1042031698000645,0.0166177604841524,0.0713587019021875,-0.0185728393861105,Construction,3.0
2020-03-24,46.96903610229492,47.62078036823318,43.18892068583016,45.491748436513,682406.0,56.61050605773926,69.83914123535156,-0.934886214835322,0.0566959674315921,-0.031452373486322,0.0138760408989191,-0.0804810089828534,Construction,3.0
2020-03-25,50.227760314941406,50.79260670381918,44.31861262758529,44.31861262758529,729759.0,55.61551055908203,69.14924926757813,-0.8833526794291339,0.0693802658745058,-0.117647047176784,0.0112457012882127,-0.117647047176784,Construction,3.0
2020-03-26,49.532562255859375,51.27054689641584,48.48977080853697,50.22775544909344,1029777.0,54.83559036254883,68.47297134399415,-0.8943465566197789,-0.0138409129677085,0.0140350743343957,0.0350877192982455,-0.02105264496385,Construction,3.0
2020-03-27,52.1829833984375,55.44170430152405,50.227750856585565,50.227750856585565,1677332.0,54.262054443359375,67.7904963684082,-0.8524327391625371,0.0535086622187528,-0.0374687764960268,0.0624479608267112,-0.0374687764960268,Construction,3.0
2020-03-30,51.618141174316406,52.096086250664406,46.9255816803086,51.27054294700383,1174947.0,53.80148811340332,67.11256805419922,-0.8613651663506651,-0.0108242608477997,-0.0067340322492187,0.0092592461773073,-0.0909091142619967,Construction,3.0
2020-03-31,52.1829833984375,53.18232580136097,51.35744010666711,51.35744010666711,5071505.0,53.27791957855224,66.45927871704102,-0.8524327391625371,0.0109427075689068,-0.0158201627811703,0.0191507333969982,-0.0158201627811703,Construction,3.0
2020-04-01,51.313995361328125,52.35678679873121,50.09740811347669,52.18298767334026,1235149.0,52.55448360443116,65.79194488525391,-0.8661749348365801,-0.016652708996615,0.0169348012348895,0.0203217744020953,-0.0237086829681614,Construction,3.0
2020-04-03,51.66159057617188,52.22643355682072,50.09740516945926,50.83604726528559,2239125.0,52.00267295837402,65.1574136352539,-0.860678056566963,0.0067738871704717,-0.0159798275987858,0.0109335189712367,-0.0302775309328953,Construction,3.0
2020-04-07,52.87818145751953,54.05132308095874,51.574692974771054,54.05132308095874,857224.0,51.52472705841065,64.55972213745117,-0.8414388619718921,0.02354923392368,0.0221857407176846,0.0221857407176846,-0.0246507812261973,Construction,3.0
2020-04-08,55.22446441650391,55.91965764908724,52.6174873081093,53.44303072208949,1315957.0,51.17930335998536,63.98810943603516,-0.8043346923491547,0.0443714759908923,-0.0322580528980563,0.0125885011276916,-0.0472069242488752,Construction,3.0
2020-04-09,56.57140350341797,57.17970215693435,55.39826509790998,56.4410533183869,1084738.0,51.07936916351319,63.450106658935546,-0.7830341684029773,0.0243902607502976,-0.0023041709584453,0.0107527587410771,-0.0207373042360017,Construction,3.0
2020-04-13,56.31071090698242,58.65698776565421,55.05066793260346,57.5272949789539,1051648.0,50.94250335693359,62.91773048400879,-0.7871567667794849,-0.0046082045042385,0.0216048430640682,0.041666617609348,-0.0223766127985913,Construction,3.0
2020-04-15,58.26594543457031,59.04803332237437,56.57140620792721,56.57140620792721,1134695.0,51.18364925384522,62.43863502502441,-0.7562366455357722,0.0347222490374463,-0.0290828409975082,0.0134227271516997,-0.0290828409975082,Construction,3.0
2020-04-16,58.961124420166016,59.61286862517128,57.22313987348531,58.57008054911682,3139023.0,51.50734844207764,62.00429672241211,-0.7452430699736537,0.0119311371404134,-0.0066322322529428,0.011053795384919,-0.0294767876931172,Construction,3.0
2020-04-17,57.13624572753906,65.08752687719647,56.35415130415081,64.2185345467396,7290224.0,51.88753261566162,61.55097244262695,-0.7741017412148493,-0.0309505408957703,0.1239543958308579,0.139163521306143,-0.0136882361350404,Construction,3.0
2020-04-20,59.78667068481445,61.35085278913861,56.78864338256132,58.39627775223539,4086719.0,52.50017204284668,61.22070274353028,-0.7321878634319022,0.0463878038104613,-0.0232559016358175,0.0261627230017584,-0.0501454131483294,Construction,3.0
2020-04-21,57.74454116821289,58.4397377262038,56.136906586480336,58.048693806012494,2830509.0,52.99549751281738,60.85626159667969,-0.764482143917314,-0.0341569365413795,0.005267210227086,0.0120391736418126,-0.0278404598808643,Construction,3.0
2020-04-22,57.52729034423828,57.96178651490439,55.528611937105445,57.744538429571335,735307.0,53.50820274353028,60.46412673950195,-0.76791775316153,-0.0037622746597249,0.0037764352194074,0.0075528704388148,-0.0347431348699533,Construction,3.0
2020-04-23,59.78667068481445,60.5687584220341,57.570737749665824,58.09213178444055,1601224.0,54.01656303405762,60.08299034118652,-0.7321878634319022,0.0392749306817031,-0.0283430885340185,0.0130813060547005,-0.0370639962012714,Construction,3.0
2020-04-24,59.74321746826172,63.26263874925504,58.22248102361506,59.09147327769887,2685402.0,54.78127593994141,59.727668838500975,-0.7328750335413097,-0.0007268044207012,-0.0109090909090908,0.0589091352982955,-0.0254545454545453,Construction,3.0
2020-04-27,58.656982421875,60.61221516927084,58.396282070268086,59.960470920138896,1003814.0,55.36567325592041,59.367300491333005,-0.7500527781338634,-0.0181817299505801,0.0222222222222223,0.0333333333333334,-0.0044444896556712,Construction,3.0
2020-04-28,57.1796989440918,59.2652752678602,56.658298233264254,59.2652752678602,860266.0,55.71327018737793,58.97905395507812,-0.7734145711054419,-0.0251851257393063,0.0364740696835008,0.0364740696835008,-0.009118633369115,Construction,3.0
2020-04-29,58.48318862915039,59.048028360682906,57.39694817637929,57.57074399686844,1540354.0,56.16080150604248,58.64773094177246,-0.7528011569429667,0.0227963719489516,-0.0156018276990314,0.0096581555276378,-0.0185735504207729,Construction,3.0
2020-04-30,58.48318862915039,60.56876499456245,58.35283844884074,59.134932900813055,2177482.0,56.47581176757812,58.31807571411133,-0.7528011569429667,0.0,0.0111441302524637,0.0356611261167201,-0.0022288487232837,Construction,3.0
2020-05-04,57.83144378662109,59.52597622426269,56.48450298652664,57.09279498211965,1210467.0,56.78647689819336,57.98872756958008,-0.7631078640242043,-0.0111441400136729,-0.0127724427428582,0.02930123003489,-0.0232908036165276,Construction,3.0
2020-05-05,56.5279541015625,58.57008476492562,56.35415165645338,57.78799033664804,446364.0,57.00372543334961,57.6480827331543,-0.7837212781866795,-0.0225394629583871,0.022290497774281,0.0361260317274894,-0.0030746282590884,Construction,3.0
2020-05-06,55.09411239624024,57.00589277827012,54.96376222703706,56.61484890054561,515973.0,57.19273128509521,57.32742454528809,-0.8063960820259665,-0.0253651795489734,0.0276025229949825,0.0347002664872835,-0.002365954609917,Construction,3.0
2020-05-07,55.1375617980957,56.31070338568052,55.00721162782765,55.18101074987087,376737.0,57.366529846191405,57.05977493286133,-0.8057089722422642,0.0007886396561392,0.0007880100308801,0.0212766315616323,-0.002364090213952,Construction,3.0
2020-05-08,54.65962600708008,56.39761089360163,54.22512978544969,56.05001259032008,488064.0,57.45560207366943,56.70261924743652,-0.8132670592115773,-0.0086680617609778,0.0254371770319083,0.0317965016133925,-0.0079491254033481,Construction,3.0
2020-05-11,53.13887786865234,55.44170536191241,53.00852770405885,55.18100834766781,1556339.0,57.35132274627686,56.34198722839356,-0.8373162032696791,-0.0278221467931513,0.0384300640307679,0.0433360203606887,-0.00245300935627,Construction,3.0
2020-05-12,52.00918960571289,54.2251226983656,51.70504361629996,54.2251226983656,594993.0,57.1232120513916,55.961368560791016,-0.8551811179716404,-0.0212591667014835,0.042606568367089,0.042606568367089,-0.0058479278704146,Construction,3.0
2020-05-13,57.00589370727539,61.48120539028366,52.87818027117861,54.746515047178384,5033264.0,57.15797119140625,55.6989330291748,-0.7761631308916611,0.0960734850791376,-0.0396341240030178,0.0785061226474046,-0.0724085382696138,Construction,3.0
2020-05-14,55.0506591796875,59.43907281117746,54.48581619108893,55.61550548322852,2155657.0,56.99720687866211,55.497326889038085,-0.8070832521353739,-0.0342988136915806,0.010260482107895,0.0797159143392998,-0.0102604218916779,Construction,3.0
2020-05-15,55.963111877441406,57.48384857720946,55.18101739158352,55.18101739158352,1189805.0,56.84730625152588,55.34351509094238,-0.7926537053748074,0.0165747824158767,-0.0139751786421502,0.0271739123996257,-0.0139751786421502,Construction,3.0
2020-05-18,53.31267929077149,57.13624695275011,53.09543120349868,56.65829850879573,1237958.0,56.6561279296875,55.193179321289065,-0.8345677038091652,-0.0473603503764111,0.0627546629156823,0.0717196680572851,-0.0040749797264534,Construction,3.0
2020-05-19,53.00853729248047,54.746522121742125,52.57404108516506,54.3989238299126,517514.0,56.3172212600708,55.00026298522949,-0.839377411969375,-0.0057048717554074,0.0262294831823131,0.0327868852459016,-0.0081967213114754,Construction,3.0
2020-05-20,53.31267929077149,54.312021818203526,52.61748607448703,53.00853329456665,408261.0,56.09562816619873,54.75086227416992,-0.8345677038091652,0.0057376040506999,-0.0057049467453323,0.0187449316133887,-0.0130399226888,Construction,3.0
2020-05-21,54.2251205444336,55.094112839601166,52.61748280940806,52.61748280940806,566323.0,55.9305196762085,54.5814086151123,-0.8201383380257148,0.0171149014793569,-0.0296474718522421,0.0160256406337631,-0.0296474718522421,Construction,3.0
2020-05-22,53.18233108520508,54.87686678615639,53.00853195678447,54.05132341236548,399015.0,55.60030269622803,54.396313247680666,-0.8366290331602717,-0.0192307448791012,0.0163398690773475,0.0318627571671585,-0.0032679862818002,Construction,3.0
2020-05-26,53.18233108520508,54.13822131910446,53.05198091015396,53.48647707373416,458116.0,55.2722583770752,54.21730110168457,-0.8366290331602717,0.0,0.0057189292444101,0.0179738310524206,-0.0024510052942636,Construction,3.0
2020-05-27,53.61682891845703,54.225124229400656,53.22578169606879,53.44302978462417,515296.0,55.020250701904295,54.11823593139648,-0.8297578749975448,0.0081699659339082,-0.0032415034111245,0.0113452310256683,-0.0072933672183963,Construction,3.0
2020-05-28,54.57271957397461,55.4417119344358,53.87752634859421,53.964424258663215,1119162.0,54.88990173339844,54.02872978210449,-0.8146413994303923,0.0178281833297403,-0.0111465090994198,0.0159235670724318,-0.0127388415092278,Construction,3.0
2020-05-29,55.0506591796875,55.44170636560494,54.31201707346535,54.746513210053074,888924.0,54.718275260925296,54.06088241577149,-0.8070832521353739,0.008757848416644,-0.0055248379250406,0.0071034060580645,-0.0134174979415087,Construction,3.0
2020-06-01,55.572059631347656,57.22314305348266,55.44170945712583,55.70240649062686,1975437.0,54.57271881103516,54.12258079528809,-0.7988378140795375,0.0094712844392704,0.0023455466675861,0.0297106753481499,-0.0023456063188326,Construction,3.0
2020-06-02,57.22314834594727,57.70109681900349,55.26791544143959,55.78930955666446,1258782.0,54.542304039001465,54.276392517089846,-0.7727274613217398,0.0297107705842208,-0.0250569713608628,0.0083523624070236,-0.0341685657120288,Construction,3.0
2020-06-03,61.177059173583984,62.17640164337845,57.35349173213153,57.787987881617376,4684563.0,54.77475929260254,54.54925605773926,-0.7102002297020228,0.0690963524714338,-0.0553977477464296,0.0163352485930865,-0.0625000203197648,Construction,3.0
2020-06-04,62.08949279785156,63.04538956424752,60.829456703798165,61.22050055922588,1627155.0,55.124528312683104,54.83428527832032,-0.6957709845699829,0.0149146369013691,-0.0139958018574078,0.015395467466744,-0.0202938699814438,Construction,3.0
2020-06-05,61.524662017822266,62.65434811299301,59.96047311080359,62.56745020257766,3214458.0,55.44388332366943,55.11931480407715,-0.7047032307809948,-0.0090970429065711,0.0169491087078759,0.0183615164735646,-0.0254237708216189,Construction,3.0
2020-06-08,62.61089706420898,65.13096939799063,61.91570058116818,62.56744479781206,2137561.0,55.84144687652588,55.379143447875975,-0.6875254861884411,0.017655278562474,-0.0006940048527394,0.0402497400923236,-0.01110344230219,Construction,3.0
2020-06-09,62.56745147705078,63.349545946491055,62.089503015202354,63.00194766786363,803769.0,56.3128755569458,55.74151329040527,-0.6882125356464379,-0.0006938981742051,0.0069444444444444,0.0125000211927623,-0.007638931274414,Construction,3.0
2020-06-10,64.5226821899414,65.13097418489575,61.78535495287588,62.65434730560237,989046.0,56.93855018615723,56.0925862121582,-0.6572924747284306,0.0312499657047368,-0.0289562495067866,0.0094275683264941,-0.0424242629748001,Construction,3.0
2020-06-11,59.83012008666992,64.82682594175664,57.78798945448111,64.26197960607412,4676810.0,57.07976150512695,56.28463340759277,-0.7315007536482001,-0.0727273253994239,0.0740740535533641,0.0835148892873436,-0.0341321499811564,Construction,3.0
2020-06-12,60.52531814575195,60.78601187127988,57.35349476102141,57.52729057804002,1243940.0,57.35349445343017,56.50448852539063,-0.720506876457555,0.0116195330725555,-0.0495334458299308,0.0043071847206179,-0.0524049023103426,Construction,3.0
2020-06-15,59.35218048095703,61.17706309994195,58.22248776783586,60.52531883388408,758782.0,57.52294788360596,56.64787246704102,-0.7390589009432184,-0.0193825939414291,0.0197657161610675,0.0307466819954562,-0.0190337187946049,Construction,3.0
2020-06-16,57.266597747802734,61.17706336082573,56.57140120908887,60.8294650914688,1423425.0,57.72064380645752,56.76084159851074,-0.7720403515380376,-0.0351391088963184,0.0622154534019399,0.0682852791472674,-0.0121396514906552,Construction,3.0
2020-06-17,56.5279541015625,58.09213632823227,56.00655339612053,57.13624608473096,1789158.0,57.89661464691162,56.847741012573245,-0.7837212781866795,-0.0128983329775091,0.01076090569412,0.027670950621341,-0.0092237674921894,Construction,3.0
2020-06-18,59.04802703857422,60.82946399318598,56.31070646278919,56.48450227938699,3718125.0,58.18338203430176,57.002421646118165,-0.7438687900805441,0.0445810038071422,-0.0434142322403517,0.030169288356544,-0.0463575281524109,Construction,3.0
2020-06-19,58.52663040161133,60.394965182886274,58.26593668810549,59.4390749735946,1147759.0,58.398457527160645,57.13972244262696,-0.7521141678106752,-0.0088300433242634,0.0155902461105663,0.0319228147674721,-0.0044542751174456,Construction,3.0
2020-06-22,61.74191284179688,62.78470107271109,58.83078298988011,59.00458544828974,3033842.0,58.82643661499024,57.3169970703125,-0.7012676215367788,0.0549370845053301,-0.0443349949412981,0.0168894707487632,-0.0471499783198495,Construction,3.0
2020-06-23,62.69780349731445,64.00129210794516,62.13295710673063,62.21985502146216,2113268.0,59.3022102355957,57.46646385192871,-0.6861511459696261,0.0154820382382205,-0.0076230497591955,0.0207900203503388,-0.0090090299671824,Construction,3.0
2020-06-24,62.958492279052734,66.13031564089145,61.39431004751796,63.262644901468335,4663291.0,59.76929340362549,57.59420562744141,-0.6820286079188239,0.0041578614751543,0.0048310023224109,0.0503795953019357,-0.024844658360016,Construction,3.0
2020-06-25,64.65302276611328,70.7359683317175,63.95782633523327,65.13096451119434,15623896.0,60.27330856323242,57.76105186462402,-0.6552312660287347,0.0269150423671175,0.0073924114392924,0.0940860195757542,-0.0107527289697642,Construction,3.0
2020-06-26,69.43248748779297,70.17112963162248,66.39101437682481,66.65170809411951,11409751.0,60.99239997863769,57.98438270568848,-0.5796487072158556,0.0739248455400102,-0.0400501191054454,0.0106382785718195,-0.043804755108376,Construction,3.0
2020-06-29,71.17047882080078,72.82156570526593,68.21590333752934,69.30214383653458,9327050.0,61.772320938110354,58.22856979370117,-0.5521640745649482,0.0250313851035996,-0.0262515443934339,0.023199041397802,-0.0415140593715932,Construction,3.0
2020-06-30,65.52202606201172,72.08291448138884,65.17442778783281,71.77876847768941,8096433.0,62.18726482391357,58.396285400390624,-0.6414888290518704,-0.0793651082917571,0.0954906737736733,0.1001325632569378,-0.0053050599175601,Construction,3.0
2020-07-01,66.65170288085938,67.17310353443713,65.65236709789967,65.65236709789967,2450317.0,62.46099700927734,58.53358604431153,-0.6236240953270251,0.017241176543877,-0.0149934021152622,0.0078227656765164,-0.0149934021152622,Construction,3.0
2020-07-02,65.13096618652344,67.78139518880894,64.30542620476746,67.30344680154936,3388648.0,62.61307067871094,58.68131454467773,-0.647673058408011,-0.0228161716596239,0.0333555717384004,0.0406938382380994,-0.0126750765433416,Construction,3.0
2020-07-03,65.13096618652344,67.78139518880894,64.73992232777265,65.17441845077784,2882429.0,62.793385887146,58.83338806152344,-0.647673058408011,0.0,0.0006671521520187,0.0406938382380994,-0.0060039621956614,Construction,3.0
2020-07-06,65.13096618652344,66.1303085954123,64.87027249065113,65.78271037103121,2878445.0,62.91938934326172,58.940273971557616,-0.647673058408011,0.0,0.0100066715215201,0.0153435833582895,-0.0040026075327321,Construction,3.0
2020-07-07,64.60958099365234,65.56547126890713,64.00128899027719,65.43512771810217,2517482.0,63.0214958190918,59.03760124206543,-0.6559182551610262,-0.0080051813046645,0.0127774660004515,0.0147948688190486,-0.0094148885354158,Construction,3.0
