Date_Ticker,Close_KARURVYSYA.NS,High_KARURVYSYA.NS,Low_KARURVYSYA.NS,Open_KARURVYSYA.NS,Volume_KARURVYSYA.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-01-24,49.92128753662109,50.20070057831916,49.409036214982,49.82815222464468,441904.0,,,-0.6738288115665498,0.0094161043422375,-0.0018656432270118,0.00559707202049,-0.0102611800880199,Financial Services,9.0
2020-01-27,49.17619705200195,50.06099677535255,49.08306173496909,49.36247123895228,452970.0,,,-0.6853084854917092,-0.0149253058441763,0.0037878932922232,0.0179924389520189,-0.0018939105220839,Financial Services,9.0
2020-01-28,48.24483489990234,49.362476589872685,47.965425365631006,49.2693412627439,530799.0,,,-0.6996580632048152,-0.0189392878655242,0.0212355657339731,0.0231660382357863,-0.0057914911482452,Financial Services,9.0
2020-01-29,46.14925384521485,48.66394652956853,45.82327667717543,48.43110468014475,1183822.0,,,-0.7319448628461376,-0.0434363815118318,0.0494450212040971,0.054490429959886,-0.0070635414633732,Financial Services,9.0
2020-01-30,44.05367660522461,46.05611790436944,42.6100578688778,46.05611790436944,2272329.0,,,-0.7642316037140874,-0.0454086916988696,0.045454578447315,0.045454578447315,-0.0327695404241379,Financial Services,9.0
2020-01-31,44.65906524658203,46.10268393185097,44.053675046525136,44.053675046525136,1087090.0,,,-0.7549043282432016,0.0137420684948149,-0.0135558188850186,0.0323253224692028,-0.0135558188850186,Financial Services,9.0
2020-02-03,44.10024642944336,44.33308828715506,41.91153438810724,42.51692463931159,6094093.0,,,-0.7635140983804143,-0.0125129985156024,-0.0359027878146882,0.0052798312155519,-0.0496303812006555,Financial Services,9.0
2020-02-04,43.72770309448242,44.519364016807046,42.74976796899762,44.519364016807046,1448633.0,,,-0.7692539059563077,-0.0084476474651218,0.0181043335528985,0.0181043335528985,-0.0223642006389352,Financial Services,9.0
2020-02-05,44.61249923706055,45.03161171870187,42.93603509895677,42.93603509895677,1770721.0,,,-0.755621774803502,0.0202342240722396,-0.0375783506141502,0.0093945080147663,-0.0375783506141502,Financial Services,9.0
2020-02-06,47.639442443847656,48.57080981477032,44.05367593406469,44.4727919615568,2318235.0,49.28097801208496,,-0.7089853974490735,0.0678496667649716,-0.0664711910938791,0.0195503415477722,-0.0752688597061035,Financial Services,9.0
2020-02-07,45.86984634399414,48.05855840321354,45.68357214572583,47.5463070226393,557995.0,48.87816143035889,,-0.7362497185280577,-0.0371456089550025,0.0365482078590972,0.0477157050582963,-0.00406092919674,Financial Services,9.0
2020-02-10,44.89190673828125,45.82327408325437,44.239948886223175,45.73013521702638,318762.0,48.47068786621094,,-0.7513169191215819,-0.0213198796956714,0.018672151388712,0.0207468876384102,-0.0145228371755063,Financial Services,9.0
2020-02-11,45.82327651977539,46.382095535319074,44.19338357940756,44.4727930871794,548191.0,48.11909694671631,,-0.7369672238617306,0.0207469419136951,-0.0294715597653341,0.0121950907483125,-0.0355691051394904,Financial Services,9.0
2020-02-12,45.59043502807617,46.28896057941681,44.75220294531353,45.73013800661349,398952.0,47.734907722473146,,-0.7405546329833502,-0.0050812929450545,0.0030643045729061,0.015321756655984,-0.0183861391593748,Financial Services,9.0
2020-02-13,46.102684020996094,46.4752323837337,44.00710747458718,45.54386502977418,768950.0,47.38797302246094,,-0.7326623681798106,0.0112358873655068,-0.0121211812953756,0.0080808389066446,-0.0454545454545454,Financial Services,9.0
2020-02-14,46.28895950317383,46.89434616852935,45.40415978147081,46.00954999971093,360237.0,47.05733776092529,,-0.7297924056184912,0.004040447668793,-0.0060362018602674,0.0130784245715007,-0.0191147031862393,Financial Services,9.0
2020-02-17,45.45072937011719,46.894348160054086,44.93847799986664,46.894348160054086,297074.0,46.712731552124026,,-0.7427070902109966,-0.018108640635985,0.0317622799445336,0.0317622799445336,-0.0112704763454761,Financial Services,9.0
2020-02-18,44.23995208740234,45.26445481985146,43.401719995118725,45.26445481985146,331917.0,46.33785629272461,,-0.7613616411527679,-0.0266393366948012,0.0231578626130757,0.0231578626130757,-0.0189474005448191,Financial Services,9.0
2020-02-19,45.45072937011719,45.869845419553,44.05367824058766,44.65906848453768,367918.0,46.07241668701172,,-0.7427070902109966,0.0273684130652488,-0.017418001791188,0.0092213272535812,-0.0307377053985861,Financial Services,9.0
2020-02-20,44.56593322753906,46.00955568751636,44.100249479903816,44.89191398261476,545347.0,45.82793292999268,,-0.7563392213638023,-0.0194671494790105,0.0073145726223513,0.0323929592724252,-0.0104493211273646,Financial Services,9.0
2020-02-24,42.65662384033203,44.37965556636799,42.47034966010051,44.37965556636799,460330.0,45.46469974517822,,-0.7857561172171781,-0.0428423517456421,0.0403930637475069,0.0403930637475069,-0.0043668289578838,Financial Services,9.0
2020-02-25,42.004669189453125,43.16887846358304,41.91153386867664,42.98260782203005,404937.0,45.10612335205078,,-0.7958008392483641,-0.0152837846079717,0.0232816649064926,0.0277161871905,-0.0022172611420036,Financial Services,9.0
2020-02-26,41.21300506591797,41.9115305755098,40.79388904958598,41.9115305755098,1763509.0,44.75453186035156,,-0.8079980772805692,-0.0188470505496549,0.0169491525423728,0.0169491525423728,-0.0101695087669932,Financial Services,9.0
2020-02-27,40.79389190673828,41.21300795242463,39.76938917540252,41.21300795242463,910718.0,44.48676376342773,,-0.8144553901901355,-0.0101694394405197,0.0102739902004083,0.0102739902004083,-0.0251141208511791,Financial Services,9.0
2020-02-28,38.93115615844727,39.21056566463367,37.6272439452825,38.279198275422566,861973.0,44.23063774108887,,-0.8431547219364656,-0.0456621239412396,-0.0167464300410518,0.0071770153716788,-0.0334927688214017,Financial Services,9.0
2020-03-02,37.16156005859375,40.048797529070576,36.41646330876846,40.048797529070576,635322.0,43.85576248168945,,-0.8704190430154496,-0.0454544964616867,0.077694194375167,0.077694194375167,-0.0200502010316701,Financial Services,9.0
2020-03-03,36.41646194458008,37.72037765504403,36.23019131698621,37.254693980290405,639279.0,43.47157325744629,,-0.8818988344873543,-0.0200502377413341,0.0230179427366112,0.0358056670208188,-0.0051150116636081,Financial Services,9.0
2020-03-04,35.67136764526367,37.25469279983346,34.507158495268875,36.50959965441367,865152.0,43.06875648498535,,-0.8933785671858864,-0.0204603703800308,0.0234987348252484,0.0443864437807732,-0.0326370763681491,Financial Services,9.0
2020-03-05,35.43852615356445,36.04391633849461,34.87970717738615,35.67136798578614,643215.0,42.61005783081055,,-0.896965976307506,-0.0065274057898403,0.0065703023656435,0.0170828262526168,-0.0157686855756018,Financial Services,9.0
2020-03-06,35.90421295166016,38.69831518218445,32.737565888796794,34.460594176466216,1565788.0,42.02329635620117,,-0.889791099290894,0.0131406931563056,-0.0402075037026313,0.0778210132133001,-0.0881970889356854,Financial Services,9.0
2020-03-09,33.24981689453125,34.87970984472509,32.64442666330538,33.76206825401523,1532027.0,41.39229488372803,,-0.9306876102960564,-0.0739299329775775,0.0154061407648904,0.0490196067955466,-0.0182073252657652,Financial Services,9.0
2020-03-11,33.5757942199707,35.01941298629664,32.644426815517235,32.644426815517235,1275670.0,40.8264892578125,,-0.9256652492804632,0.0098038833258377,-0.0277392516272778,0.0429958188589112,-0.0277392516272778,Financial Services,9.0
2020-03-12,31.06110191345215,32.970407959236475,29.338073614395512,32.644427231790125,1506514.0,40.08838052749634,,-0.964409332444666,-0.0748959887603441,0.0509745379526365,0.061469359686735,-0.0554722206526232,Financial Services,9.0
2020-03-13,29.710620880126957,30.68855775468162,26.07828823171261,27.94102310540637,1427378.0,39.29438982009888,,-0.9852163112273972,-0.0434782074727464,-0.0595611172805967,0.0329153967700754,-0.1222570427952235,Financial Services,9.0
2020-03-16,27.754749298095703,29.43121177388099,26.59053998565138,28.872390948619227,1388509.0,38.376993083953856,,-1.0153505948677006,-0.0658307206006424,0.0402684830087876,0.0604027245131812,-0.0419463097987414,Financial Services,9.0
2020-03-17,27.1959285736084,28.360137814320364,27.00965438451756,27.61504283439931,610778.0,37.42234153747559,,-1.0239603943915996,-0.0201342378735031,0.015410919309357,0.0428082180595863,-0.0068493410175964,Financial Services,9.0
2020-03-18,25.79887962341309,28.173865960768666,25.6126054188806,27.94102409332429,925602.0,36.43974905014038,,-1.0454848491213176,-0.0513697830325618,0.0830324611448305,0.0920577316543707,-0.007220243950572,Financial Services,9.0
2020-03-19,26.264562606811523,27.009655850737666,24.68123724291545,25.519467586442964,1188862.0,35.54097957611084,,-1.0383100308780784,0.0180505118902845,-0.0283688341406197,0.0283687665041452,-0.0602837133669017,Financial Services,9.0
2020-03-20,25.1934871673584,28.59297955910241,25.053782414266443,28.59297955910241,1722191.0,34.5281174659729,,-1.054812183365576,-0.040780250388611,0.1349353652061522,0.1349353652061522,-0.0055452725604798,Financial Services,9.0
2020-03-23,21.51458740234375,25.100352265474765,20.303808710453584,24.308689616247037,1170999.0,33.37555017471313,42.14810031890869,-1.1114933121378767,-0.1460258256658159,0.1298701277254752,0.1666666804282004,-0.0562771048892281,Financial Services,9.0
2020-03-24,18.48764419555664,24.21555364468373,17.46313964760846,24.21555364468373,3683040.0,32.16710119247436,41.43932964324952,-1.1581296894923052,-0.1406925984765741,0.3098236524101727,0.3098236524101727,-0.0554156352811252,Financial Services,9.0
2020-03-25,19.046464920043945,19.465579203531068,17.789118516697737,18.44107466093629,1019978.0,31.019190979003906,40.75943138122559,-1.1495198899684065,0.0302267135053157,-0.0317849145050826,0.0220048331932745,-0.0660146861175804,Financial Services,9.0
2020-03-26,18.72048568725586,19.83812553673176,18.208232535192312,19.465578920239796,2237393.0,29.8945650100708,40.07673919677735,-1.1545422803706855,-0.0171149467450537,0.0398009563123227,0.059701434468484,-0.0273632404960662,Financial Services,9.0
2020-03-27,19.465578079223636,20.02439886803876,18.81362197264125,19.558715173433207,1514798.0,28.82814931869507,39.40056636810303,-1.1430625770588398,0.0398009113874113,0.0047847073346865,0.0287081527474171,-0.0334927688214017,Financial Services,9.0
2020-03-30,18.813621520996094,19.465577611927436,18.11509599585677,19.27930520442231,1055320.0,27.82227258682251,38.71601123809815,-1.1531073284767122,-0.033492792023649,0.0247524743126417,0.0346534073837805,-0.0371287114689624,Financial Services,9.0
2020-03-31,18.813621520996094,19.41900995416172,18.627347337048697,19.41900995416172,685058.0,26.904875659942626,38.03425037384033,-1.1531073284767122,0.0,0.0321781977217947,0.0321781977217947,-0.009901027494335,Financial Services,9.0
2020-04-01,19.41901206970215,19.558716834661237,18.720486468464244,19.32587496758193,601524.0,26.05500316619873,37.37577354431152,-1.1437800236191402,0.0321783101690674,-0.0047961812777039,0.0071942261767814,-0.0359712223634566,Financial Services,9.0
2020-04-03,19.651853561401367,21.32831426177241,19.186169836138028,20.02440018632355,675615.0,25.254027462005617,36.73406147003174,-1.1401926144975203,0.0119903881239407,0.0189573275496979,0.085308019171475,-0.0236966820360395,Financial Services,9.0
2020-04-07,21.607723236083984,21.607723236083984,20.070965687038523,20.583218795534425,802197.0,24.56248731613159,36.15102550506592,-1.1100583602439036,0.0995259642339378,-0.0474138079868905,0.0,-0.071120753086986,Financial Services,9.0
2020-04-08,23.74987030029297,23.74987030029297,22.632228634408083,23.65673319872882,1361004.0,23.954770183563237,35.63691074371338,-1.077054114042281,0.0991380276766822,-0.003921583587048,0.0,-0.0470588534486059,Financial Services,9.0
2020-04-09,26.124855041503903,26.124855041503903,24.914078123642163,25.752308434195857,1533218.0,23.598522090911864,35.16098209381104,-1.040462517492411,0.0999999036281743,-0.0142602363426014,0.0,-0.0463457851129972,Financial Services,9.0
2020-04-13,25.053783416748047,27.428771420111364,24.820941560130606,27.428771420111364,1803629.0,23.17242155075073,34.67853382110596,-1.056964611206536,-0.0409981844130531,0.0947955829208484,0.0947955829208484,-0.0092936804291917,Financial Services,9.0
2020-04-15,24.914077758789062,25.51946620885435,24.21555221415012,24.8675100997234,1192751.0,22.865070343017575,34.211918678283695,-1.0591170684341824,-0.0055762299703442,-0.0018691303574035,0.0242990511600103,-0.0280373831775699,Financial Services,9.0
2020-04-16,24.820941925048828,25.33319508300379,24.30869054353628,24.86751136292241,1012921.0,22.620586395263672,33.78535243988037,-1.0605520203281558,-0.0037382814102913,0.0018762155769194,0.020637941924275,-0.0206378703539689,Financial Services,9.0
2020-04-17,25.519466400146484,25.985150100063183,24.6812360955849,25.705740590690095,1096369.0,22.50882225036621,33.414668235778805,-1.0497897929632969,0.0281425450011918,0.0072992980191208,0.0182481754365375,-0.0328467018635143,Financial Services,9.0
2020-04-20,25.24005699157715,26.03171963988574,25.14691989593337,25.612603597709917,1055806.0,22.41102867126465,33.02628807067871,-1.054094678031903,-0.0109488734673438,0.014760133317333,0.0313653272880001,-0.0036900509248002,Financial Services,9.0
2020-04-21,24.54153060913086,25.14691904568292,24.075846923099693,25.14691904568292,613837.0,22.348161220550537,32.63511375427246,-1.0648569347834484,-0.0276753092387784,0.0246679168546568,0.0246679168546568,-0.0189753317936047,Financial Services,9.0
2020-04-22,25.146921157836918,25.61260488298204,23.84300708271904,25.100353495899373,391921.0,22.292279148101805,32.26349811553955,-1.0555296299258763,0.0246680029191339,-0.0018518235948351,0.0185185185185183,-0.0518518377233435,Financial Services,9.0
2020-04-23,25.42633056640625,25.845446627702724,25.14692104317022,25.472900004573876,368315.0,22.3039213180542,31.879774742126465,-1.05122474485727,0.011111078243559,0.0018315438024372,0.0164835448906739,-0.0109889833496144,Financial Services,9.0
2020-04-24,25.1934871673584,25.845445050377272,24.448393966573096,25.426329014659093,1128649.0,22.48786630630493,31.43085563659668,-1.054812183365576,-0.0091575698836972,0.0092421444381218,0.0258780326315275,-0.0295748339972035,Financial Services,9.0
2020-04-27,26.35769462585449,26.4508317137805,25.19348546788491,25.61260147533084,709387.0,22.881368827819824,31.040612602233885,-1.0368751377574776,0.046210651616521,-0.0282685250398487,0.0035335824793512,-0.0441696124981887,Financial Services,9.0
2020-04-28,26.776811599731445,27.66161130229948,25.845444239740782,26.916516348441597,521100.0,23.2678861618042,30.67831069946289,-1.0304177660745386,0.015901124124332,0.0052173780358355,0.033043504797894,-0.0347826086956521,Financial Services,9.0
2020-04-29,27.52190589904785,28.03415903378952,26.078287142791677,27.382201144642792,625844.0,23.7079571723938,30.31228328704834,-1.0189380333760063,0.0278261023177187,-0.0050761293537411,0.0186125603590334,-0.0524534442328037,Financial Services,9.0
2020-04-30,27.24249649047852,28.406705742208366,27.009654640132545,27.941022041516423,846026.0,24.09680309295654,29.945324516296388,-1.023242918444613,-0.0101522550652642,0.0256410256410255,0.0427350427350428,-0.0085470085470085,Financial Services,9.0
2020-05-04,25.892013549804688,27.00965516370746,25.892013549804688,27.00965516370746,744182.0,24.450722694396973,29.54111110687256,-1.0440499266140306,-0.0495726572322706,0.0431654962543923,0.0431654962543923,0.0,Financial Services,9.0
2020-05-05,24.77437400817871,26.96308782528268,24.63466924888322,25.93858329637844,860836.0,24.748760318756105,29.11081939697265,-1.0612694962751423,-0.0431654162190258,0.0469924805290897,0.0883458777356558,-0.0056390833225239,Financial Services,9.0
2020-05-06,24.029277801513672,25.193487031750617,23.65673120312631,24.681235681023285,953398.0,24.97927360534668,28.682390365600583,-1.0727492583603608,-0.0300752788514075,0.0271318133193558,0.0484496138358185,-0.0155038616418132,Financial Services,9.0
2020-05-07,24.914077758789062,25.193487266067716,23.796436176789825,24.54153115693676,804072.0,25.242384815216063,28.29587287902832,-1.0591170684341824,0.0368217457296887,-0.0149532567674868,0.0112149247499271,-0.0448598416052131,Financial Services,9.0
2020-05-08,24.54153060913086,25.3797608886985,24.49496117466237,25.14691904568292,323524.0,25.389075183868407,27.877688903808597,-1.0648569347834484,-0.0149532787552923,0.0246679168546568,0.0341555827514592,-0.0018975766104483,Financial Services,9.0
2020-05-11,23.330753326416016,25.007215760209085,23.330753326416016,24.588099707650223,1136954.0,25.36811933517456,27.45298530578613,-1.0835114857252195,-0.0493358503998265,0.0538922324385724,0.0718563352986512,0.0,Financial Services,9.0
2020-05-12,23.28418731689453,23.70330339917564,22.72536646600056,23.28418731689453,655423.0,25.226085948944093,27.06553657531738,-1.08422893228552,-0.0019959068132086,0.0,0.018000030517578,-0.0240000152587891,Financial Services,9.0
2020-05-13,22.77193260192871,24.44839313488691,22.166542398387232,24.44839313488691,2282149.0,25.111993408203126,26.68088184356689,-1.092121285249119,-0.0220001114058268,0.0736195984005418,0.0736195984005418,-0.0265849286542418,Financial Services,9.0
2020-05-14,21.840564727783203,23.097909209538965,21.65429055010861,22.632225541794693,1531956.0,24.958317756652832,26.2934330368042,-1.106470951122284,-0.0408998169117461,0.0362472685060393,0.0575692294328042,-0.0085288169054363,Financial Services,9.0
2020-05-15,22.073406219482425,22.632225190959197,21.840564389219704,22.30624804974514,1048438.0,24.82094097137451,25.919023323059083,-1.1028835420006642,0.0106609647965294,0.010548522867178,0.0253163904981528,-0.0105485228671778,Financial Services,9.0
2020-05-18,21.6542911529541,22.3993843315111,21.42144931259976,22.352816674017134,496424.0,24.627682209014893,25.57348602294922,-1.1093408842969168,-0.0189873308342597,0.032258064516129,0.0344085693359375,-0.0107526881720428,Financial Services,9.0
2020-05-19,21.5611572265625,22.119978080732672,21.421452457130588,21.70086199599441,374267.0,24.44373722076416,25.261477966308597,-1.1107758068042035,-0.0043009455139285,0.0064794652700645,0.0259179434711289,-0.0064794652700644,Financial Services,9.0
2020-05-20,22.16654396057129,22.352818155779737,21.42145073262225,21.5611554908074,424436.0,24.32498788833618,24.976479606628416,-1.1014485607200044,0.0280776550000283,-0.0273109092170942,0.0084033936701988,-0.0336134143993926,Financial Services,9.0
2020-05-21,22.16654396057129,22.539092350988188,21.65429258841162,22.16654396057129,388735.0,24.1759690284729,24.70638313293457,-1.1014485607200044,0.0,0.0,0.0168067873403976,-0.0231092123819948,Financial Services,9.0
2020-05-22,21.51458740234375,22.585659562384876,21.374882646937053,22.352817711226265,654062.0,23.98038187026977,24.427904357910155,-1.1114933121378767,-0.0294117368673802,0.0389610218038019,0.0497835324475914,-0.0064934898724331,Financial Services,9.0
2020-05-26,21.5611572265625,21.887136206198644,21.421452457130588,21.60772666733482,307045.0,23.79876537322998,24.1410432434082,-1.1107758068042035,0.0021645697102086,0.0021598766839354,0.0151188072240644,-0.0064794652700644,Financial Services,9.0
2020-05-27,21.6542911529541,22.11997483366279,21.42144931259976,21.56115406152391,431548.0,23.56359519958496,23.90913272857666,-1.1093408842969168,0.0043195235493605,-0.0043010916761172,0.021505376344086,-0.0107526881720428,Financial Services,9.0
2020-05-28,21.840564727783203,22.07340656165534,21.70085820630615,21.887132383980745,297712.0,23.316782855987547,23.67442813873291,-1.106470951122284,0.0086021552732142,0.002132163557946,0.0106609804633823,-0.0063966533474902,Financial Services,9.0
2020-05-29,21.5611572265625,22.02684097563056,21.23517824692636,21.93370387052844,873051.0,23.01874542236328,23.48442924499512,-1.1107758068042035,-0.0127930529591696,0.0172786015171291,0.021598272494129,-0.0151188072240645,Financial Services,9.0
2020-06-01,22.399385452270508,22.53909198462718,21.840566428613226,21.887134088437215,640212.0,22.77658987045288,23.33820453643799,-1.0978611515983847,0.0388767734913292,-0.0228689918714428,0.0062370698809735,-0.0249479622933421,Financial Services,9.0
2020-06-02,22.865068435668945,23.19104737349044,22.39938474633604,23.19104737349044,507548.0,22.62524261474609,23.24041091918945,-1.0906863333551455,0.0207899892785332,0.0142566351261375,0.0142566351261375,-0.0203665994109361,Financial Services,9.0
2020-06-03,23.982709884643555,23.982709884643555,22.91163775964696,23.28418435402287,776737.0,22.58565940856933,23.176146545410155,-1.0734667343073474,0.0488798645899137,-0.0291262135922329,0.0,-0.0446601793603989,Financial Services,9.0
2020-06-04,23.330753326416016,25.14692051891458,22.818501952348413,25.14692051891458,1533051.0,22.55073318481445,23.12678401947021,-1.0835114857252195,-0.0271844408477373,0.0778443442047893,0.0778443442047893,-0.0219560580363948,Financial Services,9.0
2020-06-05,24.914077758789062,25.146919607002044,23.097910632150874,24.12241511957646,1603691.0,22.55073318481445,23.099774322509766,-1.0591170684341824,0.0678642652562934,-0.03177571519513,0.0093457943925232,-0.0728972247827832,Financial Services,9.0
2020-06-08,25.93858337402344,26.963087905994445,25.65917207815367,26.35769765316449,2034633.0,22.62058582305908,23.114676246643068,-1.0433324212803576,0.0411215548555858,0.0161579479147953,0.0394973201580859,-0.0107720337630152,Financial Services,9.0
2020-06-09,25.24005699157715,26.63710809690678,24.9140780450451,26.63710809690678,947272.0,22.716051006317137,23.18918563842773,-1.054094678031903,-0.0269300128065528,0.0553505527263999,0.0553505527263999,-0.0129151430458668,Financial Services,9.0
2020-06-10,25.1934871673584,25.985149803469227,24.9606453200577,25.892012709260484,889797.0,22.81151599884033,23.323302497863768,-1.054812183365576,-0.0018450760326845,0.0277264333143654,0.0314233051920076,-0.0092421444381218,Financial Services,9.0
2020-06-11,24.960643768310547,25.65916926678688,24.727801935485104,25.19348560113599,852929.0,22.920951557159423,23.4415860748291,-1.058399621873882,-0.0092422060313084,0.0093283584745138,0.0279850754235417,-0.0093283584745139,Financial Services,9.0
2020-06-12,24.77437400817871,25.146920625114145,23.28418576399458,23.47045996068349,786608.0,23.0676420211792,23.56266384124756,-1.0612694962751423,-0.0074625383007276,-0.0526315638516138,0.0150375794283417,-0.060150389418202,Financial Services,9.0
2020-06-15,24.12241744995117,25.100354372785844,23.843007915679834,24.77437539850762,696298.0,23.17009258270264,23.65580062866211,-1.0713142476930146,-0.02631576313542,0.0270270568822184,0.0405405853233276,-0.0115829822964904,Financial Services,9.0
2020-06-16,23.982709884643555,24.9606449169356,23.749868041103326,24.9606449169356,937909.0,23.28651351928711,23.75918239593506,-1.0734667343073474,-0.0057916071470647,0.0407766694004094,0.0407766694004094,-0.0097087378640776,Financial Services,9.0
2020-06-17,25.845447540283203,27.19593109530743,23.42389173977898,23.889575479243543,6859112.0,23.500728034973143,23.8998189163208,-1.044767373174331,0.0776700241381973,-0.0756756894223324,0.052252279745566,-0.0936937074403505,Financial Services,9.0
2020-06-18,25.892013549804688,27.242497018567008,25.705741131782474,27.242497018567008,1947278.0,23.68700151443481,24.02927894592285,-1.0440499266140306,0.0018017103185737,0.0521583022565854,0.0521583022565854,-0.0071942036359554,Financial Services,9.0
2020-06-19,25.24005699157715,26.217992054730956,25.053782800289596,26.217992054730956,2034574.0,23.840677165985102,24.141043014526367,-1.054094678031903,-0.0251798322665583,0.0387453587557329,0.0387453587557329,-0.0073801018496002,Financial Services,9.0
2020-06-22,25.93858337402344,26.543971850411,25.566036755972817,25.61260441706324,2750360.0,24.06187696456909,24.227660217285155,-1.0433324212803576,0.0276753092387784,-0.0125673384802753,0.0233393037568054,-0.0143626431975353,Financial Services,9.0
2020-06-23,30.08316802978516,30.548851756416152,26.078288691335597,26.264562892564967,14248841.0,24.487977504730225,24.354326171875,-0.9794764448781312,0.1597845416612987,-0.1269349402775469,0.0154798765266319,-0.1331269145086168,Financial Services,9.0
2020-06-24,29.19836807250977,32.31844918864963,28.87238913026668,31.061101078665292,10992436.0,24.865181350708006,24.41579643249512,-0.9931086348043096,-0.0294117945423618,0.0637957916527975,0.1068580650943098,-0.0111642863544142,Financial Services,9.0
2020-06-25,31.43364906311035,31.66649090802228,30.26943983855071,30.735123528374565,6875060.0,25.34483556747437,24.543393745422364,-0.9586694660953998,0.0765549973563454,-0.0222222222222222,0.0074074074074073,-0.0370370370370369,Financial Services,9.0
2020-06-26,34.088043212890625,34.460591569935595,31.899331385683627,32.78413106900211,8878088.0,25.97117986679077,24.726873054504395,-0.9177729844769236,0.0844443527523947,-0.0382513051789207,0.0109290038949518,-0.0642076112594025,Financial Services,9.0
2020-06-29,32.36501693725586,33.994909876542124,32.08560742966943,33.994909876542124,4899564.0,26.46946144104004,24.87775455474853,-0.9443198002222348,-0.0505463533026498,0.0503597122302157,0.0503597122302157,-0.0086330715700876,Financial Services,9.0
2020-06-30,31.43364906311035,33.436090350506774,31.200807218198424,32.97040666068292,2964606.0,26.897890472412108,24.99603820800781,-0.9586694660953998,-0.0287769932563636,0.0488889341001157,0.0637037489149305,-0.0074074074074074,Financial Services,9.0
2020-07-01,32.22530746459961,32.78412998163229,30.26943753719606,31.387079018377083,3514174.0,27.31002035140991,25.13574321746826,-0.9464723162232538,0.0251850620301772,-0.0260114956899432,0.0173411073779998,-0.0606936001945715,Financial Services,9.0
2020-07-02,32.17874526977539,32.83070320716125,32.03904228147587,32.55129367767729,1963889.0,27.75241994857788,25.28848751068115,-0.9471897040101814,-0.0014448952853395,0.0115774684431784,0.0202605145701011,-0.0043414678580006,Financial Services,9.0
2020-07-03,31.66649436950684,32.59786185096292,31.526787826134427,32.45815530759051,1487807.0,28.09004077911377,25.418878974914552,-0.9550819982004074,-0.0159189208893641,0.0249999551212085,0.0294117647058824,-0.0044118095846737,Financial Services,9.0
