Date_Ticker,Close_RADICO.NS,High_RADICO.NS,Low_RADICO.NS,Open_RADICO.NS,Volume_RADICO.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-01-23,352.4714660644531,367.5992145552596,344.4887425214366,359.5672270084021,1668816.0,,,-1.2905944037200467,-0.0173099605870146,0.0201314478677585,0.0429190727400332,-0.0226478575192148,Fast Moving Consumer Goods,8.0
2020-01-24,374.5963439941406,376.7644710251588,346.656832107639,350.4017979366603,1508269.0,,,-1.2500489307103289,0.0627706922682976,-0.0645883133815603,0.005787902273419,-0.0745856502191026,Fast Moving Consumer Goods,8.0
2020-01-27,382.874755859375,385.3385573771316,373.0195497883486,373.0195497883486,713212.0,,,-1.2348781295013058,0.0220995532870546,-0.0257400257400257,0.0064350064350062,-0.0257400257400257,Fast Moving Consumer Goods,8.0
2020-01-28,389.7734375,401.79680209033256,371.1963662588792,385.1907722524988,1840708.0,,,-1.2222357858395003,0.0180181156763409,-0.0117572538469895,0.0308470599419248,-0.0476612038015565,Fast Moving Consumer Goods,8.0
2020-01-29,379.0312194824219,393.3212678320724,377.2572644004928,390.216884033323,413536.0,,,-1.2419216938061066,-0.0275601592722134,0.0295111958486573,0.0377015074620079,-0.0046802347425403,Fast Moving Consumer Goods,8.0
2020-01-30,394.6517333984375,403.76779888140777,374.4978252463469,374.4978252463469,1825401.0,,,-1.2132959482814314,0.0412116815531604,-0.0510675779339436,0.0230990129055552,-0.0510675779339436,Fast Moving Consumer Goods,8.0
2020-01-31,390.611083984375,402.9300911109435,384.6979605636221,396.5734714033538,546519.0,,,-1.2207007367860394,-0.0102385193630534,0.0152642555816908,0.0315377817774913,-0.0151381352531958,Fast Moving Consumer Goods,8.0
2020-02-03,381.692138671875,389.2806597659484,364.7412014059698,372.0340482573304,419841.0,,,-1.2370453628487166,-0.0228333134367911,-0.0253033516701459,0.0198812611663372,-0.0444099721961451,Fast Moving Consumer Goods,8.0
2020-02-04,389.1328125,397.1647993248029,383.7124492337806,384.353031604648,361823.0,,,-1.2234097784703029,0.019493914268225,-0.0122831607662281,0.0206407338748975,-0.0139293400404763,Fast Moving Consumer Goods,8.0
2020-02-05,398.8894348144531,401.1068560086039,387.01392444939233,388.6892913062197,399962.0,,,-1.2055300474284485,0.0250727309572567,-0.0255713554132566,0.0055589870290304,-0.0297714337071494,Fast Moving Consumer Goods,8.0
2020-02-06,401.10687255859375,406.4286776289976,395.4893932713502,401.10687255859375,481797.0,367.848030090332,,-1.2014664289763377,0.0055590285191987,0.0,0.0132677982714604,-0.0140049439976198,Fast Moving Consumer Goods,8.0
2020-02-07,408.9910278320313,413.9186305769955,399.4314664765205,402.0923839890813,520516.0,371.9650390625,,-1.1870181320926447,0.0196559964758165,-0.016867469879518,0.0120481927710842,-0.0233735233904367,Fast Moving Consumer Goods,8.0
2020-02-10,400.6633911132813,411.5041178002304,399.1358462013102,410.3707751162807,177724.0,374.744206237793,,-1.2022791414816163,-0.0203614166376531,0.0242282779467986,0.0270569433778993,-0.0038125392682536,Fast Moving Consumer Goods,8.0
2020-02-11,406.3794555664063,414.9534673769217,402.6837530422951,402.6837530422951,356979.0,377.49627380371095,,-1.191804031167222,0.0142665004587575,-0.0090942159439634,0.0210985365846438,-0.0090942159439634,Fast Moving Consumer Goods,8.0
2020-02-12,420.4230651855469,427.6173530426181,400.71265453527,408.399702658598,1443591.0,381.49255828857423,,-1.166068079241004,0.0345578730095172,-0.0285982466771715,0.0171120198980903,-0.0468823246925761,Fast Moving Consumer Goods,8.0
2020-02-13,428.6029052734375,430.5739464842381,417.2201543113452,421.21150073293546,969679.0,385.5726150512695,,-1.1510779180947424,0.0194562115289288,-0.0172453439992118,0.0045987583997897,-0.0265578016901925,Fast Moving Consumer Goods,8.0
2020-02-14,415.8404235839844,430.7710544571925,412.1447213838981,428.7014552100039,364825.0,388.7977310180664,,-1.1744661084622203,-0.0297769369559242,0.0309278052267616,0.0359047125446012,-0.0088873086657479,Fast Moving Consumer Goods,8.0
2020-02-17,406.47796630859375,418.944795356178,402.1416517914335,417.762158655916,271589.0,391.9563247680664,,-1.1916235029558924,-0.0225145434267761,0.0277608955038792,0.0306703685830773,-0.0106680186297434,Fast Moving Consumer Goods,8.0
2020-02-18,413.4751281738281,416.6780699106017,395.2429982875786,401.1068574974902,567719.0,394.7182434082032,,-1.1788006870084735,0.0172141233847893,-0.0299129738007801,0.0077463951723526,-0.0440948648272372,Fast Moving Consumer Goods,8.0
2020-02-19,429.4898681640625,432.7913682100681,408.0055309785639,412.933134009706,816383.0,398.2587265014648,,-1.1494524930841843,0.0387320515769975,-0.0385497665524253,0.0076870266116371,-0.0500229196961911,Fast Moving Consumer Goods,8.0
2020-02-20,420.71875,431.1652746700023,416.8752255666536,430.6725143560937,378585.0,401.6710906982422,,-1.1655262149784351,-0.0204221771320388,0.0236589511546458,0.0248301856525345,-0.0091356147862351,Fast Moving Consumer Goods,8.0
2020-02-24,413.0809631347656,427.3217481680674,408.9910585642635,414.904182302542,346753.0,403.59532165527344,,-1.179523023556656,-0.0181541394702146,0.0044137090074072,0.034474561415835,-0.0099009756815344,Fast Moving Consumer Goods,8.0
2020-02-25,404.8026123046875,421.7042856590547,402.1416944844543,410.9621164480942,365753.0,404.6917144775391,,-1.194693712914247,-0.0200405043293591,0.0152160681679853,0.0417528761935104,-0.0065733711674528,Fast Moving Consumer Goods,8.0
2020-02-26,422.6897888183594,429.29278901694175,399.13585196448463,405.2953558528254,526799.0,406.337532043457,,-1.161914140757512,0.0441874038604487,-0.0411517699875375,0.015621385643219,-0.0557239315378789,Fast Moving Consumer Goods,8.0
2020-02-27,421.6056823730469,424.1680418371086,409.0402952677584,415.9882332419853,364588.0,408.4662551879883,,-1.163900845893593,-0.0025647803045896,-0.0133239407482442,0.0060776207987502,-0.0298036474142451,Fast Moving Consumer Goods,8.0
2020-02-28,404.4576416015625,409.3852445208693,381.1008218094691,408.991042302465,662818.0,408.9565505981445,,-1.1953258972081964,-0.0406731727973044,0.01120859203686,0.0121832360486369,-0.0577484942541958,Fast Moving Consumer Goods,8.0
2020-03-02,395.3415832519531,418.8462556114041,389.2806375682461,409.9765701984567,400819.0,409.1930755615234,,-1.2120317474706803,-0.0225389692564882,0.0370185873849162,0.0594540856696859,-0.0153309086128801,Fast Moving Consumer Goods,8.0
2020-03-03,393.91259765625,404.3590920035825,380.6573334951979,397.75612199873103,576834.0,409.80409851074216,,-1.2146504691235631,-0.0036145592981865,0.0097573024202568,0.0265198280265428,-0.0336502671910466,Fast Moving Consumer Goods,8.0
2020-03-04,386.8168640136719,397.854707577592,374.49785560559314,396.27786848621713,347089.0,409.6883010864258,,-1.2276539251337435,-0.0180134722392662,0.0244586142764728,0.0285350629478502,-0.0318471337579617,Fast Moving Consumer Goods,8.0
2020-03-05,377.2079772949219,390.660326315904,374.4977958773881,386.8168023207232,291320.0,408.6042282104492,,-1.2452629197843197,-0.0248409198581641,0.0254735467015021,0.0356629494356219,-0.0071848465055519,Fast Moving Consumer Goods,8.0
2020-03-06,362.4744567871094,368.58469640485,346.95250767380355,365.1353743796709,902300.0,406.672607421875,,-1.2722631843727206,-0.0390594085879923,0.007340979599355,0.0168570212419942,-0.0428221873918753,Fast Moving Consumer Goods,8.0
2020-03-09,339.068359375,357.49760711311063,331.1349303652796,349.8598222609353,675320.0,403.1764739990234,,-1.3151565867183268,-0.0645730946659681,0.0318268059745445,0.0543526024430029,-0.0233977273029661,Fast Moving Consumer Goods,8.0
2020-03-11,335.1755676269531,351.04245556491094,326.2073240032637,332.3175638547538,790523.0,399.902082824707,,-1.3222904151287924,-0.0114808463851431,-0.0085268857525445,0.0473390350325817,-0.0267568536906932,Fast Moving Consumer Goods,8.0
2020-03-12,309.60125732421875,324.1376846177268,271.2152521098321,324.1376846177268,1708894.0,395.0631729125977,,-1.369157227746561,-0.0763012366438305,0.0469520938614447,0.0469520938614447,-0.1239853014362545,Fast Moving Consumer Goods,8.0
2020-03-13,338.42779541015625,357.74400674834845,271.1167450136826,277.9168316887996,1349167.0,390.9634094238281,,-1.316330467497697,0.0931085950201744,-0.1788002183686496,0.0570763146531212,-0.1988933867411697,Fast Moving Consumer Goods,8.0
2020-03-16,297.08514404296875,311.1780740852775,275.94571890380905,305.51133164350284,1729050.0,384.3875213623047,,-1.392093929808567,-0.1221609215551649,0.028362870946234,0.0474373435524948,-0.0711561165646916,Fast Moving Consumer Goods,8.0
2020-03-17,297.5286560058594,304.52585811357693,286.83575173656925,297.62721407864154,528413.0,378.47193298339846,,-1.391281161377572,0.0014928782935927,0.0003312557321544,0.0235177417921712,-0.0359390736100375,Fast Moving Consumer Goods,8.0
2020-03-18,293.734375,305.0185968323152,285.8009469511193,299.3518539186292,1030779.0,372.8347534179687,,-1.398234461576708,-0.0127526573634798,0.0191243497415962,0.0384164156214783,-0.0270088512755128,Fast Moving Consumer Goods,8.0
2020-03-19,299.1054992675781,306.59546177179124,262.24703519175495,285.8009712935672,1109364.0,367.11627197265625,,-1.388391479630547,0.0182856509987233,-0.0444810543657331,0.0250412062718801,-0.1232289749472302,Fast Moving Consumer Goods,8.0
2020-03-20,299.7460632324219,307.48240540930226,287.82125880236987,295.65615904740605,663398.0,360.6290817260742,,-1.3872175988511768,0.0021415987549954,-0.0136445634711956,0.0258096539899563,-0.0397830226741144,Fast Moving Consumer Goods,8.0
2020-03-23,240.02354431152344,358.7294971654239,239.826443199772,274.96024645371773,502365.0,351.5943214416504,370.7981802368164,-1.4966635260411516,-0.1992437140853784,0.1455553130939955,0.4945596199505893,-0.0008211740740552,Fast Moving Consumer Goods,8.0
2020-03-24,240.467041015625,274.9602641121286,231.59735507652408,250.1251464902164,518726.0,342.96362533569334,369.07450408935546,-1.4958507855730143,0.0018477216698623,0.0401639469334338,0.1434426229508196,-0.0368852459016393,Fast Moving Consumer Goods,8.0
2020-03-25,260.32525634765625,272.00368128764654,216.81452856261683,231.59733732824975,883910.0,335.7397575378418,367.3794082641601,-1.4594591391953564,0.0825818592359229,-0.1103539449934939,0.0448608986459388,-0.1671398633981644,Fast Moving Consumer Goods,8.0
2020-03-26,267.2731628417969,280.8733332643162,247.36563736611708,254.7570408730728,1186205.0,327.9689262390137,365.6981094360352,-1.4467265873536026,0.0266893293091082,-0.046828951457923,0.0508849084506457,-0.0744838174697822,Fast Moving Consumer Goods,8.0
2020-03-27,259.0440673828125,280.8733402693047,249.583064642812,275.94573780843973,626953.0,319.840845489502,364.0690432739258,-1.4618070126055287,-0.0307890824933115,0.0652463134801313,0.0842685690779907,-0.036522753968417,Fast Moving Consumer Goods,8.0
2020-03-30,258.40350341796875,282.84440132824784,246.38014052983263,250.32222277830996,833162.0,312.53813858032225,362.29707794189454,-1.462980893384899,-0.0024727992087042,-0.0312738818660183,0.094584235844302,-0.046529411285451,Fast Moving Consumer Goods,8.0
2020-03-31,264.316650390625,273.4819804063958,255.74260870435933,265.0064968002821,382221.0,305.98689193725585,360.5566488647461,-1.4521446147964132,0.0228833854589491,0.0026099241521018,0.0346755681196233,-0.0324385227854332,Fast Moving Consumer Goods,8.0
2020-04-01,264.6122741699219,270.52539761505983,260.17743158606845,267.076075605396,198630.0,299.52187576293943,358.98277252197266,-1.4516028623852766,0.0011184455419663,0.0093109869646181,0.0223463687150839,-0.0167597765363127,Fast Moving Consumer Goods,8.0
2020-04-03,269.3920288085937,274.9602134968857,255.24980392721645,264.1194882335676,524807.0,293.65063400268554,357.2058779907227,-1.4428436089642531,0.0180632385767658,-0.019571999210015,0.0206694485836036,-0.0524968201320668,Fast Moving Consumer Goods,8.0
2020-04-07,287.5749206542969,292.50252402449183,269.09640801606577,279.8878714270744,1677685.0,289.1689811706543,355.78377227783204,-1.409522116619233,0.067496027726278,-0.0267305967075736,0.0171350247058525,-0.064256342646947,Fast Moving Consumer Goods,8.0
2020-04-08,286.54010009765625,293.4880079493657,280.8733569314945,288.4618772016782,534535.0,285.3722633361816,354.46514495849607,-1.4114185017239338,-0.0035984381193122,0.0067068347619303,0.0242475934409931,-0.0197764402407566,Fast Moving Consumer Goods,8.0
2020-04-09,308.07373046875,314.0854118491077,289.8416002627622,290.72856274412965,2065192.0,283.8225318908692,353.13469268798826,-1.3719565335364892,0.0751504950398036,-0.0563020017910284,0.019513774742204,-0.0591810609046304,Fast Moving Consumer Goods,8.0
2020-04-13,309.2563781738281,314.3810977537,294.96632827593265,314.3810977537,636883.0,282.5265724182129,351.6623251342773,-1.3697892442633623,0.003838846315389,0.0165711039175118,0.0165711039175118,-0.046207777450796,Fast Moving Consumer Goods,8.0
2020-04-15,301.6678466796875,313.346271224311,297.62720640540124,312.4100146705701,867845.0,282.1299018859863,349.9002133178711,-1.3836957887359185,-0.0245379951060386,0.0356092573640727,0.0387128581092162,-0.0133943352556782,Fast Moving Consumer Goods,8.0
2020-04-16,313.8883056640625,319.013024725593,297.0358976807732,299.1054969200721,840151.0,280.90292739868164,348.597355041504,-1.3613008950107652,0.0405096503285971,-0.0470957613814757,0.0163265689388736,-0.0536891871381965,Fast Moving Consumer Goods,8.0
2020-04-17,323.0536499023437,325.1232492367598,307.82737424166703,318.07678276008136,1016401.0,282.2013526916504,347.165393371582,-1.3445047247169002,0.0291993810310678,-0.0154056985388243,0.0064063641907208,-0.0471323436998142,Fast Moving Consumer Goods,8.0
2020-04-20,304.32879638671875,322.90586858923206,302.75198724305085,322.90586858923206,734529.0,282.54135971069337,345.4397476196289,-1.3788194018528124,-0.0579620552848895,0.061042768292314,0.061042768292314,-0.0051812682939941,Fast Moving Consumer Goods,8.0
2020-04-21,292.20684814453125,309.5520161405947,287.77200559259063,306.496896367451,800969.0,282.4649833679199,343.65004180908204,-1.4010337673666362,-0.0398317490362752,0.0489038785834738,0.0593592111417051,-0.015177065767285,Fast Moving Consumer Goods,8.0
2020-04-22,290.5314636230469,295.508360745976,283.2386171285719,290.72857977520925,522860.0,282.03628158569336,341.6780148315429,-1.4041040332507069,-0.0057335566641329,0.0006784674874942,0.0171303206229893,-0.025101744243223,Fast Moving Consumer Goods,8.0
2020-04-23,293.1430969238281,299.0562201692855,291.172055842009,291.71408010922926,603576.0,281.70613327026365,339.56308807373046,-1.3993180223246973,0.0089891582419787,-0.0048748097075954,0.0201714565599813,-0.006723818853327,Fast Moving Consumer Goods,8.0
2020-04-24,281.3168640136719,290.5314574554568,279.0501486147326,290.5314574554568,369066.0,283.7707992553711,337.167287902832,-1.4209904676502365,-0.0403428667918768,0.0327552117221707,0.0327552117221707,-0.0080575169458347,Fast Moving Consumer Goods,8.0
2020-04-27,291.61553955078125,294.1778991261494,280.9719291001159,282.30238792537455,588101.0,286.3282241821289,334.81977813720704,-1.4021173840403414,0.0366088096894499,-0.0319364037998562,0.0087867730893742,-0.0364987766669131,Fast Moving Consumer Goods,8.0
2020-04-28,285.65313720703125,297.62720586493407,283.1893358339772,294.6706442172691,404091.0,287.59461822509763,332.519573059082,-1.413043926734492,-0.0204461063801153,0.0315680307186765,0.0419182116288974,-0.0086251507585173,Fast Moving Consumer Goods,8.0
2020-04-29,294.42431640625,301.86498584497923,287.47640732970694,287.47640732970694,692987.0,288.9521759033203,330.2804702758789,-1.396970092988809,0.0307056988240311,-0.023598285499477,0.025271925666841,-0.023598285499477,Fast Moving Consumer Goods,8.0
2020-04-30,289.8415832519531,301.5200071190352,288.31400844109,297.6271891381083,722062.0,290.49205169677737,327.66884063720704,-1.4053682899871736,-0.0155650634099581,0.0268615903860396,0.0402924374620541,-0.0052703783691909,Fast Moving Consumer Goods,8.0
2020-05-04,311.7694396972656,318.9144638609938,298.61273401512244,305.5113780352738,4922016.0,293.1603485107422,325.3321713256836,-1.3651838734001147,0.0756546255347048,-0.0200727231895099,0.0229176540544389,-0.0422001133110372,Fast Moving Consumer Goods,8.0
2020-05-05,289.25030517578125,320.29420504984296,285.80098296755216,311.4245193715396,2397812.0,294.40703125,322.80036895751954,-1.4064518507351629,-0.0722300894640312,0.0766609880749573,0.1073253833049403,-0.0119250425894378,Fast Moving Consumer Goods,8.0
2020-05-06,293.1923828125,297.6272255777311,275.89650805837965,285.8009782037815,965091.0,295.8360366821289,320.53465728759767,-1.3992277022933166,0.0136286032069113,-0.0252100840336135,0.0151260504201682,-0.0589915556066177,Fast Moving Consumer Goods,8.0
2020-05-07,301.3721923828125,307.4824322331104,298.7113047646782,301.5693085363198,1171995.0,297.43504486083987,318.2925985717773,-1.3842375970727712,0.0278991203381418,0.0006540621812145,0.0202747300671206,-0.0088292406711312,Fast Moving Consumer Goods,8.0
2020-05-08,299.69677734375,307.48238294813046,296.8880380228343,302.55478065729505,1021737.0,298.0411376953125,315.6967367553711,-1.3873079188825577,-0.0055592887512804,0.0095363164691855,0.0259782760208009,-0.0093719370151722,Fast Moving Consumer Goods,8.0
2020-05-11,299.450439453125,304.821508662063,298.119980631859,303.0475836175096,444366.0,298.686654663086,313.2713705444336,-1.3877593512623134,-0.0008219570887892,0.0120124858422443,0.0179364211945955,-0.0044430017324261,Fast Moving Consumer Goods,8.0
2020-05-12,293.68511962890625,296.5924172394053,289.7430374862364,294.76919823328046,448455.0,297.9672241210937,310.8834536743164,-1.3983247256823728,-0.0192530017145666,0.0036912956493813,0.0098993698222524,-0.0134228187919461,Fast Moving Consumer Goods,8.0
2020-05-13,301.7663879394531,304.5258332982843,294.1778680891193,304.5258332982843,548428.0,297.592724609375,308.8227291870117,-1.383515204598873,0.0275167782445299,0.0091443098672234,0.0091443098672234,-0.025147001633119,Fast Moving Consumer Goods,8.0
2020-05-14,308.61578369140625,314.28252739510305,296.24751163796674,296.24751163796674,2008306.0,297.9401214599609,306.54124908447267,-1.3709631809684486,0.0226976761683855,-0.0400766023872807,0.0183618077984084,-0.0400766023872807,Fast Moving Consumer Goods,8.0
2020-05-15,307.4331359863281,313.8882833146384,304.5751024387595,308.6157425562228,724188.0,297.6173629760742,304.25779815673826,-1.3731304702415752,-0.0038321037599965,0.0038467114681717,0.0209969146871573,-0.0092964394953696,Fast Moving Consumer Goods,8.0
2020-05-18,298.51422119140625,308.36942842833423,291.8619563064799,307.9752261539982,731966.0,296.39039154052733,302.13892974853513,-1.3894750403785363,-0.0290109092056963,0.0316936490490535,0.0330141967695698,-0.0222845828194595,Fast Moving Consumer Goods,8.0
2020-05-19,296.09967041015625,303.3925166899439,293.6851329579064,300.4852189474961,259975.0,295.9789352416992,300.1540914916992,-1.3938998830304543,-0.0080885619841267,0.0148110551128444,0.0246297007682771,-0.0081544753119963,Fast Moving Consumer Goods,8.0
2020-05-20,293.7836608886719,302.0620268994889,289.8908429652344,296.6416642634458,679013.0,296.0577758789062,298.15151275634764,-1.3981441415453273,-0.0078217227269326,0.0097282584270639,0.0281784425511468,-0.0132506277294728,Fast Moving Consumer Goods,8.0
2020-05-21,301.7171325683594,303.1461495012897,294.17790582124684,295.6561867550219,465869.0,296.6170593261719,296.4495181274414,-1.3836054687045376,0.0270044687158209,-0.0200881725268426,0.004736280372168,-0.0249877316642083,Fast Moving Consumer Goods,8.0
2020-05-22,303.54034423828125,308.1723030799903,299.69681992053427,301.81568319147283,491353.0,297.13692169189454,294.9761654663086,-1.3802642986520408,0.0060427846917469,-0.0056818181818182,0.0152597798929585,-0.0126623178457285,Fast Moving Consumer Goods,8.0
2020-05-26,312.7056884765625,315.070962083978,306.4969204463549,306.5461844482997,1288447.0,298.70636291503905,293.98079010009764,-1.3634681283581758,0.0301948140082703,-0.0196974479686332,0.0075638969631113,-0.0198549890808044,Fast Moving Consumer Goods,8.0
2020-05-27,313.0506286621094,317.1405333471437,305.51140169981903,314.72602579848655,737303.0,299.77811737060546,293.46043548583987,-1.3628359999899424,0.0011030825413741,0.0053518408301473,0.0130646748818663,-0.0240830915897243,Fast Moving Consumer Goods,8.0
2020-05-28,316.8448791503906,319.30868069899395,308.86215611777527,312.31147828582,2330970.0,301.33770446777345,293.0938217163086,-1.3558827557165225,0.0121202455478106,-0.0143079505552586,0.0077760497667185,-0.0251944202286644,Fast Moving Consumer Goods,8.0
2020-05-29,325.4681701660156,333.79583106201244,311.0302997453281,313.3955431121664,1912152.0,302.88989715576173,293.4111599731445,-1.340079937990698,0.027216128721247,-0.0370931112793339,0.0255867137230316,-0.0443603145994984,Fast Moving Consumer Goods,8.0
2020-06-01,335.22479248046875,339.80745679607884,327.19280641053075,330.1493679142403,1452576.0,305.1590576171875,293.3470999145508,-1.3222002069488437,0.0299771934978355,-0.0151403615725234,0.0136704218136762,-0.0239600001256051,Fast Moving Consumer Goods,8.0
2020-06-02,335.6683349609375,342.96118165924054,331.4798722538921,338.52633879295723,1106917.0,306.35400238037107,294.11876373291017,-1.3213873825921325,0.0013231195616135,0.0085143683045121,0.0217263469285886,-0.0124779798116279,Fast Moving Consumer Goods,8.0
2020-06-03,339.5118408203125,344.6858238807091,336.65383714494794,341.9756422776442,730649.0,308.86707916259763,294.9584274291992,-1.3143438742130478,0.0114503081138775,0.0072568940493469,0.0152394775036284,-0.0084179793802159,Fast Moving Consumer Goods,8.0
2020-06-04,335.5204772949219,342.9611452844629,330.4450224923649,340.9901042196097,709818.0,310.9834838867188,295.79414947509764,-1.321658342686275,-0.0117561835715269,0.016301916857015,0.0221764944111015,-0.0151271089129253,Fast Moving Consumer Goods,8.0
2020-06-05,340.7929992675781,349.8598004937529,334.2885876006493,334.2885876006493,1022824.0,312.954524230957,296.62789947509765,-1.3119960567285915,0.0157144565815031,-0.0190861070529849,0.0266050102134165,-0.0190861070529849,Fast Moving Consumer Goods,8.0
2020-06-08,345.9670104980469,355.7729529489431,341.5814616719376,350.89461372448653,861692.0,315.2680358886719,297.55231842041013,-1.3025142989822376,0.0151822697109053,0.0142429858249952,0.0283435765646551,-0.0126762052248737,Fast Moving Consumer Goods,8.0
2020-06-09,338.42779541015625,350.8453619901158,336.55531213377685,348.57867645697826,633766.0,317.21690368652344,299.5204034423828,-1.316330467497697,-0.0217917167218843,0.0299942297426241,0.0366919229104989,-0.0055328885563611,Fast Moving Consumer Goods,8.0
2020-06-10,337.2944030761719,345.08000928689535,336.06250240752263,340.546608811126,213055.0,319.3973678588867,301.45695068359373,-1.3184074926651588,-0.0033489930477216,0.009642038839938,0.0230825241679601,-0.0036523009495981,Fast Moving Consumer Goods,8.0
2020-06-11,333.8943786621094,341.7785437315873,329.16389165070376,338.96983398614816,384810.0,321.0037673950195,302.9283331298828,-1.3246382885389647,-0.010080287081712,0.0152007809906107,0.0236127517362503,-0.0141676150115505,Fast Moving Consumer Goods,8.0
2020-06-12,336.50604248046875,340.0046288045529,317.2883895480375,318.3231742141176,387549.0,322.39828033447264,304.31299072265625,-1.3198522216872393,0.0078218262578247,-0.0540342994506747,0.0103968008963382,-0.0571093843984886,Fast Moving Consumer Goods,8.0
2020-06-15,338.9698181152344,348.0858835499947,333.15522258817737,338.4277637466655,957593.0,323.975114440918,305.9115057373047,-1.3153371708553725,0.0073216386148805,-0.0015991228115318,0.0268934428600404,-0.01715372642729,Fast Moving Consumer Goods,8.0
2020-06-16,357.89178466796875,362.1295411133268,338.62486978690447,341.8770755984368,1592225.0,326.9439926147461,307.90127136230467,-1.280661269519653,0.055821980428658,-0.0447473503321386,0.0118408877401017,-0.0538344709391387,Fast Moving Consumer Goods,8.0
2020-06-17,354.885986328125,364.1006102714144,350.40184939788213,354.6888701710385,915926.0,329.88330841064453,309.7126580810547,-1.2861696169938446,-0.0083986234627664,-0.0005554351670122,0.0259650262289299,-0.0126354296957131,Fast Moving Consumer Goods,8.0
2020-06-18,363.8541870117188,368.48611539753625,353.1119893127581,354.6888281555532,823225.0,333.3868347167969,311.69749633789064,-1.2697347268255028,0.0252706531931126,-0.0251896478956015,0.0127301775028585,-0.029523358758586,Fast Moving Consumer Goods,8.0
2020-06-19,363.9527587890625,370.5557590795376,360.94693288000167,367.59919717198807,663598.0,336.49861602783204,313.5887109375,-1.269554086762741,0.000270910108671,0.0100189881649968,0.0181424652816053,-0.0082588353473724,Fast Moving Consumer Goods,8.0
2020-06-22,359.27154541015625,367.1064467057004,356.61065766737613,367.1064467057004,430539.0,339.2851760864258,315.0226434326172,-1.2781327560467193,-0.0128621456105498,0.0218077423487561,0.0218077423487561,-0.0074063414616996,Fast Moving Consumer Goods,8.0
2020-06-23,379.9674682617188,387.99948548628,359.37009303421166,359.7150312711191,936814.0,342.6482650756836,316.8911907958984,-1.240205948764168,0.0576052379209028,-0.0533004498602232,0.0211386971134825,-0.0542082597800709,Fast Moving Consumer Goods,8.0
2020-06-24,373.61083984375,381.6920901639186,370.8021003113018,374.49780230776,516514.0,345.6762756347656,318.2019329833984,-1.2518549398579324,-0.0167294017223346,0.0023740276496819,0.0216301280860808,-0.0075178213073872,Fast Moving Consumer Goods,8.0
