Date_Ticker,Close_JYOTHYLAB.NS,High_JYOTHYLAB.NS,Low_JYOTHYLAB.NS,Open_JYOTHYLAB.NS,Volume_JYOTHYLAB.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-01-23,144.30709838867188,145.264286580569,142.21040375641883,143.94244798176354,97451.0,,,-0.6691548449138315,0.0066772543317529,-0.0025269055436635,0.00663299451368,-0.0145293936033963,Fast Moving Consumer Goods,8.0
2020-01-24,147.90792846679688,150.414842508607,142.43829783012026,143.12200165970484,508711.0,,,-0.6433149295348389,0.0249525499322746,-0.0323574730354391,0.0169491525423728,-0.0369799691833589,Fast Moving Consumer Goods,8.0
2020-01-27,145.6745147705078,150.32369297733766,144.9452278233605,147.90794474427827,128774.0,,,-0.6593421287267662,-0.0151000268845657,0.015331645190574,0.0319148357154581,-0.0050062768240292,Fast Moving Consumer Goods,8.0
2020-01-28,145.4921875,147.8623525439405,144.03361369604377,145.8568239959937,96021.0,,,-0.6606505273845718,-0.0012516071928919,0.0025062273257365,0.0162906688301767,-0.010025100515835,Fast Moving Consumer Goods,8.0
2020-01-29,141.3899383544922,146.35818272728636,140.38716730971328,145.8567972048969,312899.0,,,-0.6900886759457676,-0.0281956661453578,0.03159248035886,0.0351385991861585,-0.0070922376545972,Fast Moving Consumer Goods,8.0
2020-01-30,137.8346710205078,142.21037773274372,137.6523528054122,140.3871677618111,127620.0,,,-0.7156016285335469,-0.0251451225975544,0.0185185390758724,0.0317460525703643,-0.0013227311658653,Fast Moving Consumer Goods,8.0
2020-01-31,140.93417358398438,141.75461272385562,137.92587355447012,138.33609312440572,95853.0,,,-0.6933592893452147,0.0224871038652923,-0.0184347088680406,0.0058214350643801,-0.0213454264002306,Fast Moving Consumer Goods,8.0
2020-02-03,137.19656372070312,140.34159844592398,136.512859914786,138.33607006389832,68397.0,,,-0.7201807500893901,-0.0265202524571087,0.0083056478405314,0.0229235677624064,-0.004983388704319,Fast Moving Consumer Goods,8.0
2020-02-04,139.29324340820312,140.7973860577762,138.60953967476297,140.2048483861233,102087.0,,,-0.7051347677668741,0.0152823046776032,0.0065445024870924,0.0107983891592295,-0.0049083768653196,Fast Moving Consumer Goods,8.0
2020-02-05,131.81809997558594,141.20762116045302,131.2711313642391,140.02254568585087,413440.0,,,-0.7587771417622723,-0.0536647955759853,0.0622406612732582,0.0712308945934292,-0.004149419627867,Fast Moving Consumer Goods,8.0
2020-02-06,130.99765014648438,133.96036672280704,130.0860450460774,131.90925524689135,227987.0,141.51985778808594,,-0.7646647714745115,-0.0062241060161959,0.0069589423885665,0.0226165627628411,-0.0069589423885665,Fast Moving Consumer Goods,8.0
2020-02-07,132.00042724609375,133.13993367275202,131.27114035103432,132.13716245329653,126489.0,141.08456649780274,,-0.7574687431044668,0.0076549243325208,0.0010358694290273,0.008632596503145,-0.005524882837688,Fast Moving Consumer Goods,8.0
2020-02-10,131.27113342285156,133.09434360928006,128.99212068981595,132.54737498935555,173096.0,140.49885940551758,,-0.7627022282370984,-0.0055249353237511,0.009722179836697,0.0138888888888888,-0.017361111111111,Fast Moving Consumer Goods,8.0
2020-02-11,130.58743286132812,132.77527957563703,129.49350950417366,132.18274181425883,106556.0,139.8766891479492,,-0.7676085315813358,-0.0052083085115224,0.0122164048865618,0.0167538840941317,-0.0083769420470659,Fast Moving Consumer Goods,8.0
2020-02-12,128.71864318847656,131.72694293720673,127.98935629333128,131.36230644462938,120714.0,139.06536026000975,,-0.781019152454833,-0.0143106394842453,0.0205383089090041,0.0233711269340002,-0.0056657441150729,Fast Moving Consumer Goods,8.0
2020-02-13,123.88713836669922,129.85815507618867,121.69929149924852,129.85815507618867,988720.0,137.97599143981932,,-0.8156905124021843,-0.0375353927146575,0.0481972284468752,0.0481972284468752,-0.0176600000314381,Fast Moving Consumer Goods,8.0
2020-02-14,123.47692108154295,124.98107800173376,119.87608333743576,124.70759366079076,482469.0,136.8592758178711,,-0.8186342725090087,-0.0033112176983378,0.0099668226942188,0.0121816846987743,-0.0291620305443901,Fast Moving Consumer Goods,8.0
2020-02-17,118.14402770996094,124.79873387877092,114.40644119844596,123.97829484453108,889508.0,135.70837478637696,,-0.8569036466413823,-0.0431893938144136,0.0493826666286767,0.0563270636510466,-0.0316358480742725,Fast Moving Consumer Goods,8.0
2020-02-18,118.73656463623048,120.33187356608384,116.27523364074038,118.18959601057044,162671.0,134.65091361999512,,-0.8526515426260477,0.0050153777364369,-0.0046065727717131,0.0134357005758156,-0.0207293431726847,Fast Moving Consumer Goods,8.0
2020-02-19,118.18960571289062,122.79321464180964,116.82219794647852,118.55425612992852,674993.0,133.39289817810058,,-0.8565765743515785,-0.0046064910587193,0.0030853002244859,0.0389510473543859,-0.0115696110344412,Fast Moving Consumer Goods,8.0
2020-02-20,122.51972198486328,125.7103398897815,117.5970599241284,118.235180723114,4981803.0,132.30352935791015,,-0.8255032285892496,0.0366370311996089,-0.0349702169768114,0.0260416678492985,-0.0401785278401387,Fast Moving Consumer Goods,8.0
2020-02-24,119.42028045654295,121.88161169922154,118.78215960251391,121.0611725883258,2392172.0,130.87914695739747,,-0.8477451297832198,-0.0252974907068694,0.0137404813111283,0.0206106637270395,-0.0053434881545204,Fast Moving Consumer Goods,8.0
2020-02-25,119.8760757446289,120.78768088337132,116.50313951328005,120.33187831400012,329615.0,129.5892250061035,,-0.8444742973865917,0.00381673268848,0.0038022813688212,0.0076045627376424,-0.0281368589219939,Fast Moving Consumer Goods,8.0
2020-02-26,121.06116485595705,121.51696742400657,117.82496384080716,118.55425073168452,243876.0,128.36767387390137,,-0.8359699798573319,0.0098859518379022,-0.0207078308494331,0.0037650601544423,-0.0267319500766444,Fast Moving Consumer Goods,8.0
2020-02-27,116.73104095458984,121.06116536942632,116.27523838460706,120.78768104543856,564819.0,127.13472900390624,,-0.8670433803689561,-0.0357680673775056,0.0347520253196989,0.0370948839265552,-0.0039047246238478,Fast Moving Consumer Goods,8.0
2020-02-28,112.26417541503906,115.68269472149582,108.48101265822784,114.86224869694712,333534.0,125.85620422363282,,-0.8990980524992869,-0.0382663043439187,0.0231424964580466,0.0304506695374418,-0.0336987533451782,Fast Moving Consumer Goods,8.0
2020-03-02,111.03350067138672,115.77384426890296,109.93957041080968,115.77384426890296,127004.0,124.36117057800293,,-0.9079294970676456,-0.0109623104530234,0.0426929131194888,0.0426929131194888,-0.0098522540851397,Fast Moving Consumer Goods,8.0
2020-03-03,113.22135162353516,114.08738064907048,111.21582316807606,112.12742827601112,116249.0,123.16240997314452,,-0.8922292606669316,0.0197044219890316,-0.0096618114148766,0.0076489903460514,-0.0177133414033737,Fast Moving Consumer Goods,8.0
2020-03-04,112.12743377685548,114.2697044946012,109.66610264667874,114.08738624606788,259217.0,121.80411949157715,,-0.9000793241179934,-0.0096617628300093,0.0174796872022675,0.019105678651391,-0.021951194701156,Fast Moving Consumer Goods,8.0
2020-03-05,114.63435363769533,119.10121354347773,111.3069932743098,112.35534064291012,295404.0,120.94493217468262,,-0.8820894174407674,0.0223577743322732,-0.0198807157057653,0.0389661542463966,-0.0290258570646433,Fast Moving Consumer Goods,8.0
2020-03-06,114.49759674072266,116.63986728929014,109.80282918429084,110.34979779668664,239981.0,120.11992950439452,,-0.8830707985580644,-0.0011929835396889,-0.0362260786436295,0.0187101791613897,-0.0410031973602293,Fast Moving Consumer Goods,8.0
2020-03-09,112.12743377685548,114.49760578276552,109.84842089521206,113.03903892951284,276694.0,119.12627983093262,,-0.9000793241179934,-0.0207005477087381,0.0081300813008129,0.0211381989765941,-0.0203252032520325,Fast Moving Consumer Goods,8.0
2020-03-11,113.63157653808594,115.63710496606464,112.30974497669528,113.40367526422496,359262.0,118.24430198669434,,-0.889285445810812,0.0134145829487532,-0.0020056156994758,0.0176493936727746,-0.0116326077808806,Fast Moving Consumer Goods,8.0
2020-03-12,102.3276824951172,110.30422790119536,99.36496563000244,109.84842530656232,405698.0,116.8313144683838,,-0.9704033156314026,-0.0994784582538993,0.0734966592427617,0.0779510022271714,-0.0289532293986637,Fast Moving Consumer Goods,8.0
2020-03-13,102.9657974243164,105.24481026642164,86.60248799999891,92.98372395789356,239986.0,115.54367218017578,,-0.9658241393262642,0.0062359951250695,-0.0969455267294949,0.0221336880703555,-0.1589198533264905,Fast Moving Consumer Goods,8.0
2020-03-16,97.08594512939452,102.96579536227532,95.71853745151572,102.96579536227532,207394.0,114.20361251831056,,-1.0080185451841688,-0.0571049070857124,0.0605633516266872,0.0605633516266872,-0.0140845070422536,Fast Moving Consumer Goods,8.0
2020-03-17,92.3000259399414,101.64397918324411,91.16051944685572,94.89809935317766,339334.0,112.64476776123048,,-1.0423627780924212,-0.0492956955105554,0.0281481330777391,0.1012345679012347,-0.0123456790123456,Fast Moving Consumer Goods,8.0
2020-03-18,89.38288879394531,94.8069367184345,88.88150317353234,93.43952897730324,529183.0,111.20671081542967,,-1.0632964448764717,-0.0316049439454572,0.0453849751120676,0.0606832918210247,-0.0056094139177893,Fast Moving Consumer Goods,8.0
2020-03-19,88.01933288574219,91.49873395312382,84.6339753083119,91.21661783229172,336793.0,109.67084922790528,,-1.073081457920142,-0.0152552230813051,0.0363248032190828,0.039529964080712,-0.038461522786418,Fast Moving Consumer Goods,8.0
2020-03-20,92.10997009277344,93.09736930367733,87.45510449739385,88.06635128631004,484982.0,108.36686744689942,,-1.0437266377863117,0.0464743036889555,-0.0438999035868826,0.0107197864672996,-0.0505359581670822,Fast Moving Consumer Goods,8.0
2020-03-23,82.94129180908203,92.15699408765154,79.93208670867736,85.66838796698615,298497.0,106.38794593811036,124.11375381469726,-1.109521986594095,-0.0995405630297858,0.0328798370319751,0.1111111495560333,-0.0362811457932363,Fast Moving Consumer Goods,8.0
2020-03-24,84.11676025390625,87.12597240652623,81.85986010757951,82.94128843831498,63662.0,104.62276992797852,122.98196395874024,-1.1010867079261413,0.0141722948749094,-0.0139742877881067,0.0357742279129233,-0.0268305643193377,Fast Moving Consumer Goods,8.0
2020-03-25,88.3954849243164,92.15699492109584,80.82544318599344,87.45510742512155,240367.0,103.04874038696288,121.89016815185546,-1.070382153416594,0.0508664938770208,-0.0106382978723403,0.0425531914893617,-0.0856383303378491,Fast Moving Consumer Goods,8.0
2020-03-26,95.73043823242188,106.07459136590704,88.2074177717054,90.1822092077412,400037.0,101.78220405578614,120.94416015625,-1.017745797721354,0.0829788231195926,-0.0579567912476307,0.1080550065839125,-0.0785854593337544,Fast Moving Consumer Goods,8.0
2020-03-27,93.7086181640625,101.56076875814666,91.26363812886116,97.98733143203717,175584.0,100.63108291625976,119.91942810058592,-1.0322545799589091,-0.0211199291018666,0.0456597626963575,0.0837932598721797,-0.0260913039067628,Fast Moving Consumer Goods,8.0
2020-03-30,88.724609375,92.81524977394076,87.83125368339022,92.81524977394076,154105.0,99.45410461425782,118.78042999267578,-1.068020323568947,-0.0531862371541604,0.0461049130309654,0.0461049130309654,-0.0100688602395978,Fast Moving Consumer Goods,8.0
2020-03-31,86.70279693603516,92.1099672059221,86.0445355990705,92.06295263871633,812641.0,98.23756942749024,117.59826126098632,-1.082529051057207,-0.0227875045402513,0.0618221775087095,0.0623644272269103,-0.0075921580413408,Fast Moving Consumer Goods,8.0
2020-04-01,87.31404876708984,90.1822029897868,84.63397434764978,86.70280196189908,230911.0,96.94220428466797,116.52130126953124,-1.0781426470206323,0.0070499666983711,-0.0070005550518137,0.0328487140751856,-0.0306946528913022,Fast Moving Consumer Goods,8.0
2020-04-03,88.63057708740234,89.33586019419864,86.51472776701343,89.10076582526655,689487.0,95.76736145019532,115.49619705200196,-1.0686951086328624,0.0150780812355218,0.0053050397877985,0.0079575596816976,-0.0238726790450928,Fast Moving Consumer Goods,8.0
2020-04-07,90.18219757080078,91.96891613456845,88.01932659763301,91.21661131576822,557308.0,94.54475364685058,114.43284271240236,-1.057560525461361,0.0175066047676561,0.011470265449623,0.0198123200797466,-0.0239833473948084,Fast Moving Consumer Goods,8.0
2020-04-08,94.13178253173828,95.77744309059564,89.335858909399,93.0033324468975,481032.0,93.52646293640136,113.42933639526368,-1.0292179102980514,0.0437956167328561,-0.0119879816836603,0.0174825177490129,-0.0509490364821494,Fast Moving Consumer Goods,8.0
2020-04-09,103.58258056640624,106.68582193699676,95.91850269099788,97.70522133288922,1365618.0,93.0992202758789,112.54282943725586,-0.9613980420506356,0.1003996501551583,-0.0567408072030902,0.0299591046450231,-0.0739900264455659,Fast Moving Consumer Goods,8.0
2020-04-13,104.99315643310548,108.56658687083632,96.9059108193329,108.14341983693116,407503.0,92.66729927062988,111.7292022705078,-0.9512756091003596,0.0136178868974489,0.0300044642036534,0.0340348891216315,-0.0770264071346898,Fast Moving Consumer Goods,8.0
2020-04-15,105.13420104980467,108.14340599910604,102.54816308026084,107.95533338021616,262295.0,92.80762519836426,110.92204254150391,-0.950263458879134,0.0013433696203721,0.0268336307523278,0.0286225121725689,-0.0245974948563005,Fast Moving Consumer Goods,8.0
2020-04-16,104.05276489257812,105.22823668943391,102.50114068582636,104.47593186964204,140167.0,92.86197357177734,110.17529907226564,-0.9580239524831722,-0.0102862450699012,0.0040668499054374,0.0112968819047656,-0.0149118979044298,Fast Moving Consumer Goods,8.0
2020-04-17,105.93353271484376,107.95534588744574,104.8991188420857,106.26266342328796,223353.0,93.3043529510498,109.53727630615236,-0.9445273752161376,0.0180751354777289,0.00310695489907,0.0190856768464844,-0.0097647444227365,Fast Moving Consumer Goods,8.0
2020-04-20,110.30628204345705,116.08959784620096,107.06197541011367,107.95533832705352,686518.0,94.20466575622558,108.9247184753418,-0.9131480903919702,0.0412782356686246,-0.0213128724207867,0.052429614121755,-0.0294118029657205,Fast Moving Consumer Goods,8.0
2020-04-21,106.12159729003906,111.43473149229538,103.86468990086256,110.96454275182155,290581.0,95.04160118103027,108.30321914672852,-0.9431778050883066,-0.0379369576772548,0.0456358138725176,0.050066474100791,-0.0212671826170142,Fast Moving Consumer Goods,8.0
2020-04-22,110.21224212646484,112.84530204396172,105.60439803261194,105.69843434941302,738906.0,96.1512466430664,107.72159912109376,-0.913822930205181,0.0385467703171269,-0.0409555934074218,0.0238908116439144,-0.0418088227310134,Fast Moving Consumer Goods,8.0
2020-04-23,112.89231872558594,113.9737470820552,110.30628066974754,112.14001387590136,279164.0,97.19036407470703,107.34308349609375,-0.8945904335230359,0.0243174129063248,-0.0066639152971358,0.0095792908558991,-0.0229071214501709,Fast Moving Consumer Goods,8.0
2020-04-24,109.13080596923828,112.75125771772971,107.7672543616954,112.75125771772971,237042.0,98.49983978271484,106.90574661254882,-0.9215834238092192,-0.0333194746888934,0.0331753414293665,0.0331753414293665,-0.0124946535071611,Fast Moving Consumer Goods,8.0
2020-04-27,107.95532989501952,111.52875976013756,107.2030250947261,110.2122299468792,226517.0,99.6917682647705,106.42484466552736,-0.930018757226468,-0.0107712580675899,0.0209058696226891,0.0331010045413502,-0.0069686675129889,Fast Moving Consumer Goods,8.0
2020-04-28,106.30967712402344,109.74204919094198,104.94612547151849,108.14341034263776,179817.0,100.58747787475586,105.92561553955078,-0.9418281254618852,-0.0152438306899381,0.0172489774047102,0.0322865439889752,-0.0128262232507226,Fast Moving Consumer Goods,8.0
2020-04-29,107.20303344726562,108.754657734694,106.30967770500942,108.14341093364514,144101.0,101.16110763549804,105.45792755126952,-0.9354173114842684,0.0084033396338884,0.0087719298245614,0.0144736975954289,-0.0083333065635279,Fast Moving Consumer Goods,8.0
2020-04-30,109.13080596923828,111.62280047274486,107.62619630925848,108.14340677669036,338309.0,101.93221702575684,105.06617080688476,-0.9215834238092192,0.0179824437796431,-0.0090478502726925,0.0228349317259601,-0.0137872129378749,Fast Moving Consumer Goods,8.0
2020-05-04,102.3600845336914,108.04937100579232,99.25684323714503,107.297066172048,468135.0,102.6139907836914,104.6356297302246,-0.97017079537449,-0.0620422563126254,0.0482315119301373,0.0555811036891855,-0.0303169083015454,Fast Moving Consumer Goods,8.0
2020-05-05,100.71442413330078,104.99314442920516,100.15019909443146,104.00574523030087,130531.0,103.31457214355468,104.18037979125975,-0.981980218359202,-0.0160771692196967,0.0326797390276873,0.0424836892304647,-0.0056022267289395,Fast Moving Consumer Goods,8.0
2020-05-06,100.3852996826172,102.1249966497088,97.94031957958212,101.23164088065154,120754.0,103.96813468933104,103.8252052307129,-0.9843420482068492,-0.0032678978559017,0.0084309276428937,0.0173301964788861,-0.0243559576030079,Fast Moving Consumer Goods,8.0
2020-05-07,102.3600845336914,106.30967414908304,98.41050209281038,100.38529331325088,1694721.0,104.65461006164551,103.49767562866212,-0.97017079537449,0.0196720521562199,-0.0192925907538746,0.0385852515986506,-0.0385851815077491,Fast Moving Consumer Goods,8.0
2020-05-08,100.00914764404295,103.86469403446914,98.97473380873512,103.44152702100584,304930.0,105.1459575653076,103.13406646728517,-0.9870413527103972,-0.0229673207125443,0.0343206542383456,0.0385519373102649,-0.0103431921946738,Fast Moving Consumer Goods,8.0
2020-05-11,97.89329528808594,101.37269630628964,96.38869273877312,100.19722444362168,313576.0,105.334033203125,102.6415379333496,-1.0022249200118682,-0.0211565882301873,0.0235351067583904,0.0355427918527446,-0.0153698222629546,Fast Moving Consumer Goods,8.0
2020-05-12,97.5171356201172,98.50453478128505,95.96551861615391,96.48272189263822,188532.0,105.03076095581056,102.2034750366211,-1.0049242792647113,-0.0038425478155757,-0.0106075072950109,0.0101253913467507,-0.0159112241566207,Fast Moving Consumer Goods,8.0
2020-05-13,97.7052230834961,101.46673306034285,97.3760923954242,100.62039188065012,241978.0,104.66636428833009,101.76005798339844,-1.0035745448889946,0.0019287632084643,0.0298363660114957,0.0384985557387476,-0.0033686089411067,Fast Moving Consumer Goods,8.0
2020-05-14,96.10657501220705,99.39789617254988,95.73042976206216,97.70522102336574,268825.0,104.2149829864502,101.26096618652343,-1.015046602716397,-0.0163619509872353,0.0166340961682971,0.0342465763650905,-0.0039138347204349,Fast Moving Consumer Goods,8.0
2020-05-15,97.37609100341795,99.3038605342876,95.44831429803752,96.85888051919078,398153.0,103.8811492919922,100.8738671875,-1.005936429485937,0.01320946034181,-0.0053114730617912,0.019797154630103,-0.0197972283084642,Fast Moving Consumer Goods,8.0
2020-05-18,95.07215881347656,97.8932911650605,94.0377450527979,97.37608787197648,183928.0,103.33808059692385,100.53002685546876,-1.0224696764138297,-0.0236601425072663,0.0242334778893578,0.0296735909523078,-0.0108803015897439,Fast Moving Consumer Goods,8.0
2020-05-19,95.91851043701172,96.76485166988763,94.03775533040366,96.38869921366374,102021.0,102.61869201660156,100.22772705078124,-1.0163961728442277,0.0089022026437374,0.0049019607843137,0.008823544371362,-0.0196078431372548,Fast Moving Consumer Goods,8.0
2020-05-20,95.87147521972656,97.5171357067955,95.11917758748696,95.91849696058982,100408.0,102.10618591308594,99.88072952270508,-1.0167337022494236,-0.0004903664274065,0.0004904664370239,0.0171652776104391,-0.0078469391496835,Fast Moving Consumer Goods,8.0
2020-05-21,96.24763488769533,97.79925918466184,95.73043157171374,96.01254051465526,147010.0,101.40795555114748,99.56313354492188,-1.0140343429965804,0.003923582766476,-0.0024425989616718,0.0161211680554749,-0.0053736729903551,Fast Moving Consumer Goods,8.0
2020-05-22,94.93109893798828,97.56415861870695,94.5079319631812,96.52974487789264,119490.0,100.50989456176758,99.16906845092774,-1.0234819361336456,-0.0136786317008538,0.016840065666454,0.0277365342882913,-0.0044576222074864,Fast Moving Consumer Goods,8.0
2020-05-26,94.64899444580078,95.91850260418936,94.31986376392386,95.54235017868255,107877.0,99.7858039855957,98.7720964050293,-1.0255063460746874,-0.0029716762509172,0.0094386183193244,0.0134128013279164,-0.0034773817070543,Fast Moving Consumer Goods,8.0
2020-05-27,95.5893783569336,97.32907537068613,94.50794275124592,95.1191895870269,260781.0,99.1675064086914,98.44133529663084,-1.01875805744117,0.0099354876049032,-0.0049188390801224,0.0181996895853473,-0.0113133448953872,Fast Moving Consumer Goods,8.0
2020-05-28,96.05955505371094,97.75223010792648,95.0251413248275,95.54234460201404,389944.0,98.65500030517578,98.08989486694335,-1.015384022623002,0.0049187127781257,-0.0053842686592469,0.0176211002983417,-0.0107684626303448,Fast Moving Consumer Goods,8.0
2020-05-29,99.63299560546876,100.15020611247375,96.38869602374236,96.67081215020168,554833.0,98.27649841308592,98.0360011291504,-0.9897406572139452,0.0372002613353742,-0.0297309484399813,0.0051911568437938,-0.0325625016292124,Fast Moving Consumer Goods,8.0
2020-06-01,101.51374816894533,105.18122185073146,98.8336737311246,102.97133616251126,742402.0,97.8956455230713,98.00696014404296,-0.9762441894455012,0.0188768043362266,0.0143585279812556,0.0361278521179468,-0.026401098237062,Fast Moving Consumer Goods,8.0
2020-06-02,102.87728881835938,103.91170252168224,101.65479533065316,103.25344121261593,393593.0,97.92150573730468,98.12278701782226,-0.9664592859004212,0.013432078649532,0.0036563210265065,0.0100548305190004,-0.0118830259015151,Fast Moving Consumer Goods,8.0
2020-06-03,102.12499237060548,105.32227722114966,101.56076732039432,104.19382712072736,421560.0,97.99203414916992,98.31928634643556,-0.9718578401582216,-0.0073125609781782,0.0202578693236443,0.0313075651349028,-0.0055248479056293,Fast Moving Consumer Goods,8.0
2020-06-04,103.25344848632812,105.275254295677,101.65480249174838,104.38189857408148,352933.0,98.13544158935548,98.5966975402832,-0.963759926647578,0.0110497547126129,0.0109289336510904,0.019581000334498,-0.0154827370709214,Fast Moving Consumer Goods,8.0
2020-06-05,110.49435424804688,113.64461738106776,104.38190060879322,105.32227809175532,1396961.0,98.54215507507324,99.0461979675293,-0.911798465514844,0.0701274956707864,-0.0468085106382978,0.0285106253116689,-0.0553191489361701,Fast Moving Consumer Goods,8.0
2020-06-08,109.69503021240234,113.40951824419372,106.77986157263447,110.96453832614684,1315615.0,99.0264492034912,99.39789916992189,-0.917534494428545,-0.0072340712888383,0.0115730686366224,0.0338619536782935,-0.0265752116036909,Fast Moving Consumer Goods,8.0
2020-06-09,109.7890625,113.87970279422,106.26264721627408,110.0241568522484,846720.0,99.62123756408693,99.93485458374025,-0.9168597093646296,0.0008572155677023,0.0021413276231263,0.0372590875727716,-0.032119914346895,Fast Moving Consumer Goods,8.0
2020-06-10,110.44733428955078,111.90492228150929,108.89571715718904,111.90492228150929,458578.0,100.2677474975586,100.46146606445312,-0.9121358854214492,0.0059957865980573,0.013197131477499,0.013197131477499,-0.0140484796880113,Fast Moving Consumer Goods,8.0
2020-06-11,108.9427261352539,111.9049165373204,108.51955915260608,111.9049165373204,249693.0,100.82962265014648,100.87241088867188,-0.9229331034356408,-0.0136228562144593,0.0271903458555726,0.0271903458555726,-0.0038843068983095,Fast Moving Consumer Goods,8.0
2020-06-12,109.4599380493164,110.11819940313836,103.48854259846657,105.4163120915226,459114.0,101.49729080200196,101.14700088500976,-0.9192215392122768,0.004747558028063,-0.0369416064895995,0.0060137194077833,-0.0545532507807512,Fast Moving Consumer Goods,8.0
2020-06-15,109.60100555419922,111.0115718693137,107.43813433455252,109.50696206024922,405811.0,102.108536529541,101.4648486328125,-0.9182092247431652,0.0012887592245781,-0.0008580532037499,0.012870012533023,-0.0197340454014095,Fast Moving Consumer Goods,8.0
2020-06-16,109.0837860107422,111.99895471923058,108.14340854513236,110.02416347635204,463494.0,102.80911788940428,101.87203216552734,-0.9219208437158244,-0.0047191131216515,0.0086206896551725,0.0267241247769061,-0.0086206896551723,Fast Moving Consumer Goods,8.0
2020-06-17,109.69503021240234,113.59759803758844,108.23744230526316,109.64800847042603,970115.0,103.49794387817384,102.33187683105469,-0.917534494428545,0.0056034377244658,-0.0004286588178631,0.0355765235455931,-0.0132876385039217,Fast Moving Consumer Goods,8.0
2020-06-18,109.5069580078125,110.91752427072728,108.61360224443754,110.02416850735231,646106.0,104.17971801757812,102.77573501586916,-0.9188841193056712,-0.0017145006863636,0.0047230834364235,0.0128810651722617,-0.0081579817358383,Fast Moving Consumer Goods,8.0
2020-06-19,106.68582153320312,110.77646928385695,106.07458191483946,110.77646928385695,597412.0,104.70162734985352,103.13683990478516,-0.9391288757076324,-0.0257621664041485,0.0383429371575934,0.0383429371575934,-0.0057293425647327,Fast Moving Consumer Goods,8.0
2020-06-22,108.28446197509766,108.89570873654014,107.2030265009318,107.62619347257868,239287.0,105.369295501709,103.4988851928711,-0.9276568726295256,0.0149845632617357,-0.0060790670287519,0.005644824292363,-0.0099869866316975,Fast Moving Consumer Goods,8.0
2020-06-23,117.4061279296875,119.19284659160384,107.90831673677744,109.0837885966552,1971668.0,106.50715217590331,103.96437210083008,-0.8621988889790523,0.0842379948906018,-0.0708850507191277,0.0152182743219875,-0.0808970652587923,Fast Moving Consumer Goods,8.0
2020-06-24,112.18704223632812,119.89813511510282,111.2466647060136,118.53459056595122,1310848.0,107.33703536987304,104.13646133422851,-0.899651567874231,-0.0444532647945343,0.0565800488460301,0.068734255980569,-0.0083822294586711,Fast Moving Consumer Goods,8.0
