Date_Ticker,Close_APARINDS.NS,High_APARINDS.NS,Low_APARINDS.NS,Open_APARINDS.NS,Volume_APARINDS.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-02-11,365.5867309570313,375.1570645265241,364.2328959874973,368.574553810469,13796.0,381.8586624145508,,-0.7649575610902685,-0.0024204296050201,0.0081726786024654,0.0261780112873344,-0.0037031841007738,Capital Goods,1.0
2020-02-12,365.1199035644531,370.2552047594186,364.1395392793746,366.6605167181363,12335.0,379.6924987792969,,-0.7651060591815362,-0.0012769265212554,0.0042194718464896,0.0140646980480454,-0.0026850475022254,Capital Goods,1.0
2020-02-13,363.76605224609375,367.5008165843617,361.3384497274215,366.8939230781913,7608.0,377.77142944335935,,-0.7655367201492366,-0.0037079636172734,0.0085985781597384,0.0102669402909023,-0.006673526855194,Capital Goods,1.0
2020-02-14,365.9602661132813,371.60908630397296,364.1862300920124,365.0265749416632,6745.0,375.81068115234376,,-0.7648387393188677,0.0060319368826178,-0.0025513457554678,0.0154356106762234,-0.0048476192241038,Capital Goods,1.0
2020-02-17,368.66796875,375.3438549995768,364.6530795727626,366.006943183667,21746.0,373.9899856567383,,-0.7639774173834669,0.0073988978789314,-0.0072179462060548,0.018108126594811,-0.0108902576777966,Capital Goods,1.0
2020-02-18,364.886474609375,370.6753708924455,361.3384597868424,370.6753708924455,13870.0,372.1856246948242,,-0.7651803130810007,-0.0102571811525869,0.0158649242597106,0.0158649242597106,-0.0097236128752947,Capital Goods,1.0
2020-02-19,364.5596923828125,368.29445669051097,362.27213784675104,364.3729427698314,6251.0,369.7206802368164,,-0.7652842627156542,-0.0008955723198902,-0.0005122607267974,0.0102445892558431,-0.0062748421832092,Capital Goods,1.0
2020-02-20,365.0265197753906,375.763966626253,364.1395018988108,364.8397701716931,28639.0,368.02836151123046,,-0.7651357646243864,0.0012805238821847,-0.0005116055781713,0.0294155253636623,-0.0024300094062362,Capital Goods,1.0
2020-02-24,358.11724853515625,370.3486089598554,356.6700385720558,370.3486089598554,20600.0,366.80989532470704,,-0.7673336082118414,-0.0189281349872491,0.0341546252651341,0.0341546252651341,-0.0040411624098536,Capital Goods,1.0
2020-02-25,353.5888366699219,363.812737283408,350.134168146612,361.52521114791176,25669.0,365.4537094116211,,-0.7687740989138714,-0.0126450537743082,0.0224452065645912,0.0289146589292077,-0.0097702986209794,Capital Goods,1.0
2020-02-26,343.5049743652344,353.77557719400403,341.21744810431335,350.180860505136,23040.0,363.9761444091797,,-0.771981781943317,-0.0285186104845862,0.0194346127075395,0.0298994296887513,-0.0066593686602302,Capital Goods,1.0
2020-02-27,344.53204345703125,353.8689552038343,340.79727875831003,353.8689552038343,30284.0,362.60128326416014,,-0.7716550706102702,0.0029899686131032,0.0271002710027099,0.0271002710027099,-0.010840108401084,Capital Goods,1.0
2020-02-28,330.1531982421875,352.9352567347314,317.5483676445185,346.3994186470512,69230.0,360.8062622070312,,-0.7762289904422813,-0.041734420608796,0.0492081266859212,0.0690045064347124,-0.0381787323726683,Capital Goods,1.0
2020-03-02,349.5272827148437,352.8418748524598,330.62003719707985,330.62003719707985,28007.0,360.1246673583984,,-0.7700660818169724,0.0586821044769773,-0.0540937616397432,0.0094830712837949,-0.0540937616397432,Capital Goods,1.0
2020-03-03,354.8960266113281,355.2694973881016,350.1341958489832,354.8026517936363,16824.0,359.8328887939453,,-0.7683582809599351,0.0153600138300631,-0.0002631047143113,0.0010523385689593,-0.0134175375470178,Capital Goods,1.0
2020-03-04,354.7559814453125,359.47111058920973,351.0678898221893,355.2228270434803,37788.0,359.51543579101565,,-0.7684028294165492,-0.0003946089995789,0.0013159625843821,0.0132911899742671,-0.0103961365446118,Capital Goods,1.0
2020-03-05,353.36737060546875,364.3801748384305,350.5902345134021,363.9013572630843,52361.0,358.8741226196289,,-0.7688445474101995,-0.0039142704069045,0.0298102981029808,0.0311653116531165,-0.0078590620500932,Capital Goods,1.0
2020-03-06,341.9715270996094,353.0322016894564,331.0065926475708,331.0065926475708,20663.0,357.298876953125,,-0.7724695724963682,-0.0322492806461825,-0.0320638812974763,0.0323438465291445,-0.0320638812974763,Capital Goods,1.0
2020-03-09,344.3177185058594,349.4889718760488,331.4375428237935,339.9126200419299,20124.0,355.93897857666013,,-0.7717232475139097,0.0068607799782307,-0.0127937025229054,0.0150188418784535,-0.0374078212935379,Capital Goods,1.0
2020-03-11,329.5701599121094,344.3177366696916,322.1484868491509,344.3177366696916,26058.0,354.093798828125,,-0.7764144553068738,-0.0428312509090322,0.0447479127403862,0.0447479127403862,-0.0225192507262723,Capital Goods,1.0
2020-03-12,285.5189208984375,320.8077828577289,274.8412945676663,320.8077828577289,31518.0,350.0904083251953,,-0.7904271825279233,-0.1336627048559844,0.1235955286194292,0.1235955286194292,-0.0373972635409664,Capital Goods,1.0
2020-03-13,286.14141845703125,291.3126725021052,229.06636284440367,245.77709605333715,70965.0,346.14148406982423,,-0.7902291656575775,0.0021802322474284,-0.141064242364324,0.0180723716019828,-0.1994645022744176,Capital Goods,1.0
2020-03-16,282.4544677734375,286.1892385981898,263.97209389885467,286.1892385981898,28917.0,342.0759048461914,,-0.7914019870211406,-0.0128850646770223,0.0132225588576917,0.0132225588576917,-0.065434878832959,Capital Goods,1.0
2020-03-17,296.3880920410156,302.1817732650203,272.9260298277527,273.8357949503946,89087.0,338.5972961425781,,-0.7869696922563653,0.0493305146752168,-0.0760904290564418,0.0195476180709814,-0.0791599353796445,Capital Goods,1.0
2020-03-18,284.8964538574219,311.08778075446537,273.9794191175743,311.08778075446537,56133.0,334.4087203979492,,-0.790625189690608,-0.0387722668088955,0.0919327936252625,0.0919327936252625,-0.0383193072150734,Capital Goods,1.0
2020-03-19,292.0308532714844,301.55930556363893,257.364448844255,284.36977200356233,20384.0,330.7659393310547,,-0.7883557326874976,0.0250420786832009,-0.026233807770989,0.0326282383707468,-0.118708020193339,Capital Goods,1.0
2020-03-20,286.6202087402344,303.761902503225,276.7087076246723,291.0253365830995,57737.0,326.8689651489258,,-0.7900768621631733,-0.0185276468929124,0.0153692158073106,0.0598062985102569,-0.0345806081124758,Capital Goods,1.0
2020-03-23,248.6499786376953,328.75615881999266,229.3057501465352,258.56150899407646,50022.0,321.05013809204104,355.36115325927733,-0.8021552165718252,-0.1324757604128036,0.0398613762634707,0.3221644362134412,-0.0777970245448778,Capital Goods,1.0
2020-03-24,249.08090209960935,263.3496596310412,236.34435200225585,248.5063151791098,17104.0,315.5983207702637,352.93860015869143,-0.8020181395437971,0.0017330524791315,-0.0023068284868736,0.0572856345514827,-0.0511341896949615,Capital Goods,1.0
2020-03-25,238.78634643554688,253.7254616176187,233.66299219614083,236.72742195820965,19313.0,309.8581962585449,350.1794393920898,-0.8052928442652159,-0.0413301685407644,-0.0086224547930464,0.062562685869915,-0.0214558089936224,Capital Goods,1.0
2020-03-26,234.52484130859372,251.9538126481057,229.83243494017296,243.95755333753775,29499.0,304.40918960571287,346.77109954833986,-0.8066484317635961,-0.017846519244363,0.0402205240873918,0.0743160990633757,-0.020008142174783,Capital Goods,1.0
2020-03-27,242.712646484375,248.98516017273587,232.60959187027973,239.3609231743574,20535.0,299.3182197570801,343.45648895263673,-0.8040438857159422,0.0349123151735023,-0.0138094300341016,0.0258433739618288,-0.0416255797150877,Capital Goods,1.0
2020-03-30,250.9482879638672,258.0826817656385,232.7053494213364,240.3664308837672,11824.0,295.35797424316405,340.4317059326172,-0.8014241229095733,0.0339316537427412,-0.042167480662883,0.0284297368978208,-0.0726960071756199,Capital Goods,1.0
2020-03-31,275.990478515625,282.5023862373141,249.0809233375699,257.1729233068313,17404.0,291.68113403320314,337.8480108642578,-0.7934581861260377,0.0997902426629167,-0.0681819000061204,0.023594682529312,-0.0975017519545755,Capital Goods,1.0
2020-04-01,282.64605712890625,295.7177733222261,270.0531585926655,284.89650596212056,15837.0,288.06863555908205,335.3992944335937,-0.7913410423249925,0.0241152471964877,0.0079620740373107,0.0462476509529312,-0.0445535970469862,Capital Goods,1.0
2020-04-03,280.6828918457031,287.2905690898276,273.8836758656356,287.14692965022425,24279.0,284.36498107910154,332.9934783935547,-0.7919655264534597,-0.0069456666162082,0.0230296822225792,0.0235414321146327,-0.0242238347173834,Capital Goods,1.0
2020-04-07,283.50787353515625,292.07871978934884,277.714192586594,291.1210846424985,16431.0,280.87200622558595,330.38646423339844,-0.7910668979765971,0.0100646735925967,0.0268536143720119,0.0302314223140252,-0.0204356968161726,Capital Goods,1.0
2020-04-08,283.3163757324219,287.6257340710856,278.28879100398086,284.3697802823699,6051.0,277.9392486572266,328.07533386230466,-0.7911278135497622,-0.0006754584990763,0.0037181209424439,0.0152104103672909,-0.0177454787618394,Capital Goods,1.0
2020-04-09,286.4765319824219,298.7821487619493,277.3789986066574,298.7821487619493,7448.0,275.0471893310547,326.15513305664064,-0.7901225658314539,0.011154160227521,0.0429550605572204,0.0429550605572204,-0.0317566444720949,Capital Goods,1.0
2020-04-13,288.6312255859375,292.078717937684,275.79892054443604,287.19477287476855,9912.0,273.00024261474607,324.3135064697266,-0.7894371564221605,0.0075213616578122,-0.0049767751505502,0.0119442806118703,-0.044459171094365,Capital Goods,1.0
2020-04-15,278.5760498046875,292.0308407388821,276.7565489265817,288.63121853731417,20398.0,272.6530990600586,322.42390197753906,-0.7926357142502077,-0.0348374496239533,0.0360948787222608,0.0482984482823554,-0.0065314332634894,Capital Goods,1.0
2020-04-16,288.0566711425781,289.20584513099527,278.8633961340749,286.0935305724664,9517.0,272.7488616943359,320.7444500732422,-0.7896199225569777,0.0340324351089678,-0.0068151192691526,0.0039894024459108,-0.0319148137484129,Capital Goods,1.0
2020-04-17,301.12841796875,314.87046051393685,290.1634825965863,290.1634825965863,18457.0,273.68255920410155,319.44594604492187,-0.7854617915559197,0.0453790803536079,-0.0364128216331333,0.0456351567144783,-0.0364128216331333,Capital Goods,1.0
2020-04-20,310.7047424316406,315.78019714006706,301.6550783900565,304.5758539671254,16248.0,274.3983917236328,318.3968572998047,-0.7824155566375988,0.0318014637326073,-0.0197257641339789,0.0163352984853235,-0.0291262501201609,Capital Goods,1.0
2020-04-21,288.4397277832031,310.17802882513354,287.2905538778093,305.4856222900706,14309.0,274.5755554199219,316.9510198974609,-0.7894980719953255,-0.0716597193663245,0.0590969026280578,0.0753651419969074,-0.0039841041115443,Capital Goods,1.0
2020-04-22,282.933349609375,288.6791611765334,276.2777728541996,278.0972740055247,12832.0,274.1206802368164,315.3875860595703,-0.7912496544037533,-0.0190902210875986,-0.0170926319238333,0.0203080038994738,-0.0235234791669637,Capital Goods,1.0
2020-04-23,282.9811706542969,293.75456547616096,281.54471801138163,288.96638999977694,13544.0,273.9387283325196,313.7233367919922,-0.7912344424988689,0.0001690187635635,0.0211505922165819,0.0380710659898477,-0.0050761421319798,Capital Goods,1.0
2020-04-24,283.5557861328125,289.4931067870624,281.5926164548269,287.19478817171705,4295.0,275.6840187072754,311.9249237060547,-0.7910516569487296,0.0020305784910954,0.0128334607046252,0.0209388097320255,-0.0069233984069225,Capital Goods,1.0
2020-04-27,281.7362976074219,289.2058407447201,279.6294884021798,289.2058407447201,7661.0,277.316788482666,310.1293359375,-0.7916304374089164,-0.0064166862902187,0.0265125338862317,0.0265125338862317,-0.007477947368279,Capital Goods,1.0
2020-04-28,287.48211669921875,290.06771436600974,279.6294958785006,287.2427078842543,10122.0,279.75157699584963,308.5495031738281,-0.7898026886917949,0.0203943160345041,-0.0008327781140381,0.0089939426371212,-0.027315162803445,Capital Goods,1.0
2020-04-29,299.35675048828125,301.3677901264117,286.57231552949315,288.3918164498187,16847.0,282.993172454834,307.22490356445314,-0.786025360111222,0.0413056433749806,-0.0366283172855719,0.0067178696817433,-0.042706352664289,Capital Goods,1.0
2020-04-30,298.5427551269531,306.347475679076,295.2389022015041,301.6550693343712,13648.0,285.78467788696287,305.89336059570314,-0.7862842925547329,-0.0027191481735434,0.0104250200481152,0.0261427230039594,-0.0110665988998596,Capital Goods,1.0
2020-05-04,281.92779541015625,298.3033630807164,263.97213551364445,298.3033630807164,9955.0,287.33365325927736,304.25659545898435,-0.7915695218357512,-0.0556535351518796,0.0580842610666909,0.0580842610666909,-0.0636888600160527,Capital Goods,1.0
2020-05-05,319.6585693359375,338.2845828261546,276.70866054371646,287.1947468502152,206990.0,289.51705780029295,303.3305615234375,-0.7795673385896236,0.1338313374560656,-0.1015578044823356,0.058268462906879,-0.1343618251231171,Capital Goods,1.0
2020-05-06,301.2720031738281,320.7119836828546,299.26096365313833,311.1356328459541,155806.0,290.44835510253904,301.9826422119141,-0.7854161170106222,-0.0575193907684247,0.0327399478485057,0.0645263426545812,-0.0066751623101515,Capital Goods,1.0
2020-05-07,291.98297119140625,301.6072226364154,290.16347012795467,296.86691663256084,26623.0,291.0133590698242,300.5245721435547,-0.7883709640077041,-0.0308327089293533,0.0167268160236404,0.0329616874769729,-0.0062315314349576,Capital Goods,1.0
2020-05-08,281.8799133300781,295.9092624865206,280.20405181114154,295.33467554937266,21055.0,290.9319610595703,298.8709765625,-0.7915847531559578,-0.0346015311102001,0.0477322490288236,0.049770659394287,-0.0059453030871844,Capital Goods,1.0
2020-05-11,278.1451416015625,285.3752753096255,275.4158755732911,285.3752753096255,19368.0,290.6733993530273,297.13334899902344,-0.7927727864244054,-0.0132495135406908,0.02599410389278,0.02599410389278,-0.0098123807324344,Capital Goods,1.0
2020-05-12,273.26123046875,278.1930462702515,268.3772847409225,278.1451761965775,15683.0,290.0126342773437,295.4362286376953,-0.7943263616701484,-0.0175588583165281,0.0178728088117352,0.0180479894386829,-0.0178728088117352,Capital Goods,1.0
2020-05-13,290.5465087890625,294.47281888581466,273.0217966233015,279.62947354360284,39243.0,290.1083984375,294.1753820800781,-0.7888279036138997,0.0632555093551378,-0.0375741401642015,0.0135135339024248,-0.0603163749542211,Capital Goods,1.0
2020-05-14,287.29052734375,291.8871640913685,282.5023518880208,282.5023518880208,14173.0,290.54412231445315,293.05109313964846,-0.7898636333879431,-0.0112064036111903,-0.0166666666666667,0.0159999593098958,-0.0166666666666667,Capital Goods,1.0
2020-05-15,281.6883544921875,289.87615200621224,279.62944490376145,285.901943022509,8802.0,290.2257064819336,291.7942193603516,-0.7916456881444449,-0.0195000263439224,0.0149583341417061,0.0290668655038481,-0.0073091753904336,Capital Goods,1.0
2020-05-18,282.59814453125,287.2426809510086,273.9794280006612,287.2426809510086,19094.0,289.29919281005857,290.84311828613284,-0.79135628335286,0.0032297751204611,0.0164351270864235,0.0164351270864235,-0.0304981355942194,Capital Goods,1.0
2020-05-19,282.933349609375,288.96644006500776,280.5871315295684,282.59817142301563,5234.0,287.91062316894534,289.51123962402346,-0.7912496544037533,0.0011861545612092,-0.0011846542191725,0.0213233627777078,-0.0082924762423582,Capital Goods,1.0
2020-05-20,282.83758544921875,286.045669478262,280.5392666249537,280.87441559277886,2538.0,287.6305160522461,288.07007080078125,-0.7912801170441663,-0.0003384689725988,-0.0069409794081004,0.0113424954605942,-0.0081259314267398,Capital Goods,1.0
2020-05-21,287.29052734375,291.1210677083333,277.809945786347,277.809945786347,10510.0,287.84837493896487,286.72076171875,-0.7898636333879431,0.0157438124337641,-0.0329999796549479,0.0133333333333334,-0.0329999796549479,Capital Goods,1.0
2020-05-22,283.029052734375,292.84481287766255,282.50236509949525,287.2905407791477,3180.0,287.85076904296875,285.3139953613281,-0.7912192111786623,-0.0148333279512416,0.0150567159222771,0.0346811044606778,-0.0018608960097606,Capital Goods,1.0
2020-05-26,286.18927001953125,291.50413340466656,283.12482585396333,287.67359281005935,8714.0,287.98244323730466,284.19835021972654,-0.790213944045032,0.0111656992617013,0.005186507483061,0.0185711483340118,-0.0107077535274427,Capital Goods,1.0
2020-05-27,287.1947631835937,289.15793269076875,281.6883613099223,286.23712807512914,8335.0,288.25536651611327,283.05589111328123,-0.7898940960283561,0.003513385264213,-0.0033344448828004,0.0068356730652501,-0.0191730580761021,Capital Goods,1.0
2020-05-28,289.205810546875,295.8613864198722,286.95536213642026,291.12108081539736,10410.0,288.34155120849607,282.24860412597656,-0.7892543805796822,0.0070023817321336,0.0066225165562914,0.0230132854537459,-0.0077814771639589,Capital Goods,1.0
2020-05-29,296.5317077636719,301.55929212164125,283.7472731227517,283.7472731227517,19032.0,288.20029907226564,282.46885986328124,-0.7869240080034068,0.0253310858552389,-0.0431132128747223,0.0169546265250535,-0.0431132128747223,Capital Goods,1.0
2020-06-01,305.91656494140625,308.64580178003825,297.1063097395063,305.3898480661903,18103.0,288.5689895629883,282.86436279296873,-0.7839386789505898,0.0316487476112128,-0.0017217664408489,0.0089215072062369,-0.0287995362512893,Capital Goods,1.0
2020-06-02,302.6606140136719,314.63105483409413,295.90929708083735,306.82633326412065,44727.0,289.6056304931641,283.26848571777344,-0.7849743990169721,-0.0106432645396564,0.0137636648363523,0.0395507055301271,-0.0223065592952559,Capital Goods,1.0
2020-06-03,299.35675048828125,313.24246001268443,297.3457108501508,308.5500536735168,33834.0,288.5905395507813,283.3278588867188,-0.786025360111222,-0.0109160669489733,0.0307101916701071,0.0463851558441699,-0.0067178696817433,Capital Goods,1.0
2020-06-04,300.9368896484375,306.20388373934094,296.9148097436819,306.20388373934094,13794.0,288.5737838745117,283.64866760253904,-0.7855227168367458,0.0052784483983704,0.0175019888623706,0.0175019888623706,-0.0133651939762331,Capital Goods,1.0
2020-06-05,309.6513671875,313.3382687836985,299.11737932676664,299.2610187708349,35985.0,289.4572036743164,284.0010778808594,-0.7827506359744811,0.02895782417783,-0.0335549896357265,0.011906621403567,-0.0340188643648223,Capital Goods,1.0
2020-06-08,319.8022766113281,333.2570390557362,311.2314301526272,314.1043356617283,57674.0,291.3533218383789,284.66471923828124,-0.779521625213682,0.0327817361700248,-0.0178170743810082,0.0420721284006377,-0.0268004547982549,Capital Goods,1.0
2020-06-09,310.60894775390625,322.7230258156972,308.59790821693895,322.7230258156972,13039.0,292.9765121459961,285.90389862060545,-0.7824460289856728,-0.0287469149839573,0.0390010595296463,0.0390010595296463,-0.0064745061322594,Capital Goods,1.0
2020-06-10,311.6623840332031,316.9772476436905,306.443260561876,316.9772476436905,8204.0,294.8965698242188,287.15552825927733,-0.7821109302334683,0.0033915194231027,0.0170532726526315,0.0170532726526315,-0.0167460808192082,Capital Goods,1.0
2020-06-11,303.4266967773437,315.58864539319626,301.65506594195006,315.58864539319626,12015.0,295.5405792236328,288.4483352661133,-0.7847307076013288,-0.0264250281002213,0.0400819991946095,0.0400819991946095,-0.005838744099349,Capital Goods,1.0
2020-06-12,296.48388671875,301.46357260945354,293.5152115239735,301.46357260945354,16287.0,296.0002471923828,289.6875161743164,-0.7869392199082911,-0.0228813421242509,0.016795806159366,0.016795806159366,-0.0100129394134415,Capital Goods,1.0
2020-06-15,302.4211730957031,308.2148833726191,296.8669008344886,296.8669008344886,8351.0,297.0368881225586,290.8816867065429,-0.7850505653256658,0.0200256629210522,-0.0183660165204664,0.019157753465504,-0.0183660165204664,Capital Goods,1.0
2020-06-16,296.100830078125,311.2314552916511,293.08425567014683,305.5335138818129,11942.0,297.7120223999024,291.7847375488281,-0.7870610704699433,-0.0208991419247554,0.0318563234057773,0.0510995704048988,-0.0101876594104185,Capital Goods,1.0
2020-06-17,292.6533203125,299.1173578539137,289.2058277788047,289.2058277788047,7569.0,298.1980209350586,292.1179943847656,-0.7881577255248128,-0.011643026345841,-0.0117801244490034,0.0220876958939377,-0.0117801244490034,Capital Goods,1.0
2020-06-18,304.71954345703125,310.2259460581032,289.2058409606496,289.2058409606496,13418.0,299.29211883544923,292.5594641113281,-0.7843194522480917,0.0412304330996372,-0.0509114129024325,0.0180703952841423,-0.0509114129024325,Capital Goods,1.0
2020-06-19,312.2369384765625,315.82807039842777,304.81526583804094,311.2314332283228,21278.0,300.53943939208983,293.1905450439453,-0.7819281640986512,0.0246698814728018,-0.0032203276561245,0.01150130391166,-0.0237693614174309,Capital Goods,1.0
2020-06-22,316.1153869628906,322.34001579435585,309.9386282017846,316.0196175974651,31499.0,302.1937561035156,293.8426953125,-0.7806944271619229,0.0124214915290019,-0.0003029569877809,0.0196910023623619,-0.0195395700932177,Capital Goods,1.0
2020-06-23,315.7801818847656,322.1484496092976,313.3382240104135,320.3289487201034,32439.0,303.67330169677734,294.4919714355469,-0.7808010561110297,-0.0010603883643422,0.0144048521607278,0.0201667745154947,-0.0077330941409211,Capital Goods,1.0
2020-06-24,324.3031311035156,352.12244917976085,317.0729975580193,319.27554666831884,162011.0,305.5287200927734,295.2485034179688,-0.7780899005295911,0.0269901333512442,-0.0155027317130403,0.085781836214728,-0.0222943686078334,Capital Goods,1.0
2020-06-25,321.8132629394531,334.2146491463705,317.16875609468934,318.8924875809209,62681.0,307.1590927124024,295.9121441650391,-0.7788819291803302,-0.0076775952041849,-0.0090759943572672,0.0385359698778189,-0.0144323040086685,Capital Goods,1.0
2020-06-26,312.380615234375,326.5057344933611,309.6992191283534,325.5001999943378,39202.0,307.9515380859375,296.58823547363284,-0.7818824604303705,-0.0293109352265969,0.0419987160538732,0.0452176561864705,-0.0085837467987883,Capital Goods,1.0
2020-06-29,316.306884765625,320.7599116831377,311.2314300576443,313.1467003964606,14922.0,308.47105407714844,297.15323974609373,-0.7806335115887579,0.0125688641989009,-0.0099908807596965,0.0140781852434614,-0.0160459824064262,Capital Goods,1.0
2020-06-30,308.21490478515625,319.85016699093273,304.71954203872986,319.85016699093273,22119.0,308.74876861572267,297.2949694824219,-0.7832075755806768,-0.0255826868468724,0.0377504852138379,0.0377504852138379,-0.0113406674763599,Capital Goods,1.0
2020-07-01,314.3916320800781,318.3658416360409,301.6550953016685,306.44327141756804,21556.0,309.5005126953125,297.36870727539065,-0.7812427546893577,0.0200403264054586,-0.0252817182503304,0.0126409520815442,-0.0405116914026689,Capital Goods,1.0
2020-07-02,315.5886535644531,321.7654120025996,310.2737901453639,316.0674711418379,11606.0,310.2331008911133,297.9116857910156,-0.7808619813918557,0.0038074215794334,0.0015172205083318,0.019572181598997,-0.0168411106009671,Capital Goods,1.0
2020-07-03,317.1208801269531,320.75991130119456,312.2369349238459,320.75991130119456,9729.0,310.606576538086,298.5954364013672,-0.7803745791452471,0.0048551383111974,0.0114752178184691,0.0114752178184691,-0.015400894451201,Capital Goods,1.0
