Date_Ticker,Close_JINDALSTEL.NS,High_JINDALSTEL.NS,Low_JINDALSTEL.NS,Open_JINDALSTEL.NS,Volume_JINDALSTEL.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-01-30,173.5457763671875,179.72090383650095,170.28532112418583,173.89158953586698,33407995.0,,,-1.2749447792668045,0.0040010872011024,0.0019926337357114,0.0355821247775465,-0.0187872923862071,Metals & Mining,14.0
2020-01-31,173.7927703857422,176.1640282283751,170.53231535061195,175.86761911354674,15207085.0,,,-1.2739993985637037,0.0014232211450199,0.01193863659115,0.0136441684965937,-0.0187605907190125,Metals & Mining,14.0
2020-02-03,172.75538635253906,173.8421998311299,159.7629080405065,164.0113991048061,23272332.0,,,-1.2779700325589465,-0.0059690862335676,-0.0506148458369295,0.0062910540825222,-0.0752073702959341,Metals & Mining,14.0
2020-02-04,181.2029571533203,182.5861949255116,171.66856517541535,173.89161134315455,21437184.0,,,-1.2456365757818717,0.0488990298892471,-0.0403489320760888,0.0076336379600081,-0.0526171985694343,Metals & Mining,14.0
2020-02-05,187.82269287109372,190.63854209743735,179.7209131506776,181.20294382012025,20048729.0,,,-1.220299239906984,0.0365321616256643,-0.0352446711831396,0.0149920607744464,-0.0431352548330065,Metals & Mining,14.0
2020-02-06,195.38104248046875,196.36906292284783,188.90950556768647,189.84812197274752,28812959.0,178.08080139160157,,-1.1913693171914332,0.040241940384501,-0.0283186149356037,0.0050568900126422,-0.0331226450152102,Metals & Mining,14.0
2020-02-07,195.43045043945312,199.82713848106857,192.4663890528365,193.15800036118125,22908839.0,179.1256332397461,,-1.1911802060085923,0.0002528800049232,-0.0116279222258453,0.0224974564185307,-0.0151668349530561,Metals & Mining,14.0
2020-02-10,190.8855438232422,194.3436153239386,188.119083607486,194.1460142533836,14810988.0,179.87405853271486,,-1.208576040278192,-0.0232558775052253,0.0170807614072678,0.0181159423151422,-0.0144927696479618,Metals & Mining,14.0
2020-02-11,193.94842529296875,199.97534123919164,192.7133996798908,195.3316479492176,18730237.0,180.97570190429687,,-1.1968527238419986,0.0160456439412863,0.0071319097031048,0.031074838257227,-0.0063678042820529,Metals & Mining,14.0
2020-02-12,194.6400146484375,196.8630605010212,191.6759535116593,196.3196462774129,12307478.0,181.8081092834473,,-1.1942056345118368,0.0035658415603223,0.0086294261332089,0.0114213197969543,-0.0152284263959391,Metals & Mining,14.0
2020-02-13,191.57716369628903,194.8870383114445,190.34213810496175,194.14602295664815,8746026.0,182.54418487548827,,-1.205928834140629,-0.0157359778136094,0.0134090055975124,0.0172769789013198,-0.0064466221730121,Metals & Mining,14.0
2020-02-14,188.2178955078125,195.2822356867626,187.13106698366835,190.58913855467804,14340696.0,183.21356887817385,,-1.2187865840590628,-0.0175348048987825,0.0125983931573983,0.0375327763594979,-0.0057743102546752,Metals & Mining,14.0
2020-02-17,188.1190948486328,191.08315631206293,186.58767515332423,190.1939439034324,12487268.0,183.76192092895508,,-1.219164748021043,-0.0005249270209568,0.0110294441745484,0.0157563030260967,-0.0081406924509221,Metals & Mining,14.0
2020-02-18,183.0308074951172,187.03229375110055,179.5233315157738,186.43947538873368,14228234.0,183.7347511291504,,-1.2386403964759831,-0.0270482236670862,0.01862346530765,0.021862364651864,-0.0191633093212296,Metals & Mining,14.0
2020-02-19,185.7972412109375,187.2298677909729,181.79575553318736,185.7478371752132,9801115.0,184.17442016601564,,-1.228051747136833,0.0151145796365134,-0.0002659029563751,0.007710698881739,-0.0215368411913458,Metals & Mining,14.0
2020-02-20,191.0831451416016,193.5531962167308,183.5741989188058,185.25383063469465,16689454.0,184.83639373779295,,-1.2078197123542314,0.0284498515489954,-0.0305066912237975,0.0129265774503493,-0.0392967481105216,Metals & Mining,14.0
2020-02-24,172.8047637939453,188.11908015916728,170.7793340128894,188.11908015916728,19898510.0,184.14230880737304,,-1.277781038183507,-0.0956566908824486,0.088622072846805,0.088622072846805,-0.0117209140337767,Metals & Mining,14.0
2020-02-25,176.85565185546875,180.5113243255504,173.24938342065744,177.7942682216256,19983174.0,184.15712890625,,-1.26227608212751,0.0234419929901572,0.005307245520906,0.0206703740125262,-0.0203910273546612,Metals & Mining,14.0
2020-02-26,168.11166381835938,173.69398808373572,167.12364342547806,169.98891161043076,25605939.0,183.89283294677733,,-1.295744089194227,-0.0494413831018258,0.0111666718979102,0.0332060497087691,-0.005877167416229,Metals & Mining,14.0
2020-02-27,166.333251953125,167.96347969624904,162.57877115648026,167.96347969624904,21185744.0,183.5667869567871,,-1.302551040509873,-0.0105787535786684,0.0098009731907571,0.0098009731907571,-0.0225720398811345,Metals & Mining,14.0
2020-02-28,152.05633544921875,160.25690788794486,144.5473893600199,156.10722517075666,22939235.0,182.49231491088867,,-1.357196579869693,-0.085833207348881,0.026640716478997,0.0539311460749019,-0.0493826585193917,Metals & Mining,14.0
2020-03-02,151.51292419433594,161.98593068534052,147.6596358475374,159.1700817800583,24188438.0,181.3783226013184,,-1.3592765108624352,-0.0035737495138062,0.0505379829901573,0.0691228589685954,-0.0254320769484731,Metals & Mining,14.0
2020-03-03,158.72547912597656,160.2569138373623,153.48898280626395,156.10723096612026,25472220.0,180.67682723999025,,-1.3316701328119651,0.047603562336303,-0.0164954497178002,0.0096483231288297,-0.0329908994356006,Metals & Mining,14.0
2020-03-04,152.40213012695312,160.5532975405503,146.32581135812345,159.07126710171443,24252742.0,179.23678588867188,,-1.3558730352046122,-0.0398382731861514,0.0437601296596434,0.0534846029173419,-0.039870300787581,Metals & Mining,14.0
2020-03-05,152.55035400390625,157.88567356883826,150.9695303030343,154.921612169208,18929214.0,177.4731689453125,,-1.3553057016560903,0.0009725840237905,0.0155441013610564,0.0349741539426082,-0.0103626354143463,Metals & Mining,14.0
2020-03-06,144.54739379882812,147.46205108992913,138.32286199390336,138.32286199390336,17133704.0,174.93148651123047,,-1.3859373914024036,-0.0524611054319362,-0.0430622209182662,0.0201640251996342,-0.0430622209182662,Metals & Mining,14.0
2020-03-09,129.62828063964844,140.29890456546002,125.03399155575524,139.5578892244453,21051651.0,171.64137802124023,,-1.4430409673132454,-0.1032126056865692,0.0766006347982044,0.0823170983458052,-0.0354420274744272,Metals & Mining,14.0
2020-03-11,125.37979888916016,131.55491927578595,123.50255849247496,129.0354791433362,27035488.0,168.36609077453613,,-1.4593022220913527,-0.0327743431412051,0.0291568521130567,0.04925131832509,-0.0149724310719684,Metals & Mining,14.0
2020-03-12,112.53553009033205,119.89627938366108,106.6074074257456,118.31544818070424,22695627.0,164.2954460144043,,-1.508464237993206,-0.1024428888275923,0.0513608287598832,0.0654082251838206,-0.0526777868272175,Metals & Mining,14.0
2020-03-13,119.94568634033205,128.93667109284667,98.01162742472717,101.76610821887512,25213769.0,160.56072959899902,,-1.4801015320187754,0.0658472594748688,-0.1515650847990851,0.0749588003273729,-0.182866592245506,Metals & Mining,14.0
2020-03-16,107.6448211669922,114.46216353606135,105.52058330577287,110.95469558665448,15440501.0,156.36411247253417,,-1.5271836461297366,-0.1025536269677724,0.030748106446548,0.0633318193589012,-0.0197337673860215,Metals & Mining,14.0
2020-03-17,105.91578674316406,115.40078887132604,104.18675099617586,109.67026738039463,18388276.0,152.24900703430177,,-1.5338016030699435,-0.0160624023068033,0.0354477906710437,0.0895522982911152,-0.0163246273303993,Metals & Mining,14.0
2020-03-18,100.03707122802734,110.757091674246,98.80204565731096,110.65829113618828,17129407.0,147.84490585327148,,-1.5563026508262778,-0.0555036760420999,0.1061728395061727,0.1071604787567515,-0.0123456790123457,Metals & Mining,14.0
2020-03-19,91.88589477539062,99.24664354596229,90.35446018060188,94.01014008693728,18965781.0,143.28766021728515,,-1.5875016449192618,-0.081481558312085,0.0231182959771927,0.0801074940671202,-0.0166666994812667,Metals & Mining,14.0
2020-03-20,103.29753875732422,107.20021643252586,91.78709926411246,94.94876161835197,26516602.0,139.16267509460448,,-1.5438230648698243,0.1241936426676657,-0.08082261435663,0.0377809357526917,-0.1114299491709391,Metals & Mining,14.0
2020-03-23,87.93382263183594,98.30803766143455,84.96976119480776,92.97272556718424,5355485.0,134.0052089691162,162.88899978637696,-1.602628378609578,-0.1487326446526677,0.0573033536418101,0.1179775280898878,-0.0337078651685393,Metals & Mining,14.0
2020-03-24,89.31705474853516,93.3185332525702,85.4637732891695,92.8739270425657,9730042.0,129.8308235168457,161.1846646118164,-1.597333995536302,0.0157303762681917,0.0398229912981862,0.044800833561976,-0.0431416090713498,Metals & Mining,14.0
2020-03-25,91.09547424316406,93.76313373990573,86.20477647280005,86.94579174333987,12549137.0,125.54281463623047,159.4882333374023,-1.5905270150188051,0.0199113092078092,-0.0455531137446775,0.0292842154772781,-0.0536876042525352,Metals & Mining,14.0
2020-03-26,87.7856216430664,94.8499698645351,86.45179544944605,91.24369346104424,13486196.0,121.52651252746584,157.8056346130371,-1.6031956245525485,-0.0363338862616002,0.0393922347789281,0.0804727253648907,-0.0151941305267923,Metals & Mining,14.0
2020-03-27,87.7856216430664,93.36793908540172,86.74820462047207,90.89788778684613,14011886.0,117.5991310119629,156.00150970458984,-1.6031956245525485,0.0,0.0354530284746867,0.0635903390310641,-0.011817618912724,Metals & Mining,14.0
2020-03-30,79.04163360595703,86.25418568769965,78.39941882530911,83.2407203912735,12837677.0,113.9483959197998,154.04522933959962,-1.6366636316192649,-0.099606152732644,0.053125,0.0912500381469727,-0.0081250190734862,Metals & Mining,14.0
2020-03-31,81.21527862548828,84.62395372809688,80.77067243462528,81.51168777806221,15815842.0,110.43351364135742,152.17293060302734,-1.628343907648296,0.0275000012065468,0.0036496722980017,0.0419708601669295,-0.0054744156319801,Metals & Mining,14.0
2020-04-01,69.40843963623047,81.85749634096541,61.35607111033506,80.57307422280914,49775595.0,105.96766166687011,150.0180583190918,-1.6735351143438046,-0.1453770668411202,0.1608541359680826,0.179359408884286,-0.116014256596141,Metals & Mining,14.0
2020-04-03,62.393497467041016,73.90393805504436,61.25727235922982,73.36052375278733,46615931.0,101.46723003387451,147.5944441986084,-1.7003851206675384,-0.1010675676611483,0.1757719430865305,0.1844814132127097,-0.0182106333822911,Metals & Mining,14.0
2020-04-07,80.42486572265625,81.06708051944237,65.70335958601069,66.1973698084619,58701231.0,97.86095561981202,145.66286430358886,-1.631369248545989,0.2889943501747148,-0.1769041923334708,0.0079852765810115,-0.1830466983608329,Metals & Mining,14.0
2020-04-08,83.8829345703125,96.33199026636652,76.17637233380417,76.37398093920037,62924343.0,94.82773265838622,143.78364952087404,-1.6181333346655749,0.0429975085016783,-0.0895170593348515,0.1484098733529517,-0.0918728258135571,Metals & Mining,14.0
2020-04-09,90.50267028808594,92.23170604837468,84.57454768138165,86.9457982316629,38987033.0,92.8714521408081,141.85997367858886,-1.5927959987906877,0.0789163582757662,-0.039301294040285,0.0191048038116989,-0.0655021844972533,Metals & Mining,14.0
2020-04-13,90.55207824707033,92.13290950306212,83.48773032717158,90.89788390650634,32561343.0,91.13006610870362,140.13983024597167,-1.592606887607847,0.0005459281900423,0.0038188594467429,0.0174577026457474,-0.0780141997472851,Metals & Mining,14.0
2020-04-15,86.94580078125,94.70175991152328,85.9577803178267,92.47871386882086,33151306.0,89.85057964324952,138.41079460144044,-1.606410076633082,-0.0398254522218764,0.0636363462968305,0.0892045281150124,-0.0113636363636363,Metals & Mining,14.0
2020-04-16,87.2422103881836,90.30507233308968,85.11796487320103,85.90837672524243,21887868.0,88.2154058456421,136.6985553741455,-1.6052755555452909,0.0034091307949344,-0.0152888568160558,0.0351075692749862,-0.0243488273111232,Metals & Mining,14.0
2020-04-17,91.14488220214844,92.03410207269572,87.73621482604756,91.1942862375112,18261189.0,87.39040889739991,135.05053749084473,-1.5903379038359649,0.0447337567056122,0.0005420385014398,0.0097561141016684,-0.0373983409023543,Metals & Mining,14.0
2020-04-20,89.5146484375,92.47870969396024,88.23022641583243,92.13290405497274,13853103.0,86.5703519821167,133.3649750518799,-1.5965776968141916,-0.0178861799506501,0.0292494654581683,0.0331125833391368,-0.0143487355878335,Metals & Mining,14.0
2020-04-21,81.90689086914062,85.95777291259446,77.9054053218037,85.95777291259446,32750979.0,85.66384296417236,131.5480051422119,-1.6256967307125831,-0.0849889677405278,0.0494571580054938,0.0494571580054938,-0.048854076926567,Metals & Mining,14.0
2020-04-22,84.08053588867188,85.31556140859361,79.48623944696352,81.11647464085972,20090386.0,85.27357501983643,129.60555671691895,-1.6173770067416142,0.0265379993852287,-0.0352526445803909,0.0146886019084961,-0.0546416170300282,Metals & Mining,14.0
2020-04-23,85.41437530517578,89.26765703775487,83.78414739423737,84.525162822118,22240052.0,84.37941684722901,127.55739036560058,-1.612271676447478,0.0158638310568095,-0.0104105717554067,0.0451128011978283,-0.0190861070529849,Metals & Mining,14.0
2020-04-24,78.20182800292969,85.9577878091435,77.31260800075262,83.98174671008272,24334069.0,83.89281711578369,125.2138060760498,-1.6398780252960978,-0.0844418433838155,0.0739102762014272,0.0991787532885195,-0.0113708339675097,Metals & Mining,14.0
2020-04-27,81.26467895507812,82.0056942646989,78.64642335348522,80.12845397272677,18036513.0,83.49019832611084,122.9304906463623,-1.6281548256673055,0.039165976427478,-0.0139817814696522,0.0091185410334346,-0.0322188635365217,Metals & Mining,14.0
2020-04-28,82.8949203491211,83.4383270940557,80.52366967323003,82.00570040341219,14289244.0,83.08017063140869,120.77067817687988,-1.6219150034872287,0.0200608851841295,-0.0107270740108543,0.0065553684429151,-0.0286055003841523,Metals & Mining,14.0
2020-04-29,87.68681335449219,88.77363432227227,82.00569586955326,82.89491576609976,25784510.0,83.07523021697997,118.64544593811036,-1.603573817716379,0.057806835270358,-0.0546478701309418,0.0123943490041813,-0.0647887323943661,Metals & Mining,14.0
2020-04-30,93.8619384765625,94.99816344993091,88.62542731477635,89.90985685649672,31627275.0,83.37904605865478,116.62988441467286,-1.5799382488722535,0.0704225058003429,-0.0421052631578946,0.0121052792197779,-0.0557895058079769,Metals & Mining,14.0
2020-05-04,84.37694549560547,87.83501697052374,82.35150061652573,87.83501697052374,20169238.0,83.6458116531372,114.48588005065918,-1.616242485653823,-0.1010526006057871,0.0409836058251051,0.0409836058251051,-0.0240047191467156,Metals & Mining,14.0
2020-05-05,84.92035675048828,89.21825184407156,84.37695001242463,87.5880165538846,22255536.0,83.83106555938721,112.4199292755127,-1.6141625546610805,0.0064402811892629,0.0314136669401237,0.0506108930537265,-0.0063990161942004,Metals & Mining,14.0
2020-05-06,88.42782592773438,89.16884122880478,84.22873922166877,85.95777492416637,22020932.0,84.7820348739624,110.42610389709472,-1.6007375587996762,0.0413030433627556,-0.0279329608938547,0.0083798882681564,-0.047486033519553,Metals & Mining,14.0
2020-05-07,89.66285705566406,91.49069340539756,86.64939162702385,87.43981101296164,18495594.0,86.14550285339355,108.55874488830568,-1.596010421669371,0.0139665440710822,-0.024793388429752,0.0203856581170367,-0.0336088490551824,Metals & Mining,14.0
2020-05-08,88.03262329101562,92.87392515229892,87.19280739032317,92.3799149121271,16444431.0,86.52589073181153,106.60345252990724,-1.6022502146475974,-0.0181818181818181,0.0493827340205497,0.0549944063949912,-0.0095398259110854,Metals & Mining,14.0
2020-05-11,88.52662658691406,91.19428619738204,87.24220458601981,89.21824539170092,11132083.0,86.7580753326416,104.55232215881348,-1.6003593948376955,0.0056115934914875,0.0078125512227424,0.0301339801743025,-0.0145088777288178,Metals & Mining,14.0
2020-05-12,88.67483520507812,89.51465107825089,83.24072274125717,87.93381986910254,16957824.0,86.66668357849122,102.86972358703612,-1.5997921196928748,0.0016741699517777,-0.0083565459610028,0.0094707350877001,-0.0612813370473538,Metals & Mining,14.0
2020-05-13,96.18378448486328,99.6912599219754,90.25566208162984,92.92332168588337,38175696.0,86.94826889038086,101.25628623962402,-1.5710512789583142,0.0846795966682004,-0.0338982585936098,0.0364663904201449,-0.0616332829383144,Metals & Mining,14.0
2020-05-14,92.37991333007812,96.43079572251403,91.58949394414032,93.86194402521306,15151966.0,87.21997451782227,99.7416512298584,-1.5856107667056596,-0.0395479464148531,0.0160427807486629,0.0438502510601186,-0.0085561823717413,Metals & Mining,14.0
2020-05-15,93.4173355102539,95.44277288713651,90.79907983965175,93.31852743596885,22659497.0,87.52873077392579,98.28333290100096,-1.5816399867011652,0.0112299540319876,-0.0010577059787176,0.0216816008058835,-0.0280275139116417,Metals & Mining,14.0
2020-05-18,86.99520874023438,94.45475905246114,85.71077906469952,93.81254421469372,23716504.0,87.32124710083008,96.98211036682127,-1.6062209654502415,-0.0687466275391103,0.0783644935529235,0.0857466798487811,-0.0147643725917151,Metals & Mining,14.0
2020-05-19,90.55207824707033,93.07152594124533,88.03262301489728,88.92184295201706,25064205.0,87.3731185913086,95.76289344787598,-1.592606887607847,0.0408858092111332,-0.0180032896716646,0.027823190179034,-0.0278232734239265,Metals & Mining,14.0
2020-05-20,93.81253814697266,94.5535534800072,89.56405476037334,89.9098604081899,15271764.0,87.9684009552002,94.4646346282959,-1.5801273308532438,0.0360064612874617,-0.0416008117451056,0.0078988944086941,-0.0452869463988211,Metals & Mining,14.0
2020-05-21,96.82601165771484,97.91283272994666,93.0221341359043,93.81254603480087,23227182.0,88.60567474365234,93.35311225891114,-1.5685931255998908,0.0321222895176451,-0.0311224801199776,0.0112244742257254,-0.0392856987155214,Metals & Mining,14.0
2020-05-22,95.4427719116211,97.81402244826958,91.78709934036968,95.64038052017376,19185968.0,89.1070945739746,92.21096061706542,-1.573887537875017,-0.014285827975478,0.0020704407949891,0.024844736685186,-0.0383022464460328,Metals & Mining,14.0
2020-05-26,107.84243774414062,109.52206955809504,97.91282882718016,98.99964985609172,57513307.0,90.58912506103516,91.47686149597168,-1.5264272598020754,0.1299172853445777,-0.0819972922814363,0.0155748687537959,-0.0920751526455545,Metals & Mining,14.0
2020-05-27,113.67176055908205,114.95618267519708,105.224182341795,107.8424381517961,37503220.0,92.20947914123536,91.15773109436036,-1.504115264824881,0.0540540712624806,-0.0512820631845152,0.011299394940289,-0.0743155395477166,Metals & Mining,14.0
2020-05-28,117.67323303222656,119.30346826770784,112.4367292169809,113.67175476840644,28096717.0,93.94839477539062,91.00359977722168,-1.488799449153575,0.0352019925922122,-0.0340049997838018,0.0138539172713543,-0.0445003819501719,Metals & Mining,14.0
2020-05-29,120.0938949584961,120.93371087707337,113.86936278457392,114.70917870315115,22712017.0,95.56874885559084,91.15476707458495,-1.4795342568739545,0.020571049710231,-0.0448375519605377,0.0069929942639257,-0.0518305462244633,Metals & Mining,14.0
2020-06-01,128.04747009277344,130.27051634385634,121.67473298353664,121.7241294885393,25816408.0,97.27802543640136,91.3168027496338,-1.4490915907049309,0.0662279721798186,-0.0493827843662411,0.0173611102934891,-0.0497685514959381,Metals & Mining,14.0
2020-06-02,127.75104522705078,129.72708609653031,125.47859521195024,128.04745437267178,20594275.0,99.44673042297364,91.71892723083496,-1.450226170196423,-0.0023149607368883,0.0023202091622358,0.0154679037339189,-0.0177881128961546,Metals & Mining,14.0
2020-06-03,125.8738021850586,131.30790692120567,124.49057209858591,129.43067416599013,14628148.0,101.49440269470216,92.11808753967286,-1.457411402281451,-0.0146945415488051,0.0282574445133725,0.0431710541972658,-0.0109890228344661,Metals & Mining,14.0
2020-06-04,135.408203125,136.93963780871562,127.45463563782796,127.94864585347844,37112431.0,103.84342155456542,92.8255101776123,-1.4209180543170414,0.0757457133607834,-0.0550894044774775,0.0113097629860865,-0.0587377079350933,Metals & Mining,14.0
2020-06-05,143.7075653076172,145.43660102136712,136.69262945742872,137.285432656546,34572627.0,106.54565696716308,93.86194358825684,-1.3891518726847871,0.0612914283705231,-0.0446888974656561,0.0120316262407536,-0.0488139635180128,Metals & Mining,14.0
2020-06-08,141.97853088378906,149.0428859097464,140.34830322641167,147.65964828058225,21469635.0,109.24295234680176,94.63556343078614,-1.3957698296249943,-0.0120316172647347,0.0400139187342574,0.0497565017892711,-0.0114822124671211,Metals & Mining,14.0
2020-06-09,142.47254943847656,147.2150507323002,140.49650848904972,142.96655967583328,17744119.0,111.94024848937988,95.72633796691896,-1.393878951411392,0.0034795299797253,0.0034674064534097,0.0332871231161029,-0.0138696258136389,Metals & Mining,14.0
2020-06-10,140.5458984375,143.41115149651344,138.81686278009667,140.79290353141477,11731725.0,114.53380165100096,96.75091484069824,-1.4012532946792606,-0.0135229629045737,0.0017574692442883,0.0203866003267794,-0.0123022847100174,Metals & Mining,14.0
2020-06-11,139.31088256835938,146.17762163720352,137.7300438279656,140.29890301210662,13322028.0,116.69015655517578,97.71522300720216,-1.4059803734058651,-0.0087872779132706,0.0070921985815604,0.0492907584981716,-0.0113475610178412,Metals & Mining,14.0
2020-06-12,139.95309448242188,141.28692815625345,129.62828351697178,129.67768755600184,9828008.0,119.06881561279296,98.75857246398924,-1.4035222784511427,0.004609919212502,-0.0734203624751621,0.009530576503252,-0.0737733667385747,Metals & Mining,14.0
2020-06-15,134.27195739746094,141.58331691668604,133.4815531908367,140.990498685724,13177889.0,121.11154670715332,99.68829917907716,-1.425267085889067,-0.0405931509122471,0.0500368164617974,0.054451872609428,-0.0058865918241181,Metals & Mining,14.0
2020-06-16,141.7809295654297,144.9919959144725,136.4950143142996,137.82884790506927,28554032.0,123.85083274841308,100.9430850982666,-1.3965261575489551,0.0559236069355963,-0.0278745644599304,0.0226480836236933,-0.0372822724983668,Metals & Mining,14.0
2020-06-17,138.32286071777344,140.4470986198268,137.33484028407506,140.4470986198268,7375498.0,126.23937187194824,102.08523674011232,-1.4097620714293695,-0.0243902255279008,0.0153570992606024,0.0153570992606024,-0.0071428571428571,Metals & Mining,14.0
2020-06-18,143.41114807128906,144.20156736813686,136.89022279328148,136.89022279328148,11222367.0,128.71930236816405,103.56529090881348,-1.3902864229744292,0.0367855850226919,-0.0454701420754686,0.0055115610430431,-0.0454701420754686,Metals & Mining,14.0
2020-06-19,143.95457458496094,146.27642864116814,141.8797407138778,144.3003877681392,6878109.0,131.07573051452636,105.19651245117188,-1.3882064335779862,0.0037892905884955,0.0024022382350492,0.0161290744868747,-0.014413115227947,Metals & Mining,14.0
2020-06-22,142.67015075683594,144.49799466851124,141.2869281203221,144.25098954941978,5207549.0,133.4370994567871,106.44141815185549,-1.3931226234874314,-0.0089224245344627,0.0110803751464325,0.0128116771586694,-0.0096952490004119,Metals & Mining,14.0
2020-06-23,144.4980010986328,146.4246380980819,142.91716223570208,143.26297544821716,7806774.0,135.2698776245117,107.65371948242188,-1.3861264441815433,0.0128117222285145,-0.0085470085470084,0.0133333124666132,-0.0109402126736111,Metals & Mining,14.0
2020-06-24,146.671630859375,156.4530422314006,145.6342063853123,147.2150451149312,30133824.0,136.91987113952638,108.77709869384766,-1.377806778614275,0.0150426285776679,0.0037049717956516,0.0666891839595331,-0.0070731092848989,Metals & Mining,14.0
2020-06-25,148.00547790527344,149.98151895854545,142.5219609672442,144.25099688885723,10313929.0,138.4364833831787,109.92616668701172,-1.3727014191182887,0.0090941038705521,-0.0253671760637073,0.0133511345744696,-0.0370494188163683,Metals & Mining,14.0
2020-06-26,151.36474609375,155.61323749777767,149.19110388675827,149.48751306862016,16035209.0,140.0000259399414,111.21454559326172,-1.3598436691998548,0.0226969179520947,-0.0124020491797155,0.0280679055966988,-0.014360293681895,Metals & Mining,14.0
2020-06-29,151.21652221679688,156.15662411818852,146.96803156640115,150.1790978023057,15681476.0,141.1584785461426,112.494031829834,-1.3604110027483762,-0.0009792496653171,-0.006860522906378,0.0326690617465008,-0.0280954130416035,Metals & Mining,14.0
2020-06-30,159.5653076171875,162.9245712208351,153.19257853250522,154.1311949738777,37243230.0,142.74919166564942,113.86244033813476,-1.3284556515295811,0.0552108015579216,-0.0340557275541795,0.0210525937862808,-0.0399380615990229,Metals & Mining,14.0
2020-07-01,151.90814208984375,161.29433623523246,150.32730336127486,161.0473311261433,22520584.0,144.05090866088867,115.11031021118164,-1.3577637966108131,-0.0479876587316462,0.0601626016260161,0.0617886178861788,-0.0104065437627032,Metals & Mining,14.0
