Date_Ticker,Close_SPARC.NS,High_SPARC.NS,Low_SPARC.NS,Open_SPARC.NS,Volume_SPARC.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
Date,,,,,,,,,,,,,,
2020-01-23,184.6999969482422,186.5500030517578,181.1999969482422,181.1999969482422,385211.0,,,-0.6998682213903819,0.0120547777985873,-0.0189496483910651,0.0100162757665558,-0.0189496483910651,Healthcare,11.0
2020-01-24,185.8500061035156,188.0,183.5,185.6000061035156,311209.0,,,-0.6799261367401812,0.006226362611125,-0.0013451707925193,0.0115684359745829,-0.0126446382907661,Healthcare,11.0
2020-01-27,198.25,201.25,183.6000061035156,184.6499938964844,2277865.0,,,-0.4649002590663053,0.066720438467878,-0.0686002829937736,0.0151324085750315,-0.0738965644211065,Healthcare,11.0
2020-01-28,200.6999969482422,210.8999938964844,195.1000061035156,198.8999938964844,4089496.0,,,-0.422415339437155,0.012358118276127,-0.0089686252074134,0.0508221081382109,-0.0279022966112486,Healthcare,11.0
2020-01-29,201.3500061035156,204.3999938964844,196.3999938964844,201.8999938964844,945289.0,,,-0.4111436573479926,0.0032387103395973,0.0027315012480604,0.0151476915843782,-0.0245841174918386,Healthcare,11.0
2020-01-30,203.6000061035156,207.8999938964844,197.5,201.6499938964844,1584797.0,,,-0.37212684582332,0.011174571302686,-0.0095776628122487,0.0211197822399991,-0.0299607363489675,Healthcare,11.0
2020-01-31,194.8000030517578,204.75,191.0,202.8500061035156,551116.0,,,-0.5247259838175324,-0.0432220176225518,0.0413244503369896,0.0510780122811318,-0.0195072022188221,Healthcare,11.0
2020-02-03,177.25,183.8999938964844,174.10000610351562,178.0,1047659.0,,,-0.8290571666299157,-0.090092416718776,0.004231311706629,0.0375175960309415,-0.0177714747333391,Healthcare,11.0
2020-02-04,182.8999938964844,186.3500061035156,176.5,176.5,683250.0,,,-0.7310817235300574,0.0318758470887693,-0.0349917665940796,0.0188628339101195,-0.0349917665940796,Healthcare,11.0
2020-02-05,189.6000061035156,191.3999938964844,182.8999938964844,183.8999938964844,835159.0,,,-0.6148981175323937,0.0366321073297752,-0.0300633545545311,0.009493606197386,-0.03533761598812,Healthcare,11.0
2020-02-06,190.1499938964844,196.0,187.5,190.1000061035156,950771.0,190.04749908447263,,-0.6053608863950015,0.0029007794053997,-0.0002628861139799,0.0307652184659037,-0.0139363343757297,Healthcare,11.0
2020-02-07,204.9499969482422,207.5,188.75,189.1999969482422,1716007.0,191.13749923706052,,-0.3487169176683291,0.0778333080558223,-0.0768480128544597,0.0124420741143107,-0.0790436554743316,Healthcare,11.0
2020-02-10,198.6000061035156,206.0,197.1499938964844,203.1999969482422,928904.0,191.7699996948242,,-0.4588308714337035,-0.0309831224165872,0.023162088133718,0.037260793902631,-0.0073011689953094,Healthcare,11.0
2020-02-11,191.0500030517578,201.1499938964844,189.6000061035156,200.0,768889.0,191.7025001525879,,-0.58975400302532,-0.0380161269875417,0.046846358572512,0.0528656931870885,-0.0075896201260429,Healthcare,11.0
2020-02-12,172.85000610351562,182.8500061035156,171.25,182.8500061035156,1943692.0,190.8925003051758,,-0.905356603327178,-0.0952630026564908,0.0578536282724297,0.0578536282724297,-0.0092566158346412,Healthcare,11.0
2020-02-13,168.10000610351562,176.5,166.0500030517578,173.8000030517578,877039.0,189.7650009155273,,-0.9877254276570424,-0.0274804734294041,0.0339083684787742,0.0499702176769207,-0.012195139662847,Healthcare,11.0
2020-02-14,165.85000610351562,170.75,163.6999969482422,169.14999389648438,497879.0,188.6250015258789,,-1.026742239181715,-0.0133848894604706,0.0198974234038258,0.0295447314812038,-0.0129635759791983,Healthcare,11.0
2020-02-17,166.75,168.8000030517578,161.10000610351562,165.1999969482422,616971.0,187.29750137329103,,-1.0111356204117208,0.0054265532913073,-0.0092953706252342,0.0122938713748594,-0.0338830218679723,Healthcare,11.0
2020-02-18,163.64999389648438,166.39999389648438,160.3000030517578,165.89999389648438,385863.0,186.17250137329103,,-1.0648922221300336,-0.0185907412504685,0.0137488547749242,0.0168041558360185,-0.0204704611650983,Healthcare,11.0
2020-02-19,164.35000610351562,168.5,161.0,165.25,777034.0,185.2650016784668,,-1.05275344686483,0.004277496077843,0.0054760807000975,0.0252509506684806,-0.0203833646431726,Healthcare,11.0
2020-02-20,167.14999389648438,170.5,164.35000610351562,164.8000030517578,602277.0,184.3875015258789,,-1.004199404202765,0.0170367367750822,-0.0140591739786835,0.0200419157992328,-0.0167513484607291,Healthcare,11.0
2020-02-24,161.64999389648438,172.3000030517578,160.1999969482422,165.6999969482422,675857.0,183.17750091552733,,-1.0995738323741868,-0.0329045779290075,0.0250541491164626,0.0658831398539574,-0.0089699783667837,Healthcare,11.0
2020-02-25,159.35000610351562,164.5,156.14999389648438,163.60000610351562,373095.0,181.2325012207031,,-1.1394574724752131,-0.0142281959777962,0.026670849307901,0.032318755564646,-0.0200816572605117,Healthcare,11.0
2020-02-26,154.64999389648438,160.6999969482422,152.89999389648438,158.0,416791.0,178.93000106811525,,-1.2209594682287237,-0.0294948981927121,0.0216618573277018,0.0391206161689692,-0.0113158750020473,Healthcare,11.0
2020-02-27,155.75,157.39999389648438,148.3000030517578,155.3000030517578,502368.0,176.65000076293944,,-1.2018844767545642,0.0071128751822125,-0.0028892259919242,0.0105938612936395,-0.0478330462166433,Healthcare,11.0
2020-02-28,145.9499969482422,153.85000610351562,145.0500030517578,150.0,494927.0,173.7675003051758,,-1.3718244198708534,-0.0629213679085573,0.0277492506779157,0.0541281899312062,-0.0061664536848434,Healthcare,11.0
2020-03-02,141.0500030517578,153.89999389648438,137.5,149.0,459108.0,171.0800003051758,,-1.456794259129154,-0.0335731003695878,0.0563629689913935,0.0911023790620642,-0.0251684010985462,Healthcare,11.0
2020-03-03,148.0500030517578,149.0,142.0,144.0,603060.0,169.62000045776367,,-1.3354086232746172,0.0496277904895285,-0.0273556431494428,0.0064167303523126,-0.040864592550145,Healthcare,11.0
2020-03-04,155.5,161.6999969482422,145.10000610351562,148.89999389648438,3001673.0,168.25000076293946,,-1.2062196780350836,0.0503208159045946,-0.0424437691544413,0.0398713630112037,-0.0668809896880023,Healthcare,11.0
2020-03-05,155.5500030517578,164.39999389648438,154.0,155.5,1363622.0,166.54750061035156,,-1.205352584859042,0.0003215630338122,-0.0003214596642674,0.056894829129523,-0.0099646610179883,Healthcare,11.0
2020-03-06,148.10000610351562,151.8000030517578,144.0,145.1999969482422,509033.0,164.44500122070312,,-1.334541530098576,-0.047894547104337,-0.019581424954476,0.0249830978781733,-0.0276840373703286,Healthcare,11.0
2020-03-09,136.39999389648438,146.25,134.1999969482422,143.0,566291.0,161.01750106811522,,-1.5374291617066231,-0.0790007543879062,0.0483871436865639,0.0722141242248948,-0.0161290106062013,Healthcare,11.0
2020-03-11,134.14999389648438,140.0,129.0,136.0,485070.0,157.79500045776368,,-1.5764459732312956,-0.0164956019111522,0.0137905791105974,0.0436079490844385,-0.0383898183436245,Healthcare,11.0
2020-03-12,112.6999969482422,125.6999969482422,108.8000030517578,125.0,747831.0,153.87750015258788,,-1.948406190179903,-0.1598956237358749,0.1091393379310083,0.1153504911448248,-0.0346050931862532,Healthcare,11.0
2020-03-13,117.25,121.5,94.0,103.9000015258789,1109515.0,151.0974998474121,,-1.8695054739545165,0.0403726989792858,-0.1138592620394123,0.0362473347547973,-0.1982942430703624,Healthcare,11.0
2020-03-16,104.8499984741211,118.5,101.0,112.0,1219371.0,147.93499946594238,,-2.0845314839282363,-0.1057569426514192,0.0681926717208647,0.1301859964189506,-0.0367191085374345,Healthcare,11.0
2020-03-17,102.6999969482422,114.3000030517578,101.5999984741211,108.0,744099.0,144.77749900817872,,-2.1218142414006698,-0.0205054988761832,0.0516066524756457,0.1129504035853252,-0.0107107936398037,Healthcare,11.0
2020-03-18,99.0999984741211,106.9000015258789,97.0,104.0,542079.0,141.39499893188477,,-2.1842411133801773,-0.0350535402248881,0.0494450212040971,0.0787084073850383,-0.0211907013769478,Healthcare,11.0
2020-03-19,93.1999969482422,100.25,91.0,94.0999984741211,776791.0,137.87249908447265,,-2.2865518900603985,-0.0595358387156749,0.009656669048806,0.0756438120451117,-0.0236051182433399,Healthcare,11.0
2020-03-20,104.5500030517578,106.8000030517578,94.6500015258789,95.4000015258789,1602418.0,134.88249893188475,,-2.089733646084953,0.1217811853558187,-0.0875179460429969,0.0215208028151479,-0.0946915469813796,Healthcare,11.0
2020-03-23,87.0999984741211,99.0500030517578,86.0999984741211,93.0,481975.0,130.8799991607666,163.63699966430664,-2.3923307748450973,-0.166905825617222,0.0677382506227242,0.1371986772328965,-0.0114810564583088,Healthcare,11.0
2020-03-24,83.30000305175781,94.1999969482422,82.1500015258789,92.8000030517578,423966.0,126.96249961853027,161.6399998474121,-2.4582257549290825,-0.043627961985468,0.1140456140691525,0.1308522628710078,-0.0138055400209813,Healthcare,11.0
2020-03-25,84.1500015258789,86.0,81.0,81.0,378793.0,123.20249938964844,159.60399993896485,-2.443486097035286,0.0102040629409455,-0.037433172534289,0.0219845328648289,-0.037433172534289,Healthcare,11.0
2020-03-26,97.6500015258789,99.9499969482422,89.05000305175781,89.05000305175781,1681211.0,120.35249977111816,157.70900009155272,-2.209385227887251,0.1604278045776185,-0.0880696194545572,0.0235534601784286,-0.0880696194545572,Healthcare,11.0
2020-03-27,95.0999984741211,104.0,94.0,100.0,545341.0,117.31999969482422,155.83,-2.253604333868484,-0.026113702118909,0.0515247277024122,0.0935857168105087,-0.0115667559597325,Healthcare,11.0
2020-03-30,88.25,93.4000015258789,85.5999984741211,92.0,499254.0,114.43499984741212,153.78200012207031,-2.3723888224947403,-0.0720294278026212,0.0424929178470254,0.0583569578003275,-0.0300283459023105,Healthcare,11.0
2020-03-31,96.4499969482422,97.9499969482422,89.25,91.5,672248.0,112.20499954223632,151.93800018310546,-2.230194273413649,0.0929178124446706,-0.0513218984433819,0.0155521000255183,-0.0746500484816594,Healthcare,11.0
2020-04-01,97.75,103.4000015258789,96.25,99.0,585766.0,109.68999938964843,150.02700012207032,-2.207651173835012,0.013478518329611,0.0127877237851663,0.0578005271189658,-0.0153452685421995,Healthcare,11.0
2020-04-03,102.9000015258789,109.3000030517578,94.4499969482422,98.0,2783619.0,107.05999946594238,148.3620002746582,-2.118346000996348,0.0526854376048993,-0.0476190617416714,0.0621963210007274,-0.0821186049789473,Healthcare,11.0
2020-04-07,115.8499984741211,117.4000015258789,105.8499984741211,108.0,2281113.0,105.07499923706057,147.02900024414063,-1.8937826275853928,0.1258503086123406,-0.067760022248724,0.0133793963933805,-0.0863185164584514,Healthcare,11.0
2020-04-08,119.5500030517578,124.3499984741211,114.0,116.8000030517578,1356538.0,103.64749908447266,145.72600036621094,-1.8296215692538027,0.031937890603108,-0.02300292705814,0.0401505253018286,-0.0464241146807415,Healthcare,11.0
2020-04-09,122.1999969482422,126.4000015258789,121.25,123.4000015258789,1053182.0,102.93749923706056,144.45300018310547,-1.7836685415201745,0.0221664059292168,0.0098200049722176,0.0343699237522536,-0.0077741159735426,Healthcare,11.0
2020-04-13,136.89999389648438,143.3000030517578,118.1999969482422,123.8000030517578,3849277.0,103.07499923706057,143.22600006103517,-1.528758759145585,0.1202945770487078,-0.0956902222700754,0.0467495211147543,-0.1365960393130624,Healthcare,11.0
2020-04-15,138.0500030517578,147.9499969482422,132.5500030517578,143.0,1865184.0,104.34249954223633,141.97300018310546,-1.508816674495384,0.0084003594342232,0.0358565508063504,0.0717131016127008,-0.039840636569475,Healthcare,11.0
2020-04-16,138.75,142.89999389648438,136.0,137.14999389648438,915926.0,105.41749954223631,140.72100006103517,-1.4966781638298678,0.0050706043663015,-0.0115315755208332,0.029909865920608,-0.0198198198198198,Healthcare,11.0
2020-04-17,137.35000610351562,144.89999389648438,136.0,142.10000610351562,601874.0,107.04249992370606,139.39600006103515,-1.5209551851609002,-0.0100900461007882,0.0345831801159157,0.0549689658352006,-0.0098289482600981,Healthcare,11.0
2020-04-20,136.89999389648438,141.8000030517578,135.1999969482422,139.39999389648438,920195.0,108.75249977111817,138.2379998779297,-1.528758759145585,-0.0032763901494994,0.0182615055621577,0.0357926177774596,-0.0124178014903902,Healthcare,11.0
2020-04-21,139.75,147.0,133.60000610351562,134.8000030517578,2965883.0,110.78499984741212,137.4879998779297,-1.4793373587077912,0.0208181609246135,-0.0354203717226632,0.0518783542039356,-0.0440071119605322,Healthcare,11.0
2020-04-22,142.8000030517578,146.5,139.0,140.0,2580567.0,113.26500015258787,136.68600006103514,-1.4264478501655198,0.0218247087782312,-0.0196078640890711,0.0259103422210791,-0.0266106650598635,Healthcare,11.0
2020-04-23,141.35000610351562,147.60000610351562,140.10000610351562,143.9499969482422,1079759.0,115.10500030517578,135.72100006103517,-1.4515919646725934,-0.0101540400367963,0.0183939917400675,0.0442164819959249,-0.008843296399185,Healthcare,11.0
2020-04-24,139.85000610351562,145.39999389648438,138.64999389648438,139.89999389648438,1204478.0,117.74250068664551,134.71500030517578,-1.4776031723557086,-0.010611955679022,0.0003574386184277,0.0396852881712475,-0.0085807090072131,Healthcare,11.0
2020-04-27,139.5500030517578,144.5500030517578,138.5,140.5,655117.0,120.55500068664551,133.4070004272461,-1.482805466812269,-0.0021451772518032,0.0068075738263497,0.0358294510258487,-0.0075242065839896,Healthcare,11.0
2020-04-28,136.89999389648438,142.0,136.1999969482422,140.6999969482422,541878.0,123.19250030517578,132.17300018310547,-1.528758759145585,-0.018989674649384,0.0277575107463565,0.0372535159305553,-0.0051131992655272,Healthcare,11.0
2020-04-29,136.9499969482422,140.14999389648438,135.5,137.8000030517578,575619.0,125.15750007629394,131.09100006103515,-1.5278916659695434,0.00036525240312,0.0062066894666443,0.0233661702778391,-0.0105877837207267,Healthcare,11.0
2020-04-30,131.64999389648438,140.39999389648438,130.8000030517578,139.0500030517578,1004650.0,126.98499984741213,130.26699981689453,-1.6197979860364873,-0.0387002787138495,0.0562097189392354,0.0664641124623224,-0.0064564442395258,Healthcare,11.0
2020-05-04,134.89999389648438,139.8000030517578,127.5999984741211,129.0,1559148.0,129.31749954223633,129.6029995727539,-1.563440369389738,0.0246866703431483,-0.0437360575495039,0.0363232718826767,-0.0541141271508502,Healthcare,11.0
2020-05-05,131.9499969482422,138.39999389648438,131.10000610351562,136.60000610351562,873294.0,131.09249954223634,128.92499938964843,-1.6145956915799269,-0.0218680287747519,0.0352406916469836,0.0488821303328428,-0.0064417647926128,Healthcare,11.0
2020-05-06,131.39999389648438,134.85000610351562,130.3000030517578,133.0,452414.0,132.77499923706054,128.21799926757814,-1.6241331873170066,-0.0041682687720982,0.0121766071372582,0.0262558018819174,-0.0083713157977246,Healthcare,11.0
2020-05-07,135.8000030517578,138.64999389648438,132.0,132.0,1302208.0,134.41999931335448,127.6609994506836,-1.5478334860200569,0.0334856115650942,-0.0279823487950107,0.0209866773245972,-0.0279823487950107,Healthcare,11.0
2020-05-08,134.3000030517578,137.5,133.60000610351562,137.0,597251.0,135.34249954223634,127.05999938964844,-1.5738446937031716,-0.0110456551273294,0.0201042210490616,0.02382722915508,-0.0052121886249877,Healthcare,11.0
2020-05-11,132.14999389648438,135.6999969482422,131.35000610351562,135.6999969482422,342934.0,135.97249908447264,126.35999938964844,-1.611127583475449,-0.0160090030261938,0.026863437122355,0.026863437122355,-0.006053634732631,Healthcare,11.0
2020-05-12,131.35000610351562,133.89999389648438,128.8000030517578,132.10000610351562,403255.0,136.42999954223632,125.75399963378906,-1.6250000158933604,-0.0060536347326311,0.0057099350220732,0.0194136861399087,-0.0194138023088341,Healthcare,11.0
2020-05-13,132.75,135.0,131.0,134.0,310277.0,136.2224998474121,125.22199951171876,-1.600722994562328,0.0106584989069665,0.0094161958568739,0.0169491525423728,-0.0131826741996233,Healthcare,11.0
2020-05-14,133.4499969482422,137.0,131.8000030517578,132.75,899584.0,135.99249954223632,124.79799957275392,-1.588584483896812,0.0052730466910899,-0.0052453875177956,0.0266017469684518,-0.0123641358877236,Healthcare,11.0
2020-05-15,132.0,134.6999969482422,131.1999969482422,133.0,240365.0,135.65499954223634,124.3229995727539,-1.6137285984038856,-0.0108654700741923,0.0075757575757575,0.0204545223351679,-0.0060606291799834,Healthcare,11.0
2020-05-18,125.6999969482422,132.89999389648438,122.0999984741211,132.75,434109.0,135.07249908447267,123.9179995727539,-1.7229757235929062,-0.04772729584665,0.0560859444941808,0.0572792133893753,-0.0286396066946876,Healthcare,11.0
2020-05-19,126.0999984741211,128.4499969482422,125.4000015258789,127.4000015258789,305195.0,134.5324993133545,123.61899948120116,-1.7160393750841068,0.0031821920094684,0.0103093026763565,0.0186359912970448,-0.0055511257471255,Healthcare,11.0
2020-05-20,129.0,130.6999969482422,125.1999969482422,126.0,439388.0,133.9949993133545,123.23799942016602,-1.6657510137701157,0.0229976333145956,-0.0232558139534884,0.0131782709166061,-0.0294573879981225,Healthcare,11.0
2020-05-21,130.0,132.5,127.0,129.0,490674.0,133.3549991607666,122.727999420166,-1.648410208648039,0.0077519379844961,-0.0076923076923076,0.0192307692307691,-0.0230769230769231,Healthcare,11.0
2020-05-22,129.25,130.9499969482422,126.6999969482422,129.5,347867.0,132.74999885559083,122.20199935913088,-1.6614158124895964,-0.0057692307692307,0.0019342359767891,0.0131527810308873,-0.0197292305745285,Healthcare,11.0
2020-05-26,128.25,131.4499969482422,127.0,130.1999969482422,251292.0,132.16999855041504,121.80499923706054,-1.678756617611673,-0.0077369439071566,0.0152046545671904,0.0249512432611476,-0.0097465886939571,Healthcare,11.0
2020-05-27,126.6999969482422,129.60000610351562,125.8499984741211,129.35000610351562,248702.0,131.52749824523926,121.6109992980957,-1.7056349184708297,-0.0120857937758893,0.0209156213031005,0.0228887863072175,-0.0067087489707543,Healthcare,11.0
2020-05-28,136.3000030517578,139.35000610351562,127.0,130.0,1593308.0,131.49749870300292,121.65399948120115,-1.5391630834590182,0.0757695843310658,-0.046221591421135,0.0223771312066634,-0.0682318623883396,Healthcare,11.0
2020-05-29,137.14999389648438,142.0,135.10000610351562,139.89999389648438,1698148.0,131.50749855041505,122.14299942016602,-1.5244235578650656,0.0062361762706915,0.0200510399007061,0.0353627876000943,-0.0149470498301006,Healthcare,11.0
2020-06-01,137.85000610351562,141.0,135.14999389648438,138.85000610351562,851379.0,131.8174991607666,122.55499954223632,-1.512284782599862,0.0051039900706054,0.0072542615576605,0.0228508796301318,-0.0195865947586808,Healthcare,11.0
2020-06-02,140.39999389648438,143.8000030517578,137.85000610351562,138.89999389648438,1602875.0,132.0924991607666,123.2659994506836,-1.4680659412183164,0.0184982784190367,-0.0106837611482086,0.0242165904777762,-0.018162307007284,Healthcare,11.0
2020-06-03,134.89999389648438,139.0,132.85000610351562,139.0,848416.0,132.2399990081787,123.90999938964843,-1.563440369389738,-0.0391737908767652,0.0303929302373562,0.0303929302373562,-0.0151963520068192,Healthcare,11.0
2020-06-04,137.9499969482422,139.8000030517578,132.60000610351562,132.60000610351562,910889.0,132.5674991607666,124.68699935913088,-1.5105508608474667,0.0226093638973641,-0.0387821019433138,0.0134107005758741,-0.0387821019433138,Healthcare,11.0
2020-06-05,141.85000610351562,145.5,138.5500030517578,139.60000610351562,2119917.0,132.8699993133545,125.65999954223632,-1.4429215621115552,0.0282711797140284,-0.0158618251898985,0.0257313622801029,-0.0232640317924951,Healthcare,11.0
2020-06-08,140.75,144.8000030517578,140.10000610351562,143.0,594188.0,133.1924991607666,126.38399948120116,-1.4619965535857145,-0.0077547131207938,0.0159857904085256,0.0287744444174622,-0.0046180738648978,Healthcare,11.0
2020-06-09,145.1999969482422,148.8000030517578,141.0500030517578,141.0500030517578,2642368.0,133.8449993133545,127.5459994506836,-1.384830023712411,0.0316163193480794,-0.0285812257831085,0.0247934309860824,-0.0285812257831085,Healthcare,11.0
2020-06-10,154.6999969482422,158.6999969482422,146.1999969482422,146.35000610351562,5227296.0,135.01249885559082,128.97399932861327,-1.2200923750526824,0.0654269986202985,-0.0539753782123229,0.0258564969548014,-0.0549450560289528,Healthcare,11.0
2020-06-11,148.5,156.8000030517578,145.64999389648438,155.8000030517578,1389759.0,135.7999988555908,130.2609992980957,-1.3276053138896202,-0.0400775505530004,0.0491582697088068,0.0558922764428135,-0.0191919602930344,Healthcare,11.0
2020-06-12,145.5,146.89999389648438,141.5500030517578,142.0,694326.0,136.40249900817872,131.21799926757814,-1.3796277292558503,-0.0202020202020202,-0.0240549828178694,0.0096219511785866,-0.0271477453487435,Healthcare,11.0
2020-06-15,145.5500030517578,150.0,143.0,146.39999389648438,710711.0,137.0799991607666,132.22699935913087,-1.378760636079809,0.0003436635859643,0.0058398545304345,0.0305736644104346,-0.0175197732620522,Healthcare,11.0
2020-06-16,146.6999969482422,154.60000610351562,142.35000610351562,147.4499969482422,1984092.0,138.1299991607666,133.39599929809572,-1.3588188160292958,0.0079010228263302,0.0051124745439812,0.0538514609380713,-0.0296522899469541,Healthcare,11.0
2020-06-17,145.8000030517578,148.6999969482422,145.0,146.10000610351562,508710.0,139.11499938964843,134.38299942016602,-1.37442543479929,-0.006134927847353,0.0020576340567792,0.0198902183524296,-0.005486989266206,Healthcare,11.0
2020-06-18,146.25,146.89999389648438,144.8000030517578,145.9499969482422,917613.0,139.97749938964844,135.352999420166,-1.3666221254142927,0.003086398757361,-0.0020513029180021,0.0044444027110042,-0.0099145090478098,Healthcare,11.0
2020-06-19,145.6999969482422,150.6999969482422,144.6999969482422,147.25,1098591.0,140.76249923706055,136.2089993286133,-1.3761596211513725,-0.0037607046274038,0.0106383190406547,0.0343170906295637,-0.0068634181259127,Healthcare,11.0
2020-06-22,164.4499969482422,168.8000030517578,145.60000610351562,146.0,5875840.0,142.52249908447266,137.1809992980957,-1.0510195251124348,0.1286890898608643,-0.1121921391950466,0.0264518466661005,-0.1146244523839016,Healthcare,11.0
2020-06-23,175.4499969482422,184.6499938964844,173.0,173.0,8314660.0,144.88249893188475,138.2989991760254,-0.8602706687695912,0.0668896333483184,-0.0139640751829989,0.0524365751397315,-0.0139640751829989,Healthcare,11.0
2020-06-24,164.3000030517578,175.4499969482422,162.3000030517578,175.0,1248948.0,146.76249923706055,139.1409992980957,-1.0536205400408711,-0.0635508355111207,0.0651247519750286,0.0678636256200915,-0.012172854308286,Healthcare,11.0
2020-06-25,165.9499969482422,169.6999969482422,161.0,164.3000030517578,1022871.0,148.24499893188477,139.72199935913085,-1.0250083174293196,0.0100425676557327,-0.0099427172451168,0.0225971682371863,-0.0298282436834634,Healthcare,11.0
2020-06-26,162.0,167.0,161.10000610351562,166.0,560560.0,149.48749923706055,140.2009992980957,-1.0935044447415851,-0.023802332153547,0.0246913580246914,0.0308641975308641,-0.0055555178795332,Healthcare,11.0
2020-06-29,166.39999389648438,168.6999969482422,161.64999389648438,162.6999969482422,1263796.0,150.91499862670898,140.7539991760254,-1.017205008044323,0.0271604561511381,-0.0222355593987816,0.013822134231499,-0.0285456741239721,Healthcare,11.0
2020-06-30,162.39999389648438,167.85000610351562,161.1999969482422,167.39999389648438,550718.0,152.01499862670897,141.25499893188476,-1.0865682285326297,-0.024038462420187,0.0307881784970205,0.0335591897282037,-0.0073891440476721,Healthcare,11.0
2020-07-01,159.35000610351562,163.6999969482422,158.5500030517578,163.25,615996.0,153.23749923706055,141.70399917602538,-1.1394574724752131,-0.018780713716731,0.0244743881211457,0.027298341249518,-0.0050204143151278,Healthcare,11.0
2020-07-02,159.10000610351562,162.85000610351562,158.39999389648438,160.60000610351562,669937.0,154.2949996948242,142.0909992980957,-1.1437926737557325,-0.0015688734887,0.0094280323221611,0.0235700808054031,-0.004399825142532,Healthcare,11.0
2020-07-03,157.6999969482422,161.1999969482422,157.0,158.60000610351562,483142.0,155.08749923706054,142.38899917602538,-1.1680699596864523,-0.0087995543781597,0.0057070968464814,0.0221940397446469,-0.0044387885972625,Healthcare,11.0
2020-07-06,163.8000030517578,166.3000030517578,156.14999389648438,159.1999969482422,1260577.0,156.23999938964843,142.83799911499025,-1.0622909426019096,0.0386810794011471,-0.0280830648218126,0.0152625149781593,-0.0467033517261668,Healthcare,11.0
2020-07-07,161.89999389648438,165.60000610351562,160.5,164.14999389648438,803705.0,157.07499923706055,143.27899887084962,-1.0952386310936677,-0.0115995672764002,0.0138974680965004,0.0228536896017239,-0.0086472757829719,Healthcare,11.0
2020-07-08,162.4499969482422,169.3000030517578,160.89999389648438,162.75,1538172.0,157.46249923706054,143.73699874877929,-1.085701135356588,0.0033971777176809,0.0018467408888496,0.0421668589239683,-0.0095414163181034,Healthcare,11.0
2020-07-09,162.75,164.6999969482422,161.6999969482422,163.60000610351562,579439.0,158.17499923706055,144.2539988708496,-1.0804988409000276,0.0018467408888496,0.0052227717573924,0.0119815480690763,-0.0064516316544258,Healthcare,11.0
2020-07-10,169.4499969482422,173.89999389648438,161.39999389648438,162.0,3726831.0,159.37249908447265,144.90399887084962,-0.9643154995020512,0.0411674159646217,-0.0439657543960756,0.0262614165145214,-0.047506657991954,Healthcare,11.0
2020-07-13,167.3000030517578,172.10000610351562,166.4499969482422,170.0,1040521.0,160.45999908447266,145.61699905395508,-1.001598124674641,-0.0126880727955461,0.0161386545068196,0.02869099201554,-0.0050807297549938,Healthcare,11.0
