Date_Ticker,Close_TATACHEM.NS,High_TATACHEM.NS,Low_TATACHEM.NS,Open_TATACHEM.NS,Volume_TATACHEM.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-02-11,300.1413269042969,308.6715608917722,299.2902761940799,302.8725689717327,2560405.0,296.9341049194336,,-1.7465807877394186,-0.004202585966864,0.0090998533777613,0.0284207245815077,-0.0028354999259676,Chemicals,2.0
2020-02-12,299.50799560546875,302.39760083353275,299.09236107576504,300.85383500781387,827721.0,297.46155242919923,,-1.7487657598267032,-0.0021101102782492,0.0044935007482003,0.0096478400258481,-0.0013877243205594,Chemicals,2.0
2020-02-13,301.13092041015625,302.1205251445063,298.0631977907324,299.2705106349178,965256.0,297.9137924194336,,-1.7431667227910073,0.0054186359913587,-0.0061780762091931,0.0032862939913382,-0.0101873385012919,Chemicals,2.0
2020-02-14,303.4663391113281,304.7923968605514,299.6663380065373,299.6663380065373,2665525.0,298.2957717895508,,-1.7351096053176958,0.0077554928533772,-0.0125219855220806,0.0043697029235811,-0.0125219855220806,Chemicals,2.0
2020-02-17,297.9444580078125,305.9799039248142,296.6778000920631,304.396574680514,1409092.0,298.4224395751953,,-1.7541599129573322,-0.0181960250342292,0.021655434425071,0.0269696102781378,-0.0042513222908016,Chemicals,2.0
2020-02-18,296.7174072265625,299.64657607956826,294.1444730889882,298.8548977145173,1300640.0,298.42541046142577,,-1.7583931976720983,-0.0041183876667973,0.0072037920118472,0.0098719144265411,-0.0086713285938417,Chemicals,2.0
2020-02-19,302.7142639160156,304.000703437588,296.2027751877692,298.8548631559424,1684494.0,298.7499938964844,,-1.7377042399304767,0.0202106669288672,-0.0127493191438906,0.0042496825386768,-0.0215103465691096,Chemicals,2.0
2020-02-20,302.2788391113281,308.15698558625274,300.87362721252026,301.22988930736113,1730763.0,298.8529083251953,,-1.7392064411419343,-0.0014384020067462,-0.0034701397128915,0.0194461064234792,-0.0046487273238809,Chemicals,2.0
2020-02-24,296.7965393066406,304.7132127749815,295.9059251857949,301.2298830245403,919817.0,298.74207458496096,,-1.7581201946064051,-0.0181365649702935,0.0149373160760453,0.0266737391441131,-0.0030007564202949,Chemicals,2.0
2020-02-25,296.7174072265625,298.57781713636325,293.05593246107765,297.7069846340348,6301860.0,298.7410858154297,,-1.7583931976720983,-0.0002666206292802,0.0033350837644543,0.0062699722513421,-0.0123399392024515,Chemicals,2.0
2020-02-26,294.4808959960937,297.6673634165916,291.3340193394124,297.2715379737843,5849675.0,298.6421264648437,,-1.7661090876344527,-0.0075375127174828,0.009476478833206,0.0108206252555689,-0.0106861827013834,Chemicals,2.0
2020-02-27,289.6715087890625,296.2819608178584,287.0787932306864,296.08403439712805,4454883.0,298.1324859619141,,-1.7827013148364736,-0.0163317460399707,0.0221372327394997,0.0228205116078901,-0.0089505370038448,Chemicals,2.0
2020-02-28,282.6257019042969,285.17882700554867,277.5194243033374,282.42777545978925,4143967.0,297.26363067626954,,-1.807009116146936,-0.0243234376560531,-0.0007003129693231,0.0090335913685455,-0.0180672796796398,Chemicals,2.0
2020-03-02,279.3006591796875,288.5038271828341,276.15378237917366,284.6840169604927,5400441.0,296.3611267089844,,-1.818480403853296,-0.0117648278348559,0.0192744184586468,0.0329507564721704,-0.0112669866578771,Chemicals,2.0
2020-03-03,286.7621154785156,290.14650924537403,277.91523756605034,280.606916274358,5443680.0,296.02268676757814,,-1.7927386257766404,0.0267147822734919,-0.0214644782972345,0.0118020951310493,-0.0308509298646463,Chemicals,2.0
2020-03-04,282.7597961425781,304.98016344940174,273.2880675787775,282.80467481411847,4791542.0,295.5969436645508,,-1.8065464954486496,-0.0139569319652245,0.0001587165932095,0.0785838991608951,-0.0334974373762266,Chemicals,2.0
2020-03-05,282.7597961425781,289.9870157617786,279.5726159079801,284.6002600510335,2529553.0,294.8822418212891,,-1.8065464954486496,0.0,0.0065089306668171,0.0255595728876401,-0.0112716881185999,Chemicals,2.0
2020-03-06,278.6299133300781,280.1112655044978,267.8114970534125,278.27080180271173,1061298.0,293.90760803222656,,-1.8207944549064656,-0.0146056224004969,-0.0012888477158623,0.005316558285918,-0.0388271888950041,Chemicals,2.0
2020-03-09,267.7666320800781,278.3156947018415,263.9510136849722,273.82673188406983,1379643.0,292.1790267944336,,-1.8582724168380684,-0.0389882088400567,0.0226320201173511,0.0393964794635373,-0.0142497904442582,Chemicals,2.0
2020-03-11,265.2527770996094,273.243124026919,261.25758993672963,267.99103297633604,1442173.0,290.3712646484375,,-1.8669451335883207,-0.0093882309417737,0.0103231939988261,0.030123518459183,-0.015061810875516,Chemicals,2.0
2020-03-12,238.6781463623047,259.9109339308511,231.89979641311896,259.9109339308511,1756140.0,287.29810562133787,,-1.958626732931898,-0.1001860603605489,0.0889599148148059,0.0889599148148059,-0.0283995416107196,Chemicals,2.0
2020-03-13,247.65606689453125,254.43438931808308,210.98123774691885,224.44812526267964,2398875.0,284.705509185791,,-1.927653203278347,0.0376151762072025,-0.0937103698805614,0.0273699025771838,-0.1480877476877279,Chemicals,2.0
2020-03-16,226.28863525390625,238.36394339410072,223.5503649910775,224.44815762156372,1466395.0,280.9633949279785,,-2.001370137524477,-0.0862786521184829,-0.0081333188928264,0.0533624153358183,-0.0121007856172551,Chemicals,2.0
2020-03-17,214.0337371826172,226.82728094494053,210.98124801024488,225.4357134599993,980012.0,276.491764831543,,-2.0436491315799272,-0.0541560474636231,0.0532718646483931,0.0597734914632066,-0.0142617197295764,Chemicals,2.0
2020-03-18,203.574462890625,218.25337671987143,200.2077407921031,218.25337671987143,1057890.0,271.7732650756836,,-2.079733282834639,-0.0488674095480011,0.0721058703572905,0.0721058703572905,-0.0165380374862182,Chemicals,2.0
2020-03-19,200.2975311279297,208.2878796521352,188.8057833038284,202.00333155918284,1572998.0,266.952271270752,,-2.091038589309582,-0.0160969687266517,0.0085163327857678,0.0398923964724362,-0.0573733872773575,Chemicals,2.0
2020-03-20,205.5496063232422,211.8790466865634,198.5468215318916,201.10553583809408,1558881.0,262.09403839111326,,-2.0729191031523184,0.0262213676111564,-0.0216204281031775,0.0307927632484379,-0.0340685877079139,Chemicals,2.0
2020-03-23,180.18695068359372,207.390065973166,176.86512119789478,193.92317857231103,1115170.0,255.98944396972652,280.0355194091797,-2.16041942839218,-0.1233894634649105,0.0762332002212409,0.1509716169032717,-0.0184354609093311,Chemicals,2.0
2020-03-24,180.23187255859372,196.1676919255429,176.86515015712564,190.3769321348634,2011624.0,250.1612106323242,278.1800189208984,-2.160264449405408,0.0002493070382154,0.0562889317646715,0.0884184308841844,-0.0186799501867993,Chemicals,2.0
2020-03-25,189.38934326171875,191.94805761130533,180.00741347861407,181.08476184188245,984315.0,244.79480743408203,276.3893127441406,-2.128671477585638,0.050809385560525,-0.0438492540119332,0.0135103396290396,-0.049537791417016,Chemicals,2.0
2020-03-26,202.09310913085935,210.3976902449123,190.91558088823885,190.91558088823885,1635008.0,240.1754180908203,274.6789105224609,-2.0848439044358,0.0670775115978156,-0.0553088043956156,0.0410928465090589,-0.0553088043956156,Chemicals,2.0
2020-03-27,201.554443359375,218.07382210156567,199.3099618074889,215.0213326706918,1212347.0,235.76956481933595,272.9308184814453,-2.086702283576775,-0.0026654336399742,0.0668151447661469,0.0819598837259882,-0.0111358574610245,Chemicals,2.0
2020-03-30,200.20774841308597,202.67667804598275,195.71878544418269,201.77888545220208,824243.0,231.6486671447754,271.09325103759767,-2.091348336713851,-0.0066815443204488,0.0078475336322869,0.0123318385650224,-0.0224215246636769,Chemicals,2.0
2020-03-31,200.70150756835935,206.49226620692585,199.7588227436565,206.49226620692585,806336.0,227.71870956420895,269.1907461547852,-2.089644883917329,0.002466233995373,0.0288525916358357,0.0288525916358357,-0.0046969493957677,Chemicals,2.0
2020-04-01,201.6891021728516,211.25060158535325,200.20774986208332,204.29270893319568,1783621.0,223.46505889892575,267.31630615234377,-2.0862377151126905,0.0049207134338829,0.012909010612347,0.0474071197178878,-0.0073447315437928,Chemicals,2.0
2020-04-03,196.21255493164065,205.9535954024776,194.1027370627909,205.5944838797581,1474933.0,219.1376968383789,265.3073974609375,-2.105131622422945,-0.0271534117719331,0.0478151306443468,0.0496453474867124,-0.010752715949215,Chemicals,2.0
2020-04-07,206.31272888183597,210.44256635530735,199.48950008326293,200.073073455072,2137208.0,215.3153434753418,263.50920013427736,-2.070286355500671,0.0514756762313918,-0.0302436764836632,0.0200173663343707,-0.0330722628485077,Chemicals,2.0
2020-04-08,205.23536682128903,215.3804109063529,202.4970970119256,203.7988933707038,1510164.0,211.64561614990237,261.6094964599609,-2.07400321906726,-0.0052219854120776,-0.0069991516220304,0.0494312663659854,-0.0133420952332639,Chemicals,2.0
2020-04-09,209.2754364013672,214.9764105342666,207.12072619035985,213.0461621465972,1426461.0,208.7210563659668,259.8147409057617,-2.06006511229835,0.0196850554690023,0.0180180044541784,0.0272414872520707,-0.0102960493025797,Chemicals,2.0
2020-04-13,212.77682495117188,221.8894134514576,207.8838585096506,213.6746174615144,2327511.0,206.0972587585449,258.1355337524414,-2.047985437312734,0.0167310058457573,0.0042194092827003,0.0428269784661787,-0.0229957677141019,Chemicals,2.0
2020-04-15,215.51510620117188,226.2437245251167,214.5724212758051,217.2657989487232,3193041.0,204.9391067504883,256.5166342163086,-2.038538457336448,0.0128692645480934,0.0081232948279601,0.0497812822175454,-0.0043741013889152,Chemicals,2.0
2020-04-16,228.39840698242188,232.97715422137648,215.47020043595515,216.72710445880764,6163956.0,203.9762237548828,255.0873159790039,-1.9940914946627095,0.0597791078701653,-0.0511006301568139,0.0200471942840958,-0.0566037509511251,Chemicals,2.0
2020-04-17,228.0393218994141,241.0573146850105,224.44815147580124,241.0573146850105,2680841.0,204.0637580871582,253.64804626464843,-1.9953303263528284,-0.0015721873359451,0.0570866141732284,0.0570866141732284,-0.0157480314960629,Chemicals,2.0
2020-04-20,230.2389068603516,233.87495567246123,225.79482284692517,233.4260594043759,2463895.0,204.87401657104493,252.30580963134764,-1.9877418308021548,0.0096456389302355,0.0138428060986124,0.0157925038026482,-0.019302054869996,Chemicals,2.0
2020-04-21,223.90945434570312,229.78999823172467,221.08141331998095,229.78999823172467,1465601.0,205.89076614379883,250.9133804321289,-2.009578233168326,-0.0274908033614296,0.0262630441541888,0.0262630441541888,-0.0126302885869027,Chemicals,2.0
2020-04-22,224.35836791992188,225.4357300120756,218.1636043861784,222.652567439392,1944353.0,207.09380798339845,249.57505462646483,-2.0080294961469813,0.0020048888758652,-0.0076030169783493,0.0048019697332539,-0.027611020668302,Chemicals,2.0
2020-04-23,236.52346801757807,237.91503556812276,226.73752059920173,227.1415245235285,2130844.0,208.6425010681152,248.36444732666016,-1.9660603021381184,0.0542217355672609,-0.0396660152697929,0.0058834227411259,-0.0413741076113813,Chemicals,2.0
2020-04-24,242.4488677978516,245.09736678661244,229.25133371764505,236.4785528045352,4175817.0,211.7555969238281,247.25097290039065,-1.9456178683757952,0.02505205859671,-0.0246250479432813,0.0109239486775789,-0.0544342986629673,Chemicals,2.0
2020-04-27,249.810791015625,253.94064245640104,245.99517246462264,246.84808639422903,2772347.0,215.2345428466797,246.2004235839844,-1.9202194761451703,0.0303648488221097,-0.0118597944042003,0.0165319177125449,-0.0152740341419587,Chemicals,2.0
2020-04-28,255.960693359375,266.2853089700953,253.35710011984145,256.23002019853243,4468934.0,218.5631103515625,245.29147705078125,-1.8990025159452184,0.0246182413447677,0.0010522195248912,0.0403367230929643,-0.0101718478933718,Chemicals,2.0
2020-04-29,255.9157867431641,259.6865268740984,253.62642641981952,257.6664933893388,1552564.0,221.2542442321777,244.4069662475586,-1.8991574422896715,-0.0001754434074293,0.006840948221501,0.0147343006030284,-0.0089457565415537,Chemicals,2.0
2020-04-30,253.8059539794922,260.35982835455314,252.27969575044636,260.35982835455314,1981286.0,223.8668197631836,243.49292541503905,-1.906436295720714,-0.0082442462441337,0.0258223823054619,0.0258223823054619,-0.0060134847316039,Chemicals,2.0
2020-05-04,252.3695068359375,259.1927361160822,244.37915812825557,250.93303318772976,2381548.0,226.47490768432615,242.5176971435547,-1.9113919909774213,-0.0056596274477893,-0.0056919461713794,0.0270366628904195,-0.0316613080869409,Chemicals,2.0
2020-05-05,249.810791015625,258.5642688679245,248.10499055486804,258.02558782809183,1011351.0,228.93037185668945,241.44458618164063,-1.9202194761451703,-0.0101387677631588,0.0328840750996741,0.0350404312668461,-0.006828369798686,Chemicals,2.0
2020-05-06,260.8536071777344,264.84879487334075,252.2796995234195,252.2796995234195,5394744.0,231.8885971069336,240.70276916503903,-1.882122124689668,0.0442047203694202,-0.0328686566656254,0.0153158230734538,-0.0328686566656254,Chemicals,2.0
2020-05-07,256.81353759765625,268.439961610048,255.87086641760425,263.05320652757206,2665427.0,234.9186462402344,239.90469177246092,-1.8960602314585773,-0.0154878808224622,0.0242964953805953,0.0452718502348055,-0.003670644425018,Chemicals,2.0
2020-05-08,259.3273620605469,261.6167219139796,254.9730630741327,259.4620254521984,2452864.0,237.56937789916992,239.0369537353516,-1.887387619992963,0.0097885200539115,0.0005192795337196,0.008828069029207,-0.0167907426035419,Chemicals,2.0
2020-05-11,259.1927185058594,263.5021117592352,258.5642527654506,259.4620453097751,870493.0,240.26724548339843,238.1752313232422,-1.8878521358147284,-0.000519203039809,0.001039098650102,0.0166262126429235,-0.002424704459414,Chemicals,2.0
2020-05-12,255.8708648681641,262.15541242632946,251.20233286557425,260.13537928263344,1368037.0,242.59701690673828,237.35671783447265,-1.899312421276444,-0.0128161533890475,0.0166666666666666,0.0245614035087717,-0.0182456568667763,Chemicals,2.0
2020-05-13,269.1133117675781,274.7245150988454,261.5718599700457,267.9910711013247,4185344.0,245.4138412475586,236.80463592529296,-1.8536264163433112,0.0517544148929857,-0.0041701417848206,0.0208507089241034,-0.0280233324319745,Chemicals,2.0
2020-05-14,262.78387451171875,268.1257234233011,261.03316818531664,268.1257234233011,1151572.0,247.77727966308595,236.17069549560543,-1.875462766067163,-0.0235195992880718,0.0203279174626225,0.0203279174626225,-0.0066621528039157,Chemicals,2.0
2020-05-15,263.2327880859375,270.05598958518834,258.8335826476647,265.65681154537,1951693.0,249.5189987182617,235.64192108154296,-1.873914029045819,0.0017082995486419,0.0092086684073759,0.0259207887773589,-0.0167122244544878,Chemicals,2.0
2020-05-18,248.10498046875,263.9510137390388,246.084947200339,263.9510137390388,1652539.0,250.5222816467285,234.951506652832,-1.926104466257003,-0.0574693134817564,0.0638682594777038,0.0638682594777038,-0.0081418489245742,Chemicals,2.0
2020-05-19,251.6961669921875,257.3971556201019,249.8107970067846,252.27972671664503,1422466.0,251.59514465332032,234.39941680908203,-1.9137149912248,0.0144744636591034,0.0023185085868853,0.0226502798832504,-0.0074906583120966,Chemicals,2.0
2020-05-20,259.3273620605469,260.9882836201216,252.50413376619656,252.7734605494997,1483842.0,253.3660400390625,233.85072174072263,-1.887387619992963,0.0303190754136364,-0.0252726957115962,0.0064047293211848,-0.0263112547790358,Chemicals,2.0
2020-05-21,254.43438720703125,260.5393926025944,253.62637944248024,260.359823144493,1035194.0,254.869841003418,233.28421356201173,-1.9042682218177889,-0.0188679467320275,0.0232886600058517,0.0239944193966028,-0.0031757018908514,Chemicals,2.0
2020-05-22,264.8487854003906,268.3052919776794,253.6263792393571,254.97306797868117,2854348.0,256.2861068725586,232.925993347168,-1.868338891622893,0.0409315671033305,-0.0372881355932203,0.0130508681475105,-0.0423728813559323,Chemicals,2.0
2020-05-26,268.8888854980469,271.04358227276407,265.881274788244,265.881274788244,1285128.0,257.60810775756835,232.73117279052732,-1.8544006795693453,0.0152543652089948,-0.0111853292270972,0.0080133352136373,-0.0111853292270972,Chemicals,2.0
2020-05-27,278.3157043457031,279.79705664720683,268.75421869222737,269.6968899572418,2281434.0,259.0333534240723,232.94215423583984,-1.8218784655367688,0.0350584176441339,-0.030967761624244,0.0053225609564011,-0.0343548190209173,Chemicals,2.0
2020-05-28,273.0187072753906,283.8820021063735,270.54977787736965,280.0663839457956,2471118.0,259.88625411987306,233.09747283935548,-1.8401529306808049,-0.0190323326625254,0.0258138965667875,0.0397895621856607,-0.0090430777533885,Chemicals,2.0
2020-05-29,275.1285095214844,277.37299066491806,270.2355296694183,272.480010812852,1643251.0,260.8468902587891,233.82648010253905,-1.8328741825344,0.0077276838175254,-0.0096264059047851,0.0081579373483955,-0.0177843432531805,Chemicals,2.0
2020-06-01,276.9241027832031,286.2162330783384,275.62229272139217,276.52008520582666,2003651.0,262.00279769897463,234.4118408203125,-1.8266794450182984,0.0065263802171636,-0.0014589469580867,0.0335547906511042,-0.004700963364067,Chemicals,2.0
2020-06-02,283.2535705566406,287.15897391880856,278.62994406052616,279.97663298551817,1847006.0,263.54700088500977,235.5511395263672,-1.8048429900098089,0.022856326732934,-0.0115689188478109,0.0137876580143125,-0.0163232770094593,Chemicals,2.0
2020-06-03,281.772216796875,287.02430905753016,279.5277352665485,287.02430905753016,2210673.0,265.14507217407225,236.90590911865235,-1.8099536116109691,-0.0052297796523959,0.0186394965421352,0.0186394965421352,-0.0079655885020931,Chemicals,2.0
2020-06-04,283.2535705566406,285.4082673569365,277.8668148566728,283.16378581528323,1154359.0,266.2650703430176,238.49949127197263,-1.8048429900098089,0.0052572740371826,-0.0003169765563094,0.0076069537131042,-0.0190174326465927,Chemicals,2.0
2020-06-05,285.812255859375,289.71765882344334,283.388205082104,284.1962128750432,1564617.0,267.7150062561035,240.2097857666016,-1.7960156101266975,0.0090331969962677,-0.0056542116413893,0.0136642249728782,-0.0084812695312257,Chemicals,2.0
2020-06-08,283.2984313964844,291.0643589605602,282.35576016770693,289.0892043688446,1786938.0,268.9135597229004,241.7647622680664,-1.804688221592312,-0.0087953697273481,0.0204405401887166,0.0274125328749426,-0.0033274848156789,Chemicals,2.0
2020-06-09,280.69482421875,287.2038199498029,279.21347204930447,286.44069083267846,1099217.0,269.9886650085449,243.77491973876957,-1.8136705804621955,-0.0091903338994861,0.0204701551940644,0.0231888697954056,-0.0052774473970744,Chemicals,2.0
2020-06-10,279.662353515625,285.6775740048763,276.8791913877856,282.62505769782234,1399424.0,271.178239440918,245.76352935791016,-1.8172325703266496,-0.0036782676916065,0.0105938612936395,0.0215088674383026,-0.0099518655008526,Chemicals,2.0
2020-06-11,275.1734619140625,282.4904669224608,273.4227551937249,280.8295449516075,1839745.0,271.4812469482422,247.47921173095705,-1.8327190982629904,-0.0160511114389649,0.0205546094387234,0.0265905184224612,-0.0063621931713906,Chemicals,2.0
2020-06-12,279.8868408203125,281.59264126703226,263.0532297044156,263.0532297044156,1981677.0,272.3363952636719,249.0350863647461,-1.81645809653134,0.0171287553438638,-0.0601443464314352,0.0060946075268142,-0.0601443464314352,Chemicals,2.0
2020-06-15,275.66717529296875,282.6250671459429,274.90407358914666,281.8619654421208,949540.0,272.95811462402344,250.517341003418,-1.8310158033934247,-0.0150763269719164,0.0224719905174362,0.0252401898977618,-0.0027681993803255,Chemicals,2.0
2020-06-16,274.3653869628906,282.625061327633,270.59464759307315,281.9068383040735,1308541.0,274.2711349487305,252.00049377441405,-1.835506930186048,-0.0047223189655954,0.0274868904735527,0.0301046515239165,-0.0137434951673677,Chemicals,2.0
2020-06-17,281.4579467773437,283.6126432825516,273.28802960491373,273.82671058082883,1591833.0,275.7592239379883,253.6156225585937,-1.811037832810548,0.0258507820281733,-0.0271132376395535,0.0076554829233952,-0.0290271327065889,Chemicals,2.0
2020-06-18,282.08642578125,286.8447152628484,281.4579600466447,282.8046488506956,1986028.0,276.8971771240234,255.22356903076167,-1.8088696009806664,0.0022329410524813,0.0025461099996444,0.0168681972853537,-0.0022279190955918,Chemicals,2.0
2020-06-19,282.13134765625,284.6451561827459,280.1113141408115,284.6002775084527,1284180.0,278.2820251464844,256.9419448852539,-1.808714621993894,0.0001592486234514,0.0087509944311854,0.0089100645758752,-0.0071599045346061,Chemicals,2.0
2020-06-22,289.1090087890625,293.9468861015833,284.78284587260947,287.43437423827373,1736703.0,279.495036315918,258.5978704833984,-1.784641921279534,0.0247319597442043,-0.0057923983683628,0.016733748051589,-0.0149637776234411,Chemicals,2.0
2020-06-23,290.0858764648437,293.9468883847774,289.4346423088336,291.2023184355737,1499330.0,280.5548858642578,260.29488067626954,-1.7812717600250656,0.0033788904741255,0.0038486602117124,0.0133098928048005,-0.0022449702272532,Chemicals,2.0
2020-06-24,291.4349060058594,296.9705524489236,290.22545087336897,293.90035124811965,1719377.0,281.2108459472656,261.93807006835937,-1.7766176526132014,0.0046504488858805,0.008459677243366,0.0189944523767957,-0.0041500009352554,Chemicals,2.0
2020-06-25,295.20281982421875,296.0401654125056,288.31817075719914,291.1557819782132,1167321.0,282.320051574707,263.58658996582034,-1.7636184742437715,0.012928835018423,-0.0137093468430127,0.0028365094506392,-0.0233217591590728,Chemicals,2.0
2020-06-26,293.2491149902344,300.41286095604994,292.2722211819652,297.2496466080081,1167005.0,283.22608184814453,265.1412701416016,-1.770358691468071,-0.006618178089043,0.0136420927234748,0.024428874972237,-0.0033312762369348,Chemicals,2.0
2020-06-29,290.3184509277344,294.5050655096313,287.5273745398031,293.06302073278573,618194.0,283.8957992553711,266.3796710205078,-1.7804693858007512,-0.0099937695041214,0.0094536526916593,0.0144207664670237,-0.0096138443113491,Chemicals,2.0
2020-06-30,288.457763671875,293.5282310001124,287.4808981902844,292.31877579506687,486102.0,284.1560089111328,267.58803985595705,-1.7868886954491796,-0.0064091250484197,0.0133850171825633,0.0175778500938705,-0.0033865113185228,Chemicals,2.0
2020-07-01,286.87615966796875,292.13268153950315,285.99230739556333,292.13268153950315,815736.0,284.4112060546875,268.72078491210937,-1.7923451770853582,-0.0054829656299538,0.0183233137170348,0.0183233137170348,-0.0030809540724067,Chemicals,2.0
2020-07-02,287.7599792480469,290.7371389073779,286.55052410711164,287.8995557885614,833257.0,284.6365264892578,269.99779541015624,-1.789296028691398,0.003080840112685,0.0004850450047961,0.0103459823256546,-0.0042029998198348,Chemicals,2.0
2020-07-03,287.01568603515625,291.43489027718863,285.5736412709908,289.8067623985451,656749.0,284.6966979980469,271.2509417724609,-1.7918638157215525,-0.0025865070425552,0.0097244732576984,0.0153970826580227,-0.0050242716141613,Chemicals,2.0
