Date_Ticker,Close_ONGC.NS,High_ONGC.NS,Low_ONGC.NS,Open_ONGC.NS,Volume_ONGC.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-01-28,83.97000122070312,84.76216995503823,83.24984682688176,84.65415119143863,11611352.0,,,-0.8079975310913329,-0.0055438134381546,0.0081475522304366,0.0094339493011676,-0.0085763294432797,Oil Gas & Consumable Fuels,15.0
2020-01-29,84.7261734008789,85.08625063123169,83.86198475142672,84.51012486493023,15562740.0,,,-0.7976152829370559,0.0090052657994882,-0.0025499621578145,0.0042498936975365,-0.0101997837830266,Oil Gas & Consumable Fuels,15.0
2020-01-30,83.2498550415039,84.65415954462955,82.81776346144315,84.65415954462955,21142714.0,,,-0.8178851420558922,-0.0174245844007359,0.016868551932319,0.016868551932319,-0.0051902982875506,Oil Gas & Consumable Fuels,15.0
2020-01-31,78.4608154296875,83.53790587224604,76.87647803329538,83.39387719778921,83360147.0,,,-0.8836386820221237,-0.0575261015100728,0.0628729352490922,0.0647086117414668,-0.0201927215224001,Oil Gas & Consumable Fuels,15.0
2020-02-03,74.4999771118164,75.58020880794332,73.13168802552966,75.14811722836106,18445537.0,,,-0.938021013709528,-0.0504817378736089,0.0086998700089782,0.0144997587651014,-0.0183663021027925,Oil Gas & Consumable Fuels,15.0
2020-02-04,76.44438171386719,76.98449745066652,74.75202017076423,74.96806316887913,16896688.0,,,-0.9113243279281008,0.0260993986499142,-0.0193123223955679,0.0070654732851525,-0.0221384685854024,Oil Gas & Consumable Fuels,15.0
2020-02-05,76.91250610351562,77.3445977232188,75.68824010428973,76.62444319226582,11348275.0,,,-0.9048969775073676,0.0061237252385745,-0.0037453325322946,0.0056179630803034,-0.0159176454031827,Oil Gas & Consumable Fuels,15.0
2020-02-06,77.23656463623047,77.6326517808199,76.5524201075859,76.91249733199723,10750236.0,84.51372566223145,,-0.900447652087363,0.0042133399252222,-0.004195775741186,0.0051282335828233,-0.0088577804031906,Oil Gas & Consumable Fuels,15.0
2020-02-07,78.67687225341797,79.03694947196908,76.73245747097889,77.27257329880555,21415595.0,83.97721061706542,,-0.8806722206549874,0.0186480020696295,-0.0178489423180063,0.0045766590389015,-0.0247139308763587,Oil Gas & Consumable Fuels,15.0
2020-02-10,76.48042297363281,78.60488252499952,76.15635557318666,78.60488252499952,32081049.0,83.28406295776367,,-0.910829481235126,-0.0279173436471953,0.0277778216799235,0.0277778216799235,-0.0042372595214056,Oil Gas & Consumable Fuels,15.0
2020-02-11,76.91250610351562,77.52463635595704,76.55242883803913,77.16455909048055,20946852.0,82.62692260742188,,-0.9048969775073676,0.0056495912690202,0.0032771391771539,0.0079587869834532,-0.004681647806299,Oil Gas & Consumable Fuels,15.0
2020-02-12,76.8404769897461,77.63265127375075,76.69644829865928,77.05652552071871,13053367.0,81.9805835723877,,-0.9058859376319176,-0.0009365071744325,0.0028116500500308,0.0103093358479591,-0.0018743856978664,Oil Gas & Consumable Fuels,15.0
2020-02-13,75.8682632446289,77.92070213986558,75.07609452121113,77.05651907692653,17702073.0,81.29103507995606,,-0.919234437650074,-0.0126523647848636,0.0156620934957509,0.0270526674456592,-0.0104413715239995,Oil Gas & Consumable Fuels,15.0
2020-02-14,74.39195251464844,76.55241573779205,74.17590399459723,76.01229993200614,26644685.0,80.49526405334473,,-0.939504192017282,-0.0194588707694581,0.0217812191048305,0.0290416254731074,-0.0029041920899799,Oil Gas & Consumable Fuels,15.0
2020-02-17,71.97943115234375,74.10388996053219,71.15125797550536,73.09567268667514,36666416.0,79.66888618469238,,-0.9726281234678138,-0.0324298701775523,0.0155077848832798,0.0295148040791271,-0.0115056921620506,Oil Gas & Consumable Fuels,15.0
2020-02-18,71.5113525390625,72.19549719756135,69.53092742890496,71.97944862417043,35575369.0,78.8245059967041,,-0.979054845378776,-0.0065029496036244,0.0065457590786335,0.0095669377547451,-0.0276938561478857,Oil Gas & Consumable Fuels,15.0
2020-02-19,73.23970031738281,73.59977751755547,71.151256951855,72.231488552373,21806183.0,78.29519157409668,,-0.9553246209644852,0.0241688587469551,-0.0137659187659254,0.0049164209931535,-0.0285151817453864,Oil Gas & Consumable Fuels,15.0
2020-02-20,74.03187561035156,74.9680730475634,73.23970136318646,73.45574988411188,28378025.0,77.75507545471191,,-0.9444480498753758,0.0108162006334798,-0.0077821306226519,0.0126458694919371,-0.0107004481601211,Oil Gas & Consumable Fuels,15.0
2020-02-24,70.61113739013672,73.81582210322287,69.99900178697806,73.81582210322287,20167769.0,77.02411880493165,,-0.9914148042788964,-0.0462062887372873,0.0453849751120678,0.0453849751120678,-0.0086691083840857,Oil Gas & Consumable Fuels,15.0
2020-02-25,70.25106048583984,72.1954750731147,70.0350119786574,71.07923360990839,18255196.0,76.31476631164551,,-0.99635866213699,-0.0050994349844189,0.011788763306078,0.0276780816378818,-0.0030753771642493,Oil Gas & Consumable Fuels,15.0
2020-02-26,68.99080657958984,70.93522162434742,68.77475802157542,70.14305273553296,16192058.0,75.56580657958985,,-1.0136619551370618,-0.0179392865749553,0.0167014449180826,0.0281836833218414,-0.0031315557641028,Oil Gas & Consumable Fuels,15.0
2020-02-27,67.2264175415039,69.2788566475102,66.29022004290334,68.91877941858479,29616674.0,74.6908187866211,,-1.0378870262443274,-0.0255742630875098,0.0251740601235528,0.0305302466063905,-0.013926035818026,Oil Gas & Consumable Fuels,15.0
2020-02-28,66.21819305419922,66.75830883928842,64.45381702064459,65.02994272247649,30416954.0,73.83923568725587,,-1.0517299539489446,-0.014997444816723,-0.0179444692903376,0.008156607122262,-0.0266448834100697,Oil Gas & Consumable Fuels,15.0
2020-03-02,64.16576385498047,68.41467643788616,63.55363363835213,67.6945219490663,24442896.0,73.12448310852051,,-1.0799098180381257,-0.0309949442072339,0.0549944063949912,0.0662177511438741,-0.0095398259110854,Oil Gas & Consumable Fuels,15.0
2020-03-03,67.2264175415039,67.69451903797543,64.56184824519292,65.46204131750643,24098468.0,72.76080513000488,,-1.0378870262443274,0.0476991701281815,-0.0262452810743364,0.0069630587734728,-0.0396357472814307,Oil Gas & Consumable Fuels,15.0
2020-03-04,66.83032989501953,68.34265302205948,65.3180012736376,67.8385416501515,22998427.0,72.2801025390625,,-1.043325311788882,-0.0058918452145667,0.0150861406297966,0.0226292931579954,-0.0226293753712957,Oil Gas & Consumable Fuels,15.0
2020-03-05,66.6863021850586,67.98258241639246,66.25421060606148,67.22641803239061,16357817.0,71.76879234313965,,-1.0453028130314683,-0.0021551249288636,0.0080993521852983,0.0194384782010645,-0.0064794652700645,Oil Gas & Consumable Fuels,15.0
2020-03-06,63.733665466308594,65.89412870245465,63.12153531493564,64.45381987835728,17823038.0,71.09364738464356,,-1.085842531269141,-0.0442765098978835,0.0112994350282487,0.0338983050847458,-0.0096045025324417,Oil Gas & Consumable Fuels,15.0
2020-03-09,53.68751525878906,59.41274081202954,53.29142812230528,59.160687858968174,86655504.0,69.84417953491212,,-1.2237762283609377,-0.1576270583845551,0.1019449787124038,0.1066397937331102,-0.0073776395606041,Oil Gas & Consumable Fuels,15.0
2020-03-11,51.63507843017578,55.73996261351951,51.16698237365386,55.27186106265447,63562895.0,68.60191230773925,,-1.2519561972017472,-0.0382293130669198,0.0704324026039113,0.0794979751777584,-0.0090654661666663,Oil Gas & Consumable Fuels,15.0
2020-03-12,45.00965881347656,49.25857170433738,44.649581542968754,47.962291332772,76137223.0,67.0067699432373,,-1.342923244641652,-0.1283123763559017,0.0655999755859375,0.0944000244140625,-0.0079999999999998,Oil Gas & Consumable Fuels,15.0
2020-03-13,47.45817947387695,48.25034827201164,36.007722591053465,42.77717553704,73051747.0,65.53765506744385,,-1.309305042632102,0.0543998938216182,-0.0986342921016087,0.0166919339704283,-0.2412746761414714,Oil Gas & Consumable Fuels,15.0
2020-03-16,43.31728744506836,46.95406380013917,43.2092631882294,45.72980354087612,49829392.0,63.91010627746582,,-1.3661595127518102,-0.0872534950711272,0.0556940713073763,0.0839566964963514,-0.002493790890668,Oil Gas & Consumable Fuels,15.0
2020-03-17,43.209259033203125,45.36972198486328,42.95720612104439,44.0014276832769,46722476.0,62.35097160339355,,-1.3676427434353784,-0.0024938868114082,0.0183333079020182,0.05,-0.0058333079020183,Oil Gas & Consumable Fuels,15.0
2020-03-18,49.07852935791016,62.50941163111657,41.40888297718112,44.361515273207225,178094829.0,61.20592651367188,,-1.2870576298948653,0.1358336258484999,-0.0961115613368043,0.2736610580822489,-0.1562729462571579,Oil Gas & Consumable Fuels,15.0
2020-03-19,43.96542739868164,46.089883516452346,41.84097128091094,44.75759891992335,61258526.0,59.82863025665283,,-1.3572605476569155,-0.1041820532547073,0.0180180557340712,0.0483210614218756,-0.0483210614218754,Oil Gas & Consumable Fuels,15.0
2020-03-20,52.103172302246094,53.57949109255088,45.18969082128456,45.40573660247002,128780492.0,58.771803855896,,-1.245529265787528,0.1850941838861431,-0.1285418028085663,0.0283345279197355,-0.1326883023716293,Oil Gas & Consumable Fuels,15.0
2020-03-23,46.72652816772461,50.67197876931554,46.41707978868599,46.91993266684413,36058875.0,57.40653648376465,71.76676193237304,-1.3193506190524205,-0.1031922606042493,0.0041390727431172,0.0844370586966949,-0.0066225416518825,Oil Gas & Consumable Fuels,15.0
2020-03-24,48.35112762451172,50.05308495599963,46.49444314328302,49.12474566650391,38808651.0,56.2935359954834,70.94564102172852,-1.297044859658116,0.034768246657565,0.016,0.035199951171875,-0.0384000244140624,Oil Gas & Consumable Fuels,15.0
2020-03-25,47.61619186401367,48.73793866152652,46.41708443954907,47.3454267185638,28639475.0,55.16179256439209,70.09109733581543,-1.3071355316544984,-0.0151999714713058,-0.0056864090732653,0.0235580955469187,-0.0251827661457916,Oil Gas & Consumable Fuels,15.0
2020-03-26,50.09176635742188,50.7493404882302,46.1463156703349,47.84827293857256,46474588.0,54.21684055328369,69.29182640075683,-1.273145880370332,0.0519901822572909,-0.0447876683533421,0.0131273895617158,-0.0787644551987812,Oil Gas & Consumable Fuels,15.0
2020-03-27,49.85968017578125,51.05879049527735,48.58321218407048,51.05879049527735,33298637.0,53.34850368499756,68.49367485046386,-1.2763324249089203,-0.0046332201580717,0.0240496993817171,0.0240496993817171,-0.0256012069714557,Oil Gas & Consumable Fuels,15.0
2020-03-30,49.00870132446289,50.78802516540976,46.49444271134595,47.22938043463462,32929981.0,52.48802909851074,67.68066421508789,-1.2880163691745967,-0.0170674751285651,-0.036306224032509,0.0363062842487262,-0.0513022901070414,Oil Gas & Consumable Fuels,15.0
2020-03-31,52.838111877441406,53.88249499929764,49.16342341821756,50.28517011091553,45891607.0,51.92164649963379,66.93127899169922,-1.2354385414153315,0.0781373602949778,-0.0483162943529749,0.0197657161610673,-0.0695461728032093,Oil Gas & Consumable Fuels,15.0
2020-04-01,50.86539077758789,52.02581794361651,50.3625378251946,51.83241341594508,21883386.0,51.10359516143799,66.17844703674317,-1.26252401286589,-0.0373351929082792,0.0190114068441065,0.0228136882129277,-0.0098859547662191,Oil Gas & Consumable Fuels,15.0
2020-04-03,54.03721237182617,54.92687419057146,51.445593432014114,53.37963829787931,39757833.0,50.46393928527832,65.49121215820313,-1.218974885093401,0.0623571655648389,-0.0121689118495258,0.0164638733142559,-0.0479598933042533,Oil Gas & Consumable Fuels,15.0
2020-04-07,56.39675521850586,57.557182256326,54.307983009087344,55.08160103430077,30982061.0,49.94946193695069,64.94262748718262,-1.186578348951086,0.0436651474625271,-0.023319678217472,0.0205761312565613,-0.0370370990551794,Oil Gas & Consumable Fuels,15.0
2020-04-08,57.59585952758789,59.06573495367826,54.92687970560476,56.00994611968383,30555738.0,49.64257164001465,64.39786071777344,-1.170114640253341,0.0212619379330632,-0.0275351982054269,0.0255205050874587,-0.0463397862949629,Oil Gas & Consumable Fuels,15.0
2020-04-09,59.80068206787109,60.07144722503598,58.79497616727264,58.79497616727264,19209747.0,49.94822998046875,63.889268951416014,-1.1398424147609376,0.0382809208572903,-0.0168176326058793,0.0045277937943513,-0.0168176326058793,Oil Gas & Consumable Fuels,15.0
2020-04-13,58.06003189086914,60.961099322413496,56.20334755423339,60.961099322413496,22311833.0,50.269477653503415,63.36170738220215,-1.1637415511761646,-0.0291075304964982,0.0499666868422887,0.0499666868422887,-0.0319786999105617,Oil Gas & Consumable Fuels,15.0
2020-04-15,57.518497467041016,59.14309409640836,56.86092334351578,58.09871097054628,22311032.0,50.89491958618164,62.8326773071289,-1.1711768217662042,-0.0093271465101156,0.0100874245513407,0.0282447682208364,-0.0114323939686017,Oil Gas & Consumable Fuels,15.0
2020-04-16,58.36948013305664,59.18178145510003,56.78356665501404,57.247736309508525,24473640.0,51.44048461914063,62.305543441772464,-1.1594928251247134,0.0147949390803063,-0.0192179855121381,0.0139165420043436,-0.027170251892383,Oil Gas & Consumable Fuels,15.0
2020-04-17,59.02706146240234,60.18748857448965,58.137399496021246,60.18748857448965,14561017.0,52.22597332000733,61.82108757019043,-1.1504642298895655,0.0112658418037424,0.0196592390564189,0.0196592390564189,-0.0150721032749999,Oil Gas & Consumable Fuels,15.0
2020-04-20,57.24773788452149,58.52420889617792,57.09301662951239,58.29212111142673,15698459.0,52.92789726257324,61.39682601928711,-1.1748943523095954,-0.0301442005378196,0.018243222623258,0.0222973179172825,-0.0027026614627322,Oil Gas & Consumable Fuels,15.0
2020-04-21,53.6504020690918,54.73346834758312,51.98712234521974,53.92116716315554,27607022.0,53.156490898132326,60.97983451843262,-1.2242857926577149,-0.0628380430102955,0.005046841843143,0.0201874773854728,-0.0310021856263083,Oil Gas & Consumable Fuels,15.0
2020-04-22,50.555931091308594,51.32954902966752,47.03597006199912,50.98142331830059,73840707.0,53.48601608276367,60.46206550598144,-1.2667728960447835,-0.0576784303274763,0.008416267247131,0.0153022191790257,-0.0696250855899004,Oil Gas & Consumable Fuels,15.0
2020-04-23,52.103172302246094,53.41832647344104,51.48428142954001,52.219216185327575,38207377.0,53.48601608276367,59.96587882995605,-1.245529265787528,0.0306045438693047,0.0022271941986242,0.0252413454514024,-0.0118781802596577,Oil Gas & Consumable Fuels,15.0
2020-04-24,52.29657745361328,53.76645288560976,51.52295942648221,51.94845170229916,31588097.0,53.7645185470581,59.46707908630371,-1.242873812005371,0.0037119649883362,-0.0066567597396389,0.0281065320823383,-0.0147928997421918,Oil Gas & Consumable Fuels,15.0
2020-04-27,52.95414733886719,53.76644856294301,52.33525650826165,52.606021615541366,16723889.0,53.99466953277588,58.9526245880127,-1.2338453738976658,0.0125738608006836,-0.0065740974186229,0.0153397092559663,-0.0116872966841502,Oil Gas & Consumable Fuels,15.0
2020-04-28,53.534366607666016,53.92117563200533,51.90976988588836,52.451306061305786,20422626.0,54.290578269958495,58.49370346069336,-1.2258789601753806,0.0109570127734444,-0.0202311265639433,0.0072254338446571,-0.0303468000972858,Oil Gas & Consumable Fuels,15.0
2020-04-29,54.540069580078125,54.88819532288595,53.14755480437282,53.68909095147466,18023637.0,54.51299343109131,58.04625473022461,-1.2120706528839786,0.0187861188268564,-0.0156028152357602,0.0063829354360593,-0.0255319581809618,Oil Gas & Consumable Fuels,15.0
2020-04-30,61.81208038330078,62.70174227818225,55.31368789742199,56.16466653078107,54290691.0,55.11061344146729,57.7456867980957,-1.1122259049297625,0.133333361310542,-0.091364241706471,0.0143930100615383,-0.1051314313574601,Oil Gas & Consumable Fuels,15.0
2020-05-04,59.220458984375,60.22615882135459,57.28641402606408,58.79496673265187,28640967.0,55.62120132446289,57.41273071289063,-1.147808880859037,-0.0419274255591296,-0.0071848860853205,0.0169823039913441,-0.0326583919050882,Oil Gas & Consumable Fuels,15.0
2020-05-05,60.69033050537109,63.35931618041142,60.45824864378303,61.03846215110871,61865481.0,56.01381225585938,57.13869827270508,-1.1276275368662725,0.0248203331450691,0.0057361962414557,0.0439771155110799,-0.0038240335759504,Oil Gas & Consumable Fuels,15.0
2020-05-06,61.30923461914063,62.9338314538375,59.91671967383604,62.9338314538375,38948167.0,56.53600444793701,56.92529434204101,-1.1191299800117418,0.0101977383977956,0.0264984034589412,0.0264984034589412,-0.0227129722619282,Oil Gas & Consumable Fuels,15.0
2020-05-07,58.48552703857422,60.574299444881895,58.09871798950662,60.574299444881895,20794229.0,56.75842018127442,56.66477783203125,-1.157899500479605,-0.046056806908577,0.0357143469858793,0.0357143469858793,-0.0066137567472458,Oil Gas & Consumable Fuels,15.0
2020-05-08,58.79496765136719,59.7233068849677,57.82794515710128,59.10441602997966,18523649.0,56.87833080291748,56.375883178710936,-1.1536508791797824,0.0052908920969264,0.0052631779720908,0.0157894335295025,-0.0164473684210526,Oil Gas & Consumable Fuels,15.0
2020-05-11,59.60726165771485,60.45824016872124,57.634533648450585,58.79496050043281,15701754.0,56.97890090942383,56.0873908996582,-1.1424980780463516,0.0138157063231034,-0.0136275536686544,0.0142764234984154,-0.0330954308988782,Oil Gas & Consumable Fuels,15.0
2020-05-12,59.02706146240234,59.83935689952095,57.63454656700258,59.52990848918351,14186736.0,56.94021987915039,55.85570938110352,-1.1504642298895655,-0.0097337166509041,0.0085189235974665,0.0137614073442569,-0.0235911268645269,Oil Gas & Consumable Fuels,15.0
2020-05-13,60.49692916870117,61.15450923320403,58.98837633160745,61.11582596979657,20493531.0,57.062064743042,55.66062675476074,-1.1302829382726154,0.0249015903872339,0.0102302184524034,0.0108696436916515,-0.0249360233291674,Oil Gas & Consumable Fuels,15.0
2020-05-14,58.9110107421875,59.839349963355644,58.176070115045626,59.56858484903467,13344652.0,57.13169040679932,55.45903083801269,-1.1520576069104882,-0.026214858312745,0.0111621596466051,0.0157583312435571,-0.0124754374077572,Oil Gas & Consumable Fuels,15.0
2020-05-15,58.9110107421875,60.72901182661327,58.7176062459244,59.76198934529777,16835999.0,57.15876693725586,55.29272270202637,-1.1520576069104882,0.0,0.0144451536714318,0.030860123795565,-0.0032829940248267,Oil Gas & Consumable Fuels,15.0
2020-05-18,56.39675521850586,59.52990467927794,56.00994620589915,59.52990467927794,13014456.0,57.02725162506104,55.0962939453125,-1.186578348951086,-0.0426788726250986,0.0555554915993461,0.0555554915993461,-0.0068587104188537,Oil Gas & Consumable Fuels,15.0
2020-05-19,59.68463134765625,60.8837357357913,57.3250940287577,57.55718179535781,42315983.0,57.14909629821777,55.006671295166015,-1.1414357917818605,0.058299030084474,-0.0356448469943004,0.0200906726080019,-0.0395334153134752,Oil Gas & Consumable Fuels,15.0
2020-05-20,60.34220504760742,60.72901405432285,59.02705678566976,59.72330827596791,12969847.0,57.48368644714356,54.86898704528809,-1.1324073012983409,0.0110174710826457,-0.0102564493815104,0.0064102564102563,-0.0217948326697716,Oil Gas & Consumable Fuels,15.0
2020-05-21,59.56856918334961,61.11580474655349,59.10439969483549,60.92240030115301,17999828.0,57.9343183517456,54.723751831054685,-1.1430293259302258,-0.0128208086470729,0.0227272727272727,0.0259740259740259,-0.0077921879755986,Oil Gas & Consumable Fuels,15.0
2020-05-22,58.9110107421875,59.52990158888732,58.3307972533982,59.52990158888732,12443419.0,58.27471027374268,54.56824600219726,-1.1520576069104882,-0.0110386811396824,0.0105055207660291,0.0105055207660291,-0.00984898207448,Oil Gas & Consumable Fuels,15.0
2020-05-26,59.56856918334961,60.49690816037783,59.25912089026178,59.56856918334961,11837966.0,58.63830986022949,54.484944076538085,-1.1430293259302258,0.0111618937254325,0.0,0.0155843759511971,-0.0051948250114144,Oil Gas & Consumable Fuels,15.0
2020-05-27,60.30352020263672,60.49692470091616,58.717606858087386,59.72330670779838,11655865.0,59.00577850341797,54.61726417541504,-1.1329384444305866,0.0123378994889899,-0.0096215526537863,0.0032071842179286,-0.0262988518617192,Oil Gas & Consumable Fuels,15.0
2020-05-28,60.99978256225586,62.62437930013022,59.87803874145239,59.95539936663929,18645811.0,59.37904930114746,54.80455825805664,-1.1233787584390071,0.0115459654308654,-0.017121097022775,0.0266328283419094,-0.0183893085136594,Oil Gas & Consumable Fuels,15.0
2020-05-29,64.3650131225586,64.7905053694617,59.878032411448366,60.38088527536019,40559441.0,59.87029647827149,55.19166534423828,-1.077174124508547,0.0551679107522753,-0.0618989673724162,0.0066106138453341,-0.0697114859988684,Oil Gas & Consumable Fuels,15.0
2020-06-01,64.94523620605469,66.91796469376,64.7131543207137,65.7575375603422,25047349.0,60.02695426940918,55.54140647888184,-1.0692076584104475,0.0090145725969367,0.0125074817144446,0.0303752608035228,-0.0035735012896812,Oil Gas & Consumable Fuels,15.0
2020-06-02,65.21599578857422,65.68016537985416,63.90084172733838,65.33203375971678,15367928.0,60.32673110961914,55.97938064575195,-1.0654901278670563,0.004169044541781,0.0017792869638721,0.0071174193641809,-0.0201661271185595,Oil Gas & Consumable Fuels,15.0
2020-06-03,66.76324462890625,67.65290072528771,65.9896265261483,66.56984010321676,23936651.0,60.6303768157959,56.45046035766602,-1.0442463928581722,0.0237249898835878,-0.0028968712764709,0.0133255371473701,-0.0115874851058841,Oil Gas & Consumable Fuels,15.0
2020-06-04,65.68016815185547,66.56983001566113,64.98391078443204,65.757528769961,15120972.0,60.84892349243164,56.782493133544925,-1.0591170387898798,-0.0162226459045078,0.0011778383077014,0.0135453651968233,-0.0106007244959186,Oil Gas & Consumable Fuels,15.0
2020-06-05,67.26608276367188,68.69728078598412,65.75753002401571,65.83489064359657,18202925.0,61.28795127868652,57.248506240844726,-1.0373424225278212,0.0241460193608168,-0.0212765789425194,0.0212766666871404,-0.0224266476904299,Oil Gas & Consumable Fuels,15.0
2020-06-08,70.36055755615234,72.02383750319298,69.00672600194858,69.62562278762232,32511374.0,61.86623077392578,57.61365394592285,-0.9948552667649382,0.0460034933705354,-0.0104452664114195,0.0236393798572904,-0.0192413420420001,Oil Gas & Consumable Fuels,15.0
2020-06-09,69.62561798095703,71.48230230756323,69.12276511509165,71.13417067631639,16702413.0,62.36714859008789,58.0716357421875,-1.0049459911371346,-0.0104453347261892,0.0216666327582464,0.0266666836208766,-0.0072222391764322,Oil Gas & Consumable Fuels,15.0
2020-06-10,68.27178955078125,70.78604808947858,67.84629728333766,70.089790698315,17382514.0,62.82938499450684,58.47004898071289,-1.0235340628606049,-0.0194444009178641,0.0266288778937235,0.0368271954674221,-0.0062323291983887,Oil Gas & Consumable Fuels,15.0
2020-06-11,67.2274169921875,69.27750622673302,66.91796855829116,68.3104835597057,14275999.0,63.165909385681154,58.86227348327637,-1.0378733037809955,-0.015297278209134,0.0161104890828107,0.0304948386576233,-0.0046030094229605,Oil Gas & Consumable Fuels,15.0
2020-06-12,64.90655517578125,65.1386370480098,63.08855394992317,63.08855394992317,20601082.0,63.46568660736084,59.15856925964356,-1.0697387491668793,-0.0345225492848543,-0.0280095164646242,0.0035756307140322,-0.0280095164646242,Oil Gas & Consumable Fuels,15.0
2020-06-15,65.06128692626953,66.4538019933728,64.21030811959008,64.98392628970562,17274210.0,63.77320041656494,59.46260139465332,-1.067614281389525,0.0023839156163693,-0.0011890425200408,0.0214031282332509,-0.0130796491567068,Oil Gas & Consumable Fuels,15.0
2020-06-16,64.90655517578125,66.33774737902112,63.70744484476992,66.14434286771203,13467530.0,64.19869041442871,59.78055847167969,-1.0697387491668793,-0.0023782460784034,0.019070303277975,0.022050041006858,-0.018474410292826,Oil Gas & Consumable Fuels,15.0
2020-06-17,65.13864135742188,65.56413367134633,64.36502326100481,64.67447168001917,15440371.0,64.471390914917,60.0265690612793,-1.066552204628291,0.0035756971081285,-0.007125872872536,0.0065321029892184,-0.0118764849910232,Oil Gas & Consumable Fuels,15.0
2020-06-18,64.6744613647461,64.94522647485877,63.2819525546366,64.21029176137627,18460298.0,64.68800373077393,60.30275047302246,-1.072925398457096,-0.0071260312312745,-0.0071770153716786,0.0041865846950874,-0.0215310461150365,Oil Gas & Consumable Fuels,15.0
2020-06-19,66.3377456665039,66.7632379412947,65.216001890764,66.14434116018758,21920473.0,65.02646255493164,60.548761138916014,-1.050088495930546,0.0257177913299864,-0.0029154518950436,0.0064140297581085,-0.0169095854022411,Oil Gas & Consumable Fuels,15.0
2020-06-22,65.64148712158203,66.68587025707735,65.06127361272497,66.60850963634381,19227535.0,65.36298637390136,60.73365577697754,-1.0596481295463112,-0.0104956618276137,0.014731880052788,0.0159104124737592,-0.0088391280316726,Oil Gas & Consumable Fuels,15.0
