Date_Ticker,Close_VGUARD.NS,High_VGUARD.NS,Low_VGUARD.NS,Open_VGUARD.NS,Volume_VGUARD.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-01-24,223.342041015625,225.73830685436732,220.06550420557207,224.4668142896835,137104.0,,,-0.4924098193637578,-0.0037084893114875,0.0050361018863429,0.0107291302069487,-0.0146704883467224,Consumer Durables,5.0
2020-01-27,223.977783203125,224.9558521254094,221.04357643627185,223.3420443732991,180684.0,,,-0.4845413806827047,0.0028464958259046,-0.0028384012946915,0.0043668122270743,-0.0131004366812226,Consumer Durables,5.0
2020-01-28,220.5545654296875,224.9558760480183,217.1313238376524,224.9558760480183,160923.0,,,-0.5269097804393809,-0.015283738076526,0.0199556541019956,0.0199556541019956,-0.0155210643015522,Consumer Durables,5.0
2020-01-29,221.82603454589844,223.48874872885477,219.86989670144456,220.06550750106047,99518.0,,,-0.5111730919318899,0.005764873258161,-0.0079365212854386,0.0074955772723435,-0.0088183420330183,Consumer Durables,5.0
2020-01-30,217.91375732421875,227.89005727593224,217.13129920711145,223.19532349743557,417076.0,,,-0.5595944709552334,-0.0176366909758294,0.0242369561154356,0.0457809551549812,-0.003590677921005,Consumer Durables,5.0
2020-01-31,220.5056304931641,225.93391587232864,215.7620052832333,218.59839912322704,1198060.0,,,-0.5275154371898162,0.0118940318443917,-0.0086493545115898,0.0246174456725849,-0.0215124901768793,Consumer Durables,5.0
2020-02-03,213.512451171875,219.52756914335356,206.37254497236188,217.9137613727073,238554.0,,,-0.6140684515360141,-0.0317142891346979,0.0206138338849819,0.028172211683507,-0.033440233393066,Consumer Durables,5.0
2020-02-04,211.06727600097656,217.32691112169456,208.86662093014093,214.19709356133555,311522.0,,,-0.6443318370324307,-0.0114521432238633,0.0148285305977251,0.0296570611954505,-0.0104263205198396,Consumer Durables,5.0
2020-02-05,210.1381072998047,211.8497278598594,208.8177083266752,211.2628805553248,156824.0,,,-0.655831949960715,-0.0044022395075946,0.0053525430012337,0.0081452173622784,-0.0062834818020213,Consumer Durables,5.0
2020-02-06,209.30674743652344,214.09927914181296,208.81771297989604,211.262885263033,161758.0,218.49081802368164,,-0.6661215048065889,-0.0039562546458798,0.0093457943925234,0.0228971677405811,-0.0023364485981308,Consumer Durables,5.0
2020-02-07,208.52427673339844,211.11616815155088,208.13305516137171,209.7468628011648,120720.0,218.3294364929199,,-0.6758059694658727,-0.0037383921574831,0.0058630394835486,0.0124296866473068,-0.001876144006613,Consumer Durables,5.0
2020-02-10,203.19381713867188,209.5512650876556,202.9492999098648,209.01332419945055,540750.0,217.86729888916017,,-0.7417798741203228,-0.0255627770455793,0.028640177849541,0.0312876052948254,-0.0012033694344163,Consumer Durables,5.0
2020-02-11,202.5580902099609,206.861587720057,198.84142512897895,203.43834631570616,400830.0,216.996817779541,,-0.7496481239467607,-0.0031286726026564,0.0043456971026574,0.0212457448904423,-0.0183486380481247,Consumer Durables,5.0
2020-02-12,202.36245727539065,204.7587381124872,200.8464623610121,202.80260023674967,172799.0,216.177685546875,,-0.7520694289661967,-0.0009658115080347,0.0021750228144346,0.0118415286578357,-0.0074914830289664,Consumer Durables,5.0
2020-02-13,198.4501800537109,202.65587944021857,196.78746585648165,202.65587944021857,289312.0,215.1873908996582,,-0.8004908079895402,-0.0193330189520062,0.021192721444593,0.021192721444593,-0.008378496793398,Consumer Durables,5.0
2020-02-14,199.23265075683597,201.38439955517592,197.56993645467088,198.45019257812635,557581.0,213.90856552124023,,-0.7908063433302565,0.0039429074990671,-0.003927359173997,0.0108001815473819,-0.0083455914271521,Consumer Durables,5.0
2020-02-17,198.8903350830078,201.43330550247848,197.56993597686937,200.2596256993268,221542.0,212.6150703430176,,-0.795043107764078,-0.0017181705535099,0.0068846513620055,0.0127857918204488,-0.0066388299139189,Consumer Durables,5.0
2020-02-18,197.61883544921875,200.35743150952607,194.92914582151727,200.35743150952607,176142.0,211.36803283691407,,-0.810780173980799,-0.0063929684328722,0.0138579708461601,0.0138579708461601,-0.0136104922467907,Consumer Durables,5.0
2020-02-19,200.5530242919922,201.09096515401703,197.7166156213825,198.05894569471096,202624.0,210.38507232666012,,-0.7744643757815602,0.0148477185188525,-0.0124360059195616,0.002682287459508,-0.0141429364160575,Consumer Durables,5.0
2020-02-20,198.4501800537109,201.4821997083007,197.8144412184651,201.4821997083007,348312.0,209.09891204833983,,-0.8004908079895402,-0.0104852282617271,0.0152784928376943,0.0152784928376943,-0.0032035185610502,Consumer Durables,5.0
2020-02-24,196.5429534912109,198.2056677296173,195.32036729765508,197.56992887862745,179856.0,207.75895767211915,,-0.8240961240326992,-0.0096106063596606,0.0052251956591382,0.0084598008164191,-0.0062204529434352,Consumer Durables,5.0
2020-02-25,199.9661865234375,201.2865855272669,195.7604872075464,197.1297926419153,1455250.0,206.5583778381348,,-0.781727535421408,0.0174172259621591,-0.0141843675215047,0.0066031113899081,-0.0210320524135121,Consumer Durables,5.0
2020-02-26,198.59083557128903,200.4082695015482,197.46108906770192,200.4082695015482,250394.0,205.46019134521484,,-0.7987499461480956,-0.0068779175922687,0.009151650553415,0.009151650553415,-0.0056888148958997,Consumer Durables,5.0
2020-02-27,201.63624572753903,204.8290242835172,196.96987706880188,198.443467171561,487422.0,204.4507019042969,,-0.7610575866598256,0.0153350991625027,-0.0158343483556637,0.0158343483556637,-0.0231425091352008,Consumer Durables,5.0
2020-02-28,199.37673950195312,200.40825558017195,194.5138951219316,196.47868194134503,394439.0,203.5238510131836,,-0.7890229892004277,-0.0112058534785412,-0.0145355850830315,0.0051737032153076,-0.0243902292322013,Consumer Durables,5.0
2020-03-02,198.9837951660156,202.32392688100197,196.96988560692049,199.52411455847545,316189.0,202.44775924682617,,-0.7938863732469541,-0.0019708634864783,0.0027153939445623,0.0167859483843877,-0.0101209727023997,Consumer Durables,5.0
2020-03-03,200.75210571289065,202.3239262247897,191.66496638144585,200.40826201240387,199172.0,201.80974197387692,,-0.7720003896191251,0.008886706303896,-0.0017127775535191,0.0078296589035387,-0.0452654745472057,Consumer Durables,5.0
2020-03-04,198.9346923828125,201.3415535642317,196.96990529755016,200.40828269675927,301007.0,201.20311279296877,,-0.7944941073981548,-0.0090530225006821,0.0074074074074075,0.0120987503616898,-0.0098765432098765,Consumer Durables,5.0
2020-03-05,199.0329132080078,201.34152875463863,197.95227444821705,198.0013971173228,84359.0,200.6478530883789,,-0.7932784502411383,0.0004937340190332,-0.0051826407706095,0.0115991647281878,-0.0054294475339432,Consumer Durables,5.0
2020-03-06,194.5630340576172,196.4786983686849,191.5667309094677,191.5667309094677,282306.0,199.9106674194336,,-0.8486011434619117,-0.0224579898788859,-0.0154001666486252,0.009845982924487,-0.0154001666486252,Consumer Durables,5.0
2020-03-09,193.62977600097656,196.3313582816135,188.66868554214335,191.56674353607212,343921.0,199.1659423828125,,-0.8601518694270269,-0.0047966874137265,-0.0106545207432042,0.013952308040801,-0.0256215266127672,Consumer Durables,5.0
2020-03-11,189.94580078125,196.47871195779211,189.60195703926945,193.5315312784253,178330.0,198.5035415649414,,-0.9057476057001324,-0.0190258714119877,0.0188776507952641,0.0343935541068671,-0.0018102202868731,Consumer Durables,5.0
2020-03-12,177.22377014160156,184.64084359328305,176.8308187626272,177.17466246183045,549134.0,197.23682556152343,,-1.0632053298448765,-0.0669771618394433,-0.0002770942054323,0.0418514595742729,-0.0022172611420037,Consumer Durables,5.0
2020-03-13,170.34703063964844,174.86604683480434,152.2709958392959,152.2709958392959,734747.0,195.63605422973632,,-1.1483171946236992,-0.038802579904821,-0.1061130019846987,0.0265282944949913,-0.1061130019846987,Consumer Durables,5.0
2020-03-16,170.29791259765625,174.62043783348616,165.48417564079585,169.95406888997528,215095.0,194.2284408569336,,-1.148925117629515,-0.0002883410518384,-0.002019071769208,0.0253821386879959,-0.0282665646538681,Consumer Durables,5.0
2020-03-17,167.4980926513672,176.83083095159,166.9577732254325,167.10514124530664,600496.0,192.64171295166017,,-1.183577862088706,-0.0164407179370652,-0.0023460052579729,0.0557184750733137,-0.0032258243504856,Consumer Durables,5.0
2020-03-18,162.88084411621094,174.27659963944552,161.11253283101425,172.90125474547872,458473.0,190.84123840332032,,-1.240724513181542,-0.0275659767945337,0.0615198839595803,0.0699637553149223,-0.0108564717649366,Consumer Durables,5.0
2020-03-19,157.2812042236328,160.1301393572476,153.89193468071184,157.18295887827986,268458.0,188.82435684204103,,-1.3100300020999238,-0.0343787504476765,-0.0006246477183202,0.0181136401369612,-0.0215491072798621,Consumer Durables,5.0
2020-03-20,176.14315795898438,182.9707898018868,157.67415711786754,161.80020682946693,438200.0,187.60386352539064,,-1.0765798248274392,0.1199250338173427,-0.0814278073341756,0.0387618339651447,-0.104852218247486,Consumer Durables,5.0
2020-03-23,153.15512084960938,171.91884026934554,147.3590059451533,149.3237926910887,486026.0,185.33911056518556,201.72864837646483,-1.3610976119892166,-0.1305076925822339,-0.0250159977496465,0.1225144762750778,-0.0378447346213618,Consumer Durables,5.0
2020-03-24,149.8641357421875,160.6213418791886,147.9975790443113,154.23578394515357,234195.0,183.0051696777344,200.49089294433597,-1.4018293976519505,-0.0214879208032061,0.0291707430955106,0.0717797229051973,-0.0124549925746563,Consumer Durables,5.0
2020-03-25,147.8993377685547,152.02538728488324,146.37662491403944,147.6046167337881,387727.0,180.40182723999024,199.2001483154297,-1.426147262157658,-0.0131105281720829,-0.0019927136876555,0.0278976875662915,-0.010295602924863,Consumer Durables,5.0
2020-03-26,157.7232666015625,160.9160452170187,148.39052911022904,151.7797834116865,465316.0,178.35844879150392,197.95525939941408,-1.3045586950475816,0.0664230751890256,-0.037682983100333,0.0202429145949769,-0.0591715965083936,Consumer Durables,5.0
2020-03-27,154.62872314453125,168.6278298170429,152.76218158425013,161.99667402480054,252339.0,176.00807266235353,196.6729318237305,-1.3428591663962823,-0.0196200822092318,0.047649302991285,0.0905336756834416,-0.0120711179806902,Consumer Durables,5.0
2020-03-30,151.3868408203125,154.38312893342194,148.34141504518522,149.32380852230563,256303.0,173.60857772827148,195.33554718017575,-1.3829832179078156,-0.0209655894344323,-0.0136275536686544,0.0197922626357325,-0.0201168460787291,Consumer Durables,5.0
2020-03-31,152.41835021972656,157.18296483741497,150.8465295654338,157.18296483741497,194735.0,171.28030548095705,193.8877310180664,-1.3702164570764537,0.0068137322492805,0.0312601114683352,0.0312601114683352,-0.0103125421055064,Consumer Durables,5.0
2020-04-01,156.44615173339844,161.11252046641974,149.3729221255824,154.13752120627117,234652.0,169.06500778198242,192.52144927978517,-1.3203652597626374,0.0264259618862518,-0.0147567102261578,0.0298273155416013,-0.0452119117629024,Consumer Durables,5.0
2020-04-03,151.28858947753906,160.0318850811613,150.30619603937322,159.63893370194867,392199.0,166.68270263671874,191.09602935791017,-1.384199252774062,-0.0329670126028311,0.055194805194805,0.0577921681589892,-0.0064935064935065,Consumer Durables,5.0
2020-04-07,154.7269744873047,156.74088413738866,152.27099076528398,152.95866320942278,165634.0,164.4674057006836,189.78632415771483,-1.3416431315300357,0.0227273254489301,-0.0114285908048114,0.013015892392113,-0.0158730158730158,Consumer Durables,5.0
2020-04-08,158.6565399169922,161.89844125388018,153.2533760188903,154.72696617291808,371661.0,162.67208099365234,188.4759872436524,-1.2930077802278512,0.0253967702962479,-0.024767801857585,0.020433455428841,-0.0340557275541795,Consumer Durables,5.0
2020-04-09,161.16165161132812,164.5509060818528,159.63893873612582,159.63893873612582,251437.0,161.0486747741699,187.2323794555664,-1.262002573803555,0.0157895268335398,-0.0094483573479043,0.0210301547336986,-0.0094483573479043,Consumer Durables,5.0
2020-04-13,156.24969482421875,162.09493336260053,155.46377699776687,161.84933497871782,235884.0,159.36386947631837,185.87781768798828,-1.3227967629312858,-0.0304784465659081,0.0358377669844327,0.0374095997112677,-0.005029883913284,Consumer Durables,5.0
2020-04-15,156.34791564941406,163.9614650854956,155.70936588631275,160.52308792081362,435064.0,158.320076751709,184.5936846923828,-1.321581105774269,0.0006286145090127,0.0267043679735503,0.0486962004223563,-0.0040841591040661,Consumer Durables,5.0
2020-04-16,157.82150268554688,160.2283786444763,155.75848542235175,157.91974802718525,306456.0,157.6938003540039,183.31359405517577,-1.30334284903595,0.0094250507274884,0.0006225092269849,0.0152506212269758,-0.0130718389325287,Consumer Durables,5.0
2020-04-17,164.2561798095703,166.4174423748013,158.55829487204548,159.9336546791083,357023.0,157.3917137145996,182.2404425048828,-1.2237022913094693,0.0407718657757573,-0.026315753449723,0.0131578767248614,-0.0346890141005997,Consumer Durables,5.0
2020-04-20,173.1959686279297,191.56672318678983,165.58241937307008,165.7297723948523,3021812.0,157.67660751342774,181.29424926757807,-1.1130565271586923,0.0544258902692348,-0.0431083719339723,0.1060691810807983,-0.0439591597609035,Consumer Durables,5.0
2020-04-21,165.58241271972656,171.91884723404013,160.1792489495139,171.82060189671,953136.0,157.81168594360352,180.3356484985352,-1.2072878035885974,-0.0439591981760212,0.037674225628917,0.0382675575880087,-0.032631266095623,Consumer Durables,5.0
2020-04-22,167.59632873535156,179.77800153160314,164.35442734904987,165.58241916279033,1181951.0,158.32744216918945,179.46622955322266,-1.1823620160770745,0.0121626203081957,-0.0120164301196677,0.0726846040612705,-0.0193435107485017,Consumer Durables,5.0
2020-04-23,171.77149963378906,172.901246098035,167.98927887934082,168.28399991048934,337784.0,158.10885925292968,178.69889739990234,-1.130686860891196,0.0249120665705657,-0.0203031337022436,0.006577030919882,-0.0220189074585237,Consumer Durables,5.0
2020-04-24,166.9086456298828,170.9364648788287,165.33682506185954,168.97167792619848,385707.0,158.79653549194336,177.85093536376954,-1.1908733158677258,-0.0283100165875811,0.0123602482575433,0.0241318790512357,-0.0094172507487044,Consumer Durables,5.0
2020-04-27,168.67697143554688,171.32943105237493,167.39985680814488,170.6417585576619,237225.0,159.73717727661133,177.0539892578125,-1.1689871433852816,0.0105945728514584,0.0116482238529269,0.0157250844276723,-0.0075713632781816,Consumer Durables,5.0
2020-04-28,174.96426391601562,186.65473893763533,165.23856062992212,169.904929103363,2113272.0,161.09042358398438,176.48939819335936,-1.0911707323854785,0.0372741603489791,-0.028916389549589,0.0668163587235803,-0.0555867985176785,Consumer Durables,5.0
2020-04-29,174.96426391601562,178.157042345212,171.3785191476075,176.83080530933873,624033.0,161.95247344970704,175.93752166748047,-1.0911707323854785,0.0,0.0106681293170762,0.0182481745571136,-0.0204941551386134,Consumer Durables,5.0
2020-04-30,173.58892822265625,179.28681351315618,172.90125577159174,176.83082976640063,381262.0,162.90048370361328,175.3620510864258,-1.108192954257551,-0.00786066630166,0.0186757391553573,0.0328240133102928,-0.0039614994925394,Consumer Durables,5.0
2020-05-04,167.69456481933594,171.91885980104576,167.2524907493031,171.91885980104576,275795.0,163.71586990356445,174.7469387817383,-1.1811461700654429,-0.033955871861596,0.0251904108297178,0.0251904108297178,-0.0026361860356601,Consumer Durables,5.0
2020-05-05,166.1718292236328,171.3293943132181,165.58240220747425,169.9540496187152,159365.0,164.40354385375977,174.08572235107422,-1.1999927275188078,-0.0090804111471569,0.0227609000439676,0.03103754176434,-0.0035470935050327,Consumer Durables,5.0
2020-05-06,169.6102294921875,170.93646669536068,164.1088349604408,167.9401635627311,207094.0,165.0617477416992,173.50012023925785,-1.1574364174201663,0.0206918361831794,-0.0098464929530286,0.0078193232044077,-0.0324355113970299,Consumer Durables,5.0
2020-05-07,167.4980926513672,170.83822457328756,167.10514124530664,169.9540764145837,119867.0,165.87222290039062,172.89770538330075,-1.183577862088706,-0.0124528859323169,0.0146627565982404,0.0199413131758614,-0.0023460052579729,Consumer Durables,5.0
2020-05-08,166.85952758789062,169.90493818129744,166.2209628738533,168.18574970449018,149899.0,166.4788505554199,172.22383544921874,-1.1914812388735416,-0.0038123721492499,0.0079481353913157,0.0182513437346434,-0.0038269598582015,Consumer Durables,5.0
2020-05-11,166.6139373779297,169.21727405971762,165.14034718292487,167.98928223054696,228235.0,166.8767204284668,171.58711059570314,-1.1945208539026206,-0.0014718380994551,0.0082546806963548,0.0156249634499832,-0.0088443393043541,Consumer Durables,5.0
2020-05-12,164.69825744628906,166.90864272958922,163.22466725742228,166.90864272958922,161728.0,167.05355072021484,170.9502166748047,-1.218230795402512,-0.0114977171885404,0.0134208176672483,0.0134208176672483,-0.0089472117781655,Consumer Durables,5.0
2020-05-13,172.7047882080078,176.53611703743084,168.97168973900267,168.97168973900267,1162982.0,167.8763053894043,170.4049887084961,-1.1191357572168503,0.0486133301339257,-0.021615489111448,0.0221842652376755,-0.021615489111448,Consumer Durables,5.0
2020-05-14,175.2098846435547,177.8132213916323,167.25249139185303,170.6908686010835,514009.0,168.81940383911132,169.93736968994142,-1.088130739647169,0.0145050780672606,-0.0257920153972169,0.0148583897157048,-0.045416348900007,Consumer Durables,5.0
2020-05-15,175.16075134277344,182.33222637061883,172.1644483870827,176.83081717360847,520815.0,169.68636627197264,169.4078598022461,-1.0887388515076002,-0.0002804253931289,0.0095344751494406,0.0409422486080313,-0.0171060179447806,Consumer Durables,5.0
2020-05-18,169.6102294921875,176.83082761589034,168.23488460678456,175.3081147133932,213303.0,169.9540687561035,168.81252960205077,-1.1574364174201663,-0.0316881596364249,0.0335939951161268,0.0425717136597321,-0.0081088557542827,Consumer Durables,5.0
2020-05-19,169.75759887695312,172.2135826136274,169.11903411133676,171.2311891189577,152798.0,169.7821502685547,168.22800567626953,-1.155612459548104,0.0008688708529364,0.0086805554022515,0.0144675923370858,-0.0037616269895477,Consumer Durables,5.0
2020-05-20,168.92254638671875,170.8382105669429,168.0875209697667,170.2487835061769,136809.0,169.94915695190429,167.5914144897461,-1.1659477172108177,-0.0049190875445855,0.0078511551467022,0.0113404884143681,-0.0049432443141154,Consumer Durables,5.0
2020-05-21,169.02081298828125,170.83823205861103,168.4313708632286,169.954083861168,102685.0,170.02038116455077,166.99313690185548,-1.164731493489956,0.0005817257889159,0.0055216328473786,0.0107526347684516,-0.0034873937394532,Consumer Durables,5.0
2020-05-22,167.35072326660156,169.85581446815402,167.00687957730065,168.03839565506956,162526.0,169.7993423461914,166.35949310302735,-1.1854018199607683,-0.0098809708233712,0.0041091689061449,0.0149691089028738,-0.0020546292396546,Consumer Durables,5.0
2020-05-26,167.1051483154297,168.97169005839245,166.22098512918214,168.13664954751465,114626.0,169.80916748046874,165.8103353881836,-1.1884412461352325,-0.0014674268887422,0.00617276752083,0.0111698637760666,-0.005291058924041,Consumer Durables,5.0
2020-05-27,167.84193420410156,170.93646770968843,166.36834396522494,167.10513908466325,289841.0,169.76741561889648,165.2945785522461,-1.1793222121933804,0.0044091154347986,-0.0043898154709201,0.0184371892534545,-0.00877963094184,Consumer Durables,5.0
2020-05-28,170.73997497558594,175.50457394520635,168.18574615363116,169.61021357774175,1203799.0,169.556201171875,164.9104620361328,-1.1434538105771728,0.017266488170711,-0.0066168534814752,0.0279055854980752,-0.0149597586758462,Consumer Durables,5.0
2020-05-29,173.9327850341797,174.81693325350238,168.57874306131154,170.6417605697766,355865.0,169.5046272277832,164.84464233398438,-1.1039371155076103,0.0186998390918722,-0.018921242845369,0.0050832752384719,-0.0307822471296369,Consumer Durables,5.0
2020-06-01,180.6621551513672,182.72518745742437,176.78170389962628,176.83082657170095,846711.0,169.85828857421876,165.05094482421876,-1.0206492086008498,0.03868948637754,-0.0212071453285618,0.0114192831604862,-0.0214790488272968,Consumer Durables,5.0
2020-06-02,177.22377014160156,181.74278595047795,175.40635127617733,181.74278595047795,797858.0,170.33474884033205,165.18946197509766,-1.0632053298448765,-0.0190321266060663,0.0254989260484961,0.0254989260484961,-0.0102549385106304,Consumer Durables,5.0
2020-06-03,182.92166137695312,188.61954650910943,178.45176808404884,178.79561179509332,2000258.0,171.17224044799804,165.49793334960938,-0.992683806060248,0.0321508296025919,-0.0225563749574584,0.0311493187261975,-0.0244361070157406,Consumer Durables,5.0
2020-06-04,180.7112579345703,188.52128225056452,180.26918391482215,183.56020770986544,524615.0,171.7272918701172,165.85454162597657,-1.020041474449649,-0.0120838802017425,0.0157652036063333,0.0432182499599553,-0.0024463003843855,Consumer Durables,5.0
2020-06-05,181.93927001953125,184.00230232949923,180.80952351034665,182.52871210527493,286721.0,172.4493507385254,166.34770294189454,-1.004842643885794,0.0067954376445409,0.0032397738304676,0.0113391260157662,-0.0062094703857136,Consumer Durables,5.0
2020-06-08,180.07273864746094,187.0477237783712,179.48329652816787,184.5917399315431,649290.0,173.1100112915039,166.42629455566407,-1.0279442846706397,-0.0102590901451343,0.0250954215392329,0.0387342647382376,-0.0032733556657182,Consumer Durables,5.0
2020-06-09,178.4026641845703,182.97078792737423,177.81322209317975,181.74279606208984,192644.0,173.69944763183594,166.93124542236328,-1.048614422286837,-0.0092744436244746,0.0187224327214301,0.0256056924019805,-0.0033039982563305,Consumer Durables,5.0
2020-06-10,176.7816925048828,180.3183148044122,175.99577477275028,178.89384734687235,160605.0,174.30361938476562,167.4695965576172,-1.0686768257518338,-0.0090860284351498,0.0119478143469589,0.0200055913563093,-0.0044456963896916,Consumer Durables,5.0
2020-06-11,174.81692504882812,178.7956218293209,174.12925257828093,176.7817121018976,202067.0,174.40922622680665,168.00794830322266,-1.0929943125483108,-0.0111140889546603,0.0112391123028887,0.022759219562874,-0.0039336721564866,Consumer Durables,5.0
2020-06-12,173.4415740966797,173.98189351557477,167.10513906816288,167.10513906816288,252588.0,174.3208106994629,168.322314453125,-1.1100167232749985,-0.0078673786978251,-0.0365335419810289,0.0031152820291742,-0.0365335419810289,Consumer Durables,5.0
2020-06-15,171.91885375976562,175.7501822189295,171.86973108923596,172.41005048479352,480800.0,174.1587158203125,168.6681170654297,-1.1288630918737486,-0.0087794425577876,0.0028571428571428,0.0222856794084822,-0.0002857317243303,Consumer Durables,5.0
2020-06-16,170.8873291015625,176.3396154750001,170.15053405083128,175.06250105570595,171449.0,174.22257080078126,169.0581268310547,-1.1416300415597254,-0.0060000670993569,0.0244323085631588,0.0319057381381224,-0.0043115838640869,Consumer Durables,5.0
2020-06-17,170.59262084960938,172.8521288389696,168.97167761275028,170.83821921823255,212956.0,174.26432189941406,169.42161224365233,-1.1452775795946202,-0.0017245763831791,0.0014396775628395,0.013245051152313,-0.0095018367663632,Consumer Durables,5.0
2020-06-18,170.8873291015625,172.50828720725133,169.4137390001001,172.50828720725133,178161.0,174.36256103515626,169.7104357910156,-1.1416300415597254,0.001727555684914,0.0094855371326298,0.0094855371326298,-0.0086231677281737,Consumer Durables,5.0
2020-06-19,169.75759887695312,172.70477936096225,167.7928118876137,171.72238586629254,735671.0,174.39940032958984,170.0798159790039,-1.155612459548104,-0.0066109654270384,0.0115740738696685,0.0173611108045028,-0.0115740738696685,Consumer Durables,5.0
2020-06-22,170.10142517089844,171.91885910607377,168.7260802941038,169.9049494728042,419615.0,174.53693542480468,170.38730499267578,-1.1513569985073933,0.0020253956006678,-0.0011550502760153,0.0106844133336883,-0.0080854400567945,Consumer Durables,5.0
2020-06-23,176.33961486816406,176.83081156696116,170.10141079738725,170.83820584558293,993066.0,174.9986587524414,170.74096649169925,-1.0741483216587908,0.0366733535065811,-0.0311978055906162,0.0027855153203342,-0.0353760785711178,Consumer Durables,5.0
2020-06-24,173.785400390625,178.795613128183,173.1468506255069,177.223777566167,523737.0,175.29583206176758,170.99344146728515,-1.1057612622342878,-0.0144846322787347,0.0197851900551682,0.0288298828687354,-0.0036743579361834,Consumer Durables,5.0
2020-06-25,171.1329345703125,175.5537050585876,170.4943848291709,171.91885232181048,260295.0,175.31548004150392,171.29110626220702,-1.1385902376760313,-0.0152628806237488,0.0045924401020251,0.0258323770311947,-0.0037313083115467,Consumer Durables,5.0
2020-06-26,172.21359252929688,173.883658568367,171.5750277269134,171.5750277269134,153066.0,175.22952041625976,171.6084197998047,-1.1252151761296236,0.0063147281480197,-0.0037079814258845,0.0096976435747138,-0.0037079814258845,Consumer Durables,5.0
2020-06-29,168.87342834472656,172.16445240384965,168.48047696011534,171.820608699714,355270.0,174.64008407592777,171.8294583129883,-1.1665556402166335,-0.0193954735832021,0.0174520076004571,0.0194881106600441,-0.0023268988405273,Consumer Durables,5.0
2020-06-30,166.957763671875,170.44526341410992,166.17184591459,169.85582134861252,506486.0,174.1267837524414,171.88348999023438,-1.19026539286191,-0.0113437897935076,0.0173580288391568,0.0208885149485409,-0.0047072848845147,Consumer Durables,5.0
2020-07-01,166.81040954589844,168.4313527300802,166.024491793818,167.3016062671819,183687.0,173.32122116088868,171.75577880859376,-1.1920891618793574,-0.0008825832518106,0.0029446407009048,0.0097172783676653,-0.0047114430941086,Consumer Durables,5.0
2020-07-02,167.74368286132812,168.23487959005823,167.006887768233,167.0560104391329,220586.0,172.67284240722657,171.79900421142577,-1.180538247059627,0.0055948146040184,-0.0040995428886804,0.0029282576866764,-0.0043923865300146,Consumer Durables,5.0
