Date_Ticker,Close_VEDL.NS,High_VEDL.NS,Low_VEDL.NS,Open_VEDL.NS,Volume_VEDL.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-02-12,61.34257507324219,62.36097483803316,61.169225789538025,61.53758723138522,9280214.0,63.59065284729004,,-1.1670236025377607,0.0056837189074196,0.0031790670331364,0.0166018424165437,-0.0028259212055767,Metals & Mining,14.0
2020-02-13,61.75428009033203,62.12264159906885,60.80088200093117,61.68927823001388,6820884.0,63.16270713806152,,-1.1635532419303598,0.0067115704972977,-0.0010525887472587,0.0059649551123903,-0.0154385750753837,Metals & Mining,14.0
2020-02-14,61.147579193115234,62.3609914390701,60.99589935607048,61.8409566747179,6336170.0,62.76401348114014,,-1.1686672697094205,-0.0098244347813517,0.0113394101737511,0.0198439948394797,-0.0024805534257656,Metals & Mining,14.0
2020-02-17,61.5809211730957,62.31763738398696,61.0175476191441,61.23422924661792,8475514.0,62.44332466125488,,-1.1650145259379514,0.0070868215176907,-0.0056298593764663,0.0119633840620936,-0.0091485080641784,Metals & Mining,14.0
2020-02-18,60.90922546386719,61.42926020658804,59.587465808859655,61.42926020658804,13205238.0,62.15405502319336,,-1.170676410619231,-0.0109075294171139,0.0085378649746474,0.0085378649746474,-0.0217004837106594,Metals & Mining,14.0
2020-02-19,61.81928253173828,62.49099708260749,61.36425628003361,61.53759898424489,8824394.0,61.92545585632324,,-1.1630053207181392,0.0149412024359259,-0.0045565644885764,0.0108657772034859,-0.0073605877174498,Metals & Mining,14.0
2020-02-20,61.68927764892578,62.72934707982056,61.01756311069782,61.45092647567068,11236035.0,61.66977195739746,,-1.1641011631425804,-0.0021029827181471,-0.0038637374652296,0.0168598088765736,-0.0108886756958104,Metals & Mining,14.0
2020-02-24,57.724002838134766,60.64920575168146,57.33397842803545,60.60587337978189,22666897.0,61.17790470123291,,-1.1975254182030564,-0.0642781851549215,0.0499249948020452,0.0506756768367109,-0.0067567110893711,Metals & Mining,14.0
2020-02-25,57.50731658935547,58.89407801979703,57.22563305020019,58.24403297934629,14590593.0,60.82796306610108,,-1.1993519187087938,-0.0037538326887501,0.0128108288420325,0.0241145216415514,-0.0048982208849477,Metals & Mining,14.0
2020-02-26,56.44557571411133,57.94067793257933,56.05555134845876,56.77059822302176,14605029.0,60.56902866363525,,-1.2083015879034025,-0.0184627094118432,0.0057581573896352,0.0264875005623201,-0.0069097420075575,Metals & Mining,14.0
2020-02-27,56.57558822631836,56.94394311642377,54.777129612926885,56.337237054720674,15600307.0,60.31659488677978,,-1.2072056811689598,0.0023033251156038,-0.0042129685093897,0.0065108450774189,-0.0317885976933572,Metals & Mining,14.0
2020-02-28,49.4034309387207,54.60379209016499,48.58003976181524,54.60379209016499,57363091.0,59.7326379776001,,-1.2676615199073331,-0.1267712367197491,0.1052631578947367,0.1052631578947367,-0.0166666800515693,Metals & Mining,14.0
2020-03-02,48.08165740966797,51.74357932392983,47.23660028669195,50.94185787023214,32732879.0,59.14868068695069,,-1.2788030668808283,-0.0267546909989357,0.0594863117174713,0.0761604759807124,-0.0175754574301778,Metals & Mining,14.0
2020-03-03,51.808589935302734,52.43696547174163,49.25174550310658,49.51176285245025,36975433.0,58.8323257446289,,-1.2473878562651608,0.0775125635516336,-0.044332939493638,0.0121287905581601,-0.0493517471791662,Metals & Mining,14.0
2020-03-04,51.72191619873047,52.00360304314083,49.8801219242859,51.570239684447984,38623129.0,58.41629676818848,,-1.2481184500364555,-0.0016729607325831,-0.0029325385722311,0.0054461795910274,-0.0356095521938487,Metals & Mining,14.0
2020-03-05,52.46113204956055,54.745945857329744,51.96832960756961,53.08833671118102,26357440.0,57.93863906860352,,-1.2418874218424822,0.0142921203458471,0.0119556066961716,0.0435525067512976,-0.0093936677067011,Metals & Mining,14.0
2020-03-06,49.75070571899414,50.80351147597906,48.42909558321336,50.04190476604023,16482554.0,57.30920829772949,,-1.2647342572620457,-0.051665418275874,0.0058531641478787,0.021161624579387,-0.0265646510271754,Metals & Mining,14.0
2020-03-09,42.51546096801758,47.2418878529522,41.84345685393297,46.59228524319961,38812494.0,56.30176410675049,,-1.3257218754022797,-0.1454299923270082,0.0958903933382926,0.111169602241643,-0.0158061114423792,Metals & Mining,14.0
2020-03-11,41.21624374389648,42.78425301676212,40.88024175685385,41.21624374389648,33275417.0,55.322532653808594,,-1.336673289856534,-0.0305587001655335,0.0,0.0380434782608696,-0.0081521739130434,Metals & Mining,14.0
2020-03-12,35.77301406860352,38.3042299475669,35.05621044908901,37.96822793048298,38859454.0,54.06138877868652,,-1.3825555819298672,-0.132065156376581,0.0613650797684983,0.0707576910938831,-0.0200375517181711,Metals & Mining,14.0
2020-03-13,37.65462875366211,38.79703360156555,30.86738708368749,32.771398581515946,45056179.0,52.87699146270752,,-1.3666949992061217,0.052598718169236,-0.1296847249269784,0.0303390283138123,-0.1802498628887564,Metals & Mining,14.0
2020-03-16,33.53300094604492,36.15381602107646,33.2642000133731,34.94421011505861,33776987.0,51.46592750549316,,-1.4014371912809922,-0.1094587290869608,0.0420841895804178,0.0781562938327071,-0.0080160118417176,Metals & Mining,14.0
2020-03-17,33.60020446777344,36.04181795856916,33.33140351562916,34.29461006063658,32827612.0,50.08855876922608,,-1.4008707166333578,0.0020041010298078,0.020666707356771,0.0726666259765624,-0.0079999796549478,Metals & Mining,14.0
2020-03-18,32.681793212890625,35.235410467337154,32.30099162927702,34.94420804998943,30564628.0,48.64360237121582,,-1.4086122259860203,-0.0273335019661465,0.0692255416452007,0.0781357754090221,-0.0116517958832015,Metals & Mining,14.0
2020-03-19,31.06899070739746,32.995403941663035,30.374588480526704,31.113790299777865,31315971.0,47.15159063339233,,-1.422206926196729,-0.0493486540039984,0.0014419390961979,0.0620043712526168,-0.022350331023319,Metals & Mining,14.0
2020-03-20,33.80180358886719,34.944211883007455,31.539391921594365,32.43539735449199,29770131.0,45.75071668624878,,-1.3991713891554571,0.0879594997857155,-0.0404240628989759,0.0337972585142327,-0.0669316849121612,Metals & Mining,14.0
2020-03-23,28.067371368408203,31.942595618224928,27.61936864398984,30.441783757031796,22554580.0,44.0696213722229,56.076278114318846,-1.447508297518537,-0.1696487054420862,0.0845968921512956,0.1380686562682018,-0.0159616915505889,Metals & Mining,14.0
2020-03-24,28.134571075439453,30.665785472134893,27.93296950533226,30.240184246235557,30625756.0,42.59014978408813,55.25264019012451,-1.4469418550259032,0.0023942287344688,0.074840777389147,0.089968117513087,-0.0071656173313118,Metals & Mining,14.0
2020-03-25,28.761775970458984,29.120179547469927,27.93297154385973,28.089773536050743,29906347.0,41.15287275314331,54.43721256256104,-1.441654994117988,0.0222930320614363,-0.0233644276729799,0.0124611073175404,-0.0288161769791446,Metals & Mining,14.0
2020-03-26,29.47858238220215,31.001789001169342,28.448174687734,29.38897978121072,29677898.0,39.80452308654785,53.59668518066406,-1.4356128604757277,0.0249221888272612,-0.0030395831057848,0.0516716373677059,-0.0349544520529679,Metals & Mining,14.0
2020-03-27,28.560171127319336,30.84498413390704,28.224169114056757,30.710585379395543,26203180.0,38.4037522315979,52.74082302093506,-1.44335436982839,-0.0311552042420231,0.0752941655177696,0.0799999760646446,-0.011764705882353,Metals & Mining,14.0
2020-03-30,27.574567794799805,28.17937250800185,26.96976479059255,27.686568477726688,17613091.0,37.31230907440185,51.88605049133301,-1.4516622573636844,-0.0345097138292966,0.0040617384743926,0.021933424948046,-0.0219333629708354,Metals & Mining,14.0
2020-03-31,28.98577690124512,30.0161846056499,28.044971798695837,28.425775166104746,44630133.0,36.35751504898072,51.08333698272705,-1.4397668363983755,0.0511779229668088,-0.0193198801277022,0.0355487350887779,-0.0324574740830517,Metals & Mining,14.0
2020-04-01,28.067371368408203,29.299378860558694,27.93296918388688,29.12017708719344,23338180.0,35.17045412063599,50.2847904586792,-1.447508297518537,-0.0316846961172002,0.0375099507882752,0.0438946517641192,-0.0047885561763936,Metals & Mining,14.0
2020-04-03,28.134571075439453,28.87377455383945,27.865770121293053,28.672174692727044,24226254.0,33.991086864471434,49.51358951568604,-1.4469418550259032,0.0023942287344688,0.0191082926356358,0.0262738492233598,-0.0095541159460239,Metals & Mining,14.0
2020-04-07,29.90418243408203,30.32978366332631,29.164977240877587,29.702582571385182,45735662.0,32.86323938369751,48.78384784698486,-1.4320253752782142,0.0628981104384914,-0.0067415273144897,0.0142321640186096,-0.0247191239832046,Metals & Mining,14.0
2020-04-08,31.49458694458008,32.8833944443378,29.1201715864864,29.54577272709334,49394146.0,31.95043344497681,48.07768047332764,-1.4186194731542163,0.0531833469784296,-0.0618777512756715,0.0440967046877471,-0.0753912207920635,Metals & Mining,14.0
2020-04-09,34.406620025634766,34.63062144919231,32.61460863717442,32.70420783940125,41601771.0,31.544991397857665,47.41458591461182,-1.3940732459467509,0.0924613834808784,-0.0494792044369696,0.0065104164079661,-0.0520833312637277,Metals & Mining,14.0
2020-04-13,35.07861328125,35.59381365926158,32.995400012717866,34.76500933595013,37469406.0,31.238109874725343,46.82603519439697,-1.3884088531754153,0.0195309290803503,-0.0089400325715695,0.0146870223711768,-0.0593869903530548,Metals & Mining,14.0
2020-04-15,35.213016510009766,37.27382853748808,34.765013746732315,35.61621968055744,43610778.0,31.21010999679565,46.29781024932861,-1.3872759360351474,0.0038314863726841,0.0114504013148961,0.0585241547509143,-0.01272264655742,Metals & Mining,14.0
2020-04-16,37.04982376098633,37.923431120122906,34.56341070341957,34.8546131564651,54467290.0,31.179869747161867,45.806321449279785,-1.3717930459498255,0.0521627350628829,-0.0592502306807947,0.023579258157133,-0.067109983399839,Metals & Mining,14.0
2020-04-17,37.677024841308594,38.97623330162735,37.11702148927372,38.97623330162735,30167339.0,31.38707094192505,45.33821056365967,-1.3665062171969111,0.0169285847179308,0.0344827773899576,0.0344827773899576,-0.0148632582958326,Metals & Mining,14.0
2020-04-20,36.48982238769531,38.72983612341607,36.198623336443376,38.72983612341607,33261919.0,31.531551837921143,44.87279094696045,-1.3765134322101065,-0.0315099840980981,0.061387356505087,0.061387356505087,-0.0079802814099235,Metals & Mining,14.0
2020-04-21,35.145809173583984,35.6162133587251,33.062599428502764,34.67540840643209,44068814.0,31.65475263595581,44.412993354797365,-1.3878424428377825,-0.0368325501788285,-0.0133842633933565,0.0133843606450432,-0.0592733470665681,Metals & Mining,14.0
2020-04-22,34.09300994873047,34.58581230975222,32.86100233718115,34.02580884995708,37108572.0,31.805953598022462,43.89400363922119,-1.39671674071071,-0.0299551852584692,-0.0019711107606645,0.0144546451534444,-0.0361366630110403,Metals & Mining,14.0
2020-04-23,34.765010833740234,35.19061547398591,34.31700810800134,34.83221192619898,24257769.0,31.854113960266112,43.3490181350708,-1.391052283629373,0.0197108112783332,0.0019330093921192,0.0122423272721265,-0.0128865981915385,Metals & Mining,14.0
2020-04-24,34.92181396484375,35.952221685647004,33.91380774935832,34.40661352243195,33734720.0,32.19683609008789,42.800667991638186,-1.389730552324894,0.0045103719902004,-0.0147529691020764,0.0295061339551427,-0.0288646579613591,Metals & Mining,14.0
2020-04-27,35.145809173583984,35.79541511582597,35.011410419250254,35.302612847290504,16787545.0,32.54739799499512,42.25029727935791,-1.3878424428377825,0.0064141916844793,0.0044615183828056,0.0184831693313305,-0.0038240335759504,Metals & Mining,14.0
2020-04-28,34.429012298583984,35.30261975361025,33.95861143940667,35.16821755499394,33514140.0,32.830759811401364,41.7228600692749,-1.3938844960925412,-0.0203949458514317,0.0214704171586228,0.0253741654698063,-0.0136629205362555,Metals & Mining,14.0
2020-04-29,35.45942306518555,35.8178232620891,34.49621634090004,34.51861784857722,27243567.0,33.12980184555054,41.21213069915771,-1.3851989159188227,0.0299285601824813,-0.0265318816631289,0.0101073329998826,-0.0271636321469423,Metals & Mining,14.0
2020-04-30,40.11864471435547,40.76824728745428,36.51222147173103,36.73622283045331,63684205.0,33.707725524902344,40.78765209197998,-1.3459252160578838,0.1313958673440572,-0.0843104722999739,0.0161920368378338,-0.0898939450298521,Metals & Mining,14.0
2020-05-04,35.81782150268555,37.49783195624472,34.67541644505932,37.02743108004216,33174258.0,34.11988821029663,40.26892292022705,-1.3821778892914434,-0.1072026047313352,0.0337711654871561,0.0469043169873748,-0.0318948782951685,Metals & Mining,14.0
2020-05-05,35.34741973876953,37.2738296263436,35.16821794462568,36.64662847382503,29105285.0,34.437970352172854,39.75291973114014,-1.3861430188948796,-0.0131331762843462,0.0367554051938479,0.054499307214245,-0.0050697277331193,Metals & Mining,14.0
2020-05-06,35.59381866455078,36.24342473102794,34.92181451039571,35.70581935690996,20995947.0,34.81429271697998,39.23317768096924,-1.3840660630885562,0.0069707754512841,0.0031466332234457,0.0182505303125604,-0.0188797993406744,Metals & Mining,14.0
2020-05-07,35.19061279296875,36.10901625997066,34.96661144716498,35.347413051433534,15604986.0,35.16709480285645,38.71880542755127,-1.387464782354359,-0.0113279745391184,0.0044557410633132,0.0260979674439034,-0.0063653721269817,Metals & Mining,14.0
2020-05-08,34.67540740966797,36.19861717425596,34.51860715845798,36.10901458928659,15997839.0,35.405656051635745,38.17592792510986,-1.3918075724412189,-0.014640420908036,0.041343629007194,0.0439276674270103,-0.0045219440209451,Metals & Mining,14.0
2020-05-11,35.66101837158203,36.06422153193453,34.944214652060786,35.325016307619904,33344496.0,35.61397762298584,37.65536273956299,-1.383499620595923,0.0284239187234253,-0.0094221107333795,0.0113065520493886,-0.0201004837285426,Metals & Mining,14.0
2020-05-12,39.89464569091797,40.54424830204211,35.41461825422824,35.59381661730408,112769086.0,35.88837890625,37.298775596618654,-1.3478133576999958,0.1187186320710818,-0.1078046690008072,0.0162829522577265,-0.1122964588130083,Metals & Mining,14.0
2020-05-13,40.43224334716797,43.881862742002085,39.64823862852482,43.881862742002085,145837778.0,36.1560604095459,36.9572741317749,-1.343281817758927,0.0134754337816411,0.0853185257422957,0.0853185257422957,-0.0193905817174515,Metals & Mining,14.0
2020-05-14,39.93944549560547,41.12665345628496,39.31224096751161,39.603443436054086,38560045.0,36.392381858825686,36.627151527404784,-1.3474357293715735,-0.0121882391568316,-0.008412787292912,0.0297251988841487,-0.0157038867292953,Metals & Mining,14.0
2020-05-15,41.64185333251953,42.80666319137882,39.51384031666533,40.32024661618489,75496773.0,36.62198333740234,36.32847682952881,-1.3330857242715188,0.0426247238986174,-0.0317374614857152,0.0279720945549184,-0.0511027450882538,Metals & Mining,14.0
2020-05-18,41.44025039672852,42.85145960735012,40.36504321635065,42.08985295467066,88007084.0,36.81014461517334,36.16921321868897,-1.3347850839044204,-0.004841353581964,0.0156756426836992,0.0340540705500422,-0.0259459624419341,Metals & Mining,14.0
2020-05-19,40.32024383544922,42.02265549791951,40.11864398346774,41.77625264061822,36132629.0,37.00166568756104,36.01398494720459,-1.344225888579983,-0.0270270220511919,0.0361111111111109,0.0422222561306422,-0.0049999660915798,Metals & Mining,14.0
2020-05-20,39.67063903808594,40.5666444061467,39.53623686568113,40.34264306413151,21380658.0,37.22790718078613,35.771225929260254,-1.3497015636521092,-0.0161111326611609,0.0169395815731732,0.0225861087642311,-0.0033879507783015,Metals & Mining,14.0
2020-05-21,40.40985107421875,41.10425677937702,39.49144738770793,39.872249082992425,31500030.0,37.54374923706055,35.54498462677002,-1.3434705676131369,0.0186337314965642,-0.0133037360182035,0.0171840698913461,-0.0227272227463554,Metals & Mining,14.0
2020-05-22,39.91704177856445,40.499446683367566,39.69304041794626,40.320244911275104,15804815.0,37.80135078430176,35.294102821350094,-1.3476245756907854,-0.0121952762149303,0.0101010273994595,0.0145903824244777,-0.0056116723744414,Metals & Mining,14.0
2020-05-26,39.37944030761719,40.43224603034971,39.22264003708077,40.09624398577617,17956472.0,38.02423210144043,35.08667751312256,-1.3521561477868551,-0.0134679687420113,0.0182024851688999,0.0267349082289745,-0.0039817800687758,Metals & Mining,14.0
2020-05-27,39.37944030761719,39.84984111922642,38.64023512595748,39.64824125967811,17368542.0,38.23591365814209,35.023957099914554,-1.3521561477868551,0.0,0.0068259210888004,0.0119453402063269,-0.0187713480914232,Metals & Mining,14.0
2020-05-28,40.29784393310547,40.74584666017942,39.44664148605662,39.82744312047157,22032858.0,38.52935523986817,35.00558910369873,-1.3444147027441942,0.0233219065155335,-0.0116731012561062,0.0111172877590581,-0.0211227788876706,Metals & Mining,14.0
2020-05-29,41.30584335327149,41.52984468038898,39.87223622691508,40.14103713585829,34104154.0,38.82167625427246,35.11624568939209,-1.3359180331996892,0.025013730805035,-0.0281995505442439,0.0054229936719052,-0.034707126400867,Metals & Mining,14.0
2020-06-01,41.95545959472656,43.478669678194656,41.55225642292768,41.79865931069084,23678854.0,38.913516998291016,35.20226230621338,-1.3304422616625604,0.0157269816742194,-0.0037373034534803,0.0363054081204619,-0.0096102670711671,Metals & Mining,14.0
2020-06-02,43.41146469116211,43.5682649611519,41.82105365186255,42.33625746867716,22601674.0,39.293199157714845,35.39983158111572,-1.3181692445238298,0.0347035906768747,-0.024767817214512,0.0036119553004096,-0.0366357378313324,Metals & Mining,14.0
2020-06-03,43.32186508178711,45.92028243041116,42.96346492824605,43.68026865331793,37932952.0,39.691921424865725,35.59426479339599,-1.3189245011806747,-0.0020639619052807,0.0082730411272504,0.0599793509286481,-0.0082729622296832,Metals & Mining,14.0
2020-06-04,46.771484375,47.12988449808679,43.053060453794274,43.43386207994438,55977705.0,40.25080471038818,35.87605861663818,-1.2898468304971424,0.0796276726936934,-0.0713601960608207,0.00766279128995,-0.0795019437782323,Metals & Mining,14.0
2020-06-05,47.17469024658203,47.60029148561044,46.09948297883854,47.08508764710943,33224107.0,40.85000858306885,36.198172607421874,-1.2864481112313393,0.0086207627782185,-0.0018993786499551,0.0090218131121537,-0.022792036622252,Metals & Mining,14.0
2020-06-08,47.0850830078125,49.79550070548429,45.69627532372842,45.69627532372842,54421243.0,41.47049236297608,36.46383819580078,-1.2872034321981856,-0.001899476992878,-0.0294957042733394,0.0575642544204937,-0.0294957042733394,Metals & Mining,14.0
2020-06-09,46.861087799072266,48.49629854922612,46.457884633309845,47.08508917805253,23311062.0,42.03049583435059,36.83971252441406,-1.2890915416852968,-0.0047572435776117,0.0047801147924846,0.0348948525728893,-0.0086042212142246,Metals & Mining,14.0
2020-06-10,47.53310012817383,48.72030832497828,46.72669707565807,46.86109587541551,29455662.0,42.41241855621338,37.22768310546875,-1.2834269881389575,0.014340519195435,-0.0141376062353654,0.0249764520639959,-0.0169650843378882,Metals & Mining,14.0
2020-06-11,45.27067565917969,47.80188826125234,44.80027144184454,46.99548542609281,21079891.0,42.65434017181396,37.55786109924316,-1.3024975081192962,-0.047596821223389,0.0380999342686723,0.0559128523092715,-0.0103909254829017,Metals & Mining,14.0
2020-06-12,46.27867889404297,46.56987790594829,43.411461016139,43.411461016139,33223309.0,42.97130184173584,37.89386302947998,-1.2940008064197903,0.0222661407232362,-0.0619554824472968,0.0062922931005016,-0.0619554824472968,Metals & Mining,14.0
2020-06-15,45.87548065185547,47.174689264241934,45.47227750759903,46.59228434276157,20562556.0,43.18298320770264,38.2401692199707,-1.297399461375592,-0.0087123974111413,0.0156249848660083,0.0283203269791554,-0.0087890772701937,Metals & Mining,14.0
2020-06-16,46.52508544921875,47.44349246467922,45.53948075486245,47.04028930135536,22655820.0,43.43722496032715,38.619179573059085,-1.2919237863034656,0.0141601741961695,0.0110736787941838,0.0197400393055244,-0.0211843715028114,Metals & Mining,14.0
2020-06-17,45.74107360839844,46.65948048292609,45.60667485324097,46.50268022624776,11400700.0,43.70826644897461,38.95428550720215,-1.298532410670861,-0.0168513788475691,0.01665038788485,0.0200783847443193,-0.002938250997519,Metals & Mining,14.0
2020-06-18,47.93628692626953,48.29469043870835,45.69627351849993,46.05467703093875,27585662.0,44.12154884338379,39.35166381835938,-1.280028429648158,0.0479921686286793,-0.039252307927497,0.0074766640351198,-0.0467289719626168,Metals & Mining,14.0
2020-06-19,47.15229415893555,49.01150644119943,46.79389055585212,48.5859017352891,33760216.0,44.45867099761963,39.732018280029294,-1.2866368932405496,-0.0163548914111732,0.0304037714797356,0.0394299432387543,-0.0076009791140884,Metals & Mining,14.0
2020-06-22,49.30270385742188,50.04190565832199,46.92828792231869,47.1970888879178,27108980.0,44.9279541015625,40.119988708496095,-1.2685105727012702,0.0456056218863492,-0.0427079004752617,0.014993129038882,-0.0481599537009114,Metals & Mining,14.0
2020-06-23,49.280303955078125,50.131509888809255,48.85470269720747,49.302705460435455,20713008.0,45.42299728393554,40.47570304870605,-1.2686993868654814,-0.0004543341559628,0.0004545731977982,0.0172727411443536,-0.0086363358931108,Metals & Mining,14.0
2020-06-24,49.03389739990234,50.84830982243621,48.20509303353104,49.728302998153474,28610223.0,45.9057201385498,40.768248596191405,-1.2707764069818062,-0.0050001021787608,0.014161745956839,0.0370032267216327,-0.0169026818246138,Metals & Mining,14.0
2020-06-25,49.84030151367188,50.288304223907126,48.3842927054073,48.80989391293502,26667318.0,46.382843017578125,41.06348236083984,-1.2639790327602012,0.0164458498412393,-0.0206741847349017,0.0089887640449437,-0.0292134831460674,Metals & Mining,14.0
2020-06-26,49.25789642333984,50.736306728314304,48.96669739725981,50.51230537410541,24544347.0,46.78044567108154,41.34437995910645,-1.268888265339694,-0.0116854246993724,0.0254661494267787,0.0300136711537268,-0.0059117227332925,Metals & Mining,14.0
2020-06-29,48.36189651489258,49.28030353895076,47.28669262661641,49.28030353895076,16926077.0,47.10076751708984,41.57062141418457,-1.276440864063143,-0.0181899750802739,0.0189903020816266,0.0189903020816266,-0.0222324591415696,Metals & Mining,14.0
2020-06-30,47.6674919128418,49.45950286130961,47.21948917572484,48.58589547313777,13699750.0,47.31356887817383,41.77043075561524,-1.2822941674636918,-0.0143585064294768,0.0192668739940258,0.0375939844232717,-0.0093984961058181,Metals & Mining,14.0
2020-07-01,48.24989700317383,48.74270278498828,47.46589215500162,47.66749545246841,11412484.0,47.559970474243165,42.00563224792481,-1.277384934884199,0.0122180770785452,-0.0120705242265514,0.0102136131354235,-0.0162488398290391,Metals & Mining,14.0
