Date_Ticker,Close_COALINDIA.NS,High_COALINDIA.NS,Low_COALINDIA.NS,Open_COALINDIA.NS,Volume_COALINDIA.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-02-27,104.16813659667967,104.4373803757104,101.47568054698635,103.95871969649298,11500515.0,106.52403869628908,,-0.7876976126695949,0.001726118982107,-0.002010373872747,0.0025847038050914,-0.0258472133385474,Oil Gas & Consumable Fuels,15.0
2020-02-28,100.7576904296875,102.79199614430485,99.7704601431173,102.64241524454005,14694382.0,105.93917732238768,,-0.813738067546225,-0.0327398212007652,0.0187055182270952,0.0201900788509732,-0.0097980638734382,Oil Gas & Consumable Fuels,15.0
2020-03-02,101.32609558105467,104.70661994452956,100.69785403544896,103.30055596768304,11962711.0,105.56971282958985,,-0.8093980111515289,0.005641307863878,0.0194861982523437,0.0333628207431584,-0.0062001949448765,Oil Gas & Consumable Fuels,15.0
2020-03-03,106.62126922607422,107.48883666514898,102.25350489351534,102.52275783124034,17015816.0,105.5562515258789,,-0.7689667233917042,0.0522587356658158,-0.0384399043885287,0.0081369078174751,-0.0409652254588875,Oil Gas & Consumable Fuels,15.0
2020-03-04,106.56144714355467,107.5785955362337,104.16815251151252,106.65119204037848,9858330.0,105.42462158203124,,-0.769423494782953,-0.000561070815924,0.000842189170938,0.0095451818640259,-0.0224592917626017,Oil Gas & Consumable Fuels,15.0
2020-03-05,105.99299621582033,107.8178845763139,103.03129694469338,107.69822171146168,12349902.0,105.36179618835448,,-0.7737639007030092,-0.0053344895642096,0.0160880959735227,0.0172170655198555,-0.0279424054123009,Oil Gas & Consumable Fuels,15.0
2020-03-06,100.96712493896484,103.5100006781684,99.62089660644531,99.74055952117467,10629291.0,105.02673568725588,,-0.8121389307701545,-0.0474170129752905,-0.0121481662326389,0.0251851851851852,-0.0133333333333333,Oil Gas & Consumable Fuels,15.0
2020-03-09,94.50518798828124,99.7405182249031,93.90686453266731,99.20203076672712,23967899.0,104.21600646972657,,-0.8614790374132424,-0.064000405623017,0.0496993115238106,0.0553972786898326,-0.0063311175645522,Oil Gas & Consumable Fuels,15.0
2020-03-11,100.51837158203124,101.6551828468551,93.96672954592698,94.59497119425352,28399797.0,103.89141578674317,,-0.8155653861281266,0.0636280792806384,-0.0589285350981213,0.0113094874790735,-0.0651785532633464,Oil Gas & Consumable Fuels,15.0
2020-03-12,92.47090911865234,97.52674143456704,89.80837107107058,96.33009430040056,33250878.0,103.14949378967285,,-0.8770117696474454,-0.0800596183237162,0.0417340460749271,0.0546748416783422,-0.0287932504715118,Oil Gas & Consumable Fuels,15.0
2020-03-13,92.20166778564452,96.65917665274004,73.9827119456774,87.50482400754997,43328010.0,102.3656894683838,,-0.8790675613063113,-0.0029116328105127,-0.0509409850265837,0.0483452086513072,-0.1975989835923961,Oil Gas & Consumable Fuels,15.0
2020-03-16,86.09876251220703,90.55628064238604,85.6201109352721,90.31694572422496,23542677.0,101.35153045654296,,-0.9256662822969602,-0.0661908338537418,0.0489923790881414,0.0517721509591619,-0.0055593316671314,Oil Gas & Consumable Fuels,15.0
2020-03-17,87.29541778564453,92.97949251941054,85.14145810119197,86.87659305225328,18989633.0,100.48844871520996,,-0.9165292233536392,0.0138986349922025,-0.0047977860008606,0.0651130938822397,-0.0246743728260931,Oil Gas & Consumable Fuels,15.0
2020-03-18,86.7868423461914,90.85544476184212,85.56027710717771,90.7058638578086,18737193.0,99.80635871887208,,-0.92041245010286,-0.0058259121996751,0.0451568625573939,0.0468804061267849,-0.0141330783083563,Oil Gas & Consumable Fuels,15.0
2020-03-19,80.5901107788086,87.08036845991705,79.5790633116845,83.49278773684931,28547877.0,98.69476852416992,,-0.9677275815729856,-0.071401740170061,0.0360177809658004,0.0805341699916746,-0.0125455525169715,Oil Gas & Consumable Fuels,15.0
2020-03-20,86.62376403808594,88.58062613253163,80.0030462898998,81.20977691949645,24022133.0,97.70835571289062,,-0.9216576341977384,0.0748684075622825,-0.062500021543847,0.0225903609266542,-0.076430732625232,Oil Gas & Consumable Fuels,15.0
2020-03-23,83.39494323730469,87.9609600216711,78.30710449453858,79.90520663664837,17884315.0,96.51263542175292,106.53572357177734,-0.9463112889544772,-0.0372740764227427,-0.0418459017440192,0.0547517224320612,-0.0610089598393082,Oil Gas & Consumable Fuels,15.0
2020-03-24,83.39494323730469,88.05879915059208,81.8294524793159,84.30814659417797,9991023.0,95.45153884887696,105.7469058227539,-0.9463112889544772,0.0,0.0109503444864123,0.0559249246086317,-0.0187720105946244,Oil Gas & Consumable Fuels,15.0
2020-03-25,81.20978546142578,84.30815077019503,80.68795352406242,82.18821661156343,8339454.0,94.27370529174804,104.83959442138672,-0.9629960567751276,-0.026202521292699,0.0120481927710842,0.0381526104417668,-0.006425727323356,Oil Gas & Consumable Fuels,15.0
2020-03-26,80.3944091796875,82.84048653809583,77.75264364198364,82.18819924252028,28364001.0,93.09399375915528,103.89922256469728,-0.9692218607410664,-0.0100403698532805,0.0223123732251522,0.0304259634888437,-0.0328600653286638,Oil Gas & Consumable Fuels,15.0
2020-03-27,85.90623474121094,86.72159385977429,81.53591185633427,82.1229714170113,18332679.0,92.18089866638184,103.0750700378418,-0.92713632770675,0.068559811779997,-0.0440394499374412,0.0094912682533414,-0.0508731746658678,Oil Gas & Consumable Fuels,15.0
2020-03-30,86.85205841064453,87.89572217279206,82.9709505910404,83.1992551493587,12357349.0,91.4856170654297,102.2961604309082,-0.919914492973362,0.0110099537278388,-0.0420577626843918,0.0120165691089668,-0.0446864229890083,Oil Gas & Consumable Fuels,15.0
2020-03-31,91.35285186767578,92.8531148702034,87.56958297746743,88.12403124572192,14997503.0,90.98695487976076,101.63538848876954,-0.8855486935477049,0.0518213792441289,-0.0353444972536904,0.0164227276089941,-0.0414138016806349,Oil Gas & Consumable Fuels,15.0
2020-04-01,90.9614715576172,92.13559081168115,89.39598585427548,90.50487239023546,8833033.0,90.20396499633787,101.04756240844726,-0.8885370771211865,-0.0042842702997987,-0.0050196985554757,0.0129078744435247,-0.0172104263105515,Oil Gas & Consumable Fuels,15.0
2020-04-03,89.85259246826172,91.25500644568504,85.97148429419417,90.40704075874974,10936160.0,89.36852226257324,100.42559219360352,-0.8970039211867729,-0.0121906458895959,0.0061706432197141,0.0156079411723004,-0.0431941702231736,Oil Gas & Consumable Fuels,15.0
2020-04-07,91.41807556152344,92.88572221847122,89.46121335225972,91.51592464385617,8203204.0,88.6397762298584,99.9575880432129,-0.8850506781639803,0.0174227927125718,0.0010703472123176,0.0160542283124311,-0.0214056377499083,Oil Gas & Consumable Fuels,15.0
2020-04-08,89.5916748046875,93.53800545509516,89.36337024252974,91.32023236462894,7070293.0,88.07100372314453,99.46681686401368,-0.8989961574843516,-0.0199785517865861,0.0192937297322517,0.0440479615880693,-0.0025482787620108,Oil Gas & Consumable Fuels,15.0
2020-04-09,91.84207916259766,92.26606204329532,90.01567222821339,90.79841521348747,5078557.0,87.93784828186035,98.98276107788088,-0.8818131995172964,0.0251184539502817,-0.0113636794661677,0.0046164338238363,-0.0198863848797541,Oil Gas & Consumable Fuels,15.0
2020-04-13,95.16871643066406,95.6905482796114,90.2439551052194,91.8420570557149,10691543.0,87.670365524292,98.57241790771484,-0.8564126673205372,0.0362212756766635,-0.0349553876496046,0.0054832288226511,-0.051747690944562,Oil Gas & Consumable Fuels,15.0
2020-04-15,95.78840637207033,98.88677144770134,95.2339581141322,96.14715647096668,10487965.0,87.83624038696288,98.224727935791,-0.851681026014226,0.0065114878570179,0.0037452350705458,0.0323459298779442,-0.0057882605937138,Oil Gas & Consumable Fuels,15.0
2020-04-16,96.14714813232422,98.16924282966283,94.19028614900868,94.32075157705484,9736774.0,88.03351440429688,97.86147644042968,-0.8489418540224002,0.0037451480178138,-0.0189958474145875,0.0210312498770703,-0.0203527823895762,Oil Gas & Consumable Fuels,15.0
2020-04-17,97.02774810791016,99.44120943156784,96.73422077652616,98.8215384090648,7093925.0,88.57996368408203,97.5529330444336,-0.8422180346727368,0.0091588777482406,0.0184873949579831,0.0248739290638131,-0.0030251895680145,Oil Gas & Consumable Fuels,15.0
2020-04-20,94.05984497070312,97.77788131350265,93.27710204902684,97.77788131350265,7139688.0,88.91818504333496,97.25982223510742,-0.864879453131897,-0.0305881894105823,0.0395284124055017,0.0395284124055017,-0.0083217543248138,Oil Gas & Consumable Fuels,15.0
2020-04-21,90.66795349121094,92.36390480394778,89.88521055960794,91.97252836158808,6501336.0,89.11224060058593,96.93537139892578,-0.8907782337292875,-0.0360609937274366,0.0143884892086332,0.0187050798814074,-0.0086330715700876,Oil Gas & Consumable Fuels,15.0
2020-04-22,91.7768325805664,92.16820899068765,88.05879649687694,90.14611412692054,5604252.0,89.67157669067383,96.58702713012696,-0.8823113896637012,0.012230110492821,-0.0177683017357821,0.0042644357962304,-0.0405117062677619,Oil Gas & Consumable Fuels,15.0
2020-04-23,91.90728759765624,94.41859798471349,91.38546565764248,91.84206483171228,7553183.0,89.93575286865234,96.28018280029296,-0.8813153006420251,0.0014214373434093,-0.0007096582615896,0.0273243880077391,-0.0056776992734043,Oil Gas & Consumable Fuels,15.0
2020-04-24,89.36336517333984,93.79892105577824,88.58062235952481,91.71160356789984,11701166.0,90.2341739654541,95.91408340454102,-0.9007394152171814,-0.0276792242575253,0.0262774168139827,0.0496350587719549,-0.0087591018119866,Oil Gas & Consumable Fuels,15.0
2020-04-27,90.08088684082033,91.12454062691884,89.68951045033646,90.66794147343104,4238903.0,90.56847114562989,95.50130569458008,-0.8952607799623964,0.008029259709375,0.006516972170224,0.0115857405793831,-0.0043447217740589,Oil Gas & Consumable Fuels,15.0
2020-04-28,88.3197021484375,91.02670059030784,87.70003116399994,90.40702960587028,7064210.0,90.92396697998046,95.12749603271484,-0.9087083021532696,-0.0195511473537661,0.0236337692118193,0.0306499951428815,-0.0070162259310622,Oil Gas & Consumable Fuels,15.0
2020-04-29,91.22238159179688,91.87466888254087,88.28708878344878,88.38492789581471,7399346.0,91.46536560058594,94.8057566833496,-0.8865448990778343,0.032865593664264,-0.0311047973805292,0.0071505181005127,-0.0321773314523071,Oil Gas & Consumable Fuels,15.0
2020-04-30,96.86466979980467,97.48434078096496,92.2008193092082,92.29865842877012,13145052.0,92.01328735351562,94.5854949951172,-0.8434632187676152,0.0618520160244883,-0.0471380471380471,0.0063972858467487,-0.0481481070470327,Oil Gas & Consumable Fuels,15.0
2020-05-04,92.82049560546876,94.385981326792,91.5485372127542,94.385981326792,8356099.0,92.31170921325683,94.3142660522461,-0.8743425027276127,-0.0417507663288817,0.0168657332748718,0.0168657332748718,-0.0137034216895477,Oil Gas & Consumable Fuels,15.0
2020-05-05,90.01567077636719,96.04932986826137,89.59168790250787,93.8641628645448,11879416.0,92.2448501586914,94.02343841552734,-0.8957587370918945,-0.0302177316637416,0.0427535789600315,0.0670289855072463,-0.0047101006991621,Oil Gas & Consumable Fuels,15.0
2020-05-06,87.24343872070312,90.89625209885362,86.85206230407424,90.89625209885362,10427774.0,92.0589485168457,93.75973434448242,-0.9169261093998804,-0.0307972159931055,0.0418692045122663,0.0418692045122663,-0.0044860269421729,Oil Gas & Consumable Fuels,15.0
2020-05-07,85.31919860839844,86.75422897678973,84.79736666904259,84.79736666904259,10860354.0,91.83227882385252,93.40968002319336,-0.9316186409229522,-0.0220559865649594,-0.0061162311398513,0.0168195481415367,-0.0061162311398513,Oil Gas & Consumable Fuels,15.0
2020-05-08,84.14506530761719,86.88467009445155,83.85153800065542,86.65637550153228,7096898.0,91.46862831115725,92.96554092407229,-0.94058373338917,-0.0137616541169161,0.0298450085543846,0.0325581158778465,-0.0034883484359859,Oil Gas & Consumable Fuels,15.0
2020-05-11,83.78631591796875,85.48226716711969,83.52540493492214,84.89520252559082,6657844.0,91.1783603668213,92.49508026123048,-0.9433229636352224,-0.004263463202945,0.0132346982376898,0.0202413870399953,-0.0031140047176922,Oil Gas & Consumable Fuels,15.0
2020-05-12,82.7426528930664,84.17768811041164,81.73161044323453,83.62323985793863,8128169.0,90.72338905334472,92.0575958251953,-0.9512918505713108,-0.0124562467446849,0.0106424792302739,0.017343355176197,-0.0122191205440138,Oil Gas & Consumable Fuels,15.0
2020-05-13,85.18873596191406,86.42807800488889,83.818928480213,86.42807800488889,11135898.0,90.22439002990724,91.66604141235352,-0.9326147881988548,0.0295625410029925,0.0145481914830725,0.0145481914830725,-0.0160796784484918,Oil Gas & Consumable Fuels,15.0
2020-05-14,83.9167709350586,85.74317766540703,83.52540446270132,84.69952378600503,5663178.0,89.63080825805665,91.26460403442384,-0.9423268746135464,-0.0149311409835231,0.0093277284412216,0.0217645020178607,-0.0046637456136169,Oil Gas & Consumable Fuels,15.0
2020-05-15,84.53645324707031,85.35181251853851,83.32971754405091,84.60167601691809,6296826.0,89.05027351379394,90.87197036743164,-0.9375952915614618,0.0073844870948535,0.0007715342593941,0.0096450612741605,-0.0142747377807836,Oil Gas & Consumable Fuels,15.0
2020-05-18,79.38337707519531,82.84050239407522,78.959394233165,82.84050239407522,24334121.0,88.16805496215821,90.4444841003418,-0.9769415943497256,-0.0609568532147234,0.0435497385756864,0.0435497385756864,-0.0053409524468668,Oil Gas & Consumable Fuels,15.0
2020-05-19,80.62271881103516,80.98147885904896,79.4486045182366,80.29657512249817,9537927.0,87.4961986541748,90.0304165649414,-0.9674786030082366,0.0156121064825182,-0.004045307493306,0.0044498629332343,-0.0145630699400061,Oil Gas & Consumable Fuels,15.0
2020-05-20,80.3944091796875,81.63375603659247,79.48120597057029,80.2313373557936,8087994.0,86.98252143859864,89.50587936401367,-0.9692218607410664,-0.0028318274887599,-0.0020283975659231,0.0154158338813703,-0.0113590387495247,Oil Gas & Consumable Fuels,15.0
2020-05-21,81.20978546142578,82.35128846991971,80.10089881522637,80.81841399668235,6187181.0,86.4541690826416,88.99884613037109,-0.9629960567751276,0.0101422013055143,-0.0048192648523782,0.0140562248995983,-0.0136545939617845,Oil Gas & Consumable Fuels,15.0
2020-05-22,81.6663818359375,82.22083011632589,79.51383636637989,80.88363893365437,7128048.0,85.94212379455567,88.51231384277344,-0.9595097160721482,0.0056224304979675,-0.009584640395305,0.0067891862958033,-0.0263577915559175,Oil Gas & Consumable Fuels,15.0
2020-05-26,83.0035629272461,83.49277842583497,81.53591643147946,82.09035966790205,6182999.0,85.62413368225097,88.15304260253906,-0.9492996725279588,0.016373703122968,-0.011001976627732,0.0058939096267189,-0.0176817288801571,Oil Gas & Consumable Fuels,15.0
2020-05-27,85.31919860839844,85.67795868877536,82.18821692537975,83.00357622027438,6084254.0,85.38604927062988,87.9693228149414,-0.9316186409229522,0.0278980275001211,-0.0271406954811237,0.0042049161997357,-0.0366972701817019,Oil Gas & Consumable Fuels,15.0
2020-05-28,87.34126281738281,87.60218370127102,84.34074730102351,85.35179457572305,7882781.0,85.33712730407714,87.70578063964844,-0.9161791737056334,0.0236999906464819,-0.0227781025541093,0.0029873724683113,-0.0343539287110253,Oil Gas & Consumable Fuels,15.0
2020-05-29,92.168212890625,92.91833942979618,86.26500984802009,87.08036910934354,16208002.0,85.38441886901856,87.69972671508789,-0.8793230060902196,0.0552654028295262,-0.0552017189192889,0.0081386685891517,-0.0640481447721046,Oil Gas & Consumable Fuels,15.0
2020-06-01,96.89728546142578,97.68002827164403,92.33127412318532,92.6900341475272,21204876.0,85.38604965209962,87.79363906860351,-0.8432141819486396,0.0513091490274713,-0.0434197025630143,0.0080780674762024,-0.047122180115749,Oil Gas & Consumable Fuels,15.0
2020-06-02,93.53800201416016,97.28865427687694,93.27709105539112,97.28865427687694,16679738.0,85.42192497253419,87.94242385864258,-0.8688639839812812,-0.0346684990324412,0.0400976307164333,0.0400976307164333,-0.0027893578347926,Oil Gas & Consumable Fuels,15.0
2020-06-03,92.42913818359376,94.64692168963744,92.03777164943372,94.58168895738534,11560484.0,85.5425983428955,88.04509826660156,-0.8773307115384142,-0.0118546880058282,0.0232886600058515,0.0239944193966026,-0.0042342332932139,Oil Gas & Consumable Fuels,15.0
2020-06-04,91.48330688476562,93.01618623983866,90.89625221220597,91.97252242960396,6295232.0,85.75459175109863,88.13902755737304,-0.8845526045260289,-0.0102330424952075,0.0053475935828877,0.0167558367452094,-0.006417068780637,Oil Gas & Consumable Fuels,15.0
2020-06-05,94.48383331298828,95.07088798827333,91.64637915850705,91.97252285658004,11872471.0,86.21282348632812,88.41690200805664,-0.8616420909936665,0.0327986222885688,-0.0265792608994731,0.0062132817297999,-0.0300311074920283,Oil Gas & Consumable Fuels,15.0
2020-06-08,95.69055938720705,97.15820603410626,94.41860095051752,96.53853499603863,11258686.0,86.79009819030762,88.59823791503906,-0.852428136471153,0.0127717730314913,0.0088616433456127,0.0153374236319432,-0.0132924130116388,Oil Gas & Consumable Fuels,15.0
2020-06-09,94.12506866455078,96.5059135631372,93.7010759058621,96.5059135631372,6957064.0,87.30703582763672,88.81284042358398,-0.8643814377481722,-0.0163599286354003,0.0252944824621741,0.0252944824621741,-0.0045045678553472,Oil Gas & Consumable Fuels,15.0
2020-06-10,91.7768325805664,94.41859846609582,91.45068888983722,93.92938293000206,8914993.0,87.75874481201171,88.98047821044922,-0.8823113896637012,-0.0249480411255069,0.0234541799810539,0.0287846705017884,-0.0035536603471565,Oil Gas & Consumable Fuels,15.0
2020-06-11,89.8199462890625,93.21183777014916,89.6894908384655,91.87465696013872,9259185.0,87.99030532836915,89.15268142700195,-0.8972531910226552,-0.0213222251899579,0.0228758839875462,0.0377632321240846,-0.0014524106948045,Oil Gas & Consumable Fuels,15.0
2020-06-12,87.83049011230469,88.41755471532278,86.55853173543854,86.81945265448502,8424817.0,88.18599128723145,89.3014030456543,-0.9124436796752248,-0.0221493806103519,-0.0115112355234144,0.006684063840102,-0.0144819683374163,Oil Gas & Consumable Fuels,15.0
2020-06-15,86.16716003417969,88.05878930466359,85.12349632784148,87.86310111558583,8217803.0,88.26752662658691,89.30662155151367,-0.9251440331549444,-0.0189379573767398,0.0196819888311674,0.0219530186411338,-0.0121120819802372,Oil Gas & Consumable Fuels,15.0
2020-06-16,85.5474853515625,88.05879572954001,84.50383152219278,87.73265204165283,7130557.0,88.57573204040527,89.28053009033204,-0.9298755579528024,-0.007191541213281,0.0255433187908475,0.0293557474852372,-0.012199702014393,Oil Gas & Consumable Fuels,15.0
2020-06-17,84.43859100341797,87.34126756685826,84.21029641485477,85.54747744917876,9071758.0,88.76652565002442,89.14224487304688,-0.938342518526842,-0.0129623254685682,0.0131324603191911,0.0343761842653531,-0.0027036759596563,Oil Gas & Consumable Fuels,15.0
2020-06-18,89.75474548339844,91.124542979222,83.5906219162889,84.1450701582678,34586616.0,89.23454246520996,89.1181103515625,-0.8977510316436998,0.0629588250680933,-0.0625000415846339,0.0152615606946031,-0.0686774112489649,Oil Gas & Consumable Fuels,15.0
2020-06-19,89.52644348144531,91.3202337879952,88.18925235321225,91.3202337879952,17468335.0,89.65037536621094,89.11158737182618,-0.899494231122303,-0.0025436204038409,0.0200364298724953,0.0200364298724953,-0.0149362699581626,Oil Gas & Consumable Fuels,15.0
