,Close,High,Low,Open,MA_5,MA_15,MA_10,MA_20,MA_25,MA_30,Return_Ratio,Percentage_Change_Open,Percentage_Change_High,Percentage_Change_Low,Sector_Encoded
0,76.66497039794922,78.4638463632763,76.23943500414799,76.98412747730416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041630105339931,0.0234641186970994,-0.0055505844663132,11.0
1,78.39615631103516,78.7249868682578,77.40000595655772,77.5644175458326,0.0,0.0,0.0,0.0,0.0,0.0,0.0225811854371008,-0.0106094329663645,0.0041944729524494,-0.0127066223824192,11.0
2,78.25108337402344,79.03446223475086,77.75784127938996,78.91840310111002,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018505108392833,0.0085279295610123,0.0100110928430605,-0.0063033260801755,11.0
3,78.73466491699219,80.1176644145563,77.59344240807827,78.05766426128235,0.0,0.0,0.0,0.0,0.0,0.0,0.0061798702601641,-0.0085985081212142,0.0175653188976185,-0.0144945369376636,11.0
4,77.94160461425781,80.0789849010727,77.16789907093421,79.48903045825156,77.99769592285156,0.0,0.0,0.0,0.0,0.0,-0.0100725684623218,0.0198536564861879,0.0274228417209658,-0.0099267335738436,11.0
5,78.51221466064453,79.40197930040925,77.75784866698868,79.1021690666929,78.36714477539063,0.0,0.0,0.0,0.0,0.0,0.0073209943419914,0.0075141735410004,0.0113328180030403,-0.0096082628278474,11.0
6,77.97061157226562,79.43098357868746,77.75784018625131,79.24723250967946,78.28203582763672,0.0,0.0,0.0,0.0,0.0,-0.0068983290144074,0.0163731040666601,0.0187297749366543,-0.0027288664501124,11.0
7,78.20272064208984,79.11183204171014,77.78685131871798,78.52187771370188,78.27236328125,0.0,0.0,0.0,0.0,0.0,0.0029768789181433,0.004081150489287,0.0116250610228898,-0.0053178370260948,11.0
8,77.34197235107422,79.11183541046361,76.23943640098591,78.72497900827932,77.9938247680664,0.0,0.0,0.0,0.0,0.0,-0.0110066284644367,0.0178817091827874,0.0228836038904665,-0.0142553379048006,11.0
9,80.25304412841797,81.70374985657782,77.66111626562554,77.94157954650605,78.45611267089843,78.226904296875,0.0,0.0,0.0,0.0,0.037638964831795,-0.0288022044149901,0.0180766442434068,-0.0322969413925897,11.0
10,79.70178985595703,81.04611013663438,79.30526001412377,80.852678245982,78.69402770996093,78.53058624267578,0.0,0.0,0.0,0.0,-0.0068689515575115,0.0144399315511603,0.0168668769309561,-0.0049751685947064,11.0
11,81.92620086669922,82.72892660705611,79.70178947487379,79.70178947487379,79.48514556884766,78.88359069824219,0.0,0.0,0.0,0.0,0.0279091726140944,-0.027151404169769,0.0097981565343545,-0.027151404169769,11.0
12,82.36140441894531,83.9378353397704,81.62637810835825,81.62637810835825,80.31688232421875,79.29462280273438,0.0,0.0,0.0,0.0,0.0053121412642361,-0.0089244023432167,0.0191404084467319,-0.0089244023432167,11.0
13,84.750244140625,85.10808761989438,82.26470142232725,83.1738129012604,81.79853668212891,79.89618072509765,0.0,0.0,0.0,0.0,0.0290043587592125,-0.018600904992661,0.0042223297749515,-0.0293278531938329,11.0
14,84.26667022705078,85.63033736075133,79.74046737142893,85.09840889469679,82.60126190185547,80.52868728637695,79.68502349853516,0.0,0.0,0.0,-0.0057058704488429,0.0098703160502835,0.0161827580231452,-0.0537128480741709,11.0
15,83.24150848388672,88.96695962310044,80.2723972192377,88.95729356258543,83.3092056274414,81.00161666870117,80.12345937093099,0.0,0.0,0.0,-0.0121656847292272,0.0686650828751516,0.0687812035544983,-0.035668638383983,11.0
16,83.10610961914062,83.5606653369361,80.31108337426225,81.23953430950162,83.5451873779297,81.51516647338867,80.43745625813803,0.0,0.0,0.0,-0.0016265787010852,-0.0224601454477072,0.0054695824395898,-0.0336320188453946,11.0
17,84.61483001708984,85.88178474345447,83.19313717845945,83.560654030099,83.9958724975586,82.15637741088867,80.86170603434245,0.0,0.0,0.0,0.0181541454035496,-0.012458525140072,0.0149731994510742,-0.0168019345821914,11.0
18,84.66320037841797,86.6361613617073,83.56066444344334,83.56066444344334,83.97846374511718,82.88850021362305,81.25694173177084,0.0,0.0,0.0,0.0005716534716001,-0.013022611123211,0.0233036428397557,-0.013022611123211,11.0
19,84.66320037841797,85.49493904917735,84.24733104303827,85.49493904917735,84.05776977539062,83.32951583862305,81.70504811604818,80.77821006774903,0.0,0.0,0.0,0.0098240872898942,0.0098240872898942,-0.0049120436449471,11.0
20,84.90498352050781,86.17193100842651,84.3633889996275,85.14676784285395,84.39046478271484,83.84983520507812,82.13123270670573,81.19021072387696,0.0,0.0,0.0028558233212204,0.0028477047202739,0.0149219449246189,-0.0063788307637971,11.0
21,84.29568481445312,86.83925308226145,84.08291344249359,85.6690179151555,84.62837982177734,84.08678359985352,82.5529042561849,81.48518714904785,0.0,0.0,-0.0071762419682646,0.0162918553153137,0.0301743591431409,-0.0025241075201877,11.0
22,84.36338806152344,86.82958369482719,83.95718479670816,84.7212241322666,84.57809143066406,84.28698196411133,82.96361541748047,81.79080238342286,0.0,0.0,0.0008031638537528,0.004241603839834,0.029233008417173,-0.0048149235604317,11.0
23,85.04037475585938,86.0752112703675,83.77342737811081,84.914649575494,84.65352630615234,84.31599502563476,83.47684224446614,82.10608787536621,0.0,0.0,0.0080246503831998,-0.0014784175249265,0.0121687671000865,-0.0148981866717522,11.0
24,85.35955047607422,87.68068175221794,84.7309096793955,85.30151721356641,84.7927963256836,84.4252830505371,83.81727600097656,82.47698516845703,81.58112731933593,0.0,0.0037532257016876,-0.0006798684175834,0.0271924027621761,-0.0073646216875864,11.0
