,Close,High,Low,Open,MA_5,MA_15,MA_10,MA_20,MA_25,MA_30,Return_Ratio,Percentage_Change_Open,Percentage_Change_High,Percentage_Change_Low,Sector_Encoded
0,52.08170700073242,53.83312864271065,51.252085482660966,52.219978425873805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026548942633435,0.0336283455907771,-0.0159292305465292,3.0
1,52.68088150024414,54.201849681829806,52.127799284440485,52.35824932859485,0.0,0.0,0.0,0.0,0.0,0.0,0.0115045096256789,-0.006124274356491,0.0288713502559485,-0.0104987274330459,3.0
2,53.41831588745117,53.83312663098557,52.40433367921284,52.68087651916129,0.0,0.0,0.0,0.0,0.0,0.0,0.0139981406196404,-0.0138049909668365,0.0077653279899048,-0.0189819201783658,3.0
3,55.30801010131836,55.630638753687286,53.00350968043009,53.00350968043009,0.0,0.0,0.0,0.0,0.0,0.0,0.0353753985402431,-0.0416666666666667,0.0058333079020183,-0.0416666666666667,3.0
4,55.26192092895508,56.22981040477596,54.66274941152908,55.722821014240125,53.75016708374024,0.0,0.0,0.0,0.0,0.0,-0.0008333182169969,0.0083402834635006,0.0175145825470888,-0.0108423939550761,3.0
5,54.985382080078125,56.13763230374792,54.66274990761741,55.0314713857472,54.330902099609375,0.0,0.0,0.0,0.0,0.0,-0.0050041483218158,0.0008382101556001,0.0209555736466777,-0.0058675989918711,3.0
6,53.648773193359375,55.44628431511924,53.32614100841394,55.12365213017381,54.52448043823242,0.0,0.0,0.0,0.0,0.0,-0.0243084404646343,0.0274913823564746,0.0335051673088837,-0.0060137849524091,3.0
7,52.91133499145508,54.15576390440502,52.35825273961934,53.41832441834621,54.4230842590332,0.0,0.0,0.0,0.0,0.0,-0.0137456675709329,0.0095818679867556,0.0235191365545948,-0.0104530012694833,3.0
8,52.35824966430664,53.648771326401146,52.127799618674665,53.28004984683453,53.83313217163086,0.0,0.0,0.0,0.0,0.0,-0.0104530593914849,0.0176056340392962,0.0246479145190805,-0.0044014085098241,3.0
9,53.648773193359375,54.10967330066248,52.26607287145005,52.35825148635517,53.51050262451171,53.63033485412598,0.0,0.0,0.0,0.0,0.0246479501764647,-0.0240550087203846,0.0085910651794764,-0.0257731955384298,3.0
10,54.38621139526367,55.12365084649799,53.46441120212361,53.64877194402936,53.39066848754883,53.8607852935791,0.0,0.0,0.0,0.0,0.0137456675709329,-0.0135593091027211,0.013559309102721,-0.0169491525423729,3.0
11,53.648773193359375,55.90718442242235,53.28005170096139,53.87922324701093,53.39066848754883,53.957574462890626,0.0,0.0,0.0,0.0,-0.0135592861312733,0.0042955325897382,0.0420962324883604,-0.0068728783614315,3.0
12,52.77305603027344,54.47838481858283,52.40433458158518,53.69485613560572,53.3630126953125,53.893048477172854,0.0,0.0,0.0,0.0,-0.016323153558977,0.0174672489082967,0.0323143838274426,-0.0069869262162255,3.0
13,53.187870025634766,53.74094871601893,53.00350929004386,53.187870025634766,53.52893676757813,53.68103446960449,0.0,0.0,0.0,0.0,0.0078603368189132,0.0,0.0103985869356602,-0.0034662176827545,3.0
14,51.29817962646485,53.418319262913855,50.745097428007384,53.418319262913855,53.05881805419922,53.28466033935547,53.43982925415039,0.0,0.0,0.0,-0.035528596995126,0.0413297246001147,0.0413297246001147,-0.0107817119922151,3.0
15,50.46855926513672,52.21998099322201,50.09983779089079,51.57472017148592,52.27528762817383,52.832978057861325,53.33228607177735,0.0,0.0,0.0,-0.0161725107473428,0.0219178221541451,0.0347032242169662,-0.0073059639429937,3.0
16,45.07603073120117,47.33443838527596,44.66121994211381,46.82744898367527,50.56073913574219,51.97570381164551,52.825296020507814,0.0,0.0,0.0,-0.1068492664037798,0.0388547577074434,0.0501021855172252,-0.0092024693026094,3.0
17,46.59700012207031,46.827450175608135,45.44474985438119,45.53693198562957,49.32552795410156,51.34427032470703,52.37054163614909,0.0,0.0,0.0,0.0337423097419343,-0.0227497077851294,0.0049455984920512,-0.0247279924602563,3.0
18,48.11796569824219,49.03976579393116,46.64308343530684,46.87353345922909,48.31154708862304,50.92024192810059,51.891205342610675,0.0,0.0,0.0,0.0326408475263943,-0.0258621124346194,0.019157087842611,-0.0306513843952722,3.0
19,48.67104721069336,49.54675805636259,47.979697098279,48.44059717322191,47.78612060546875,50.42246932983399,51.45181376139323,52.02640209197998,0.0,0.0,0.011494282944538,-0.0047348485532651,0.0179924389520189,-0.0142045456597956,3.0
20,47.15007781982422,49.54675673926101,46.78135636311622,48.71713521986221,47.12242431640625,49.69885597229004,50.92946014404297,51.77982063293457,0.0,0.0,-0.0312499828550015,0.0332355209683052,0.0508308581927539,-0.0078201664505624,3.0
21,45.214298248291016,47.10398791913594,44.9838482026663,47.05789861328872,47.15007781982422,48.8554084777832,50.36716181437175,51.40649147033692,0.0,0.0,-0.0410557025786987,0.0407747203080253,0.0417940727614045,-0.0050968400385031,3.0
22,44.29249954223633,46.22828209984439,44.10813879631336,45.81347130061489,46.689177703857425,48.00735282897949,49.792572784423825,50.95020065307617,0.0,0.0,-0.0203873274996483,0.0343392622700871,0.043704522833762,-0.004162346849429,3.0
23,43.27851867675781,44.70730823671533,42.9097972022707,44.70730823671533,45.72128829956055,47.0164176940918,49.18725738525391,50.34872608184814,0.0,0.0,-0.0228928345873008,0.0330138277289242,0.0330138277289242,-0.0085197341720738,3.0
24,44.15423202514648,44.84558219140835,42.58717094500851,43.324610419076734,44.81792526245117,46.30202293395996,48.55428797403972,49.793341636657715,50.58470672607422,0.0,0.0202343651114603,-0.0187891753070751,0.0156576195429722,-0.0354906202251578,3.0
