,Close,High,Low,Open,MA_5,MA_15,MA_10,MA_20,MA_25,MA_30,Return_Ratio,Percentage_Change_Open,Percentage_Change_High,Percentage_Change_Low,Sector_Encoded
0,190.42166137695312,192.5453299897951,187.11819209348323,190.18569819774845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001239161435198,0.0111524529167827,-0.0173481801365572,9.0
1,187.16539001464844,190.13851387952607,185.93837539790223,189.94973420173685,0.0,0.0,0.0,0.0,0.0,0.0,-0.0171003200936193,0.0148763838595933,0.0158850087863196,-0.0065557773082413,9.0
2,187.87326049804688,189.71376716029135,184.99451891798768,185.93837161152743,0.0,0.0,0.0,0.0,0.0,0.0,0.0037820586559461,-0.0102989051309915,0.0097965333510758,-0.0153227850117027,9.0
3,187.5901031494141,188.62833800814252,186.0799419707732,188.62833800814252,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015071721642673,0.0055345929305317,0.0055345929305317,-0.0080503243683279,9.0
4,185.702392578125,189.76094967848553,183.2011953341769,187.4485168669658,187.7505615234375,0.0,0.0,0.0,0.0,0.0,-0.010062953959706,0.0094028098647473,0.0218551686061507,-0.0134688477042418,9.0
5,185.702392578125,187.63728129939415,184.0506657308922,185.6552090827148,186.80670776367188,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002540812466395,0.0104192988275859,-0.0088944833951878,9.0
6,185.46644592285156,188.7699303619625,184.1450643275233,188.7699303619625,186.4669189453125,0.0,0.0,0.0,0.0,0.0,-0.0012705633567654,0.0178117633228658,0.0178117633228658,-0.0071246396551855,9.0
7,185.8911590576172,187.49570229568937,183.38994676559304,184.9944900036652,186.07049865722655,0.0,0.0,0.0,0.0,0.0,0.0022899728986141,-0.0048236239878093,0.0086316274867856,-0.0134552514745948,9.0
8,185.46644592285156,188.7699303619625,184.28664527713568,188.7699303619625,185.6457672119141,0.0,0.0,0.0,0.0,0.0,-0.0022847409038639,0.0178117633228658,0.0178117633228658,-0.0063612619514294,9.0
9,182.1629943847656,187.59013269308713,175.55604009085323,185.5608613781881,184.9378875732422,186.34422454833984,0.0,0.0,0.0,0.0,-0.0178115859267615,0.0186528938267531,0.0297927596472107,-0.0362694646968591,9.0
10,179.095458984375,186.07994107993144,176.31109980037934,179.80334846085466,183.6165008544922,185.211604309082,0.0,0.0,0.0,0.0,-0.0168395090932209,0.0039525819386712,0.0389986554386383,-0.0155467882870139,9.0
11,182.30455017089844,184.33382120554447,171.9694001054127,173.7155092524644,182.98412170410157,184.72552032470705,0.0,0.0,0.0,0.0,0.0179183280509831,-0.0471136946959489,0.0111312144032813,-0.0566916736625455,9.0
12,180.983154296875,184.0506754508964,175.60321543460523,184.0506754508964,182.0025207519531,184.03650970458983,0.0,0.0,0.0,0.0,-0.0072482879488455,0.0169492081511057,0.0169492081511057,-0.0297261857501102,9.0
13,179.23704528808594,182.06860351926204,175.60323049521838,180.27528026110463,180.756640625,183.20120391845705,0.0,0.0,0.0,0.0,-0.0096479090309412,0.0057925244825922,0.0157978403773895,-0.0202737932162793,9.0
14,183.34278869628903,184.42820709440144,170.9311686262366,179.33143004488377,180.9925994873047,182.96524353027343,184.5603495279948,0.0,0.0,0.0,0.0229067791293033,-0.0218790096950591,0.0059201586592554,-0.0676962544221608,9.0
15,183.0124359130859,184.05067077065908,177.58529846552662,179.61456945857648,181.77599487304687,182.6962478637695,184.06640116373697,0.0,0.0,0.0,-0.0018018313430934,-0.0185663145652196,0.0056730290069808,-0.0296544735907274,9.0
16,187.02378845214844,188.3923686446712,181.36068802507225,188.25078770828068,182.71984252929687,182.8519821166992,184.0569610595703,0.0,0.0,0.0,0.0219184697425016,0.0065606587605093,0.007317679766031,-0.0302801075411064,9.0
17,193.20602416992188,198.44439770435832,186.12715912115405,186.83503344571423,185.16441650390624,183.58346862792968,184.4124786376953,0.0,0.0,0.0,0.0330558789817008,-0.0329751142676817,0.0271128892431913,-0.0366389458050337,9.0
18,196.5566864013672,198.680354988176,191.60147492420865,191.60147492420865,188.6283447265625,184.69249267578124,185.0102508544922,0.0,0.0,0.0,0.0173424314580297,-0.0252100885901181,0.0108043568788716,-0.0252100885901181,9.0
19,198.49156188964844,202.36135467440752,193.58354946979617,196.7454375480931,191.65809936523436,186.32534942626953,185.86286214192708,186.33478698730468,0.0,0.0,0.0098438548375314,-0.0087969701327963,0.0194960065199674,-0.0247265544848747,9.0
20,200.0017242431641,201.0399591097371,196.2263288807332,198.49156305311288,195.05595703125,188.41597595214844,186.81615091959637,186.81379013061525,0.0,0.0,0.007608194218126,-0.0075507408536895,0.005191129579017,-0.0188768140710663,9.0
21,197.54771423339844,202.1725801127699,195.37686223857796,195.37686223857796,197.1607421875,189.94029235839844,187.62156880696617,187.33290634155273,0.0,0.0,-0.0122699442669904,-0.0109890008256722,0.0234113864456426,-0.0109890008256722,9.0
22,205.94796752929688,211.23352397837508,190.98795208897135,200.0961025482027,199.709130859375,192.43677368164063,188.9586893717448,188.23664169311525,0.0,0.0,0.0425226549874108,-0.028414288576369,0.0256645234837109,-0.0726397818817871,9.0
23,209.39303588867188,211.4223222637693,200.0961201749228,207.64692664261895,202.27640075683593,195.4523727416992,190.55379536946617,189.32678833007813,0.0,0.0,0.0167278580153257,-0.0083389079232858,0.0096912792084276,-0.0443993548987557,9.0
24,207.50534057617188,210.28969991671192,203.3995996522268,209.53461167585613,204.07915649414065,197.8686279296875,192.2432851155599,190.41693572998048,189.88366088867187,0.0,-0.0090150816357791,0.0097793680589119,0.0134182538763041,-0.0197861939964766,9.0
