Date_Ticker,Close_POLYMED.NS,High_POLYMED.NS,Low_POLYMED.NS,Open_POLYMED.NS,Volume_POLYMED.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
Date,,,,,,,,,,,,,,
2020-03-09,281.8692321777344,302.39225995610536,267.8898109227916,302.39225995610536,143567.0,299.76708068847654,,-1.2693797555307742,-0.0746950802598586,0.0728104576005304,0.0728104576005304,-0.0495954139688719,Healthcare,11.0
2020-03-11,290.0487060546875,298.4264712540154,283.9512941717587,291.4863207597359,62043.0,298.6772262573242,,-1.2561119548017918,0.0290186829323588,0.004956459639497,0.0288839943928185,-0.0210220275272634,Healthcare,11.0
2020-03-12,267.146240234375,282.7119885738605,253.513786298064,277.6060266352925,66399.0,297.0628860473633,,-1.29326169783874,-0.0789607584596303,0.0391537848024394,0.058266769264015,-0.0510299299902212,Healthcare,11.0
2020-03-13,268.9308166503906,289.503404467886,225.2078649242868,240.42662871048748,70634.0,295.6880081176758,,-1.2903669634549,0.0066801479760672,-0.1059907834101382,0.0764976958525345,-0.1625806676627303,Healthcare,11.0
2020-03-16,254.20779418945312,269.92228399201827,245.8300440480569,269.67442147228275,103053.0,293.63362579345704,,-1.314248955264967,-0.0547465056043666,0.0608424589503453,0.0618174979751156,-0.0329563071349123,Healthcare,11.0
2020-03-17,242.35997009277344,277.6060236169479,237.9480202430982,262.6351212919885,87178.0,291.0459587097168,,-1.3334671313422457,-0.0466068482851075,0.0836571781695381,0.1454285272880771,-0.0182041194673624,Healthcare,11.0
2020-03-18,243.7975616455078,250.6385760787798,236.0642633454232,249.5975504988985,59520.0,288.8922103881836,,-1.3311352358513764,0.0059316377708087,0.0237901840126855,0.0280602249960937,-0.0317201626131486,Healthcare,11.0
2020-03-19,225.0591583251953,246.87105913204243,218.11900806847123,246.87105913204243,124476.0,285.66362380981445,,-1.3615305161558622,-0.0768605034186475,0.0969162995594714,0.0969162995594714,-0.0308370044052863,Healthcare,11.0
2020-03-20,237.05572509765625,242.90527463968905,226.0506229299963,226.1001984606904,77553.0,282.7393211364746,,-1.3420710668363376,0.053304059526992,-0.0462149843985106,0.0246758416807821,-0.0464241146807415,Healthcare,11.0
2020-03-23,215.1942443847656,231.65230675011435,210.4352809420364,225.15832078365835,70701.0,277.7171043395996,275.7558081054688,-1.3775322436922717,-0.0922208510420268,0.0463027086406504,0.0764800304599311,-0.0221147338597972,Healthcare,11.0
2020-03-24,201.1156463623047,237.9480092414776,198.29000770123133,216.2352594495236,65412.0,271.6584732055664,275.52921630859373,-1.4003689243780275,-0.0654227442871962,0.0751787012134366,0.1831402158180191,-0.0140498201516506,Healthcare,11.0
2020-03-25,230.56173706054688,241.02153924367556,202.25583204951943,203.24728220662493,95980.0,267.11647644042966,275.4452777099609,-1.3526048665047412,0.1464137237994691,-0.1184691579884696,0.0453666003582453,-0.1227693084373064,Healthcare,11.0
2020-03-26,232.3463287353516,247.76336514020628,230.26427754795728,232.9907652261355,38391.0,263.2572563171387,275.40983795166017,-1.3497101073698503,0.0077401901007366,0.0027736030704317,0.066353690582368,-0.0089609816463499,Healthcare,11.0
2020-03-27,233.58566284179688,245.9787897937528,229.0249860721456,245.9787897937528,29444.0,260.07470321655273,275.3735711669922,-1.3476998022807567,0.0053339947878278,0.0530560257902026,0.0530560257902026,-0.0195246433970571,Healthcare,11.0
2020-03-30,221.88653564453125,241.81467359898755,219.20962339731508,236.2625621100073,34876.0,256.43112564086914,275.0373175048828,-1.3666767793689407,-0.0500849540803761,0.0647899901799671,0.0898122903067077,-0.0120643293629346,Healthcare,11.0
2020-03-31,231.05746459960935,243.89674124518396,225.80277568532784,234.92411420216484,35739.0,253.5683158874512,274.6726773071289,-1.3518007543695238,0.0413316154062192,0.0167345798987963,0.0555674609683061,-0.0227419136767003,Healthcare,11.0
2020-04-01,228.87625122070312,246.27618758121,223.076262348316,234.42836245104263,34126.0,250.4551628112793,274.14718170166014,-1.3553388675653202,-0.0094401337896007,0.0242581360046205,0.0760233369242326,-0.0253411563735996,Healthcare,11.0
2020-04-03,234.97369384765625,242.90529532774596,205.23018829732,224.613042439955,62539.0,247.40397720336915,273.65792694091795,-1.3454482982025688,0.0266407833684475,-0.0440928141276041,0.0337552742616034,-0.1265822784810126,Healthcare,11.0
2020-04-07,240.2779235839844,252.02659749754704,235.6180962867551,242.8556846146213,103294.0,244.2486885070801,273.2668765258789,-1.3368443874595273,0.0225737172935072,0.0107282474901859,0.048896185460235,-0.0193934891217774,Healthcare,11.0
2020-04-08,239.73263549804688,257.77702416385085,233.04034737071612,247.81294770415957,78884.0,241.00416641235356,272.8974295043945,-1.3377288910074256,-0.0022694056857325,0.0337055161026604,0.0752688036333333,-0.0279156324020191,Healthcare,11.0
2020-04-09,250.73773193359372,261.74283443266205,243.7975810206065,250.8368829979678,90709.0,239.44759140014648,272.6515414428711,-1.319877690709386,0.0459057083015989,0.0003954373504515,0.0438908911482973,-0.0276789251440836,Healthcare,11.0
2020-04-13,253.6625213623047,258.1240469393982,249.4488583172719,251.43175857375795,59278.0,237.6282821655273,272.54985595703124,-1.3151334340618148,0.011664735922097,-0.0087942151507693,0.017588430301539,-0.0166112952847867,Healthcare,11.0
2020-04-15,238.0967254638672,259.611203832945,234.97366383136352,255.79411505692735,73067.0,236.175806427002,272.1841409301758,-1.3403824759042728,-0.0613641929238926,0.0743285719641109,0.0903602446743552,-0.0131167769166888,Healthcare,11.0
2020-04-16,244.2437286376953,247.86251530988875,238.74117777215037,243.40099003431075,53238.0,234.9414520263672,271.29314453125,-1.3304115151288405,0.0258172520510408,-0.0034504001723403,0.0148162931035229,-0.0225289340947922,Healthcare,11.0
2020-04-17,241.9138336181641,252.6214981318469,237.9480330670466,247.1189468415057,61356.0,234.32675399780277,270.515143737793,-1.33419080256268,-0.0095392214675339,0.021516393442623,0.0442623075891712,-0.0163934426229509,Healthcare,11.0
2020-04-20,236.6591339111328,247.86252297528108,234.57709779513715,245.7804717309576,72372.0,234.0417121887207,269.88128784179685,-1.342714371395142,-0.021721369251356,0.03854209076608,0.0473397704073201,-0.0087976157166935,Healthcare,11.0
2020-04-21,229.6694183349609,239.48478377467896,227.04208152152364,235.9651327603608,72231.0,233.33530502319337,268.9401638793945,-1.3540522831987625,-0.0295349495312383,0.0274120711022043,0.0427369281939087,-0.0114396458722486,Healthcare,11.0
2020-04-22,222.92755126953125,231.9993132357522,220.99421155657149,231.9993132357522,48910.0,233.22872467041012,267.69278839111325,-1.3649881636858252,-0.0293546572909285,0.0406937676144512,0.0406937676144512,-0.0086725023531176,Healthcare,11.0
2020-04-23,220.7959442138672,226.29849554298784,217.22673276970443,226.29849554298784,69073.0,232.4157356262207,265.77918823242186,-1.3684458112157882,-0.0095618825197915,0.0249214329942164,0.0249214329942164,-0.0161652038350195,Healthcare,11.0
2020-04-24,213.0626220703125,220.79593593520016,211.5258865062065,220.0523483545057,43397.0,232.30915451049805,264.0773937988281,-1.3809899159732857,-0.0350247472664807,0.0328059713912962,0.0362959668370908,-0.0072126004513306,Healthcare,11.0
2020-04-27,228.13267517089844,231.00787442355136,213.2113480676601,219.90363627520932,165341.0,233.6600059509277,262.2691519165039,-1.3565450110170951,0.0707306281794123,-0.0360712856653461,0.0126031891332492,-0.065406356595172,Healthcare,11.0
2020-04-28,223.5224151611328,230.9087151538379,219.8540529293525,230.26427865994197,45797.0,233.30803985595705,260.5026843261719,-1.364023243974195,-0.0202086790343031,0.0301619123699474,0.0330450079799846,-0.0164116078878973,Healthcare,11.0
2020-04-29,226.1497802734375,228.03352946551692,220.74636497257015,227.9839539334457,44973.0,232.9982124328613,259.0370190429687,-1.3597614348069134,0.011754369736971,0.0081104375064637,0.0083296529839729,-0.0238930822498879,Healthcare,11.0
2020-04-30,225.0591583251953,230.66084498107756,223.72069472435345,228.03350843521991,40917.0,232.57188720703124,257.60963470458984,-1.3615305161558622,-0.0048225647043455,0.0132158590308368,0.0248898409536757,-0.0059471634516107,Healthcare,11.0
2020-05-04,216.48313903808597,223.07627626297136,212.76520110036972,223.07627626297136,48395.0,232.30171737670895,256.033388671875,-1.3754415471904968,-0.038105622321388,0.0304556616010889,0.0304556616010889,-0.0171742610266848,Healthcare,11.0
2020-05-05,206.86605834960935,222.9771225552901,205.2301717277484,217.57372250889665,50681.0,231.09214706420897,254.2884436035156,-1.391041268161399,-0.0444241557620089,0.0517613389297098,0.0778816222159199,-0.007907950849512,Healthcare,11.0
2020-05-06,208.15493774414065,213.16176358898932,205.2301630833525,206.81648923581085,48380.0,230.05608139038085,252.714091796875,-1.388950596410675,0.0062305020205538,-0.0064300588918768,0.0240533609200421,-0.0140509501839594,Healthcare,11.0
2020-05-07,211.4267425537109,215.54125458724656,206.46949184905185,209.0968286711897,27825.0,228.8787338256836,251.1500088500977,-1.3836434513680311,0.0157181224958109,-0.0110199582814333,0.0194606982250145,-0.0234466588511137,Healthcare,11.0
2020-05-08,213.6574859619141,217.62328616538343,208.8985226920853,215.14466103821508,22567.0,227.54771194458007,249.51232299804687,-1.380024996261655,0.0105509046833866,0.0069605568445474,0.0185614849187933,-0.0222737960638415,Healthcare,11.0
2020-05-11,231.55319213867188,242.9052936531213,214.7481146442544,214.7481146442544,367835.0,227.1387397766113,247.830615234375,-1.3509966422343067,0.0837588540190342,-0.0725754516238899,0.0490258908097924,-0.0725754516238899,Healthcare,11.0
2020-05-12,241.71551513671875,245.53258859305976,226.99247645680265,232.69331400659163,152498.0,226.6876289367676,246.21916015625,-1.3345124919686582,0.043887639398039,-0.037325701351955,0.01579159473558,-0.0609106067171092,Healthcare,11.0
2020-05-13,274.53253173828125,279.48978233036524,244.8881792489501,250.737728896278,373315.0,227.7311294555664,245.28177734375,-1.2812805062273658,0.1357671086318169,-0.0866738914012836,0.0180570607086008,-0.1079812009951222,Healthcare,11.0
2020-05-14,260.5531005859375,273.54110426367976,258.4214887062172,268.583853261233,123902.0,228.85394821166992,244.3022247314453,-1.303956329834607,-0.0509208546755059,0.0308219424648401,0.0498478185388489,-0.0081811034868772,Healthcare,11.0
2020-05-15,275.3257141113281,284.2487653107447,248.85398345039613,261.7428351828868,294893.0,230.4080474853516,243.8640045166016,-1.2799938971097575,0.0566971319557113,-0.0493338552567926,0.0324090731162456,-0.0961469608691476,Healthcare,11.0
2020-05-18,266.55133056640625,282.5632415354161,243.5992546769725,277.0607063029135,199692.0,231.6399223327637,243.29986938476563,-1.2942266918035223,-0.0318691030122015,0.039427211690054,0.0600706473120411,-0.086107526984247,Healthcare,11.0
2020-05-19,260.25567626953125,271.7069139227271,257.77705078125,271.3599305596948,71839.0,232.8197494506836,242.73870971679688,-1.3044387773148969,-0.0236189190408357,0.0426667131696427,0.0439999534970236,-0.0095238095238094,Healthcare,11.0
2020-05-20,258.8676147460937,263.72571395176914,253.0180503596409,261.4453909337953,51122.0,234.27965927124023,242.09327575683596,-1.3066903308951865,-0.0053334534075635,0.0099578936910667,0.0187667322173163,-0.0225967407788351,Healthcare,11.0
2020-05-21,258.8676147460937,263.4778514386566,255.79411353216707,261.4453909337953,52438.0,236.0766624450684,241.35067993164063,-1.3066903308951865,0.0,0.0099578936910667,0.0178092446870372,-0.0118728687516252,Healthcare,11.0
2020-05-22,256.091552734375,261.2966658408189,250.1428671696245,258.61976868292726,44277.0,237.84144287109376,240.4048370361328,-1.311193339051562,-0.0107238675430358,0.0098723129347986,0.0203252042125838,-0.0232287457404759,Healthcare,11.0
2020-05-26,282.8111572265625,289.70174791897,257.3804667560313,257.3804667560313,295441.0,241.32886962890623,239.9685986328125,-1.2678518731709196,0.1043361415356866,-0.0899211004258874,0.0243646352569018,-0.0899211004258874,Healthcare,11.0
2020-05-27,295.1051025390625,300.60766849307765,283.80257797413105,288.01624070387794,211211.0,244.6774909973145,240.23331604003903,-1.2479100506242573,0.0434705102622638,-0.0240214817507136,0.018646122709067,-0.0382999970779405,Healthcare,11.0
2020-05-28,287.0248413085937,298.5256700168504,284.05049062145804,297.78208234506644,75016.0,247.8526123046875,240.1728387451172,-1.2610169200215733,-0.0273809607524464,0.037478432136496,0.0400691057116255,-0.0103626943005181,Healthcare,11.0
2020-05-29,289.80084228515625,292.82478314145106,282.8606918208568,284.5461690362772,53767.0,251.03516540527343,240.6259307861328,-1.2565140108694004,0.0096716401406451,-0.0181320151019733,0.01043454819679,-0.0239479996316591,Healthcare,11.0
2020-06-01,307.696533203125,314.5870929892158,289.9991435215072,293.370067685469,198363.0,255.16703414916992,241.4012451171875,-1.2274856815931026,0.0617516870443042,-0.0465603735229556,0.0223940117698435,-0.0575157266069517,Healthcare,11.0
2020-06-02,307.597412109375,317.2640511684125,304.3751990896958,311.2657898036729,87608.0,259.7227478027344,242.46903747558596,-1.2276464644184648,-0.0003221391307797,0.0119259055826954,0.031426269137792,-0.0104754230459307,Healthcare,11.0
2020-06-03,292.77520751953125,311.7119108102256,288.75984664735506,311.7119108102256,125197.0,264.0182052612305,243.4773422241211,-1.2516893380580971,-0.0481870263088341,0.0646800097970421,0.0646800097970421,-0.0137148254669354,Healthcare,11.0
2020-06-04,293.8658142089844,297.13761781122093,287.7188415208262,297.13761781122093,68612.0,268.30374908447266,244.47870727539063,-1.249920281460199,0.0037250650377572,0.0111336652446065,0.0111336652446065,-0.0209176174666807,Healthcare,11.0
2020-06-05,287.3222351074219,307.2503887395769,273.24366143814746,297.038464519728,622102.0,272.0985237121582,245.72396881103515,-1.260534522043385,-0.0222672348574339,0.0338164897285915,0.0693582020364851,-0.0489992487494427,Healthcare,11.0
2020-06-08,282.71197509765625,293.5187745680647,279.58891349820925,293.4692141683331,110539.0,275.55124816894534,246.6370938110352,-1.2680127550004847,-0.0160456081933303,0.0380501712633891,0.0382254747669443,-0.0110467962963656,Healthcare,11.0
2020-06-09,276.7632751464844,285.4880537322906,268.6334028981052,285.4880537322906,92230.0,277.81175231933594,247.86847442626956,-1.2776620511209895,-0.0210415563370353,0.031524336388881,0.031524336388881,-0.0293748231013534,Healthcare,11.0
2020-06-10,289.9991760253906,292.87437547995177,269.030010887194,277.6060488448184,173358.0,280.2259353637695,249.64614501953125,-1.2561922967123715,0.0478239060868924,-0.0427350427350428,0.0099145090478098,-0.0723076714409722,Healthcare,11.0
2020-06-11,287.1239624023437,291.4367764996934,279.5889353970494,290.64359824528225,62935.0,280.85550689697266,250.7773895263672,-1.260856137196211,-0.009914557904796,0.0122582448831158,0.0150207389911474,-0.0262431144452359,Healthcare,11.0
2020-06-12,288.31365966796875,292.4777619406326,271.4590089798645,273.7393622269534,72551.0,282.24353485107423,251.89673614501956,-1.258926347275052,0.0041434969609324,-0.0505501454832197,0.0144429586772245,-0.0584594247373315,Healthcare,11.0
2020-06-15,292.5769348144531,296.24528208378547,287.5205331796182,291.78375656892933,89517.0,283.1060958862305,253.07656158447264,-1.2520109532109231,0.014786934311035,-0.0027110074347685,0.012538060362341,-0.0172822975195963,Healthcare,11.0
2020-06-16,284.1991577148437,297.4350222565932,274.5821101492069,297.4350222565932,67359.0,283.98848724365234,254.3228140258789,-1.265600418594833,-0.0286344414159728,0.0465724974281234,0.0465724974281234,-0.0338391135391268,Healthcare,11.0
2020-06-17,297.6828918457031,307.3495302986444,278.59747746425506,278.59747746425506,185129.0,285.85984802246094,255.6553225708008,-1.2437286576207076,0.0474446660548815,-0.0641132389675269,0.0324729392173188,-0.0641132389675269,Healthcare,11.0
2020-06-18,296.7409973144531,312.1580642370268,290.2470113827614,299.41792463738324,107408.0,287.7535171508789,257.01261749267576,-1.2452564904784609,-0.0031640868758363,0.009021090267798,0.0519546239383847,-0.0218843570334507,Healthcare,11.0
2020-06-19,294.7580871582031,305.1683126618664,293.1222006303869,305.1683126618664,55889.0,289.54804077148435,258.2083053588867,-1.2484729390193297,-0.006682292552076,0.0353178621968592,0.0353178621968592,-0.0055499292439709,Healthcare,11.0
2020-06-22,294.5102844238281,303.7307898954355,290.49492301721006,294.75814698612953,47683.0,291.468977355957,259.2929525756836,-1.2488748960827356,-0.0008406986785811,0.000841609191293,0.0313079235573934,-0.0136340278047457,Healthcare,11.0
2020-06-23,304.82135009765625,321.2298374056853,295.55128546687075,297.23673250914135,188502.0,292.5694869995117,260.5947268676758,-1.2321494725748408,0.0350108849135792,-0.0248821730698489,0.0538298491978079,-0.030411467660699,Healthcare,11.0
2020-06-24,297.43505859375,312.80253662109374,294.4607080078125,306.3581103515625,129504.0,292.6859848022461,261.5286734008789,-1.2441306641862149,-0.0242315425134751,0.03,0.0516666666666665,-0.01,Healthcare,11.0
2020-06-25,302.590576171875,306.3580743688952,292.5273336660839,296.39401317897665,60450.0,293.46427154541016,262.5072344970703,-1.235767977183318,0.0173332545346197,-0.0204783740171029,0.0124508114055745,-0.0332569593974236,Healthcare,11.0
2020-06-26,299.1700439453125,307.15120451459734,297.4350064079329,307.15120451459734,48525.0,293.932731628418,263.7287008666992,-1.2413163707171575,-0.0113041597984849,0.0266776728847348,0.0266776728847348,-0.0057995028997513,Healthcare,11.0
2020-06-29,289.1068725585937,300.11197538026346,285.73594806765954,298.4264980064675,67402.0,293.0032485961914,264.6259637451172,-1.2576396886553425,-0.0336369619565195,0.0322359180374896,0.0380658637557613,-0.0116597867809282,Healthcare,11.0
2020-06-30,291.8829040527344,295.4521304721859,282.8607020708767,291.4863300631633,39496.0,292.2175231933594,265.6253451538086,-1.2531367300010678,0.009602094442006,-0.0013586749482917,0.0122282818551329,-0.0309103474598417,Healthcare,11.0
2020-07-01,292.9734802246094,296.4435552864914,287.5205051273662,293.46920523344966,24170.0,292.2274368286133,266.75163208007814,-1.251367722905271,0.0037363482298297,0.0016920473773265,0.0118443316412859,-0.0186125211505922,Healthcare,11.0
2020-07-02,293.0726623535156,298.9717724302321,290.4948859828823,294.4606864741162,35274.0,292.18777923583986,268.0196969604492,-1.251206841075706,0.0003385362007175,0.0047361091595989,0.0201284897381548,-0.0087956902903618,Healthcare,11.0
2020-07-03,304.92047119140625,310.9187625495266,292.4777843334427,292.4777843334427,143662.0,293.06769104003905,269.65955535888673,-1.2319886897494785,0.0404261821718442,-0.0408063348759322,0.0196716584317326,-0.0408063348759322,Healthcare,11.0
2020-07-06,304.4247436523437,309.1341316667918,303.3837331412861,307.94440969081967,66038.0,294.15332946777346,271.33213134765623,-1.2327928018846956,-0.0016257601109087,0.0115616950062884,0.0154697938083057,-0.0034195988754662,Healthcare,11.0
