Date_Ticker,Close_EQUITASBNK.NS,High_EQUITASBNK.NS,Low_EQUITASBNK.NS,Open_EQUITASBNK.NS,Volume_EQUITASBNK.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-11-25,33.807376861572266,35.5001639349988,33.613914743755494,35.1616043063237,1673052.0,,,-1.6085384289547922,-0.0345304780753448,0.0400571582437898,0.0500715296651919,-0.0057224823626192,Financial Services,9.0
2020-11-26,33.32372283935547,34.87141237532672,33.22698993711794,33.46881665773738,2461538.0,,,-1.6324011762801565,-0.0143061682720066,0.0043540698943322,0.04644407659469,-0.0029028239943013,Financial Services,9.0
2020-11-27,33.226993560791016,33.71064705477623,32.98516681379841,33.46882030778362,1054709.0,32.755432510375975,,-1.6371736504607053,-0.0029027152527572,0.0072780207017577,0.0145560414035155,-0.0072780207017577,Financial Services,9.0
2020-12-01,33.66228485107422,34.484498063648,32.93680455820631,33.37209347192377,1553456.0,32.8521632194519,,-1.615697046119961,0.013100531936084,-0.0086206679206206,0.0244253536624547,-0.0215517246104212,Financial Services,9.0
2020-12-02,33.27536392211914,34.242670969971634,33.033537160156015,33.759017446045384,1058999.0,32.922293186187744,,-1.6347871310534663,-0.011494196863548,0.014534883076207,0.0290697661524144,-0.0072674415381036,Financial Services,9.0
2020-12-03,33.66228485107422,34.19430299451397,33.27536424220148,33.80738238564123,1739440.0,33.02386054992676,,-1.615697046119961,0.0116278496566007,0.0043103887691802,0.0158045761240943,-0.0114941873549141,Financial Services,9.0
2020-12-04,33.75901794433594,34.19430317030763,33.565555793913184,33.85574717455551,1283490.0,33.115754985809325,,-1.610924383728102,0.0028736342078286,0.0028652856661608,0.0128938948013659,-0.0057306806359636,Financial Services,9.0
2020-12-07,34.0492057800293,34.677953090963264,33.565552299318604,33.9041082598228,2264012.0,33.22941360473633,,-1.596606961186455,0.0085958612946573,-0.0042614068928327,0.0184658436674238,-0.0142045451466702,Financial Services,9.0
2020-12-08,33.5655517578125,34.77468544008253,33.27536041206433,34.72632083078836,2767501.0,33.328562545776364,,-1.6204697085118194,-0.0142045610503042,0.0345821537912209,0.0360230539630141,-0.008645510964396,Financial Services,9.0
2020-12-09,36.37074279785156,38.256992241539685,33.759016772727136,33.759016772727136,9679293.0,33.53411521911621,,-1.4820658869514922,0.0835735119231622,-0.0718084323886478,0.0518617245232491,-0.0718084323886478,Financial Services,9.0
2020-12-10,35.838722229003906,36.66093536126511,35.741993008729985,36.032184359534966,1902573.0,33.732413101196286,,-1.508314965472786,-0.0146277069952798,0.0053981313645856,0.0229420325592912,-0.0026990142018969,Financial Services,9.0
2020-12-11,36.27401351928711,36.467475662720005,35.79036000569661,36.22564890592476,1682915.0,33.92345638275147,,-1.486838361132041,0.0121458373292931,-0.0013333129882812,0.0053333536783854,-0.0133333333333334,Financial Services,9.0
2020-12-14,36.37074279785156,36.61256955499149,34.919782255012,36.46747571469762,1669172.0,34.07338886260986,,-1.4820658869514922,0.0026666274056776,0.0026596354488468,0.006648936440039,-0.0398936186402348,Financial Services,9.0
2020-12-15,36.85439682006836,36.99949435234548,35.88708977817697,35.88708977817697,2757434.0,34.262013816833495,,-1.458203139626128,0.013297886845615,-0.0262467202112682,0.003937048081007,-0.0262467202112682,Financial Services,9.0
2020-12-16,37.67660903930664,38.111897934828086,37.047858002444165,37.24132014378519,2540422.0,34.48691272735596,,-1.4176364503518777,0.0223097456526696,-0.0115532927888316,0.0115532927888315,-0.0166881004659024,Financial Services,9.0
2020-12-17,37.77333831787109,38.30535643981621,37.72497370496398,37.82170293077821,1812679.0,34.73357620239258,,-1.4128639761713286,0.0025673562730536,0.0012803902186275,0.0140844877799273,-0.0012803902186276,Financial Services,9.0
2020-12-18,38.25699234008789,38.49881909785075,37.77333882456217,38.01516558232503,2071976.0,35.040696144104004,,-1.3890012288459643,0.0128041111470408,-0.0063211126377401,0.0063211126377402,-0.0126422252754805,Financial Services,9.0
2020-12-21,35.01651382446289,38.69227965355384,34.145936056264595,38.54718212885968,2029451.0,35.193046951293944,,-1.5488814665357264,-0.0847029083420506,0.1008286639297093,0.1049723524025689,-0.0248619200804078,Financial Services,9.0
2020-12-22,35.59689712524414,36.08055062882078,33.372091746788264,33.51718927385462,1854982.0,35.168864250183105,,-1.520246245029813,0.0165745597545975,-0.0584238520585734,0.0135869568034245,-0.0624999805637025,Financial Services,9.0
2020-12-23,35.01651382446289,36.75766567087615,34.726322465057905,36.17728295206617,2032261.0,35.168864250183105,,-1.5488814665357264,-0.0163043227823826,0.0331491916477519,0.0497237347824406,-0.0082872715673442,Financial Services,9.0
2020-12-24,35.30670547485352,35.64526144861904,34.82305197519799,35.45180300074352,1575992.0,35.24383068084717,,-1.53456385578277,0.0082872798772987,0.0041096308459973,0.0095889992909887,-0.0136986301369862,Financial Services,9.0
2020-12-28,35.887088775634766,35.983821691111686,35.30670604270693,35.30670604270693,1860194.0,35.371998977661136,,-1.5059286342768563,0.0164383307073104,-0.0161724662748872,0.0026954795938365,-0.0161724662748872,Financial Services,9.0
2020-12-29,36.32237243652344,36.66093205693347,35.983816506096304,36.66093205693347,1882732.0,35.52676792144776,,-1.4844524063587312,0.0121292552764604,0.009320966602655,0.009320966602655,-0.0093208650128454,Financial Services,9.0
2020-12-30,36.27401351928711,36.419111049357646,35.11324434867323,36.32237813264946,1483158.0,35.6573543548584,,-1.486838361132041,-0.0013313810192558,0.001333312988281,0.0040000406901041,-0.0320000203450521,Financial Services,9.0
2020-12-31,36.46747589111328,36.61256973210906,35.93545776082844,35.93545776082844,1034633.0,35.81695995330811,,-1.4772932245596335,0.0053333599747187,-0.0145888388840886,0.0039787190489686,-0.0145888388840886,Financial Services,9.0
2021-01-01,36.51584243774414,36.56420705396958,36.12891812797324,36.51584243774414,832887.0,35.959637832641604,,-1.4749068933637042,0.0013262926881826,0.0,0.0013244831009417,-0.0105960669106994,Financial Services,9.0
2021-01-04,36.70930099487305,37.04785696525407,36.17728288856716,37.04785696525407,1156997.0,36.10715198516846,,-1.465361945002606,0.0052979349294414,0.0092226210035517,0.0092226210035517,-0.0144927332280229,Financial Services,9.0
2021-01-05,36.22565078735352,36.41911294083413,35.83872648039229,36.41911294083413,614490.0,36.21597423553467,,-1.4892245041166607,-0.0131751407521238,0.0053404742020026,0.0053404742020026,-0.010680948404005,Financial Services,9.0
2021-01-06,36.41910934448242,36.7093007010554,36.225647210106,36.51583856667898,936322.0,36.35865211486816,,-1.4796795557555629,0.005340374925616,0.0026560018610453,0.0079681069031123,-0.0053121050420671,Financial Services,9.0
2021-01-07,38.595550537109375,40.96544972045439,36.12891475038972,36.66093654908351,10240657.0,36.469892501831055,,-1.3722972868970782,0.0597609670253149,-0.0501253113662868,0.0614034299385461,-0.063909848477171,Financial Services,9.0
2021-01-08,38.16026306152344,39.17593470476129,37.82170338712183,38.98247256081516,2127779.0,36.58596954345703,,-1.3937737030265132,-0.0112781776533388,0.0215462219944899,0.0266159497276092,-0.0088720477072122,Financial Services,9.0
2021-01-11,39.61122131347656,40.5301636765454,38.934105693847776,40.046510189665305,2804368.0,36.7528299331665,,-1.32218564926173,0.038022752872899,0.0109890294152745,0.0231990413978018,-0.017094035406538,Financial Services,9.0
2021-01-12,39.8530502319336,40.48179758520222,38.74064567540556,39.56285886196473,3410587.0,36.92694530487061,34.80950973510742,-1.310254181493393,0.0061050609003756,-0.0072815347452712,0.0157766431831314,-0.0279126578782339,Financial Services,9.0
2021-01-13,40.09487533569336,40.23996916970468,39.56285723101853,40.23996916970468,2252023.0,37.088969230651855,34.97685382843017,-1.2983229019363658,0.0060679195783612,0.0036187625674484,0.0036187625674484,-0.0132689801432357,Financial Services,9.0
2021-01-14,40.43343353271485,40.77199321069417,39.17593511875162,40.33670430471133,1762138.0,37.226810455322266,35.148067207336425,-1.2816189599874797,0.0084439269155201,-0.0023923080369924,0.0083732606508768,-0.0311004607844095,Financial Services,9.0
2021-01-15,39.90141296386719,40.43343106538876,39.65958621863163,40.43343106538876,2133226.0,37.33321418762207,35.31347671508789,-1.307868038508773,-0.0131579369438708,0.0133333148378314,0.0133333148378314,-0.0060606060606059,Financial Services,9.0
2021-01-18,39.61122131347656,39.90141266760797,38.40208759627632,39.90141266760797,978313.0,37.400925636291504,35.46727855682373,-1.32218564926173,-0.0072727161480073,0.0073259885585166,0.0073259885585166,-0.0305250299563185,Financial Services,9.0
2021-01-19,40.19160461425781,40.675258108268096,39.321030539029294,39.65958650884317,1639766.0,37.65968017578125,35.6355899810791,-1.2935504277558167,0.0146519920753817,-0.0132370456596776,0.0120336945651258,-0.0216605951313445,Financial Services,9.0
2021-01-20,40.09487533569336,40.77199096436282,39.466124318361,39.99814242303582,1572725.0,37.88457908630371,35.805836029052735,-1.2983229019363658,-0.0024067035763518,-0.0024126004095945,0.0168878347419796,-0.0156815805528303,Financial Services,9.0
2021-01-21,39.61122131347656,41.11054638480821,39.17593243728782,40.91708425205952,2177357.0,38.11431446075439,35.95286666870117,-1.32218564926173,-0.0120627391447763,0.0329669950908246,0.0378510185148355,-0.0109890294152744,Financial Services,9.0
2021-01-22,40.09487533569336,40.86872018703704,39.17593296035504,39.65958645369275,1610899.0,38.35372295379639,36.11730888366699,-1.2983229019363658,0.0122100254973013,-0.0108564717649367,0.0193003431202787,-0.0229191977190227,Financial Services,9.0
2021-01-25,38.06352996826172,40.57853044794591,37.38641800256161,39.99814401879565,735882.0,38.462545013427736,36.22951652526856,-1.398546365418372,-0.0506634663513541,0.050825923190704,0.0660737583135684,-0.0177889955625424,Financial Services,9.0
2021-01-27,37.96680068969727,38.2086274456826,37.38641795132585,37.62824470731118,888863.0,38.544766426086426,36.32141067504883,-1.403318839598921,-0.0025412587493884,-0.0089171585763335,0.0063694267515923,-0.0152865853279259,Financial Services,9.0
2021-01-28,38.595550537109375,38.885741897316585,36.85439499589942,36.95112790929072,1048182.0,38.66084327697754,36.431683731079104,-1.3722972868970782,0.0165605169777375,-0.0426065337826326,0.0075187775836542,-0.0451128567148134,Financial Services,9.0
2021-01-29,38.16026306152344,39.94977959056235,37.724974160140505,39.65958821963489,558204.0,38.74548263549805,36.53131637573242,-1.3937737030265132,-0.0112781776533388,0.0392902207119008,0.046894763963073,-0.011406863225265,Financial Services,9.0
2021-02-01,39.56285858154297,40.336703459302754,38.16026266498768,38.16026266498768,709401.0,38.89783344268799,36.66577217102051,-1.3245717922463496,0.0367553944205838,-0.0354523400695225,0.0195598828169814,-0.0354523400695225,Financial Services,9.0
2021-02-02,41.594200134277344,41.932756101237445,39.7079507855402,40.626893154410425,2434890.0,39.1420783996582,36.855364303588864,-1.2243485169756532,0.0513446607642766,-0.0232558139534884,0.0081394993981649,-0.0453488549520804,Financial Services,9.0
2021-02-03,41.54583740234375,42.07785552733637,40.23997070647082,41.690931241896216,1195566.0,39.40808773040772,37.04689109802246,-1.2267346599602726,-0.001162727778812,0.0034923797093635,0.0128055699019946,-0.0314319502872569,Financial Services,9.0
2021-02-04,42.22294998168945,42.319679201012775,41.01381629023194,41.54583437647661,968884.0,39.69827976226807,37.16973907470703,-1.1933269642738105,0.0162979644094862,-0.0160366721298839,0.0022909157073409,-0.028636883305924,Financial Services,9.0
2021-02-05,43.52881240844727,43.77063914404975,42.22294951218711,42.561505466037325,1987525.0,39.94494285583496,37.33998504638672,-1.1288977158855056,0.0309277875497594,-0.0222222222222222,0.0055555555555555,-0.0299999660915798,Financial Services,9.0
2021-02-08,45.65689468383789,45.94708606837828,44.20593407115226,44.78631684023305,1323375.0,40.31977443695068,37.57697540283203,-1.023901401800331,0.0488890497498995,-0.0190678286299006,0.0063559159366815,-0.0317796605032637,Financial Services,9.0
2021-02-09,44.6895866394043,45.75362292296819,43.77064419997171,45.70525830825776,892785.0,40.57369270324707,37.80429267883301,-1.0716268964510596,-0.0211864615658149,0.0227272558381175,0.0238094903886556,-0.0205627867370409,Financial Services,9.0
2021-02-10,44.01246643066406,45.463426862444194,43.38371543423273,44.68958203682477,636005.0,40.7816635131836,38.02000213623047,-1.1050349685601413,-0.015151632844668,0.0153846321525155,0.0329670329670328,-0.0142857478215143,Financial Services,9.0
2021-02-11,44.78631210327149,45.36669850094958,43.48044916596648,44.012467263017285,926670.0,41.0162353515625,38.24248268127442,-1.0668546104818202,0.0175824200587921,-0.017278601517129,0.0129590129309999,-0.0291576349107257,Financial Services,9.0
2021-02-12,45.17324066162109,45.5601612735292,43.867373910224224,44.78631635972936,1236877.0,41.25322570800781,38.48044021606445,-1.0477641491256953,0.0086394378143349,-0.0085653430266396,0.0085652613414746,-0.0289079714510348,Financial Services,9.0
2021-02-15,45.94708251953125,46.33400679568907,45.173237657198975,45.46342901932566,819454.0,41.55550918579102,38.7261361694336,-1.009583979258684,0.0171305367198861,-0.0105263157894736,0.0084210847553454,-0.0168420892012747,Financial Services,9.0
2021-02-16,45.07650375366211,47.01111771201642,44.496121042149134,46.33400577857904,1580145.0,41.82877330780029,38.95248588562012,-1.0525369997288636,-0.0189474220805874,0.0278970621099861,0.0429184563409521,-0.0128755041581019,Financial Services,9.0
2021-02-17,45.99544525146485,46.43073412185387,44.59284942020386,44.59284942020386,1595628.0,42.11896533966065,39.19141067504883,-1.0071978362740643,0.0203862638243782,-0.0304942331483639,0.0094637385943157,-0.0304942331483639,Financial Services,9.0
2021-02-18,48.41371154785156,49.913036564961125,45.850350374079255,46.38236845241063,2318924.0,42.53490715026855,39.48837387084961,-0.8878842878585524,0.0525762123437581,-0.0419580121105397,0.030969016197563,-0.0529470080235164,Financial Services,9.0
2021-02-19,46.527462005615234,48.8006355123656,45.46342585520995,48.26861743716296,1815544.0,42.88071918487549,39.69150825500488,-0.9809489459640804,-0.03896106045024,0.0374221020552891,0.0488565979910107,-0.0228689918714429,Financial Services,9.0
2021-02-22,44.73794937133789,47.34967904560728,44.44775800530427,46.38237203217294,1141955.0,43.11287288665771,39.86949279785157,-1.06924075346644,-0.0384614280929695,0.0367567732527449,0.0583783948743665,-0.0064864699904984,Financial Services,9.0
2021-02-23,45.75361633300781,45.9470784539685,43.81900250336703,45.41506038881389,1154056.0,43.49737720489502,40.05908485412598,-1.0191293040424014,0.0227025819453545,-0.0073995450267758,0.0042283460077257,-0.0422832987792727,Financial Services,9.0
2021-02-24,45.75361633300781,46.43073191137869,44.64121559495419,45.9470784539685,242080.0,43.88671798706055,40.2467423248291,-1.0191293040424014,0.0,0.0042283460077257,0.0147991707025438,-0.0243128484086865,Financial Services,9.0
2021-02-25,45.94708251953125,47.252945494093005,45.269966881246745,45.94708251953125,963961.0,44.25429458618164,40.42859603881836,-1.009583979258684,0.0042284348654614,0.0,0.0284210205078125,-0.0147368581671464,Financial Services,9.0
2021-02-26,45.31833267211914,45.6568923450599,44.93141207587987,45.31833267211914,408466.0,44.61219806671143,40.58143051147461,-1.0406055319605263,-0.0136842169934258,0.0,0.0074707001113711,-0.0085378382968911,Financial Services,9.0
2021-03-01,47.83333206176758,49.139195040518224,45.46342916516142,45.75362052821897,2542227.0,45.02572174072266,40.78263038635254,-0.916519321153156,0.0554962912657137,-0.0434782910557655,0.0273002720584962,-0.0495450096084856,Financial Services,9.0
2021-03-02,47.78496551513672,48.84900169993407,47.591503384269046,48.31698360753539,803337.0,45.335260009765626,40.97318984985352,-0.9189056523490854,-0.0010111473432041,0.0111335874508509,0.022267174901702,-0.0040485983150158,Financial Services,9.0
2021-03-03,48.075157165527344,48.31698390812056,47.398041548269696,47.398041548269696,717652.0,45.661725997924805,41.2343627166748,-0.9045880415961288,0.0060728651211164,-0.014084522176938,0.0050301810093014,-0.014084522176938,Financial Services,9.0
2021-03-04,57.65149688720703,57.65149688720703,48.36535097583926,48.36535097583926,12510525.0,46.433153343200686,41.675454711914064,-0.4321061339033206,0.1991951828406392,-0.1610738040251714,0.0,-0.1610738040251714,Financial Services,9.0
2021-03-05,61.42399597167969,66.01870433176596,58.52207490215152,59.00572841373955,16656263.0,47.32791252136231,42.2036043548584,-0.2459768176922647,0.0654362729185229,-0.0393700787401574,0.074803149606299,-0.0472440944881888,Financial Services,9.0
2021-03-08,58.23188018798828,63.26187715754567,57.45803535189866,62.63312615260728,2759911.0,47.95666179656983,42.66210784912109,-0.4034709123974073,-0.0519685463831296,0.0755813817175503,0.0863787491202274,-0.0132890237030204,Financial Services,9.0
2021-03-09,56.20053482055664,59.77957143286027,55.910343460636525,59.34428254798844,1374570.0,48.53220920562744,43.06837677001953,-0.5036943758794136,-0.0348837331179056,0.055938039334848,0.0636833194511614,-0.0051634981917284,Financial Services,9.0
2021-03-10,59.150821685791016,59.97303112031823,54.89466961416225,56.97438104029559,1847780.0,49.28912696838379,43.524945755004886,-0.3581317489426079,0.0524957079973416,-0.0367947660483344,0.0139002199985451,-0.0719542341142348,Financial Services,9.0
2021-03-12,57.458038330078125,59.87630587444196,56.82928729255016,59.731208345786754,963201.0,49.92271327972412,43.9486262512207,-0.4416510822644185,-0.0286180869084955,0.0395622628578091,0.042087541006389,-0.0109427863498575,Financial Services,9.0
2021-03-15,57.119476318359375,57.94168946372788,55.18486236217458,57.458035974681685,798917.0,50.52002506256103,44.36166625976563,-0.4583552124246142,-0.0058923350249762,0.0059272191928954,0.0143946198103401,-0.0338696024697791,Financial Services,9.0
2021-03-16,56.49073028564453,57.84495787188587,54.41101875929587,57.16784223377351,771489.0,51.0472074508667,44.76116401672363,-0.4893765769151471,-0.0110075594742935,0.0119862488005584,0.0239725629212741,-0.0368150936593071,Financial Services,9.0
2021-03-17,55.42668914794922,56.9743825280389,54.74957352478394,56.9743825280389,888277.0,51.56471672058105,45.13551177978516,-0.5418747339577344,-0.0188356767971489,0.0279232514855516,0.0279232514855516,-0.012216418364046,Financial Services,9.0
2021-03-18,53.20188522338867,56.78092187641331,52.57313419475527,55.6201527335427,1173472.0,51.925038719177245,45.47503646850586,-0.6516431458008387,-0.0401395782205559,0.0454545454545454,0.0672727411443536,-0.0118182095614346,Financial Services,9.0
2021-03-19,53.44371032714844,54.265919779265104,50.59015401512304,52.13784738790825,1102787.0,52.17653865814209,45.81552848815918,-0.6397118662438114,0.0045454235830999,-0.0244343615225537,0.0153845877668976,-0.05339367896723,Financial Services,9.0
2021-03-22,56.055442810058594,56.58746093555861,53.44371310580535,55.329962541654,824801.0,52.652937698364255,46.16472633361816,-0.5108529930445821,0.0488688466224143,-0.0129421913740447,0.0094909271754883,-0.0465919021120389,Financial Services,9.0
2021-03-23,59.150821685791016,60.31158707806868,56.10380330610415,56.20053252546622,1842802.0,53.37358131408691,46.58453750610352,-0.3581317489426079,0.0552199522572852,-0.049877399438282,0.0196238253196827,-0.0515126974207158,Financial Services,9.0
2021-03-24,58.08678436279297,60.4083226288262,57.94169052740549,59.82793621732621,1070738.0,53.99023971557617,46.95404876708984,-0.4106297177738855,-0.0179885467804692,0.0299750084917511,0.0399667203392355,-0.0024978803178579,Financial Services,9.0
2021-03-25,58.08678436279297,58.61880247251377,55.28159628881812,57.07111275514719,1386397.0,54.60689811706543,47.31872344970703,-0.4106297177738855,0.0,-0.0174854163264089,0.009159021549514,-0.0482930515907795,Financial Services,9.0
2021-03-26,58.61880111694336,60.45668584255019,56.34563120525678,58.03841840884819,718524.0,55.24048404693603,47.68920196533203,-0.3843808274639017,0.0091589982125292,-0.0099009651687914,0.0313531612825088,-0.0387788536847018,Financial Services,9.0
2021-03-30,58.038421630859375,58.90899943131566,57.60313273063124,58.038421630859375,519975.0,55.87648849487304,48.04130172729492,-0.4130158607585052,-0.0099009102033004,0.0,0.0150000254313151,-0.0075000127156574,Financial Services,9.0
2021-03-31,58.280250549316406,59.0057308466108,57.84496163294305,58.57044193023744,478558.0,56.39883441925049,48.4088784790039,-0.4010843929901682,0.0041667039120245,0.0049792404491377,0.0124481327800829,-0.0074688923309452,Financial Services,9.0
2021-04-01,59.827938079833984,60.45668912270349,57.74823018800306,58.13515078439829,3561203.0,57.00098304748535,48.81321281433105,-0.324723865044836,0.0265559519036029,-0.0282942610052323,0.0105093216154383,-0.0347614836576144,Financial Services,9.0
2021-04-05,57.21620941162109,60.94033981309467,56.10380490729351,60.74687767886597,885498.0,57.45803565979004,49.15370491027832,-0.4535825500327555,-0.0436539976478517,0.0617074829589769,0.0650887299206013,-0.0194421216603987,Financial Services,9.0
2021-04-06,56.87765121459961,58.08678497209528,56.29726848699504,57.31294010529473,2523595.0,57.41934337615967,49.48936042785645,-0.4702864919816415,-0.0059171727820319,0.0076530742989504,0.021258503677193,-0.0102040558147308,Financial Services,9.0
2021-04-07,55.23322677612305,57.26457363686336,55.13649755465205,57.022746893202594,3678090.0,57.10980491638183,49.80180053710937,-0.5514198705301422,-0.0289116094522283,0.0323993404247955,0.0367776242545807,-0.0017512868089902,Financial Services,9.0
2021-04-08,54.74957275390625,56.15216859143212,54.36265218181916,56.10380398116914,612849.0,56.935689544677736,50.09489448547363,-0.5752826178555065,-0.0087565773438729,0.0247350099579777,0.0256183887284453,-0.0070670975612222,Financial Services,9.0
2021-04-09,54.50774765014648,55.62015216953044,53.73390279274099,55.62015216953044,886836.0,56.85105018615722,50.42377883911133,-0.5872138974125337,-0.0044169313402087,0.0204081908965276,0.0204081908965276,-0.0141969699862183,Financial Services,9.0
2021-04-12,50.34832763671875,53.87899959432036,49.332656044389736,53.25024858050638,2797051.0,56.410925483703615,50.67140937805176,-0.7924332985570952,-0.0763087853147892,0.0576368884529001,0.0701249102666661,-0.0201728963006964,Financial Services,9.0
2021-04-13,52.089481353759766,54.50774889460253,50.29996484952949,50.54179160361377,1367567.0,56.1424976348877,50.941287994384766,-0.7065274458280456,0.0345821559278803,-0.0297121359230866,0.0464252566543976,-0.0343546615885265,Financial Services,9.0
2021-04-15,50.97707748413086,53.20188275213248,49.33265491561376,49.33265491561376,876454.0,55.83537769317627,51.19762428283691,-0.7614117458552526,-0.0213556334353598,-0.0322580785261573,0.0436432486482616,-0.0322580785261573,Financial Services,9.0
2021-04-16,51.26726913452149,53.15351845388261,50.88034487260728,53.15351845388261,438657.0,55.57420463562012,51.43171249389648,-0.7470941351022959,0.0056925909587689,0.0367924672252728,0.0367924672252728,-0.0075471986014887,Financial Services,9.0
2021-04-19,49.33265686035156,50.20323463388052,48.36534986308977,48.89736797358709,2067933.0,55.26950302124023,51.58648162841797,-0.8425449361924435,-0.0377358167663201,-0.0088235443713617,0.0176470887427235,-0.0196078431372548,Financial Services,9.0
2021-04-20,49.38102340698242,50.29996582838226,48.75227604811774,48.994102806908046,745917.0,55.078459930419925,51.74318534851074,-0.8401586049965142,0.0009804164160015,-0.0078354107181113,0.0186092218831961,-0.0127325704387036,Financial Services,9.0
2021-04-22,49.47775268554688,51.1705398725795,48.36534820093215,49.42938438535936,926166.0,54.88016204833984,51.88828140258789,-0.8353861308159651,0.0019588350319765,-0.000977576740296,0.0342130977086012,-0.0224829226113917,Financial Services,9.0
2021-04-23,49.429386138916016,50.00977255190693,48.945732639748606,49.429386138916016,405240.0,54.54885921478272,52.00629287719727,-0.8377724620118945,-0.0009775412989803,0.0,0.0117417281161411,-0.0097847361043116,Financial Services,9.0
2021-04-26,50.10650253295898,52.6698675932773,49.42938688589533,49.42938688589533,581962.0,54.09664325714111,52.09528503417969,-0.8043645781141225,0.0136986607954224,-0.0135135284411092,0.0511583313689114,-0.0135135284411092,Financial Services,9.0
