Date_Ticker,Close_ASTRAZEN.NS,High_ASTRAZEN.NS,Low_ASTRAZEN.NS,Open_ASTRAZEN.NS,Volume_ASTRAZEN.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-02-06,2431.212158203125,2510.735199219957,2387.175396108739,2481.1797908468498,39660.0,2529.7780517578126,,-1.15732833806222,-0.0112758249185126,0.0205525595432425,0.0327092149274237,-0.0181130889567997,Healthcare,11.0
2020-02-07,2537.8193359375,2564.0634856021434,2422.958194652197,2445.8908451610027,27196.0,2531.5770751953123,,-1.0790466186073249,0.0438493931410605,-0.0362234180639725,0.0103412206270974,-0.0452597786055057,Healthcare,11.0
2020-02-10,2718.9580078125,2738.085161337049,2510.982249489689,2560.1590497700204,67418.0,2543.3646728515623,,-0.946036374874188,0.0713757158793517,-0.0584043437177755,0.007034736641607,-0.0764909784282159,Healthcare,11.0
2020-02-11,2620.65380859375,2761.8085682200026,2600.686593767655,2761.7096238518247,26647.0,2549.611853027344,,-1.0182212118431808,-0.0361551002024629,0.0538246657362826,0.0538624213405725,-0.0076191730325531,Healthcare,11.0
2020-02-12,2660.687255859375,2743.027554685388,2634.294930896057,2641.0166322685805,33326.0,2557.3195068359373,,-0.9888246256633229,0.0152761296186263,-0.0073930611527062,0.0309470038782959,-0.0099193638430058,Healthcare,11.0
2020-02-13,2754.64208984375,2766.750949842166,2660.5884697340825,2693.3069588923504,28512.0,2569.482727050781,,-0.9198335303946548,0.0353122426461311,-0.0222660980813222,0.0043958015609579,-0.0341436807549115,Healthcare,11.0
2020-02-14,2832.138671875,2906.02742916113,2718.315485442908,2754.6420651120084,56106.0,2586.197900390625,,-0.8629277401635391,0.0281330857162811,-0.0273632811601295,0.0260893853891739,-0.040189835180894,Healthcare,11.0
2020-02-17,2708.677978515625,2866.192110582333,2693.603682676792,2835.9445745320054,27316.0,2598.506945800781,,-0.9535850070254974,-0.0435927430338849,0.0469847641638536,0.0581516641387647,-0.0055651856582429,Healthcare,11.0
2020-02-18,2700.028564453125,2762.79693854896,2641.2141036861617,2698.5458469547984,20960.0,2607.553991699219,,-0.9599362773571904,-0.0031932234584931,-0.0005491488193299,0.0232473000183048,-0.0217829031667581,Healthcare,11.0
2020-02-19,2814.74169921875,2865.5988643266446,2713.719255613244,2713.719255613244,29222.0,2623.2856323242186,,-0.8757023484196015,0.0424858967330441,-0.035890484598834,0.0180681464029222,-0.035890484598834,Healthcare,11.0
2020-02-20,2781.28125,2858.679146527328,2768.7276242818275,2814.9884554164823,13087.0,2637.0847778320312,,-0.9002723778889433,-0.0118875736370542,0.0121193084721231,0.027828144502584,-0.0045136124648208,Healthcare,11.0
2020-02-24,2725.9267578125,2830.013578634893,2703.488347036826,2777.8713445192834,10760.0,2648.8328491210937,,-0.940919217248924,-0.0199025151402793,0.0190557528950146,0.0381840122901615,-0.0082314797018538,Healthcare,11.0
2020-02-25,2697.21142578125,2767.7394544828235,2687.623233793766,2756.7672479714606,13466.0,2657.716796875,,-0.9620049041031936,-0.0105341539162605,0.022080516796328,0.0261484984185638,-0.0035548536891975,Healthcare,11.0
2020-02-26,2631.4775390625,2728.2002419992505,2619.4676236587006,2718.216514147802,15886.0,2659.0932495117186,,-1.0102733395702534,-0.024371054523362,0.0329620807313462,0.0367560435158451,-0.0045639437257283,Healthcare,11.0
2020-02-27,2635.6787109375,2659.0068977237165,2613.53689129424,2639.2373297109007,14715.0,2657.3189331054687,,-1.0071884163494176,0.0015965068341403,0.0013501716877073,0.0088509220374279,-0.0084008037669296,Healthcare,11.0
2020-02-28,2548.494873046875,2614.5252761117645,2520.6198314120984,2578.6434631872944,14169.0,2649.76943359375,,-1.0712075648138866,-0.0330783253394394,0.0118299591100903,0.0259095687274999,-0.0109378448940924,Healthcare,11.0
2020-03-02,2623.0751953125,2666.914301959179,2550.4715165658445,2555.216260401956,24053.0,2648.83779296875,,-1.0164431860119252,0.0292644584277542,-0.025869992225846,0.0167128669147649,-0.0276788400410328,Healthcare,11.0
2020-03-03,2629.006591796875,2682.1373080556414,2575.9748199134083,2643.9821849901787,19440.0,2651.1187133789062,,-1.012087757743085,0.0022612376858179,0.0056962935125499,0.0202094267943437,-0.0201717911430646,Healthcare,11.0
2020-03-04,2640.27490234375,2698.545647454564,2560.1586911748427,2662.762782739205,28765.0,2657.546276855469,,-1.00381343003169,0.0042861476962571,0.0085172496149898,0.0220699537987834,-0.0303438899857695,Healthcare,11.0
2020-03-05,2597.029052734375,2665.9259411001576,2584.870721533894,2656.683572581946,7412.0,2664.450793457031,,-1.0355688853270617,-0.0163792980689192,0.022970293607136,0.0265291172977992,-0.0046816307995013,Healthcare,11.0
2020-03-06,2628.80859375,2657.4744647453003,2480.191024610649,2549.28556196134,22949.0,2674.330615234375,,-1.0122331478367677,0.0122368831346591,-0.0302505979239897,0.010904510531293,-0.0565341917599817,Healthcare,11.0
2020-03-09,2408.3779296875,2629.302831931546,2376.3018567994886,2585.859258480641,32012.0,2667.858544921875,,-1.1740955268070803,-0.0838519261488168,0.0736933047780299,0.0917318247774807,-0.0133185379639205,Healthcare,11.0
2020-03-11,2425.42919921875,2489.927409431225,2397.059919773978,2431.656660884118,10992.0,2653.182104492188,,-1.161574768578953,0.0070799808124227,0.0025675709962484,0.0265924934989858,-0.0116966017618284,Healthcare,11.0
2020-03-12,2226.84423828125,2333.056196504155,2026.6773577422853,2332.809076898552,50471.0,2633.4916259765623,,-1.3073958336371092,-0.0818762143217644,0.0475852045669296,0.0476961775758877,-0.0898881372562725,Healthcare,11.0
2020-03-13,2354.703369140625,2408.8225533840714,1962.623567403887,2096.7600178020125,23516.0,2618.192431640625,,-1.213508791278488,0.0574171864656599,-0.1095438834118421,0.0229834402722233,-0.166509211680379,Healthcare,11.0
2020-03-16,2168.276611328125,2362.463124031626,2154.882682171107,2273.500077519975,15630.0,2588.874157714844,,-1.3504020799304592,-0.0791720775770319,0.0485286174476595,0.089557998130394,-0.0061772234626531,Healthcare,11.0
2020-03-17,2203.664306640625,2258.673030300442,2110.2531025428607,2175.393729292646,13260.0,2557.450439453125,,-1.324416872409904,0.0163206553663944,-0.0128288947017867,0.0249623880978835,-0.0423890353064551,Healthcare,11.0
2020-03-18,2019.4117431640625,2282.9896329787807,1994.2055459093797,2259.661448008066,13399.0,2522.987127685547,,-1.4597136487569504,-0.0836119017408083,0.118970143487219,0.130522114029969,-0.0124819504194767,Healthcare,11.0
2020-03-19,2046.29833984375,2124.239953515217,1879.3444446816225,1957.1871139879615,51356.0,2490.300616455078,,-1.43997080345229,0.0133140736507558,-0.0435475238975137,0.0380890763354764,-0.0815882473788626,Healthcare,11.0
2020-03-20,2325.69189453125,2405.560992940567,2048.670838803622,2174.652355399759,32436.0,2465.8481262207038,,-1.2348119358191167,0.136536080417694,-0.0649439160392023,0.0343420805641216,-0.1191133943318242,Healthcare,11.0
2020-03-23,1881.4697265625,2303.154569014009,1863.281700683008,1902.820834915008,24052.0,2420.857550048828,2522.846813964844,-1.5610045606273637,-0.1910064566219268,0.0113481009293285,0.2241252338521224,-0.0096669245445274,Healthcare,11.0
2020-03-24,2005.2767333984373,2051.092683176621,1899.8554877423933,2026.380723138349,14122.0,2384.825048828125,2512.9155712890624,-1.470092995555924,0.065803347823266,0.0105242280970094,0.0228476942933144,-0.0525719188280721,Healthcare,11.0
2020-03-25,2192.8896484375,2261.5888906655696,1992.1792009162511,2005.2765384633287,47267.0,2359.6089599609377,2507.1092431640627,-1.3323287108864934,0.093559612952326,-0.085555198870974,0.031328180274379,-0.0915278375563772,Healthcare,11.0
2020-03-26,2227.140625,2306.1199471474742,2194.669015282546,2224.0762456415846,67504.0,2339.3921142578124,2501.7378515625,-1.307178196678131,0.0156191063179603,-0.0013759254013946,0.0354622071282428,-0.0145799548321984,Healthcare,11.0
2020-03-27,2172.230712890625,2320.7495895304824,2127.2054744024804,2272.511796306367,28168.0,2316.219714355469,2495.0517822265624,-1.347498580599645,-0.0246548922385064,0.0461650241940905,0.0683715941214277,-0.0207276502541614,Healthcare,11.0
2020-03-30,2218.787841796875,2263.6154317025093,2044.1732370134453,2174.553435435003,29473.0,2299.734362792969,2489.199985351562,-1.3133116507782272,0.0214328655929441,-0.019936293830621,0.0202036396004996,-0.0786981979502911,Healthcare,11.0
2020-03-31,2376.15380859375,2421.771988499081,2273.500234101178,2322.924152233813,134769.0,2287.388293457031,2486.766357421875,-1.1977577197358416,0.0709242965156294,-0.0224016038723685,0.0191983278777434,-0.0432015697474245,Healthcare,11.0
2020-04-01,2381.44189453125,2406.944683177067,2318.4758744935566,2391.1290302280595,11192.0,2275.01005859375,2485.14525390625,-1.193874674817007,0.0022254813296911,0.004067760678543,0.0107089695131263,-0.0264402924053233,Healthcare,11.0
2020-04-03,2373.385986328125,2506.781091158745,2347.586604907745,2372.3975079798765,29900.0,2261.6656127929687,2482.231220703125,-1.199790133412888,-0.0033827859590547,-0.0004164844462479,0.0562045556850177,-0.0108702847193828,Healthcare,11.0
2020-04-07,2662.61474609375,2712.384730073533,2423.9961568231856,2495.90796043574,49169.0,2264.9448974609377,2485.481337890625,-0.9874092683394908,0.1218633468941526,-0.0626101789237745,0.0186921461517477,-0.0896181430755745,Healthcare,11.0
2020-04-08,2532.086181640625,2797.3936683557126,2514.688866536019,2668.8914857103973,38465.0,2260.108776855469,2486.0170947265624,-1.0832564775098636,-0.0490227002027311,0.054028691859584,0.104778221467638,-0.0068707436700806,Healthcare,11.0
2020-04-09,2644.87158203125,2668.8916551935386,2595.7442542734198,2595.7442542734198,19886.0,2271.933459472656,2489.0952197265624,-1.0004380851687251,0.0445424809030581,-0.0185745607051746,0.0090817540350451,-0.0185745607051746,Healthcare,11.0
2020-04-13,2606.172607421875,2683.4220929196003,2570.2907955268247,2644.8714377804613,17082.0,2280.9706298828123,2490.828022460937,-1.0288547672153263,-0.0146317026778496,0.0148489130184161,0.0296409705472822,-0.0137680105273403,Healthcare,11.0
2020-04-15,2538.857177734375,2693.652984359718,2529.516105563197,2693.603512176519,27371.0,2296.571276855469,2489.5261962890627,-1.0782845307056643,-0.0258292292290229,0.0609511774822388,0.0609706634870574,-0.0036792428708076,Healthcare,11.0
2020-04-16,2544.442138671875,2609.582763393684,2530.6034421993327,2572.020587253927,15903.0,2306.058215332031,2486.99173828125,-1.0741834902826146,0.0021997932717443,0.0108387014044841,0.0256011420860253,-0.0054387939353046,Healthcare,11.0
2020-04-17,2598.21533203125,2633.998199884987,2565.150779628563,2579.9284826332746,14372.0,2327.555151367188,2484.96634765625,-1.0346977996732936,0.0211335885937823,-0.0070382347346396,0.0137720947962241,-0.0127258707140479,Healthcare,11.0
2020-04-20,2579.4833984375,2625.3981636898047,2569.054904905799,2609.582512101312,5222.0,2346.346105957032,2483.72185546875,-1.0484526706078503,-0.0072095385485642,0.0116686595781327,0.017799984787697,-0.0040428612713762,Healthcare,11.0
2020-04-21,2552.795166015625,2674.723842645264,2540.389712732644,2550.27449760709,13369.0,2373.015277099609,2483.1099951171877,-1.0680498569098995,-0.0103463478144659,-0.0009874150664698,0.0477628124076809,-0.0048595568685376,Healthcare,11.0
2020-04-22,2520.175048828125,2601.8726886805134,2508.758075514435,2572.0206904998267,8407.0,2396.709112548828,2483.2790234375,-1.092002830026027,-0.0127781960815967,0.0205722383037678,0.0324174465144306,-0.0045302302786462,Healthcare,11.0
2020-04-23,2565.200439453125,2624.410200168775,2535.447142535935,2545.084807112826,13863.0,2408.684539794922,2485.4042578125,-1.058940656613694,0.0178659774629292,-0.0078417390044527,0.023081923659842,-0.0115988195150679,Healthcare,11.0
2020-04-24,2734.22998046875,2766.750820701176,2551.855730229605,2565.1012432009825,112426.0,2451.3225524902346,2491.4646142578126,-0.9348221554904032,0.0658933073673028,-0.0618560759248102,0.0118939666614474,-0.0667004061625713,Healthcare,11.0
2020-04-27,2791.166259765625,2876.373044999492,2753.0603712285924,2811.2324184724457,66814.0,2490.6170288085937,2496.531552734375,-0.8930138088345254,0.0208235151042832,0.0071891664054815,0.0305273055432468,-0.01365231770186,Healthcare,11.0
2020-04-28,2745.795166015625,2812.2208618327386,2728.150731212582,2791.462816806908,16248.0,2518.2623046875,2497.0682958984376,-0.9263298322747936,-0.016255245846161,0.0166318490747257,0.024191788462321,-0.0064259836354241,Healthcare,11.0
2020-04-29,3003.738525390625,3088.0063030260185,2713.373015943156,2766.701373582944,108880.0,2557.092199707032,2504.729990234375,-0.7369218569116479,0.093941224228061,-0.0789140432178115,0.028054298642534,-0.0966680378445083,Healthcare,11.0
2020-04-30,3001.46484375,3207.661510774403,2911.0685527460582,3143.3609499940458,136260.0,2598.55390625,2511.5455419921877,-0.7385914228086519,-0.0007569505872117,0.0472756182833586,0.0686986780650686,-0.0301173912438705,Healthcare,11.0
2020-05-04,3205.190673828125,3259.013274268653,2925.9455267304925,2965.435190417337,133098.0,2647.8740478515624,2520.556513671875,-0.5889954142206758,0.0678754677078249,-0.0748022529107249,0.0167923240511131,-0.0871227878509067,Healthcare,11.0
2020-05-05,3182.900146484375,3336.1142839704244,3144.4484368979934,3260.8909883252213,131009.0,2688.2113647460938,2527.5717431640624,-0.6053633628439181,-0.0069545089862398,0.0245030752620341,0.048136645962733,-0.0120807150135868,Healthcare,11.0
2020-05-06,3234.74560546875,3266.17926212823,3130.0163830003908,3212.5543169907687,58471.0,2730.8765502929687,2538.093095703125,-0.5672932088310476,0.0162887481850915,-0.0068602886237681,0.0097175050199735,-0.0323763396698958,Healthcare,11.0
2020-05-07,3131.796142578125,3257.2834263748773,3107.7760693490977,3247.151522840899,57080.0,2768.7970581054688,2546.728447265625,-0.6428890659141063,-0.0318261388829389,0.0368336171995575,0.0400687905865577,-0.0076697435386882,Healthcare,11.0
2020-05-08,3086.96826171875,3175.5854861964763,3039.5707754532405,3133.525686225069,36085.0,2790.0147338867187,2552.172978515625,-0.6758062077779936,-0.0143137927306061,0.0150819252286049,0.0287068790361926,-0.015354056876218,Healthcare,11.0
2020-05-11,3044.661376953125,3122.2076936114954,3035.864016505164,3112.7182052827875,17985.0,2815.643493652344,2557.4405810546878,-0.706872180582237,-0.0137049950562399,0.0223528399068695,0.0254696030387369,-0.002889438055264,Healthcare,11.0
2020-05-12,3024.94140625,3049.455717659125,2972.3544061591538,3049.455717659125,15829.0,2834.646984863281,2563.4208740234376,-0.72135256780426,-0.0064769011268042,0.008104061572391,0.008104061572391,-0.0173844689957277,Healthcare,11.0
2020-05-13,3015.551025390625,3064.2830590795998,2987.478335186925,3064.2830590795998,15331.0,2855.1159057617188,2569.787666015625,-0.7282479305333982,-0.0031043182654622,0.0161602417862127,0.0161602417862127,-0.0093093069781708,Healthcare,11.0
2020-05-14,2974.627685546875,3063.294137485414,2927.230201094627,2986.192832960128,24710.0,2876.904431152344,2576.6506689453126,-0.7582979654080463,-0.013570766834711,0.0038879310743478,0.0298075797416099,-0.0159339216408638,Healthcare,11.0
2020-05-15,2985.94580078125,3067.248140304301,2965.4348762207237,2965.4348762207237,29808.0,2898.9796142578125,2583.6560107421874,-0.7499870660824577,0.0038048846547645,-0.0068691550111728,0.0272283373334436,-0.0068691550111728,Healthcare,11.0
2020-05-18,3015.748291015625,3089.9336342712936,2998.1535706757336,3002.008539440608,67628.0,2919.8562622070312,2593.0010791015625,-0.7281030782575709,0.0099809213638698,-0.0045560007829401,0.0245993153595338,-0.0058342801328309,Healthcare,11.0
2020-05-19,2691.5771484375,3044.513401217569,2663.9492260653733,3024.743833677196,171451.0,2925.4609497070314,2594.3711181640624,-0.9661421575952002,-0.1074927717090582,0.1237812133429294,0.1311261885935366,-0.0102645849806553,Healthcare,11.0
2020-05-20,2933.21044921875,2970.377330315513,2565.101222019553,2683.7680917507787,201773.0,2944.4817138671874,2600.4551953125,-0.7887106687901183,0.0897738713978611,-0.0850407298713972,0.0126710584665559,-0.1254970393608279,Healthcare,11.0
2020-05-21,2993.31005859375,3049.4556765276143,2855.3678580885207,2935.78066751605,146620.0,2968.138464355469,2607.5158984375,-0.744579486815065,0.0204893615427448,-0.0192193224061549,0.0187570337969738,-0.0460834988040076,Healthcare,11.0
2020-05-22,3101.301513671875,3158.188493964864,3014.859125694158,3044.513477750166,151680.0,2994.9435180664063,2617.60134765625,-0.6652812916127187,0.0360776040450881,-0.0183110335036315,0.0183429376480186,-0.0278729390214532,Healthcare,11.0
2020-05-26,3039.4228515625,3158.188432712278,3013.870588838728,3113.7069054909784,59621.0,3010.203161621094,2625.8136328125,-0.7107188331594961,-0.019952481832736,0.0244401840600396,0.0390750438323259,-0.0084069456510916,Healthcare,11.0
2020-05-27,2944.182861328125,3061.268077431999,2925.9949556270744,3053.4097225592004,44121.0,3017.8539916992186,2636.5297314453123,-0.7806536194924646,-0.031334893131245,0.0370992110122545,0.0397683233748111,-0.0061775733905488,Healthcare,11.0
2020-05-28,2876.916748046875,2944.182747622031,2856.702414177495,2944.182747622031,43194.0,3024.4100708007813,2645.559482421875,-0.830047169913846,-0.0228471248049131,0.023381281234788,0.023381281234788,-0.0070263881925339,Healthcare,11.0
2020-05-29,3017.824462890625,3065.271424639315,2869.503235241936,2885.368361342199,69829.0,3025.114367675781,2661.3790869140626,-0.7265785439090128,0.0489787252062165,-0.0438912545037668,0.0157222404192596,-0.0491483946374468,Healthcare,11.0
2020-06-01,3054.0029296875,3108.517416354419,2996.967533533288,3061.317573241,41586.0,3027.741271972656,2675.365078125,-0.7000126723768185,0.0119882608288692,0.0023951003721691,0.0178501749742909,-0.0186756193321818,Healthcare,11.0
2020-06-02,3086.8203125,3143.361227188922,3064.282957322534,3103.822092255728,41552.0,3021.82275390625,2693.7359521484377,-0.675914846984864,0.0107456946073912,0.0055078618236634,0.0183168791717356,-0.0073011555244085,Healthcare,11.0
2020-06-03,3051.580810546875,3132.487859200254,3034.6285035483684,3093.93720394345,32033.0,3015.256787109375,2710.6942822265623,-0.7017912360259301,-0.0114161170348735,0.013880148036776,0.0265131594659884,-0.005555254162012,Healthcare,11.0
2020-06-04,3042.585693359375,3093.937093011386,2982.2390446055438,3068.6319518857035,36286.0,3005.648791503906,2731.1577612304686,-0.7083963563855579,-0.002947690966076,0.0085605669490842,0.0168775524594388,-0.0198340013513972,Healthcare,11.0
2020-06-05,3140.49462890625,3240.231996829115,3113.706769375141,3202.6698199287166,78879.0,3006.0837158203126,2753.0416870117188,-0.6365017617860752,0.0321795161794677,0.019797897582815,0.0317584902087861,-0.0085298217944854,Healthcare,11.0
2020-06-08,3324.9443359375,3453.693631666146,3271.863100666548,3335.125710467955,218973.0,3017.98251953125,2773.026735839844,-0.5010602227995109,0.058732693039341,0.0030621187911057,0.0387222409521463,-0.0159645485481446,Healthcare,11.0
2020-06-09,3372.29296875,3406.642592770872,3324.9447091159573,3370.7113067963637,89312.0,3034.3640991210937,2802.8432006835938,-0.4662920911485985,0.0142404287195832,-0.0004690167693891,0.0101858362660596,-0.0140403755168381,Healthcare,11.0
2020-06-10,3389.78857421875,3427.647340165452,3350.3481465114664,3398.1411673215075,55632.0,3052.6064575195314,2830.5334375,-0.4534450567546225,0.0051880443457541,0.0024640454470474,0.0111684741150641,-0.0116350701065105,Healthcare,11.0
2020-06-11,3288.716796875,3385.5381987007686,3276.805585019868,3380.5958071698187,38329.0,3066.26474609375,2852.44998046875,-0.5276621281280435,-0.0298165431650981,0.0279376474076831,0.0294404802255305,-0.0036218417671142,Healthcare,11.0
2020-06-12,3183.295166015625,3222.4390000938533,3128.3853939074666,3143.3607424228385,57895.0,3076.6981201171875,2871.5730712890627,-0.6050732997470264,-0.0320555515633175,-0.0125449955188322,0.0122966398140271,-0.0172493498857305,Healthcare,11.0
2020-06-15,3392.35888671875,3422.5074775836124,3263.9556405172007,3263.9556405172007,138987.0,3097.0187744140626,2895.975634765625,-0.4515576746260219,0.0656752546653723,-0.0378507258486873,0.0088872055910402,-0.0378507258486873,Healthcare,11.0
2020-06-16,3453.34814453125,3532.969884508457,3371.69973429372,3459.6743095948464,116606.0,3118.898767089844,2920.6668408203127,-0.4067732232287973,0.0179784214610299,0.0018318932232808,0.0230563895225266,-0.0236432606329682,Healthcare,11.0
2020-06-17,3350.8427734375,3474.501515661111,3341.056933978537,3466.2476246333563,42412.0,3151.862048339844,2940.160620117188,-0.4820429834186261,-0.0296828952088361,0.0344405449610119,0.0369037733443859,-0.0029204114071053,Healthcare,11.0
2020-06-18,3293.7578125,3405.3076832111637,3277.793984768713,3341.0565948486887,43932.0,3169.8894165039064,2958.4069384765626,-0.5239605070992303,-0.0170360010293585,0.0143601275628666,0.0338670530929217,-0.0048466914205722,Healthcare,11.0
2020-06-19,3229.951904296875,3347.976120976473,3213.543067403163,3293.7579877652674,44678.0,3181.7215087890627,2975.5382568359373,-0.5708132266972209,-0.0193717667889782,0.0197544995588045,0.0365405492640888,-0.0050802109071292,Healthcare,11.0
2020-06-22,3202.57080078125,3291.6327936201974,3190.8080053471463,3261.978444128124,46821.0,3186.7849731445312,2986.337377929688,-0.5909191886908519,-0.0084772480603192,0.0185499859464095,0.0278095312731949,-0.0036729228378757,Healthcare,11.0
2020-06-23,3199.06201171875,3225.6519828622163,3180.9233374245346,3221.846244675104,18445.0,3194.766931152344,2999.67689453125,-0.5934956947653436,-0.0010956163909456,0.007122160456062,0.0083118023489581,-0.0056699977142581,Healthcare,11.0
2020-06-24,3291.6328125,3354.895425112613,3190.0666649070945,3227.6288411458336,73179.0,3212.1394287109374,3012.612119140625,-0.525520895971508,0.0289368572544534,-0.0194444444444443,0.0192192192192193,-0.0308558558558559,Healthcare,11.0
2020-06-25,3315.801025390625,3350.941477647426,3242.208863328483,3286.690387368051,37605.0,3234.083642578125,3026.8046875,-0.5077741616386278,0.0073423174051631,-0.0087793681827288,0.0105978772512929,-0.0221943842524363,Healthcare,11.0
2020-06-26,3308.931396484375,3370.7112955972275,3294.351340293742,3341.0569440230583,34835.0,3248.6389892578127,3042.206171875,-0.5128185345807407,-0.0020717856269559,0.0097087378640776,0.0186706497386108,-0.0044062733383121,Healthcare,11.0
2020-06-29,3578.686767578125,3606.957343700836,3370.760500413264,3385.538202843344,331394.0,3274.873181152344,3062.891064453125,-0.3147369913845826,0.0815234100593187,-0.0539719112845112,0.0078997067803849,-0.0581012758782393,Healthcare,11.0
2020-06-30,3506.82421875,3627.715156283516,3485.374289115988,3604.238797983316,135187.0,3295.873376464844,3081.0632421875,-0.3675057073963101,-0.0200807037595966,0.0277785749033177,0.0344730531080359,-0.0061166252700449,Healthcare,11.0
2020-07-01,3511.47021484375,3546.7590832003893,3430.0196994906746,3514.0403549537027,55715.0,3318.867846679688,3099.702978515625,-0.3640941494643885,0.0013248443046871,0.0007319270711989,0.0100495992269749,-0.0231955592300815,Healthcare,11.0
2020-07-02,3501.38818359375,3557.5338056748947,3439.904874617569,3548.8846195677384,54873.0,3341.807971191406,3118.674838867188,-0.371497391522015,-0.0028711709435498,0.0135650300633729,0.0160352463472124,-0.0175596951130038,Healthcare,11.0
