Date_Ticker,Close_RVNL.NS,High_RVNL.NS,Low_RVNL.NS,Open_RVNL.NS,Volume_RVNL.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-02-28,17.527862548828125,17.94519260951451,17.277465149211434,17.861726278979663,5855450.0,19.76475305557251,,-0.6631600020305323,-0.0432803643627753,0.0190476008823938,0.0238095238095239,-0.014285677955264,Construction,3.0
2020-03-02,16.901865005493164,18.237321324324714,16.44280264213901,18.153855005900063,6582003.0,19.468448638916016,,-0.6671510606036241,-0.0357144256232665,0.0740740740740741,0.0790123645170235,-0.0271604561511381,Construction,3.0
2020-03-03,16.776670455932617,17.068801846376846,16.35934035300886,16.901869168412144,6739498.0,19.305689811706543,,-0.6679492407013703,-0.007407144094445,0.00746266744694,0.0174129539715031,-0.0248756214184429,Construction,3.0
2020-03-04,16.651472091674805,17.027068236967988,16.150675639295855,16.90186952187026,3499500.0,19.111631393432617,,-0.6687474451197873,-0.0074626466906333,0.0150375551673083,0.0225563327509625,-0.030075205941061,Construction,3.0
2020-03-05,16.693201065063477,17.152263457557638,16.484536051750183,16.776667388786336,3229172.0,18.892533016204837,,-0.6684814013009859,0.0025060230806581,0.0050000190734862,0.0274999618530273,-0.0124999999999999,Construction,3.0
2020-03-06,15.816811561584473,16.27587403870136,15.60814650980625,15.942010274253803,5867345.0,18.6317018032074,,-0.6740688383100731,-0.0524997871925932,0.0079155468333083,0.0290237052726762,-0.01319261160606,Construction,3.0
2020-03-09,14.982149124145508,15.691608920986928,14.773484103430322,15.691608920986928,6152773.0,18.333310747146605,,-0.6793902436606944,-0.0527705874340802,0.0473536734257999,0.0473536734257999,-0.0139275760096992,Construction,3.0
2020-03-11,14.94041633605957,15.39948037281384,14.856950002832622,15.107349002513468,3406637.0,18.049526357650755,,-0.6796563118001668,-0.0027855007809714,0.0111732272179723,0.0307263215715274,-0.005586613608986,Construction,3.0
2020-03-12,13.27109718322754,13.68842729334154,13.020699753954352,13.27109718322754,6059064.0,17.68436255455017,,-0.690299086020403,-0.1117317694021037,0.0,0.0314465416349625,-0.0188678769973629,Construction,3.0
2020-03-13,14.18922233581543,14.731751106728446,10.641916751861572,11.685241923612706,7225815.0,17.396404790878297,,-0.6844455626313402,0.0691823094889432,-0.1764705882352941,0.0382352716782514,-0.25,Construction,3.0
2020-03-16,13.563226699829102,14.105755449424704,13.06243031866862,13.938824383696415,2622898.0,17.10844693183899,,-0.6884366090440965,-0.0441176846180099,0.0276923546424279,0.0399999765249399,-0.0369231003981369,Construction,3.0
2020-03-17,13.312829971313477,14.064024625553197,13.104164922245886,13.730160865442649,2821154.0,16.81631588935852,,-0.6900330178809306,-0.018461442402845,0.0313480225488072,0.0564263688380604,-0.0156739813786567,Construction,3.0
2020-03-18,12.019105911254885,13.56322751610087,11.852174039486275,13.56322751610087,5142938.0,16.484538412094118,,-0.6982811788459157,-0.0971787413229429,0.1284722521165278,0.1284722521165278,-0.0138888760113419,Construction,3.0
2020-03-19,11.601774215698242,11.893905547544232,11.351376840966068,11.685240537938194,4452318.0,16.12563443183899,,-0.7009418845613101,-0.0347223577725398,0.0071942722456204,0.0251798842500063,-0.0215826795175313,Construction,3.0
2020-03-20,11.560043334960938,12.35297031408238,11.267911965603275,11.685242038403397,6691900.0,15.729170751571656,,-0.701207940540447,-0.0035969395681601,0.0108302970685085,0.0685920421010359,-0.0252707849696525,Construction,3.0
2020-03-23,9.264727592468262,11.059246520850156,9.264727592468262,10.641916463459584,7943671.0,15.207508182525634,18.63211868286133,-0.7158417672536073,-0.1985559808025089,0.1486486091734531,0.1936936526704513,0.0,Construction,3.0
2020-03-24,9.18126106262207,9.974187995195196,8.346600966020063,9.765522971044694,4680658.0,14.708798694610596,18.3959098815918,-0.7163739096127197,-0.0090090646501085,0.0636363462968305,0.0863636190241032,-0.090909090909091,Construction,3.0
2020-03-25,9.723790168762209,9.807256499925098,8.763931340358598,8.889130041109008,3132468.0,14.251822137832642,18.16637826919556,-0.7129150055590758,0.0590909138123555,-0.0858369126819041,0.008583724012374,-0.0987124168400062,Construction,3.0
2020-03-26,10.683650970458984,10.683650970458984,9.640325695921858,9.974189465376131,5289293.0,13.849098539352417,17.95938257217407,-0.7067953957900375,0.0987126197745753,-0.0664062788127916,0.0,-0.0976562485448084,Construction,3.0
2020-03-27,10.641918182373049,11.560044775328338,10.55845183901564,11.05924830717199,7236014.0,13.465154790878296,17.750717563629152,-0.7070614639295099,-0.0039062290785548,0.0392156862745096,0.0862745397231157,-0.0078431671740962,Construction,3.0
2020-03-30,10.391517639160156,10.808847671222765,9.807255753471278,10.43325080156519,3425619.0,13.108337545394898,17.532036571502687,-0.7086578970870149,-0.0235296437091244,0.0040160796386241,0.040160643185545,-0.0562248851396934,Construction,3.0
2020-03-31,10.683650970458984,11.059247910093548,10.60018463009841,10.60018463009841,4045070.0,12.797426843643189,17.324206218719482,-0.7067953957900375,0.0281126724163881,-0.0078125296859065,0.03515623457497,-0.0078125296859065,Construction,3.0
2020-04-01,11.560043334960938,11.726975204882198,10.516718152960634,10.600183689924291,6632915.0,12.536595487594605,17.137242374420165,-0.701207940540447,0.0820311677089823,-0.0830325300021801,0.0144404190437945,-0.0902527050954026,Construction,3.0
2020-04-03,12.686834335327148,12.686834335327148,11.518310423965763,11.93564050602254,10235316.0,12.33836359977722,16.979491596221923,-0.6940240642936869,0.0974729045312889,-0.0592105019620908,0.0,-0.0921052392169705,Construction,3.0
2020-04-07,13.938824653625488,13.938824653625488,13.145896902100482,13.855358323151092,6364057.0,12.200644779205325,16.843442039489744,-0.6860419775483421,0.0986842174499045,-0.0059880465210304,0.0,-0.0568862706310582,Construction,3.0
2020-04-08,14.606553077697754,14.606553077697754,14.272689325747963,14.52308674171332,2258328.0,12.140131855010988,16.690699291229247,-0.6817848629961134,0.0479042129207493,-0.0057143075125557,0.0,-0.0228571210588728,Construction,3.0
2020-04-09,15.31601333618164,15.31601333618164,15.31601333618164,15.31601333618164,737109.0,12.156825065612791,16.55715368270874,-0.6772616863845801,0.0485713675711169,-1.1102230246251563e-16,-1.1102230246251563e-16,-1.1102230246251563e-16,Construction,3.0
2020-04-13,14.648285865783691,16.067208841860033,14.564821119416369,16.067208841860033,14742490.0,12.142218542098998,16.412757453918456,-0.681518794856641,-0.0435966890170139,0.0968661445494276,0.0968661445494276,-0.0056979190010405,Construction,3.0
2020-04-15,14.022289276123049,14.64828436152118,13.938824538326893,14.230954304589092,8163400.0,12.179778146743775,16.24081745147705,-0.6855098473495651,-0.0427351428963359,0.0148809530567421,0.0446428591702261,-0.0059522903965673,Construction,3.0
2020-04-16,14.690020561218262,14.690020561218262,13.813626352902595,13.980559037911696,6841223.0,12.204818058013917,16.05218427658081,-0.6812527145568332,0.047619277562061,-0.0482954751730945,0.0,-0.0596591546392624,Construction,3.0
2020-04-17,15.399480819702148,15.399480819702148,14.439620347719222,15.232548148403916,7166862.0,12.296630764007569,15.900276165008544,-0.6767295379453,0.0482953890722839,-0.0108401493045569,0.0,-0.0623307034322142,Construction,3.0
2020-04-20,15.399480819702148,15.775076942141265,14.898684397795392,15.775076942141265,6369807.0,12.400963306427002,15.751706714630126,-0.6767295379453,0.0,0.0243901808662649,0.0243901808662649,-0.0325203445343452,Construction,3.0
2020-04-21,14.773487091064451,15.023884529765306,14.731753123288918,15.023884529765306,3726834.0,12.53868236541748,15.646539516448977,-0.6807205721977208,-0.0406503138623216,0.0169491087078759,0.0169491087078759,-0.0028249232911826,Construction,3.0
2020-04-22,14.606553077697754,14.8986844576493,14.189222989763532,14.77348574966662,2962148.0,12.688921308517456,15.528017768859865,-0.6817848629961134,-0.0112995674167994,0.0114286150251117,0.02000002179827,-0.0285714285714285,Construction,3.0
2020-04-23,14.731752395629885,15.023883787676755,14.648286056189631,14.856951108796254,2193313.0,12.847506761550903,15.401149444580078,-0.6809866524975287,0.0085714485317751,0.008498562140069,0.0198300503702146,-0.0056657441150729,Construction,3.0
2020-04-24,14.439620018005373,14.73175139011279,14.356155276250028,14.356155276250028,1926076.0,13.10625138282776,15.26927312850952,-0.6828491477143382,-0.0198301172718034,-0.0057802588746288,0.0202312368153141,-0.0057802588746288,Construction,3.0
2020-04-27,14.23095417022705,14.606551854714844,13.813624117235198,14.606551854714844,2293709.0,13.358736038208008,15.134892807006835,-0.6841795005720356,-0.0144509237444008,0.0263930078050276,0.0263930078050276,-0.029325514508715,Construction,3.0
2020-04-28,14.397887229919434,14.606552262237106,14.10575586627712,14.2726885289264,2363634.0,13.59244089126587,15.010528469085694,-0.6831152158538106,0.011730278777907,-0.008695630059726,0.0144927536231882,-0.0202898771866508,Construction,3.0
2020-04-29,14.356154441833496,14.773484494305542,14.230954152501631,14.606551836521598,3470020.0,13.776066064834597,14.886164093017578,-0.683381283993283,-0.0028985355573014,0.0174418153345055,0.0290697661524144,-0.0087210185596103,Construction,3.0
2020-04-30,14.23095417022705,14.564819486210784,14.18922180172299,14.397886828218915,2861235.0,13.955517864227296,14.77181562423706,-0.6841795005720356,-0.0087210173249191,0.01173025055067,0.0234605011013402,-0.0029325067036874,Construction,3.0
2020-05-04,14.23095417022705,14.564819486210784,13.646693051231145,13.89709044623113,4273248.0,14.14748969078064,14.669987030029295,-0.6841795005720356,0.0,-0.0234603892333801,0.0234605011013402,-0.0410556531914251,Construction,3.0
2020-05-05,13.938824653625488,14.439619452496189,13.855358323151092,14.39788708325291,2107324.0,14.310248374938965,14.56565450668335,-0.6860419775483421,-0.0205277533120536,0.0329340845469361,0.0359280507012076,-0.0059880465210304,Construction,3.0
2020-05-06,13.730159759521484,14.147489824042042,13.646693428219802,13.980557161438677,2327943.0,14.418754196166992,14.46716459274292,-0.6873723243258716,-0.014970049433094,0.0182370348417502,0.0303951353684104,-0.0060790502633299,Construction,3.0
2020-05-07,13.81362533569336,13.980558008409853,13.60496029079172,13.771892963508211,1819152.0,14.475093746185305,14.367840023040772,-0.6868401880469269,0.0060789952654406,-0.0030211020764631,0.0120846388011661,-0.0151057408776293,Construction,3.0
2020-05-08,13.646693229675291,14.022289327086568,13.604959268637709,13.93882458898706,1952530.0,14.460487174987794,14.250987548828125,-0.6879044666849841,-0.0120845977765682,0.0214067506607766,0.0275228651432219,-0.0030581738986287,Construction,3.0
2020-05-11,14.314420700073242,14.31442070007324,14.189222000816544,14.189222000816544,1157404.0,14.445880556106568,14.143316383361816,-0.6836473582129231,0.0489296168060661,-0.0087463336365444,-1.1102230246251563e-16,-0.0087463336365444,Construction,3.0
2020-05-12,15.023883819580078,15.023883819580078,14.397888660430908,15.023883819580078,12232577.0,14.43127408027649,14.060685043334962,-0.6791241633608867,0.049562824397302,0.0,0.0,-0.0416666666666666,Construction,3.0
2020-05-13,15.775078773498535,15.775078773498535,15.524681329470036,15.775078773498535,10291017.0,14.487613725662232,13.998920192718506,-0.6743349064495455,0.0500000507817726,0.0,0.0,-0.0158729758262226,Construction,3.0
2020-05-14,15.023883819580078,15.942010371396464,15.023883819580078,15.90027640559371,7924364.0,14.537693452835082,13.924635410308838,-0.6791241633608867,-0.0476190936796101,0.058333290947808,0.0611111323038737,0.0,Construction,3.0
2020-05-15,14.690020561218262,14.85695165423929,14.356156783188132,14.85695165423929,3463158.0,14.537693452835082,13.852019958496092,-0.6812527145568332,-0.0222221672086351,0.0113635710940886,0.0113635710940886,-0.0227272505602565,Construction,3.0
2020-05-18,14.147489547729492,14.8569493699678,14.064023218057978,14.690018302612597,2465703.0,14.475093889236453,13.78441249847412,-0.6847116307708125,-0.0369319437796468,0.0383480583641901,0.0501474003458208,-0.0058997272547842,Construction,3.0
2020-05-19,13.688425064086914,14.397886454137629,13.52149400242001,14.272687759890506,4350525.0,14.389541101455688,13.720143699645996,-0.6876384046256794,-0.0324484766073746,0.0426829743427874,0.0518292927585994,-0.0121950524538331,Construction,3.0
2020-05-20,14.356154441833496,14.356154441833496,14.105755455157585,14.189221784049554,8132039.0,14.36867446899414,13.671733379364014,-0.683381283993283,0.0487805846633476,-0.0116279508179087,0.0,-0.0174419262268631,Construction,3.0
2020-05-21,14.731752395629885,14.940417448236504,14.39788862985689,14.564821308737391,4899684.0,14.374934434890749,13.633338985443116,-0.6809866524975287,0.0261628526858072,-0.011331380165065,0.0141643062551417,-0.0226628683952109,Construction,3.0
2020-05-22,14.314420700073242,14.898683419254938,14.105755670649469,14.898683419254938,3636983.0,14.354067850112916,13.58576337814331,-0.6836473582129231,-0.028328720463727,0.0408163719247616,0.0408163719247616,-0.0145772597994626,Construction,3.0
2020-05-26,14.105756759643556,14.52308685070986,13.813625377499548,14.439620514099008,2341740.0,14.337374687194824,13.551542282104492,-0.6849776989102849,-0.0145771837227488,0.0236686170153335,0.0295857994843837,-0.0207100822112423,Construction,3.0
2020-05-27,14.105756759643556,14.189223096254407,13.688426668577248,14.147490723942958,4185932.0,14.33111481666565,13.534014434814454,-0.6849776989102849,0.0,0.0029586476649592,0.0059171824690504,-0.0295857994843838,Construction,3.0
2020-05-28,14.105756759643556,14.230955468565854,13.938825678409806,14.105756759643556,1987420.0,14.316508293151855,13.517321243286132,-0.6849776989102849,0.0,0.0,0.0088757172731415,-0.0118342520772325,Construction,3.0
2020-05-29,14.18922233581543,14.230954705890326,13.938824931390306,14.0222896715401,2359283.0,14.308161687850951,13.53568374633789,-0.6844455626313402,0.0059171285592184,-0.0117647507611443,0.0029411315917968,-0.0176470139447381,Construction,3.0
2020-06-01,14.564820289611816,14.856950069229852,14.356155251605848,14.39788762241188,4076173.0,14.32485499382019,13.54319570541382,-0.6820509311355858,0.0264706510975114,-0.011461361271927,0.0200572182704097,-0.014326646938088,Construction,3.0
2020-06-02,14.606553077697754,14.85695049366311,14.481354369715078,14.606553077697754,3476068.0,14.343634939193723,13.56406223297119,-0.6817848629961134,0.0028653143160099,0.0,0.0171428135463169,-0.0085714067731583,Construction,3.0
2020-06-03,14.648285865783691,14.898684880849627,14.60655349260003,14.731752204139005,3703641.0,14.379107999801636,13.590771350860596,-0.681518794856641,0.0028571277469739,0.0056980276818789,0.0170940830456369,-0.0028489595005203,Construction,3.0
2020-06-04,14.564820289611816,14.73175136482385,14.314421288811912,14.73175136482385,2593706.0,14.420841026306151,13.641685638427736,-0.6820509311355858,-0.0056979756496177,0.0114612519682852,0.0114612519682852,-0.0171920419078908,Construction,3.0
2020-06-05,15.900275230407717,16.275872934932075,14.940416375719556,15.023882709168069,16952620.0,14.52517352104187,13.727655658721924,-0.6735367141914639,0.0916904509799132,-0.0551180723943464,0.0236220882394579,-0.0603674364612584,Construction,3.0
2020-06-08,16.568002700805664,17.152263794362927,16.3176037247202,16.776667718216345,13278505.0,14.671238994598388,13.827814846038818,-0.6692796057194029,0.0419947114576347,0.0125944581962516,0.0352644252966503,-0.0151134074883563,Construction,3.0
2020-06-09,15.900275230407717,16.901868047814077,15.858542859677408,16.86013567708377,6897426.0,14.750531721115111,13.960525798797608,-0.6735367141914639,-0.0403022308998947,0.0603675365845501,0.0629921685563601,-0.00262463197181,Construction,3.0
2020-06-10,15.566411972045898,16.025476024275875,15.441213263978796,15.98374206026154,4043680.0,14.777658128738404,14.088228816986083,-0.6756652653874105,-0.0209973257395781,0.026809652022899,0.029490678587613,-0.0080428751527285,Construction,3.0
2020-06-11,15.52467918395996,16.275873004218624,15.441212850156132,15.649877888671757,4306254.0,14.765138149261476,14.20424659729004,-0.6759313335268828,-0.002680951022039,0.0080644954545114,0.0483870752726918,-0.0053763644848819,Construction,3.0
2020-06-12,15.274280548095703,15.399480847791718,14.439620374057949,14.481354337952602,5464606.0,14.777657985687256,14.296059188842774,-0.6775277545240525,-0.0161290699084441,-0.0519125079342579,0.0081968050345666,-0.0546448110213488,Construction,3.0
2020-06-15,15.31601333618164,15.64987706176847,15.149080677394316,15.524678363671883,3290129.0,14.808957624435426,14.389541091918945,-0.6772616863845801,0.0027322261074444,0.0136239779184121,0.021798343880919,-0.0108992239118109,Construction,3.0
2020-06-16,15.190814018249512,15.77507511618972,14.773483980297469,15.566410097213698,3867368.0,14.861123847961426,14.485527019500733,-0.6780598968831649,-0.0081744064322773,0.0247252108091746,0.0384614739696178,-0.027472526320886,Construction,3.0
2020-06-17,15.065613746643066,15.357745091866288,14.856948727481871,15.02388137960593,2773024.0,14.929983282089234,14.573166275024414,-0.6788581134619175,-0.0082418408556668,-0.0027700409514637,0.0193906036711126,-0.0138504160978962,Construction,3.0
2020-06-18,15.52467918395996,15.649877888671757,15.065615144032847,15.065615144032847,5519815.0,14.988409519195557,14.652458992004394,-0.6759313335268828,0.0304710743974293,-0.0295699533940395,0.0080644954545114,-0.0295699533940395,Construction,3.0
2020-06-19,15.775078773498535,16.10894256286591,15.649880051484288,15.900277495512784,5335041.0,15.040575838088987,14.714223880767822,-0.6743349064495455,0.0161291313380109,0.0079364879131114,0.0211640014076031,-0.0079364879131111,Construction,3.0
2020-06-22,15.900275230407717,16.10894026803505,15.858542859677408,15.983741563856228,4652693.0,15.119868564605714,14.753452892303466,-0.6735367141914639,0.0079363443255512,0.005249364066912,0.0131233601056339,-0.00262463197181,Construction,3.0
2020-06-23,16.901865005493164,17.778257368982953,15.9002723683726,16.067205005221897,24144843.0,15.259673976898194,14.799359130859376,-0.6671510606036241,0.0629919772187343,-0.0493827160493827,0.0518518141758295,-0.0592592969352816,Construction,3.0
2020-06-24,16.568002700805664,17.40266277044839,16.48453637544384,17.31919644508657,8697051.0,15.3827862739563,14.824398918151855,-0.6692796057194029,-0.0197529861100531,0.0453400302888877,0.0503778327850066,-0.0050378024961188,Construction,3.0
2020-06-25,16.442806243896484,16.77666999873953,16.067208524705585,16.56800495296413,3971732.0,15.499638748168945,14.860289325714112,-0.6700777979774846,-0.0075565207931244,0.0076141935391422,0.0203045483776209,-0.0228426774371509,Construction,3.0
2020-06-26,16.234140396118164,16.56800413446759,16.108940101247732,16.44280543158504,5306156.0,15.601884651184085,14.904526348114011,-0.6714081508351818,-0.0126904036137855,0.0128534699328317,0.0205655322796922,-0.0077121604110538,Construction,3.0
2020-06-29,15.900275230407717,16.275872934932075,15.733344155498584,16.19240660148356,4008143.0,15.668657398223877,14.928731441497805,-0.6735367141914639,-0.0205656202031049,0.0183727241725459,0.0236220882394579,-0.0104986280105321,Construction,3.0
2020-06-30,15.733342170715332,16.317603247173775,15.691608213261926,15.983739547484994,3224501.0,15.724996852874757,14.935408668518066,-0.6746009989096887,-0.0104987528375068,0.0159150785670783,0.0371352170517167,-0.0026525805515807,Construction,3.0
2020-07-01,15.775078773498535,16.02547780951516,15.608147674808912,15.775078773498535,2883464.0,15.781336498260496,14.942920627593994,-0.6743349064495455,0.0026527486868548,0.0,0.0158730767441417,-0.0105819502448418,Construction,3.0
2020-07-02,16.943599700927734,17.86172614599994,16.77666863308868,17.86172614599994,19578897.0,15.900275468826294,14.98632287979126,-0.6668849803038163,0.0740738568857269,0.0541872129463689,0.0541872129463689,-0.009852160744208,Construction,3.0
2020-07-03,16.609737396240234,17.444397582905452,16.484538686638047,17.444397582905452,9067068.0,15.93574857711792,15.02638656616211,-0.6690135254195951,-0.0197043314632379,0.05025125724469,0.05025125724469,-0.0075376694173701,Construction,3.0
2020-07-06,16.943599700927734,17.277465020581502,16.526269643348353,16.693202303175237,11569374.0,15.954528427124025,15.070623512268066,-0.6668849803038163,0.0201003963351685,-0.0147782880953442,0.0197045094045444,-0.0246305427976164,Construction,3.0
2020-07-07,16.86013412475586,17.068799143171216,16.734933840116444,17.068799143171216,6618529.0,16.002521371841432,15.119033794403077,-0.6674171165827609,-0.0049260828658094,0.0123762371563207,0.0123762371563207,-0.0074258178323494,Construction,3.0
2020-07-08,16.693201065063477,16.98533240209963,16.609734741340617,16.943598444244344,4616051.0,16.05886082649231,15.168278732299804,-0.6684814013009859,-0.0099010517032171,0.0149999618530274,0.0175000190734864,-0.0050000190734863,Construction,3.0
