Date_Ticker,Close_INDIGO.NS,High_INDIGO.NS,Low_INDIGO.NS,Open_INDIGO.NS,Volume_INDIGO.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-02-05,1450.3499755859375,1455.0,1407.050048828125,1421.5,885473.0,,,-0.801367588742108,0.0264331037409324,-0.0198917337687976,0.0032061395472384,-0.0298548126222565,Services,18.0
2020-02-06,1404.5999755859375,1458.3499755859375,1387.0,1450.0,1789881.0,1442.7574951171875,,-0.8461382233741342,-0.0315441105733925,0.0323223873011413,0.0382671229775424,-0.0125302405609081,Services,18.0
2020-02-07,1400.1500244140625,1413.0,1391.449951171875,1408.0,935774.0,1441.9499938964843,,-0.8504929149161314,-0.003168127046292,0.00560652462169,0.0091775705187842,-0.0062136721711862,Services,18.0
2020-02-10,1400.8499755859375,1411.800048828125,1387.449951171875,1400.0,758700.0,1440.7849914550782,,-0.8498079475243003,0.000499911552098,-0.0006067570409044,0.0078167351486782,-0.0095656384677864,Services,18.0
2020-02-11,1391.0,1416.0,1384.050048828125,1411.0,908662.0,1439.1724914550782,,-0.8594470657339699,-0.0070314278884985,0.0143781452192666,0.0179726815240834,-0.0049963703608015,Services,18.0
2020-02-12,1442.199951171875,1450.0,1381.0999755859375,1392.0,1501808.0,1439.002490234375,,-0.8093431464532356,0.0368080166584291,-0.0348078996473993,0.0054084378672922,-0.0423658144879911,Services,18.0
2020-02-13,1444.4000244140625,1457.8499755859375,1431.25,1442.0,948700.0,1438.3499938964844,,-0.8071901699441717,0.0015254980700836,-0.0016616064618498,0.0093117910167102,-0.0091041430294885,Services,18.0
2020-02-14,1439.0999755859375,1464.800048828125,1429.699951171875,1434.800048828125,822170.0,1436.6574951171874,,-0.8123767611926063,-0.0036693774152178,-0.0029879277539851,0.0178584349094463,-0.0065318772660218,Services,18.0
2020-02-17,1455.800048828125,1465.0,1436.050048828125,1441.300048828125,507315.0,1435.8299987792968,,-0.7960341846362335,0.011604526110417,-0.009960159028482,0.0063195156362858,-0.0135664235043116,Services,18.0
2020-02-18,1471.050048828125,1478.800048828125,1426.75,1447.4000244140625,744044.0,1437.4424987792968,,-0.7811106397588915,0.0104753396678862,-0.0160769678998363,0.0052683455645672,-0.0301145762262918,Services,18.0
2020-02-19,1481.75,1493.4000244140625,1463.1500244140625,1475.0,634197.0,1438.125,,-0.7706397412999508,0.0072736826190236,-0.0045554243293403,0.007862341430108,-0.0125527083421208,Services,18.0
2020-02-20,1464.8499755859375,1479.75,1454.1500244140625,1479.75,631873.0,1438.0724975585938,,-0.7871779886947992,-0.0114054492418171,0.0101717067702462,0.0101717067702462,-0.0073044689560068,Services,18.0
2020-02-24,1444.5,1478.0,1418.0,1458.0,998276.0,1435.2224975585937,,-0.8070923345249339,-0.0138921909581884,0.0093457943925232,0.0231914157147801,-0.0183454482519903,Services,18.0
2020-02-25,1376.9000244140625,1444.449951171875,1335.0,1444.0,4775799.0,1429.2799987792969,,-0.8732452046471612,-0.0467981831678348,0.0487326417286482,0.0490594273803999,-0.0304306948007303,Services,18.0
2020-02-26,1391.449951171875,1410.5,1351.0999755859375,1365.0999755859375,1545234.0,1426.164996337891,,-0.8590067466188165,0.0105671628294176,-0.0189370631431951,0.0136907898211366,-0.0289985101885661,Services,18.0
2020-02-27,1366.5,1382.9000244140625,1358.550048828125,1380.0,1307544.0,1421.3849975585938,,-0.8834225968483883,-0.0179309008928867,0.0098792535675082,0.0120014814592481,-0.0058177469241675,Services,18.0
2020-02-28,1300.050048828125,1341.949951171875,1220.5,1320.0,4156991.0,1415.4275024414062,,-0.9484500610064648,-0.0486278457167032,0.015345525497159,0.0322294533056777,-0.0611899894929676,Services,18.0
2020-03-02,1239.050048828125,1347.949951171875,1213.5,1313.0,3163264.0,1408.4675048828126,,-1.008144240515833,-0.0469212704964596,0.0596827797568111,0.0878898333822317,-0.0206206753732747,Services,18.0
2020-03-03,1228.449951171875,1284.5,1216.4000244140625,1243.0,4247523.0,1400.3,,-1.018517423012702,-0.0085550197639517,0.0118442341214186,0.0456266441906374,-0.0098090498081078,Services,18.0
2020-03-04,1201.050048828125,1233.4000244140625,1154.050048828125,1225.1500244140625,5734352.0,1389.7025024414063,,-1.0453307785708492,-0.0223044514899544,0.0200657546364966,0.0269347439913112,-0.0391324242031864,Services,18.0
2020-03-05,1211.0999755859375,1227.6500244140625,1184.199951171875,1200.0,2209405.0,1377.7400024414062,,-1.035495989522704,0.0083676169595249,-0.0091652017254539,0.0136653035767075,-0.0222112335532399,Services,18.0
2020-03-06,1176.9000244140625,1184.300048828125,1090.0,1090.0,2435604.0,1366.3550048828124,,-1.068963825989352,-0.0282387514336534,-0.0738380683247305,0.006287725601626,-0.0738380683247305,Services,18.0
2020-03-09,1213.199951171875,1233.5,1163.0999755859375,1175.050048828125,3127030.0,1357.007501220703,,-1.0334409678900442,0.0308436791611802,-0.0314456840415297,0.016732648899727,-0.0412957283237145,Services,18.0
2020-03-11,1160.25,1215.25,1149.699951171875,1205.0,1752142.0,1344.9775024414062,,-1.0852574251075229,-0.0436448675428388,0.0385692738633915,0.0474035768153415,-0.0090929100005386,Services,18.0
2020-03-12,1018.4000244140624,1044.25,945.0,1044.25,2385682.0,1326.3475036621094,,-1.2240708334030383,-0.1222581129807692,0.0253829290713247,0.0253829290713247,-0.0720738635648533,Services,18.0
2020-03-13,998.7999877929688,1032.75,865.6500244140625,916.5999755859376,2267248.0,1304.177505493164,,-1.243251294131723,-0.0192459113817977,-0.0822987717377402,0.0339908015838585,-0.1333099369305415,Services,18.0
2020-03-16,978.4000244140624,1004.0,912.0,941.0,2773872.0,1280.877505493164,,-1.2632145576714766,-0.0204244729958234,-0.0382256985699284,0.0261651420146566,-0.0678659267755309,Services,18.0
2020-03-17,976.7000122070312,1010.0,937.2999877929688,952.0,2200893.0,1257.7575073242188,,-1.2648781778986018,-0.0017375430954729,-0.0252892514572792,0.0340943865841891,-0.0403399446315465,Services,18.0
2020-03-18,949.9000244140624,979.9500122070312,921.0,975.2000122070312,1516071.0,1232.4625061035156,,-1.2911044612127387,-0.0274393237002314,0.0266343690311776,0.0316348952738525,-0.0304242801045185,Services,18.0
2020-03-19,909.2000122070312,987.0,882.0,891.0,1835738.0,1204.3700042724608,,-1.3309332126015914,-0.0428466271828308,-0.0200176110456177,0.0855697170572113,-0.0299164230552579,Services,18.0
2020-03-20,871.7000122070312,949.2000122070312,835.0999755859375,850.0999755859375,4520092.0,1173.8675048828125,,-1.367630454103252,-0.0412450500401676,-0.0247792088087795,0.0889067327230845,-0.0419869635293765,Services,18.0
2020-03-23,856.9500122070312,958.0,784.5499877929688,784.5499877929688,1901262.0,1143.4725067138672,1322.3150012207032,-1.3820647024272386,-0.016920958808587,-0.08448570322976,0.1179181823368198,-0.08448570322976,Services,18.0
2020-03-24,916.3499755859376,973.4500122070312,771.2999877929688,800.0499877929688,3154705.0,1117.065005493164,1312.3159997558594,-1.3239363077257578,0.0693155522874953,-0.1269165612391746,0.0623124768291531,-0.1582910368936498,Services,18.0
2020-03-25,1011.0999755859376,1053.800048828125,825.0,825.0,2511518.0,1098.7750030517575,1304.054998779297,-1.231214610864895,0.1033993588960532,-0.1840569479571905,0.0422313067680992,-0.1840569479571905,Services,18.0
2020-03-26,1008.9000244140624,1147.4000244140625,949.4500122070312,1000.0,3404418.0,1079.6475067138672,1295.767999267578,-1.2333674679167923,-0.0021757998466967,-0.0088215127353489,0.1372782204861542,-0.0589255731672302,Services,18.0
2020-03-27,1027.300048828125,1068.0999755859375,1005.2000122070312,1012.0,1883975.0,1062.6875091552731,1287.4020007324218,-1.2153613308618776,0.0182377083643631,-0.0148934567321186,0.0397156865750705,-0.0215127378279637,Services,18.0
2020-03-30,1016.7000122070312,1129.0,953.5,990.0,1245800.0,1048.5200073242188,1278.587001953125,-1.2257344536301635,-0.0103183452908286,-0.0262614457425562,0.1104553815723776,-0.0621619075914418,Services,18.0
2020-03-31,1066.1500244140625,1078.4000244140625,1017.0,1035.0,945092.0,1039.8750061035155,1270.4510034179686,-1.1773430125575903,0.0486377610045328,-0.0292172993488247,0.0114899401767891,-0.0461004767514539,Services,18.0
2020-04-01,999.0,1052.4000244140625,982.0,1051.0,1206502.0,1028.4025085449218,1260.98400390625,-1.243055563564664,-0.062983654154083,0.0520520520520519,0.0534534778919544,-0.0170170170170169,Services,18.0
2020-04-03,953.25,1004.9000244140624,915.0499877929688,999.0,2314763.0,1016.0125061035156,1251.2730029296874,-1.2878261981966903,-0.0457957957957958,0.0479937057435091,0.054183083571007,-0.040073445798092,Services,18.0
2020-04-07,980.25,994.2999877929688,928.0499877929688,987.0,1751188.0,1004.4700073242188,1241.5160034179687,-1.2614041843154946,0.028324154209284,0.0068859984697782,0.0143330658433753,-0.0532517339525949,Services,18.0
2020-04-08,990.1500244140624,1078.25,944.9000244140624,960.0,2715325.0,995.1325073242188,1232.0010034179688,-1.2517160886676229,0.0100994893282963,-0.0304499557346416,0.0889763908636693,-0.0457001453156328,Services,18.0
2020-04-09,1041.949951171875,1070.0,981.0,995.0,1723325.0,986.5700073242188,1222.810002441406,-1.2010250374142952,0.0523152305010202,-0.0450596989990456,0.0269207256995187,-0.0584960449427777,Services,18.0
2020-04-13,1068.4000244140625,1090.8499755859375,989.0999755859376,1052.0,2404617.0,981.977508544922,1214.2630029296874,-1.1751411780674907,0.0253851667370772,-0.0153500786590272,0.0210126831326002,-0.0742231814077457,Services,18.0
2020-04-15,1007.5499877929688,1039.0,997.0,1001.0,2851947.0,981.4350067138672,1205.3390026855468,-1.234688604448002,-0.0569543571982464,-0.0065009060317855,0.031214344288686,-0.0104709323813089,Services,18.0
2020-04-16,1010.0,1024.300048828125,983.0,998.0,1960417.0,981.9950073242188,1196.2970031738282,-1.2322910393908435,0.0024316532546419,-0.0118811881188118,0.0141584641862624,-0.0267326732673267,Services,18.0
2020-04-17,1068.300048828125,1088.699951171875,1016.0499877929688,1030.0,2810726.0,986.490008544922,1189.279005126953,-1.1752390134867283,0.0577228206219059,-0.035851396684048,0.0190956673325324,-0.0489095372526399,Services,18.0
2020-04-20,1004.1500244140624,1043.949951171875,1000.0,1043.949951171875,2520926.0,987.8625091552734,1181.7970056152344,-1.2380157851736695,-0.0600486955742743,0.0396354387194646,0.0396354387194646,-0.0041328728906659,Services,18.0
2020-04-21,1010.6500244140624,1020.0,966.5999755859376,980.0,2044243.0,990.9000091552734,1174.174005126953,-1.2316549299800483,0.0064731363262106,-0.0303270406903044,0.0092514474447851,-0.0435858583723516,Services,18.0
2020-04-22,959.7000122070312,1010.0,953.3499755859376,1010.0,2425067.0,993.4250091552734,1165.1080053710937,-1.281514260712688,-0.0504131113404664,0.0524121987633336,0.0524121987633336,-0.0066166891115178,Services,18.0
2020-04-23,932.2000122070312,968.5999755859376,926.5,967.4500122070312,2637093.0,996.4500091552734,1154.7450061035156,-1.3084255711472392,-0.0286547875900907,0.0378137733731023,0.0390473749219628,-0.0061145807041304,Services,18.0
2020-04-24,891.75,938.5499877929688,878.75,930.0,2603976.0,998.190008544922,1144.4880065917969,-1.348009674259414,-0.0433919884974725,0.0428931875525651,0.0524810628460541,-0.0145780768152509,Services,18.0
2020-04-27,871.0999755859375,917.5999755859376,865.0,910.0,3189120.0,995.927508544922,1133.9070056152343,-1.3682176458044286,-0.0231567417034622,0.0446562111173252,0.0533807844142368,-0.0070026125093556,Services,18.0
2020-04-28,908.2999877929688,915.0,871.5999755859375,872.0,2908400.0,990.7875091552736,1124.056005859375,-1.3318139702890643,0.0427046415447423,-0.0399647564470106,0.0073764310217721,-0.0404051664651088,Services,18.0
2020-04-29,921.2999877929688,929.9500122070312,905.0499877929688,914.3499755859376,1634105.0,986.4075073242188,1114.6620056152344,-1.319092259901822,0.0143124520254459,-0.007543701616322,0.0093889336032493,-0.0176381202814599,Services,18.0
2020-04-30,995.25,1037.8499755859375,930.0499877929688,949.0,5402202.0,984.8050048828125,1105.7230065917968,-1.2467252877148305,0.0802670283152647,-0.0464707359959809,0.0428032912192288,-0.0655111903612472,Services,18.0
2020-05-04,928.0,954.75,915.0,938.0,1878463.0,980.370004272461,1095.3950061035157,-1.312535674141142,-0.0675709620698317,0.0107758620689655,0.0288254310344826,-0.0140086206896551,Services,18.0
2020-05-05,950.2999877929688,974.7000122070312,908.2000122070312,925.0,4813352.0,974.5775024414064,1085.6190063476563,-1.2907130598072043,0.0240301592596646,-0.0266231591265478,0.025676128304211,-0.0443017743099344,Services,18.0
2020-05-06,937.0499877929688,954.7999877929688,911.5999755859376,931.0,2229088.0,971.4800018310548,1075.2440051269532,-1.3036794184711245,-0.0139429655584575,-0.0064564194779173,0.0189424259444328,-0.0271597167051605,Services,18.0
2020-05-07,914.5499877929688,937.0,909.0,937.0,1299780.0,969.5450012207032,1064.11400390625,-1.325697763372121,-0.0240115258450557,0.0245476053870041,0.0245476053870041,-0.0060685450407825,Services,18.0
2020-05-08,928.0499877929688,949.0999755859376,917.0,922.0,1787974.0,966.9350006103516,1053.0400036621097,-1.312486756431523,0.0147613582419685,-0.0065190322423864,0.0226819547113281,-0.011906673065367,Services,18.0
2020-05-11,960.2000122070312,994.0,951.2000122070312,953.0,2836228.0,965.4375,1042.9470043945312,-1.2810249641593323,0.0346425567986048,-0.0074984504431341,0.0352009866311906,-0.0093730471626566,Services,18.0
2020-05-12,1008.5999755859376,1020.0,943.4000244140624,943.4000244140624,5475398.0,963.7700012207032,1034.22900390625,-1.2336610936316723,0.0504061266023714,-0.0646440142277394,0.0113028204342755,-0.0646440142277394,Services,18.0
2020-05-13,1004.4000244140624,1060.0,1001.0,1060.0,2639367.0,960.5700012207031,1026.77900390625,-1.2377711368969917,-0.0041641396723563,0.0553564060478521,0.0553564060478521,-0.0033851297604716,Services,18.0
2020-05-14,971.75,995.0,962.7999877929688,995.0,1369265.0,958.7800018310548,1018.3850048828124,-1.2697222257225378,-0.0325069928518864,0.0239259068690507,0.0239259068690507,-0.0092102003674106,Services,18.0
2020-05-15,984.0,996.4000244140624,941.0,970.2000122070312,4044820.0,957.4800018310548,1010.7350048828124,-1.2577344601653284,0.0126061229740159,-0.0140243778383828,0.0126016508272992,-0.0436991869918699,Services,18.0
2020-05-18,912.25,945.0,850.0,940.0,7187050.0,949.6774993896483,1002.97900390625,-1.3279485155718396,-0.0729166666666666,0.0304192929569744,0.0359002466429159,-0.0682378733899699,Services,18.0
2020-05-19,919.9500122070312,935.8499755859376,885.0499877929688,900.0,4015034.0,945.4674987792968,996.5970031738282,-1.3204133367044486,0.0084406820575842,-0.0216859741750202,0.0172835079818749,-0.0379368704287906,Services,18.0
2020-05-20,911.9000244140624,926.9500122070312,900.0,909.0,1878434.0,940.5299987792968,990.266004638672,-1.328290999267755,-0.0087504621839791,-0.0031801999522106,0.01650398880364,-0.0130497029229808,Services,18.0
2020-05-21,978.7999877929688,1029.8499755859375,967.2999877929688,1000.0,14644737.0,941.4849975585936,985.8210034179688,-1.262823156265942,0.073363265256948,0.0216591872409335,0.0521556890372241,-0.0117490806532707,Services,18.0
2020-05-22,974.25,1016.0,965.9500122070312,989.9500122070312,5480142.0,943.5874969482422,981.08400390625,-1.2672757429557604,-0.0046485368305206,0.016114972755485,0.0428534770336155,-0.0085193613476712,Services,18.0
2020-05-26,942.0,995.0499877929688,936.9000244140624,989.9500122070312,2805222.0,946.0999969482422,976.3860034179688,-1.298835370647189,-0.0331023864511162,0.0509023484151074,0.0563163352366971,-0.0054139868215896,Services,18.0
2020-05-27,953.9000244140624,957.1500244140624,920.5,930.0,2563702.0,950.2399993896483,971.2000048828126,-1.287190088785895,0.0126327223079219,-0.0250550621683265,0.0034070656429601,-0.0350141771246715,Services,18.0
2020-05-28,977.7000122070312,984.0,941.6500244140624,955.0,2040924.0,953.7100006103516,967.5490051269531,-1.2638995847918908,0.0249501909883983,-0.0232177681534327,0.0064436818188713,-0.0368722382559764,Services,18.0
2020-05-29,965.5,978.0,941.0,941.0,2054082.0,955.9200012207032,966.4910046386718,-1.2758384326394812,-0.0124782776462192,-0.0253754531330916,0.0129466597617815,-0.0253754531330916,Services,18.0
2020-06-01,953.5499877929688,983.0,948.0499877929688,972.0,3300019.0,953.8350006103516,965.586004638672,-1.2875326322103935,-0.0123770193754855,0.0193487624594643,0.0308846023638409,-0.0057679199521882,Services,18.0
2020-06-02,945.5499877929688,964.0,935.0,952.0,3616544.0,954.7125,964.92900390625,-1.2953613770640813,-0.0083897017486375,0.0068214396809271,0.0195124662315271,-0.0111575145990893,Services,18.0
2020-06-03,1023.2000122070312,1076.699951171875,955.0999755859376,955.0999755859376,12015073.0,958.3575012207032,965.85900390625,-1.2193735984365424,0.0821215434577999,-0.0665559380459767,0.0522868826491167,-0.0665559380459767,Services,18.0
2020-06-04,1116.050048828125,1125.5,1025.0,1025.0,7718436.0,967.307504272461,969.1820043945312,-1.1285111926412803,0.0907447571475465,-0.0815824065629757,0.0084673184520691,-0.0815824065629757,Services,18.0
2020-06-05,1189.949951171875,1204.4000244140625,1125.0,1125.0,7107113.0,981.0775024414064,974.797003173828,-1.056193257621074,0.0662155809422224,-0.0545820865053287,0.0121434294173103,-0.0545820865053287,Services,18.0
2020-06-08,1117.300048828125,1210.0,1109.75,1209.0,5117474.0,990.540005493164,979.70900390625,-1.1272879512578915,-0.061052905857262,0.0820728069134644,0.0829678216420941,-0.0067574049030462,Services,18.0
2020-06-09,1080.3499755859375,1135.0,1071.4000244140625,1121.0,3591032.0,996.5475036621094,984.177003173828,-1.1634470382251614,-0.0330708597757087,0.0376267185011187,0.0505854821576892,-0.0082843072838696,Services,18.0
2020-06-10,1035.5999755859375,1069.800048828125,1013.0,1069.800048828125,6034266.0,997.8975036621092,986.562003173828,-1.2072390797504764,-0.0414217624022525,0.0330244052225254,0.0330244052225254,-0.0218230746608028,Services,18.0
2020-06-11,1005.6500244140624,1064.0,985.0,1020.2000122070312,3364748.0,997.9600036621092,986.4530041503906,-1.2365478955136031,-0.0289203861316522,0.0144682418731567,0.0580221490273764,-0.0205340067744682,Services,18.0
2020-06-12,1003.3499755859376,1014.25,950.5,956.0,3118448.0,999.5400024414064,986.3420031738282,-1.238798707441905,-0.0022871265075194,-0.0471918839269278,0.0108636315137169,-0.0526735205779759,Services,18.0
2020-06-15,993.0,1042.5999755859375,983.5999755859376,1009.9500122070312,2822527.0,999.9900024414062,985.6560021972656,-1.24892712220493,-0.010315419183514,0.0170694986979167,0.0499496229465634,-0.0094662884330941,Services,18.0
2020-06-16,1005.2999877929688,1037.9000244140625,983.25,1037.0,2080975.0,1004.6425018310548,985.4280017089844,-1.2368904389381017,0.0123866946555576,0.0315328882840486,0.0324281677279871,-0.0219337392427281,Services,18.0
2020-06-17,1005.4500122070312,1018.7999877929688,990.0999755859376,1004.0,1205503.0,1008.9175018310548,984.2140014648436,-1.236743626080662,0.0001492334784484,-0.0014421524585278,0.0132776124360807,-0.0152668321992451,Services,18.0
2020-06-18,1024.4000244140625,1029.699951171875,995.0999755859376,998.0,1198096.0,1014.5425018310548,984.722001953125,-1.2181992747627726,0.0188472942234439,-0.025771206349944,0.0051736886289552,-0.0286021555347815,Services,18.0
2020-06-19,1027.5999755859375,1049.0,1016.0,1024.3499755859375,1608772.0,1016.9825012207032,986.2090014648436,-1.2150678246041642,0.0031237320339828,-0.0031627093005202,0.0208252480756048,-0.011288415591216,Services,18.0
2020-06-22,1047.199951171875,1079.0,1030.050048828125,1040.0,1634796.0,1020.6299987792968,987.5480004882812,-1.1958874236040626,0.0190735461771119,-0.0068754311569799,0.0303667401746332,-0.0163769128565737,Services,18.0
2020-06-23,1072.0999755859375,1079.0,1035.5999755859375,1047.199951171875,1204874.0,1027.1349975585938,989.1869995117188,-1.1715204313555267,0.0237777173176889,-0.0232254686886396,0.0064359897128916,-0.0340453323674889,Services,18.0
2020-06-24,1062.5,1105.8499755859375,1051.0,1072.0,2049144.0,1032.5649963378903,989.5980004882812,-1.1809149012885185,-0.0089543660148772,0.0089411764705882,0.0407999770220588,-0.0108235294117646,Services,18.0
2020-06-25,1044.949951171875,1068.0,1037.050048828125,1055.0,1157845.0,1035.9274932861329,989.1289990234376,-1.1980892580941624,-0.0165176930147058,0.0096177322338302,0.0220585194556688,-0.0075600772409152,Services,18.0
2020-06-26,1028.550048828125,1062.0,1022.7000122070312,1048.0,1850057.0,1039.079995727539,989.5490002441406,-1.214138089478489,-0.0156944381167328,0.0189100678124853,0.0325214618481484,-0.005687653826626,Services,18.0
2020-06-29,1009.0999755859376,1032.949951171875,998.2000122070312,1026.0,1447749.0,1041.8574951171877,989.5309997558594,-1.2331717970783167,-0.0189101864944227,0.016747621467585,0.0236348985858303,-0.0108016684596361,Services,18.0
2020-06-30,988.8499755859376,1031.800048828125,983.0,1026.0,1727778.0,1044.022494506836,987.9419982910156,-1.2529883074892136,-0.0200673872658075,0.0375689187756205,0.0434343675002244,-0.0059159384440203,Services,18.0
2020-07-01,995.6500244140624,1007.0,985.0,996.9000244140624,867302.0,1042.6449951171876,987.7719982910156,-1.246333826580713,0.0068767244738977,0.0012554612256807,0.0113995634084547,-0.0106965541635275,Services,18.0
2020-07-02,1001.8499755859376,1018.9500122070312,995.0,1000.0,854894.0,1036.934991455078,987.5959973144531,-1.2402665971019713,0.0062270386379226,-0.001846559495952,0.01706846038609,-0.0068373266984722,Services,18.0
2020-07-03,1012.1500244140624,1018.0,1001.25,1011.8499755859376,757620.0,1028.0449951171877,988.6449975585938,-1.230187040319982,0.0102810291751526,-0.0002964469899595,0.0057797514645361,-0.010769178630779,Services,18.0
2020-07-06,1026.75,1033.6500244140625,1001.7999877929688,1010.0,1311012.0,1023.5174926757812,990.5359973144532,-1.2158996048534352,0.0144247149471635,-0.0163136109082054,0.0067202575252618,-0.0242999875403274,Services,18.0
2020-07-07,1034.3499755859375,1042.550048828125,1019.2999877929688,1024.0,970260.0,1021.2174926757812,993.3879968261718,-1.2084623211338652,0.0074019728131848,-0.010006260772689,0.0079277550497764,-0.0145501891508657,Services,18.0
2020-07-08,1040.75,1063.8499755859375,1027.199951171875,1032.0,1319165.0,1021.4749938964844,996.7809973144532,-1.2021993013594818,0.0061874844734607,-0.0084073985106893,0.0221955086100769,-0.0130195040385538,Services,18.0
2020-07-09,1020.0499877929688,1075.3499755859375,1012.8499755859376,1041.0,1680868.0,1022.1949920654296,999.0159973144532,-1.2224561906141151,-0.0198895144915025,0.0205382211242017,0.0542130174547803,-0.0070584895771721,Services,18.0
2020-07-10,1016.75,1028.449951171875,1001.7000122070312,1010.0,1111117.0,1022.8649932861327,1000.9249975585938,-1.2256855359205447,-0.0032351236041958,-0.0066388000983526,0.0115072054800835,-0.0148020533985431,Services,18.0
2020-07-13,1014.8499755859376,1029.699951171875,1008.0999755859376,1020.0,677791.0,1023.9574920654296,1001.3169970703124,-1.2275448867147287,-0.0018687232988074,0.0050746657515452,0.0146326806357399,-0.0066512294057087,Services,18.0
2020-07-14,955.2999877929688,999.0,941.25,995.0,3298689.0,1021.4574920654296,1001.862996826172,-1.2858200942736495,-0.058678611839732,0.041557639185938,0.0457448055746252,-0.014707409162046,Services,18.0
2020-07-15,952.25,978.75,949.25,962.0,1459744.0,1018.797491455078,1001.9019970703124,-1.2888047913034013,-0.0031927015931562,0.0102389078498292,0.0278288264636388,-0.0031504331845628,Services,18.0
