Date_Ticker,Close_KIRLOSENG.NS,High_KIRLOSENG.NS,Low_KIRLOSENG.NS,Open_KIRLOSENG.NS,Volume_KIRLOSENG.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-01-23,133.86721801757812,135.98352338131085,132.38131084140855,135.98352338131085,32670.0,,,-0.7180934725728546,-0.0122921921730902,0.0158089889001415,0.0158089889001415,-0.0110998584879418,Capital Goods,1.0
2020-01-24,137.60450744628906,140.03599790930627,135.62329350388055,135.71334056319296,78055.0,,,-0.7081564690338102,0.0279178837362571,-0.0137434951673678,0.0176701367429137,-0.0143978854993673,Capital Goods,1.0
2020-01-27,139.99095153808594,142.10725644004742,136.8840466486074,137.33432311784622,51485.0,,,-0.7018112009355627,0.0173427755826121,-0.018977143815734,0.0151174406539105,-0.0221936121966659,Capital Goods,1.0
2020-01-28,137.24427795410156,141.38682743930875,136.43378571372787,141.38682743930875,26894.0,,,-0.7091142759703658,-0.0196203651293642,0.0301837682922749,0.0301837682922749,-0.0059054719982186,Capital Goods,1.0
2020-01-29,136.4788055419922,140.80146255228664,135.66829962305383,137.33432811641504,40589.0,,,-0.7111495751392599,-0.0055774450018628,0.0062685379684073,0.0316727347746639,-0.0059386944054766,Capital Goods,1.0
2020-01-30,132.87661743164062,136.88407612248272,132.20120258235207,136.47882996117963,19955.0,,,-0.7207273605058092,-0.0263937546642964,0.0271094538615281,0.0301592467380784,-0.0050830225990364,Capital Goods,1.0
2020-01-31,132.15614318847656,136.0285235565787,129.6796226176533,132.78652749459846,40495.0,,,-0.7226430149502072,-0.0054221296198687,0.004769996240151,0.0293015540153853,-0.0187393526405452,Capital Goods,1.0
2020-02-03,128.77908325195312,131.840958056509,127.4282537073522,130.53515891166455,42548.0,,,-0.731622211552696,-0.025553560016557,0.0136363422953997,0.0237761810942962,-0.0104895104895105,Capital Goods,1.0
2020-02-04,129.22933959960938,131.07547577073026,128.77906315501144,130.03983170334703,20593.0,,,-0.7304250340245749,0.0034963468933486,0.0062717344702742,0.0142857355523193,-0.0034843205574912,Capital Goods,1.0
2020-02-05,127.96858215332033,130.76028810721695,126.61775270233387,129.2293508110352,28061.0,,,-0.7337772365886595,-0.0097559691181217,0.0098521733733389,0.0218155574354326,-0.010555946063136,Capital Goods,1.0
2020-02-06,127.69841766357422,130.40007665331973,125.22189692297415,127.563326469278,60024.0,134.3647602081299,,-0.7344955715054329,-0.002111178268916,-0.0010578924685825,0.021156558077823,-0.0193935115713377,Capital Goods,1.0
2020-02-07,127.78846740722656,129.9948332883549,126.5727290810696,128.9591890756858,33497.0,134.0022876739502,,-0.7342561400569373,0.0007051750937868,0.0091614031548596,0.017265766824617,-0.0095136779618988,Capital Goods,1.0
2020-02-10,127.56333923339844,130.58019757035686,126.16749294210533,130.58019757035686,31407.0,133.50022926330567,,-0.7348547288209979,-0.0017617252823817,0.0236498852655351,0.0236498852655351,-0.0109423781133478,Capital Goods,1.0
2020-02-11,126.7077865600586,129.67961379103917,124.95171120490754,129.09425991977093,31676.0,132.82706527709962,,-0.7371295405809608,-0.0067068852107615,0.0188344649093934,0.0234541799810539,-0.0138592536640886,Capital Goods,1.0
2020-02-12,125.17687225341795,127.96859216712006,124.2763192156236,126.07742529121236,22363.0,132.38129081726075,,-0.7412000577761755,-0.0120822433111873,0.0071942446043165,0.0223022021835657,-0.0071942446043165,Capital Goods,1.0
2020-02-13,124.63653564453124,126.482672130801,123.82604340243668,125.1768729668269,13961.0,131.88373527526855,,-0.7426367478953655,-0.0043165849981681,0.0043353044073426,0.0148121614318212,-0.0065028463596431,Capital Goods,1.0
2020-02-14,123.1506118774414,126.1224392633383,121.75475210240758,124.86165692983964,49467.0,131.17905197143554,,-0.7465876406517274,-0.0119220560761393,0.0138939224605805,0.0241316493730006,-0.0113345744187043,Capital Goods,1.0
2020-02-17,123.01554107666016,126.97796864419522,121.57465082954862,123.1506185254872,28306.0,130.5644245147705,,-0.7469467776816491,-0.0010967935824441,0.0010980519017744,0.0322107884325426,-0.0117130749050122,Capital Goods,1.0
2020-02-18,123.64591979980467,125.13182663491207,122.06995217533137,123.37575117305413,23769.0,130.05561180114745,,-0.7452706763996069,0.0051243828025899,-0.0021850185367054,0.0120174352498911,-0.0127458118070129,Capital Goods,1.0
2020-02-19,125.26692199707033,129.22934951708294,122.88044841274768,124.18624745402356,198989.0,129.54229698181152,,-0.7409606263276799,0.0131100338764933,-0.0086269745102542,0.0316318742158068,-0.0190511073975175,Capital Goods,1.0
2020-02-20,125.31194305419922,128.50890891677082,124.72658910727472,125.17686560224683,26905.0,129.1145332336426,,-0.7408409207462537,0.0003594010007682,-0.0010779295944198,0.0255120604202017,-0.0046711744519939,Capital Goods,1.0
2020-02-24,120.44896697998048,124.72659384469006,118.91802958719624,124.27631733261536,27860.0,128.25675621032715,,-0.7537709898194611,-0.0388069640905292,0.0317757009345793,0.0355140186915887,-0.0127102575569509,Capital Goods,1.0
2020-02-25,121.4845962524414,123.37576308087748,118.69289015016496,119.77355102012191,16712.0,127.33143844604491,,-0.7510173760194372,0.0085980751718117,-0.0140844624347598,0.0155671326799842,-0.0229799183468113,Capital Goods,1.0
2020-02-26,119.6384735107422,121.5746569959908,118.73792049595708,121.48459619797288,8932.0,126.45114822387696,,-0.7559259945697813,-0.0151963524483633,0.0154308445524,0.0161836191020505,-0.0075272860674225,Capital Goods,1.0
2020-02-27,120.1337661743164,120.62907307865034,116.62161492785474,120.35890442707289,35114.0,125.63389625549316,,-0.7546090708889474,0.0041399112596479,0.0018740630542606,0.0041229615961198,-0.0292353378929739,Capital Goods,1.0
2020-02-28,113.87493133544922,117.74731222970551,112.79427041507164,117.07189743680092,21824.0,124.6838119506836,,-0.7712505606987344,-0.0520988814234417,0.0280743624945349,0.0340055607396958,-0.0094898930581498,Capital Goods,1.0
2020-03-02,112.3439712524414,118.37767277183832,108.96689796829988,114.41524561498414,17758.0,123.69320335388184,,-0.7753211996078091,-0.0134442239837489,0.0184368982104834,0.0537073903666707,-0.0300601202404809,Capital Goods,1.0
2020-03-03,113.6047592163086,116.17133382196133,111.66856894514112,111.66856894514112,17717.0,122.9344871520996,,-0.7719689159011511,0.011222568953292,-0.0170432144262625,0.0225921398307429,-0.0170432144262625,Capital Goods,1.0
2020-03-04,110.72299194335938,115.58598653493392,109.86746931580927,115.58598653493392,15408.0,122.00916976928713,,-0.779631188822806,-0.0253666069346813,0.043920368355492,0.043920368355492,-0.0077266935487774,Capital Goods,1.0
2020-03-05,112.92932891845705,113.46965925506082,110.76800070136888,111.12822321599576,11398.0,121.25720710754396,,-0.7737648039071929,0.019926637967174,-0.0159489631233158,0.0047846767689014,-0.0191387679160722,Capital Goods,1.0
2020-03-06,110.85807037353516,112.56912240827576,103.60862301284658,110.76801644974331,33141.0,120.415189743042,,-0.779272031507241,-0.018341192361264,-0.0008123352994363,0.0154346185981337,-0.0653939522513934,Capital Goods,1.0
2020-03-09,104.86940002441406,110.5879173939167,100.9519956273066,105.45476088160818,32643.0,119.26923637390136,,-0.7951951864002547,-0.0540210588993866,0.0055818080112772,0.0545298949757635,-0.037355075896262,Capital Goods,1.0
2020-03-11,103.6986846923828,105.36470645449418,100.36663429748556,104.8693995305836,24747.0,118.07600364685058,,-0.798307977801487,-0.011163555162504,0.0112895823285865,0.0160659874043103,-0.03213204106476,Capital Goods,1.0
2020-03-12,96.0439910888672,100.81691847596127,92.48680216221284,99.96139576498146,76221.0,116.542813873291,,-0.8186608883478538,-0.073816689442329,0.0407876081751912,0.0496952212520804,-0.0370370794291854,Capital Goods,1.0
2020-03-13,98.65558624267578,110.4077990495455,79.38375021057388,85.77767528838136,40411.0,115.21674957275393,,-0.8117169706286156,0.0271916558672801,-0.1305340269593753,0.1191236427095097,-0.1953445999975763,Capital Goods,1.0
2020-03-16,91.54122161865234,99.15089236832809,86.67823363044565,99.15089236832809,25683.0,113.56198387145996,,-0.8306332113414355,-0.0721131452863026,0.0831283504318582,0.0831283504318582,-0.053123477076428,Capital Goods,1.0
2020-03-17,89.37989044189453,95.27851568280325,88.34425305760165,91.94646526684676,24098.0,111.87344779968262,,-0.8363799312469092,-0.0236104690164788,0.0287153498651999,0.0659949929648142,-0.0115869171373189,Capital Goods,1.0
2020-03-18,89.8021469116211,95.6200543273839,87.26854680358653,92.89877562962435,22580.0,110.21277809143066,,-0.8352572020298936,0.0047242894082653,0.0344827916091006,0.0647858388228568,-0.0282131351550871,Capital Goods,1.0
2020-03-19,86.42400360107422,89.80213917377704,81.63831094314477,89.80213917377704,25008.0,108.35168228149412,,-0.8442392791937385,-0.0376176230382496,0.0390879319626986,0.0390879319626986,-0.0553745771836698,Capital Goods,1.0
2020-03-20,86.98703002929688,90.50592294567952,84.31267284468726,89.9429015108995,14255.0,106.43768768310548,,-0.8427422595712166,0.0065146996755847,0.0339806001033384,0.0404530757654044,-0.0307443211213086,Capital Goods,1.0
2020-03-23,77.36872863769531,89.1452940282705,72.25460673870346,86.23634376024192,12299.0,104.04052696228028,120.40739364624024,-0.8683161672899204,-0.1105716724477448,0.1146149778946499,0.1522135053520505,-0.0661006325041273,Capital Goods,1.0
2020-03-24,75.44507598876953,81.26297688445186,71.36316107331444,81.26297688445186,20314.0,101.79033241271972,119.21553680419922,-0.8734309285480178,-0.0248634387923565,0.0771143884399871,0.0771143884399871,-0.0541044576065203,Capital Goods,1.0
2020-03-25,76.28960418701172,82.29517593159393,72.30152539704679,82.29517593159393,36509.0,99.53058280944823,117.98923873901369,-0.8711854295427,0.0111939472148971,0.0787207091789403,0.0787207091789403,-0.0522755207929614,Capital Goods,1.0
2020-03-26,78.82320404052734,89.6144760222662,76.71186821801321,79.38622549468987,25958.0,97.4898193359375,116.76228149414062,-0.8644488919554596,0.0332102896654819,0.007142838977632,0.1369047619047618,-0.0267857142857144,Capital Goods,1.0
2020-03-27,80.32460021972656,86.14250790590141,79.29239298548463,81.4506503327958,28763.0,95.499361038208,115.68692626953126,-0.8604568599143778,0.0190476420931489,0.0140187453157432,0.0724299613102346,-0.0128504496930996,Capital Goods,1.0
2020-03-30,77.93175506591797,81.73215530283312,75.02279772113053,81.73215530283312,24403.0,93.70220222473144,114.5538084411621,-0.8668191476673985,-0.0297896926628082,0.0487657468216982,0.0487657468216982,-0.0373269836195389,Capital Goods,1.0
2020-03-31,81.54447174072266,86.04864992486155,79.3862147722025,80.0899932846497,19117.0,92.1622272491455,113.43981231689452,-0.857213368113022,0.0463574401955775,-0.0178366285908087,0.0552358496902192,-0.0264672383356963,Capital Goods,1.0
2020-04-01,85.5325698852539,86.2363485615025,80.04309764235626,83.51506958149989,17057.0,90.75861778259278,112.44430191040038,-0.8466094943343907,0.0489070326828743,-0.0235875094886146,0.0082281951447586,-0.0641799053888132,Capital Goods,1.0
2020-04-03,81.49756622314453,88.11308839560843,80.8876232947489,88.11308839560843,20148.0,89.29734649658204,111.39780975341796,-0.8573380842483562,-0.0471750546899564,0.0811744752518162,0.0811744752518162,-0.0074841858065499,Capital Goods,1.0
2020-04-07,84.64110565185547,85.76715573694297,82.67052695196027,83.5150627259743,32197.0,87.88293533325195,110.3799674987793,-0.8489797906176163,0.0385721877890655,-0.0133037360182035,0.0133038206012945,-0.0232815803234016,Capital Goods,1.0
2020-04-08,84.59418487548828,88.67609911730065,84.45342773076251,85.20412772982938,17111.0,86.5697410583496,109.3945068359375,-0.8491045473242373,-0.0005543497571993,0.0072102220174927,0.0482528940709154,-0.0016639104086521,Capital Goods,1.0
2020-04-09,89.23912811279297,91.9604068914212,80.04309171917468,89.05145667669711,26514.0,85.78822746276856,108.42719924926756,-0.8367542013667723,0.0549085406300852,-0.0021030173654167,0.0304942331483639,-0.1030493751798543,Capital Goods,1.0
2020-04-13,93.18029022216795,101.34411918143438,90.08366149460834,101.34411918143438,38268.0,85.2623077392578,107.49098602294922,-0.8262751248660487,0.0441640588912254,0.0876132596260599,0.0876132596260599,-0.033232658110169,Capital Goods,1.0
2020-04-15,92.6641845703125,97.3560420169106,90.08366297468352,96.46459196573949,30665.0,85.09331741333008,106.59938415527344,-0.8276473877819496,-0.0055387856232785,0.0410126891317246,0.0506329113924048,-0.0278481012658229,Capital Goods,1.0
2020-04-16,95.29163360595705,95.71389793906432,92.94570473490153,95.71389793906432,15693.0,84.92511978149415,105.77564071655272,-0.820661316495824,0.0283545260537079,0.0044312844383946,0.0044312844383946,-0.0246184138342744,Capital Goods,1.0
2020-04-17,101.90715789794922,106.59901606230422,96.1830923692776,97.5906498185841,21178.0,85.44341659545898,105.1562515258789,-0.803071432287997,0.0694239781778557,-0.0423572609461615,0.0460405163006651,-0.0561694158363611,Capital Goods,1.0
2020-04-20,105.94215393066406,117.01493439586709,102.14174612791804,102.1886675710955,42798.0,86.27152976989746,104.63197174072266,-0.7923428626596749,0.039594824504433,-0.0354295832235496,0.1045172299635308,-0.0358724800444708,Capital Goods,1.0
2020-04-21,101.10953521728516,103.08011405417976,96.60534888220596,99.98349221311877,27553.0,86.83689918518067,104.0785807800293,-0.8051922151579807,-0.0456156358359648,-0.0111368626286978,0.019489545003444,-0.0445475921276827,Capital Goods,1.0
2020-04-22,103.73697662353516,107.91272711336984,95.80773281402875,95.80773281402875,19791.0,87.70254783630371,103.5687335205078,-0.7982061641574982,0.0259860892506686,-0.0764360411069419,0.0402532503428225,-0.0764360411069419,Capital Goods,1.0
2020-04-23,106.64591979980467,112.323062940499,104.25306966961708,106.97434838493474,38557.0,88.6854923248291,103.1422802734375,-0.79047163377422,0.0280415264734982,0.003079616976876,0.0532335709734737,-0.0224373340740973,Capital Goods,1.0
2020-04-24,103.314697265625,106.78667599512347,103.22086155060204,106.69283312089438,10345.0,89.98279075622558,102.65460586547852,-0.7993289542314439,-0.0312362867743374,0.0326975342780524,0.0336058549401923,-0.0009082513670025,Capital Goods,1.0
2020-04-27,107.8188934326172,110.72784383021364,104.72226442792,106.880521874734,20005.0,91.60148162841796,102.25521438598632,-0.7873528378225552,0.0435968578159966,-0.0087032200758916,0.0269799689552039,-0.028720652810562,Capital Goods,1.0
2020-04-28,106.69284057617188,112.60458410538736,105.6137190391939,111.76004829275564,18106.0,93.12164344787598,101.8378044128418,-0.790346877067599,-0.0104439288940491,0.0474934183888944,0.055408999303893,-0.0101142825624513,Capital Goods,1.0
2020-04-29,105.5198745727539,109.08568921285678,104.15923873227617,109.08568921285678,9042.0,94.4564769744873,101.4140461730957,-0.7934656527336206,-0.0109938586046038,0.0337928248544714,0.0337928248544714,-0.0128945930421821,Capital Goods,1.0
2020-04-30,106.45824432373048,109.41411599479918,105.1914442244743,109.41411599479918,17402.0,95.7631591796875,101.03967361450196,-0.7909706403150606,0.0088928247382399,0.0277655496748578,0.0277655496748578,-0.0118995020752356,Capital Goods,1.0
2020-05-04,103.22085571289062,104.15922712846236,102.28248429731887,103.22085571289062,17224.0,97.02761421203611,100.61136001586914,-0.7995784676446859,-0.0304099380128345,0.0,0.009090909090909,-0.0090909090909091,Capital Goods,1.0
2020-05-05,102.8924331665039,111.33777640053914,101.57871167603496,103.3146974645232,12594.0,98.0950122833252,100.2061964416504,-0.8004517037341029,-0.0031817460155554,0.004103939279344,0.0820793422230448,-0.0127679115950444,Capital Goods,1.0
2020-05-06,103.9715576171875,105.9421361942124,102.18865046303893,103.1270218958323,11631.0,99.01696166992188,99.82531677246094,-0.7975824414813233,0.0104878893177433,-0.008122757230056,0.0189530542985645,-0.0171480277395963,Capital Goods,1.0
2020-05-07,103.17393493652344,106.03597063595498,101.34411352816936,103.26777780604378,7507.0,100.1007801055908,99.41587707519533,-0.7997032243513069,-0.0076715469013249,0.0009095598571293,0.0277399102902529,-0.0177353069792274,Capital Goods,1.0
2020-05-08,103.03319549560548,106.97435300582156,100.35883094309472,105.98906004866429,23315.0,101.02038459777832,98.97120254516602,-0.8000774336142399,-0.0013640988007732,0.0286884682052288,0.0382513372632822,-0.0259563390191543,Capital Goods,1.0
2020-05-11,101.71947479248048,106.7866824618444,99.98348890220755,106.7866824618444,7775.0,101.87664909362792,98.49935317993165,-0.803570459114481,-0.0127504606336414,0.0498155115301335,0.0498155115301335,-0.0170664063475999,Capital Goods,1.0
2020-05-12,99.60813903808594,105.89522540626236,98.52901035003,105.89522540626236,8089.0,102.39509963989258,98.08253662109377,-0.8091842471990625,-0.0207564555234078,0.0631181992645451,0.0631181992645451,-0.0108337400786427,Capital Goods,1.0
2020-05-13,102.04790496826172,104.06540521096984,99.56121895558458,104.06540521096984,16132.0,102.83848037719729,97.69380279541016,-0.8026972027394208,0.024493640316309,0.0197701289735992,0.0197701289735992,-0.0243678301230244,Capital Goods,1.0
2020-05-14,104.8630142211914,106.97435007799392,100.40574963460833,101.3910425647987,12404.0,103.44842185974122,97.39829360961916,-0.7952121654837411,0.0275861543047378,-0.0331095923780061,0.0201342281879195,-0.0425055928411632,Capital Goods,1.0
2020-05-15,102.09481811523438,106.1298111136599,101.39103951745253,105.94213968460052,24573.0,103.78858108520508,97.0375146484375,-0.8025724663184431,-0.0263982122440041,0.037683808447787,0.0395220156410998,-0.0068933821595871,Capital Goods,1.0
2020-05-18,98.2005844116211,105.05069245009024,95.99541269484818,105.05069245009024,11107.0,103.60325241088869,96.72402770996094,-0.8129267658269023,-0.0381433041902073,0.0697562858664466,0.0697562858664466,-0.0224557901562951,Capital Goods,1.0
2020-05-19,99.37353515625,100.35882085516116,98.8105137341285,99.23277801091818,6614.0,103.27482147216796,96.4646189880371,-0.8098080307321674,0.0119444375169125,-0.0014164449831688,0.0099149707954131,-0.0056657078892908,Capital Goods,1.0
2020-05-20,99.0920181274414,100.87492521423174,97.68446103142888,98.62283242877056,18321.0,103.17394561767578,96.17436416625976,-0.8105565506862501,-0.0028329175204037,-0.0047348485532651,0.0179924389520187,-0.0142045456597956,Capital Goods,1.0
2020-05-21,98.38824462890624,101.2971946781172,97.12144460932151,101.2971946781172,5310.0,102.90650901794432,95.92766921997072,-0.8124277998573484,-0.0071022218725027,0.0295660326107323,0.0295660326107323,-0.0128755221150937,Capital Goods,1.0
2020-05-22,96.83992767333984,99.60812765766386,95.7138848331033,99.60812765766386,8748.0,102.4162094116211,95.60588119506836,-0.8165445886050512,-0.0157368084104583,0.0285853165200793,0.0285853165200793,-0.0116278777492989,Capital Goods,1.0
2020-05-26,95.15087127685548,100.35882879237532,94.16557834081333,97.9190643307547,7893.0,102.0080181121826,95.29173721313477,-0.8210355866156869,-0.0174417354191124,0.0290926716356043,0.0547336818426658,-0.0103550595262055,Capital Goods,1.0
2020-05-27,94.35326385498048,97.30912856145471,90.59977758978712,95.62006403764184,20430.0,101.33473663330078,95.0814144897461,-0.8231563289143838,-0.008382555106135,0.0134261405584064,0.031327636010741,-0.0397812021740169,Capital Goods,1.0
2020-05-28,96.6053466796875,98.52901119042124,92.89878197954005,95.57313942286729,10544.0,100.83036193847656,94.9395477294922,-0.8171683112812261,0.023868626613367,-0.0106847839410244,0.0199126091551846,-0.0383681113679685,Capital Goods,1.0
2020-05-29,96.08924102783205,99.88964122804816,93.41488374044891,96.60534104654457,39799.0,100.35883026123048,94.94045272827148,-0.818540574197127,-0.0053424129159922,0.0053710489664815,0.0395507359571645,-0.0278320159341094,Capital Goods,1.0
2020-06-01,100.35882568359376,102.70475435463808,98.05981844965278,98.4820827467583,38052.0,100.05385932922364,94.97451751708984,-0.8071882616069865,0.0444335350148623,-0.0187003277893301,0.0233754097366629,-0.0229078730074937,Capital Goods,1.0
2020-06-02,100.35882568359376,105.56679019699462,99.56121136727992,102.2355686204292,34765.0,99.9107578277588,95.15086959838868,-0.8071882616069865,0.0,0.0187003277893302,0.0518934381498272,-0.0079476250432475,Capital Goods,1.0
2020-06-03,100.96876525878906,103.22085814097888,99.93655810922046,100.45266526360771,34801.0,99.81457443237304,95.38264709472656,-0.805566505563487,0.0060775878059623,-0.0051114816929626,0.0223048472110911,-0.0102230342910799,Capital Goods,1.0
2020-06-04,97.12145233154295,102.65784573204228,95.66697361168748,102.65784573204228,39401.0,99.47206916809084,95.529033203125,-0.8157960483653252,-0.0381039910450048,0.0570048456606657,0.0570048456606657,-0.0149758748962107,Capital Goods,1.0
2020-06-05,101.20336151123048,105.56679027441416,98.05981852156692,98.05981852156692,93610.0,99.37354049682617,95.82462036132812,-0.8049427423160254,0.0420289141244831,-0.0310616460038701,0.0431154528666468,-0.0310616460038701,Capital Goods,1.0
2020-06-08,102.61092376708984,107.72505282104242,99.7958092211658,105.09760971449738,58586.0,99.3524269104004,96.137098236084,-0.8012002034025422,0.0139082559594937,0.0242341249461111,0.0498400059779291,-0.027434842632485,Capital Goods,1.0
2020-06-09,100.1242446899414,106.0359885057126,99.56122317396486,105.0506954833484,101797.0,99.27266540527344,96.59220855712891,-0.8078119842831615,-0.02423405799165,0.0492033753529219,0.0590440790247988,-0.0056232285968306,Capital Goods,1.0
2020-06-10,98.43517303466795,102.1886590824402,95.85465137682456,100.35883033862734,48513.0,99.21401710510254,97.05201049804688,-0.8123030228650839,-0.0168697567757344,0.0195423774313057,0.038131553306157,-0.0262154428979829,Capital Goods,1.0
2020-06-11,95.24471282958984,101.34412793690348,94.77552705210418,98.99819904947516,103544.0,98.87385749816896,97.43111267089844,-0.8207860732024449,-0.0324117904882889,0.0394088669950738,0.0640394088669951,-0.0049261083743842,Capital Goods,1.0
2020-06-12,95.62006378173828,96.69919251193473,90.55285590544705,90.64669162998436,43040.0,98.41170997619628,97.76704986572264,-0.8197880601207637,0.0039409111644864,-0.052011805420943,0.0112855888975316,-0.0529931447008613,Capital Goods,1.0
2020-06-15,95.66696166992188,98.34132589577362,94.58784028386174,97.49679020125232,37050.0,98.09031715393068,98.07389709472656,-0.8196633642710727,0.0004904607498552,0.0191270685238635,0.0279549405475953,-0.0112799797048369,Capital Goods,1.0
2020-06-16,93.93099212646484,97.6375640998642,92.71111338876422,97.30912832509205,48739.0,97.87683753967283,98.3938818359375,-0.8242790987026861,-0.0181459671463866,0.0359640212687097,0.0394605857926952,-0.0129869674543438,Capital Goods,1.0
2020-06-17,93.13336944580078,96.65226249790912,92.42959083537912,94.58784810435472,36539.0,97.5648292541504,98.62565979003908,-0.8263998815726696,-0.0084915815601114,0.0156171592116656,0.0377833753148615,-0.0075566750629723,Capital Goods,1.0
2020-06-18,96.65225982666016,97.82522414494488,93.46179544908452,93.88406689919066,80520.0,97.44284133911133,98.8480535888672,-0.8170435748602485,0.0377833466328865,-0.0286407470703125,0.0121359223300971,-0.0330097235522224,Capital Goods,1.0
2020-06-19,96.88684844970705,102.28248407765682,96.18306988953968,98.43516271391638,103992.0,97.36777153015136,99.15583923339844,-0.8164198318984301,0.0024271405911004,0.0159806443184398,0.0556900726392251,-0.0072639225181597,Capital Goods,1.0
2020-06-22,99.18587493896484,101.95407544563209,95.85466006514758,99.37355355388864,142012.0,97.4850688934326,99.44673461914064,-0.8103069967017213,0.0237289841298864,0.0018921909499642,0.0279092210294125,-0.0335855773401924,Capital Goods,1.0
2020-06-23,107.53736877441406,111.38469036042316,98.62283983061454,101.25028280404844,373594.0,98.10439376831054,99.90559829711914,-0.7881013780622811,0.0842004351989474,-0.0584641975344805,0.03577660147218,-0.0828970342625727,Capital Goods,1.0
2020-06-24,103.12702941894533,112.13539439908035,101.15645069816678,110.16481567830182,149864.0,98.5430820465088,100.1833563232422,-0.7998279404866412,-0.041012156106595,0.0682438571052606,0.0873521232104852,-0.0191082661052246,Capital Goods,1.0
2020-06-25,102.6578369140625,105.5667869446974,100.07731545541434,103.12702263381672,44274.0,98.84570655822752,100.37290725708009,-0.8010754669815645,-0.0045496559682404,0.0045703838485022,0.0283363659130093,-0.0251371111667625,Capital Goods,1.0
2020-06-26,103.78388214111328,106.12981079330484,103.22086069642852,104.7222536019899,59583.0,99.2304386138916,100.5953012084961,-0.798081448022164,0.0109689163623564,0.0090415914448134,0.0226039786120337,-0.0054249410705145,Capital Goods,1.0
2020-06-29,102.14173889160156,103.22086757536717,99.46738148171744,103.03319613436732,29604.0,99.319584274292,100.732303314209,-0.8024477096118221,-0.0158227194399889,0.0087276489752325,0.0105650118695437,-0.0261828067438942,Capital Goods,1.0
2020-06-30,100.07731628417967,104.1592306480035,98.8574305390342,102.70475204103816,42087.0,99.30550880432128,100.6957064819336,-0.8079367612754259,-0.0202113516944601,0.0262540589057924,0.0407876081751912,-0.0121894330347698,Capital Goods,1.0
2020-07-01,100.78109741210938,102.1417331813076,99.93656165641114,100.45266882911731,23580.0,99.2961254119873,100.5924853515625,-0.8060654918186843,0.0070323741089462,-0.0032588311838781,0.0135009024920058,-0.008379902356538,Capital Goods,1.0
2020-07-02,104.53458404541016,107.25586276252383,100.87493385061632,102.23556962957004,110105.0,99.66678199768066,100.660986328125,-0.7960854218588014,0.0372439547661621,-0.021992859462103,0.0260323293191806,-0.0350089898784509,Capital Goods,1.0
2020-07-03,104.95684814453124,107.6781268564036,104.48766240659484,105.98905533615007,28385.0,99.85445632934572,100.68538375854492,-0.7949626723561425,0.004039467923244,0.0098345864025701,0.0259275955783753,-0.0044702727476182,Capital Goods,1.0
