Date_Ticker,Close_GRAPHITE.NS,High_GRAPHITE.NS,Low_GRAPHITE.NS,Open_GRAPHITE.NS,Volume_GRAPHITE.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-02-18,241.46609497070312,243.71081099295208,238.2135746547652,243.71081099295208,859605.0,275.5077575683593,,-1.1822980146091098,-0.0132910318207853,0.0092961954866637,0.0092961954866637,-0.0134698841107798,Capital Goods,1.0
2020-02-19,251.0862579345703,253.69745078075653,243.80243658092328,245.54322249158412,1045303.0,273.5860145568848,,-1.1178619421384577,0.0398406366949131,-0.0220762198958359,0.0103995848584699,-0.0290092393489136,Capital Goods,1.0
2020-02-20,245.1309051513672,252.0024501803951,243.8024232219881,251.68180044735112,708943.0,271.03896179199216,,-1.1577510318522268,-0.023718354131332,0.0267240692965204,0.028032144803548,-0.0054194795574991,Capital Goods,1.0
2020-02-24,239.08399963378903,244.48961018216983,238.3510179571526,243.71082938341516,490735.0,268.42090225219727,,-1.1982533438834588,-0.0246680666962176,0.0193523186692254,0.0226096708966752,-0.0030657914279466,Capital Goods,1.0
2020-02-25,234.0448303222656,242.5197501797135,232.7163343591676,239.1755757625399,608834.0,265.981502532959,,-1.2320058156626563,-0.021076982647279,0.0219220626800837,0.0362106688952643,-0.0056762457058707,Capital Goods,1.0
2020-02-26,233.6783599853516,244.306341965382,231.98337317076724,233.6325468860016,1104550.0,263.7047286987305,,-1.234460442395741,-0.0015658125685128,-0.0001960519551441,0.0454812417405561,-0.0072535035537333,Capital Goods,1.0
2020-02-27,220.8056640625,233.54092291220093,219.88945798755188,231.8001369618776,945633.0,260.7728698730469,,-1.3206820553240213,-0.0550872401007029,0.0497925311203319,0.0576763232219268,-0.0041493775933609,Capital Goods,1.0
2020-02-28,204.3597717285156,215.3084317378704,203.39775253534987,212.55981346036563,904918.0,257.24318542480466,,-1.4308370198768432,-0.0744812974060724,0.0401255181609003,0.0535754171026361,-0.0047074783115522,Capital Goods,1.0
2020-03-02,209.4447326660156,229.8303196187501,204.77207568252376,207.9787972256505,2896208.0,254.04562683105468,,-1.3967778347351945,0.0248823968361795,-0.0069991516220304,0.0973315809533472,-0.0223097373899727,Capital Goods,1.0
2020-03-03,216.2704620361328,219.79784728527144,207.5665037104353,215.0335781556657,1183554.0,251.74594955444337,,-1.3510589426530246,0.0325896444528954,-0.0057191530864738,0.0163100647953915,-0.0402457101342081,Capital Goods,1.0
2020-03-04,212.33074951171875,219.79782313655784,201.7485669665521,218.05703725475323,1032965.0,248.65375289916992,,-1.3774472276218095,-0.0182166001187709,0.0269687162891045,0.0351671797043553,-0.0498382008705838,Capital Goods,1.0
2020-03-05,208.48269653320312,217.23246740302775,207.06257431157584,215.30842904079785,773413.0,245.1927833557129,,-1.403221574847095,-0.0181229190183932,0.0327400432798394,0.0419688109148721,-0.0068117030585372,Capital Goods,1.0
2020-03-06,195.7932281494141,200.64912296235005,194.55635838228352,199.73291692142607,857916.0,240.8201889038086,,-1.4882159255106926,-0.0608658109032474,0.0201216804546762,0.0248011377044683,-0.0063172244455087,Capital Goods,1.0
2020-03-09,173.1171417236328,196.02229447828643,171.33054260480898,187.8222525881596,1263315.0,234.87172164916996,,-1.6401008731743074,-0.1158165000909869,0.0849431241650364,0.1323101370932971,-0.0103201745421374,Capital Goods,1.0
2020-03-11,173.4378204345703,178.93505712675832,167.75734531534857,169.4981313424631,1205177.0,228.92096405029295,,-1.637952959803674,0.001852379884191,-0.0227152825273969,0.031695720566679,-0.032752228464291,Capital Goods,1.0
2020-03-12,146.54714965820312,163.08467106505205,144.85217691446385,152.09019885841934,1174872.0,222.1753952026367,,-1.8180672902405368,-0.1550450225273197,0.0378243399011475,0.1128477861590617,-0.0115660573930814,Capital Goods,1.0
2020-03-13,137.33929443359375,142.92815746500912,117.27438561231516,124.87889935040296,1874174.0,215.74591827392575,,-1.8797417160044947,-0.0628320321895387,-0.0907270940525737,0.0406938382380994,-0.1460973634969441,Capital Goods,1.0
2020-03-16,139.9046630859375,147.0510731765372,130.10126100354069,132.6666407771143,1125072.0,209.3210220336914,,-1.8625588178543044,0.0186790580432474,-0.0517353900089604,0.0510805711044095,-0.0700720180883106,Capital Goods,1.0
2020-03-17,144.39407348632812,149.52481877973312,140.17952022728622,140.17952022728622,741270.0,203.57182769775392,,-1.832488643887752,0.0320890690943801,-0.0291878548563903,0.0355329354559057,-0.0291878548563903,Capital Goods,1.0
2020-03-18,132.5750274658203,150.25780900445733,131.01747980266703,146.59298439459252,674071.0,197.96464614868165,,-1.9116528855717905,-0.0818527085990609,0.105736028848919,0.133379429570142,-0.0117484242162787,Capital Goods,1.0
2020-03-19,119.74813842773438,128.26885823510565,119.33584846516077,127.90238137508372,869988.0,191.8787483215332,,-1.9975676829339,-0.0967519244255324,0.0680949453946651,0.0711553425318034,-0.0034429759659473,Capital Goods,1.0
2020-03-20,118.83193969726562,124.42080303189768,114.52577341297707,119.10680434949616,1041046.0,185.266032409668,,-2.0037044030721907,-0.0076510477949655,0.0023130536531741,0.0470316595762903,-0.0362374484104094,Capital Goods,1.0
2020-03-23,106.96735382080078,112.45763279006528,106.96735382080078,111.5736078888984,413142.0,178.35785484313965,236.19060897827148,-2.083173671757307,-0.0998434083184274,0.0430622419230295,0.0513266784037886,0.0,Capital Goods,1.0
2020-03-24,99.01110076904295,111.1083215541808,96.7777662811026,106.96734556413884,539101.0,171.35420989990234,232.70474517822265,-2.1364648374229485,-0.0743801988884074,0.0803570986818429,0.1221804493756337,-0.02255640499493,Capital Goods,1.0
2020-03-25,103.94303894042967,103.94303894042967,95.84720951984538,99.0110994093474,547115.0,164.84912033081054,229.33950927734372,-2.103430602283079,0.0498119719211196,-0.0474484831438187,0.0,-0.0778871726583255,Capital Goods,1.0
2020-03-26,104.17568969726562,109.10763689124144,102.6868022555518,107.0138869295758,714993.0,158.37398681640624,225.9001330566406,-2.101872302170686,0.0022382524044661,0.0272443334962118,0.0473425921950507,-0.0142920814447259,Capital Goods,1.0
2020-03-27,109.34027099609376,109.34027099609376,105.43194074499957,107.013882251496,479668.0,152.80071716308595,222.5851202392578,-2.067279818020284,0.0495756861685906,-0.0212765957446807,0.0,-0.0357446548786568,Capital Goods,1.0
2020-03-30,112.7833251953125,114.41179734103444,105.618050593966,108.87499488540988,402929.0,148.22189483642578,219.09617431640623,-2.0442181619200155,0.0314893512504807,-0.0346534410395718,0.0144389442579551,-0.063531329555482,Capital Goods,1.0
2020-03-31,118.41316986083984,118.41316986083984,113.52775420842798,116.22636617919886,354758.0,143.670316696167,215.67951217651367,-2.006509333054126,0.0499173495352957,-0.0184675715058632,0.0,-0.0412573673870334,Capital Goods,1.0
2020-04-01,124.3222198486328,124.3222198486328,124.3222198486328,124.3222198486328,169693.0,139.072904586792,212.50746780395508,-1.9669303805274136,0.049901966096654,0.0,0.0,0.0,Capital Goods,1.0
2020-04-03,130.51040649414062,130.51040649414062,125.7645678510574,130.51040649414062,384287.0,134.98188743591308,209.52057266235352,-1.9254817642566169,0.0497753873204819,0.0,0.0,-0.0363636798824643,Capital Goods,1.0
2020-04-07,137.0242919921875,137.0242919921875,137.0242919921875,137.0242919921875,62694.0,131.4089672088623,206.470636138916,-1.8818516095914453,0.0499108513491552,0.0,0.0,0.0,Capital Goods,1.0
2020-04-08,143.86387634277344,143.86387634277344,143.86387634277344,143.86387634277344,43375.0,128.81249961853027,203.4264744567871,-1.8360399165319,0.0499151227212755,0.0,0.0,0.0,Capital Goods,1.0
2020-04-09,151.02914428710938,151.02914428710938,151.02914428710938,151.02914428710938,70593.0,127.70809974670412,200.61815353393555,-1.788046787281699,0.0498058868319647,0.0,0.0,0.0,Capital Goods,1.0
2020-04-13,158.56661987304688,158.56661987304688,144.51524314696096,158.56661987304688,805529.0,126.96453971862792,198.13282943725585,-1.737560602699853,0.0499074243022168,0.0,0.0,-0.0886149729201257,Capital Goods,1.0
2020-04-15,166.4763641357422,166.4763641357422,160.05553721771452,166.4763641357422,398973.0,127.96100044250488,195.87807998657223,-1.6845809539714824,0.0498827828267266,0.0,0.0,-0.0385690001782609,Capital Goods,1.0
2020-04-16,174.75831604003906,174.75831604003906,166.56942525472547,171.2222024964776,222948.0,129.83195152282715,193.7843894958496,-1.6291082499114666,0.0497485150357074,-0.0202343077210203,0.0,-0.0468583754459926,Capital Goods,1.0
2020-04-17,183.458984375,183.458984375,183.458984375,183.458984375,55848.0,132.00966758728026,191.9544999694824,-1.570830973582534,0.0497868629780543,0.0,0.0,0.0,Capital Goods,1.0
2020-04-20,192.62496948242188,192.62496948242188,192.62496948242188,192.62496948242188,47218.0,134.42121238708495,190.3390812683105,-1.509436994825096,0.0499620399548604,0.0,0.0,0.0,Capital Goods,1.0
2020-04-21,202.2562255859375,202.2562255859375,196.34719300770485,202.2562255859375,691214.0,137.90527229309083,189.1389256286621,-1.444926620250311,0.0500000396075054,0.0,0.0,-0.0292155782157713,Capital Goods,1.0
2020-04-22,212.3527374267578,212.3527374267578,203.3263529721708,212.3527374267578,800764.0,142.535502243042,187.9024867248535,-1.3772999520618991,0.0499194119319227,0.0,0.0,-0.0425065603766954,Capital Goods,1.0
2020-04-23,222.96109008789065,222.96109008789065,215.8888630330116,221.47219569765844,531114.0,147.74195976257323,186.80766677856445,-1.3062449623039911,0.0499562793005751,-0.0066778216308741,0.0,-0.0317195572200117,Capital Goods,1.0
2020-04-24,211.8409576416016,234.08124300439576,211.8409576416016,234.08124300439576,845595.0,152.9856399536133,185.3795835876465,-1.380727864816517,-0.0498747671259839,0.1049857667298734,0.1049857667298734,0.0,Capital Goods,1.0
2020-04-27,201.27914428710935,201.27914428710935,201.27914428710935,201.27914428710935,55435.0,158.0990421295166,183.56343673706056,-1.4514711332297148,-0.049857277233239,0.0,0.0,0.0,Capital Goods,1.0
2020-04-28,191.22915649414065,191.22915649414065,191.22915649414065,191.22915649414065,90743.0,162.46334800720214,181.5389604187012,-1.518786182277136,-0.049930596776749,0.0,0.0,0.0,Capital Goods,1.0
2020-04-29,200.7673492431641,200.7673492431641,181.69096148193643,181.69096148193643,3722937.0,167.29293098449708,179.92513687133788,-1.4548991481880522,0.0498783392861731,-0.0950173812282734,0.0,-0.0950173812282734,Capital Goods,1.0
2020-04-30,193.83470153808597,207.8860802021954,192.6249766228469,205.46664457086652,1415200.0,171.51765251159668,178.48325424194337,-1.5013341817332992,-0.034530752790293,0.0600096006570582,0.0724915536413821,-0.0062410131191155,Capital Goods,1.0
2020-05-04,187.879150390625,196.3472111482424,184.15692837833603,184.15692837833603,1246827.0,175.2724437713623,176.87278549194335,-1.5412246000954228,-0.030724896523705,-0.0198117886127864,0.0450718493244792,-0.0198117886127864,Capital Goods,1.0
2020-05-05,191.78749084472656,197.23123190415777,189.83331864955647,196.3472070345903,1597388.0,178.94115982055663,175.52097610473632,-1.5150464459740882,0.0208024171174694,0.0237748362512095,0.0283842342138911,-0.0101892578424325,Capital Goods,1.0
2020-05-06,186.111083984375,192.90414138963445,183.31941772460937,192.90414138963445,478149.0,182.03060302734372,174.34882461547852,-1.5530671494902673,-0.0295973779903468,0.0365000152587891,0.0365000152587891,-0.015,Capital Goods,1.0
2020-05-07,182.71458435058597,188.15832569218503,181.5979063530933,186.29721462856472,279445.0,184.640811920166,173.17379440307616,-1.5758169820421055,-0.018249851438586,0.0196077959004332,0.0297936881226397,-0.0061115975030762,Capital Goods,1.0
2020-05-08,175.78192138671875,187.04164817544785,175.08400478904915,186.1110927118884,388692.0,186.57869338989255,171.66770767211915,-1.622252117791072,-0.0379425812586752,0.0587612835477291,0.0640550899654679,-0.0039703548133039,Capital Goods,1.0
2020-05-11,169.59373474121094,184.5291529039294,167.96526266550657,175.78192294922763,1059788.0,187.86518630981445,170.15696426391602,-1.663700734061869,-0.0352037717911494,0.0364883067022463,0.088065860366298,-0.00960219478738,Capital Goods,1.0
2020-05-12,166.61595153808594,169.5937260556112,162.38192151826695,169.5937260556112,369517.0,188.64452667236327,168.70760330200196,-1.6836459943447906,-0.0175583326098036,0.0178720854158107,0.0178720854158107,-0.0254119127294432,Capital Goods,1.0
2020-05-13,174.06040954589844,174.94443443325775,168.66318479270197,174.66526494273637,500716.0,189.41921615600583,167.50791488647462,-1.6337828436374866,0.0446803438631793,0.0034749739956141,0.0050788395228162,-0.0310077677472846,Capital Goods,1.0
2020-05-14,171.73402404785156,174.94443775187233,169.36110463213174,169.8263823921101,307831.0,189.6820991516113,166.2690281677246,-1.6493650271316591,-0.0133653913840379,-0.0111081171382201,0.018694103989121,-0.0138174099679784,Capital Goods,1.0
2020-05-15,174.6187286376953,176.3402619405212,168.66317929667267,174.0138732605671,300156.0,189.67511978149412,165.34528945922852,-1.6300432095381585,0.0167975135145028,-0.0034638631368298,0.009858812489683,-0.0341060170778096,Capital Goods,1.0
2020-05-18,168.38401794433594,176.38680106938887,167.49999304310518,176.38680106938887,279793.0,188.9213714599609,164.62577438354492,-1.671803444949946,-0.0357047078626678,0.0475269756759129,0.0475269756759129,-0.0052500523032001,Capital Goods,1.0
2020-05-19,166.80206298828125,170.29164589598588,165.63886868571305,169.3610904539313,164010.0,187.6302261352539,163.77292098999024,-1.682399415577108,-0.0093949234337527,0.0153417015341701,0.0209205020920502,-0.00697350069735,Capital Goods,1.0
2020-05-20,169.73330688476562,173.08331215451264,165.63886862098522,168.430534946058,258293.0,186.0040802001953,162.8421778869629,-1.6627658766388969,0.0175731873093818,-0.0076754053910709,0.0197368762279601,-0.0241227743624895,Capital Goods,1.0
2020-05-21,168.38401794433594,173.82777339789698,167.49999304310518,170.52429847305012,254382.0,183.8056442260742,161.96324325561525,-1.671803444949946,-0.0079494647526412,0.0127107106413253,0.0323294070305451,-0.0052500523032001,Capital Goods,1.0
2020-05-22,167.17428588867188,172.15276337401266,165.63887503013112,169.36109694092056,244809.0,181.01630401611328,161.1370750427246,-1.6799062580417428,-0.0071843638751034,0.0130810252343771,0.0297801630129657,-0.0091844918037409,Capital Goods,1.0
2020-05-26,166.24371337890625,168.98886311618608,165.63885806003174,167.08122174251898,121722.0,178.7364418029785,160.54608474731447,-1.686139254083875,-0.0055664811416352,0.0050378347944133,0.0165128032903296,-0.0036383650640425,Capital Goods,1.0
2020-05-27,169.08192443847656,174.5256795654566,164.70831661122864,167.0347052639296,570230.0,177.12658081054687,160.46538040161133,-1.667128851223926,0.0170725918104427,-0.0121078535233485,0.0321959614846993,-0.0258667970675915,Capital Goods,1.0
2020-05-28,170.3847198486328,173.08332515253372,168.47707821007862,169.0819336129408,221517.0,176.0843589782715,160.40431838989258,-1.6584026976464283,0.0077051134500796,-0.0076461447766524,0.0158383058427908,-0.0111960840165064,Capital Goods,1.0
2020-05-29,169.64027404785156,176.80554870830545,168.43054903264888,170.75693783144237,701464.0,174.52800521850585,160.86618087768554,-1.6633890127171589,-0.0043692051813249,0.0065825393755012,0.0422380516694562,-0.0071311191990968,Capital Goods,1.0
2020-06-01,178.10830688476562,178.10830688476562,172.0596964789727,173.92080737306284,909164.0,173.74168548583984,161.68156112670897,-1.6066699342968993,0.049917585222277,-0.0235109725365704,0.0,-0.033960293663935,Capital Goods,1.0
2020-06-02,185.3201141357422,186.94858619035907,178.0152622959504,180.89997570178207,900323.0,173.6137336730957,162.58987014770508,-1.5583650837019885,0.0404911336091838,-0.0238513690463328,0.0087873464907541,-0.039417479715349,Capital Goods,1.0
2020-06-03,182.01666259765625,188.8097064300609,181.45832361456675,187.9722121545768,565624.0,173.12519226074218,163.34232192993164,-1.5804916779718452,-0.0178256502457485,0.0327198041757592,0.0373209998219807,-0.0030675157709253,Capital Goods,1.0
2020-06-04,188.3444061279297,189.8333004384791,180.01593818871825,181.9235795868758,844662.0,173.23685836791992,164.45770950317382,-1.5381083064817955,0.0347646387971675,-0.0340908799632342,0.0079051687340165,-0.044219353844544,Capital Goods,1.0
2020-06-05,197.74302673339844,197.74302673339844,187.08817001512276,189.8333056640625,1534504.0,173.98828048706054,166.0176072692871,-1.475156129815684,0.049901246332131,-0.04,0.0,-0.0538823385799632,Capital Goods,1.0
2020-06-08,199.2319183349609,205.55968374376928,195.41663548628355,201.93052333582636,958275.0,175.16078033447266,167.625606842041,-1.4651834996742237,0.0075294265803357,0.0135450435021577,0.0317608014905006,-0.0191499579011376,Capital Goods,1.0
2020-06-09,189.2749786376953,204.5826276175682,189.2749786376953,201.83747759681185,1015401.0,176.14484252929688,169.2717593383789,-1.531875310439663,-0.049976629148977,0.0663716834075742,0.0808751853522822,0.0,Capital Goods,1.0
2020-06-10,185.8784637451172,187.9722136496304,179.8298529098568,180.99304730125303,874952.0,177.10796813964845,171.0091065979004,-1.554625245195221,-0.0179448700352498,-0.0262828535669586,0.0112640801001251,-0.032540675844806,Capital Goods,1.0
2020-06-11,179.78330993652344,188.15830897890012,178.66664623736975,185.1805343814405,366058.0,177.39411315917968,172.52591201782226,-1.595450725387756,-0.0327910704972881,0.030020720203798,0.0465838516675085,-0.0062111644264862,Capital Goods,1.0
2020-06-12,174.8979034423828,175.87498955753244,170.80346492070345,171.3152732857009,499057.0,177.55230712890625,173.9403562927246,-1.6281732902847748,-0.0271738599977135,-0.0204841229435442,0.0055866085065536,-0.023410449417012,Capital Goods,1.0
2020-06-15,173.82777404785156,181.13262636338797,172.61804903152026,174.66526833653842,287598.0,177.51275939941405,175.23010635375977,-1.63534104154616,-0.0061185947542463,0.0048179543992568,0.0420235049062154,-0.0069593309984991,Capital Goods,1.0
2020-06-16,171.82705688476562,179.36456165336028,168.4305351971892,177.64302840400558,289342.0,177.68491134643554,176.41098098754884,-1.6487418910533975,-0.011509766917542,0.0338478213192021,0.0438668094841991,-0.019767094595901,Capital Goods,1.0
2020-06-17,169.54721069335938,172.47846906262748,169.36110243161622,171.31527467779495,369091.0,177.82216873168946,177.43366180419923,-1.6640123532028597,-0.0132682607311094,0.0104281514110737,0.0172887442811993,-0.0010976781097257,Capital Goods,1.0
2020-06-18,174.94442749023438,176.80553842098155,167.73262263358907,169.36109469799285,426935.0,178.08272476196288,178.44610595703125,-1.627861671143784,0.0318331205497466,-0.0319148936170212,0.0106382978723404,-0.0412234042553191,Capital Goods,1.0
2020-06-19,173.92080688476562,180.3416479708391,172.61803494221988,177.3173427764336,420691.0,178.35956420898438,179.31431396484376,-1.634717905467898,-0.0058511186675316,0.019529209601232,0.036918188232232,-0.007490604292153,Capital Goods,1.0
2020-06-22,175.7353973388672,177.64302459697657,174.94441954954215,175.1770584053261,277253.0,178.78761978149413,180.08853607177736,-1.622563736932063,0.0104334293671018,-0.0031771569188445,0.0108551110760626,-0.004500958835287,Capital Goods,1.0
2020-06-23,183.36595153808597,184.48261522166595,174.19997481210393,177.22427997967222,693916.0,179.64373168945312,180.8785775756836,-1.571454109660796,0.0434207013200926,-0.033494067502156,0.0060898093359937,-0.0499873430650411,Capital Goods,1.0
2020-06-24,178.75970458984375,187.9721977087829,177.2708102154611,186.9485810515012,767374.0,180.12762069702148,181.4331887817383,-1.6023068575081505,-0.0251205139754936,0.0458094092314957,0.0515356251011758,-0.0083290268229009,Capital Goods,1.0
2020-06-25,174.47914123535156,178.20136291503906,173.03677749464288,175.03748016696423,325363.0,180.33234176635744,181.7514392089844,-1.6309781691648504,-0.0239459075204546,0.0032000325520833,0.0213333333333332,-0.0082666829427083,Capital Goods,1.0
2020-06-26,175.03750610351562,178.4805588275784,174.57222832461116,177.13125610858566,240197.0,180.60220336914065,181.92266204833984,-1.6272382284543634,0.0032001812033846,0.0119617220999013,0.0196703712290471,-0.0026581604666447,Capital Goods,1.0
2020-06-29,170.52427673339844,175.08399250527327,169.36108248555806,174.94441487519185,266621.0,180.22300186157227,181.83798126220705,-1.6574679424271757,-0.0257843559965262,0.0259208731241473,0.0267393937052353,-0.0068212824010914,Capital Goods,1.0
2020-06-30,170.2451171875,173.08331415732908,168.61664514569716,171.78054220354656,209521.0,179.46925201416016,181.57370391845703,-1.6593377594768397,-0.0016370662948764,0.0090189078043014,0.016671238604178,-0.009565455201921,Capital Goods,1.0
2020-07-01,170.57081604003906,173.08331290364927,168.43053567505655,171.59441851083992,240875.0,178.8969596862793,181.13262084960937,-1.6571562210824653,0.0019131171449713,0.0060010410606266,0.0147299340059463,-0.0125477523920627,Capital Goods,1.0
2020-07-02,175.78192138671875,179.08539612218468,170.33818044438573,170.75692756315755,774024.0,178.26883544921876,180.603134765625,-1.622252117791072,0.0305509785768771,-0.0285865223449585,0.0187930289383873,-0.0309687190775258,Capital Goods,1.0
2020-07-03,176.43331909179688,180.89997389481,175.08400232927278,176.7124743676232,537814.0,177.20335006713867,179.88474639892578,-1.6178890410023232,0.003705715012894,0.0015822140470025,0.0253163904981528,-0.0076477434617781,Capital Goods,1.0
2020-07-06,175.3631591796875,179.8763584692946,174.4791344051975,178.66663363092223,296160.0,176.009912109375,178.9327877807617,-1.6250569966711477,-0.0060655204902231,0.0188379045330142,0.025736302372282,-0.0050411088544782,Capital Goods,1.0
2020-07-07,175.8284454345703,178.66664233228272,172.6180320449919,172.7110932675329,784609.0,175.33758544921875,178.21253753662108,-1.6219404986500814,0.0026532725405913,-0.0177295099170824,0.016141852876522,-0.0182587827677351,Capital Goods,1.0
