Date_Ticker,Close_FLUOROCHEM.NS,High_FLUOROCHEM.NS,Low_FLUOROCHEM.NS,Open_FLUOROCHEM.NS,Volume_FLUOROCHEM.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-02-13,564.1806030273438,588.1553999584795,560.4921586892459,588.1055684493836,12444.0,586.0719787597657,,-1.3635892039159965,-0.0296614782156756,0.0424065721041462,0.0424948975602654,-0.0065377014351538,Chemicals,2.0
2020-02-14,554.6605834960938,576.8908561389272,548.2805671047727,563.2336734803574,27524.0,585.1797790527344,,-1.3710053273300211,-0.0168740638727499,0.0154564615538865,0.0400790561007839,-0.011502559549314,Chemicals,2.0
2020-02-17,546.486083984375,567.9188649840712,543.2462449960489,558.0497926511295,25929.0,584.4720001220703,,-1.377373286663276,-0.0147378410418023,0.021160115519218,0.0392192621693712,-0.0059284931186258,Chemicals,2.0
2020-02-18,546.4363403320312,554.2617745011909,521.1655556534745,544.7914743973037,17936.0,584.474496459961,,-1.3774120371157972,-9.10245545157784e-05,-0.0030101693707416,0.0143208523876809,-0.0462465301323141,Chemicals,2.0
2020-02-19,550.8724365234375,557.2524531693771,544.4426492008078,548.2805889859703,5367.0,584.098178100586,,-1.3739563050425632,0.0081182305494373,-0.0047049867911787,0.011581658879511,-0.0116720077032864,Chemicals,2.0
2020-02-20,549.526611328125,558.2990874670801,544.5920744861064,547.532863985438,7649.0,583.3056610107421,,-1.3750047068561706,-0.0024430795699382,-0.0036281179138321,0.0159636966765872,-0.0089796139810091,Chemicals,2.0
2020-02-24,553.4144897460938,559.196345359569,538.561046450264,546.1871550181634,6782.0,581.8527221679688,,-1.3719760380523165,0.0070749593155685,-0.0130595328851007,0.0104476043193737,-0.0268396356998973,Chemicals,2.0
2020-02-25,540.205810546875,553.4143853157827,535.2712742190578,553.4143853157827,8179.0,579.1063354492187,,-1.3822656382738412,-0.0238676063672978,0.0244510046190287,0.0244510046190287,-0.0091345487802543,Chemicals,2.0
2020-02-26,538.5111694335938,551.2213087433406,536.3180351877498,551.2213087433406,2914.0,575.9213287353516,,-1.383585768720771,-0.0031370286661035,0.023602368959432,0.023602368959432,-0.004072588221616,Chemicals,2.0
2020-02-27,541.9004516601562,550.5234324316312,523.358627481406,538.5111180078297,7694.0,572.6042297363281,,-1.3809455078269108,0.0062938011668863,-0.006254531883011,0.0159124812408955,-0.0342162921657398,Chemicals,2.0
2020-02-28,502.4243469238281,525.4022736370911,494.4493572901166,514.8354367101603,12113.0,567.3058486938477,,-1.4116975103483953,-0.0728475213766474,0.0247024051726811,0.0457341027638269,-0.0158730158730158,Chemicals,2.0
2020-03-02,486.17529296875,545.2400569371589,475.50873270769694,499.4337003911031,17587.0,561.1302200317383,,-1.4243555715106064,-0.0323412948726818,0.0272708375232166,0.1214886170124762,-0.0219397415198115,Chemicals,2.0
2020-03-03,488.8170166015625,493.4026416283414,465.2907915955331,483.2843494069528,18914.0,556.2206192016602,,-1.422297660975615,0.0054336854854989,-0.0113184832088597,0.0093810666794291,-0.0481288993775061,Chemicals,2.0
2020-03-04,476.8545227050781,497.4399577583389,464.5929583988152,497.4399577583389,32528.0,550.0499725341797,,-1.4316164791549932,-0.0244723352301686,0.04316921424271,0.04316921424271,-0.0257134277278239,Chemicals,2.0
2020-03-05,488.4681091308594,493.4524775913784,468.53063528878346,468.53063528878346,15052.0,544.3353927612304,,-1.422569460928789,0.0243545691040115,-0.0408163265306122,0.0102040816326529,-0.0408163265306122,Chemicals,2.0
2020-03-06,496.6424560546875,497.4399427920998,449.78939531074224,449.78939531074224,10526.0,539.2239212036133,,-1.416201620461953,0.0167346583554306,-0.0943396203299744,0.0016057562693039,-0.0943396203299744,Chemicals,2.0
2020-03-09,459.25970458984375,511.3961845278069,447.7956575682652,511.3961845278069,20384.0,532.2159042358398,,-1.4453228945842445,-0.0752709540014182,0.1135228704301964,0.1135228704301964,-0.0249620136646145,Chemicals,2.0
2020-03-11,442.9109802246094,462.549404615291,433.7397602829539,459.7581703769984,16216.0,524.7543029785156,,-1.4580585992912003,-0.0355979943414263,0.038037418137264,0.0443394390013147,-0.0207066890439351,Chemicals,2.0
2020-03-12,401.3911743164063,433.6400433983993,354.33875567682435,433.6400433983993,41033.0,515.5282379150391,,-1.490402651079208,-0.0937430042649824,0.0803427457938377,0.0803427457938377,-0.1172233513098912,Chemicals,2.0
2020-03-13,399.9456787109375,402.6372190310764,331.01184868680315,348.9057410013082,17476.0,506.4541931152344,,-1.4915286964375605,-0.0036012142218386,-0.1276171750977178,0.0067297647240844,-0.1723579818297188,Chemicals,2.0
2020-03-16,363.5099487304688,388.5813134498054,357.08013232435314,362.21402523154654,35886.0,496.4206604003906,,-1.519912238018358,-0.0911016968551942,-0.0035650289722416,0.0689702298572474,-0.0176881442408144,Chemicals,2.0
2020-03-17,363.4601135253906,368.7435313330378,338.53827401353124,353.9399525785599,43366.0,486.86063690185546,,-1.5199510597907304,-0.0001370944736235,-0.0261931380984,0.0145364446084621,-0.0685682928729906,Chemicals,2.0
2020-03-18,327.5726928710937,360.9180987596474,304.0464682590725,360.9180987596474,22168.0,475.9149673461914,,-1.5479074667822972,-0.0987382640317968,0.1017954384301371,0.1017954384301371,-0.0718198589931892,Chemicals,2.0
2020-03-19,321.44189453125,343.921381346014,297.1181551070157,318.9995421180419,34039.0,464.66524505615234,,-1.5526833768490291,-0.0187158407073215,-0.0075981147907608,0.0699332824912108,-0.0756707194614596,Chemicals,2.0
2020-03-20,330.4635925292969,349.9026273839614,316.65688733014014,324.03374575465625,14555.0,453.6448028564453,,-1.545655447385444,0.0280663415427008,-0.0194570503982842,0.0588235294117647,-0.0417798072504241,Chemicals,2.0
2020-03-23,267.0624389648437,328.9682973731302,264.3708984214558,328.9682973731302,21333.0,439.5215942382813,523.5849548339844,-1.5950451338122522,-0.1918551846489182,0.2318029395980907,0.2318029395980907,-0.0100783193391799,Chemicals,2.0
2020-03-24,240.6951446533203,291.0871117295377,240.3960795100113,291.0871117295377,19758.0,423.88562698364257,516.5320742797852,-1.615585334183301,-0.0987308227009581,0.2093601312514981,0.2093601312514981,-0.0012425059248276,Chemicals,2.0
2020-03-25,238.80108642578125,263.17464417975776,216.67049438924585,263.17464417975776,32285.0,408.8153907775879,509.5579470825196,-1.6170608111529303,-0.0078691168875347,0.1020663604122744,0.1020663604122744,-0.0926737493860335,Chemicals,2.0
2020-03-26,261.3802795410156,262.6762030990122,234.2653044716048,241.24341992395048,19860.0,394.958846282959,503.02742767333984,-1.5994715528344978,0.0945523048206563,-0.0770404701243165,0.0049580005051346,-0.1037376466083239,Chemicals,2.0
2020-03-27,276.3334045410156,287.4983718381026,267.2618476968897,282.1152598893132,11550.0,381.680493927002,496.9076199340821,-1.5878230241669542,0.0572083135967936,0.0209234759652063,0.0404039725694105,-0.0328283034010804,Chemicals,2.0
2020-03-30,272.445556640625,296.12130585110964,250.3149798424421,292.083979733558,5975.0,370.1815544128418,490.9901797485352,-1.5908516691975247,-0.0140694097655267,0.0720820090996656,0.0869008454474984,-0.081229354851893,Chemicals,2.0
2020-03-31,285.1058959960937,294.92510863843574,271.2493567856133,290.3893147670124,8464.0,360.12808456420896,485.2422061157226,-1.5809892273385149,0.0464692451276371,0.0185314258495412,0.0344405807815231,-0.0486013772604347,Chemicals,2.0
2020-04-01,288.6447448730469,302.9997493572282,280.2211810265236,299.0620863843008,3830.0,350.1194709777832,479.8022677612305,-1.5782324535809695,0.0124124015906062,0.0360905289158677,0.0497324297052248,-0.0291831533265162,Chemicals,2.0
2020-04-03,288.9438171386719,298.9623845837261,279.22429960277805,280.12147975242704,4761.0,340.7239356994629,474.6534158325196,-1.5779994754001678,0.0010361257945525,-0.0305330547426483,0.0346730639342458,-0.0336380879582177,Chemicals,2.0
2020-04-07,297.417236328125,301.0558187819502,284.4080179585848,301.0558187819502,4421.0,331.1713920593262,469.4337844848633,-1.57139865675253,0.0293254905862426,0.0122339327025786,0.0122339327025786,-0.0437406336302169,Chemicals,2.0
2020-04-08,307.4358215332031,310.42644242442526,299.3113075298168,307.9841202832285,12236.0,321.711060333252,464.2749618530273,-1.5635941492017953,0.0336852878090264,0.0017834575921928,0.0097276266516623,-0.0264266992794426,Chemicals,2.0
2020-04-09,321.740966796875,322.787671948338,310.426444916486,317.8531656915093,6406.0,314.8351234436035,459.0603158569336,-1.5524503986682274,0.0465305090094288,-0.0120836371695874,0.0032532541997483,-0.0351665564787471,Chemicals,2.0
2020-04-13,320.54473876953125,336.8436304949013,317.0058491631511,333.853009276381,10705.0,308.7168113708496,453.5685397338867,-1.5533822638448669,-0.0037179848101188,0.0415176694458812,0.0508474785389903,-0.0110402361304223,Chemicals,2.0
2020-04-15,325.2300109863281,335.6473522427267,313.2176963126351,319.99642460264005,6780.0,304.9087532043457,448.0289138793945,-1.5497324229097709,0.0146165937234912,-0.0160919540229885,0.0320306887571839,-0.0369348284841953,Chemicals,2.0
2020-04-16,314.1148986816406,328.96831024144143,309.3298868248268,328.96831024144143,7897.0,300.61721420288086,442.1463632202148,-1.5583911283191163,-0.0341761581933309,0.0472865554042214,0.0472865554042214,-0.015233317097969,Chemicals,2.0
2020-04-17,312.66943359375,328.86863140905524,309.2302375416496,328.86863140905524,9724.0,298.07518844604493,436.2319125366211,-1.5595171499041849,-0.004601708145514,0.0518093426310191,0.0518093426310191,-0.0109994635950534,Chemicals,2.0
2020-04-20,316.3578796386719,327.8717588816559,312.66943472314915,327.8717588816559,6487.0,295.720076751709,430.3653128051758,-1.5566438395096711,0.0117966313576857,0.0363951081481979,0.0363951081481979,-0.0116590897616821,Chemicals,2.0
2020-04-21,311.4233093261719,326.9745437089584,301.6539601281252,326.9745437089584,11393.0,294.91260757446287,424.8535983276368,-1.5604878843997638,-0.0155980635542759,0.0499360000265709,0.0499360000265709,-0.0313699999501794,Chemicals,2.0
2020-04-22,307.385986328125,323.4854891813777,299.1119170418333,323.4854891813777,10464.0,294.20981216430664,418.9959689331055,-1.5636329709741676,-0.012964100236371,0.0523755264368721,0.0523755264368721,-0.026917522770408,Chemicals,2.0
2020-04-23,316.756591796875,321.99017828604445,305.14302024343743,310.8750435410992,8046.0,293.5244621276855,413.2759066772461,-1.5563332415574085,0.0304848167630751,-0.0185680374397619,0.016522423288749,-0.0366640248512489,Chemicals,2.0
2020-04-24,312.71929931640625,325.9777076737162,309.080685886898,325.9777076737162,8166.0,295.8073051452637,407.5528549194336,-1.5594783043585287,-0.0127457252193751,0.0423971542091978,0.0423971542091978,-0.0116353977431586,Chemicals,2.0
2020-04-27,314.4139404296875,324.9808071135179,301.0558397186577,324.9808071135179,5435.0,299.49324493408204,401.8527328491211,-1.5581581739115984,0.0054190487027365,0.033608136679275,0.033608136679275,-0.0424857138738002,Chemicals,2.0
2020-04-28,309.6788024902344,325.62878136419124,307.3361432586879,323.8842524248522,5160.0,303.03713073730466,396.2034487915039,-1.5618468603923503,-0.0150602035424445,0.0458715605342918,0.0515049100735909,-0.0075648033146225,Chemicals,2.0
2020-04-29,303.0993957519531,319.99641487447195,300.1586369838212,319.99641487447195,6883.0,305.1230865478516,390.5471871948242,-1.5669722377302846,-0.0212459060335223,0.0557474523517256,0.0557474523517256,-0.0097022917542816,Chemicals,2.0
2020-04-30,306.5885009765625,312.66943676409267,301.05586398933576,303.04961143297373,11304.0,306.6358413696289,385.0504257202148,-1.5642542144252605,0.0115114225680104,-0.0115427993297743,0.0198341939380011,-0.0180458072289204,Chemicals,2.0
2020-05-04,300.20849609375,308.0339603953473,294.07772918002416,306.23959997938795,6637.0,308.0239883422852,379.77098358154296,-1.5692242571271378,-0.0208096678854247,0.0200897175266969,0.0260667649430998,-0.0204216968989822,Chemicals,2.0
2020-05-05,304.14617919921875,313.4170926611842,301.5543014330458,307.03710691364665,9479.0,308.9760025024414,374.7606954956055,-1.5661567903241949,0.0131164945586319,0.0095050601064243,0.0304817686231491,-0.0085218159669047,Chemicals,2.0
2020-05-06,302.8003845214844,310.9747609803154,291.0871186181841,310.9747609803154,5613.0,309.6837844848633,369.8869815063477,-1.5672051683645187,-0.0044248284863472,0.0269959249614197,0.0269959249614197,-0.0386831275720165,Chemicals,2.0
2020-05-07,305.8407897949219,313.9154715504981,294.1773876343483,313.9154715504981,5152.0,310.5286331176758,365.0750704956055,-1.5648366836505485,0.0100409557875636,0.0264015854817489,0.0264015854817489,-0.0381355350553284,Chemicals,2.0
2020-05-08,308.73175048828125,317.7036124349223,307.2364401638411,317.7036124349223,28682.0,311.0943588256836,360.23225677490234,-1.5625846167071276,0.0094525020527767,0.0290603798684503,0.0290603798684503,-0.0048433966447416,Chemicals,2.0
2020-05-11,317.4544372558594,318.9995792992217,314.1647358410338,318.00270561391164,10430.0,311.5952896118164,355.590813293457,-1.5557896178777768,0.0282532870486517,0.001727077317903,0.0048672875916269,-0.010362751402256,Chemicals,2.0
2020-05-12,311.2239990234375,320.8936562105224,306.0402433195148,320.8936562105224,7421.0,311.0694412231445,350.7470034790039,-1.5606431477159697,-0.0196262439620597,0.0310697671690693,0.0310697671690693,-0.0166560281989448,Chemicals,2.0
2020-05-13,318.4013977050781,323.9838955278371,311.4232830321709,323.9838955278371,5880.0,310.9622741699219,346.310915222168,-1.5550519328828507,0.0230618419664356,0.0175328935833687,0.0175328935833687,-0.0219160930925647,Chemicals,2.0
2020-05-14,311.722412109375,318.40144751645454,306.040219960779,318.40144751645454,4791.0,310.2868942260742,341.7751400756836,-1.5602548824456783,-0.0209766214716481,0.0214262277835064,0.0214262277835064,-0.0182283721922512,Chemicals,2.0
2020-05-15,309.3298645019531,321.9901713331452,304.0962781257952,321.9901713331452,2392.0,310.04764251708986,337.12372833251953,-1.562118684118808,-0.0076752505257222,0.0409281750133507,0.0409281750133507,-0.0169191112037773,Chemicals,2.0
2020-05-18,295.2241516113281,317.50428575417993,294.07775289633616,294.1774463546338,26791.0,309.1753784179688,332.9797244262695,-1.5731070762430353,-0.0456008763115594,-0.0035454594449045,0.0754685347429986,-0.0038831467843498,Chemicals,2.0
2020-05-19,288.6447448730469,308.03394897582984,284.10898206508574,304.0464544907058,8900.0,307.7897216796875,329.0291134643555,-1.5782324535809695,-0.0222861398783634,0.0533587043977987,0.0671732447833437,-0.0157139975299258,Chemicals,2.0
2020-05-20,289.0435485839844,301.15555825207167,286.1027589278779,301.15555825207167,3901.0,306.6707336425781,325.0336441040039,-1.5779217843088555,0.0013816420288992,0.0419037536987891,0.0419037536987891,-0.0101742096321238,Chemicals,2.0
2020-05-21,278.9252624511719,298.0652505768128,276.13402812634496,298.0652505768128,37958.0,305.2476974487305,321.07505889892576,-1.5858039591776187,-0.0350060957332612,0.0686204897951525,0.0686204897951525,-0.0100071047717147,Chemicals,2.0
2020-05-22,287.3986511230469,291.8347508800136,267.1621289012592,286.1027275920201,4958.0,303.77980041503906,317.05366973876954,-1.579203164303265,0.0303787064585386,-0.0045091496635868,0.0154353534354876,-0.0704127251213981,Chemicals,2.0
2020-05-26,295.1244201660156,301.6539605669048,279.1246108892661,297.0683358750046,8626.0,302.90005645751955,313.02330902099607,-1.5731847673343475,0.0268817164338779,0.0065867667199328,0.0221247038696972,-0.0542137762363047,Chemicals,2.0
2020-05-27,295.6727294921875,304.04646203427126,287.0497785386002,303.946768585236,13066.0,301.9629959106445,309.75156951904296,-1.5727576327451165,0.0018578920912862,0.0279837748555944,0.0283209498436514,-0.0291638358681135,Chemicals,2.0
2020-05-28,308.1336364746094,310.42643359043126,298.5636438106038,303.04957501977816,13263.0,301.88573760986327,307.05602264404297,-1.5630505492954472,0.042144255250808,-0.0164995341404414,0.0074409179797896,-0.0310579291942836,Chemicals,2.0
2020-05-29,292.9811706542969,321.9902010432464,292.73195223243675,316.8064456996881,71579.0,301.3798263549805,304.8878225708008,-1.5748543650524802,-0.04917498132847,0.0813201578524096,0.0990132926432283,-0.00085062948347,Chemicals,2.0
2020-06-01,297.9157409667969,302.0527611489232,284.15886428492763,294.0777707555523,18061.0,300.94618835449216,302.847223815918,-1.5710103201623875,0.0168426192764535,-0.0128827372423813,0.0138865444595202,-0.0461770722058035,Chemicals,2.0
2020-06-02,298.7131652832031,306.9872343369421,290.0902148105532,305.6414489054493,132263.0,300.87142181396484,301.55128814697264,-1.5703891242578625,0.0026766773511814,0.0231937672237434,0.0276990438164805,-0.0288669917326029,Chemicals,2.0
2020-06-03,312.8687744140625,313.6164295877035,297.0683223266831,301.0558165861016,127276.0,301.307551574707,300.5394613647461,-1.5593618628146952,0.0473886349047882,-0.0377569089471586,0.0023896765506279,-0.0505018505505074,Chemicals,2.0
2020-06-04,323.5353088378906,327.9714084462278,314.0151782995799,322.9870405367107,20070.0,302.3442977905273,300.45871368408206,-1.5510526009032686,0.034092678132563,-0.0016946165880603,0.0137113306868152,-0.0294253216828364,Chemicals,2.0
2020-06-05,355.8839111328125,355.8839111328125,335.94643711976977,336.44487397009584,86069.0,304.84645385742186,301.1475540161133,-1.5258529438959632,0.0999847664575316,-0.0546218487394958,0.0,-0.0560224089635854,Chemicals,2.0
2020-06-08,391.4723205566406,391.4723205566406,372.78093837617024,378.8120121908668,61648.0,308.98348236083984,302.36772857666017,-1.4981294675386303,0.1000000514508981,-0.0323402388903817,0.0,-0.0477463697915929,Chemicals,2.0
2020-06-09,374.1765441894531,420.581002111936,362.86202176695593,413.7025797617767,36447.0,311.8195877075196,304.5100106811523,-1.5116029285603638,-0.0441813519346511,0.1056347229299086,0.1240175490502881,-0.0302384598879837,Chemicals,2.0
2020-06-10,378.31353759765625,383.6966490442564,358.87450206892294,381.3041584482306,12286.0,315.17406463623047,307.26237854003904,-1.5083801984412153,0.011056260667447,0.0079051383399209,0.0142292329288125,-0.051383399209486,Chemicals,2.0
2020-06-11,370.9865112304688,382.7994697001815,365.8526181769964,377.81510160512704,7802.0,317.8033203125,309.9060870361328,-1.5140879736845865,-0.0193676028981546,0.0184065731986038,0.0318420161167911,-0.0138384898050458,Chemicals,2.0
2020-06-12,358.92437744140625,370.7373373291507,346.91206105923,346.91206105923,26156.0,320.1634185791016,311.85696899414063,-1.5234844116354254,-0.0325136721253164,-0.0334675411790252,0.0329121136099843,-0.0334675411790252,Chemicals,2.0
2020-06-15,363.11126708984375,376.81828129021534,354.4384532087395,358.9243851288611,4842.0,322.8524887084961,313.5925262451172,-1.520222812197337,0.0116651024883953,-0.0115305757228036,0.037748798901853,-0.0238847280906829,Chemicals,2.0
2020-06-16,360.5193786621094,388.7309234972657,358.326274707636,378.812017706862,7187.0,326.1172500610352,315.3540026855469,-1.522241900959956,-0.0071380005597377,0.0507396831555539,0.0782525059813694,-0.0060831791140104,Chemicals,2.0
2020-06-17,363.0115356445313,369.84012627061946,351.0989137120273,369.84012627061946,13151.0,329.83558959960936,316.9121154785156,-1.5203005032886492,0.006912685225605,0.0188109466382768,0.0188109466382768,-0.0328160974591424,Chemicals,2.0
2020-06-18,366.2513732910156,370.83699817002514,350.8995251501313,370.83699817002514,4942.0,333.6959808349609,318.464248046875,-1.5177766601653382,0.0089248889590574,0.0125204305387434,0.0125204305387434,-0.0419161517482858,Chemicals,2.0
2020-06-19,367.2482604980469,397.7526014289086,363.9087275595104,373.82763292190657,11534.0,338.1121307373047,320.0303369140625,-1.5170000820781884,0.0027218661272817,0.0179153263107005,0.0830619071945855,-0.0090933934826746,Chemicals,2.0
2020-06-22,375.6718444824219,393.6654018586878,370.33856432228345,377.8151167648598,14125.0,342.5257904052734,321.5954290771484,-1.5104380852029229,0.0229370289540685,0.0057051714519378,0.047897008095074,-0.0141966459250794,Chemicals,2.0
2020-06-23,386.9365234375,390.9738802057167,372.3323297087272,390.9738802057167,14671.0,347.1163955688477,323.1854431152344,-1.501662866929893,0.0299854224385591,0.0104341578622488,0.0104341578622488,-0.037743125407317,Chemicals,2.0
2020-06-24,398.2012023925781,413.2041390605277,386.8866800757267,391.771355007931,171184.0,352.2428192138672,324.71464782714844,-1.492887648656863,0.0291124726479785,-0.0161472324694491,0.037676773896726,-0.0284140837568257,Chemicals,2.0
2020-06-25,370.2887268066406,407.72131992690566,364.9554467329429,407.72131992690566,211319.0,355.35057373046874,325.70952758789065,-1.5146315498176506,-0.0700964121108282,0.1010902855268716,0.1010902855268716,-0.0144030311689254,Chemicals,2.0
2020-06-26,374.4756164550781,383.2481236697757,373.7778230864525,373.7778230864525,31495.0,359.4252960205078,326.69443969726564,-1.511369950379562,0.0113070945598185,-0.0018633879963432,0.023426110617672,-0.0018633879963432,Chemicals,2.0
2020-06-29,361.1673278808594,377.8151307724174,356.9804766110903,377.8151307724174,22926.0,362.5878753662109,327.63548828125,-1.5217371465992642,-0.0355384649612165,0.0460944321548646,0.0460944321548646,-0.0115925526661986,Chemicals,2.0
2020-06-30,355.7841796875,374.8244714212581,353.4415206566836,374.8244714212581,12272.0,365.4414260864258,328.497783203125,-1.5259306349872754,-0.0149048592654957,0.0535164091626614,0.0535164091626614,-0.0065844946587396,Chemicals,2.0
2020-07-01,356.13311767578125,365.8526359328529,350.8995309219734,365.8526359328529,16794.0,367.6046432495117,329.2932879638672,-1.5256588112608176,0.0009807574597266,0.0272918124562631,0.0272918124562631,-0.0146955913226032,Chemicals,2.0
2020-07-02,355.6346435546875,360.86822975976696,350.9991875717647,360.86822975976696,8187.0,369.2096099853516,330.1775146484375,-1.5260471240776765,-0.0013996848266932,0.0147161878065871,0.0147161878065871,-0.0130343206628855,Chemicals,2.0
2020-07-03,356.8807373046875,368.8432201193698,350.45089062292897,352.1455878572091,10615.0,369.2594512939453,331.16740966796874,-1.525076413355381,0.0035038592909421,-0.0132681564245811,0.0335195530726257,-0.018016793874389,Chemicals,2.0
2020-07-06,357.1299743652344,373.8276075002453,352.1456062652311,373.8276075002453,12702.0,367.542333984375,331.9748773193359,-1.5248822569469516,0.0006983763327469,0.0467550593161201,0.0467550593161201,-0.0139567341242149,Chemicals,2.0
