Date_Ticker,Close_RBLBANK.NS,High_RBLBANK.NS,Low_RBLBANK.NS,Open_RBLBANK.NS,Volume_RBLBANK.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
Date,,,,,,,,,,,,,,
2020-01-10,340.6123352050781,350.0506897084415,337.7759426906144,347.65443993254974,8850157.0,,,2.8607008895699817,,0.020674837636845,0.0277099609375,-0.0083273335146716,Financial Services,9.0
2020-01-13,350.3930053710937,352.1046250763259,341.8349068449331,343.0574923486703,6192087.0,,,3.044292345451098,0.0287149617177745,-0.0209351011863224,0.0048848569434751,-0.0244242847173761,Financial Services,9.0
2020-01-14,348.7792358398437,356.99500533544136,344.9647746292037,350.14852578106303,7805838.0,,,3.014000525701545,-0.0046055985893351,0.0039259502874995,0.0235557873042941,-0.0109366063649259,Financial Services,9.0
2020-01-15,342.7640991210937,350.9309467732667,337.0423927376456,350.9309467732667,7447505.0,,,2.9010913191978416,-0.0172462580929333,0.0238264382796045,0.0238264382796045,-0.016692840347398,Financial Services,9.0
2020-01-16,338.7051086425781,346.72528225896707,337.5314443549019,345.9917308860638,6328216.0,,,2.8249006330066675,-0.0118419358647057,0.0215131749051207,0.0236789272194068,-0.0034651508280458,Financial Services,9.0
2020-01-17,336.25994873046875,340.3678484964633,333.5213687853276,340.3678484964633,6402710.0,,,2.77900291224658,-0.0072191409273653,0.0122164408265204,0.0122164408265204,-0.0081442347073462,Financial Services,9.0
2020-01-20,320.953125,339.9276451336854,317.8722156487522,338.36275964295965,11235136.0,,,2.4916808774685517,-0.0455208055204279,0.0542435430188119,0.0591192876956265,-0.0095992502059226,Financial Services,9.0
2020-01-21,333.81475830078125,335.1840780432682,314.3023101497151,316.99199845372993,15717772.0,,,2.733104618645726,0.0400732452777372,-0.0503954945931218,0.004102034761606,-0.0584529223644588,Financial Services,9.0
2020-01-22,331.7608337402344,337.775948802641,325.2077631155855,335.1351520199841,10434323.0,,,2.6945507165162983,-0.0061528872210503,0.0101709362184441,0.0181308775800714,-0.0197523937674326,Financial Services,9.0
2020-01-23,332.0053405761719,339.0963366952387,317.92113130243604,322.7625819713177,22940771.0,,,2.699140316740077,0.0007369972916361,-0.0278391865287891,0.0213580784777764,-0.0424216346920615,Financial Services,9.0
2020-01-24,322.4692077636719,332.4454889065931,320.46414935897894,331.9075631519317,12712799.0,,,2.5201390339235066,-0.028722829566388,0.029269012857739,0.0309371589681595,-0.006217829040478,Financial Services,9.0
2020-01-27,328.8266296386719,331.0761751672612,320.0240134599264,322.37137180460235,8528531.0,,,2.639473222467887,0.0197148184134814,-0.0196311893631085,0.006841129415404,-0.0267697789209413,Financial Services,9.0
2020-01-28,332.05426025390625,335.0862786146882,326.67488343094163,329.6090889707405,7232941.0,,,2.700058580489293,0.0098155998459766,-0.0073637702503681,0.0091310930884112,-0.01620029455081,Financial Services,9.0
2020-01-29,327.99530029296875,336.21107029562694,326.87052740927294,334.98848458546104,5576532.0,,,2.623868467138886,-0.0122237852266488,0.0213209893137062,0.0250484381798146,-0.0034292347563856,Financial Services,9.0
2020-01-30,315.2803649902344,328.6309931159124,312.98189820563084,328.09306741768336,8267534.0,,,2.385198371527825,-0.0387656021027656,0.0406390750906604,0.0423452571367439,-0.0072902312983389,Financial Services,9.0
2020-01-31,311.3191833496094,320.21961243308647,309.314154917127,318.5569139361765,5843485.0,,,2.310843639994316,-0.0125639972560539,0.0232485852901624,0.0285894013588041,-0.006440426866438,Financial Services,9.0
2020-02-03,305.6463928222656,308.0915639648438,290.6330360371798,294.3986055664063,8919792.0,,,2.2043605612128228,-0.0182217827578368,-0.0367999999999999,0.008,-0.0491200195312501,Financial Services,9.0
2020-02-04,311.85711669921875,314.64461762129497,300.2670001379201,308.0915473727845,6802590.0,,,2.320941104191089,0.0203199645826171,-0.012074662160319,0.0089383912465423,-0.0371648294705332,Financial Services,9.0
2020-02-05,310.78125,316.6985521834259,308.2871873917118,312.49286978756885,7268841.0,,,2.300746175797543,-0.0034498706029415,0.0055074744295831,0.0190400874680369,-0.0080251386088709,Financial Services,9.0
2020-02-06,324.8165588378906,332.9834368835776,312.0038553597311,312.68851525751364,10768878.0,328.3547027587891,,2.564200800025929,0.0451613758484162,-0.0373381320945211,0.0251430471245246,-0.0394459676686436,Financial Services,9.0
2020-02-07,332.34765625,334.303793202262,321.58890301255906,327.65293950388366,8323980.0,327.9414688110352,,2.7055658716215203,0.0231856942240065,-0.0141259210282645,0.0058858153968461,-0.032371984682654,Financial Services,9.0
2020-02-10,324.4742126464844,331.5652090042448,322.4202629042356,330.58714054110544,4244659.0,326.64552917480466,,2.5577746723037187,-0.0236903840164078,0.0188394875659383,0.0218538055764883,-0.0063300862200922,Financial Services,9.0
2020-02-11,332.69000244140625,339.3408863130253,326.6748869889606,326.6748869889606,7783037.0,325.8410675048828,,2.7119919993437307,0.0253203166067098,-0.0180802410902173,0.0199912345511206,-0.0180802410902173,Financial Services,9.0
2020-02-12,325.0610656738281,336.6511831448969,323.7406672546439,336.455557509358,5905365.0,324.9559158325195,,2.5687904002497075,-0.0229310670942741,0.0350533885438106,0.0356552004991532,-0.0040620011395309,Financial Services,9.0
2020-02-13,318.6058044433594,326.674869329492,315.7694118469811,326.674869329492,6122098.0,323.9509506225586,,2.447619684206896,-0.0198586109261884,0.0253261703760552,0.0253261703760552,-0.0089025138802282,Financial Services,9.0
2020-02-14,309.6075439453125,321.5399905135688,308.09154984570085,319.82837079220377,6980567.0,322.6183303833008,,2.278714719905565,-0.0282426131996178,0.0330122022113796,0.038540554975508,-0.0048965024569279,Financial Services,9.0
2020-02-17,299.87579345703125,311.2702849571335,299.2889464159713,309.06963093936906,8296146.0,321.56446380615233,,2.0960415277736644,-0.0314325367020133,0.0306588183605929,0.0379973700736033,-0.0019569670305651,Financial Services,9.0
2020-02-18,295.4255676269531,301.73412115938714,285.93832143463777,301.636308343326,10772240.0,319.64500427246094,,2.012507022951832,-0.0148402302792599,0.0210230304921186,0.021354121727203,-0.0321138291060011,Financial Services,9.0
2020-02-19,299.8268737792969,304.81502888340054,295.9145999483576,300.1203122255857,8087511.0,318.0483062744141,,2.0951232640244486,0.0148981897122102,0.0009786929456656,0.0166367845591302,-0.0130484428617934,Financial Services,9.0
2020-02-20,302.02752685546875,312.49287125949644,296.64815035491404,299.2889471217713,10577076.0,316.5494155883789,,2.136431384560757,0.0073397459288181,-0.0090673183408477,0.0346502999676441,-0.0178108815330892,Financial Services,9.0
2020-02-24,294.8387451171875,300.7071557957984,291.6600226662733,298.3108761627201,9251535.0,315.1678924560547,,2.0014918678466094,-0.0238017435467772,0.0117763730277464,0.0199037975021851,-0.0107812236470169,Financial Services,9.0
2020-02-25,302.5165710449219,305.059555080401,296.35475151704827,296.35475151704827,6937779.0,313.8523895263672,,2.145611157849081,0.026040763145572,-0.0203685355370454,0.0084060983062694,-0.0203685355370454,Financial Services,9.0
2020-02-26,307.6025390625,310.8790744625518,298.01747983229745,299.77799116901826,11072497.0,312.6298034667969,,2.2410790815253527,0.0168121964360851,-0.0254372019077901,0.010651847705932,-0.0311605335229532,Financial Services,9.0
2020-02-27,302.8099975585937,309.558663882102,299.7779793992552,307.9448569120883,6546773.0,311.37053833007815,,2.151119021822076,-0.0155803054113687,0.0169573640067843,0.0222868015518622,-0.0100129394134415,Financial Services,9.0
2020-02-28,284.5201416015625,296.99051589352894,278.8473558237463,294.88767443356005,13613693.0,309.83252716064453,,1.80780294776872,-0.0604004362619902,0.0364386604534876,0.0438294955913165,-0.0199380815216951,Financial Services,9.0
2020-03-02,276.989013671875,299.87581081147687,270.82716415656694,292.4913756599905,8910231.0,308.1160186767578,,1.6664373033323616,-0.0264695774692604,0.0559674255040303,0.0826270935305537,-0.0222458264088678,Financial Services,9.0
