Date_Ticker,Close_ERIS.NS,High_ERIS.NS,Low_ERIS.NS,Open_ERIS.NS,Volume_ERIS.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-02-17,425.994140625,461.3047251068804,407.7599952726381,448.6180067193274,191560.0,493.1372756958008,,-1.312171194069568,-0.0514500390422177,0.0531083973623081,0.0828898360669334,-0.0428037468440518,Healthcare,11.0
2020-02-18,430.0943908691406,438.6808661582884,414.8510388914986,417.3111902521352,89062.0,490.3490921020508,,-1.2950316201624232,0.0096251329610424,-0.029721849176347,0.0199641647774018,-0.035441875786471,Healthcare,11.0
2020-02-19,426.331787109375,432.9404664127426,416.973537311432,427.7307151566536,199837.0,487.2352981567383,,-1.3107597882945905,-0.00874832092593,0.0032813130279674,0.0155012586515679,-0.0219506264390793,Healthcare,11.0
2020-02-20,417.8900451660156,431.0591474315022,411.90848989707285,431.0591474315022,1216110.0,483.6752960205078,,-1.3460473564497328,-0.0198008738700819,0.0315133189168335,0.0315133189168335,-0.0143137060529079,Healthcare,11.0
2020-02-24,408.3388366699219,419.0477878319741,403.5632141628432,414.8510331200624,86203.0,479.51231384277344,,-1.3859726376335544,-0.0228557933039523,0.0159480212640283,0.0262256493881054,-0.0116952444348051,Healthcare,11.0
2020-02-25,407.13287353515625,412.24614192343256,397.0992730616402,408.0976433776566,92896.0,475.48681182861327,,-1.3910137187985747,-0.0029533393017438,0.0023696682464453,0.0125592127795466,-0.0246445352997261,Healthcare,11.0
2020-02-26,398.78759765625,416.2981634154821,390.8282469072866,407.08462371941454,28392.0,471.080224609375,,-1.4258980463847817,-0.0204976714516904,0.0208056271356675,0.043909504363087,-0.0199588723313914,Healthcare,11.0
2020-02-27,410.7507629394531,418.7101141884266,395.1214796190384,403.6596986655161,68160.0,465.7450485229492,,-1.3758904753035135,0.0299988398674204,-0.0172636667140708,0.0193775689958894,-0.0380505277910305,Healthcare,11.0
2020-02-28,418.3724060058594,424.4986999504498,389.7669881363221,390.2493730226294,65035.0,461.19374694824216,,-1.3440310260376491,0.0185553960067256,-0.0672200952536915,0.0146431596746001,-0.0683730988442308,Healthcare,11.0
2020-03-02,417.5523681640625,433.1816510940989,400.47595994007,424.4987226757317,40405.0,456.6520904541016,,-1.3474588897921158,-0.0019600667492047,0.0166358881934058,0.03743071317918,-0.0408964468315095,Healthcare,11.0
2020-03-03,422.4244995117188,431.9274887556683,412.1979328549168,418.1312617518184,76277.0,452.24550476074216,,-1.3270927534964585,0.0116683120947883,-0.0101633256708901,0.0224963023094875,-0.0242092176675898,Healthcare,11.0
2020-03-04,424.59521484375,427.3448147915937,410.2201500359565,419.67488274378337,84418.0,448.1476486206055,,-1.318018883939865,0.0051387060517095,-0.0115882890997188,0.0064758147329933,-0.0338559274933973,Healthcare,11.0
2020-03-05,416.6841125488281,430.0944082261624,409.44833832266494,424.2093354095022,52563.0,443.7072952270508,,-1.3510883100473476,-0.0186321042215069,0.0180597787005671,0.0321833621044593,-0.017365131062719,Healthcare,11.0
2020-03-06,420.5914611816406,423.3892880796497,406.1681390053069,406.1681390053069,28885.0,439.94469451904297,,-1.3347550897106686,0.0093772440924409,-0.0342929505411541,0.0066521248200062,-0.0342929505411541,Healthcare,11.0
2020-03-09,415.6710815429688,427.3448022171573,406.6987045794051,427.3448022171573,30449.0,435.9529602050781,,-1.3553229100744966,-0.0116987150068339,0.0280840337289178,0.0280840337289178,-0.0215852806749466,Healthcare,11.0
2020-03-11,419.8196105957031,424.4987504378815,403.3220396333792,403.3220396333792,32810.0,432.655859375,,-1.337981524531776,0.009980316738261,-0.0392968087863134,0.0111455961657886,-0.0392968087863134,Healthcare,11.0
2020-03-12,386.3420715332031,416.7805464220017,373.3659061697099,396.5203809709322,71336.0,426.69358215332034,,-1.477921947878133,-0.0797426757053988,0.0263453301819713,0.0787863324540429,-0.0335872438432531,Healthcare,11.0
2020-03-13,384.8949279785156,405.2033207285298,309.6911094139478,347.413614922639,170662.0,420.3936355590821,,-1.483971194249195,-0.0037457570927869,-0.0973806364576692,0.0527634719861722,-0.1953879178391397,Healthcare,11.0
2020-03-16,385.666748046875,395.5074123068479,375.5848913240835,384.7984610692161,21424.0,414.35176544189454,,-1.4807448869954936,0.0020052747185134,-0.0022513918611241,0.0255159780038305,-0.0261413688731239,Healthcare,11.0
2020-03-17,388.0786743164063,401.3442598275327,376.2602435883118,384.9431722865037,41103.0,411.30068054199216,,-1.470662724665453,0.0062539129487982,-0.0080795525170912,0.0341827221876942,-0.0304536979490367,Healthcare,11.0
2020-03-18,374.6683654785156,403.0808190115239,366.9019507621972,387.8374676327829,669081.0,408.734391784668,,-1.5267195421177828,-0.0345556448354515,0.0351486897951689,0.0758336068664902,-0.0207287709129097,Healthcare,11.0
2020-03-19,365.9402160644531,379.0615783934574,333.7199878333381,359.6225230912288,46484.0,405.5266830444336,,-1.5632043303739884,-0.0232956668303585,-0.0172642762284197,0.0358565737051792,-0.0880477925537434,Healthcare,11.0
2020-03-20,367.9327392578125,398.4034670173496,354.3253993668745,359.6225542605056,22843.0,402.60673065185546,,-1.554875326898387,0.0054449418399218,-0.0225861526051475,0.0828160272472684,-0.0369832266581835,Healthcare,11.0
2020-03-23,352.04132080078125,374.20183307677337,332.4078621097571,332.4078621097571,17067.0,399.3142944335938,450.846943359375,-1.6213035019891338,-0.043191096527825,-0.0557703244788546,0.0629486113322834,-0.0557703244788546,Healthcare,11.0
2020-03-24,351.9927062988281,359.622541834953,335.2265202267932,359.622541834953,18778.0,396.4969879150391,448.2448876953125,-1.621506716866171,-0.0001380931699794,0.021676118281972,0.021676118281972,-0.0476321974063891,Healthcare,11.0
2020-03-25,367.73834228515625,373.1326683794204,341.1554276723731,341.1554276723731,19865.0,394.5272613525391,445.8902111816406,-1.5556879312717244,0.0447328473134914,-0.0722875793902663,0.014668924814158,-0.0722875793902663,Healthcare,11.0
2020-03-26,365.843017578125,381.977439531372,358.65057299510494,358.65057299510494,17089.0,392.8800323486328,443.4455297851562,-1.5636106325606571,-0.0051540035103588,-0.0196599203413363,0.0441020360592272,-0.0196599203413363,Healthcare,11.0
2020-03-27,368.1271362304688,381.0540970704048,359.7197501406369,381.0055112933168,12278.0,390.7488510131836,440.9278649902344,-1.5540627225250494,0.0062434392419584,0.0349834983498349,0.0351154793213697,-0.0228382677134899,Healthcare,11.0
2020-03-30,361.9552001953125,378.0896218680249,356.8038624561128,356.8038624561128,501092.0,387.92799072265626,438.2993029785157,-1.579862209757786,-0.0167657730922945,-0.0142319760468148,0.0445757421471115,-0.0142319760468148,Healthcare,11.0
2020-03-31,358.5533752441406,381.3456798401302,354.76276532776205,363.5103403632411,23937.0,384.9780410766601,435.71075927734375,-1.5940822760215705,-0.0093984696154005,0.0138249015665385,0.0635673965709293,-0.0105719543535115,Healthcare,11.0
2020-04-01,361.9552001953125,374.2018108462457,354.81134151046444,366.9607509535243,18811.0,381.9545761108399,433.1902520751953,-1.579862209757786,0.0094876389013366,0.0138291997338644,0.0338346034103804,-0.0197368588184205,Healthcare,11.0
2020-04-03,359.5739440917969,369.487844685719,358.65057708288754,367.1065781633209,106759.0,378.70351257324216,430.6645697021484,-1.5898161668452513,-0.0065788697115849,0.0209487761705031,0.0275712430136239,-0.0025679474947539,Healthcare,11.0
2020-04-07,370.6542053222656,377.9924370799859,366.6206071442807,369.3420631130874,129719.0,376.4020172119141,428.30550048828127,-1.543499248373878,0.0308149725877802,-0.0035400710158876,0.0197980534210857,-0.0108823753246719,Healthcare,11.0
2020-04-08,392.620361328125,404.4295823941398,370.3626175772372,374.2018431574069,76934.0,375.0034622192383,426.37610595703126,-1.4516778882370636,0.0592632045999879,-0.0469117753048093,0.0300779639295005,-0.0566902431539619,Healthcare,11.0
2020-04-09,405.1585388183594,423.7228436066876,384.893316595581,400.444561710554,80200.0,374.4778350830078,424.6473071289063,-1.39926669210047,0.0319346084034491,-0.0116348951241498,0.0458198532418216,-0.0500180059931149,Healthcare,11.0
2020-04-13,445.39739990234375,455.8458931897419,394.0783005507589,402.3884856728212,103928.0,375.75672454833983,423.8023968505859,-1.2310630722180376,0.0993163347891928,-0.0965630114566283,0.0234588106928532,-0.1152209226251362,Healthcare,11.0
2020-04-15,485.4904479980469,512.9967017556999,451.9094889351131,460.0252714936507,232689.0,380.71414337158205,423.77381896972656,-1.0634689693993111,0.0900163496789469,-0.0524524768909534,0.0566566322181556,-0.0691691447306681,Healthcare,11.0
2020-04-16,481.11663818359375,504.44350548946494,460.6084280781862,489.8642134232954,76074.0,385.5252288818359,423.0470660400391,-1.0817520575297837,-0.0090090543129918,0.018181818181818,0.0484848484848483,-0.0426262749565972,Healthcare,11.0
2020-04-17,472.7578430175781,496.6678881854495,466.5373509374085,496.6678881854495,22799.0,389.8797836303711,422.3142541503906,-1.116692897476648,-0.0173737395521663,0.050575671077724,0.050575671077724,-0.0131578823536054,Healthcare,11.0
2020-04-20,468.8214721679688,481.0194688059681,461.7748138696203,461.7748138696203,18984.0,393.9169235229492,421.5229736328125,-1.1331474344160026,-0.0083263998847355,-0.0150305792645601,0.0260184256953766,-0.0150305792645601,Healthcare,11.0
2020-04-21,464.3990478515625,476.2568841794648,451.95806355806354,476.2568841794648,32318.0,398.4034576416016,420.5998303222656,-1.1516337374235122,-0.0094330669112821,0.0255337223079157,0.0255337223079157,-0.0267894267894268,Healthcare,11.0
2020-04-22,454.4851379394531,475.2363362762992,452.0552559248727,464.3990387619539,49595.0,402.8307037353516,419.558486328125,-1.1930751572222658,-0.0213478256641003,0.0218134763821946,0.0456586950916104,-0.0053464498874419,Healthcare,11.0
2020-04-23,459.587890625,466.4887614855685,451.9580551593359,456.8178191933072,16022.0,407.41346130371096,418.6404205322266,-1.171744994042886,0.0112275457646024,-0.0060272942090047,0.0150153452720085,-0.0166014719301855,Healthcare,11.0
2020-04-24,470.6681518554688,503.47155944477606,447.0982960320405,447.0982960320405,366121.0,413.3448028564453,418.1369140625,-1.1254280755715125,0.0241091235354363,-0.0500774393391842,0.0696954052658751,-0.0500774393391842,Healthcare,11.0
2020-04-27,467.8009033203125,477.2288580008748,466.537376457067,476.2569051332559,31607.0,419.13521270751954,417.58281677246094,-1.1374135435923218,-0.0060918685996768,0.018076069868453,0.0201537761334906,-0.0027009927819235,Healthcare,11.0
2020-04-28,463.1841125488281,483.0605599276108,458.7617390056988,470.42517304821655,35043.0,423.9075012207031,417.1312664794922,-1.1567123234057637,-0.0098691360763003,0.0156332229521907,0.0429126277009066,-0.0095477660466238,Healthcare,11.0
2020-04-29,476.9858703613281,486.9483872664807,461.33742324139314,466.4401758025688,102389.0,429.46464385986326,416.5592315673828,-1.0990191988424758,0.0297975630825313,-0.0221090292481215,0.0208863983698419,-0.0328069406082844,Healthcare,11.0
2020-04-30,486.75396728515625,495.5501582277229,468.335478882286,490.8361810516304,137611.0,435.39598541259767,416.0764337158203,-1.058187296107428,0.0204787972365482,0.0083866060491351,0.0180711232650592,-0.0378394212287541,Healthcare,11.0
2020-05-04,474.458740234375,492.3426653262545,467.1690944364639,476.74283518338274,54023.0,441.0211624145508,415.43552551269534,-1.1095829281284584,-0.0252596339776277,0.0048141065920281,0.0376933199355651,-0.0153641300702145,Healthcare,11.0
2020-05-05,474.60455322265625,486.4623895683003,469.4532151078702,473.2924406364544,19816.0,446.8237213134765,415.9456091308594,-1.1089734110647524,0.0003073249071335,-0.00276464390679,0.024984666213434,-0.0108539584793433,Healthcare,11.0
2020-05-06,467.6551208496094,481.1166741287743,462.6981552444379,468.6270737266372,71259.0,452.1087173461914,416.7788287353516,-1.1380229330886222,-0.0146425741722427,0.002078353970041,0.0287852151703349,-0.0105996179324754,Healthcare,11.0
2020-05-07,470.4251708984375,479.9502967916399,447.1468886969657,468.4812652335679,55760.0,457.6512786865234,417.5854443359375,-1.1264437672544818,0.0059232753482858,-0.0041322314049586,0.0202479086631586,-0.049483496295519,Healthcare,11.0
2020-05-08,475.0419616699219,479.85314020520207,468.04388919345024,479.85314020520207,35544.0,462.8706665039063,418.5596478271484,-1.1071449874410402,0.0098140810847069,0.0101279022138747,0.0101279022138747,-0.0147314827765345,Healthcare,11.0
2020-05-11,476.4026489257813,483.9838984026484,469.890583100307,483.9838984026484,49458.0,467.0597808837891,419.7298999023437,-1.101457139529894,0.0028643517113227,0.0159135334237996,0.0159135334237996,-0.0136692477259687,Healthcare,11.0
2020-05-12,480.9708251953125,490.3501633185314,461.6775571383597,482.9633164719889,30921.0,470.8503952026367,421.1825396728516,-1.0823615745934896,0.0095888977104384,0.0041426447765668,0.019500846271518,-0.0401131774450523,Healthcare,11.0
2020-05-13,483.5465393066406,492.7800913135011,474.7017625045818,492.7800913135011,27568.0,472.7578521728516,422.7108129882813,-1.0715947579978755,0.00535523981165,0.0190954773869347,0.0190954773869347,-0.0182914695548052,Healthcare,11.0
2020-05-14,479.6101379394531,485.9764171393196,476.1111018037207,483.546535053623,14170.0,472.4638366699219,424.3272637939453,-1.0880494225046355,-0.0081406877047076,0.0082074935510785,0.0132738628654054,-0.0072955841816966,Healthcare,11.0
2020-05-15,473.0008544921875,480.92226438737225,471.591540638882,479.1727610999422,8317.0,472.0580474853516,425.572265625,-1.1156770782262733,-0.0137805332382277,0.0130484047737733,0.0167471365431024,-0.0029795165059872,Healthcare,11.0
2020-05-18,464.01025390625,481.0194276539985,452.4926074647313,476.256864936958,28134.0,471.6206680297852,426.48502258300783,-1.1532589461701872,-0.0190075778945257,0.0263929749991738,0.0366568919642562,-0.0248219653435627,Healthcare,11.0
2020-05-19,459.2962951660156,476.06248138182167,458.4701589948437,468.3840600037238,20529.0,471.1444091796875,427.31990112304686,-1.1729639006028922,-0.0101591693298803,0.0197862794308483,0.0365040745859832,-0.0017986998368305,Healthcare,11.0
2020-05-20,461.288818359375,470.1335950314559,457.78978224428687,465.07942845836783,11325.0,470.9888977050781,428.0971875,-1.1646348971272906,0.0043382087213204,0.0082174333045283,0.0191740539116866,-0.0075853477817494,Healthcare,11.0
2020-05-21,473.5354309082031,475.284934138533,463.7187013873274,473.29244270056586,12918.0,471.9414123535156,429.07599182128905,-1.1134424799832978,0.026548687202921,-0.0005131362761414,0.0036945561327363,-0.0207307180838569,Healthcare,11.0
2020-05-22,479.0269470214844,483.7409240693302,462.1635598821007,477.37461538437697,28737.0,472.9133651733399,430.3228485107422,-1.0904872356246482,0.0115968431395913,-0.0034493500780725,0.0098407345915645,-0.0352034206932149,Healthcare,11.0
2020-05-26,465.7112121582031,487.8717554116545,461.7261994551939,484.0325297069504,24428.0,472.6655181884765,431.2252435302734,-1.1461487216871866,-0.0277974651448659,0.0393405120393008,0.0475843026212634,-0.0085568322148437,Healthcare,11.0
2020-05-27,462.3579711914063,475.47933434236506,460.80284073748186,469.4046291798841,20926.0,472.3933715820313,432.1589813232422,-1.1601657006413395,-0.0072002581841593,0.0152406975277619,0.0283792298792808,-0.0033634771125868,Healthcare,11.0
2020-05-28,466.78033447265625,469.8419798752336,461.9205704489951,461.9205704489951,6112.0,472.5731826782227,433.0981958007813,-1.1416796527686413,0.0095648038031104,-0.0104112441436751,0.0065590711014769,-0.0104112441436751,Healthcare,11.0
2020-05-29,485.9278564453125,500.555735491622,458.810347239846,468.4327045252169,71379.0,473.02028198242186,435.08991149902346,-1.0616405457755989,0.0410204127264446,-0.0360035994809539,0.0301029851495162,-0.0558056280284857,Healthcare,11.0
2020-06-01,512.80224609375,522.9105784018367,495.6959014589902,495.9388896459799,97627.0,474.3226959228516,437.64805786132814,-0.9493021371023642,0.0553053077570621,-0.0328847164306046,0.0197119501427431,-0.0333585602736077,Healthcare,11.0
2020-06-02,504.6379089355469,578.311919794258,485.976403188452,518.3424197761447,708187.0,475.83165435791017,440.0274810791016,-0.98343011754108,-0.0159210245672569,0.0271571172080695,0.1459938097280775,-0.0369799918251451,Healthcare,11.0
2020-06-03,505.4640502929688,514.5518447200827,502.6940084956069,514.5518447200827,127714.0,477.37462921142577,442.3751885986328,-0.9799767403055036,0.0016370972984659,0.0179791113173066,0.0179791113173066,-0.005480195467425,Healthcare,11.0
2020-06-04,485.7820129394531,509.9836621542093,484.1297109241821,504.4435191543297,60926.0,478.280973815918,444.59746154785154,-1.0622501904067103,-0.0389385503125451,0.0384153915085416,0.0498199780356474,-0.003401323991543,Healthcare,11.0
2020-06-05,492.0025329589844,508.331328590147,488.89227204750273,492.2941069424655,54206.0,479.3598419189453,447.1187078857422,-1.0362476158643423,0.0128051674492661,0.0005926269967098,0.0331884381427034,-0.0063216359736524,Healthcare,11.0
2020-06-08,482.3801879882813,503.4715767153394,480.6792704993781,503.4715767153394,42987.0,479.7267532348633,449.4076568603516,-1.0764702566704951,-0.0195575110413207,0.0437235799733353,0.0437235799733353,-0.0035260931755854,Healthcare,11.0
2020-06-09,474.1672058105469,493.9950381020888,468.8700508909812,478.39520665826063,37808.0,479.6149810791016,451.85017456054686,-1.1108015795536534,-0.0170259525209478,0.0089166876070359,0.0418161189735759,-0.0111714915216682,Healthcare,11.0
2020-06-10,467.0233459472656,481.0194611005567,464.5934638143454,481.0194611005567,29126.0,478.9176071166992,454.1507873535156,-1.1406638335182666,-0.0150661196635677,0.0299687698157844,0.0299687698157844,-0.0052029136316337,Healthcare,11.0
2020-06-11,467.0719299316406,473.3410376751594,461.62901770411867,469.4532262774168,30741.0,478.0938766479492,456.1374591064453,-1.140460746208635,0.0001040290272351,0.005098350367843,0.0134221462301027,-0.0116532634027451,Healthcare,11.0
2020-06-12,462.0177612304688,466.2457617679243,447.0982800823484,447.0982800823484,37726.0,477.2142578125,458.0609539794922,-1.1615878220783833,-0.0108209643467797,-0.0322920077972458,0.0091511645054409,-0.0322920077972458,Healthcare,11.0
2020-06-15,479.0755310058594,492.7800714702,460.705628948471,466.5373457706035,572795.0,477.5179916381836,460.279921875,-1.0902841483150167,0.0369201602335839,-0.0261716251901467,0.0286062208929076,-0.0383444798752699,Healthcare,11.0
2020-06-16,467.5578918457031,486.94836245482,458.0813518578099,483.0605511777356,81179.0,477.69537353515625,462.3919757080078,-1.1384293628426967,-0.0240413847394251,0.0331566627414523,0.0414718069083857,-0.0202681639068996,Healthcare,11.0
2020-06-17,463.1355285644531,471.68870169741706,461.67759930349473,466.5373635066894,29616.0,477.8873352050781,464.4836187744141,-1.1569154107153952,-0.009458429337579,0.0073452256033579,0.0184679701846144,-0.0031479538300104,Healthcare,11.0
2020-06-18,461.4346008300781,465.1280096776984,459.0533045588189,463.6214946728747,40198.0,477.8946243286133,466.47320678710935,-1.1640255076309902,-0.0036726349620536,0.0047393364928909,0.008004187031003,-0.0051606365603608,Healthcare,11.0
2020-06-19,456.1860656738281,468.1896890298444,454.87392342392985,462.6495460465611,57986.0,477.0271560668945,468.40544921875,-1.1859650603066705,-0.0113743857673619,0.0141685177586163,0.0263129987065384,-0.0028763312793435,Healthcare,11.0
2020-06-22,453.7075500488281,463.47569337544365,451.8608456820234,456.9150120495738,57850.0,475.76118621826174,470.0665161132813,-1.1963255747156158,-0.0054331243575776,0.0070694481509079,0.0215296027706928,-0.0040702526696017,Healthcare,11.0
2020-06-23,456.4776306152344,466.440146903135,452.00664176345714,456.817820030565,75540.0,475.2995071411133,471.3436614990234,-1.18474628131407,0.0061054319376173,0.0007452488194703,0.0218247634051054,-0.0097945409630506,Healthcare,11.0
2020-06-24,451.13189697265625,463.621496683568,449.38239375549,460.6570524373567,54900.0,474.73820343017576,472.26312866210935,-1.2070921361764189,-0.0117108337496696,0.0211139037798469,0.0276850291338826,-0.0038780304139574,Healthcare,11.0
2020-06-25,457.4010009765625,459.97667000570215,454.09636733568647,459.97667000570215,86754.0,474.2692367553711,472.5032006835938,-1.1808864743244192,0.0138963882757468,0.0056310961795897,0.0056310961795897,-0.0072248063161658,Healthcare,11.0
2020-06-26,454.5337219238281,462.64953375287257,453.1244081579128,459.8308765593964,32159.0,472.69953002929685,471.8840661621094,-1.192872069912634,-0.0062686330957139,0.0116540410096479,0.0178552468993808,-0.0031005703162141,Healthcare,11.0
2020-06-29,454.387939453125,461.6775855406083,451.3262940287112,459.53927749028816,60375.0,469.7788146972656,471.3494921875,-1.1934814594089345,-0.0003207297141477,0.0113368722844251,0.0160427807486631,-0.0067379548587901,Healthcare,11.0
2020-06-30,444.4254150390625,458.9561211734505,441.6553436439421,458.8589199617252,60484.0,466.76819000244143,470.7828436279297,-1.2351260940847253,-0.0219251515039171,0.0324767766069231,0.0326954886977173,-0.0062329275090555,Healthcare,11.0
2020-07-01,435.3862915039063,449.0422171968575,433.6367585749822,444.668429367018,85476.0,463.2643020629883,470.11414001464846,-1.27291079420346,-0.0203388987876891,0.0213193158449005,0.0313650796073092,-0.0040183463812809,Healthcare,11.0
2020-07-02,436.1638488769531,444.9600104548265,435.4348842270195,435.48347000568936,32747.0,460.7833938598633,469.54943603515625,-1.269660504277515,0.0017859022854418,-0.0015599157816853,0.0201671037169219,-0.0016713091922005,Healthcare,11.0
2020-07-03,434.90032958984375,444.0366807624795,434.1227494860494,444.0366807624795,91182.0,457.9282836914063,469.1577398681641,-1.274942177569398,-0.00289689136402,0.0210079196335681,0.0210079196335681,-0.0017879501368226,Healthcare,11.0
2020-07-06,442.5787048339844,451.9580432398589,429.3115553034659,440.1002074450369,279075.0,455.9382095336914,468.8175561523437,-1.2428455804966207,0.0176554826973392,-0.0056001279814787,0.0211924756058763,-0.0299769270089375,Healthcare,11.0
