Date_Ticker,Close_NBCC.NS,High_NBCC.NS,Low_NBCC.NS,Open_NBCC.NS,Volume_NBCC.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-02-11,19.33552360534668,20.00008224584532,19.20894092092877,19.77856209541859,15252090.0,22.242180919647215,,-0.6585305273214167,-0.0224000507634577,0.0229131881357171,0.0343698290288283,-0.0065466385602769,Construction,3.0
2020-02-12,20.379831314086918,20.822871637005356,19.208941877602182,19.39881500829463,23774292.0,22.023825645446777,,-0.6252526142160721,0.0540097972030848,-0.0481366254054412,0.0217391555450314,-0.0574533428878475,Construction,3.0
2020-02-13,20.158313751220703,20.4747695850028,19.430460987645763,20.000084023547934,27393633.0,21.82287559509277,,-0.6323114936504316,-0.0108694502644432,-0.0078493533549245,0.0156985270537786,-0.0361068278109752,Construction,3.0
2020-02-14,20.25324821472168,20.632998090007764,19.93679239969208,20.06337508786024,16459477.0,21.64565963745117,,-0.629286311703916,0.0047094446823573,-0.0093749469146101,0.018750072643165,-0.0156249413266743,Construction,3.0
2020-02-17,19.367170333862305,20.221603973000907,19.240587639574425,20.18995875212436,13679782.0,21.4241397857666,,-0.6575220725596667,-0.0437499146539517,0.0424836671583075,0.0441176291843046,-0.0065359416014717,Construction,3.0
2020-02-18,18.32286071777344,19.367169245022744,18.03805012433344,19.367169245022744,23003278.0,21.16622724533081,,-0.6908000464445894,-0.0539216415246245,0.0569948406711573,0.0569948406711573,-0.0155440025346984,Construction,3.0
2020-02-19,18.67096519470215,18.95577581307532,18.386154576328977,18.544382496449437,16464138.0,20.968441772460935,,-0.6797073479632296,0.0189983694298917,-0.0067796547705328,0.0152541989877408,-0.0152541989877409,Construction,3.0
2020-02-20,18.13298797607422,18.67096395523956,18.03805050599162,18.67096395523956,16650387.0,20.72318754196167,,-0.6968505318967769,-0.0288135730005313,0.0296683580155228,0.0296683580155228,-0.0052356219619107,Construction,3.0
2020-02-24,17.341842651367188,18.006401237797796,17.246905193082412,18.006401237797796,16662070.0,20.40514822006225,,-0.7220611715855902,-0.0436301687152121,0.0383211057665902,0.0383211057665902,-0.0054744735143408,Construction,3.0
2020-02-25,18.576025009155277,19.430458550444367,17.215260748699524,17.436780891030306,26241805.0,20.161476135253903,,-0.6827327122484799,0.0711678904369937,-0.0613287351606969,0.0459965757403957,-0.0732537913673722,Construction,3.0
2020-02-26,17.879819869995117,18.797545682495507,17.500071819892675,18.544380315760545,22633623.0,19.897234535217287,,-0.7049179876520429,-0.037478693036698,0.0371681846124554,0.0513274641004892,-0.0212389192320507,Construction,3.0
2020-02-27,17.37348747253418,17.784882512162213,17.215259586174902,17.784882512162213,11513526.0,19.61400527954101,,-0.7210527776034183,-0.0283186520413796,0.0236794736968273,0.0236794736968273,-0.0091074337613228,Construction,3.0
2020-02-28,16.70893096923828,16.930449313245703,16.360828127538635,16.83551365614892,16784176.0,19.36242198944092,,-0.7422295374656531,-0.0382511861447794,0.0075757501867521,0.0132574815477568,-0.0208333401065882,Construction,3.0
2020-03-02,16.645639419555664,17.65830276815704,16.13930865064581,17.27855469147465,13109593.0,19.128243923187256,,-0.7442463862095751,-0.0037878874357156,0.0380228873139847,0.0608365544318878,-0.0304182228238709,Construction,3.0
2020-03-03,17.025386810302734,17.341844433512474,16.519056061792423,16.708930997874585,11016417.0,18.94469900131225,,-0.7321453545256217,0.0228136259097944,-0.0185872906121962,0.0185873969699319,-0.0297397500657025,Construction,3.0
2020-03-04,16.424118041992188,17.531716969844716,16.17095267624198,17.405134286969616,21758017.0,18.72950820922852,,-0.7513053872030909,-0.0353160122004802,0.0597302237154668,0.0674373457996762,-0.0154142441684191,Construction,3.0
2020-03-05,16.392475128173828,16.740578007706755,16.170954949309074,16.61399530703858,12922089.0,18.503241539001465,,-0.7523137204056846,-0.0019266126642207,0.0135135284411092,0.0212355289125705,-0.0135135284411093,Construction,3.0
2020-03-06,15.44310188293457,16.202597984410748,14.936770243226348,15.379811446535658,19927959.0,18.232670783996586,,-0.7825664515645134,-0.0579151859506295,-0.0040982981837898,0.0491802817357216,-0.0327869131180015,Construction,3.0
2020-03-09,13.449421882629396,15.189935984440345,13.069673845174682,15.063352399898031,29055984.0,17.882985734939574,,-0.8460970654388978,-0.1290984165887227,0.1199999919218171,0.1294118153925196,-0.0282352684575368,Construction,3.0
2020-03-11,12.753218650817873,13.860818582059103,12.658281177566309,13.449423468229565,25420744.0,17.531718444824218,,-0.8682822800628827,-0.0517645470479816,0.0545905183996076,0.086848658489063,-0.0074441970965088,Construction,3.0
2020-03-12,11.645618438720703,12.531698181266046,11.075995423730546,11.075995423730546,37745554.0,17.14722318649292,,-0.9035770723019384,-0.0868486805114203,-0.0489130755904047,0.0760869632821905,-0.0489130755904047,Construction,3.0
2020-03-13,11.898783683776855,12.183595187992964,9.493710771264858,10.759538572303237,30449062.0,16.723170804977418,,-0.8955097077160397,0.0217390983903782,-0.0957446695183559,0.0239361864023486,-0.2021276271953025,Construction,3.0
2020-03-16,10.981057167053224,11.645617605454794,10.854475390479136,11.360806118338514,15615066.0,16.264307975769043,,-0.9247539841131184,-0.0771277586947721,0.0345821850763752,0.0605188032710977,-0.0115272850918101,Construction,3.0
2020-03-17,10.791183471679688,11.613971834818235,10.569664224212222,11.04434974868517,14120878.0,15.791204738616944,,-0.9308044999550952,-0.0172910214822684,0.0234604737904688,0.076246351041836,-0.0205277992028232,Construction,3.0
2020-03-18,10.791183471679688,12.65828035081504,8.892441373787893,10.98105750039071,39797022.0,15.362405395507812,,-0.9308044999550952,0.0,0.0175952924171225,0.173020585187468,-0.1759530919731687,Construction,3.0
2020-03-19,9.81016731262207,10.34814418595663,9.24054431478981,9.493710594599031,15690910.0,14.936770725250245,,-0.9620655643165178,-0.0909090427043697,-0.0322580347448177,0.0548387052117227,-0.0580645548317372,Construction,3.0
2020-03-20,10.791183471679688,10.791183471679688,9.71522973692644,9.87345854688102,17592903.0,14.542781639099122,,-0.9308044999550952,0.0999999416722904,-0.0850439552999111,0.0,-0.0997067409313328,Construction,3.0
2020-03-23,9.715229988098145,10.60130971704854,9.715229988098145,9.810167457603503,8665741.0,14.121893739700315,18.657672367095948,-0.9650908374324008,-0.0997067176556925,0.0097720249156907,0.0912052241723466,0.0,Construction,3.0
2020-03-24,10.158269882202148,10.443081373465732,9.557000776027571,9.873458390938564,6664326.0,13.762715101242064,18.39754472732544,-0.9509729266147364,0.045602615135901,-0.0280374015030442,0.0280374015030442,-0.0591901094524011,Construction,3.0
2020-03-25,9.936749458312988,10.126623478779337,9.77852156061974,10.126623478779337,5257537.0,13.330751323699952,18.126024589538574,-0.958031897218463,-0.0218069047640953,0.019108262844194,0.019108262844194,-0.0159235068124695,Construction,3.0
2020-03-26,9.873458862304688,10.379790527100454,9.81016751737907,9.81016751737907,9220437.0,12.93043327331543,17.85070697784424,-0.960048715572596,-0.0063693460596767,-0.0064102505320859,0.0512820959561457,-0.0064102505320859,Construction,3.0
2020-03-27,10.506372451782228,10.632956048713703,10.000041685619626,10.126624377160276,9524868.0,12.587077522277832,17.56589569091797,-0.9398802889129548,0.0641025195227078,-0.0361445471655188,0.0120482685639042,-0.048192729554025,Construction,3.0
2020-03-30,10.316497802734377,10.411435268455774,10.000041092647669,10.22156124240375,4420494.0,12.267455863952636,17.28867935180664,-0.9459308351447204,-0.0180723318080773,-0.0092024020307999,0.0092024897922466,-0.0306748197050775,Construction,3.0
2020-03-31,10.316497802734377,10.569664076194512,10.189915118699693,10.443081392159833,7228906.0,11.950998783111572,17.019057960510253,-0.9459308351447204,0.0,0.0122700156434778,0.0245399435255089,-0.0122699278820309,Construction,3.0
2020-04-01,10.253207206726074,10.696246593960606,10.18991496030181,10.284852424547449,3713845.0,11.61238980293274,16.7481707572937,-0.9479476534988532,-0.0061348916287779,0.003086372603551,0.0432098345719473,-0.0061729218134541,Construction,3.0
2020-04-03,10.189915657043455,10.443081943878632,10.063333871712102,10.443081943878632,3836880.0,11.300679683685305,16.482346839904785,-0.9499645022427752,-0.0061728538599218,0.0248447872736004,0.0248447872736004,-0.0124222603593249,Construction,3.0
2020-04-07,10.538018226623535,10.664599997684832,10.379789428363155,10.664599997684832,6653392.0,11.007956838607788,16.240573711395264,-0.9388718645409938,0.034161477022576,0.0120119142270505,0.0120119142270505,-0.0150150431378667,Construction,3.0
2020-04-08,10.759536743164062,11.329159654759437,10.379788739027587,10.53801752677978,8213056.0,10.773778581619265,15.995002994537352,-0.9318129547168452,0.0210208894857362,-0.0205881741632623,0.0529412116146428,-0.0352940849779377,Construction,3.0
2020-04-09,11.58232593536377,11.835491292099835,10.854475082052216,10.854475082052216,9381321.0,10.680423784255982,15.75259693145752,-0.9055939514356492,0.0764706893837651,-0.0628415101917689,0.021857902993654,-0.0628415101917689,Construction,3.0
2020-04-13,12.183594703674316,12.468406196568685,11.07599485592546,11.582326499447753,11724412.0,10.651942586898803,15.52727949142456,-0.88643391875818,0.0519126099253278,-0.0493506406647976,0.0233766388181373,-0.0909091179317403,Construction,3.0
2020-04-15,13.006383895874023,13.60765213880997,12.531698345620294,12.72157238464362,14064490.0,10.71998085975647,15.324114131927493,-0.860214915476984,0.0675325478408741,-0.0218978244460977,0.0462287018243929,-0.0364963508730749,Construction,3.0
2020-04-16,14.462085723876951,14.746897234255934,12.879800259297708,13.006383856992349,14599498.0,10.848145961761476,15.152594394683838,-0.813827515925936,0.1119221022274083,-0.1006564263743255,0.0196936676919814,-0.1094092162631069,Construction,3.0
2020-04-17,15.601330757141112,15.791205699735794,14.968417299794936,15.56968553696922,14203653.0,11.07915964126587,15.029809074401856,-0.7775243297047086,0.078774601051027,-0.0020283667248968,0.0121704324810734,-0.040567914827168,Construction,3.0
2020-04-20,15.000062942504885,15.88614265965741,14.936770693416818,15.791205191416111,7660593.0,11.28960361480713,14.903226318359376,-0.7966843319923888,-0.0385395210188089,0.0527425952773445,0.0590717332686443,-0.0042194655669555,Construction,3.0
2020-04-21,13.639296531677246,14.367148328521512,13.51271384667584,14.367148328521512,8309331.0,11.432009267807008,14.762086544036864,-0.840046519207132,-0.0907173800565666,0.0533643208910248,0.0533643208910248,-0.0092807341425138,Construction,3.0
2020-04-22,13.797526359558104,14.208920568889129,13.322840803052376,13.607652318033985,8101806.0,11.631377220153809,14.623478393554688,-0.8350043669575381,0.0116010255744034,-0.0137614552475624,0.029816519179616,-0.0344036709288034,Construction,3.0
2020-04-23,13.25954818725586,14.430439356047923,13.101320287153142,14.367148014928684,14985883.0,11.754795455932618,14.470313186645509,-0.8521475812808745,-0.0389909146235888,0.0835322449928852,0.0883055102825782,-0.0119331290831459,Construction,3.0
2020-04-24,12.183594703674316,13.03802827696664,11.962075458437168,12.9747369347002,21609550.0,11.878213691711426,14.296894741058347,-0.88643391875818,-0.081145561552065,0.064935041772794,0.0701298421421259,-0.0181817641365189,Construction,3.0
2020-04-27,12.405113220214844,12.658279479799978,12.183593987990095,12.27853144850836,6793483.0,11.99055585861206,14.136134548187256,-0.8793750089340315,0.0181817043268619,-0.0102039997103945,0.0204082183766436,-0.0178570907247964,Construction,3.0
2020-04-28,12.215240478515623,12.594989454802583,12.151950038757088,12.500051984383138,4266429.0,12.104480409622193,13.984868068695068,-0.8854254943862191,-0.0153060063482379,0.0233160784978767,0.0310881293704259,-0.0051812684220056,Construction,3.0
2020-04-29,12.500051498413086,12.784862993207858,12.215240003618316,12.3418235943866,6191689.0,12.235810041427612,13.848158626556396,-0.8763497054283595,0.0233160387139648,-0.0126581801720235,0.0227848257129923,-0.0227848257129922,Construction,3.0
2020-04-30,12.531697273254396,13.069674123813328,12.46840593232927,12.721571296029769,10850799.0,12.33707628250122,13.691195945739748,-0.8753412810563985,0.0025316515572216,0.0151515009208376,0.0429292887330674,-0.0050505003069458,Construction,3.0
2020-05-04,12.15195083618164,12.468407582694669,11.930429755536206,12.088658581488158,6431599.0,12.428848934173583,13.531068687438966,-0.8874422823505628,-0.0303028734889106,-0.0052084027944743,0.0260416414433473,-0.0182292607690502,Construction,3.0
2020-05-05,11.930428504943848,12.405114027650509,11.898783286305155,12.405114027650509,3367408.0,12.509545469284058,13.364612293243407,-0.8945013137338678,-0.0182293636819385,0.0397878016292503,0.0397878016292503,-0.0026524796343717,Construction,3.0
2020-05-06,11.835492134094238,12.120303633379589,11.803846914946307,12.025366165154203,4094856.0,12.588659715652463,13.213978729248048,-0.8975265564599616,-0.0079574988283336,0.0160427660217863,0.0240641872816509,-0.0026737560879931,Construction,3.0
2020-05-07,11.740554809570312,11.867138403883772,11.645618245573727,11.867138403883772,2171037.0,12.666191673278808,13.082332611083984,-0.9005518295758445,-0.0080214091182944,0.0107817387139383,0.0107817387139383,-0.0080862076397955,Construction,3.0
2020-05-08,11.55068016052246,12.088657012464385,11.519034942673926,12.088657012464385,4652797.0,12.716824769973757,12.939926910400391,-0.9066023758076104,-0.0161725448351959,0.0465753396739876,0.0465753396739876,-0.002739684365661,Construction,3.0
2020-05-11,11.392452239990234,11.8354916268075,11.265868652651683,11.67726372706814,5075175.0,12.748470544815063,12.80511619567871,-0.911644467277626,-0.0136985803721769,0.0250000158945717,0.0388888518015542,-0.0111111799875895,Construction,3.0
2020-05-12,11.202579498291016,11.329162194715884,10.981058421461206,11.329162194715884,5131738.0,12.729483222961424,12.682330932617187,-0.9176949527298136,-0.0166665383096994,0.011299424069624,0.011299424069624,-0.0197741133516261,Construction,3.0
2020-05-13,11.265869140625,11.740554671185269,11.202578702300482,11.70890945202301,32335098.0,12.68359694480896,12.536127815246582,-0.9156781647654698,0.0056495597593071,0.0393258882974589,0.0421348343953811,-0.005617892195844,Construction,3.0
2020-05-14,11.80384635925293,11.80384635925293,11.04434936537734,11.20257816984039,38377795.0,12.623470067977903,12.414608345031738,-0.8985349808319225,0.0477528375230252,-0.0509383273140633,0.0,-0.0643431785504584,Construction,3.0
2020-05-15,11.80384635925293,12.246885744202418,11.613971431740966,12.025365599032297,39886731.0,12.490558099746703,12.303215522766113,-0.8985349808319225,0.0,0.0187666996873201,0.0375334760776679,-0.0160858521648854,Construction,3.0
2020-05-18,11.234224319458008,12.025366596622682,11.234224319458008,12.025366596622682,12640903.0,12.27220277786255,12.193721389770507,-0.9166865587476416,-0.0482573241347215,0.0704225102390374,0.0704225102390374,0.0,Construction,3.0
2020-05-19,10.727892875671388,11.455742855614886,10.6962467519917,11.424097637325971,17807535.0,12.058594274520877,12.075366458892823,-0.932821318309228,-0.0450704409479914,0.0648966921764695,0.0678464996228767,-0.0029498918423628,Construction,3.0
2020-05-20,10.94941234588623,11.012704594552094,10.727893097118873,10.791183535003157,6650479.0,11.924100065231324,11.953846969604491,-0.9257623780952904,0.0206489263811725,-0.0144508952521569,0.0057804242516852,-0.020231154126786,Construction,3.0
2020-05-21,10.854475021362305,11.075994254572429,10.82282889925187,10.94941157691215,4079113.0,11.776947498321531,11.842454109191896,-0.9287876512111732,-0.0086705406212594,0.0087463055894461,0.020408101983206,-0.0029154908043136,Construction,3.0
2020-05-22,10.727892875671388,10.886120777897498,10.632955410023104,10.854475559608584,5335878.0,11.65036473274231,11.729162464141844,-0.932821318309228,-0.0116617473845392,0.0117993985775399,0.0147492060239471,-0.0088495911311328,Construction,3.0
2020-05-26,10.791183471679688,10.917767062877822,10.7278930341668,10.759538252923242,3982147.0,11.580744171142578,11.636124095916747,-0.9308044999550952,0.0058996297541179,-0.002932506785701,0.0117302788457205,-0.0058650135714017,Construction,3.0
2020-05-27,10.854475021362305,10.917766360192443,10.696246221591592,10.791182777141438,5032278.0,11.503212261199952,11.584225158691408,-0.9287876512111732,0.0058651166342152,-0.0058309816086271,0.0058308981968799,-0.0145772871980734,Construction,3.0
2020-05-28,10.886120796203612,11.075994822428704,10.822829454128584,10.917766919936517,6610438.0,11.436756277084353,11.54688320159912,-0.9277792268392124,0.002915458811138,0.0029070156693409,0.0174418445082205,-0.0058139481694068,Construction,3.0
2020-05-29,10.94941234588623,11.42409787314467,10.822829659336088,10.822829659336088,21638062.0,11.359224319458008,11.532959079742431,-0.9257623780952904,0.0058139672402578,-0.0115606831263141,0.0433526030679427,-0.0115606831263141,Construction,3.0
2020-06-01,11.48738956451416,11.48738956451416,11.044349277691408,11.07599449509832,15589752.0,11.307008934020995,11.524731197357177,-0.9086191941617432,0.0491329764222507,-0.0358127551177236,0.0,-0.0385675339322828,Construction,3.0
2020-06-02,11.898783683776855,12.057012498428207,11.519035615082586,11.550680834778367,20179660.0,11.294350576400756,11.54308572769165,-0.8955097077160397,0.0358126724050116,-0.029255330481644,0.0132978982437579,-0.0319148644757723,Construction,3.0
2020-06-03,12.08865737915039,12.373468875380205,11.993720817334312,12.183594846357256,14798173.0,11.302262020111083,11.569035205841065,-0.889459191874063,0.0159574037497979,0.007853433531056,0.0235602256972751,-0.0078533586351631,Construction,3.0
2020-06-04,12.057012557983398,12.24688659326841,11.772201052360474,11.993721212888396,10356964.0,11.313338041305542,11.594351787567138,-0.8904675858562348,-0.0026177283526598,-0.0052493389046937,0.0157480167140813,-0.0236220626173554,Construction,3.0
2020-06-05,14.11398220062256,14.27221101122324,12.436761154131132,12.468406373016796,52991820.0,11.432009410858154,11.680428085327147,-0.8249201840175067,0.1706035912915396,-0.1165918876908586,0.0112107843379383,-0.1188340060693462,Construction,3.0
2020-06-08,14.525378227233888,15.759560856678227,14.177275364668237,15.063354226156084,43596352.0,11.580744314193726,11.755111980438231,-0.8118106367922251,0.0291481185652325,0.0370369700882236,0.0849673316685379,-0.0239651496243302,Construction,3.0
2020-06-09,13.955754280090332,14.93677055072142,13.860817718146787,14.9051253318705,22924900.0,11.70890941619873,11.839922466278075,-0.8299622754875224,-0.0392157738154836,0.0680272117670177,0.0702947508921558,-0.006802682251219,Construction,3.0
2020-06-10,15.506393432617188,16.297536619874595,13.544360790881884,13.92410886888404,82081611.0,11.924100112915038,11.946884937286375,-0.7805496028205915,0.1111110959254306,-0.1020407853450218,0.0510204510607388,-0.1265305598146524,Construction,3.0
2020-06-11,14.715251922607422,15.822850926091515,14.62031445127298,15.791205705907252,25716087.0,12.09656925201416,12.042454986572263,-0.8057601209502484,-0.0510203428958293,0.0731182713662423,0.0752687761860508,-0.0064516375141758,Construction,3.0
2020-06-12,14.873478889465332,15.00006247833358,13.322839658780058,13.449422342257538,24104542.0,12.25005087852478,12.14245538711548,-0.8007180598700218,0.010752582945238,-0.0957446847365637,0.0085106913997037,-0.1042553152634363,Construction,3.0
2020-06-15,14.93677043914795,15.50639252272666,14.778541629902914,14.93677043914795,15629736.0,12.406697082519532,12.231063346862792,-0.7987012111260998,0.0042553292442863,0.0,0.0381355585465639,-0.0105932410148268,Construction,3.0
2020-06-16,14.65196132659912,15.632976783372923,14.272212327220156,15.506394085376892,20433543.0,12.577583932876587,12.317772617340088,-0.8077769393043812,-0.019067650112796,0.0583152480225728,0.0669545486031875,-0.0259179635349958,Construction,3.0
2020-06-17,14.588667869567873,14.905125493861084,14.3038563698603,14.55702265037303,12390990.0,12.77062268257141,12.403216018676758,-0.8097938488278813,-0.0043197941640991,-0.0021691644143091,0.0216920165105236,-0.0195227900349759,Construction,3.0
2020-06-18,15.316518783569336,15.569684143855572,14.462084334517163,14.651959260122588,31492431.0,12.988978004455566,12.504482250213623,-0.7866001490523573,0.0498915268007279,-0.0433884182716276,0.0165289099868972,-0.0557851598738454,Construction,3.0
2020-06-19,15.316518783569336,15.632974578536388,15.189936103426216,15.443101463712454,18085210.0,13.212080192565915,12.60701431274414,-0.7866001490523573,0.0,0.0082644549934485,0.0206610783715766,-0.0082644549934486,Construction,3.0
2020-06-22,15.15829086303711,15.474747581815391,14.905125488014482,15.348164894304078,16089738.0,13.433600091934204,12.699419765472411,-0.7916422405223731,-0.0103305406906146,0.0125260844367334,0.0208768073945557,-0.0167014459156448,Construction,3.0
2020-06-23,15.316518783569336,15.569684143855572,15.158289980695065,15.284873566228928,13523334.0,13.659866857528687,12.790559406280517,-0.7866001490523573,0.0104383747456686,-0.0020660841923397,0.0165289099868972,-0.0103305982978332,Construction,3.0
2020-06-24,15.348163604736328,16.39247204704704,15.284873171689194,15.47474628161204,33761893.0,13.884551286697388,12.86587615966797,-0.7855917550701855,0.0020660583265786,0.0082474151394014,0.0680412633853111,-0.0041236485795345,Construction,3.0
2020-06-25,15.000062942504885,15.443102348385748,14.905125474263585,15.25322741190315,15626878.0,14.090248394012452,12.92220552444458,-0.7966843319923888,-0.0226802809245546,0.0168775604721556,0.0295358364547555,-0.0063291379912999,Construction,3.0
2020-06-26,15.063353538513184,15.34816504082804,14.968416974668768,15.189937132623747,11666229.0,14.2959454536438,12.963344917297364,-0.7946675136382559,0.0042193553621003,0.0084034138737381,0.018907576031238,-0.0063024852733946,Construction,3.0
2020-06-29,14.810188293457031,15.158290216572023,14.651959488120577,15.063352752291996,9079882.0,14.462085390090945,12.970306968688964,-0.8027348782241546,-0.0168066987479828,0.0170939392409217,0.023504219947614,-0.0106837808001644,Construction,3.0
2020-06-30,14.715251922607422,15.31652016001669,14.651960576848069,14.873479834310391,11388558.0,14.60290880203247,12.95258539199829,-0.8057601209502484,-0.0064102068770827,0.0107526471537928,0.0408602068501133,-0.0043010711669921,Construction,3.0
2020-07-01,14.810188293457031,14.96841619340273,14.557022023840547,14.873478729122704,7319113.0,14.738985347747803,12.948787899017336,-0.8027348782241546,0.0064515627288552,0.0042734389605048,0.0106837196671971,-0.0170940615068567,Construction,3.0
2020-07-02,15.66462230682373,15.917787678425764,14.84183394372634,15.031707972427863,26747209.0,14.91936583518982,12.989294414520264,-0.7755074809607867,0.057692312645625,-0.0404040596701882,0.0161616007486979,-0.0525252602317116,Construction,3.0
2020-07-03,15.44310188293457,15.94943261725202,15.379811446535658,15.822849933672655,13124583.0,14.98582181930542,13.022205924987793,-0.7825664515645134,-0.0141414468571427,0.0245901408678608,0.032786854490481,-0.0040982981837898,Construction,3.0
2020-07-06,15.9810791015625,16.107661795170458,15.506393547837243,15.506393547837243,31493026.0,15.05860686302185,13.076636543273926,-0.7654232676309661,0.0348360855679144,-0.0297029725407494,0.0079207851236766,-0.0297029725407494,Construction,3.0
2020-07-07,17.341842651367188,17.72159067372488,15.284872838843642,15.94943142527425,112722678.0,15.227911281585694,13.179801502227782,-0.7220611715855902,0.085148414644393,-0.0802919997652708,0.0218977896404655,-0.1186131055318611,Construction,3.0
