Date_Ticker,Close_COCHINSHIP.NS,High_COCHINSHIP.NS,Low_COCHINSHIP.NS,Open_COCHINSHIP.NS,Volume_COCHINSHIP.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-01-30,156.891845703125,162.74914127604166,155.7203916956981,162.74914127604166,365672.0,,,-0.5442787181497437,-0.0257210136039086,0.0373333333333332,0.0373333333333332,-0.0074666341145832,Capital Goods,1.0
2020-01-31,158.62811279296875,162.66546039920638,155.65762462957784,157.14287509521884,354410.0,,,-0.5413958086763656,0.0110666496532213,-0.0093630168801689,0.025451652517022,-0.0187261142497975,Capital Goods,1.0
2020-02-03,154.44430541992188,156.30609346215013,152.74987886706754,154.71624868832097,177660.0,,,-0.5483426303843273,-0.0263749426213455,0.0017607853372108,0.0120547535706558,-0.010971117052502,Capital Goods,1.0
2020-02-04,156.15965270996094,158.35613811311512,154.7999236508655,155.80402871015826,251358.0,,,-0.5454944562862788,0.0111065751849844,-0.0022773103912006,0.014065639651708,-0.0087073007367715,Capital Goods,1.0
2020-02-05,144.5078125,158.14694293645726,141.68375994756326,156.84996809953833,1833588.0,,,-0.5648412495994014,-0.0746149213817872,0.0854082238601343,0.0943833430213834,-0.0195425596968104,Capital Goods,1.0
2020-02-06,148.0640411376953,150.61615068906002,145.26091488282694,146.43236872547502,479024.0,165.7562240600586,,-0.5589364638155316,0.0246092482902632,-0.0110200451080684,0.017236525031701,-0.0189318502543203,Capital Goods,1.0
2020-02-07,150.90904235839844,154.9045496043037,146.43238990278542,148.02222217171632,996836.0,164.94143371582032,,-0.5542126047854816,0.0192146668349903,-0.0191295375119147,0.0264762613522933,-0.0296645740086355,Capital Goods,1.0
2020-02-10,145.4910125732422,151.8712798392147,143.83841364965443,150.90901512920718,835858.0,163.74696197509766,,-0.563208737630502,-0.0359026185607142,0.0372394312207944,0.0438533429187635,-0.0113587698261142,Capital Goods,1.0
2020-02-11,146.3277587890625,149.7793785460597,144.40321673461375,146.07672934406693,599798.0,162.58700561523438,,-0.5618193986247051,0.0057511883450469,-0.0017155285304235,0.0235882773409579,-0.0131522690593728,Capital Goods,1.0
2020-02-12,151.01361083984375,153.12641556493662,147.22728060844733,152.2896591957293,1280712.0,161.63937759399414,,-0.5540389785804243,0.0320229879112417,0.0084498897072189,0.0139908231671488,-0.0250727746349431,Capital Goods,1.0
2020-02-13,149.21458435058594,153.0009147688766,148.52426286549326,151.45291030227762,453970.0,160.17923736572266,,-0.5570260941797911,-0.0119130088953753,0.0150007183375093,0.0253750692988194,-0.0046263673761992,Capital Goods,1.0
2020-02-14,147.31097412109375,150.9717835536861,146.43237730369358,150.61615951237053,475786.0,158.6427444458008,,-0.5601868613200104,-0.0127575346456722,0.0224367900015367,0.0248508942014262,-0.0059642319429503,Capital Goods,1.0
2020-02-17,143.18995666503906,148.9217438213146,142.29044597733213,147.79211743440482,453812.0,156.6010597229004,,-0.5670294262303928,-0.0279749521761161,0.0321402483564645,0.0400292540745981,-0.0062819397998082,Capital Goods,1.0
2020-02-18,142.49960327148438,146.0139772476496,141.1607880577604,143.42002755901748,641378.0,154.76856231689453,,-0.5681756936162686,-0.0048212417241637,0.00645913578987,0.0246623421783833,-0.0093952206391291,Capital Goods,1.0
2020-02-19,145.34457397460938,145.9512274293925,142.81339114855945,145.13538488922052,301000.0,153.12956466674805,,-0.5634518852578091,0.0199647622716877,-0.0014392631225806,0.004173898193744,-0.0174150486449676,Capital Goods,1.0
2020-02-20,144.40325927734375,146.07677237983162,142.33229447375004,145.63748029758526,420762.0,151.9058074951172,,-0.5650148504686634,-0.0064764350778589,0.0085470440654737,0.0115891643364758,-0.0143415378154047,Capital Goods,1.0
2020-02-24,144.42417907714844,145.55379270760432,143.29455267880144,143.9012062571528,269492.0,150.82953033447265,,-0.5649801150933339,0.0001448706899648,-0.0036210890955887,0.0078214994031744,-0.00782158780867,Capital Goods,1.0
2020-02-25,144.40325927734375,145.32369659086876,140.15672233335914,145.28185620972823,485452.0,149.86516876220702,,-0.5650148504686634,-0.0001448497054881,0.0060843289603111,0.0063740757523844,-0.0294074868201459,Capital Goods,1.0
2020-02-26,144.23590087890625,150.5743287772945,143.14811488142624,144.23590087890625,1942584.0,148.92486419677735,,-0.5652927334713,-0.0011589655197191,0.0,0.0439448698955311,-0.0075417145859771,Capital Goods,1.0
2020-02-27,148.60794067382812,150.15593234191402,141.0771331282197,143.92209976051606,345526.0,148.30357131958007,,-0.558033369392758,0.0303117307707769,-0.0315315648145395,0.0104166147587194,-0.0506756739341229,Capital Goods,1.0
2020-02-28,141.7465362548828,144.34048633383532,140.82611182885037,144.34048633383532,478416.0,147.54630584716796,,-0.5694260911207474,-0.0461711829652834,0.0182999186257939,0.0182999186257939,-0.006493452682169,Capital Goods,1.0
2020-03-02,139.31996154785156,145.0726626628154,138.10666713900108,143.0853659140097,342786.0,146.5808982849121,,-0.5734551919726155,-0.0171191111341717,0.0270270270270269,0.0412912912912912,-0.008708690379833,Capital Goods,1.0
2020-03-03,138.39950561523438,140.9934556029187,136.53773025687914,140.19853956407658,1100668.0,145.77865829467774,,-0.5749835231513214,-0.0066067771078234,0.0129988466421528,0.0187424801566544,-0.0134521821452973,Capital Goods,1.0
2020-03-04,136.72598266601562,139.27809209051242,135.5545288816017,138.39949536825762,495018.0,144.80697479248047,,-0.577762251834506,-0.0120919720181033,0.0122399025379831,0.0186658700470334,-0.0085678944233699,Capital Goods,1.0
2020-03-05,137.58367919921875,143.06443639490678,135.70097722292138,136.7259961937271,876630.0,144.4607681274414,,-0.5763381267817889,0.0062731056415095,-0.0062339007830263,0.0398358092150741,-0.0136840502249634,Capital Goods,1.0
2020-03-06,135.91017150878906,137.22806038882314,130.19931118338104,133.88103452568112,261826.0,143.8530746459961,,-0.5791168301291783,-0.0121635625691218,-0.0149299861855941,0.009696764159766,-0.0420193739880514,Capital Goods,1.0
2020-03-09,126.74765014648438,133.79731089739303,125.34608096184007,133.79731089739303,969408.0,142.6450050354004,,-0.5943303418002394,-0.0674160091227032,0.0556196564020023,0.0556196564020023,-0.0110579500529159,Capital Goods,1.0
2020-03-11,121.1623306274414,129.44621397284945,120.4929229463836,126.76859601650771,500454.0,141.42857093811034,,-0.6036042436368176,-0.044066454191363,0.0462706961811825,0.0683701221535588,-0.0055248828376879,Capital Goods,1.0
2020-03-12,102.46082305908205,115.89076641366609,100.41077234397062,115.89076641366609,967894.0,139.23522415161133,,-0.6346563517201005,-0.1543508404923648,0.1310739359066044,0.1310739359066044,-0.020008142174783,Capital Goods,1.0
2020-03-13,102.81644439697266,107.87882325656632,87.98493823175681,93.71671839235758,978374.0,136.82536582946778,,-0.634065875675293,0.0034708030569456,-0.0885045778229908,0.0492370543378051,-0.1442522764933558,Capital Goods,1.0
2020-03-16,98.04694366455078,101.37304941499548,96.35251050596338,101.2475346654806,561134.0,134.26698379516603,,-0.6419851865493016,-0.0463885009873217,0.0326434550767849,0.0339236046135649,-0.0172818559687549,Capital Goods,1.0
2020-03-17,97.75407409667967,102.87920758251602,94.97186132937526,96.87548361518924,550582.0,131.7891387939453,,-0.6424714691360179,-0.0029870341381888,-0.0089877633194244,0.0524288479349466,-0.0284613484707838,Capital Goods,1.0
2020-03-18,106.89562225341795,117.29232231383494,90.03498075427004,98.0887605130892,1252584.0,129.97442207336425,,-0.6272927815155699,0.0935157766181408,-0.082387487482418,0.0972602978611179,-0.1577299532358428,Capital Goods,1.0
2020-03-19,97.35662078857422,102.71186384635456,90.62073456628865,92.87997463906603,443168.0,127.71727294921877,,-0.6431314032635869,-0.0892365960715359,-0.045981938498358,0.0550064599038426,-0.0691877570084693,Capital Goods,1.0
2020-03-20,112.71110534667967,114.21726969847975,96.22700377527596,97.4821386071274,953636.0,126.08559951782226,,-0.6176367145429804,0.1577138199101038,-0.1351150509322983,0.013363051911942,-0.1462509086456165,Capital Goods,1.0
2020-03-23,94.15602111816406,107.941582399799,92.50342840084764,104.17617836259669,369842.0,123.57323760986328,145.0458721923828,-0.6484457003347515,-0.1646251642324279,0.1064207803753465,0.1464118929190339,-0.0175516413893749,Capital Goods,1.0
2020-03-24,90.36968994140624,106.68643951416016,87.48288295518917,99.57401021321614,286128.0,120.87051315307616,143.50916900634766,-0.6547325499114512,-0.0402133727805472,0.1018518518518518,0.1805555555555555,-0.0319444161874277,Capital Goods,1.0
2020-03-25,95.66217803955078,96.645369416194,89.95131785489916,89.95131785489916,196200.0,118.43345909118652,142.03480361938475,-0.6459448673221011,0.0585648584340177,-0.059698203633734,0.0102777440028254,-0.059698203633734,Capital Goods,1.0
2020-03-26,93.77947235107422,103.75779512091782,91.81309605903932,98.73725664732504,589160.0,115.91063766479492,140.5198553466797,-0.6490709244227861,-0.0196807738132219,0.0528664127869131,0.1064019930981121,-0.0209680886737508,Capital Goods,1.0
2020-03-27,102.02153778076172,104.59456143857244,92.04321406594376,97.9005095065038,525584.0,113.5813175201416,139.16096267700195,-0.6353857439304309,0.0878877351626844,-0.0403937086609472,0.0252203967297572,-0.0978060508778135,Capital Goods,1.0
2020-03-30,112.35546112060548,115.66065913308988,97.08466312058712,101.6659031589871,1363556.0,112.11176376342772,137.83972412109375,-0.6182272285914807,0.1012915857242883,-0.095140528595614,0.0294173329851454,-0.1359150489679024,Capital Goods,1.0
2020-03-31,111.43506622314452,114.59381737919452,105.38949449302802,108.7783613819679,802754.0,110.7175189971924,136.50760879516602,-0.6197554584270055,-0.0081918127368367,-0.023840833332092,0.0283461145859125,-0.0542519687475258,Capital Goods,1.0
2020-04-01,105.38947296142578,114.97033181830264,104.59455688269534,111.62330599805637,353638.0,109.06701736450196,134.9349252319336,-0.6297936018603226,-0.0542521619685914,0.0591504337336639,0.0909090688818947,-0.0075426516177891,Capital Goods,1.0
2020-04-03,100.7873077392578,106.26806481685462,100.4107699056894,105.43130840097388,295028.0,107.27008361816408,133.36768035888673,-0.6374350677353875,-0.0436681681087107,0.0460772369645028,0.054379437257872,-0.0037359647957114,Capital Goods,1.0
2020-04-07,103.2557373046875,106.47724805145944,102.1261174823057,106.47724805145944,200586.0,105.5536865234375,131.87030456542968,-0.633336470797065,0.0244914723966597,0.0311993389506861,0.0311993389506861,-0.010940019914327,Capital Goods,1.0
2020-04-08,106.64460754394533,109.61509551020448,102.50266564885531,103.3394221031317,398752.0,104.09040832519533,130.62562866210936,-0.6277095680158318,0.0328201640675705,-0.030992522893871,0.0278540850275537,-0.0388387372833943,Capital Goods,1.0
2020-04-09,108.15077209472656,113.359586148031,106.74920247531745,108.31812083259102,320298.0,103.16056442260742,129.46964965820314,-0.6252087223352838,0.0141232134044902,0.0015473651701523,0.0481625230446083,-0.0129594046557663,Capital Goods,1.0
2020-04-13,105.87061309814452,110.7447233411526,103.79964212235222,109.6150970053157,261292.0,102.39597854614256,128.31325210571288,-0.6289947135635378,-0.0210831504243436,0.0353684917617314,0.0460383679698697,-0.0195613392157507,Capital Goods,1.0
2020-04-15,107.2721710205078,109.656931936448,106.45633478376531,108.77833513752849,253494.0,102.63654594421386,127.19785568237305,-0.6266675574275352,0.0132384037585954,0.0140405857613594,0.0222309373740956,-0.0076052924908783,Capital Goods,1.0
2020-04-16,107.85791015625,111.22586280484516,105.84969961847106,108.29721498931436,281424.0,102.88861923217772,126.13433792114256,-0.6256949922541025,0.0054603083928469,0.004072995966897,0.0312258289050486,-0.018619038092521,Capital Goods,1.0
2020-04-17,113.02487182617188,118.86125301179352,109.09211917275503,110.8702265801729,1504718.0,103.63751564025878,125.25699844360352,-0.6171157345846274,0.0479052640871372,-0.0190634610876864,0.0516380252533952,-0.0347954621834499,Capital Goods,1.0
2020-04-20,113.84070587158205,116.72751277369788,113.08761748327647,114.63562186377496,305450.0,104.44184722900393,124.3612503051758,-0.6157611182862622,0.0072181815579926,0.0069827043508463,0.02535830114557,-0.0066152821395457,Capital Goods,1.0
2020-04-21,107.7114715576172,112.96211280491202,106.81195460676685,112.96211280491202,283918.0,104.48263969421389,123.42659362792968,-0.6259381398814094,-0.0538404454455766,0.0487472798520458,0.0487472798520458,-0.0083511713083334,Capital Goods,1.0
2020-04-22,106.3726577758789,108.75741863258244,105.74509047336636,107.7742273050682,226492.0,104.93344154357912,122.43085372924804,-0.6281611152272186,-0.012429630404057,0.0131760318722347,0.0224189270679695,-0.0058997050147492,Capital Goods,1.0
2020-04-23,104.615478515625,108.92477559549346,104.17618009386184,107.48136558342236,467908.0,104.52866020202636,121.63300704956056,-0.6310787474080286,-0.0165190876771752,0.0273944841476714,0.0411917733495319,-0.0041991723213076,Capital Goods,1.0
2020-04-24,103.33941650390624,106.81195687779002,102.921038299437,104.55271074328918,258630.0,104.98782997131347,120.73851455688477,-0.6331975292957467,-0.0121976406342983,0.0117408659776694,0.0336032512216915,-0.0040485829959514,Capital Goods,1.0
2020-04-27,102.14704132080078,105.82877098626288,101.6659089144954,103.6113651117503,217696.0,105.5766975402832,119.7632745361328,-0.6351773570142488,-0.0115384354145293,0.0143354498771108,0.0360434293333993,-0.0047101942462958,Capital Goods,1.0
2020-04-28,102.4817352294922,105.32670816679428,102.12611760229473,102.90011341486178,418212.0,105.91767539978028,118.9030889892578,-0.6346216290126686,0.0032765893594536,0.0040824658602109,0.0277607803081321,-0.003470058605088,Capital Goods,1.0
2020-04-29,102.9001235961914,105.01293491814631,102.62818030237186,103.71595986159517,240990.0,106.37370796203614,118.0345362854004,-0.6339269341739747,0.0040825652079592,0.0079284284303224,0.0205326412458566,-0.0026427887967047,Capital Goods,1.0
2020-04-30,103.65319061279295,105.8496759840025,103.29756661816232,104.42719277336828,414766.0,106.45529060363768,117.08732788085938,-0.632676536669496,0.0073184267451106,0.0074672294793769,0.0211907164480322,-0.0034309025368945,Capital Goods,1.0
2020-05-04,100.26433563232422,102.56541579098251,99.82504361828173,102.5026616129607,278448.0,105.85073432922364,116.10832290649414,-0.6383034141149339,-0.0326941694745139,0.0223242488619739,0.0229501361989421,-0.0043813387010653,Capital Goods,1.0
2020-05-05,98.130615234375,102.4608260894098,97.37753314273348,100.8709939207662,322166.0,105.18551177978516,115.12471572875975,-0.6418462577158809,-0.0212809508435153,0.0279258280389467,0.0441270121938248,-0.007674282789758,Capital Goods,1.0
2020-05-06,97.58670806884766,100.32708635678742,96.6453571871546,98.2770294951782,318746.0,104.79537353515624,114.21265075683594,-0.6427493648065521,-0.0055426857788293,0.0070739288166532,0.028081470747086,-0.0096463022508038,Capital Goods,1.0
2020-05-07,97.27294921875,99.38576079039804,96.95916551159274,97.87959644246486,180642.0,104.61965560913086,113.30811767578123,-0.6432703320970076,-0.003215180184952,0.0062365460139448,0.021720443233367,-0.0032258064516128,Capital Goods,1.0
2020-05-08,95.93412017822266,99.7831982468031,95.5994163496625,98.31887458280389,200008.0,104.25357475280762,112.31990859985352,-0.6454933327786119,-0.0137636316291443,0.0248582506427423,0.0401220969289108,-0.0034888924601419,Capital Goods,1.0
2020-05-11,100.6199722290039,101.62407750640116,95.8086222055796,96.26884084835496,529266.0,103.95234298706056,111.44424285888672,-0.6377129127343312,0.0488444782948554,-0.0432432178647999,0.0099791846007666,-0.0478170478170478,Capital Goods,1.0
2020-05-12,103.13023376464844,107.5232051826152,101.83325869719448,101.83325869719448,3251384.0,103.70131607055664,110.61836395263671,-0.6335448577132471,0.0249479450255795,-0.0125760896694345,0.0425963488843814,-0.0125760896694345,Capital Goods,1.0
2020-05-13,103.6950454711914,107.50228986681212,103.33942142687312,107.46044949079406,717290.0,103.59253768920898,109.80419967651368,-0.6326070405830416,0.0054766840520493,0.0363122847624264,0.036715779218964,-0.00342951818674,Capital Goods,1.0
2020-05-14,101.26844787597656,103.65320241664418,100.87098984985612,103.29757838151568,235554.0,103.29235153198242,108.94485061645508,-0.6366361794386026,-0.0234012877296919,0.0200371443238094,0.023548840637789,-0.0039247962663278,Capital Goods,1.0
2020-05-15,104.17618560791016,105.66142969155902,101.28937819885954,101.28937819885954,486246.0,103.10826530456544,108.05621551513671,-0.6318081522862568,0.0287131657779005,-0.027710818861383,0.0142570403685051,-0.027710818861383,Capital Goods,1.0
2020-05-18,98.67449188232422,106.35172731073452,97.90048973045027,105.01291847155136,828302.0,102.39074630737304,107.19477462768556,-0.6409432012968003,-0.0528114337598495,0.0642357155158814,0.0778036479535755,-0.007843994299935,Capital Goods,1.0
2020-05-19,96.4570770263672,101.2265850498672,95.91318419254335,99.0300999156868,459670.0,101.52156486511232,106.33751693725586,-0.6446250117348609,-0.0224720169686958,0.0266753147476805,0.0494469474976546,-0.0056387032511379,Capital Goods,1.0
2020-05-20,96.20606994628906,97.06374656992438,95.39023369802914,96.6035279765752,451084.0,100.9462947845459,105.49364822387696,-0.6450417855672251,-0.0026022671204261,0.0041313196818872,0.0089149949074329,-0.0084800912116606,Capital Goods,1.0
2020-05-21,94.97185516357422,98.3188808962112,94.63715131352151,97.04282605885436,1026384.0,100.37625465393066,104.65856567382812,-0.6470910840363864,-0.0128288660310507,0.021806153957014,0.0352422907488987,-0.0035242425187569,Capital Goods,1.0
2020-05-22,94.05142974853516,95.34839846381928,93.5075367590536,94.5534823603853,664550.0,99.84805221557616,103.78792068481444,-0.6486193645435018,-0.0096915598147869,0.0053380646439131,0.0137899946736781,-0.0057829316463955,Capital Goods,1.0
2020-05-26,91.9385986328125,95.39021837670649,91.66665538838632,95.11827513228027,582476.0,99.27801132202148,102.90848922729492,-0.6521275234407098,-0.0224646357994952,0.0345847831786831,0.037542662116041,-0.0029578789373577,Capital Goods,1.0
2020-05-27,91.58299255371094,93.486614788646,91.39472362584816,92.7962932585008,533892.0,98.749808883667,102.20519607543946,-0.6527179741497219,-0.0038678649053787,0.0132481006675806,0.0207857614372957,-0.0020557193274979,Capital Goods,1.0
2020-05-28,92.06412506103516,93.71671768993932,91.64574685706222,92.23147378904643,685902.0,98.22892837524414,101.62323196411133,-0.6519190985208346,0.0052535137137176,0.0018177409267761,0.0179504516858066,-0.0045444216593115,Capital Goods,1.0
2020-05-29,94.07234191894533,96.81271405369812,92.0432050717404,92.0432050717404,1344716.0,97.78753929138183,101.4554623413086,-0.6485846418360698,0.0218132400278477,-0.0215699620718835,0.0291304763850142,-0.0215699620718835,Capital Goods,1.0
2020-06-01,95.43207550048828,97.69131535775335,94.63715304408385,94.63715304408385,898108.0,97.3764835357666,101.3077749633789,-0.6463269311149311,0.0144541270452748,-0.0083297198791445,0.0236737998772071,-0.0083297198791445,Capital Goods,1.0
2020-06-02,96.16423034667967,98.36071586294588,95.78768614209586,96.22698452213804,1264942.0,97.17147827148438,101.27012069702148,-0.6451112563178842,0.0076719996117831,0.0006525729497559,0.0228409826434183,-0.0039156368560986,Capital Goods,1.0
2020-06-03,100.09697723388672,104.38535347901666,97.4611934844814,97.6703825696097,2745912.0,97.26979637145996,101.31697875976562,-0.6385812971175705,0.0408961510223621,-0.0242424369979428,0.0428422152560084,-0.0263323011567725,Capital Goods,1.0
2020-06-04,100.36892700195312,102.293469263557,98.84184913503208,100.41076737527068,784976.0,97.40890731811524,101.18644485473632,-0.6381297499061837,0.0027168629421342,0.0004168658026675,0.0191746820364677,-0.015214647725499,Capital Goods,1.0
2020-06-05,101.85417175292967,103.06747236615206,100.82914643730618,102.0842810402602,1285206.0,97.63796844482422,101.27639587402344,-0.6356636396009652,0.0147978542298022,0.0022592033627124,0.0119121346955282,-0.0100636556950258,Capital Goods,1.0
2020-06-08,111.22584533691406,112.92027191406348,103.06747056063024,103.08838436315732,3173776.0,98.4025547027588,101.24669067382813,-0.6201028501839941,0.0920106994411332,-0.0731616015064444,0.0152341083317175,-0.0733496315678366,Capital Goods,1.0
2020-06-09,111.18401336669922,115.8489280249319,109.65693539802533,112.96212082411586,2056128.0,98.93075675964356,101.58725051879884,-0.6201723082667557,-0.0003760993687045,0.0159924741298211,0.041956703279339,-0.0137346901090662,Capital Goods,1.0
2020-06-10,112.48098754882812,113.79887639467373,109.71968872979112,111.4977961734579,715152.0,99.39829444885254,102.02947647094726,-0.6180188036716057,0.0116651139211112,-0.0087409561099685,0.0117165476100884,-0.0245490271663761,Capital Goods,1.0
2020-06-11,110.47274780273438,114.1753970643314,109.5104831439637,112.16718700781512,537192.0,99.73717956542968,102.32568786621094,-0.6213532983600635,-0.0178540372898306,0.0153380742199553,0.0335164041380473,-0.0087104256742933,Capital Goods,1.0
2020-06-12,113.3177490234375,114.1754193095366,104.63640053073092,104.63640053073092,922676.0,100.33964462280274,102.7164533996582,-0.6166294393300134,0.0257529687392523,-0.0766106683862122,0.0075687197591765,-0.0766106683862122,Capital Goods,1.0
2020-06-15,110.47274780273438,114.86571847326589,109.71967222351282,113.79885927472064,488378.0,100.65447273254397,102.88547760009766,-0.6213532983600635,-0.025106404294306,0.0301079817252805,0.0397651978239539,-0.0068168448255336,Capital Goods,1.0
2020-06-16,113.4223175048828,115.80706526732406,110.8702082703648,112.9411851923814,905180.0,101.39186401367188,102.9068147277832,-0.6164558131249561,0.0266995232834738,-0.0042419545208172,0.0210253838477474,-0.0225009441762477,Capital Goods,1.0
2020-06-17,118.21273803710938,121.89447332010178,113.79885377894148,114.04988321585488,2223320.0,102.479647064209,103.0423681640625,-0.608501766875618,0.0422352552620019,-0.0352149429103628,0.0311449962510523,-0.0373384825650708,Capital Goods,1.0
2020-06-18,124.8022003173828,126.53847989981888,117.5851770402347,118.2545846514029,1753390.0,103.90945358276367,103.43062271118164,-0.5975605796911179,0.0557424046654335,-0.052463944139837,0.0139122513707334,-0.0578276926111446,Capital Goods,1.0
2020-06-19,122.20825958251952,127.52165440130604,121.74804106614896,126.7267384736957,1057334.0,105.27127380371094,103.85904174804688,-0.6018675762135202,-0.0207844150845631,0.0369735966015056,0.0434781972751909,-0.00376585443523,Capital Goods,1.0
2020-06-22,125.95275115966795,133.83918273045103,125.09508096256528,130.9523757233543,4811876.0,106.86633987426758,104.31298202514648,-0.5956501973874796,0.030640249602933,0.0396944450808256,0.0626142065034021,-0.0068094598109684,Capital Goods,1.0
2020-06-23,127.7936019897461,128.7558665595596,126.4757006961104,128.02370484882286,753138.0,108.65909004211426,104.7359619140625,-0.5925936363732489,0.014615407866276,0.0018005819970174,0.0075298336914448,-0.0103127329781458,Capital Goods,1.0
2020-06-24,129.52989196777344,132.1656694940461,126.3502151262502,128.86048430094394,1627376.0,110.5564350128174,105.16354431152344,-0.589710688896178,0.0135866737535628,-0.0051679782686459,0.0203487973797464,-0.0245478228478281,Capital Goods,1.0
2020-06-25,126.93594360351562,131.41259546044364,125.55530064765752,129.27886408220797,1836142.0,112.3000259399414,105.58485092163086,-0.5940176980864779,-0.0200258668084366,0.0184575023604853,0.0352670152349505,-0.010876690373615,Capital Goods,1.0
2020-06-26,133.7136993408203,135.76375033623285,128.9651033625386,128.9651033625386,3177094.0,114.28209381103515,106.11368148803712,-0.5827638671882164,0.0533950868831527,-0.035513159845934,0.0153316451905738,-0.035513159845934,Capital Goods,1.0
2020-06-29,127.7308578491211,134.27848681635004,127.27065204885042,133.88102242387347,1636062.0,115.8970329284668,106.51114044189453,-0.5926978171634424,-0.0447436689074742,0.0481494031929004,0.0512611367173558,-0.0036029336060223,Capital Goods,1.0
2020-06-30,125.63897705078124,129.216118569159,123.42157754442732,128.8814083252535,1568178.0,117.37077026367189,106.76342254638672,-0.5961711900137302,-0.0163772547492856,0.0258075268565876,0.0284715906030652,-0.0176489777169843,Capital Goods,1.0
2020-07-01,125.34611511230467,126.3293064659928,122.9822807634901,126.3293064659928,776250.0,118.63322715759276,106.99353073120118,-0.596657459932549,-0.0023309799661787,0.0078438119347155,0.0078438119347155,-0.0188584572142239,Capital Goods,1.0
2020-07-02,126.03643798828124,127.5844424997746,124.11189563471622,126.30838127600578,1358214.0,119.91660270690916,107.36003005981443,-0.5955112432182637,0.0055073336366114,0.0021576560879148,0.012282198197614,-0.0152697298042012,Capital Goods,1.0
