Date_Ticker,Close_HONAUT.NS,High_HONAUT.NS,Low_HONAUT.NS,Open_HONAUT.NS,Volume_HONAUT.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-01-23,26605.841796875,26758.97768987368,26511.76498739206,26708.62473487307,900.0,,,-1.896929928030283,-0.0023183943923199,0.0038631718095136,0.0057557244069859,-0.003535945609283,Capital Goods,1.0
2020-01-24,26707.43359375,26906.468871379424,26511.76020269012,26906.468871379424,1693.0,,,-1.88155337984532,0.0038184019002523,0.0074524299360609,0.0074524299360609,-0.0073265516273968,Capital Goods,1.0
2020-01-27,27208.19140625,27352.621159933555,26610.440182528848,26704.665758134044,985.0,,,-1.805760580921044,0.0187497540990679,-0.0185063990692262,0.0053083187899942,-0.0219695317044793,Capital Goods,1.0
2020-01-28,27392.736328125,27519.705525494952,26843.16054727886,27026.170855045457,3577.0,,,-1.777828563073258,0.006782697134092,-0.0133818494322226,0.004635141077147,-0.0200628288559062,Capital Goods,1.0
2020-01-29,27647.859375,27698.85571971723,27342.677339659545,27362.51247169209,1137.0,,,-1.7392141085204484,0.0093135290983346,-0.0103207593556383,0.0018444952292886,-0.011038179527794,Capital Goods,1.0
2020-01-30,27593.55078125,27817.019641684623,27501.104693015383,27748.31736138604,1017.0,,,-1.747434050822305,-0.0019642965125577,0.0056087953798684,0.0080985902179169,-0.0033502788012855,Capital Goods,1.0
2020-01-31,27701.083984375,27847.24492353851,27346.93429760318,27782.94400275592,586.0,,,-1.7311582339729443,0.0038970411592722,0.0029551196778829,0.005276361720933,-0.0127846869447989,Capital Goods,1.0
2020-02-03,27468.06640625,27992.46668898056,27237.622572811262,27580.05009152103,1527.0,,,-1.766426888807261,-0.0084118577546075,0.004076868157183,0.0190912703855716,-0.0083895178506739,Capital Goods,1.0
2020-02-04,32324.31640625,32961.63738112361,28983.883962471213,28983.883962471213,19696.0,,,-1.0314033493072814,0.1767962086656024,-0.1033411627889183,0.0197164563935026,-0.1033411627889183,Capital Goods,1.0
2020-02-05,33653.515625,35117.451202014105,31908.09350960837,32249.38299219448,21183.0,,,-0.8302208083618537,0.0411207216896625,-0.0417232080134427,0.0435002272370794,-0.0518644808120734,Capital Goods,1.0
2020-02-06,34160.40234375,34791.63709487655,33733.59347279766,33911.309744946375,7255.0,28091.02763671875,,-0.7535003614859401,0.015061924715332,-0.0072918520191024,0.0184785514167704,-0.0124942577273371,Capital Goods,1.0
2020-02-07,33994.65625,34514.75171326306,33387.01262031035,34317.89199440552,2646.0,28440.1296875,,-0.7785870601704025,-0.0048519947769387,0.0095084280902391,0.0152993299722823,-0.0178746808092713,Capital Goods,1.0
2020-02-10,33880.296875,34178.26049576303,33041.46753203772,34033.78052200274,1697.0,28798.54033203125,,-0.7958960604458218,-0.0033640397525714,0.0045301742062358,0.0087945988744537,-0.0247586184400068,Capital Goods,1.0
2020-02-11,37449.49609375,38469.65488858995,33485.93959304952,33981.15713166285,11489.0,29345.42705078125,,-0.2556756346139172,0.1053473419054861,-0.0926137685111867,0.0272409218080293,-0.105837378713407,Capital Goods,1.0
2020-02-12,36473.59765625,39099.84516694151,36211.49805498568,37491.38357599591,14752.0,29817.2220703125,,-0.4033839123433894,-0.0260590539070796,0.0279047306859652,0.072004070874579,-0.0071860090066934,Capital Goods,1.0
2020-02-13,36358.95703125,37591.2084855745,36107.44149698674,36592.17153352164,3795.0,30254.02822265625,,-0.4207354815496679,-0.003143112617528,0.0064142242053639,0.0338912761789453,-0.0069175673561561,Capital Goods,1.0
2020-02-14,36355.1953125,37393.45809442168,35578.44097170368,36404.21317128883,2121.0,30688.04453125,,-0.421304840999908,-0.000103460579102,0.0013483040970481,0.0285588558388159,-0.0213657039693924,Capital Goods,1.0
2020-02-17,35709.7578125,36898.83002953765,35612.811824754834,36404.20764308272,1831.0,31116.61240234375,,-0.5189958074402721,-0.0177536523859102,0.0194470607789905,0.0332982436700093,-0.0027148318466396,Capital Goods,1.0
2020-02-18,35196.88671875,36255.82307582096,34821.41807009271,36250.87685166328,1816.0,31527.47548828125,,-0.5966220265672427,-0.0143622114841247,0.0299455500520675,0.0300860802130789,-0.0106676664802081,Capital Goods,1.0
2020-02-19,34559.81640625,35514.93238393033,34346.583889239795,35295.76439735401,1914.0,31922.08291015625,,-0.6930465673145494,-0.0181001893034085,0.0212949045345889,0.0276366045019731,-0.0061699551439643,Capital Goods,1.0
2020-02-20,34529.14453125,34870.878366393175,34445.60358273459,34722.39117976784,1439.0,32318.248046875,,-0.6976889457187916,-0.0008875010977909,0.0055966242761369,0.009896967902981,-0.0024194329065928,Capital Goods,1.0
2020-02-24,33662.96484375,34870.883115261124,33387.01574865427,34610.6112334631,2018.0,32666.024609375,,-0.8287906105320191,-0.0250854661839675,0.0281510079136433,0.0358827060277606,-0.0081974091223567,Capital Goods,1.0
2020-02-25,33965.4296875,34063.66248930707,33634.33015729919,33634.33015729919,819.0,33003.8865234375,,-0.7830106815688411,0.008985092226841,-0.0097481331237997,0.0028921407063258,-0.0097481331237997,Capital Goods,1.0
2020-02-26,33429.8984375,34079.484511677016,33328.9954644901,33842.06575165372,13378.0,33305.74462890625,,-0.8640666558057211,-0.0157669505413937,0.0123293020146111,0.0194312906870319,-0.0030183451857787,Capital Goods,1.0
2020-02-27,32962.0859375,33713.46770792852,32249.385190095934,33609.59698875796,1815.0,33571.45595703125,,-0.9348729774679778,-0.0139938355144756,0.0196441163488778,0.0227953343684992,-0.0216218339080671,Capital Goods,1.0
2020-02-28,32722.29296875,32941.85510099751,30914.942540235814,32349.29740713873,3141.0,33827.89306640625,,-0.9711671296713926,-0.0072748117095706,-0.0113988210412847,0.0067098638978997,-0.0552330006408847,Capital Goods,1.0
2020-03-02,31875.697265625,33634.22695981027,31710.790909573167,32843.92073539295,2488.0,34036.62373046875,,-1.0993046370559818,-0.0258721387261431,0.0303749738146776,0.0551683522255586,-0.0051734195703279,Capital Goods,1.0
2020-03-03,32488.87890625,33089.25004287798,31666.814527252925,32249.2826511497,4346.0,34287.66435546875,,-1.0064957948735176,0.0192366502767065,-0.0073747160002559,0.0184792814292058,-0.0253029469366802,Capital Goods,1.0
2020-03-04,32229.89453125,32890.21546395269,31764.651908739423,32546.05486453029,3532.0,34282.94326171875,,-1.0456946853729132,-0.0079714777400391,0.0098095367012058,0.0204878403204964,-0.0144351270544641,Capital Goods,1.0
2020-03-05,33782.01953125,35102.36384415356,32448.21994284976,32645.07966568221,6663.0,34289.36845703125,,-0.8107709456053135,0.0481579298528285,-0.033655177557282,0.0390842327138605,-0.039482529668376,Capital Goods,1.0
2020-03-06,34337.0390625,34622.532828766205,32160.352450243925,32645.08246256689,3420.0,34298.20029296875,,-0.7267652992009903,0.0164294361009583,-0.0492749708806697,0.0083144550043046,-0.0633917970706235,Capital Goods,1.0
2020-03-09,33546.6328125,34237.767241472655,33244.565325539734,34237.767241472655,3122.0,34275.79912109375,,-0.8463981845586028,-0.0230190567265077,0.020602199715112,0.020602199715112,-0.009004405558334,Capital Goods,1.0
2020-03-11,33371.0859375,34722.494898607874,33067.58870310979,34722.494898607874,2846.0,34250.33857421875,,-0.8729682922364738,-0.0052329208711101,0.0404964034924995,0.0404964034924995,-0.009094616667813,Capital Goods,1.0
2020-03-12,30684.447265625,32634.14841215637,29776.27025014794,32353.25310734513,6661.0,33912.0861328125,,-1.2796077086501854,-0.0805079785808214,0.0543860486478324,0.0635403704571719,-0.0295973073138738,Capital Goods,1.0
2020-03-13,31354.759765625,32645.080934249345,26709.61167347674,29182.723865465323,4322.0,33656.14423828125,,-1.1781517567693969,0.0218453503234824,-0.0692729243150168,0.041152321952693,-0.1481481002205238,Capital Goods,1.0
2020-03-16,29590.046875,30467.75443439869,28897.97151213631,30467.75443439869,3231.0,33317.69873046875,,-1.4452519915325222,-0.056282137187978,0.0296622564711193,0.0296622564711193,-0.023388789000142,Capital Goods,1.0
2020-03-17,28773.869140625,30466.961803488382,28589.17788884121,29776.2717804194,2278.0,32938.632421875,,-1.5687855507976725,-0.027582846956034,0.0348372558064891,0.0588413276848107,-0.0064187145246666,Capital Goods,1.0
2020-03-18,26588.826171875,29344.317635552037,26313.91462476615,28774.166717690718,4457.0,32482.58583984375,,-1.8995053483472568,-0.0759384481131528,0.0821901851435364,0.103633437815759,-0.010339363811391,Capital Goods,1.0
2020-03-19,24459.4765625,26808.537146888026,22159.08605499232,25423.594268451005,11467.0,31945.71533203125,,-2.2217956107340187,-0.0800843781372858,0.0394169394217185,0.0960388738649249,-0.0940490489086967,Capital Goods,1.0
2020-03-20,24914.826171875,26709.61408686322,23679.705528622257,24434.350664648944,6184.0,31463.4658203125,,-2.1528756248204544,0.0186164903493118,-0.0192847224344049,0.0720369430878975,-0.0495737210740407,Capital Goods,1.0
2020-03-23,19931.8984375,24533.272328266456,19931.8984375,22752.631594763243,10458.0,30733.603515625,30620.0085546875,-2.9070726246439658,-0.1999984948720998,0.1415185395464537,0.2308547730761763,0.0,Capital Goods,1.0
2020-03-24,21562.623046875,22505.32327696282,20081.673077905285,20774.14456335029,6368.0,30128.58642578125,30511.0087109375,-2.6602523467891324,0.0818148163100683,-0.0365669094066445,0.043719181476135,-0.0686813457597564,Capital Goods,1.0
2020-03-25,23836.6484375,24606.47805885524,20827.118089564312,21565.539184813224,4785.0,29622.14736328125,30453.5,-2.3160645081214337,0.1054614452834191,-0.0952780445892657,0.0322960513250736,-0.1262564389379956,Capital Goods,1.0
2020-03-26,25483.9375,27204.234356197358,23989.13824264581,23989.188477737665,5907.0,29224.84931640625,30432.943515625,-2.0667370976095465,0.0691074110867227,-0.0586545553355848,0.0675051434338729,-0.058656526580878,Capital Goods,1.0
2020-03-27,24639.220703125,27462.27827242451,24236.499499899437,26509.784228502245,5948.0,28808.7060546875,30384.973984375,-2.194590220886591,-0.0331470282751635,0.0759181285770129,0.1145757653342283,-0.0163447216159109,Capital Goods,1.0
2020-03-30,23745.68359375,24137.7220839363,22752.630579844328,24073.767020687028,2650.0,28359.8755859375,30307.4309765625,-2.3298326010785897,-0.0362648283458767,0.013816550096009,0.0165098843601827,-0.0418203590553631,Capital Goods,1.0
2020-03-31,25612.14453125,26017.09155902478,24251.339584898506,24977.445367289514,4270.0,28046.69794921875,30266.176484375,-2.0473321687244685,0.078602114364535,-0.0247811800056834,0.0158107427232692,-0.05313123798326,Capital Goods,1.0
2020-04-01,25173.955078125,26213.997181484017,24884.45220952604,25710.373055092423,3702.0,27680.9517578125,30226.887578125,-2.113654858620478,-0.0171086592374314,0.0213084505514806,0.0413142114590792,-0.01150009474874,Capital Goods,1.0
2020-04-03,24334.484375,25471.719871630023,24117.78951709424,25471.07647605178,2288.0,27286.18125,30173.984765625,-2.240713953089972,-0.0333467943563012,0.0467070550391219,0.046733494702619,-0.0089048469064084,Capital Goods,1.0
2020-04-07,25958.873046875,26214.988928909897,24711.336733742235,25670.904253026863,3334.0,26895.02392578125,30159.8088671875,-1.9948526586497688,0.0667525412432331,-0.0110932702405123,0.0098662172881087,-0.0480581846091715,Capital Goods,1.0
2020-04-08,26581.40625,26808.536490075152,25501.99130301734,25619.46413357809,2511.0,26507.24228515625,30159.32015625,-1.9006283995162403,0.0239815188433205,-0.0361885337207058,0.0085447036902026,-0.0406078947377984,Capital Goods,1.0
2020-04-09,27475.6328125,27896.705276978595,26324.845416852564,26600.74426483651,4477.0,26203.69228515625,30174.684140625,-1.7652816663201218,0.0336410554840378,-0.0318423438555147,0.0153253054207009,-0.0418839268780694,Capital Goods,1.0
2020-04-13,26571.1171875,27832.255622613244,25522.517626116904,27687.97464485992,4479.0,25863.69384765625,30161.94265625,-1.9021857129035011,-0.0329206475851756,0.0420327624720773,0.047462755375093,-0.0394638868205509,Capital Goods,1.0
2020-04-15,26235.12109375,27086.565354563623,26066.901154593063,27001.98491401307,3565.0,25641.2275390625,30138.7903515625,-1.953040804401322,-0.0126451624664116,0.029230428078556,0.0324543674782755,-0.0064120130627873,Capital Goods,1.0
2020-04-16,26513.443359375,26808.535875829934,25938.742327164862,26121.010693774515,3386.0,25399.16171875,30116.10203125,-1.9109150042877896,0.0106087661890497,-0.0148012711997185,0.0111299204880752,-0.0216758353270219,Capital Goods,1.0
2020-04-17,27096.060546875,27415.93249107798,26825.353300157378,27204.234087632405,3542.0,25274.46240234375,30106.1522265625,-1.82273228154292,0.0219744067039104,0.0039922239090908,0.0118051088515105,-0.0099906496093522,Capital Goods,1.0
2020-04-20,28032.037109375,28549.559059962136,26956.97515852941,27352.622903961703,3157.0,25237.37080078125,30112.7712890625,-1.6810664270548328,0.0345429019425462,-0.0242370614294767,0.0184618031350298,-0.0383511889147022,Capital Goods,1.0
2020-04-21,27527.8671875,27975.846363513152,27207.253295054823,27698.857785656583,2031.0,25284.3228515625,30113.9673046875,-1.757375669883351,-0.0179854899559328,0.0062115454492686,0.0162736609037612,-0.0116468846010258,Capital Goods,1.0
2020-04-22,27658.94140625,28677.220252175623,27303.159093450868,27560.36276607033,4184.0,25444.29609375,30020.6598046875,-1.7375367743975707,0.0047615101401505,-0.0035640785643875,0.036815539357393,-0.0128631934090845,Capital Goods,1.0
2020-04-23,27288.962890625,28192.489298139822,27038.585402689703,27658.29707311454,3064.0,25563.0029296875,29893.36875,-1.793535316089954,-0.0133764524892987,0.0135341963697865,0.0331095912708805,-0.0091750459311633,Capital Goods,1.0
2020-04-24,27449.0703125,27806.58377256777,26773.514646631025,27133.995841123076,5053.0,25938.8615234375,29759.142109375,-1.769302065345701,0.0058671127413934,-0.0114785115776196,0.0130246108883682,-0.0246112403144428,Capital Goods,1.0
2020-04-27,27111.73828125,27895.66456953676,26817.437945976548,27698.855084560237,4408.0,26216.31728515625,29621.48375,-1.8203593592651024,-0.0122893791086389,0.0216554467006002,0.0289146450203419,-0.0108550891211938,Capital Goods,1.0
2020-04-28,27336.1015625,27688.964441538705,26793.74805213653,27402.083423744985,3672.0,26391.28994140625,29490.59984375,-1.786400585907428,0.0082755033602978,0.0024137260791969,0.0129083102150442,-0.0198401922499248,Capital Goods,1.0
2020-04-29,27912.287109375,28538.72644953118,27204.23506402674,27500.019292541067,6504.0,26512.707421875,29299.8556640625,-1.6991913318383844,0.0210778243400082,-0.0147701195254423,0.0224431390269619,-0.0253670379132222,Capital Goods,1.0
2020-04-30,28336.029296875,29064.01500118064,27698.857046734443,28430.898268683854,8087.0,26697.5478515625,29137.104296875,-1.635055325147684,0.0151812062494039,0.0033479980845205,0.0256911685359502,-0.0224862927499452,Capital Goods,1.0
2020-05-04,27153.68359375,28093.56474776248,26818.42812464667,28093.56474776248,3983.0,26867.9478515625,28952.998828125,-1.8140106762155923,-0.0417258780592591,0.0346133941926323,0.0346133941926323,-0.0123465926067023,Capital Goods,1.0
2020-05-05,27045.064453125,27664.182978071072,26820.40732613168,27253.746820918317,4359.0,26939.59384765625,28766.7962109375,-1.830450856436881,-0.0040001622708014,0.0077160980020958,0.0228921075791532,-0.0083067698870785,Capital Goods,1.0
2020-05-06,26755.01953125,27451.54649203492,26511.76381933462,27105.310770513755,9316.0,27018.6470703125,28587.7014453125,-1.8743509532380251,-0.0107245047382937,0.013092542834985,0.0260335059733882,-0.0090919654022773,Capital Goods,1.0
2020-05-07,26621.123046875,27092.102120724798,26076.690612791917,26670.040430529323,5798.0,27132.97900390625,28416.186171875,-1.8946170161202731,-0.0050045369699172,0.001837540195738,0.0176919310661869,-0.0204511444962122,Capital Goods,1.0
2020-05-08,26292.892578125,27252.707431115672,26215.97878805025,27006.38545389879,3482.0,27149.67998046875,28250.8476953125,-1.944296732138263,-0.0123297002974684,0.0271363401213375,0.0365047265202465,-0.0029252692470488,Capital Goods,1.0
2020-05-11,26639.623046875,26808.48637733894,26160.679745288537,26660.14987841404,4465.0,27152.5908203125,28093.057265625,-1.891816926445988,0.0131872317859188,0.0007705376124473,0.0063388032993862,-0.0179786065569965,Capital Goods,1.0
2020-05-12,26558.109375,26709.315073350903,26056.71097785784,26610.688128488076,2900.0,27106.7146484375,27950.96015625,-1.904154525955733,-0.0030598658146013,0.0019797626685567,0.0056933909042953,-0.0188792955877402,Capital Goods,1.0
2020-05-13,27598.150390625,27674.125169299263,26914.38511103217,27599.931804234115,3077.0,27158.06630859375,27823.6145703125,-1.746737871432214,0.0391609583701776,6.454829703805842e-05,0.0027528938569765,-0.0247757646767916,Capital Goods,1.0
2020-05-14,27355.837890625,27650.385574240256,27105.311607247797,27105.311607247797,2107.0,27214.1021484375,27702.133359375,-1.7834133703079078,-0.0087800267978216,-0.0091580555630892,0.0107672696699303,-0.0091580555630892,Capital Goods,1.0
2020-05-15,27100.80859375,27590.04043497758,26972.751613485078,27590.04043497758,1797.0,27243.47041015625,27584.9078125,-1.822013635217098,-0.0093226644307027,0.0180522968359109,0.0180522968359109,-0.0047252088372912,Capital Goods,1.0
2020-05-18,26587.884765625,27189.098349607066,26353.483960974343,27100.80824286844,5987.0,27218.06162109375,27462.2196484375,-1.8996478360186044,-0.0189265138104879,0.0192916240522671,0.0226123134383131,-0.0088160756945099,Capital Goods,1.0
2020-05-19,26741.61328125,27350.642274306327,26610.687108609676,26954.944324735923,2732.0,27153.5404296875,27359.53796875,-1.8763800722756407,0.0057819009289431,0.0079774934010994,0.02277457932889,-0.0048959713560784,Capital Goods,1.0
2020-05-20,26508.00390625,26954.945533174523,26462.351798966763,26685.03044364681,961.0,27102.547265625,27239.92046875,-1.9117382992353071,-0.0087357996147448,0.006678229640485,0.0168606292840911,-0.0017222008659985,Capital Goods,1.0
2020-05-21,26415.8046875,26887.624236178264,26363.37471152586,26887.624236178264,7247.0,27040.3904296875,27123.638671875,-1.9256932225001224,-0.0034781652770264,0.0178612597367335,0.0178612597367335,-0.001984795715837,Capital Goods,1.0
2020-05-22,26495.044921875,27055.84824691585,26412.83905640414,26699.72007986321,1412.0,27000.69453125,26977.8991796875,-1.9136997218481544,0.0029997282048536,0.0077250353261044,0.0211663473941814,-0.0031026882842908,Capital Goods,1.0
2020-05-26,26437.619140625,27402.082644838283,26317.870277374648,26709.56100717056,3237.0,26950.12197265625,26819.91078125,-1.9223914698003652,-0.0021674158854732,0.0102861708196591,0.0364807246478278,-0.0045294874176601,Capital Goods,1.0
2020-05-27,26075.01171875,26603.36703386402,25720.713271090925,26595.84915904144,7707.0,26898.28564453125,26670.478359375,-1.9772743507631505,-0.0137155853538189,0.0199745812546237,0.0202628984720298,-0.0135876620682132,Capital Goods,1.0
2020-05-28,26643.236328125,26788.703642179004,26125.959745156604,26411.851542443623,3969.0,26863.6423828125,26535.9213671875,-1.8912700339314787,0.0217919215340717,-0.0086845600448741,0.0054598214819889,-0.0194149305511489,Capital Goods,1.0
2020-05-29,26721.0859375,27006.384540090887,26166.712734363155,26697.641607285263,2853.0,26804.08232421875,26456.654140625,-1.8794870129932024,0.002921927667354,-0.0008773719103172,0.0106769089870895,-0.020746656944763,Capital Goods,1.0
2020-06-01,27352.919921875,27501.009115378914,26908.50163608061,27004.408159410563,5880.0,26754.92685546875,26376.61734375,-1.7838550229655707,0.0236455204647313,-0.0127413001412591,0.0054140177329105,-0.0162475628585075,Capital Goods,1.0
2020-06-02,27299.544921875,27599.92948710735,27106.5938859326,27500.015763874453,10385.0,26762.219921875,26330.8073046875,-1.791933660066381,-0.001951345602314,0.0073433766963204,0.0110032810470643,-0.0070679213332889,Capital Goods,1.0
2020-06-03,27370.87109375,27698.85599897108,27233.910916131204,27599.931513260464,3123.0,26778.51025390625,26302.74734375,-1.7811380018299754,0.0026127238413357,0.0083687661501854,0.0119829911184656,-0.0050038662324514,Capital Goods,1.0
2020-06-04,27896.5546875,28193.47690171497,27253.69433832447,27253.69433832447,3238.0,26835.58701171875,26328.9019140625,-1.701572531408314,0.0192059504408698,-0.0230444352851783,0.0106436876360225,-0.0230444352851783,Capital Goods,1.0
2020-06-05,27886.8125,28183.58595689961,27599.93149166371,28094.553919829727,7466.0,26898.871484375,26397.4486328125,-1.70304707187446,-0.0003492254727916,0.0074494501596311,0.0106420716566157,-0.0102873359347287,Capital Goods,1.0
2020-06-08,28384.94921875,28826.596838439167,27921.33920266476,28093.56635603411,25387.0,27003.47431640625,26466.85109375,-1.6276509917363842,0.0178628058961561,-0.0102654001763516,0.0155592182422306,-0.0163329521047371,Capital Goods,1.0
2020-06-09,28040.29296875,28786.973793562072,27924.253779457107,28688.09954745207,6285.0,27073.5078125,26629.018984375,-1.679816851563574,-0.0121422183053381,0.0231027036494957,0.0266288524746949,-0.0041383016012783,Capital Goods,1.0
2020-06-10,27616.599609375,28188.48166877056,27352.62000848362,27947.25469935097,2546.0,27126.43232421875,26750.098515625,-1.743945467814889,-0.0151101616465702,0.011973055866868,0.0207079100064666,-0.0095587293376179,Capital Goods,1.0
2020-06-11,27347.130859375,28193.48012054296,27110.256936964204,27616.750334217468,28580.0,27113.88134765625,26820.3081640625,-1.7847312334590868,-0.0097574920088468,0.0098591503521487,0.0309483750057757,-0.0086617467707619,Capital Goods,1.0
2020-06-12,27044.66796875,27258.642407090338,25785.656794890827,26635.418138664754,19451.0,27098.3228515625,26851.5227734375,-1.8305108668046888,-0.0110601324936181,-0.0151323665928578,0.0079118900105406,-0.046553027580666,Capital Goods,1.0
2020-06-15,27126.380859375,27367.90344631132,26761.150497697305,27105.30917100401,1345.0,27099.60146484375,26901.2659765625,-1.818143114302252,0.0030214048373386,-0.0007767968930403,0.0089036052464346,-0.0134640283778022,Capital Goods,1.0
2020-06-16,27012.6640625,27532.0678119045,26562.21183417233,27306.815614137824,1855.0,27120.8404296875,26966.6055859375,-1.8353548563953608,-0.0041921108998843,0.0108893943580401,0.0192281571415073,-0.0166755943540202,Capital Goods,1.0
2020-06-17,26922.64453125,27153.7819776423,26612.665042898945,26710.15589603709,1216.0,27129.8919921875,26992.8155859375,-1.8489798704460183,-0.0033324936423049,-0.0078925617788502,0.0085852430330166,-0.0115137087662859,Capital Goods,1.0
2020-06-18,27367.51171875,27599.9340464115,26919.38375735128,27104.32232751357,12494.0,27172.8673828125,27036.68671875,-1.781646464059681,0.0165239037711777,-0.0096168549753871,0.0084926364533997,-0.0163744503338132,Capital Goods,1.0
2020-06-19,28469.875,28618.509045904008,27502.343254796917,27599.932650394945,5620.0,27275.5708984375,27119.39453125,-1.6147969483223967,0.0402799966828825,-0.030556591822235,0.0052207481031794,-0.0339844043994954,Capital Goods,1.0
2020-06-22,28410.767578125,28762.98706425165,28203.371999150462,28688.10199843435,1920.0,27371.35703125,27168.432421875,-1.6237432230070363,-0.0020761391426903,0.0097615954777261,0.0123973942329473,-0.0072998935493112,Capital Goods,1.0
2020-06-23,28503.8046875,28638.639538728527,28242.941583098425,28391.328316459712,1538.0,27474.66630859375,27206.880390625,-1.6096614798023705,0.0032747129805332,-0.0039460125507249,0.0047304159113767,-0.0091518696279859,Capital Goods,1.0
2020-06-24,29344.759765625,29667.450636580543,28513.001990602235,28688.09831479946,5565.0,27638.1537109375,27244.2629296875,-1.4823777159755658,0.029503257103561,-0.0223774689610771,0.010996541581286,-0.0283443375125905,Capital Goods,1.0
2020-06-25,30108.55859375,30666.59124346948,29202.953210161428,29578.42187676573,5913.0,27811.41982421875,27315.0117578125,-1.3667720288477667,0.02602845735407,-0.0176075090188582,0.0185340207496786,-0.0300780052545112,Capital Goods,1.0
2020-06-26,30761.556640625,30864.43810096154,30018.63378761788,30274.55064735751,4099.0,28013.443359375,27405.54046875,-1.2679367267729895,0.0216881205004131,-0.0158316433383715,0.0033444816053511,-0.0241510162078724,Capital Goods,1.0
2020-06-29,30311.205078125,31347.883478000724,30172.21617238749,30766.50503446442,2610.0,28161.3576171875,27481.495703125,-1.3361002273110791,-0.0146400771508827,0.0150208464218402,0.0342011608315722,-0.0045853968979218,Capital Goods,1.0
2020-06-30,29703.859375,30468.74275468231,29504.773839955204,30468.74275468231,2069.0,28281.57333984375,27533.6516796875,-1.4280257641782177,-0.020037002869388,0.0257503030170573,0.0257503030170573,-0.0067023457299408,Capital Goods,1.0
2020-07-01,29652.271484375,29677.348457397693,29439.92966973851,29439.92966973851,1399.0,28395.643359375,27566.0563671875,-1.4358339111975278,-0.0017367403330901,-0.0071610640266929,0.000845701585995,-0.0071610640266929,Capital Goods,1.0
2020-07-02,29422.123046875,30072.99598321613,29291.641252681617,29662.50956763321,1350.0,28471.92177734375,27603.941484375,-1.4706683038135668,-0.0077615786575161,0.0081702642727456,0.0221218888692757,-0.0044348191320354,Capital Goods,1.0
2020-07-03,29077.9609375,29637.774970649072,29003.17441511932,29422.119598699755,1843.0,28531.47919921875,27632.321875,-1.5227593723941777,-0.0116973920891665,0.0118357219730602,0.0192521763940853,-0.0025719314549402,Capital Goods,1.0
2020-07-06,29490.08203125,29578.42237325918,28662.53037325213,29256.91778224549,1924.0,28586.73583984375,27676.3442578125,-1.460382290277168,0.0141729708845751,-0.0079065310417728,0.0029955949907352,-0.0280620330971249,Capital Goods,1.0
2020-07-07,29246.185546875,29577.38358635341,29013.56421784064,29577.38358635341,1281.0,28647.03046875,27712.2865625,-1.49729753500652,-0.0082704579836891,0.011324486707765,0.011324486707765,-0.0079539032077027,Capital Goods,1.0
