Date_Ticker,Close_ADANIENT.NS,High_ADANIENT.NS,Low_ADANIENT.NS,Open_ADANIENT.NS,Volume_ADANIENT.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-02-03,218.7500915527344,222.4635947939665,213.50168572668636,219.54230859958724,2720614.0,,,-1.5225867785098897,-0.0372629321402275,0.0036215621270352,0.0169760077121472,-0.0239927023060596,Metals & Mining,14.0
2020-02-04,223.25579833984372,224.93925001867535,219.8888949821805,220.48304639867737,2028088.0,,,-1.5185517410454652,0.0205975081204625,-0.0124196189383876,0.0075404611721172,-0.0150809223442346,Metals & Mining,14.0
2020-02-05,233.95068359375,236.9710023193448,220.3840226359784,224.54314287781085,8985919.0,,,-1.508974051081109,0.0479041768833538,-0.0402116402116401,0.0129100658275462,-0.0579894050719246,Metals & Mining,14.0
2020-02-06,234.19825744628903,241.22916255115743,231.8216215543721,235.0894921281873,8852675.0,223.3498687744141,,-1.5087523389685795,0.0010582309431032,0.0038054710210755,0.0300211674567256,-0.0101479657356633,Metals & Mining,14.0
2020-02-07,237.16905212402344,239.7932547986107,232.9604154996932,234.0992170127521,5052443.0,224.85507507324215,,-1.5060918756073007,0.0126849563704191,-0.0129436580522572,0.0110646926784316,-0.0177453027139874,Metals & Mining,14.0
2020-02-10,242.1203765869141,242.7640443455889,235.23802125609075,237.1690396423964,5588211.0,226.38503646850583,,-1.5016577700051692,0.0208767729960881,-0.0204498977505112,0.0026584617443123,-0.0284253453915835,Metals & Mining,14.0
2020-02-11,242.91259765625,246.1804831173313,241.2786473705686,242.81356487156089,3533751.0,227.91747512817383,,-1.500948304909921,0.0032720132047686,-0.0004076889615632,0.01345292707176,-0.006726494638181,Metals & Mining,14.0
2020-02-12,247.269775390625,248.95322700734135,242.615521470192,243.5067561171942,4490312.0,229.55636749267575,,-1.497046281048169,0.0179372242379167,-0.0152182743219876,0.0068081576652745,-0.0188225751128718,Metals & Mining,14.0
2020-02-13,249.00274658203125,250.2900972854769,245.83389377297576,247.36881133822703,2563148.0,231.11356353759768,,-1.4954943372550005,0.0070084230418723,-0.0065619165500486,0.0051700261186538,-0.0127261761267822,Metals & Mining,14.0
2020-02-14,253.65701293945312,256.0831803917619,249.10179152612096,250.0425426248311,4968325.0,232.4875602722168,,-1.4913262588582137,0.0186916265836793,-0.014249439716791,0.009564756062502,-0.0179581922870765,Metals & Mining,14.0
2020-02-17,250.04254150390625,254.8948461662056,249.20080809235424,254.3997124206533,2411524.0,233.77243270874024,,-1.4945631600472231,-0.0142494441358482,0.0174257184019182,0.0194059164217201,-0.0033663608060023,Metals & Mining,14.0
2020-02-18,247.02218627929688,249.20077141704425,242.86306645081908,249.20077141704425,2430446.0,235.02016983032223,,-1.4972680068255433,-0.0120793654009559,0.008819390559859,0.008819390559859,-0.0168370294633182,Metals & Mining,14.0
2020-02-19,251.5279083251953,253.01330935861185,247.46780612307796,247.5668389027513,2101729.0,236.41149520874023,,-1.493232955696274,0.0182401512745256,-0.0157480314960629,0.0059055118110236,-0.0161417563130535,Metals & Mining,14.0
2020-02-20,256.1326904296875,258.4598251678408,250.1910852534153,250.73573541663023,3108173.0,237.8498588562012,,-1.4891091923923023,0.0183072412725619,-0.0210709339912968,0.0090856607731302,-0.0231973715120259,Metals & Mining,14.0
2020-02-24,244.8436279296875,253.35993407570257,241.7242914946153,252.3201502272511,3309214.0,238.7163444519043,,-1.499218991426729,-0.0440750553201994,0.0305359071860782,0.0347826333812564,-0.0127401168715242,Metals & Mining,14.0
2020-02-25,244.05142211914065,249.2998428861692,240.0408357259262,247.36882428507568,3309962.0,239.50360794067385,,-1.499928442857132,-0.0032355582101339,0.0135930458307904,0.0215053889932523,-0.0164333662077844,Metals & Mining,14.0
2020-02-26,240.4369354248047,243.9028714355527,238.65445102579216,241.62525332071905,2897390.0,240.1423309326172,,-1.5031653577109867,-0.0148103488312042,0.004942326742831,0.0144151563262291,-0.0074135215367938,Metals & Mining,14.0
2020-02-27,231.87110900878903,239.10006415506567,229.7915565049768,239.10006415506567,3568055.0,240.2339294433594,,-1.5108363918318182,-0.035626083824773,0.0311766100450341,0.0311766100450341,-0.0089685709992157,Metals & Mining,14.0
2020-02-28,216.5219573974609,224.59264564061945,214.88802225850185,218.84909179322077,3364181.0,239.597681427002,,-1.5245821601929617,-0.0661969129183158,0.0107477986238964,0.0372742253957341,-0.0075462791792508,Metals & Mining,14.0
2020-03-02,216.47247314453125,224.49363051712396,214.0463057754453,220.8296439313508,3162614.0,239.0604621887207,,-1.5246264752857772,-0.0002285415000144,0.0201280593487303,0.0370539369559344,-0.0112077407988318,Metals & Mining,14.0
2020-03-03,223.5528717041016,226.42464119904488,217.11613342690703,218.84910142461325,2992170.0,239.30060119628905,,-1.5182857001752754,0.0327080781067391,-0.0210409745293467,0.0128460416234079,-0.0287929125138427,Metals & Mining,14.0
2020-03-04,218.9481201171875,224.79069151781124,211.47159850059623,223.89945693476045,5216787.0,239.08521728515623,,-1.5224094361495566,-0.0205980426545761,0.0226142010944092,0.0266847296861769,-0.0341474574551707,Metals & Mining,14.0
2020-03-05,219.591796875,224.6421666803865,217.2151611491013,221.57233168334272,3159080.0,238.36727294921877,,-1.521832998321826,0.0029398597141093,0.0090191657271703,0.0229989001285935,-0.0108229713482947,Metals & Mining,14.0
2020-03-06,212.65994262695312,214.64047759903187,205.48050335316776,213.00654229118,4375226.0,237.29035720825195,,-1.5280407461648102,-0.0315669999822113,0.0016298305169528,0.0093131548311991,-0.0337601862630965,Metals & Mining,14.0
2020-03-09,197.7564239501953,206.47078129050848,195.3302715086465,204.9853799862602,2763988.0,235.31972579956056,,-1.541387432723401,-0.0700814572441669,0.0365548480887047,0.0440661151038401,-0.0122683875096762,Metals & Mining,14.0
2020-03-11,193.8448486328125,203.0048223229965,190.3789126419321,195.47878384154345,3763186.0,232.90594940185548,,-1.544890402112291,-0.0197797636064047,0.0084290875937897,0.0472541507024266,-0.0178799489144316,Metals & Mining,14.0
2020-03-12,160.57183837890625,182.11015238569408,158.8883869728455,178.34714869342184,4834390.0,228.78891143798828,,-1.5746876901455,-0.1716476372138891,0.1107000486135723,0.1341350651785104,-0.0104841012163556,Metals & Mining,14.0
2020-03-13,147.30227661132812,159.77965196840026,128.48719590130975,144.5295248530586,7463176.0,223.79053649902343,,-1.5865711040910888,-0.0826394086381793,-0.0188235499277835,0.0847059233849789,-0.1277310924369747,Metals & Mining,14.0
2020-03-16,133.38900756835938,140.91504539040145,127.3978871441354,139.62769482738366,6582749.0,218.00984954833984,,-1.5990309831940983,-0.094453862920804,0.0467706250518962,0.0564217243927325,-0.0449146487663433,Metals & Mining,14.0
2020-03-17,132.10165405273438,141.16260907007293,129.22988487734975,134.37927190404636,6388061.0,211.9320816040039,,-1.60018385884956,-0.0096511214761475,0.0172414029759444,0.0685907764161792,-0.0217390856759313,Metals & Mining,14.0
2020-03-18,128.9328155517578,135.66663705539585,125.86298804912374,134.57733684514494,4255688.0,205.8765953063965,,-1.6030216782360172,-0.0239878790594974,0.0437787794304487,0.0522273672130806,-0.0238095126480949,Metals & Mining,14.0
2020-03-19,127.64547729492188,131.65606377332523,117.0496178520625,119.82236993035885,5517080.0,199.90775985717767,,-1.6041745402266332,-0.0099845663908515,-0.0612877755667592,0.0314197303609669,-0.0830100655926718,Metals & Mining,14.0
2020-03-20,136.35983276367188,140.22188510917604,127.4474251959772,136.65691603798496,4496351.0,194.14935607910155,,-1.5963704925031297,0.0682699900805391,0.0021786714481233,0.0283225072019379,-0.0653594785727037,Metals & Mining,14.0
2020-03-23,120.5991439819336,134.66405485591395,117.90585831856995,122.7437952665355,1456143.0,187.37267875671387,213.8261567687988,-1.6104848085703416,-0.1155816083248904,0.0177833043733974,0.1166252960807694,-0.022332543784615,Metals & Mining,14.0
2020-03-24,130.02561950683594,132.6191400627859,116.11033065069304,124.68892732883526,5125923.0,181.63177833557128,212.28537063598637,-1.602043029356195,0.078163701778136,-0.0410433897430506,0.0199462272572645,-0.1070195928227154,Metals & Mining,14.0
2020-03-25,131.97076416015625,134.56428472457935,124.68892773619896,125.68643915808856,2771318.0,176.02774543762206,210.69436294555663,-1.600301075891241,0.0149597030238956,-0.0476190695875733,0.0196522357124164,-0.0551776484003704,Metals & Mining,14.0
2020-03-26,139.9010009765625,151.62176219919786,131.72140895471694,134.66406511112967,7980255.0,171.00094871520997,209.2471064758301,-1.5931992372302115,0.0600908607817283,-0.0374331550802139,0.0837789661319072,-0.0584670014134915,Metals & Mining,14.0
2020-03-27,127.68148040771484,150.6242464184761,125.93583516776562,145.63668859004974,4378366.0,165.79146728515624,207.51089752197265,-1.604142298024506,-0.0873440538920431,0.140625,0.1796875,-0.013671875,Metals & Mining,14.0
2020-03-30,128.3797149658203,129.47698360124065,120.6988801803264,123.69141439967332,2397592.0,161.3843551635742,205.7213153076172,-1.603517001542948,0.0054685656516188,-0.0365190136728001,0.0085470561740417,-0.059829037535555,Metals & Mining,14.0
2020-03-31,137.25759887695312,138.1054745836358,129.12787040414722,131.37227144901937,2200227.0,157.42361145019532,203.94292572021484,-1.595566507673991,0.0691533231203734,-0.0428779716102257,0.0061772587719735,-0.0592297150709589,Metals & Mining,14.0
2020-04-01,133.61666870117188,138.60422643709333,131.47202496305297,138.60422643709333,1997603.0,152.92680130004882,202.12835723876952,-1.598827103704488,-0.0265262557816214,0.0373273618060028,0.0373273618060028,-0.0160507200109539,Metals & Mining,14.0
2020-04-03,128.72886657714844,134.26505863803476,127.68147642171296,133.66654562898074,1761897.0,148.41583862304688,200.26158569335936,-1.6032043225562675,-0.036580781211922,0.0383572013265036,0.0430066092251999,-0.0081364047030412,Metals & Mining,14.0
2020-04-07,137.8061981201172,141.14786750267675,130.6739974759764,130.6739974759764,2463474.0,144.32655868530273,198.543681640625,-1.595075215496379,0.0705151205345898,-0.0517552965065046,0.0242490499567142,-0.0517552965065046,Metals & Mining,14.0
2020-04-08,137.75633239746094,146.78379851984968,134.5642836951799,136.5094431296375,3237290.0,140.5813781738281,196.75149993896488,-1.5951198722103233,-0.0003618539901433,-0.0090514116202357,0.0655321317378156,-0.0231717021404953,Metals & Mining,14.0
2020-04-09,142.09552001953125,145.88606702748606,139.65161971861914,139.65161971861914,2359428.0,137.79833297729493,195.04313201904296,-1.591233959201001,0.0314990065904969,-0.0171989961441162,0.0266760486708785,-0.0171989961441162,Metals & Mining,14.0
2020-04-13,145.6366729736328,148.62920734980335,136.210192732859,141.64662713873878,2204560.0,135.38792419433594,193.38974243164063,-1.5880627175929285,0.0249209331414166,-0.0273972602739724,0.0205479452054795,-0.0647260064948094,Metals & Mining,14.0
2020-04-15,144.8885498046875,150.57436248435673,142.84364812300507,147.68158513424268,3413325.0,134.603759765625,191.73426391601564,-1.5887326912856985,-0.0051369147184566,0.0192771294441158,0.0392426640154368,-0.0141136182565081,Metals & Mining,14.0
2020-04-16,142.94338989257812,144.48953564166146,140.2002334806232,141.64662199912706,2685695.0,134.3858154296875,189.99234893798828,-1.5904746584154974,-0.013425214861571,-0.0090718982838281,0.0108164900122018,-0.0191905090121088,Metals & Mining,14.0
2020-04-17,143.54188537597656,148.1803225509194,141.1977427020652,146.58429821142627,2383979.0,134.89345932006836,188.2782482910156,-1.5899386821942505,0.0041869406052858,0.021195296602666,0.032314172011838,-0.0163307223377441,Metals & Mining,14.0
2020-04-20,146.33494567871094,155.06317199994578,142.24515733496645,145.6366906171759,6835058.0,135.6051239013672,186.66061004638672,-1.5874373869492575,0.0194581553350686,-0.0047716221050035,0.0596455363464465,-0.027948131765627,Metals & Mining,14.0
2020-04-21,135.6116943359375,142.6441539194886,133.8161704732068,142.6441539194886,3576177.0,135.93906784057617,184.9978421020508,-1.5970404798607445,-0.0732788145240243,0.0518573240898403,0.0518573240898403,-0.0132401845690596,Metals & Mining,14.0
2020-04-22,137.25759887695312,138.45460972338785,131.77128521171008,135.66157426782766,6012030.0,136.4196739196777,183.27787811279296,-1.595566507673991,0.0121368923902564,-0.0116279508179087,0.0087209076672527,-0.0399709284595699,Metals & Mining,14.0
2020-04-23,140.15036010742188,142.14538302710048,137.15782572790397,140.15036010742188,3371195.0,136.60920028686525,181.4018716430664,-1.5929759263308,0.0210754177119331,0.0,0.0142348754448398,-0.0213523131672598,Metals & Mining,14.0
2020-04-24,134.31491088867188,140.20023758643708,133.7662917668675,136.80868951802574,1823167.0,137.29498863220215,179.40420471191408,-1.5982018003905074,-0.0416370618975025,0.0185666551305003,0.0438173741011027,-0.0040845734712141,Metals & Mining,14.0
2020-04-27,134.2650604248047,138.00572872912704,133.76630465089505,136.06056903422478,2996533.0,137.5069606781006,177.3461248779297,-1.5982464434396064,-0.0003711461634256,0.0133728656117924,0.0278603256311593,-0.0037147100841544,Metals & Mining,14.0
2020-04-28,138.95335388183594,141.5468746285841,134.7139300407727,135.61168429525912,5721109.0,137.85609016418456,175.28278442382813,-1.5940478924381392,0.0349181942211759,-0.0240488587948624,0.0186646862007642,-0.0305096906453109,Metals & Mining,14.0
2020-04-29,139.1528778076172,140.34988876609933,135.31245179413267,139.6516336420531,4774187.0,137.8186840057373,173.20759002685546,-1.5938692109229815,0.0014359057928959,0.0035842293906811,0.0086021286612343,-0.0275986100610439,Metals & Mining,14.0
2020-04-30,141.04811096191406,147.08305819387056,139.95085751480525,141.0979895778773,4899422.0,138.48701553344728,171.08315673828125,-1.5921719551665072,0.0136197912982948,0.0003536283869602,0.0427864449286106,-0.0077792849519628,Metals & Mining,14.0
2020-05-04,131.22264099121094,137.15783137756762,129.6764951206094,136.55931838868392,6012691.0,138.6291618347168,168.72755462646484,-1.6009710495840108,-0.0696604151852569,0.0406688766295324,0.0452299263414017,-0.0117826150954019,Metals & Mining,14.0
2020-05-05,132.36978149414062,136.0107078351081,131.47202717489853,134.6640611354264,3112486.0,138.38477096557617,166.3018099975586,-1.5999437401906162,0.0087419403714525,0.0173323519566839,0.0275057214710945,-0.0067821696848675,Metals & Mining,14.0
2020-05-06,132.9184112548828,135.06305495415785,126.98322070079836,133.31740977820257,6685480.0,138.34985809326173,163.95932739257813,-1.5994524206833136,0.0041446752767093,0.0030018303676127,0.0161350386227721,-0.0446528851650445,Metals & Mining,14.0
2020-05-07,134.56430053710938,135.31243419143908,129.67650008381588,130.77376886516006,2423478.0,138.64162979125976,161.71016967773437,-1.5979784621614057,0.0123827035448868,-0.0281689248695197,0.0055596740840144,-0.036323158770818,Metals & Mining,14.0
2020-05-08,136.8087158203125,139.00325361271027,135.86108280313334,136.55933790943274,2431204.0,138.59175567626954,159.4157858276367,-1.5959685000885604,0.0166791286711602,-0.001822821809155,0.0160409209255361,-0.0069267006235465,Metals & Mining,14.0
2020-05-11,139.7014923095703,142.94340477020987,137.15783487321258,137.5069699957625,2900696.0,138.689013671875,157.08716186523438,-1.593377905080524,0.0211446797955274,-0.0157086533402585,0.0232059973522378,-0.018207804328397,Metals & Mining,14.0
2020-05-12,139.55186462402344,140.34987693602054,132.8685400500832,138.15535449364268,2901801.0,138.56183090209962,154.9813265991211,-1.593511902552047,-0.001071052879058,-0.0100071047717147,0.0057183923278063,-0.0478913312405123,Metals & Mining,14.0
2020-05-13,140.7987518310547,144.6391774588056,140.39975329190958,144.6391774588056,3115038.0,138.3199348449707,152.9162731933594,-1.5923952660659186,0.0089349376333349,0.0272759919942973,0.0272759919942973,-0.0028338215641561,Metals & Mining,14.0
2020-05-14,140.54937744140625,141.9957814286939,137.05808686401753,139.20274592261913,1587450.0,138.10297622680665,150.9185220336914,-1.5926185906301753,-0.001771140627352,-0.0095811987452489,0.0102910735971821,-0.0248403133542459,Metals & Mining,14.0
2020-05-15,140.69900512695312,143.34240460771056,139.65161497051068,141.04812503188853,2145697.0,137.9907569885254,149.0950799560547,-1.5924845931586524,0.0010645915924405,0.0024813246164774,0.0187876202704653,-0.0074441902094288,Metals & Mining,14.0
2020-05-18,135.56179809570312,146.03566817614694,134.01566754619566,144.4396590106645,4941536.0,137.5917526245117,147.47587677001954,-1.597085163904379,-0.0365120352245183,0.0654894006989628,0.0772626966267409,-0.0114053558688852,Metals & Mining,14.0
2020-05-19,139.35235595703125,145.53692432165371,134.11542048991404,137.45709016202073,5564024.0,137.24262313842777,145.93347442626953,-1.5936905704023594,0.0279618440783154,-0.0136005292626334,0.0443807951587804,-0.0375805305274636,Metals & Mining,14.0
2020-05-20,140.99826049804688,142.8436476913996,137.65659079265168,139.15285808387617,2872608.0,137.5119514465332,144.28238220214843,-1.5922165982156062,0.0118110994946015,-0.0130881218509519,0.0130880139005564,-0.023700077529974,Metals & Mining,14.0
2020-05-21,137.95584106445312,143.64165347014978,136.70895171141365,141.84612975760945,2682428.0,137.5468635559082,142.66253662109375,-1.5949412043600109,-0.0215777089933382,0.0281995214058299,0.0412147275666292,-0.0090383222879046,Metals & Mining,14.0
2020-05-22,137.75633239746094,140.84860864917334,136.2600652760728,137.65657516770855,2449109.0,137.42716217041016,141.02582733154296,-1.5951198722103233,-0.0014461777439273,-0.0007241571259647,0.0224474345236662,-0.010861693944283,Metals & Mining,14.0
2020-05-26,139.1528778076172,142.94342519349408,138.00574547674265,138.65412197318128,2657870.0,137.66906051635743,139.55568603515624,-1.5938692109229815,0.0101377946541642,-0.003584229390681,0.0272401652455755,-0.0082436838457662,Metals & Mining,14.0
2020-05-27,140.6491241455078,141.24763714509243,138.15534534860166,139.4022347470547,2224751.0,137.98826370239257,138.4135400390625,-1.5925292635374415,0.0107525360701431,-0.0088652482269503,0.0042553624362808,-0.0177304964539006,Metals & Mining,14.0
2020-05-28,142.29501342773438,144.04065860230926,140.25012697131532,141.34738051998588,2816689.0,138.1553466796875,137.38254333496093,-1.5910553050155336,0.0117020940743563,-0.0066596353935464,0.0122677888179225,-0.0143707527562626,Metals & Mining,14.0
2020-05-29,147.98085021972656,153.2177860585526,140.74889120420485,140.74889120420485,9162612.0,138.59674530029298,137.13072357177734,-1.5859634147625044,0.0399580888678139,-0.0488709113698392,0.0353892806471247,-0.0488709113698392,Metals & Mining,14.0
2020-06-01,150.12548828125,154.5145330131054,149.12797673120846,149.62673250622925,3985102.0,139.05061416625978,137.18718780517577,-1.5840428071120831,0.0144926729258482,-0.0033222591362125,0.02923583984375,-0.0066445182724252,Metals & Mining,14.0
2020-06-02,149.5768585205078,152.22027334253815,147.88109187704276,150.6242487246776,2482873.0,139.96832504272462,137.51094482421874,-1.5845341266193858,-0.0036544744468332,0.0070023546057171,0.0176726189343514,-0.0113370922496848,Metals & Mining,14.0
2020-06-03,150.2751007080078,157.50705905034718,149.22772581439196,151.3723694413794,5875845.0,140.86359100341798,137.87441375732422,-1.5839088233054053,0.0046681164078885,0.0073017334754852,0.0481247945153031,-0.0069697167972687,Metals & Mining,14.0
2020-06-04,147.63168334960938,153.51699436778782,145.786281219413,150.12546178456898,3146640.0,141.5992546081543,138.24839111328126,-1.58627610741403,-0.0175905212902484,0.0168918918918918,0.0398648236248944,-0.0125000412399703,Metals & Mining,14.0
2020-06-05,152.0706329345703,154.61429043426543,148.08058672981508,148.52946388368636,4111095.0,142.47457122802734,138.7368942260742,-1.582300853647129,0.0300677299360529,-0.0232863438689544,0.0167268160236404,-0.0262381113812552,Metals & Mining,14.0
2020-06-08,152.27012634277344,158.10557478106412,150.27510331714487,155.2127974822298,4899754.0,143.24764175415038,139.05510009765624,-1.582122199461662,0.0013118470302478,0.0193253345888224,0.038323002537967,-0.0131018675399112,Metals & Mining,14.0
2020-06-09,151.52198791503906,156.31004606924964,150.6741122884586,153.81626736610008,3005643.0,143.83866653442382,139.67355697631837,-1.582792186819277,-0.0049132318052344,0.0151415611861391,0.0315997580291469,-0.0055957266549055,Metals & Mining,14.0
2020-06-10,151.4721221923828,154.36489935530238,149.87609775854077,152.36987642340833,4135121.0,144.4346794128418,140.1024870300293,-1.5828368435332212,-0.0003290989205092,0.0059268611149798,0.0190977529135394,-0.0105367536332193,Metals & Mining,14.0
2020-06-11,151.42225646972656,165.03828305108917,149.8761105216787,151.4721350914349,16533100.0,144.9658546447754,140.49151687622071,-1.5828815002471657,-0.0003292072622638,0.0003294008613476,0.0899209066012354,-0.0102108235875945,Metals & Mining,14.0
2020-06-12,151.92100524902344,152.91851675397984,140.64912219885258,143.64165671372177,4817295.0,145.53443603515626,140.73191696166992,-1.582434851118652,0.0032937613725006,-0.0544977208499275,0.0065659880496533,-0.0741956849988874,Metals & Mining,14.0
2020-06-15,148.87860107421875,156.45969505644274,147.88108950923237,151.42225860909775,3214496.0,145.94341583251952,141.155859375,-1.5851594435982117,-0.0200262246146784,0.0170854475829669,0.0509213139264028,-0.0067001675041875,Metals & Mining,14.0
2020-06-16,145.83616638183594,153.61675849250258,142.39475503119962,153.11800278311134,2640377.0,146.45713424682617,141.5049884033203,-1.5878840634074611,-0.0204356749084853,0.0499316224633175,0.0533515951749246,-0.0235977908362308,Metals & Mining,14.0
2020-06-17,146.7838134765625,148.08058149139785,143.09302391189092,144.63916980570164,1252809.0,146.82870712280274,141.6955126953125,-1.5870354081995337,0.0064980252720397,-0.0146109003442896,0.008834543701526,-0.0251443907693602,Metals & Mining,14.0
2020-06-18,147.48208618164062,149.07809550129252,145.63668375802337,146.3349387866722,2037814.0,147.15289840698242,141.9728210449219,-1.5864100775558627,0.0047571505913328,-0.0077782151356035,0.01082171646044,-0.0125127225373286,Metals & Mining,14.0
2020-06-19,152.32000732421875,154.01577387813143,148.5294604725905,149.227730719041,5245179.0,147.8711067199707,142.44464385986328,-1.5820775290828724,0.0328034493397366,-0.0203011847195865,0.0111329206432033,-0.0248854166843619,Metals & Mining,14.0
2020-06-22,154.26513671875,155.81128248099265,153.21776189283332,154.11551609242375,4662143.0,148.69654693603516,142.77382263183594,-1.5803355892827635,0.0127700190454361,-0.0009698926763926,0.0100226518779904,-0.0067894460679486,Metals & Mining,14.0
2020-06-23,156.80880737304688,161.39736643795905,155.16291945890327,156.60930811388064,4790074.0,149.57934341430663,143.15487213134764,-1.5780576322668725,0.0164889534239637,-0.0012722452425241,0.0292621259085021,-0.0104961445834356,Metals & Mining,14.0
2020-06-24,154.414794921875,162.59438679629804,153.11802682964262,158.7040977404196,4078195.0,150.267626953125,143.40125762939454,-1.5802015644815504,-0.01526707900709,0.0277777969443584,0.0529715554689007,-0.0083979523651763,Metals & Mining,14.0
2020-06-25,161.2477264404297,168.77894124204516,152.6192581311461,152.86863600390942,14608370.0,151.21526260375975,143.71347869873046,-1.5740824058296616,0.0442504976418338,-0.0519640842168139,0.0467058666058015,-0.0535106354660525,Metals & Mining,14.0
2020-06-26,161.74647521972656,165.93603547836472,160.89859962133878,163.59187748702274,6772909.0,151.90354385375977,144.05063720703126,-1.5736357567011483,0.003093059296443,0.011409227093136,0.0259020189030196,-0.0052420035567142,Metals & Mining,14.0
2020-06-29,159.35247802734375,163.14302514977928,156.35994322870818,160.99836607826566,2937549.0,152.36489334106446,144.37881896972655,-1.5757796752509812,-0.0148009234150583,0.0103286002909819,0.0237871865524745,-0.0187793427230047,Metals & Mining,14.0
2020-06-30,155.86117553710938,163.74151048393847,154.8636640136719,160.99835379448533,3827240.0,152.67910919189453,144.62520477294922,-1.5789062738099546,-0.0219093078027647,0.0329599609374999,0.0505599609375,-0.0063999999999998,Metals & Mining,14.0
2020-07-01,157.2576904296875,158.60433711617102,155.66168107547492,156.7589346525926,1681231.0,153.02823867797852,144.84365966796875,-1.5776556398523034,0.0089599920426984,-0.003171582742517,0.0085633121204056,-0.0101490067026399,Metals & Mining,14.0
