Date_Ticker,Close_KIMS.NS,High_KIMS.NS,Low_KIMS.NS,Open_KIMS.NS,Volume_KIMS.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2021-07-30,241.08999633789065,245.44000244140625,239.5800018310547,242.0,2243935.0,238.07149963378907,,-1.015407804369784,-0.0083090134810971,0.0037745392838033,0.0180430800513973,-0.0062631985141335,Healthcare,11.0
2021-08-02,254.8800048828125,261.0,240.0,241.6000061035156,3421600.0,240.63300018310548,,-0.8795412936959583,0.0571985928673498,-0.0521029446205585,0.0240112798177374,-0.0583804323515058,Healthcare,11.0
2021-08-03,257.44000244140625,265.6000061035156,254.8000030517578,256.3999938964844,3601345.0,242.56100006103517,,-0.8543188339355742,0.0100439324762676,-0.0040398094121312,0.031696719953095,-0.010254814188208,Healthcare,11.0
2021-08-04,252.94000244140625,264.0,251.1999969482422,259.0,1644215.0,244.5425003051758,,-0.8986552312656079,-0.0174798009529393,0.0239582410852452,0.0437257746969295,-0.0068791234141272,Healthcare,11.0
2021-08-05,245.7700042724609,256.3999938964844,243.02999877929688,254.19000244140625,1477210.0,245.81550064086915,,-0.9692978729709352,-0.0283466359600682,0.0342596656327958,0.0432517778379457,-0.0111486570595754,Healthcare,11.0
2021-08-06,245.6199951171875,249.8000030517578,244.1000061035156,246.8000030517578,725230.0,246.8130004882813,,-0.9707758430845678,-0.0006103639690185,0.004804201441366,0.0170181907730109,-0.0061883765324018,Healthcare,11.0
2021-08-09,245.2400054931641,247.32000732421875,243.9600067138672,246.8500061035156,768080.0,247.85150070190429,,-0.9745197032961218,-0.0015470630713193,0.0065649998951595,0.0084814947988274,-0.0052193718423829,Healthcare,11.0
2021-08-10,233.3300018310547,249.17999267578125,196.1999969482422,246.0,1749725.0,247.87750091552732,,-1.0918634043106634,-0.0485646851873087,0.0543007674517534,0.0679295020800752,-0.1591308644042137,Healthcare,11.0
2021-08-11,255.16000366210935,260.0,243.3600006103516,255.0,13813375.0,248.71150131225585,,-0.8767825965557737,0.0935584865201387,-0.0006270718757366,0.0189684757345429,-0.0462455043204331,Healthcare,11.0
2021-08-12,259.94000244140625,263.79998779296875,251.1000061035156,255.22000122070312,4844500.0,249.17450180053712,,-0.8296875020855555,0.0187333387313581,-0.0181580409955065,0.0148495241798445,-0.0340078335572197,Healthcare,11.0
2021-08-13,255.25999450683597,263.57000732421875,254.0,259.739990234375,1697410.0,248.9790008544922,,-0.8757974334844043,-0.0180041851604785,0.0175507162263888,0.0325550928316746,-0.0049361221262668,Healthcare,11.0
2021-08-16,244.3000030517578,256.8500061035156,241.5,256.7900085449219,3331375.0,248.37900161743164,,-0.9837811081257638,-0.0429365810974528,0.0511256870124472,0.0513712766884368,-0.0114613304002481,Healthcare,11.0
2021-08-17,275.489990234375,278.0,242.42999267578125,244.0,9094385.0,249.1765007019043,,-0.6764807382486142,0.1276708423782099,-0.1143053880381812,0.0091110742843671,-0.1200043512668744,Healthcare,11.0
2021-08-18,273.9800109863281,279.5,267.0199890136719,278.6000061035156,2727325.0,250.03950119018555,,-0.6913578582267279,-0.0054810675580708,0.0168625262133377,0.020147415111781,-0.0254033932898979,Healthcare,11.0
2021-08-20,258.3599853515625,278.9599914550781,256.70001220703125,273.3999938964844,3394975.0,250.44250030517577,,-0.8452546721930124,-0.0570115519688225,0.0582133820934238,0.0797337330526792,-0.0064250396293855,Healthcare,11.0
2021-08-23,250.30999755859372,267.0199890136719,244.1499938964844,260.9800109863281,2883260.0,250.7860000610352,,-0.9245674404798976,-0.0311580285237079,0.0426271964036781,0.0667571875596642,-0.0246094991098684,Healthcare,11.0
2021-08-24,252.44000244140625,256.8399963378906,249.3999938964844,251.72000122070312,1172565.0,251.44550018310548,,-0.9035814976356116,0.0085094678741862,-0.0028521676982246,0.0174298599822968,-0.0120424992692174,Healthcare,11.0
2021-08-25,255.17999267578125,256.3999938964844,251.00999450683597,253.7899932861328,1060425.0,251.9860000610352,,-0.8765856541441311,0.0108540255422116,-0.0054471331199327,0.0047809438659762,-0.0163413993597981,Healthcare,11.0
2021-08-26,257.6000061035156,259.0,251.1999969482422,256.4599914550781,866920.0,252.87200012207032,,-0.8527423926161205,0.0094835547346735,-0.0044255225987044,0.0054347587861538,-0.0248447554488862,Healthcare,11.0
2021-08-27,255.3999938964844,258.0,252.22000122070312,255.0,972275.0,253.48649978637692,,-0.874418084914312,-0.0085404198559963,-0.0015661468521667,0.010180133773102,-0.0124510287853417,Healthcare,11.0
2021-08-30,257.760009765625,262.8900146484375,251.0,256.4800109863281,1666880.0,254.32000045776368,,-0.8511659512966668,0.009240469559671,-0.0049658547905113,0.0199022528260961,-0.0262259835099002,Healthcare,11.0
2021-08-31,257.0799865722656,261.79998779296875,254.3999938964844,258.0,1443645.0,254.42999954223632,,-0.8578659020732045,-0.0026382028538007,0.0035787049781712,0.0183600492735218,-0.0104247425539206,Healthcare,11.0
2021-09-01,252.97999572753903,258.5299987792969,252.0,258.5299987792969,1010080.0,254.20699920654295,,-0.8982611961046039,-0.0159483081487327,0.0219385055952614,0.0219385055952614,-0.0038738071945993,Healthcare,11.0
2021-09-02,251.5500030517578,255.6300048828125,251.0,254.25,706130.0,254.13749923706052,,-0.9123502457607096,-0.0056525919042285,0.0107334403318875,0.0162194465575704,-0.0021864561521974,Healthcare,11.0
2021-09-03,247.80999755859372,253.7400054931641,247.3999938964844,251.3999938964844,727595.0,254.2394989013672,,-0.9491987723299165,-0.0148678411758736,0.0144868906551753,0.0239296557563952,-0.0016545081560417,Healthcare,11.0
2021-09-06,256.8099975585937,259.7699890136719,248.3999938964844,248.3999938964844,1666600.0,254.7989990234375,,-0.860525977669849,0.0363181473252385,-0.0327479605235795,0.0115259977540507,-0.0327479605235795,Healthcare,11.0
2021-09-07,251.25,257.3900146484375,250.5,255.4600067138672,654210.0,255.0994987487793,242.9277996826172,-0.9153060356502556,-0.0216502379636726,0.016756245627332,0.0244378692475124,-0.0029850746268657,Healthcare,11.0
2021-09-08,248.22999572753903,253.25999450683597,244.63999938964844,252.6199951171875,1200050.0,255.84449844360356,243.904599609375,-0.9450607266196396,-0.012019917502332,0.0176852091415533,0.0202634607657081,-0.0144623792437681,Healthcare,11.0
2021-09-09,249.9499969482422,252.0,246.25999450683597,248.8000030517578,741080.0,255.58399810791016,245.0279995727539,-0.928114358279809,0.0069290627656096,-0.0046008958212649,0.0082016526376766,-0.0147629625383446,Healthcare,11.0
2021-09-13,252.91000366210935,253.88999938964844,250.25,251.3600006103516,527280.0,255.2324981689453,246.2979995727539,-0.8989507952207906,0.011842395479125,-0.0061286743478468,0.0038748792588225,-0.0105175897496848,Healthcare,11.0
2021-09-14,251.2899932861328,257.4700012207031,248.66000366210935,253.8000030517578,629315.0,255.03399810791012,247.35379943847656,-0.9149120004892516,-0.006405481604203,0.0099884986775695,0.0245931318384549,-0.0104659544521885,Healthcare,11.0
2021-09-15,248.6699981689453,254.57000732421875,248.1999969482422,252.5500030517578,647135.0,255.25249786376952,248.2541995239258,-0.9407255881600012,-0.0104261816514286,0.0156030277531769,0.023726260500734,-0.0018900600159404,Healthcare,11.0
2021-09-16,249.4499969482422,250.7100067138672,248.00999450683597,249.9199981689453,493675.0,253.95049819946288,248.8655993652344,-0.9330406246498129,0.0031366822899437,0.0018841500358912,0.0050511516578066,-0.0057727097976474,Healthcare,11.0
2021-09-17,246.0500030517578,251.6999969482422,244.69000244140625,251.0,369400.0,252.5539978027344,249.5203994750977,-0.9665391758307508,-0.0136299616679884,0.0201178495706051,0.0229627873456919,-0.0055273342551654,Healthcare,11.0
2021-09-20,243.55999755859372,248.8800048828125,242.0,245.8000030517578,705210.0,251.81399841308595,249.9853994750977,-0.991072036474948,-0.0101199165303008,0.0091969351109275,0.0218426973950798,-0.0064049826499873,Healthcare,11.0
2021-09-21,250.1499938964844,250.9600067138672,241.8999938964844,243.3999938964844,840575.0,251.80599822998047,250.47499938964845,-0.9261438817993514,0.0270569732466237,-0.0269838103725609,0.0032381084834964,-0.0329802126775744,Healthcare,11.0
2021-09-22,244.88999938964844,252.0,243.1999969482422,250.94000244140625,484720.0,251.4284980773926,250.88339935302736,-0.977968149890212,-0.021027362123433,0.0247049821015008,0.0290334461516279,-0.0069010676043053,Healthcare,11.0
2021-09-23,246.1300048828125,250.0,245.0,247.3600006103516,269365.0,250.97599868774412,251.1497994995117,-0.9657509551710238,0.0050635203407839,0.0049973416614714,0.0157233780539276,-0.0045910895071509,Healthcare,11.0
2021-09-24,244.7700042724609,248.6000061035156,241.0,246.6000061035156,481190.0,250.3344985961914,251.27559967041012,-0.9791504057109428,-0.0055255376564067,0.0074764137725702,0.015647349610663,-0.0154022315098072,Healthcare,11.0
2021-09-27,246.69000244140625,247.8000030517578,243.1499938964844,246.0200042724609,330190.0,249.8989990234375,251.19579986572265,-0.9602335608906548,0.0078440909238539,-0.0027159518517757,0.0044995767942206,-0.0143500284157753,Healthcare,11.0
2021-09-28,245.0399932861328,246.6000061035156,242.67999267578125,246.6000061035156,580150.0,249.26299819946288,250.91319946289065,-0.9764903301142984,-0.0066885935341678,0.0063663600233663,0.0063663600233663,-0.0096310833946023,Healthcare,11.0
2021-09-29,242.88999938964844,245.5500030517578,242.4199981689453,245.00999450683597,268945.0,248.55349884033205,250.6449996948242,-0.9976732153702268,-0.0087740530337585,0.0087282108053636,0.0109514746131731,-0.0019350373497639,Healthcare,11.0
2021-09-30,244.25999450683597,250.9499969482422,243.0399932861328,244.1100006103516,540800.0,248.11749877929688,250.3393994140625,-0.9841752936244866,0.0056403932670349,-0.000614074755824,0.0273888585599677,-0.0049946829122236,Healthcare,11.0
2021-10-01,242.3999938964844,244.9600067138672,241.0,241.0,274140.0,247.6599983215332,250.0529992675781,-1.0025010105344094,-0.0076148393195002,-0.0057755525236614,0.010561109248526,-0.0057755525236614,Healthcare,11.0
2021-10-04,243.58999633789065,249.1100006103516,242.3999938964844,244.6199951171875,462700.0,247.4489982604981,249.9187991333008,-0.9907764725197654,0.0049092511195129,0.0042284116539339,0.0226610466581065,-0.004885268111567,Healthcare,11.0
2021-10-05,242.55999755859372,247.1999969482422,240.8300018310547,243.58999633789065,627695.0,246.73649826049805,249.9011990356445,-1.0009245692149555,-0.0042284116539339,0.0042463670418204,0.0191292852751929,-0.0071322383944251,Healthcare,11.0
2021-10-06,238.7700042724609,244.97000122070312,236.8000030517578,244.8000030517578,351140.0,246.11249847412108,249.89159912109372,-1.0382656021509875,-0.0156249724780661,0.0252544233840028,0.0259663979448916,-0.0082506227141293,Healthcare,11.0
2021-10-07,240.4499969482422,242.8000030517578,238.6300048828125,241.8000030517578,569025.0,245.72349853515624,249.81319915771485,-1.0217134193098802,0.0070360290058218,0.0056144983183601,0.0097733671588338,-0.0075691082908245,Healthcare,11.0
2021-10-08,235.1000061035156,242.6699981689453,234.3999938964844,242.6699981689453,734325.0,244.98099899291992,249.7175991821289,-1.0744243792662889,-0.0222499102209519,0.03219902964229,0.03219902964229,-0.0029775082469502,Healthcare,11.0
2021-10-11,231.3600006103516,248.8000030517578,227.3999938964844,235.8000030517578,2706210.0,243.903498840332,249.4825991821289,-1.1112729058354958,-0.0159081471546934,0.0191908818710799,0.0753803699662765,-0.0171162115465952,Healthcare,11.0
2021-10-12,229.9499969482422,236.3999938964844,229.3699951171875,231.3600006103516,740290.0,242.8364990234375,249.25979919433595,-1.1251650130799586,-0.0060944141527906,0.0061317837826575,0.0280495630956409,-0.002522295450107,Healthcare,11.0
2021-10-13,230.3600006103516,232.1000061035156,228.1999969482422,232.02999877929688,461875.0,241.9209991455078,248.76939910888672,-1.1211254385755032,0.001783012252884,0.0072495145186688,0.007553418512562,-0.0093766437592738,Healthcare,11.0
2021-10-14,232.8500061035156,234.1999969482422,229.50999450683597,231.3999938964844,355355.0,241.09099960327148,248.2775991821289,-1.0965925779313055,0.0108091920757364,-0.0062272371441838,0.0057976843862586,-0.0143440477093861,Healthcare,11.0
2021-10-18,229.7700042724609,236.88999938964844,229.3000030517578,234.8000030517578,677725.0,240.27699966430663,247.81419921875,-1.1269383968110551,-0.0132274071304316,0.0218914509542869,0.0309874874213111,-0.0020455290593361,Healthcare,11.0
2021-10-19,224.22999572753903,231.80999755859372,222.1999969482422,230.6000061035156,1215100.0,239.3104995727539,247.38339904785155,-1.181521512379819,-0.0241111043300175,0.0284083775469394,0.0338045844689982,-0.0090531990276783,Healthcare,11.0
2021-10-20,226.97999572753903,229.0,222.0,223.22999572753903,709695.0,238.15199966430663,247.01059906005855,-1.1544270473447984,0.0122641932497805,-0.0165212797188586,0.0088994814982976,-0.0219402406435715,Healthcare,11.0
2021-10-21,219.2700042724609,228.2700042724609,217.6000061035156,228.17999267578125,2114435.0,236.8709999084473,246.4911990356445,-1.2303899905811335,-0.033967713455828,0.0406347800871518,0.0410452858331538,-0.0076161724650226,Healthcare,11.0
2021-10-22,222.38999938964844,226.72999572753903,219.3999938964844,219.3999938964844,1490795.0,235.68399963378903,246.2723989868164,-1.1996501365403802,0.0142290101536672,-0.013444873876389,0.0195152495606896,-0.013444873876389,Healthcare,11.0
2021-10-25,216.0399932861328,223.50999450683597,214.0,223.0,405975.0,234.24749908447265,245.48999877929688,-1.2622137795745154,-0.0285534696746404,0.0322162883269907,0.0345769369230146,-0.0094426650135605,Healthcare,11.0
2021-10-26,221.8500061035156,223.2400054931641,215.0,215.0,579795.0,233.00549926757813,244.72819885253907,-1.2049704380713882,0.0268932280963727,-0.030876745165918,0.0062654917800626,-0.030876745165918,Healthcare,11.0
2021-10-27,215.8999938964844,223.8500061035156,214.8000030517578,223.8500061035156,312880.0,231.5484992980957,243.94099884033204,-1.2635931281446078,-0.0268199776575843,0.0368226606381609,0.0368226606381609,-0.0050949091052497,Healthcare,11.0
2021-10-28,230.1499938964844,232.97999572753903,220.33999633789065,224.58999633789065,2627655.0,230.9114990234375,243.65799865722656,-1.123194536599501,0.0660027809302871,-0.0241581477559998,0.0122963367634394,-0.042624365929838,Healthcare,11.0
2021-10-29,223.1100006103516,232.1999969482422,221.6000061035156,232.1999969482422,377935.0,229.85399932861327,242.6103988647461,-1.1925563009405575,-0.0305887181091963,0.0407422182467103,0.0407422182467103,-0.0067679373524499,Healthcare,11.0
2021-11-01,224.1999969482422,228.44000244140625,219.8600006103516,226.4600067138672,417840.0,228.9439994812012,241.6147985839844,-1.1818170763350018,0.0048854660701392,0.0100803291542717,0.0189117107532472,-0.019357700254084,Healthcare,11.0
2021-11-02,224.42999267578125,227.94000244140625,221.97000122070312,227.94000244140625,238960.0,227.9859992980957,240.9361987304688,-1.1795510358993613,0.0010258507166356,0.0156396643950154,0.0156396643950154,-0.0109610637408517,Healthcare,11.0
2021-11-03,230.8000030517578,231.8000030517578,221.22000122070312,225.0,603195.0,227.39799957275392,240.54599884033203,-1.1167903001158648,0.0283830619073221,-0.0251299955592164,0.0043327555752923,-0.0415078063448133,Healthcare,11.0
2021-11-04,232.0500030517578,234.8000030517578,231.0,232.0200042724609,137510.0,227.06199951171877,240.13819885253903,-1.1044746341908556,0.0054159444691154,-0.0001292772200057,0.0118508940479806,-0.0045248999696139,Healthcare,11.0
2021-11-08,234.8800048828125,237.1999969482422,232.25999450683597,234.0,356625.0,226.78349990844723,239.7321990966797,-1.0765919484961082,0.0121956552201529,-0.0037466147161039,0.0098773502094704,-0.0111546760963486,Healthcare,11.0
2021-11-09,235.02999877929688,237.0,230.0,235.0,177760.0,226.77999954223637,239.2807989501953,-1.0751141287201944,0.0006385979792499,-0.0001276380864259,0.0083819139298597,-0.0214015181271403,Healthcare,11.0
2021-11-10,234.9499969482422,238.6000061035156,232.7100067138672,235.02999877929688,274165.0,226.9594993591309,238.87179901123048,-1.0759023493799214,-0.0003403898713789,0.0003405057760963,0.0155352594283177,-0.009533901951352,Healthcare,11.0
2021-11-11,243.5800018310547,245.2899932861328,200.0,232.0,2107145.0,227.6409996032715,238.58819885253905,-0.9908749437255868,0.0367312406678329,-0.0475408561622661,0.0070202456779031,-0.1789145311743673,Healthcare,11.0
2021-11-12,240.2100067138672,243.5500030517578,236.32000732421875,243.0,796850.0,228.13349990844728,238.2507992553711,-1.024077930951342,-0.0138352701036799,0.0116148087429854,0.0139044845948868,-0.0161941604467882,Healthcare,11.0
2021-11-15,239.9199981689453,243.67999267578125,236.0,240.0,535450.0,228.48699951171875,237.98959930419923,-1.0269352496350663,-0.0012073125049587,0.0003334521159772,0.0156718678540013,-0.0163387720859556,Healthcare,11.0
2021-11-16,238.33999633789065,243.58999633789065,236.8000030517578,240.3999938964844,330585.0,228.91549911499024,237.72539916992187,-1.0425022694048047,-0.006585536191702,0.0086431047673312,0.0220273562166088,-0.006461329654254,Healthcare,11.0
2021-11-17,246.0500030517578,247.0,235.0,235.0,1856580.0,230.0064994812012,237.6901992797852,-0.9665391758307508,0.0323487741559618,-0.0449095830713458,0.0038609914101173,-0.0449095830713458,Healthcare,11.0
2021-11-18,251.5500030517578,253.97000122070312,246.0,248.0,1901100.0,231.2349998474121,237.58499938964843,-0.9123502457607096,0.0223531799706706,-0.0141125144451991,0.0096203464105997,-0.0220632199738668,Healthcare,11.0
2021-11-22,237.0200042724609,255.88999938964844,225.0,255.88999938964844,1102830.0,232.1224998474121,237.3003994750977,-1.0555075344460008,-0.0577618708130456,0.0796135126868697,0.0796135126868697,-0.0507130371099124,Healthcare,11.0
2021-11-23,237.97999572753903,239.8000030517578,235.08999633789065,237.0,392280.0,232.90199966430663,237.09539947509765,-1.0460491872047162,0.0040502549901846,-0.0041179752295694,0.0076477324014345,-0.0121438752900776,Healthcare,11.0
2021-11-24,237.7100067138672,242.6699981689453,235.22999572753903,239.97999572753903,456375.0,233.98550033569336,236.85059967041016,-1.0487092628013606,-0.0011345029772207,0.0095494045246664,0.0208657242648118,-0.0104329263231788,Healthcare,11.0
2021-11-25,254.41000366210935,263.44000244140625,238.3500061035156,241.5,2466395.0,235.61350021362304,236.88059967041016,-0.8841719961107793,0.0702536556163748,-0.0507448743220632,0.035493882509785,-0.0631264389269991,Healthcare,11.0
2021-11-26,246.55999755859372,258.0,240.2400054931641,249.8000030517578,939825.0,237.14650039672853,236.78599975585936,-0.9615144382549256,-0.0308557289042041,0.0131408400602133,0.0463984529310663,-0.0256326741077606,Healthcare,11.0
2021-11-29,245.80999755859372,254.97999572753903,234.41000366210935,246.2400054931641,560435.0,237.929500579834,236.72879974365236,-0.9689038378099312,-0.0030418559678228,0.0017493508760473,0.0373052286726436,-0.0463772588979704,Healthcare,11.0
2021-11-30,248.1699981689453,256.5199890136719,240.17999267578125,254.8000030517578,1966410.0,239.18250045776367,236.7031997680664,-0.9456518545300048,0.0096009138513131,0.0267155777560954,0.0336462542061275,-0.0321956946936218,Healthcare,11.0
2021-12-01,246.0399932861328,249.77999877929688,242.05999755859372,247.94000244140625,272855.0,240.2745002746582,236.7029995727539,-0.9666377973742908,-0.0085828460270305,0.0077223589949615,0.0152008031020169,-0.0161762145835799,Healthcare,11.0
2021-12-02,255.9499969482422,258.0,245.8000030517578,245.8000030517578,1834425.0,241.85050048828128,236.95079956054687,-0.8689991618397641,0.0402780195599522,-0.0396561594745277,0.0080093888501682,-0.0396561594745277,Healthcare,11.0
2021-12-03,267.8900146484375,271.0199890136719,256.6000061035156,257.9800109863281,9064635.0,243.7050010681152,237.30559997558595,-0.751359746532321,0.0466498059877289,-0.0369928071978146,0.0116838037779869,-0.0421441932419101,Healthcare,11.0
2021-12-06,265.3099975585937,285.20001220703125,261.45001220703125,269.0,2751580.0,245.36800079345704,237.71399993896483,-0.7767794493797854,-0.0096308818872163,0.0139082675939918,0.0749689602030347,-0.0145489630510814,Healthcare,11.0
2021-12-07,266.9800109863281,271.5599975585937,261.3999938964844,268.79998779296875,766780.0,246.9730010986328,238.1310000610352,-0.7603255874067802,0.0062945740571481,0.0068169028831668,0.0171547920585715,-0.0209005051323093,Healthcare,11.0
2021-12-08,263.8599853515625,271.0,263.010009765625,270.7200012207031,394510.0,248.41450042724608,238.5127996826172,-0.7910657421229712,-0.0116863641710067,0.0259986972257293,0.027059861459949,-0.0032213129429421,Healthcare,11.0
2021-12-09,278.8299865722656,283.6000061035156,264.9800109863281,266.8800048828125,2249515.0,250.60849990844727,239.1555993652344,-0.6435733149780417,0.0567346397778251,-0.0428575915967919,0.0171072688052285,-0.0496717578916066,Healthcare,11.0
2021-12-10,274.4200134277344,287.57000732421875,263.5,278.79998779296875,1426900.0,252.15050048828124,239.7431997680664,-0.6870227197670896,-0.015815993102981,0.0159608415965177,0.0479192232819685,-0.0397930649858015,Healthcare,11.0
2021-12-13,267.4700012207031,279.5400085449219,267.0,276.3999938964844,533065.0,253.51350021362305,240.2347998046875,-0.7554979425803167,-0.0253261856532248,0.0333868943620807,0.0451265834266743,-0.001757210971541,Healthcare,11.0
2021-12-14,270.3699951171875,273.7799987792969,263.20001220703125,267.4700012207031,588930.0,255.0360000610352,240.7569998168945,-0.7269256577693824,0.0108423145894834,-0.0107260197095,0.0126123598168923,-0.026519151679714,Healthcare,11.0
2021-12-15,264.2799987792969,272.25,263.0,270.94000244140625,234570.0,256.33300018310547,241.1945999145508,-0.7869275460749755,-0.0225246752519672,0.0252005588499764,0.0301574135671121,-0.004843343367675,Healthcare,11.0
2021-12-16,262.7799987792969,268.70001220703125,255.0,266.79998779296875,481005.0,257.16949996948244,241.5783999633789,-0.8017063451849867,-0.0056757984218573,0.0152979261448591,0.0225284019150424,-0.0296065104476658,Healthcare,11.0
2021-12-17,265.3800048828125,268.7799987792969,260.0,260.79998779296875,392300.0,257.8610000610352,242.03480010986328,-0.7760896999258797,0.0098942313554819,-0.0172583352384299,0.0128117937822247,-0.020272834365152,Healthcare,11.0
2021-12-20,255.1300048828125,262.8900146484375,250.9900054931641,260.3999938964844,472535.0,258.7665000915528,242.3620001220703,-0.8770781605109564,-0.0386238594144507,0.0206560926304708,0.0304159041159794,-0.0162270188155644,Healthcare,11.0
2021-12-21,260.6000061035156,267.989990234375,255.63999938964844,255.63999938964844,616030.0,259.8975006103516,242.7650003051758,-0.823184794396098,0.021440054544802,-0.0190330260847997,0.0283575746653048,-0.0190330260847997,Healthcare,11.0
