Date_Ticker,Close_TATAPOWER.NS,High_TATAPOWER.NS,Low_TATAPOWER.NS,Open_TATAPOWER.NS,Volume_TATAPOWER.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-01-30,56.450870513916016,57.62107928730231,55.23385410383303,56.77853111318044,15197956.0,,,-1.22666622204462,-0.0098522605861936,0.0058043498050865,0.0207296851710696,-0.0215588599255166,Power,16.0
2020-01-31,54.391300201416016,56.731717655370126,53.9232167106252,56.63810238568941,7977888.0,,,-1.2428489598039747,-0.0364842967654906,0.0413081168487106,0.0430292610268063,-0.0086058522053611,Power,16.0
2020-02-03,51.39556503295898,52.79981540466613,51.16152330434113,51.58279555889858,5011428.0,,,-1.2663874602054344,-0.0550774693262258,0.0036429315607198,0.0273224036121917,-0.0045537339353651,Power,16.0
2020-02-04,52.7998161315918,53.17428075981982,51.11471280538873,51.77003036877954,8418747.0,,,-1.255353786268915,0.0273224177559346,-0.0195035861535149,0.0070921578077991,-0.0319149468627565,Power,16.0
2020-02-05,53.54875183105469,53.68917473497353,52.56577721884836,53.26790245202339,4115182.0,,,-1.2494691461818694,0.0141844376426678,-0.005244741836698,0.0026223375730936,-0.0183566297736984,Power,16.0
2020-02-06,54.01683807373047,54.48492158637771,53.22109395951388,53.408328078811536,3658979.0,55.66683006286621,,-1.2457912348874554,0.0087413100524282,-0.0112651909408015,0.0086655111505846,-0.0147314086235561,Power,16.0
2020-02-07,54.29767990112305,54.484913994331095,53.68916999099521,53.73598119269219,3340932.0,55.622361946105954,,-1.2435845660415463,0.0051991534011902,-0.0103448012779499,0.0034482890161975,-0.0112069228599811,Power,16.0
2020-02-10,53.3147087097168,54.43810976802177,52.37854175632825,54.01683392475822,3640927.0,55.50768146514893,,-1.2513081018290764,-0.0181033737205025,0.0131694467068044,0.021071128127541,-0.0175592622757391,Power,16.0
2020-02-11,53.970027923583984,54.15725846296944,53.22109148126768,53.3615179570004,3188511.0,55.38832015991211,,-1.2461590380062413,0.0122915276051719,-0.0112749611218504,0.0034691577267766,-0.0138768955868751,Power,16.0
2020-02-12,52.42535400390625,54.53172983442034,52.19131224496024,54.11045395407876,4132841.0,55.15895919799805,,-1.2582960613523957,-0.0286209583190291,0.0321428435189383,0.0401785714285714,-0.0044642857142858,Power,16.0
2020-02-13,51.77003479003906,52.37854477326846,51.25514365025696,52.28492592982116,6687073.0,54.89215145111084,,-1.2634451251752308,-0.0125000436586152,0.0099457367929212,0.0117540964710047,-0.0099457367929212,Power,16.0
2020-02-14,50.36578369140625,52.05088357066493,50.13174194230939,51.77003418598743,7158438.0,54.52938671112061,,-1.27447879911175,-0.0271247856859273,0.0278810412875751,0.0334572353640594,-0.0046468402145958,Power,16.0
2020-02-17,48.4466438293457,50.50621201072573,48.21260207171601,50.45940437343856,5167878.0,54.13151588439941,,-1.2895581275147467,-0.0381040405093111,0.0415459232053896,0.0425120920374773,-0.0048309178743961,Power,16.0
2020-02-18,48.2594108581543,48.633879107756144,47.370051443745325,48.44664498295522,5096324.0,53.75704917907715,,-1.2910292800431675,-0.003864725322376,0.0038797432764201,0.0077594865528403,-0.018428725063035,Power,16.0
2020-02-19,48.07217025756836,49.00833718426837,47.55727916212204,48.680680188400736,7216081.0,53.39194374084472,,-1.2925004925183117,-0.0038798774634087,0.0126582579395106,0.0194741972680674,-0.0107107936398036,Power,16.0
2020-02-20,48.30621719360352,49.28919542949625,47.65090313126676,48.540258950493445,22312622.0,52.99173240661621,,-1.2906615068977432,0.0048686575784106,0.0048449613835819,0.0203488969536389,-0.0135658327314341,Power,16.0
2020-02-24,48.540260314941406,49.28919681499653,47.6040932610664,48.21260327456272,8835835.0,52.55407447814942,,-1.2888225512505362,0.0048449896293862,-0.0067502118499729,0.0154291817801519,-0.0192864036533986,Power,16.0
2020-02-25,48.39983367919922,49.57004240659188,48.25940720343465,48.82110953529931,7099808.0,52.13279933929444,,-1.289925930633533,-0.0028929930501209,0.0087040765241541,0.0241779493530693,-0.0029013834364666,Power,16.0
2020-02-26,46.19984436035156,47.88494797556196,45.68495317623462,47.83813676421075,22209900.0,51.59918422698975,,-1.3072119878291608,-0.0454544809684572,0.0354609940042387,0.0364742271005686,-0.0111448683701371,Power,16.0
2020-02-27,46.15303421020508,46.48069481587383,44.46793425783129,46.29346069423366,18385687.0,51.05620727539063,,-1.3075797909479467,-0.0010132101264535,0.0030426273468608,0.0070994380169331,-0.0365111412761934,Power,16.0
2020-02-28,43.7190055847168,45.45091334275698,43.110495523138255,44.65517271256429,24044762.0,50.41961402893067,,-1.3267047738174205,-0.0527382146621702,0.0214132758814338,0.0396145277065869,-0.0139186619969979,Power,16.0
2020-03-02,41.00411224365234,44.748780093688055,40.48922112851114,44.0934625056931,17866454.0,49.75025463104248,,-1.3480366053729715,-0.0620986983750957,0.0753424496470838,0.0913242025039917,-0.0125570604255896,Power,16.0
2020-03-03,41.56581115722656,42.17431749026933,40.62964427144392,41.51899995598282,11775256.0,49.25876693725586,,-1.3436231477877083,0.0136985995511016,-0.0011261948207067,0.014639587586563,-0.0225225217484991,Power,16.0
2020-03-04,41.89347076416016,42.36155423638541,40.582835613452055,41.23815318880611,8268039.0,48.71344966888428,,-1.3410486158762909,0.0078829114075072,-0.0156424751494849,0.0111731843575419,-0.0312849502989699,Power,16.0
2020-03-05,41.42538833618164,42.87644642241935,41.09773132584181,41.612622444030215,11568670.0,48.10728149414062,,-1.3447264971973434,-0.0111731594313011,0.0045197912528689,0.035028231346001,-0.0079095700366349,Power,16.0
2020-03-06,40.3019905090332,41.331776399614775,38.80412466788856,40.53603226991167,8034080.0,47.42153911590576,,-1.35355341236787,-0.0271185828852506,0.0058072010320684,0.0255517377076142,-0.0371660511608953,Power,16.0
2020-03-09,37.21263885498047,39.55305639302956,35.948814812911465,39.36582227574688,12055075.0,46.56728706359864,,-1.37782748903354,-0.0766550638078358,0.0578616160266804,0.0628930817610062,-0.0339622257640526,Power,16.0
2020-03-11,35.48072814941406,37.4934849103923,35.38710931350292,36.88497854734032,13031174.0,45.675588035583495,,-1.391435694881477,-0.0465409269231281,0.0395778348181798,0.0567281695150745,-0.0026385827121953,Power,16.0
2020-03-12,37.77433776855469,38.710504787068494,31.68925214821493,33.702012666497126,41974955.0,44.86580352783203,,-1.3734140314482768,0.0646438147910023,-0.1078066577105575,0.0247831483969289,-0.1610904645800381,Power,16.0
2020-03-13,39.45944213867188,40.067948571557615,32.39137813433916,35.48073222127387,36149525.0,44.21750793457032,,-1.3601735987457644,0.0446097660385711,-0.1008303640841061,0.0154210602052424,-0.1791222485987889,Power,16.0
2020-03-16,37.867958068847656,38.804125123349735,37.119025139484776,38.19561510944583,11109146.0,43.52240409851074,,-1.372678425210705,-0.0403321482404967,0.0086526197161846,0.024721878396507,-0.0197774838559091,Power,16.0
2020-03-17,36.46370697021485,39.83390689017155,36.0424310874218,37.86795753206245,9356819.0,42.827300262451175,,-1.3837120991472245,-0.0370828312442869,0.038510910670565,0.0924261464340319,-0.0115532927888314,Power,16.0
2020-03-18,32.859458923339844,37.399870829768616,32.48499428141988,37.0254026166551,12710992.0,42.04794101715088,,-1.4120318902260949,-0.098844806147085,0.1267806540282443,0.1381767093920025,-0.0113959466829195,Power,16.0
2020-03-19,32.01691436767578,34.357332032400706,30.659471407896536,31.080747301785813,11396652.0,41.23581619262696,,-1.4186520466306278,-0.0256408529924273,-0.0292397654295856,0.0730994135739639,-0.0423976821810697,Power,16.0
2020-03-20,34.35732650756836,35.10625932560935,31.829675121885813,32.15733211378082,12777728.0,40.55007400512695,,-1.4002626400253648,0.0730992410141638,-0.0640327585821591,0.021798343880919,-0.0735695015479666,Power,16.0
2020-03-23,30.79989624023437,32.765845544422206,29.20841159955226,32.15733555583401,7631822.0,39.674757957458496,48.32119583129883,-1.4282145680387262,-0.1035421154364365,0.0440728535256034,0.0638297378943659,-0.0516717533159457,Power,16.0
2020-03-24,32.20414733886719,32.71903849238175,29.20841212133636,31.033938548518726,11652363.0,38.85795230865479,47.86153793334961,-1.4171808941022068,0.045592721731264,-0.036337207690518,0.0159883492053565,-0.0930232738661976,Power,16.0
2020-03-25,32.76585006713867,33.37436013972037,31.829682922363283,32.11053235155705,5874349.0,38.07625312805176,47.40468856811523,-1.4127674065435822,0.0174419375976946,-0.02000002179827,0.0185714721679686,-0.0285714285714285,Power,16.0
2020-03-26,32.95307922363281,33.467970361103355,31.314786968194188,33.09350213138276,11152198.0,37.41391487121582,46.936605072021486,-1.4112962839885226,0.00571415532057,0.0042612985207535,0.0156249779869215,-0.0497159080133458,Power,16.0
2020-03-27,31.78287124633789,34.49775347897029,31.12755361391152,33.56158645298799,9984277.0,36.69540672302246,46.43201103210449,-1.420491002277835,-0.0355113393001431,0.0559645852278072,0.0854196655673522,-0.0206185787101245,Power,16.0
2020-03-30,30.238195419311523,31.782872501670152,30.00415365357197,31.782872501670152,9090303.0,36.0213662147522,45.89465114593506,-1.43262804061067,-0.0486008899276005,0.0510836397787193,0.0510836397787193,-0.0077399382633159,Power,16.0
2020-03-31,30.753084182739254,31.45520942500448,30.378619529580664,30.70627654749364,7034191.0,35.50881481170654,45.35729125976562,-1.4285823861441929,0.0170277609588733,-0.0015220468609743,0.0228310512888103,-0.0121764910125264,Power,16.0
2020-04-01,29.536067962646484,30.706276705787737,29.348835635101988,30.23819320853124,5645202.0,34.90732765197754,44.81993141174316,-1.4381448925656104,-0.0395737940578931,0.0237717913830883,0.0396196523051473,-0.0063391080959485,Power,16.0
2020-04-03,28.225435256958008,29.863727539698814,28.03820292457433,29.72330284401184,10639666.0,34.22392587661743,44.26946521759033,-1.4484429752512389,-0.0443739737918398,0.0530680066903339,0.0580431184789946,-0.006633461297555,Power,16.0
2020-04-07,31.50201988220215,32.11052626830981,28.833941882335477,29.770108849756717,12216361.0,33.72775745391846,43.79202003479004,-1.4226977460571473,0.1160862390753181,-0.0549777772638611,0.0193164244192307,-0.0846954579370979,Power,16.0
2020-04-08,33.37435531616211,34.12328820950114,30.846703676348373,31.502021297217677,13337227.0,33.3813756942749,43.33329826354981,-1.4079861758128944,0.0594354089344532,-0.0561009793659662,0.0224403703455613,-0.0757363435448796,Power,16.0
2020-04-09,34.17009353637695,34.63817700947801,33.32754185631766,33.98285943289783,6744006.0,33.229248428344725,42.8708317565918,-1.4017337925537858,0.0238428042332699,-0.0054794729572452,0.0136986301369863,-0.0246575760514768,Power,16.0
2020-04-13,33.6083984375,34.54456548510508,32.76584666617788,34.310523723203815,4971715.0,33.13563194274902,42.40649299621582,-1.4061472201656875,-0.0164382078228431,0.0208913640145491,0.0278551520193985,-0.0250696793210475,Power,16.0
2020-04-15,32.81265640258789,35.10626653012844,32.34457284885284,34.26371470492771,8241923.0,32.88754787445068,41.92530319213867,-1.4123996333981577,-0.0236768805390091,0.0442225184250968,0.0699001659420555,-0.0142653355458941,Power,16.0
2020-04-16,32.4849967956543,33.233929708652774,32.29776267460622,32.81265382909306,9452838.0,32.538825607299806,41.434751663208,-1.414974165309575,-0.0099857689945441,0.0100864111361893,0.0230547325496015,-0.0057637106208096,Power,16.0
2020-04-17,32.20414733886719,33.98286255748056,31.876486734853327,33.32754492064666,11813368.0,32.25563507080078,40.94981719970704,-1.4171808941022068,-0.0086455128363959,0.0348836306690114,0.0552324891541728,-0.0101744846887595,Power,16.0
2020-04-20,31.408403396606445,32.43818928066194,31.0807463619306,32.43818928066194,24632398.0,32.00286989212036,40.49015926361084,-1.4234333223213578,-0.0247093622410663,0.0327869542126026,0.0327869542126026,-0.0104321455165481,Power,16.0
2020-04-21,30.37862014770508,31.03393776805866,30.09777075932318,30.79989601587479,11655125.0,31.87882795333862,40.06982036590576,-1.4315246762143543,-0.0327868703129504,0.0138675116289486,0.0215716716943474,-0.0092449685672479,Power,16.0
2020-04-22,30.331811904907227,31.17436005320297,29.67649429765921,30.331811904907227,11600499.0,31.794572830200195,39.62046028137207,-1.4318924643464594,-0.0015408284698338,0.0,0.027777705827044,-0.0216049608016326,Power,16.0
2020-04-23,30.612661361694336,31.26797897052692,30.33181197824999,30.51904251975045,8034445.0,31.607339572906493,39.16173847198486,-1.429685735553828,0.0092592377160848,-0.0030581738986286,0.0214067506607766,-0.0091742883810739,Power,16.0
2020-04-24,29.067983627319336,30.51904171273972,28.83394188543884,30.51904171273972,13995409.0,31.520743942260744,38.66276138305664,-1.441822788873344,-0.0504587861906007,0.0499194613573614,0.0499194613573614,-0.0080515299884968,Power,16.0
2020-04-27,29.067983627319336,29.957342960703947,28.78713425130145,29.489259476942948,10333713.0,31.36393575668335,38.15816745758057,-1.441822788873344,0.0,0.0144927785506139,0.0305958385276079,-0.0096618114148768,Power,16.0
2020-04-28,28.74032974243164,29.442455044423323,28.5530956143284,29.395645619599023,10619659.0,31.162659740448,37.66667987823487,-1.4443972758247192,-0.0112719853254545,0.0228012650877795,0.0244299668195899,-0.0065146826700047,Power,16.0
2020-04-29,29.114795684814453,29.48926214863005,29.02117862246132,29.114795684814453,14334699.0,30.97074556350708,37.16957523345948,-1.4414549707678772,0.0130292848321068,0.0,0.0128617239107369,-0.0032154463100685,Power,16.0
2020-04-30,29.676494598388672,30.09777046240241,29.0679846202362,29.39564342718057,32595506.0,30.86542673110962,36.71459804534912,-1.437041513182614,0.0192925590017857,-0.0094637582709433,0.0141956073220526,-0.0205047795026814,Power,16.0
2020-05-04,28.17862701416016,29.48926045504268,28.08500995718351,29.48926045504268,15845975.0,30.76244831085205,36.24276988983154,-1.4488107633833438,-0.0504731978793022,0.0465116146441029,0.0465116146441029,-0.0033222717675209,Power,16.0
2020-05-05,28.5530948638916,29.48926190860936,28.412670164303325,28.880753686662203,11702153.0,30.652448844909667,35.80651611328125,-1.445868443339821,0.013289073649446,0.0114754223432698,0.0327868852459016,-0.004918020279681,Power,16.0
2020-05-06,27.148839950561523,28.787132016543683,27.00841527345381,28.787132016543683,31848464.0,30.53308744430542,35.380560035705564,-1.456902147249702,-0.0491804800853972,0.0603448275862068,0.0603448275862068,-0.0051724006389749,Power,16.0
2020-05-07,27.148839950561523,27.570115767481308,26.961605857353472,27.242456997165547,13470518.0,30.4792576789856,34.95834861755371,-1.456902147249702,0.0,0.0034482890161975,0.0155172676875672,-0.006896578032395,Power,16.0
2020-05-08,26.68075942993164,27.897775812496803,25.885017124902028,27.897775812496803,20376200.0,30.23819465637207,34.53052040100098,-1.4605800135840736,-0.0172412715048696,0.0456140083179139,0.0456140083179139,-0.0298245747884114,Power,16.0
2020-05-11,25.557357788085938,27.14884236510678,25.416933098489228,27.14884236510678,36502236.0,29.84734477996826,34.07554321289062,-1.4694069587279617,-0.0421053098130865,0.0622710919578213,0.0622710919578213,-0.0054944916748073,Power,16.0
2020-05-12,26.587141036987305,26.774375141325347,25.27650766341125,25.510549401035437,27226330.0,29.46819715499878,33.636480827331546,-1.461315604834965,0.0402930247109277,-0.0404929448583488,0.007042280479784,-0.049295761877997,Power,16.0
2020-05-13,28.36585807800293,29.0211756620294,27.008417061943483,28.085008705189736,53613887.0,29.206070137023925,33.23580131530762,-1.4473396258416036,0.0669014031460216,-0.0099009651687915,0.0231023359922486,-0.0478547489142276,Power,16.0
2020-05-14,28.92755889892578,31.080743992578476,28.55309246955912,29.02117595266664,69089712.0,29.01181526184082,32.890355606079105,-1.4429261532696596,0.019802003499356,0.0032362583399436,0.0744336949127306,-0.0129449716332811,Power,16.0
2020-05-15,29.39564514160156,29.77011160612193,27.850969859456956,29.021178677081195,36969885.0,28.857347679138183,32.55520782470703,-1.4392482419752457,0.0161813253690467,-0.0127388415092278,0.0127388415092279,-0.0525477591903074,Power,16.0
2020-05-18,29.302026748657227,30.050959643693776,28.31905210072215,29.910536734670902,33654540.0,28.71224164962769,32.26686824798584,-1.4399838332261368,-0.0031847708221189,0.0207668224192567,0.0255590816792516,-0.033546302321225,Power,16.0
2020-05-19,30.37862014770508,30.753084808483035,28.646710824425067,29.489260775167622,37940322.0,28.660752487182616,32.054358406066896,-1.4315246762143543,0.0367412605374536,-0.0292758317597462,0.0123265855709462,-0.0570107962395667,Power,16.0
2020-05-20,31.12755012512207,32.39137404007072,30.70627429640805,31.9701017825501,91642146.0,28.698198986053463,31.845593185424804,-1.4256400810873509,0.0246531927314535,0.0270677150640272,0.0406014578683036,-0.0135338575320136,Power,16.0
2020-05-21,30.753084182739254,31.73606237886549,30.4722348000719,31.502020631443752,35022500.0,28.71926259994507,31.622785453796386,-1.4285823861441929,-0.0120300486507157,0.0243532142745166,0.03196356470412,-0.0091323972905777,Power,16.0
2020-05-22,31.59563636779785,31.92329339054197,29.86372705422141,30.42542761343497,40498597.0,28.768411350250243,31.42619041442871,-1.4219621697929368,0.0273973231449576,-0.037037037037037,0.0103703251591436,-0.0548148261176215,Power,16.0
2020-05-26,33.46796798706055,33.7020097212358,31.455207644676022,31.595634113658555,51052291.0,28.988410568237303,31.289509963989257,-1.4072506295220455,0.05925918368813,-0.055944055944056,0.006993006993007,-0.0601399028217876,Power,16.0
2020-05-27,33.46796798706055,34.123285556989934,33.093499783902764,33.7020097212358,41541291.0,29.208409786224365,31.21461654663086,-1.4072506295220455,0.0,0.006993006993007,0.0195804409213833,-0.0111888538707387,Power,16.0
2020-05-28,34.5445671081543,35.10626593463077,33.60840001656414,33.65520765690484,45712056.0,29.498621654510497,31.195893325805663,-1.398791427550221,0.0321680456223092,-0.0257452770638286,0.0162601205775099,-0.027100269882067,Power,16.0
2020-05-29,34.21690368652344,34.77860603828093,33.32754430796939,33.88924665972688,149706283.0,29.75372705459595,31.12474464416504,-1.4013659894349997,-0.0094852374500739,-0.0095758818447856,0.0164159316372836,-0.0259918134820693,Power,16.0
2020-06-01,36.93178939819336,37.493488177836845,34.82541361773968,35.19987828043742,64630249.0,30.11649179458618,31.07419158935547,-1.3800342178261715,0.07934340688866,-0.0468948606600866,0.0152090865023444,-0.0570342194293115,Power,16.0
2020-06-02,39.83390426635742,40.20837248666186,38.00837794196212,38.80412201731065,75507939.0,30.699255657196044,31.113510513305663,-1.357231323662284,0.078580402289038,-0.0258519034981087,0.009400741082282,-0.0458284558849304,Power,16.0
2020-06-03,39.03816604614258,40.95730775229716,38.47646368282335,40.58283951008435,70317645.0,31.223509216308592,31.164999694824218,-1.3634837069213923,-0.0199764053981246,0.0395682897120728,0.0491606522674805,-0.014388543833112,Power,16.0
2020-06-04,39.7870979309082,40.44241555224426,37.72752979436362,38.47646268823609,81866339.0,31.85542211532593,31.303552474975582,-1.3575990968077083,0.0191846072861209,-0.0329412123736212,0.0164706061868107,-0.0517647238338695,Power,16.0
2020-06-05,41.09772872924805,41.519000981298994,40.06794298674052,41.144536360454445,55224827.0,32.552866554260255,31.48516876220703,-1.347301029108761,0.0329411006707703,0.0011389347453911,0.0102504996036711,-0.0250569988743601,Power,16.0
2020-06-08,39.92752456665039,42.03390034767944,39.5998639691074,42.03390034767944,42629869.0,33.21520481109619,31.59657272338867,-1.356495717424712,-0.0284736942595286,0.0527549805276035,0.0527549805276035,-0.0082063839694351,Power,16.0
2020-06-09,40.02113723754883,40.9104965570664,39.50624612767872,40.255178975780105,34471524.0,33.93839378356934,31.78099754333496,-1.3557601711338627,0.0023445648563103,0.0058479532163742,0.022222240068759,-0.0128654792294865,Power,16.0
2020-06-10,40.06794738769531,40.77007264649089,39.78709799841583,40.02113975134769,19799619.0,34.61243410110474,31.938273544311524,-1.3553923680150768,0.0011696356819807,-0.0011682064942013,0.0175233647983474,-0.0070093280936505,Power,16.0
2020-06-11,38.5700798034668,40.06794552408561,38.38284569559105,40.06794552408561,23571379.0,35.12264518737793,32.05435813903809,-1.3671616182158066,-0.037383187357596,0.038834913701272,0.038834913701272,-0.0048543873600934,Power,16.0
2020-06-12,39.03816604614258,39.459441925833545,35.38711318374599,35.574347304852395,43584191.0,35.62817554473877,32.17605987548828,-1.3634837069213923,0.0121359936266895,-0.0887290334591024,0.0107913850049468,-0.0935252147368064,Power,16.0
2020-06-15,39.6934814453125,40.25518020575253,38.89773736829657,39.038163844003385,32174670.0,36.14306735992432,32.33427207946777,-1.3583346730719188,0.0167865313753558,-0.0165094513619817,0.0141509068992577,-0.0200472230714321,Power,16.0
2020-06-16,38.42965316772461,40.67645531037285,37.63391267659987,40.67645531037285,33914922.0,36.599448680877686,32.498101234436035,-1.3682649975988033,-0.031839693359453,0.0584653244941391,0.0584653244941391,-0.0207064187556355,Power,16.0
2020-06-17,38.616886138916016,39.506245443020646,37.5871039370223,38.28922913954805,30296333.0,37.01136198043823,32.65537727355957,-1.3667938450703825,0.0048720963047528,-0.0084848114938447,0.0230303215258047,-0.026666629675663,Power,16.0
2020-06-18,40.20837020874024,40.58283483663654,38.476459251942046,38.476459251942046,29310661.0,37.46540298461914,32.86882331848145,-1.3542890186054417,0.0412121283963495,-0.0430733936194637,0.009313101375467,-0.0430733936194637,Power,16.0
2020-06-19,40.44240951538086,41.14453466817847,40.06794133874486,40.676451232980064,28219723.0,37.94986925125122,33.1131628036499,-1.352450092931596,0.0058206613554744,0.0057870369348342,0.017361110804503,-0.0092592944170051,Power,16.0
2020-06-22,40.86368560791016,41.0977273271509,40.25517570940695,40.91049323751966,21166722.0,38.41327171325683,33.30039611816406,-1.3491399847559682,0.0104166912302561,0.0011454578536704,0.0057273766611849,-0.0148912142762134,Power,16.0
2020-06-23,41.61262130737305,42.0807047786119,40.16156326077128,40.91049610051476,36865827.0,38.820504379272464,33.46516143798828,-1.3432553446689224,0.0183276591017506,-0.0168728905990327,0.0112485937326884,-0.0348706234073425,Power,16.0
2020-06-24,40.489219665527344,41.79985479416051,39.974328568990536,41.56581306198983,40591791.0,39.1715669631958,33.591543960571286,-1.3520822898128102,-0.0269966564602517,0.0265896306561594,0.0323699774769687,-0.0127167453655617,Power,16.0
2020-06-25,41.191349029541016,41.7530478151027,40.34879728000471,40.39560848812967,35938924.0,39.503906059265134,33.74320297241211,-1.346565422871189,0.0173411433911004,-0.0193181471391158,0.0136363289572976,-0.0204545801336114,Power,16.0
2020-06-26,43.39133834838867,44.3743165400946,41.472196742399234,41.61262321869826,46055970.0,39.9626277923584,33.95477661132813,-1.329279365675561,0.0534090135593738,-0.0409924007277471,0.0226537882702211,-0.0442286797097768,Power,16.0
2020-06-29,41.98708724975586,44.23388941017889,41.612622603814415,43.484956547102406,29327965.0,40.215392684936525,34.144818420410154,-1.3403130396120804,-0.0323624749105015,0.0356745227035308,0.0535117415280121,-0.0089185668849562,Power,16.0
2020-06-30,41.98708724975586,42.92325422139986,41.284962021022864,42.78283131836941,26717326.0,40.32305183410645,34.34047721862793,-1.3403130396120804,0.0,0.0189521141078481,0.0222965447942435,-0.0167224085956826,Power,16.0
2020-07-01,43.15729522705078,43.71899754315772,41.23815368220418,42.12751300431169,28893548.0,40.529008293151854,34.575455055236816,-1.331118321322768,0.0278706634335947,-0.0238611390570563,0.0130152344615626,-0.0444685315599596,Power,16.0
2020-07-02,46.6211166381836,47.46366838025909,42.829640941231375,43.67219268330687,112201519.0,40.87070922851562,34.90030498504639,-1.3039019096268942,0.0802603915029806,-0.0632529670570245,0.0180723200736345,-0.0813252871306589,Power,16.0
2020-07-03,46.7147331237793,47.93174946773482,46.19983843451149,47.22962424185353,62701725.0,41.15155944824219,35.22796340942383,-1.3031663333626835,0.0020080275280028,0.0110220284617688,0.0260520881224091,-0.0110221049086055,Power,16.0
2020-07-06,47.13600540161133,47.65090009087103,46.71473312304404,47.41685834891428,33194342.0,41.51198348999024,35.55843029022217,-1.299856255160417,0.0090179746230336,0.0059583527477564,0.0109235961951519,-0.0089373775944299,Power,16.0
2020-07-07,47.60408782958984,47.9317484037774,46.80834735306513,47.13600435605919,25556054.0,41.89113101959229,35.92915237426758,-1.2961783738393644,0.0099304644929142,-0.0098328419863074,0.0068830344015937,-0.01671580136927,Power,16.0
2020-07-08,48.86791610717773,49.33599958795301,47.4636656648519,47.604088566368354,41927350.0,42.331129455566405,36.32515102386475,-1.2862480493124802,0.0265487342623193,-0.0258621124346194,0.0095785439213056,-0.0287356317639166,Power,16.0
