Date_Ticker,Close_CYIENT.NS,High_CYIENT.NS,Low_CYIENT.NS,Open_CYIENT.NS,Volume_CYIENT.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-01-28,431.9992065429688,435.7713484226729,430.0692573008865,431.20966481668927,65931.0,,,-1.041994250519506,0.0018308718828468,-0.0018276462417552,0.0087318259445203,-0.0044674833028662,Information Technology,12.0
2020-01-29,430.28857421875,437.745155015609,427.34979878571056,433.3589310174567,153128.0,,,-1.0449077128866695,-0.0039598043197993,0.0071355759429152,0.0173292558613658,-0.0068297779888187,Information Technology,12.0
2020-01-30,427.43756103515625,431.3851629328642,425.9462340541333,430.5079180667069,123104.0,,,-1.0497634141972834,-0.006625816613351,0.0071831708568494,0.009235505387378,-0.0034889937548101,Information Technology,12.0
2020-01-31,430.683349609375,435.1134251854707,425.8585031607458,429.8499563324206,76256.0,,,-1.0442353514284035,0.0075935969837517,-0.0019350487491802,0.0102861547355237,-0.0112027698609784,Information Technology,12.0
2020-02-03,416.9544372558594,426.340967201147,415.4192588760199,424.8496403521769,43336.0,,,-1.0676177398690772,-0.0318770446221512,0.0189354097015466,0.0225121238835208,-0.0036818852197452,Information Technology,12.0
2020-02-04,422.1302185058594,431.5606003300926,417.9633056067796,418.88440196012647,135352.0,,,-1.0588026112882276,0.0124133017604125,-0.0076891357297792,0.0223399828081778,-0.009871155194311,Information Technology,12.0
2020-02-05,426.033935546875,431.516715595536,423.3144712884618,424.147864564413,205674.0,,,-1.052153998064899,0.0092476607214544,-0.0044270440100997,0.0128693505169326,-0.0063832104241235,Information Technology,12.0
2020-02-06,430.9026489257813,450.55289997614767,424.0162720120471,425.4637205524328,553198.0,415.1539093017578,,-1.0438618519355851,0.011427994280917,-0.0126221743749022,0.0456025301755593,-0.0159812823868721,Information Technology,12.0
2020-02-07,426.7796325683594,432.2624130484256,423.9285867187249,429.8499896371965,48151.0,417.58607177734376,,-1.0508839646517325,-0.0095683244642388,0.0071942446043165,0.0128468653648508,-0.0066803699897225,Information Technology,12.0
2020-02-10,411.2084655761719,428.5340489257813,409.76101713162063,428.5340489257813,71947.0,418.55542755126953,,-1.077403987921652,-0.0364852626599827,0.0421333333333333,0.0421333333333333,-0.0035199869791666,Information Technology,12.0
2020-02-11,413.9718627929688,420.200306934798,411.0769653326628,411.0769653326628,68076.0,419.5423309326172,,-1.0726975096897855,0.0067201856190506,-0.0069929812156188,0.0150455736286216,-0.0069929812156188,Information Technology,12.0
2020-02-12,404.6730346679688,415.7263250249436,401.7781373996271,414.2788763907727,84770.0,419.83840026855466,,-1.0885348029627764,-0.0224624641449373,0.0237372913435791,0.0273141262452634,-0.0071536698033682,Information Technology,12.0
2020-02-13,400.3306579589844,403.26943330608674,397.391882611882,400.9008617077927,89786.0,420.07745056152345,,-1.0959305191237294,-0.0107305808318739,0.0014243319552775,0.0073408700749655,-0.0073408700749655,Information Technology,12.0
2020-02-14,400.0674743652344,403.48875045132223,397.7866593363576,400.9008676213607,85134.0,420.1235046386719,,-1.0963787600959067,-0.0006574155351773,0.0020831317453351,0.0085517476558578,-0.0057010758810014,Information Technology,12.0
2020-02-17,390.461669921875,397.1287358259474,384.8473084973777,396.73396495326,341490.0,419.3624938964844,,-1.1127388798924511,-0.0240104608818809,0.0160637919533559,0.0170748281269359,-0.0143787773730021,Information Technology,12.0
2020-02-18,391.1634521484375,391.7775342188489,383.7507496288566,386.4701870999697,101852.0,418.7308776855469,,-1.1115436399346377,0.001797314001917,-0.0119982197280712,0.0015698861103679,-0.0189503965129337,Information Technology,12.0
2020-02-19,389.5844421386719,393.0934215287588,385.2859477400931,391.2512019946855,82889.0,416.954458618164,,-1.1142329298397184,-0.004036701284573,0.0042783018923029,0.0090069802860297,-0.011033537106825,Information Technology,12.0
2020-02-20,384.2770690917969,392.12842066147033,381.60148319404834,391.5143386006495,61166.0,414.5771255493164,,-1.1232721789066566,-0.0136231647694644,0.0188334670240857,0.0204314860322771,-0.0069626478209382,Information Technology,12.0
2020-02-24,382.9612121582031,385.0666211251472,373.0922080183543,384.1454980092624,247213.0,412.1559310913086,,-1.1255132798155545,-0.0034242400586213,0.0030924433427217,0.0054977081231775,-0.0257702446789099,Information Technology,12.0
2020-02-25,380.8558349609375,383.13667685746896,377.65389670782,382.9612171841252,55013.0,409.6382369995117,,-1.1290990516649897,-0.005497625165224,0.0055280293221806,0.0059887277209902,-0.0084072185829736,Information Technology,12.0
2020-02-26,377.3468627929688,385.9877298263127,373.7501535925823,384.233240145284,551065.0,406.9056198120117,,-1.1350753554060466,-0.0092133869193014,0.0182494623152422,0.0228990032390563,-0.0095315730830913,Information Technology,12.0
2020-02-27,378.1802368164063,382.8735018281236,375.6362322629124,377.2152621867674,100414.0,404.30020294189455,,-1.1336559949621443,0.0022085092142258,-0.0025516262768308,0.0124101276450248,-0.0067269632461754,Information Technology,12.0
2020-02-28,372.4342956542969,375.6362608194337,364.0127663916683,368.3551123980758,99550.0,401.55003967285154,,-1.1434421910387251,-0.0151936579512451,-0.0109527594633966,0.0085973961112029,-0.0226121207442335,Information Technology,12.0
2020-03-02,373.5308532714844,378.8820523088956,367.0392466167149,375.1537616280239,79205.0,398.69241485595705,,-1.1415745896226457,0.0029442981754971,0.0043447772582256,0.0143259893809144,-0.0173790373617445,Information Technology,12.0
2020-03-03,368.4866943359375,380.5488112133611,363.1355220837914,372.8729186550006,52175.0,396.26902770996094,,-1.1501655457414126,-0.0135039954300127,0.0119033451858219,0.0327341992610104,-0.0145220230049002,Information Technology,12.0
2020-03-04,369.23236083984375,373.48700381835886,366.20588209780726,368.4428458102424,81985.0,393.62413482666017,,-1.14889556430424,0.0020235913952063,-0.0021382606546336,0.0115229417292612,-0.0081966779270173,Information Technology,12.0
2020-03-05,366.6005859375,367.9603314009113,361.86346950911246,364.0565814455313,99837.0,390.6524673461914,,-1.1533778700740236,-0.0071276929691579,-0.0069394446969116,0.003709065166751,-0.0129217371987374,Information Technology,12.0
2020-03-06,360.3282775878906,364.012716210916,350.8978966163268,350.8978966163268,360072.0,387.1237487792969,,-1.1640605480949586,-0.0171093789541261,-0.0261716372489348,0.0102252275277694,-0.0261716372489348,Information Technology,12.0
2020-03-09,342.520263671875,356.1614104318294,327.9141154476462,356.1614104318294,108176.0,382.91078033447263,,-1.194390255796426,-0.0494216386102862,0.0398258094680852,0.0398258094680852,-0.0426431653054578,Information Technology,12.0
2020-03-11,336.2479248046875,346.5116997853657,331.686267857687,340.1955264478119,133743.0,379.1627532958984,,-1.205072985793355,-0.0183123147224837,0.0117401516913968,0.0305244262448312,-0.013566349739259,Information Technology,12.0
2020-03-12,320.1943359375,335.1074967893836,294.7980895429441,329.84402825342465,170814.0,374.473876953125,,-1.2324146455762823,-0.0477433098702761,0.0301369863013698,0.0465753424657533,-0.0793151019370719,Information Technology,12.0
2020-03-13,321.4224853515625,355.8104917906545,257.03272318998654,289.92940277914863,154688.0,370.3113494873047,,-1.2303229236741142,0.0038356375370182,-0.0979803343190743,0.1069869346616476,-0.2003274975960326,Information Technology,12.0
2020-03-16,308.219970703125,320.85229066839617,300.9388226852751,311.4219089194276,125437.0,365.7058151245117,,-1.2528087781944397,-0.0410752677554495,0.0103884839421606,0.0409847549347752,-0.0236232194858749,Information Technology,12.0
2020-03-17,286.1572570800781,306.0268459327752,280.7183287519546,306.0268459327752,366136.0,360.0103042602539,,-1.2903848750261244,-0.0715810645647536,0.0694359075686021,0.0694359075686021,-0.0190067810392854,Information Technology,12.0
2020-03-18,265.1033935546875,290.98211557308895,261.6821173622637,287.5608393806652,197903.0,353.74239044189454,,-1.3262427494484597,-0.0735744525238404,0.0847120269750336,0.0976174679297834,-0.0129054409547497,Information Technology,12.0
2020-03-19,242.1634063720703,257.9099605930216,222.46927748485632,257.9099605930216,175619.0,346.29238815307616,,-1.365312974191403,-0.0865322275774072,0.0650244991877824,0.0650244991877824,-0.081325784032601,Information Technology,12.0
2020-03-20,236.1104278564453,253.5237421434101,233.34711214583763,245.6285391008817,170289.0,338.61868743896486,,-1.375622100743526,-0.0249954301779392,0.0403121172192504,0.073750720987012,-0.0117034886417121,Information Technology,12.0
2020-03-23,208.97341918945312,226.76225867516783,195.1326172670246,209.7448792623459,154239.0,329.85350494384767,378.2533209228516,-1.4218404799880435,-0.1149335457707587,0.0036916660304695,0.0851248907861699,-0.0662323561346364,Information Technology,12.0
2020-03-24,194.8603363037109,225.80928251581312,190.59464930334423,217.8224563466791,194931.0,320.44846115112307,374.58779998779295,-1.4458771682290712,-0.0675353015731987,0.1178388607888842,0.158826299898533,-0.0218909968097261,Information Technology,12.0
2020-03-25,206.29600524902344,210.56169192780533,194.22500893340663,195.13260243309543,111517.0,311.72046966552733,370.87729309082033,-1.4264005158568407,0.0586864888064689,-0.0541135190788228,0.0206775049940144,-0.0585129910831073,Information Technology,12.0
2020-03-26,208.83724975585935,214.19204535010127,200.7142776349594,200.7142776349594,248817.0,303.29498901367185,367.1693621826172,-1.422072396873231,0.0123184377892744,-0.0388961841357139,0.0256409984353938,-0.0388961841357139,Information Technology,12.0
2020-03-27,211.2423858642578,226.89837364581936,208.3380894513469,217.82243869998655,211846.0,294.94809646606444,363.419176940918,-1.4179760908228205,0.011516796506419,0.0311493018259936,0.0741138560687433,-0.0137486442459384,Information Technology,12.0
2020-03-30,197.0385284423828,211.24235930743237,195.67713837165823,208.7464775111039,257501.0,286.1783081054688,359.44895446777343,-1.4421673816579736,-0.0672396184305656,0.0594195925095162,0.072086565898217,-0.0069092582120184,Information Technology,12.0
2020-03-31,208.11117553710935,211.15160520765423,197.1292895332072,200.6235297659333,363027.0,277.90732421875,355.6282501220703,-1.4233090097222616,0.0561953399787208,-0.0359790662459685,0.0146096415182794,-0.0527693237787895,Information Technology,12.0
2020-04-01,210.15325927734372,222.13348965766477,206.5682680362808,213.05755545306147,116776.0,269.9906524658203,351.71767761230467,-1.4198310360843631,0.0098124655485896,0.0138198959450106,0.0570071119597075,-0.0170589371461129,Information Technology,12.0
2020-04-03,205.1161346435547,213.3752411797754,204.2085411274328,213.284476288652,351514.0,261.7848411560059,347.74408477783203,-1.4284100117365153,-0.0239688151928277,0.0398230088495574,0.0402655137323699,-0.0044247787610619,Information Technology,12.0
2020-04-07,201.75804138183597,212.73991461645653,196.7208945981485,212.73991461645653,400325.0,253.54271392822267,343.2769891357422,-1.4341293461632814,-0.0163716680189705,0.0544309072362421,0.0544309072362421,-0.0249662751937327,Information Technology,12.0
2020-04-08,198.5814514160156,205.9783325605405,196.08556940606493,205.9783325605405,420358.0,245.4553726196289,338.6121435546875,-1.4395395533657869,-0.0157445519596836,0.0372486004698844,0.0372486004698844,-0.0125685555833811,Information Technology,12.0
2020-04-09,199.26214599609372,204.57155940340263,198.58145090422516,202.12105984243107,562820.0,238.29246673583984,333.96968444824216,-1.4383802288198206,0.0034277853003104,0.0143475010371179,0.0266453689975465,-0.0034160782945796,Information Technology,12.0
2020-04-13,201.16807556152344,203.8908558155415,199.71593440197967,202.39333221534216,427287.0,231.53847427368163,329.36885162353514,-1.4351341460791127,0.0095649354567678,0.0060907112144839,0.0135348526172351,-0.0072185467574331,Information Technology,12.0
2020-04-15,204.2993011474609,209.65409722539505,201.93955252229603,205.11612975298385,889065.0,225.74372253417968,324.814853515625,-1.4298012011916743,0.0155652211574687,0.0039981957888997,0.0262105452532559,-0.0115504488361496,Information Technology,12.0
2020-04-16,207.47586059570312,212.3768595063388,201.7126368601872,204.208518756095,1010367.0,220.04639129638676,320.35859924316406,-1.4243910459651632,0.0155485575839017,-0.0157480577751404,0.0236220199138539,-0.0277778037356664,Information Technology,12.0
2020-04-17,205.6153106689453,213.0121921714929,204.0270220402824,212.37687948978328,801191.0,214.91615829467773,315.92215423583986,-1.427559840402807,-0.0089675489062477,0.0328845590284108,0.0359743711617714,-0.0077245640098277,Information Technology,12.0
2020-04-20,213.69288635253903,219.4561106048409,206.06910650820103,208.74650455777345,871391.0,211.2929397583008,311.5823449707031,-1.4138025224573425,0.0392848939960468,-0.0231471523418207,0.026969658890722,-0.0356763389482265,Information Technology,12.0
2020-04-21,202.98329162597656,208.65575130531616,199.67058071275363,208.5196178125234,654041.0,208.1869346618652,307.3029220581055,-1.4320425619805424,-0.0501167582569612,0.0272747877039467,0.0279454512433066,-0.0163201162356113,Information Technology,12.0
2020-04-22,195.0418243408203,204.16314116500715,194.22499578590435,201.21346249068853,428277.0,205.83085556030272,302.7611541748047,-1.4455680669928077,-0.0391237486669072,0.0316426395760314,0.0467659531744741,-0.0041879661332978,Information Technology,12.0
2020-04-23,194.7241668701172,200.0789623941916,194.22498773002772,197.85536133245816,554051.0,203.76154251098632,298.13495880126953,-1.4461090851142584,-0.00162866334837,0.0160801533403376,0.0274993885460868,-0.0025635191980171,Information Technology,12.0
2020-04-24,193.0904998779297,199.98821540132877,192.40980481373015,195.81328013472776,471389.0,202.96739654541017,293.3787158203125,-1.448891464024577,-0.0083896468447964,0.0141010575793185,0.0357227078896151,-0.0035252643948295,Information Technology,12.0
2020-04-27,187.5541839599609,196.9477818600793,185.648245993162,196.04018839528632,944395.0,202.60208892822263,288.5942068481445,-1.4583206369984345,-0.0286721300191815,0.0452456151931912,0.0500847152635299,-0.0101620658444272,Information Technology,12.0
2020-04-28,183.83303833007807,190.0954269913392,181.70018838885588,189.6870127480005,966715.0,201.47894058227536,284.0466983032227,-1.4646583038377128,-0.0198403765318144,0.0318439735920121,0.0340656321526748,-0.0116021035206558,Information Technology,12.0
2020-04-29,188.77944946289065,195.8586815875046,185.05831054454364,188.18951922283023,6160270.0,200.4760505676269,279.5428500366211,-1.4562338268276986,0.0269070846989487,-0.0031249706561747,0.0375000146719126,-0.0197115678053636,Information Technology,12.0
2020-04-30,207.24899291992188,207.657407248135,195.2687469671464,196.0402070250434,4040848.0,200.27638092041016,275.59436920166013,-1.424777435504491,0.0978366210388907,-0.0540836688128535,0.0019706456589196,-0.0578060514745395,Information Technology,12.0
2020-05-04,203.48245239257807,213.1029486757141,198.76296913715905,202.25720952223188,1763167.0,200.59857711791992,271.657405090332,-1.4311924166348309,-0.0181739871170283,-0.006021368702508,0.0472792428537041,-0.023193563867187,Information Technology,12.0
2020-05-05,200.7596893310547,210.56170238421345,199.6705798470989,208.156585030112,656264.0,200.2310028076172,267.67124938964844,-1.4358296888306985,-0.0133808248795351,0.036844526526736,0.0488246075983667,-0.0054249410705143,Information Technology,12.0
2020-05-06,213.1029510498047,215.7349665921172,196.49398766026684,200.7596742300183,2478568.0,200.37848739624025,264.124075012207,-1.4148072703971797,0.0614827695733073,-0.057921660676119,0.0123509108125741,-0.0779386831938152,Information Technology,12.0
2020-05-07,210.24403381347656,221.45281934871156,204.3446759209904,215.0996646952649,1951072.0,200.63488235473636,260.5056866455078,-1.4196764334902374,-0.0134156623465057,0.0230952136605984,0.0533132157518396,-0.0280595733704382,Information Technology,12.0
2020-05-08,189.23324584960935,202.393351676081,189.23324584960935,193.317416623342,2683413.0,200.008642578125,256.4986627197265,-1.4554609437970545,-0.0999352399341208,0.0215827338129497,0.0695443645083933,0.0,Information Technology,12.0
2020-05-11,182.4716644287109,188.77943608586295,175.16553444505556,187.8718426431425,2700993.0,199.20315322875976,252.46255462646485,-1.4669769269416482,-0.0357314666909646,0.0295946125736212,0.0345684995908852,-0.0400398056680728,Information Technology,12.0
2020-05-12,187.5541839599609,188.64330719673436,180.8379978600037,183.3338798881844,991388.0,198.6177551269531,248.5544140625,-1.4583206369984345,0.0278537467565856,-0.0225017857915528,0.0058069791554524,-0.0358093109849845,Information Technology,12.0
2020-05-13,187.96261596679688,193.31741197977732,183.8330628472386,193.31741197977732,1193099.0,197.9574821472168,244.6965496826172,-1.457625016282858,0.0021776747295764,0.028488622513779,0.028488622513779,-0.0219700768597929,Information Technology,12.0
2020-05-14,185.64825439453125,188.6433157336428,183.6515514513829,186.96426220828056,529060.0,197.02492980957032,240.86257751464845,-1.4615667197391429,-0.012312882326954,0.0070887163363926,0.0161329895014608,-0.0107553014686854,Information Technology,12.0
2020-05-15,182.78933715820312,186.78275712521585,182.4263052742832,185.8751635666373,879745.0,195.7906036376953,236.9547595214844,-1.4664358828322002,-0.0153996451281059,0.0168818731793058,0.0218471166267013,-0.0019860670735172,Information Technology,12.0
2020-05-18,178.16061401367188,185.1036990295144,177.3891539680101,185.1036990295144,305663.0,194.41786880493163,233.06928588867189,-1.4743192897447697,-0.0253227196755197,0.0389709311133701,0.0389709311133701,-0.0043301380045904,Information Technology,12.0
2020-05-19,174.7117462158203,181.33718143947445,173.57725435727602,180.52033899205605,347575.0,192.4688117980957,229.09290374755855,-1.4801932267656617,-0.0193581943851344,0.0332467215401786,0.0379220937753652,-0.0064935064935065,Information Technology,12.0
2020-05-20,171.8528289794922,176.25464899704866,169.71997878677843,174.80250775519823,197409.0,190.91228866577148,225.16022644042968,-1.4850623898587192,-0.0163636235012872,0.0171639814905697,0.0256138932579443,-0.0124109111579902,Information Technology,12.0
2020-05-21,170.99061584472656,174.66637241812427,170.62758397153246,171.85284077892445,398010.0,189.7097282409668,221.1953915405273,-1.4865308676169429,-0.0050171599727841,0.0050425278015306,0.021496832181338,-0.0021231099227326,Information Technology,12.0
2020-05-22,171.67129516601562,173.3503485844861,166.9971944478819,171.53516168831348,552282.0,188.5570846557617,217.29680572509767,-1.4853715690589735,0.0039807992849571,-0.0007929891690424,0.0097806299931899,-0.0272270370746234,Information Technology,12.0
2020-05-26,175.30166625976562,176.98071965238876,172.8965491988721,173.1234475574008,174588.0,187.66764297485352,213.5962734985352,-1.4791885048138214,0.0211472226049161,-0.0124255447699914,0.0095780800516469,-0.0137198756418526,Information Technology,12.0
2020-05-27,174.93865966796875,177.1168786846343,173.35037092908965,176.98074518938475,138589.0,187.0368667602539,210.24464141845704,-1.4798067592623425,-0.0020707538013869,0.0116731517509729,0.0124513302022535,-0.0090791180285344,Information Technology,12.0
2020-05-28,178.5690155029297,180.8833816248197,175.7554702020003,176.88996204128193,239407.0,186.77366561889647,207.09106323242187,-1.473623721005187,0.0207521644549655,-0.0094028264473474,0.0129606254218948,-0.0157560665998252,Information Technology,12.0
2020-05-29,180.65647888183597,183.37925923017173,179.70350299016303,181.2010266422369,371219.0,186.36751708984372,204.30030609130856,-1.4700684590642243,0.0116899528903546,0.0030142719694938,0.0150715898216788,-0.0052750717692013,Information Technology,12.0
2020-06-01,183.4246368408203,189.46012758114,182.88007524598663,183.33387195875585,941471.0,185.17629928588863,201.54034912109373,-1.4653538725772957,0.0153227715724215,-0.0004948347377308,0.0329044715272213,-0.0029688574240235,Information Technology,12.0
2020-06-02,192.1829376220703,193.6804614666269,186.23819699434733,188.37104741419824,937709.0,184.61132354736327,199.21960845947265,-1.450437178109871,0.047748769914974,-0.0198346963317221,0.007792178968049,-0.0309327180720557,Information Technology,12.0
2020-06-03,189.95932006835935,196.9477871657766,188.7794457625877,195.13260018729017,756354.0,184.07130508422853,197.29564971923827,-1.454224330948024,-0.0115703172259948,0.0272336209514179,0.0367892825416638,-0.006211194614442,Information Technology,12.0
2020-06-04,192.7274932861328,194.13425219066207,187.9172447661672,190.59464293284915,560629.0,183.0525321960449,195.8481317138672,-1.4495097184730985,0.0145724527587131,-0.011066663696586,0.0072992123777626,-0.02495880809711,Information Technology,12.0
2020-06-05,199.8974609375,207.20359111041947,192.40981484108968,194.8603144301594,1945261.0,182.5352035522461,195.00281280517575,-1.437298192576919,0.0372026197669799,-0.0251986517673453,0.0365493895653021,-0.0374574347332576,Information Technology,12.0
2020-06-08,200.12437438964844,206.1144972578295,199.67057762232497,204.29931018853569,769097.0,183.07975997924805,194.28309173583983,-1.4369117250736,0.0011351492464398,0.0208617056848781,0.0299320004694585,-0.0022675736961451,Information Technology,12.0
2020-06-09,199.67056274414065,205.34302191300827,197.90075825320935,202.3933431451971,991757.0,183.93970489501956,194.0970346069336,-1.4376846340922411,-0.0022676480408339,0.0136363636363636,0.028409090909091,-0.00886362249201,Information Technology,12.0
2020-06-10,199.21676635742188,204.0270145107506,198.03689207848805,200.57815656032,585159.0,184.52283401489257,194.18416320800785,-1.438457517122885,-0.0022727255359131,0.0068337129840545,0.0241457997802176,-0.0059225651560721,Information Technology,12.0
2020-06-11,198.9444732666016,205.88757118206328,197.58308314773964,201.4857375915658,680744.0,185.0719268798828,194.03713256835937,-1.4389212729292686,-0.0013668181438693,0.0127737367278293,0.034899677289137,-0.0068430657887015,Information Technology,12.0
2020-06-12,193.9981231689453,195.94944378060688,188.2348985317833,190.86692816123733,549642.0,185.48942031860352,193.7403500366211,-1.4473456459872949,-0.0248629681259239,-0.0161403365999635,0.0100584509777046,-0.0297076308936403,Information Technology,12.0
2020-06-15,190.82151794433597,195.94941526516055,190.0046893998994,195.94941526516055,323811.0,185.89102935791016,193.33193267822264,-1.4527558791777972,-0.0163744121474979,0.0268727414814953,0.0268727414814953,-0.0042805892817329,Information Technology,12.0
2020-06-16,191.68374633789065,197.58310414660133,187.91723881491723,195.4956363060712,597512.0,186.5671859741211,193.2248370361328,-1.4512873754315765,0.0045185071518307,0.0198863494741028,0.0307765155962238,-0.0196495925968285,Information Technology,12.0
2020-06-17,192.4097900390625,195.90402997315,190.63998577779796,192.31902516462824,1021750.0,187.4520881652832,192.9108093261719,-1.45005081455854,0.003787716564617,-0.0004717269033754,0.0181604061486586,-0.009198098812463,Information Technology,12.0
2020-06-18,195.72254943847656,197.8553998850054,191.2753464484628,193.1359160519996,382944.0,188.6455741882324,192.62219512939453,-1.4444086904708475,0.0172172081199273,-0.0132158169505657,0.0108973158823444,-0.0227219755862196,Information Technology,12.0
2020-06-19,200.0789794921875,203.30093910943629,196.9477847622664,196.9477847622664,648739.0,190.09999237060543,192.5214520263672,-1.4369890393646614,0.022258191844575,-0.0156497935858541,0.0161034388791181,-0.0156497935858541,Information Technology,12.0
2020-06-22,203.98165893554688,206.56830620127124,199.76135429018515,201.48577656814865,695283.0,191.715510559082,192.5659243774414,-1.4303421933251286,0.0195056944675778,-0.0122358175750834,0.0126807835529059,-0.0206896280155032,Information Technology,12.0
2020-06-23,232.5254669189453,239.01475493624704,205.1161320055527,205.84220957886777,3894963.0,194.57670059204105,193.2448046875,-1.38172782470962,0.13993320836957,-0.114754128627893,0.0279078593123038,-0.1178767008903461,Information Technology,12.0
2020-06-24,232.4347076416016,257.3027647244928,228.07825594529368,234.9759584364012,4058239.0,197.45150299072264,193.90825592041017,-1.381882401315749,-0.0003903197294745,0.0109331812816786,0.1069894308608851,-0.0187426901107438,Information Technology,12.0
2020-06-25,251.99334716796875,254.1261975800269,228.7135778220242,231.43635851038164,3653863.0,201.12271957397465,194.92476135253904,-1.3485711167069925,0.0841468114844762,-0.0815775054723355,0.0084639155597885,-0.0923824759961904,Information Technology,12.0
2020-06-26,250.04200744628903,259.88940238976465,247.04695999691643,256.3951619004597,1855928.0,204.59199600219728,195.8396154785156,-1.351894539726759,-0.0077436160264143,0.0254083484573504,0.0393829622632144,-0.0119781771069646,Information Technology,12.0
2020-06-29,247.500732421875,250.49577957692588,242.32743893854783,246.95617083980596,1397549.0,207.79580078125,196.64011291503903,-1.356222710686363,-0.010163392345024,-0.0022002423053069,0.0121011648157294,-0.0209021340369572,Information Technology,12.0
2020-06-30,250.3142547607422,253.94462844949877,247.81837284972207,249.04362950918804,1180104.0,210.7023666381836,197.534091796875,-1.351430861884367,0.0113677333854165,-0.0050761202264275,0.0145032638761486,-0.0099709939148522,Information Technology,12.0
2020-07-01,254.1261749267578,266.37868693215506,251.44876307618603,253.2185814448765,3270668.0,213.91070938110352,198.3427575683594,-1.3449385924509625,0.0152285381016721,-0.0035714285714286,0.0482142857142857,-0.0105357578822545,Information Technology,12.0
2020-07-02,248.86212158203125,257.1665956599625,247.81836701305392,255.94133902935408,601912.0,216.71744079589843,199.2603341674805,-1.3539040615944309,-0.0207143295894007,0.0284463437116095,0.0333697793185208,-0.0041941078149705,Information Technology,12.0
2020-07-03,242.2821044921875,250.99498024298808,239.6046924932592,250.40504998658795,631456.0,218.8366729736328,200.2051397705078,-1.3651108135627754,-0.0264404122572539,0.0335268075676731,0.0359616974974787,-0.011050803791473,Information Technology,12.0
2020-07-06,242.7358856201172,246.8654248464308,240.73916889895503,243.28041954629344,588415.0,220.96724853515624,201.16537414550783,-1.3643379565201283,0.0018729452960663,0.0022433185961983,0.0170124792869579,-0.0082258818718178,Information Technology,12.0
