Date_Ticker,Close_BHARTIARTL.NS,High_BHARTIARTL.NS,Low_BHARTIARTL.NS,Open_BHARTIARTL.NS,Volume_BHARTIARTL.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-02-11,515.0154418945312,524.9919194843563,513.5213976957834,520.0277752763534,6622800.0,492.9588104248047,,-0.8826990834220778,-0.0081677343520423,0.0097323943596405,0.0193712203135612,-0.002900969713164,Telecommunication,19.0
2020-02-12,520.1241455078125,522.7749096472097,515.690202154577,516.6541054894883,5160923.0,496.4168258666992,,-0.8677560772106166,0.0099195154119814,-0.0066715611038136,0.0050964066219405,-0.0085247789235134,Telecommunication,19.0
2020-02-13,520.4614868164062,523.1604399067176,512.5574441586532,520.2204810341246,5729055.0,499.6001296997071,,-0.8667693507039949,0.0006485784432568,-0.0004630617027127,0.0051856922340602,-0.0151866043078442,Telecommunication,19.0
2020-02-14,544.6073608398438,547.0653080738177,514.967186782106,525.2327981003938,37517890.0,502.7304183959961,,-0.796142441643275,0.0463932003329095,-0.0355752862200986,0.0045132464426913,-0.05442485024813,Telecommunication,19.0
2020-02-17,544.4627075195312,548.1737527463031,536.4140979795568,544.5590858502478,23354434.0,505.43658447265625,,-0.7965655539683507,-0.0002656102923203,0.0001770154858826,0.0068159768805444,-0.0147826645035844,Telecommunication,19.0
2020-02-18,528.4619140625,548.3183693115386,517.9071073587044,543.0169013431945,21865560.0,507.1957138061524,,-0.8433680256159778,-0.0293882266609733,0.0275421688742041,0.0375740516405316,-0.0199726913575598,Telecommunication,19.0
2020-02-19,523.7869262695312,533.6187748232687,519.304734455821,529.2812104445894,22088140.0,508.588557434082,,-0.8570424089658406,-0.0088464043832983,0.0104895404972955,0.018770702475835,-0.008557280811938,Telecommunication,19.0
2020-02-20,525.9075927734375,532.0765857208764,519.1602099115678,524.076164563557,16010058.0,509.6464477539063,,-0.8508394394575047,0.0040487198086631,-0.0034824144679529,0.0117301842228707,-0.0128299780314761,Telecommunication,19.0
2020-02-24,510.774169921875,522.4856356249625,508.07521701773607,522.4374464591857,9834434.0,509.9187469482422,,-0.8951048439103423,-0.0287758211889555,0.0228345073500773,0.0229288526960531,-0.005284043444389,Telecommunication,19.0
2020-02-25,515.93115234375,518.5337273318912,511.7863439941824,513.7623997904153,9804202.0,510.9236206054687,,-0.880020621728782,0.0100964040970665,-0.0042035696884799,0.0050444230326436,-0.0080336462156603,Telecommunication,19.0
2020-02-26,516.6058959960938,519.9313683644109,501.5207374739573,513.473180312464,18965240.0,513.0779541015625,,-0.8780469901871313,0.0013078172335175,-0.0060640339336224,0.0064371552746318,-0.0292005155942908,Telecommunication,19.0
2020-02-27,512.4610595703125,516.5094292196268,507.9788675308269,515.400958470272,11381143.0,515.0732421875,,-0.890170675792012,-0.008023207744831,0.005736823988977,0.0078998580940155,-0.0087464051283112,Telecommunication,19.0
2020-02-28,504.6051940917969,509.32833186072526,494.9661319161168,505.9546705881729,16934165.0,516.6974243164062,,-0.9131491563475642,-0.0153296827764876,0.0026743214540327,0.0093600656993417,-0.0191021858049416,Telecommunication,19.0
2020-03-02,499.6410827636719,516.6540466101501,493.3756818323798,514.7262401600258,10096159.0,517.7529006958008,,-0.9276692287623568,-0.0098376144087449,0.0301919876422354,0.0340503702225087,-0.0125398033657203,Telecommunication,19.0
2020-03-03,502.0026550292969,514.0996645597593,495.5926865522404,505.0871513638833,10563605.0,518.2709991455079,,-0.9207616076307832,0.0047265374027339,0.0061443825120932,0.0240975010973925,-0.012768793975168,Telecommunication,19.0
2020-03-04,498.0988464355469,513.5695479736916,489.0863328150329,506.0510784387719,18066379.0,518.1673797607422,,-0.9321802845556116,-0.0077764700139328,0.0159651684803772,0.031059500837745,-0.0180938255228025,Telecommunication,19.0
2020-03-05,507.8825073242188,511.54536375618505,498.00246875402377,503.93051587085233,14344961.0,517.8565216064453,,-0.903562984258491,0.0196420067195194,-0.0077813104337605,0.0072120153365078,-0.0194533940974813,Telecommunication,19.0
2020-03-06,500.4122009277344,504.7497654541896,492.99011010929,499.0627244210376,9503868.0,516.5239212036133,,-0.9254137008657296,-0.0147087294576096,-0.0026967298243226,0.0086679831515172,-0.0148319541463701,Telecommunication,19.0
2020-03-09,478.3387451171875,493.5202808977341,473.3264123686072,491.5924744413823,15664232.0,514.4418838500976,,-0.9899787671240092,-0.0441105468044624,0.027707831446829,0.0317380432497209,-0.010478625868687,Telecommunication,19.0
2020-03-11,475.9771728515625,490.1465861677031,469.4226069715658,469.4226069715658,21401999.0,512.277912902832,,-0.996886388255583,-0.004937029019145,-0.013770756779634,0.0297691026467763,-0.013770756779634,Telecommunication,19.0
2020-03-12,448.16845703125,464.1211092880309,442.6259835399815,461.2293996239192,14471096.0,508.935563659668,,-1.0782271440894862,-0.0584244737068197,0.0291429313860847,0.0355952142693267,-0.0123669423947924,Telecommunication,19.0
2020-03-13,474.0975341796875,490.6767347693927,404.84083312206,437.4208744137203,24254296.0,506.63423309326174,,-1.0023843490838664,0.05785564945868,-0.0773610008949474,0.0349700207118595,-0.1460811247994775,Telecommunication,19.0
2020-03-16,448.02386474609375,475.15784263424086,439.68608979738224,455.2049797904836,14936276.0,503.0123519897461,,-1.0786500778861543,-0.0549964248995895,0.0160284208263314,0.0605636887301184,-0.0186101134443735,Telecommunication,19.0
2020-03-17,438.2884521484375,463.63919269675097,428.3120051042948,448.21668005315945,12629709.0,497.69640655517577,,-1.1071262514773794,-0.0217296741618296,0.0226522689704804,0.057840311384083,-0.0227622858764343,Telecommunication,19.0
2020-03-18,410.1905517578125,461.5185797965908,392.7438249585958,443.3971446949036,29342689.0,490.9827987670898,,-1.1893128749046196,-0.0641082379718024,0.0809540658476628,0.1251321558207994,-0.0425332244354514,Telecommunication,19.0
2020-03-19,428.6975402832031,435.3484844088714,348.6932742978796,401.4189656041621,24017236.0,485.994580078125,,-1.1351797590645467,0.0451180273316428,-0.0636312834009275,0.0155143043771013,-0.1866217052061266,Telecommunication,19.0
2020-03-20,445.9514770507813,454.96402055257255,420.8899021871556,428.93854242131385,19758966.0,482.1028076171875,,-1.084711831424391,0.0402473425813918,-0.0381497438734351,0.0202096953717791,-0.0561979859992073,Telecommunication,19.0
2020-03-23,392.64739990234375,429.6132231156462,385.0807123162643,401.3707472798293,14907385.0,475.4397979736328,488.4135046386719,-1.2406267594023157,-0.1195288722911162,0.022216745557605,0.0941450859536985,-0.0192709478987035,Telecommunication,19.0
2020-03-24,389.466552734375,422.0465974750225,385.7073179553922,396.0693081827536,12947855.0,469.3744171142578,487.3927270507813,-1.2499307673438014,-0.0081010269487582,0.0169533311706018,0.083652997958127,-0.0096522660356579,Telecommunication,19.0
2020-03-25,413.6123962402344,422.43215283250566,390.9606101877854,391.8762942900914,14093189.0,464.258479309082,486.6254577636719,-1.179303947547285,0.0619972198802072,-0.0525518629222084,0.0213237240286885,-0.0547657329866205,Telecommunication,19.0
2020-03-26,453.7109680175781,475.6398280527537,405.08186067667816,411.1062862764956,22302573.0,461.1137329101563,486.651484375,-1.0620152472238158,0.0969472195268869,-0.0939026930013114,0.0483322237745109,-0.107180806215414,Telecommunication,19.0
2020-03-27,432.7459411621094,457.6629470679383,421.70921342732447,453.7109259193816,16378409.0,457.1279769897461,486.28712646484377,-1.1233381483430498,-0.0462078907791722,0.0484464041441319,0.0575788321409,-0.0255039428102931,Telecommunication,19.0
2020-03-30,415.4920043945313,433.0833280231786,412.5521055741469,427.8300195245113,10210726.0,452.6723175048828,485.4610583496094,-1.1738060759832052,-0.0398708228695198,0.0296949520074625,0.0423385370659106,-0.0070757049216108,Telecommunication,19.0
2020-03-31,424.9864807128906,430.8663080685054,408.6964451116402,425.0828590431522,17059457.0,448.93958740234376,484.3207562255859,-1.146034643279422,0.0228511649272169,0.0002267797556758,0.0138353279985559,-0.0383307148357398,Telecommunication,19.0
2020-04-01,406.1421203613281,424.1189878776776,397.5151802898841,424.1189878776776,9646905.0,444.1465606689453,482.6368109130859,-1.20115457489032,-0.0443410819091284,0.0442625047122819,0.0442625047122819,-0.0212411853854729,Telecommunication,19.0
2020-04-03,408.6482849121094,416.4077300049167,400.5996748396345,416.4077300049167,14419445.0,439.6740325927734,480.9441900634766,-1.1938240199620778,0.0061706590504614,0.018988076982817,0.018988076982817,-0.0196956903274557,Telecommunication,19.0
2020-04-07,453.22900390625,468.2177537682514,417.5162437367421,417.5162437367421,15553539.0,436.941357421875,480.0901690673828,-1.0634249967913096,0.1090931263879619,-0.0787962814862021,0.0330710297284986,-0.0787962814862021,Telecommunication,19.0
2020-04-08,444.9875793457031,473.3746567995815,436.6498039890958,457.2292169281247,13639333.0,434.1701263427734,478.8949249267578,-1.0875312412951754,-0.0181837977921015,0.027510065787502,0.0637929658522558,-0.0187370968170997,Telecommunication,19.0
2020-04-09,471.0612487792969,474.5313183597338,454.0000958184395,454.0000958184395,11962829.0,433.8062515258789,478.2095861816407,-1.011265512492887,0.0585941510366013,-0.0362185448390617,0.0073664934006547,-0.0362185448390617,Telecommunication,19.0
2020-04-13,493.7130432128906,502.0990068785407,473.2781998834996,473.2781998834996,24416550.0,434.6930450439453,478.1671734619141,-0.9450088003121372,0.0480867286203086,-0.0413901224816931,0.0169855015599293,-0.0413901224816931,Telecommunication,19.0
2020-04-15,492.0744323730469,516.6058657439161,486.8211237499772,514.6780592628138,26277115.0,436.8883438110352,478.5382775878906,-0.9498017524603684,-0.0033189539194271,0.0459353817282481,0.0498530948916924,-0.0106758414529595,Telecommunication,19.0
2020-04-16,482.38714599609375,494.4841854860748,479.3990279994963,481.9533835485439,17401120.0,437.30282440185545,478.7349145507813,-0.9781371564025124,-0.0196866281595567,-0.0008991998463271,0.0250774499080019,-0.0061944395106697,Telecommunication,19.0
2020-04-17,484.31494140625,494.0022225981104,480.2183527687133,492.5563677848622,16430317.0,439.1173782348633,478.9787823486328,-0.972498336660944,0.003996365629054,0.0170166676144296,0.0200020283572761,-0.0084585221047318,Telecommunication,19.0
2020-04-20,472.6034851074219,489.3754732074901,469.3262021431594,489.3754732074901,11688508.0,440.8331298828125,478.8602209472657,-1.0067544566996327,-0.0241814887329779,0.0354884985586934,0.0354884985586934,-0.0069345298279328,Telecommunication,19.0
2020-04-21,482.4353332519531,485.6162378757869,461.8559214375424,466.5308700695597,15781695.0,444.4453689575195,478.6761138916016,-0.977996208225024,0.0208035879005346,-0.0329670363801635,0.006593432123622,-0.0426573478266838,Telecommunication,19.0
2020-04-22,483.3028869628906,498.3880452892088,474.29037327192646,497.37592286578825,18447565.0,447.1756362915039,478.3387469482422,-0.9754586054450128,0.0017982797924222,0.0291184602503278,0.0312126385611191,-0.0186477547187839,Telecommunication,19.0
2020-04-23,478.0978088378906,488.9899401915189,473.3264515018722,483.73666116995656,12767355.0,448.7829528808594,477.6187097167969,-0.9906835080114508,-0.0107698055720483,0.0117943488295255,0.0227822239556036,-0.0099798770205955,Telecommunication,19.0
2020-04-24,476.4109191894531,480.9894593361593,466.9646139963107,477.0374382811283,12161869.0,452.9711288452148,476.6056439208984,-0.995617676129781,-0.0035283358703061,0.0013150813015392,0.0096104853232497,-0.0198280618950003,Telecommunication,19.0
2020-04-27,476.21820068359375,484.8933605920309,473.3746798762337,480.07381399028094,10074370.0,457.30871124267577,475.7304180908203,-0.9961813795755308,-0.0004045215970013,0.0080963165648699,0.0182167752009148,-0.0059710460525832,Telecommunication,19.0
2020-04-28,468.121337890625,479.49545028923865,466.6272938329429,479.49545028923865,11729091.0,460.03415832519534,474.7077130126953,-1.0198647795469316,-0.0170024219598201,0.0242973594193887,0.0242973594193887,-0.0031915743563715,Telecommunication,19.0
2020-04-29,478.0978088378906,480.4111887641316,469.4708382703976,473.2300731584416,8371711.0,461.2535003662109,473.9693603515625,-0.9906835080114508,0.0213117201455076,-0.0101814641051818,0.0048387168555823,-0.0180443633248654,Telecommunication,19.0
2020-04-30,495.7372741699219,497.3277265538391,477.3266737512118,484.9415215766497,20170888.0,464.4030670166016,473.4816229248047,-0.9390879056871853,0.0368950976263777,-0.0217771653570915,0.0032082566044286,-0.0371378175053255,Telecommunication,19.0
2020-05-04,513.2803955078125,520.5096698392344,481.85701189264535,484.3149591716512,34658164.0,469.2924865722656,473.3380010986328,-0.8877741104536928,0.0353879408548921,-0.0564319942660278,0.014084454412621,-0.0612206970891193,Telecommunication,19.0
2020-05-05,508.9909057617188,533.7151232262441,507.0630994793004,518.5818079471976,30498970.0,473.4927078247071,472.6256719970703,-0.9003209083836492,-0.0083570106780524,0.0188429735716511,0.0485749689918819,-0.0037875063396926,Telecommunication,19.0
2020-05-06,526.2930908203125,531.546429446732,510.9188280375267,512.5574395826582,26074684.0,479.50025634765626,472.262279663086,-0.8497118540375983,0.0339931123773234,-0.0260988629287249,0.009981773878565,-0.0292123591416002,Telecommunication,19.0
2020-05-07,508.9909057617188,525.6665140161163,505.5208664407197,525.6665140161163,15823732.0,484.5173873901367,471.8728594970703,-0.9003209083836492,-0.0328755694505233,0.0327620946968434,0.0327620946968434,-0.006817487860232,Telecommunication,19.0
2020-05-08,510.9188232421875,526.1003292078016,509.2319626074409,520.5096664531602,13847608.0,487.4018783569336,471.6154974365234,-0.8946817315852666,0.0037877248073491,0.0187717554622692,0.0297141253658952,-0.0033016216236507,Telecommunication,19.0
2020-05-11,516.8468017578125,528.7028953026349,512.8948105340553,513.8105245888443,14490804.0,490.9948394775391,471.4342816162109,-0.8773423385638934,0.0116025839056139,-0.0058746173114387,0.0229392800816401,-0.0076463493830596,Telecommunication,19.0
2020-05-12,539.6431884765625,543.6433686722129,511.35249243268,513.7623103072128,23041211.0,494.4239364624024,472.0116619873047,-0.8106626925864748,0.0441066610864549,-0.0479592418138595,0.0074126390938855,-0.0524248181909761,Telecommunication,19.0
2020-05-13,535.8839721679688,549.1858604074472,529.4739738817402,547.8846330329402,21509772.0,496.53248291015626,472.41071838378906,-0.8216584357146347,-0.0069661146269745,0.0223941403144074,0.024822328956144,-0.0119615413394363,Telecommunication,19.0
2020-05-14,520.3650512695312,542.1974995637222,515.7864813405434,531.2089916709224,13428330.0,497.94701385498047,472.4859014892578,-0.8670514255873787,-0.0289594794851845,0.0208391020398761,0.0419560234510878,-0.0087987652472384,Telecommunication,19.0
2020-05-15,534.1007690429688,536.7997221797928,519.9313549798106,523.8833464084055,14758117.0,500.5326950073242,472.91869567871095,-0.8268743216595345,0.0263963110895448,-0.0191301402783437,0.0050532657754081,-0.02652947699092,Telecommunication,19.0
2020-05-18,518.6300659179688,538.8239053358941,515.8829236200241,536.7997204581574,21991328.0,502.24845123291016,473.1991931152344,-0.8721262740905865,-0.0289658881276678,0.0350339398623729,0.0389368853542697,-0.0052969206347152,Telecommunication,19.0
2020-05-19,577.1874389648438,581.7178206030203,536.8961356992734,538.3419907022862,73259076.0,507.4776489257813,474.7501202392578,-0.7008454061045324,0.1129077870624973,-0.0673012710259683,0.0078490648485032,-0.0698062718375001,Telecommunication,19.0
2020-05-20,572.6088256835938,589.9109552001555,567.355546901934,583.1636323532061,36412918.0,511.98632354736327,476.16224365234376,-0.7142378930994187,-0.0079326280721935,0.0184328396563078,0.03021631651574,-0.009174288879303,Telecommunication,19.0
2020-05-21,573.0908203125,582.6817244378341,564.2711227675959,569.1870177946971,20673544.0,516.4757202148437,477.6620831298828,-0.7128280542677212,0.0008417520081546,-0.0068118392049522,0.0167354000193271,-0.0153897030493261,Telecommunication,19.0
2020-05-22,571.7894897460938,575.8378590538994,565.8132541765096,575.4522858015437,11630640.0,521.160304260254,478.94022277832033,-0.7166344584377379,-0.0022707231040564,0.0064058471187995,0.007080174400553,-0.0104518108093205,Telecommunication,19.0
2020-05-26,539.0648803710938,555.6440516157927,537.4262089450475,551.3546763193408,77933211.0,524.293002319336,479.7132763671875,-0.8123542492447418,-0.0572319183228281,0.0227983613768099,0.0307554282395206,-0.0030398408164118,Telecommunication,19.0
2020-05-27,542.7759399414062,545.1375088714931,533.8598050090244,540.7516951893487,22948762.0,527.6208892822266,481.0020202636719,-0.8014993650298666,0.0068842540210703,-0.0037294297758962,0.0043509093832379,-0.016426916295045,Telecommunication,19.0
2020-05-28,542.4385375976562,547.4990594025738,535.9321609823013,544.2699656782316,16574283.0,531.3367492675782,482.33124755859376,-0.8024862700648956,-0.0006216236183689,0.0033762868115647,0.0093292077427418,-0.0119946798842321,Telecommunication,19.0
2020-05-29,532.6548461914062,543.6433540799994,524.1724745034608,537.8599351846104,55206200.0,534.064601135254,484.0209753417969,-0.8311036596262196,-0.0180364976455763,0.0097719734090877,0.0206296966359422,-0.0159247057425577,Telecommunication,19.0
2020-06-01,538.8721313476562,541.3783279680625,530.2933796788672,538.8239421745849,40024637.0,536.2213439941406,485.31646728515625,-0.812918041954695,0.0116722586881634,-8.942598859373874e-05,0.0046508187649982,-0.0159198280440567,Telecommunication,19.0
2020-06-02,537.9563598632812,551.6438816605386,536.0285533987156,542.6794976888222,32573015.0,537.4551422119141,487.1151171875,-0.8155966821763979,-0.0016994226108608,0.0087797787663319,0.0254435541959869,-0.0035835740747734,Telecommunication,19.0
2020-06-03,531.7391967773438,547.7882281166908,529.4258169509103,547.499093098873,29783799.0,538.5925567626953,488.9841320800781,-0.8337819427911082,-0.011557002667498,0.0296383949444456,0.030182148385174,-0.0043505911177018,Telecommunication,19.0
2020-06-04,551.7883911132812,564.2710025885601,529.7149374921185,532.36564113364,30007267.0,539.8673217773437,491.8160888671875,-0.7751378604219843,0.0377049396723949,-0.0351996350275767,0.0226220987543686,-0.0400034759278419,Telecommunication,19.0
2020-06-05,563.2589721679688,568.7050679909198,546.9689937459689,562.9216479549518,48771843.0,542.5807250976562,494.5073175048828,-0.74158630274233,0.020788007213317,-0.0005988794314604,0.0096689020362856,-0.0289209390829588,Telecommunication,19.0
2020-06-08,564.0300903320312,572.2715174102186,558.2948597589661,566.777232691427,20813563.0,545.2362884521484,496.8688897705078,-0.7393307748457026,0.0013690295266748,0.0048705599337415,0.0146116798012245,-0.0101683060378727,Telecommunication,19.0
2020-06-09,547.3062133789062,570.2953815468926,545.2820287404581,559.0658678337254,15219451.0,546.7592590332031,499.9620660400391,-0.7882482725334867,-0.0296506821883918,0.02148642600313,0.04200421556711,-0.0036984499517215,Telecommunication,19.0
2020-06-10,546.631591796875,555.2103432249114,542.7277893933896,550.3908266852034,19489440.0,547.1086791992187,503.10536682128907,-0.7902215470183229,-0.0012326218221904,0.0068770904293531,0.0156938449163477,-0.0071415601697167,Telecommunication,19.0
2020-06-11,531.9319458007812,553.0897480584297,526.967862031899,549.4268917245579,27803048.0,546.9110778808594,505.4717578125,-0.833218150081155,-0.0268913217177466,0.0328894439634366,0.0397753931206312,-0.0093321783135419,Telecommunication,19.0
2020-06-12,539.8841552734375,541.7155833646306,520.5096527518356,520.5096527518356,19224358.0,547.8870330810547,507.1952215576172,-0.8099578624348297,0.0149496745503502,-0.0358864069863084,0.0033922612347558,-0.0358864069863084,Telecommunication,19.0
2020-06-15,530.823486328125,543.4024779826445,529.1848747388968,535.9321976492364,13838935.0,547.7231689453125,509.1567724609375,-0.836460404484404,-0.016782616894403,0.0096241245021955,0.0236971271590344,-0.0030869236788352,Telecommunication,19.0
2020-06-16,525.2328491210938,539.1131288555764,517.618000904451,537.8600305646521,19430678.0,548.0533081054688,511.3515893554688,-0.8528130709991555,-0.0105320080045882,0.0240411114131346,0.0264269071473908,-0.0144980425907959,Telecommunication,19.0
2020-06-17,543.11328125,545.0893368960953,521.4735869135767,527.1124390226685,20916747.0,546.3496002197265,513.714125366211,-0.8005126385232448,0.0340428671946675,-0.029461334825959,0.0036383857922741,-0.0398437951777179,Telecommunication,19.0
2020-06-18,540.6553344726562,552.2222336586045,538.0528196163044,543.8844284107497,19692591.0,544.7519256591797,516.4043896484375,-0.8077021560097952,-0.0045256613347526,0.0059725554012022,0.021394220029717,-0.0048136302195006,Telecommunication,19.0
2020-06-19,551.836669921875,557.3309546224699,540.751722179295,541.6192471253657,41924711.0,543.6892181396485,519.2681573486328,-0.7749966444518852,0.0206810785657461,-0.0185153023592211,0.0099563602784367,-0.0200873706782648,Telecommunication,19.0
2020-06-22,560.0780639648438,566.7771974115649,549.8124526026381,555.0175420355235,12954502.0,543.103646850586,521.4051385498046,-0.7508904892122229,0.0149344806029934,-0.009035386770009,0.0119610709251802,-0.0183288938144343,Telecommunication,19.0
2020-06-23,557.9092407226562,563.4999033248819,553.619865437178,560.0780529172351,9944839.0,544.045864868164,523.6635717773438,-0.7572343176338434,-0.0038723588401841,0.0038873924937496,0.0100207384896224,-0.0076883029933726,Telecommunication,19.0
2020-06-24,537.2335205078125,560.993839645717,534.9683296859408,560.0298763724081,12619809.0,543.7687438964844,524.987017211914,-0.8177109941029261,-0.0370592897655945,0.0424328620504685,0.0442271716691196,-0.0042163988943402,Telecommunication,19.0
2020-06-25,538.8239135742188,543.3542949702834,530.1487840197562,533.9080188140458,15881470.0,543.5880126953125,525.8892346191407,-0.8130590793963869,0.0029603384854,-0.0091233789672844,0.0084079070767533,-0.0161001197903729,Telecommunication,19.0
2020-06-26,540.17333984375,545.9567590080205,537.0406244947167,539.7877665787772,11317405.0,543.9639373779297,526.8512127685547,-0.8091119948414928,0.0025043919461183,-0.0007137954366357,0.0107065986743133,-0.0057994630944568,Telecommunication,19.0
2020-06-29,546.631591796875,548.4148308976012,531.3054572764665,538.7275487096854,13162970.0,544.3519104003906,528.1361016845703,-0.7902215470183229,0.011955888002531,-0.0144595431471635,0.0032622320544342,-0.0280374108456277,Telecommunication,19.0
2020-06-30,539.6431884765625,556.1741698853388,537.2816197038802,551.3546540098182,13182057.0,544.4362518310547,529.2426666259765,-0.8106626925864748,-0.0127844848801006,0.0217022391523511,0.0306331697717596,-0.0043761671102513,Telecommunication,19.0
2020-07-01,539.9324340820312,554.2464155568739,538.1491950596816,554.2464155568739,13894655.0,544.845913696289,530.5892456054687,-0.8098166464647306,0.0005359941747533,0.0265106901740004,0.0265106901740004,-0.0033027077274612,Telecommunication,19.0
2020-07-02,538.2937622070312,546.5351890652756,537.4744264508081,544.4145659203647,13795692.0,544.1711822509766,531.7064141845703,-0.8146097771413691,-0.0030349572864352,0.0113707498452848,0.0153102774671847,-0.0015220978093147,Telecommunication,19.0
