Date_Ticker,Close_GPPL.NS,High_GPPL.NS,Low_GPPL.NS,Open_GPPL.NS,Volume_GPPL.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-02-28,55.301307678222656,56.22749608065696,53.873431437568826,56.22749608065696,1035807.0,62.625929069519046,,-1.0231496826658004,-0.016472112729567,0.0167480379998143,0.0167480379998143,-0.0258199362836427,Services,18.0
2020-03-02,55.88017272949219,58.42719359028981,54.79961574829237,55.57144132221198,231330.0,62.0624963760376,,-1.0115224771076814,0.0104674749218902,-0.0055248828376879,0.0455800463095807,-0.01933703724272,Services,18.0
2020-03-03,57.07649993896485,58.58156337033135,55.99594882544461,55.99594882544461,307202.0,61.67465381622314,,-0.9874927963577328,0.021408795840054,-0.0189316288608399,0.0263692313469807,-0.0189316288608399,Services,18.0
2020-03-04,56.80636215209961,58.234238313519725,56.15031157939976,57.77114413799995,399771.0,61.2308536529541,,-0.9929188409427512,-0.0047329073638731,0.0169836960042806,0.0251358493542848,-0.0115488925508601,Services,18.0
2020-03-05,58.5043830871582,58.81310861763698,56.7677754796859,57.50100744741606,156847.0,60.88546199798584,,-0.9588120341652197,0.0298913866463077,-0.0171504353485335,0.0052769641211127,-0.0296833761136349,Services,18.0
2020-03-06,57.03791809082031,57.693968731458845,55.18553530835194,57.61678734230652,477798.0,60.27957897186279,,-0.9882677595001866,-0.0250658996635037,0.0101488495874706,0.0115020088845794,-0.0324763393277935,Services,18.0
2020-03-09,55.61003112792969,55.88016888249189,54.49088058965569,55.22411836753757,139233.0,59.606160926818845,,-1.016948598315514,-0.0250339951156181,-0.0069396249663004,0.0048577162983556,-0.0201249759364352,Services,18.0
2020-03-11,56.76777267456055,58.50438019622004,52.56131981118162,55.80299071808305,159394.0,59.09868545532227,,-0.9936939573308334,0.0208189336195029,-0.0169952406272554,0.0305914331290599,-0.0740993113732639,Services,18.0
2020-03-12,50.74753952026367,54.87680581682353,47.19714249579808,54.02779872879783,219626.0,58.390536308288574,,-1.1146176307142874,-0.1060501913437716,0.0646387832699619,0.0813687980854918,-0.069961953979028,Services,18.0
2020-03-13,51.09485626220703,52.32978202725959,42.643367652933065,47.89178154443781,164937.0,57.78465270996094,,-1.1076413533531049,0.0068440114580269,-0.0626887900678647,0.0241692776023325,-0.1654078165109785,Services,18.0
2020-03-16,47.66022491455078,52.09822156651301,46.30953028134489,50.90188967882041,208567.0,57.04369983673096,,-1.17663008329625,-0.0672206871476556,0.0680161449108047,0.0931174089068826,-0.0283400809716598,Services,18.0
2020-03-17,48.470645904541016,49.28106217584513,43.72392034731351,47.81459533831409,329071.0,56.34326801300049,,-1.1603517962955665,0.0170041369180112,-0.0135350077141319,0.0167197332773356,-0.0979299010493029,Services,18.0
2020-03-18,46.039398193359375,48.8565598653006,44.84306615856738,48.239099974483416,183101.0,55.55793571472168,,-1.2091863508063605,-0.0501591770815223,0.0477786823338912,0.0611902366774979,-0.025984962482949,Services,18.0
2020-03-19,44.4571533203125,45.537710336518565,42.5275893230024,43.99405913867048,144018.0,54.76681423187256,,-1.2409676551740163,-0.0343671927769701,-0.01041664045166,0.0243055826903868,-0.0434027789275587,Services,18.0
2020-03-20,45.11320495605469,52.48413852813514,43.7625102145218,43.7625102145218,157494.0,53.99691791534424,,-1.2277900635941046,0.0147569420609402,-0.029940119369675,0.1633874955073702,-0.029940119369675,Services,18.0
2020-03-23,37.70368194580078,43.22223653872555,37.39495345137861,43.22223653872555,162504.0,52.88356018066406,61.5152702331543,-1.3766193061591754,-0.1642428866996173,0.1463664636482375,0.1463664636482375,-0.0081882850291907,Services,18.0
2020-03-24,37.009037017822266,38.822825946639,35.11806376471234,37.08621839783454,159780.0,51.75090637207031,60.87002433776856,-1.390572090749984,-0.018423795558669,0.0020854738796665,0.0490093521737211,-0.0510949056091164,Services,18.0
2020-03-25,37.009037017822266,37.81945328507483,35.388201539036224,36.27580213058198,218265.0,50.67613906860352,60.231724700927735,-1.390572090749984,0.0,-0.0198123200797466,0.0218977939594131,-0.0437956674745549,Services,18.0
2020-03-26,38.66846084594727,39.3631050540248,37.31776606468171,38.51409808351312,110042.0,49.65925903320313,59.594968490600586,-1.357240553606163,0.0448383411685605,-0.0039919551763158,0.0179641028600789,-0.0349301407844143,Services,18.0
2020-03-27,41.02253341674805,42.450409654693466,39.24733211212688,39.36310713435213,235889.0,48.899011039733885,58.935057678222655,-1.3099561552487196,0.0608783623475281,-0.0404515797583197,0.0348071198684787,-0.0432738097032402,Services,18.0
2020-03-30,41.52421951293945,42.83632371096024,39.59465538181512,40.90675957983591,125315.0,48.21015663146973,58.29675804138184,-1.299879182466765,0.0122295249563154,-0.0148698745056758,0.0315985276402828,-0.0464684021459587,Services,18.0
2020-03-31,46.50249481201172,48.9723374489748,41.67858456180304,41.67858456180304,188201.0,47.7412727355957,57.781950607299805,-1.199884494412488,0.1198884737019795,-0.1037344398340248,0.0531120458579161,-0.1037344398340248,Services,18.0
2020-04-01,42.37322616577149,46.30953550607551,41.3312598503162,45.22897849988803,158112.0,47.00610904693603,57.24398849487304,-1.2828258557008134,-0.0887967121534656,0.0673952066558336,0.0928961444876652,-0.0245902049416517,Services,18.0
2020-04-03,42.33463287353516,43.608146287976055,41.40844451133922,42.37322650886082,75278.0,46.28252258300781,56.6712939453125,-1.2836010487117098,-0.0009107942851777,0.0009116326918661,0.0300820705885231,-0.0218777936485881,Services,18.0
2020-04-07,42.604774475097656,45.84644264225484,41.75576453325972,45.84644264225484,239633.0,45.48754215240479,56.13564697265625,-1.2781749275038772,0.0063811017889179,0.07608696929148,0.07608696929148,-0.0199275774205585,Services,18.0
2020-04-08,41.67858123779297,44.07123935336131,41.52421553324125,43.916876593090514,438748.0,44.71957530975342,55.561408843994144,-1.2967786402916217,-0.0217391888283798,0.0537037319607205,0.0574073791503906,-0.0037037178322121,Services,18.0
2020-04-09,41.4470329284668,43.37659681764792,40.90675445063991,42.450405561984816,623053.0,44.01142539978027,55.00492286682129,-1.3014295684885575,-0.0055555708099826,0.0242085515566272,0.0465549341616648,-0.0130353957727047,Services,18.0
2020-04-13,42.06448745727539,43.18363496013239,41.21548063126276,43.18363496013239,435661.0,43.27626113891601,54.45924209594727,-1.2890272465423565,0.0148974362018689,0.0266055185860449,0.0266055185860449,-0.0201834582407538,Services,18.0
2020-04-15,43.18363952636719,43.91687437779056,42.45040467494382,43.91687437779056,391979.0,42.89806613922119,53.93748825073242,-1.2665477219457582,0.0266056271392469,0.01697945933843,0.01697945933843,-0.0169794593384299,Services,18.0
2020-04-16,42.14167785644531,43.18364421451787,41.7557650447772,43.18364421451787,378753.0,42.45040721893311,53.3786865234375,-1.2874767838977494,-0.0241286209627067,0.0247253173360109,0.0247253173360109,-0.0091575094134295,Services,18.0
2020-04-17,42.527587890625,44.37997044336476,41.75576231769691,43.41518847720465,939918.0,42.19377536773682,52.87159698486328,-1.27972531352567,0.0091574435050802,0.0208711716465659,0.0435571976831561,-0.0181488208292723,Services,18.0
2020-04-20,42.68195724487305,44.18701782967453,42.37322875586322,43.99406141993795,724905.0,41.90434093475342,52.38225959777832,-1.2766246181048986,0.0036298638579047,0.0307414247087394,0.0352622204311463,-0.0072332317667298,Services,18.0
2020-04-21,41.63999176025391,42.68195514382764,41.36985103335186,42.45040805239803,281324.0,41.68437061309815,51.91839241027832,-1.297553756679704,-0.0244123173321509,0.019462450828765,0.0250231409644106,-0.0064875307482625,Services,18.0
2020-04-22,42.37322616577149,42.83632034311985,41.13830345237422,42.06449475135192,246397.0,41.58017425537109,51.45220962524414,-1.2828258557008134,0.0176088989099527,-0.0072860020903706,0.0109289336510904,-0.0291439388770171,Services,18.0
2020-04-23,43.14505386352539,43.49237304134944,42.411818926699176,42.64336602667558,800277.0,41.48176670074463,51.00686637878418,-1.2673227617110263,0.0182149854423258,-0.0116279339559229,0.0080500346325369,-0.0169946464580981,Services,18.0
2020-04-24,43.3765983581543,43.99405823576499,42.180269293230914,43.53096406362721,612832.0,41.76541252136231,50.49128677368165,-1.2626719101369044,0.0053666521164005,0.0035587323883339,0.0142348616761602,-0.0275800572245307,Services,18.0
2020-04-27,42.91350555419922,44.07124404516806,42.45041133552417,43.99406265681596,183289.0,42.06063594818115,49.96798904418945,-1.2719736899079623,-0.0106760977458718,0.0251798842500063,0.026978418006579,-0.0107913397587657,Services,18.0
2020-04-28,42.18027114868164,43.53096597849309,41.87153972415516,43.22223455396662,649174.0,42.31919765472412,49.47324882507324,-1.286701590886853,-0.0170863320544044,0.0247026246372896,0.0320219570199151,-0.0073193323826257,Services,18.0
2020-04-29,43.029273986816406,43.53096176706559,42.29603913271405,42.33462982097611,1311551.0,42.53723831176758,49.03562385559082,-1.2696483407437156,0.0201279606558741,-0.0161435251278727,0.0116592201951373,-0.0170403724294072,Services,18.0
2020-04-30,44.53433990478516,45.22898121246839,42.990688628669766,43.72392357368081,762830.0,42.71282863616944,48.66206008911133,-1.2394172691522238,0.0349777204800128,-0.0181975601937073,0.0155978804034904,-0.034662044602339,Services,18.0
2020-05-04,43.685325622558594,44.76588258685008,42.52758727979523,43.839691323783214,1286473.0,42.82088394165039,48.28618095397949,-1.2564707491638036,-0.0190642610632999,0.0035335824793509,0.0247350099579777,-0.0265017674989133,Services,18.0
2020-05-05,42.41181945800781,44.6887056822416,41.91013161487317,44.18701783910697,2406071.0,42.6163501739502,47.88483169555664,-1.2820506626899169,-0.0291518066170292,0.0418562184736448,0.0536851814737198,-0.011828963000075,Services,18.0
2020-05-06,41.9487190246582,42.9906853224724,41.75576262998309,42.45040682852588,1163947.0,42.59512481689453,47.488885192871095,-1.2913525957066032,-0.010919136204664,0.0119595500299489,0.0248390492496732,-0.0045998161364997,Services,18.0
2020-05-07,41.1768913269043,42.60477034058693,40.75238786932111,41.67857910495401,792049.0,42.53723773956299,47.10683135986328,-1.3068556896963903,-0.0183993150613302,0.0121837215458253,0.0346767074363789,-0.010309264344728,Services,18.0
2020-05-08,42.06448745727539,43.376591324615305,41.1768870029418,41.63998404426907,1769107.0,42.51022338867188,46.73789848327637,-1.2890272465423565,0.0215556857686134,-0.010091729120377,0.0311926745493478,-0.0211009454289707,Services,18.0
2020-05-11,42.29603958129883,43.37659652978154,41.717170418386125,42.64336166790262,336388.0,42.54109630584717,46.38440254211426,-1.284376241722606,0.0055046938170499,0.0082116928686948,0.0255474734556584,-0.013686131577403,Services,18.0
2020-05-12,41.71717071533203,42.37322420453809,41.33125793730994,42.14167418230016,219997.0,42.55460319519043,46.02550369262696,-1.2960035239035397,-0.0136861245567479,0.0101757492104352,0.0157262220317577,-0.0092506939326126,Services,18.0
2020-05-13,43.18363952636719,43.87828074538872,42.29603897817878,42.75913606847391,442522.0,42.61056079864502,45.719088821411134,-1.2665477219457582,0.0351526430457613,-0.0098301917705219,0.01608574975709,-0.0205540931223838,Services,18.0
2020-05-14,43.029273986816406,43.80109952918082,42.41181414178102,42.79772691296324,145810.0,42.60284252166748,45.39955307006836,-1.2696483407437156,-0.0035746301433562,-0.0053811522342699,0.0179372197309417,-0.0143497620997409,Services,18.0
2020-05-15,42.87491226196289,43.45378147236999,42.7977308782877,42.990687281756735,71889.0,42.63950424194336,45.13250144958496,-1.272748882918859,-0.0035873653108999,0.0027002975326564,0.0135013503204448,-0.0018001525741584,Services,18.0
2020-05-18,41.67858123779297,43.22223239474826,41.29266844855415,43.22223239474826,138871.0,42.59705390930176,44.86004692077637,-1.2967786402916217,-0.0279028215115734,0.0370370370370369,0.0370370370370369,-0.0092592592592591,Services,18.0
2020-05-19,43.029273986816406,43.41518675799861,41.7557606642028,41.7557606642028,182064.0,42.61441974639892,44.60302894592285,-1.2696483407437156,0.0324073591017217,-0.029596439926079,0.0089686098654706,-0.029596439926079,Services,18.0
2020-05-20,44.18701171875,44.57292448485262,42.72054202984775,42.7591356618826,217158.0,42.74177074432373,44.34523918151856,-1.2463937763818491,0.02690581607973,-0.0323143838274427,0.0087336244541484,-0.0331877995786707,Services,18.0
2020-05-21,47.081356048583984,47.85318155757716,44.22560107645308,44.22560107645308,1499119.0,42.97717723846436,44.15073905944824,-1.188257365477183,0.0655021513619537,-0.0606557502121223,0.0163934426229506,-0.0606557502121223,Services,18.0
2020-05-22,48.77937698364258,49.31965547560557,46.69544733994584,46.69544733994584,1322784.0,43.25889339447021,43.95623893737793,-1.1541505586996517,0.0360656760460845,-0.0427215305434415,0.0110759613052082,-0.0427215305434415,Services,18.0
2020-05-26,48.27769088745117,50.16866420399648,47.853187394581255,50.13007056841474,246994.0,43.503948020935056,43.78103439331055,-1.1642275314816062,-0.010284799175677,0.0383692684325349,0.0391686777429702,-0.0087929535374745,Services,18.0
2020-05-27,47.004180908203125,48.58642282259003,46.61826810253407,48.08473499750784,341365.0,43.70848178863525,43.60891738891601,-1.1898075216305335,-0.0263788502688945,0.022988467587915,0.03366172718714,-0.0082101804182638,Services,18.0
2020-05-28,46.888404846191406,47.6216397495148,46.734039138500016,47.0041798630302,165103.0,43.94388847351074,43.41133003234863,-1.1921330240404089,-0.0024631013619367,0.0024691609198175,0.0156378726409787,-0.0032921936286328,Services,18.0
2020-05-29,46.92699432373047,51.249219305932,46.34812514306534,47.08136002743069,1202133.0,44.13877449035645,43.334919128417965,-1.1913579076523264,0.0008230068321933,0.0032894862738344,0.0921053019587028,-0.0123355264705798,Services,18.0
2020-06-01,47.69881820678711,49.39683499872442,47.27431474487298,47.42868044310016,506801.0,44.29699840545654,43.26699836730957,-1.1758548902853534,0.0164473325892584,-0.0056634058000312,0.0355987182863934,-0.008899664139975,Services,18.0
2020-06-02,48.93374252319336,50.01429950348732,47.8531855428994,48.239098329535686,296682.0,44.55941925048828,43.29246871948242,-1.1510499399016942,0.0258900401064974,-0.0141956073220524,0.0220820424634762,-0.0220820424634761,Services,18.0
2020-06-03,48.62501525878906,50.786129403493504,48.31628382546524,50.786129403493504,333358.0,44.870079040527344,43.29555610656738,-1.1572511008747948,-0.0063090875229493,0.0444444928850447,0.0444444928850447,-0.0063492305695064,Services,18.0
2020-06-04,48.3548698425293,49.35824242628708,47.930363452537314,48.47064190357018,186152.0,45.190386581420896,43.34186553955078,-1.1626772987054417,-0.0055556880511402,0.0023942171991757,0.0207501868379611,-0.0087789790640407,Services,18.0
2020-06-05,48.62501525878906,49.937116489712416,47.96896464332739,48.35487746284159,486006.0,45.56279277801514,43.42522277832031,-1.1572511008747948,0.0055867261589062,-0.0055555313352554,0.0269840785435269,-0.0134920392717633,Services,18.0
2020-06-08,51.48076248168945,54.25933920773539,49.85992998387047,50.70893692191263,838637.0,46.03360652923584,43.552573928833006,-1.0998899596038394,0.0587300015784408,-0.0149925044340852,0.0539731074696923,-0.0314842364348328,Services,18.0
2020-06-09,51.0562629699707,53.41032744086064,49.08810539806437,53.41032744086064,555766.0,46.47161769866944,43.819625549316406,-1.108416546364001,-0.0082457891308376,0.0461072615572062,0.0461072615572062,-0.0385487980791686,Services,18.0
2020-06-10,55.22412872314453,55.57144791720204,52.09823242237691,53.255970920651954,2633750.0,47.14696559906006,44.183927383422855,-1.024699915441965,0.0816328009675366,-0.0356394541299067,0.0062892652557493,-0.0566038138227349,Services,18.0
2020-06-11,57.96410369873047,59.19902353036967,55.33989537614577,56.26608966629685,1412604.0,47.885988807678224,44.60302871704101,-0.9696641999580704,0.0496155401440966,-0.0292942342602083,0.021304906879225,-0.045272990611984,Services,18.0
2020-06-12,58.23423767089844,58.65874409543488,55.339891745136846,57.1150929350287,703148.0,48.646236991882326,44.99434425354004,-0.9642382319958664,0.0046603665877763,-0.0192179855121381,0.0072896365010473,-0.0497017912747227,Services,18.0
2020-06-15,59.43057632446289,60.356764768899644,58.5429756302162,58.96748210224452,1299178.0,49.47402019500733,45.36250511169433,-0.9402083213774752,0.0205435616814522,-0.0077921879755985,0.0155843759511973,-0.0149350847516741,Services,18.0
2020-06-16,59.08324432373047,61.28294581890746,58.69733157410077,60.97421444149146,533064.0,50.3442533493042,45.71368560791016,-0.9471849052299148,-0.0058443316927662,0.0320051842007853,0.0372305468386999,-0.0065316783810176,Services,18.0
2020-06-17,57.26945877075195,59.35339148233505,56.72918319102421,59.08325369247118,258641.0,51.05626258850098,45.92902488708496,-0.9836169845488788,-0.0306988144225861,0.0316712425898733,0.0363882033515459,-0.0094339215233454,Services,18.0
2020-06-18,57.655372619628906,59.73930536873208,57.423828462103415,57.88692266571669,250187.0,51.72968063354492,46.23466781616211,-0.9758654375539854,0.0067385628773227,0.0040161052746183,0.0361446410701662,-0.0040160031408185,Services,18.0
2020-06-19,57.4624137878418,58.89029586423935,57.11509462191712,58.1570580082532,188052.0,52.24873352050781,46.53722343444824,-0.9797412493628392,-0.0033467623747767,0.0120886710916132,0.0248489748737228,-0.0060442843074262,Services,18.0
2020-06-22,56.92212677001953,58.23422767573462,56.806351775148,57.15367675976259,169100.0,52.65587100982666,46.82357048034668,-0.9905935684013184,-0.0094024420870496,0.0040678379899363,0.02305080607786,-0.0020339189949682,Services,18.0
2020-06-23,59.00606155395508,61.28295048320288,56.61340350185607,57.50100407127262,2032593.0,53.19228954315186,47.170120086669925,-0.9487352146288934,0.0366102762174575,-0.025506828333327,0.0385873733864752,-0.0405493603383639,Services,18.0
2020-06-24,59.73930358886719,63.13533746178737,57.964102324583735,59.62352856927268,2562038.0,53.82904567718506,47.53596549987793,-0.9340071604043744,0.0124265544183394,-0.0019380041721156,0.0568475638131318,-0.0297158011164742,Services,18.0
2020-06-25,61.437313079833984,62.131957257945714,58.11846672217389,58.11846672217389,438008.0,54.55649108886719,47.9234220123291,-0.8999005834952855,0.0284236572734877,-0.0540200440300417,0.0113065520493886,-0.0540200440300417,Services,18.0
2020-06-26,60.626914978027344,63.59844293585918,59.89367698287199,62.517885708857655,477415.0,55.24148712158203,48.2722875213623,-0.916178410759084,-0.0131906501307044,0.0311902845710629,0.0490133459521862,-0.0120942653179878,Services,18.0
2020-06-29,58.54297256469727,62.36351294720741,55.57144508178641,61.59168732107148,422313.0,55.78369483947754,48.60031341552735,-0.9580369177771372,-0.0343732220926192,0.0520765281094157,0.0652604439975774,-0.050758056052363,Services,18.0
2020-06-30,58.54297256469727,59.044660399398055,56.88354629079259,57.07650269732657,260467.0,56.264156341552734,48.92062110900879,-0.9580369177771372,0.0,-0.0250494603045663,0.0085695654443642,-0.0283454392766067,Services,18.0
2020-07-01,59.16043472290039,60.202398128175616,58.50438412613911,58.65874689411983,239762.0,56.7909273147583,49.25019065856934,-0.9456344425853076,0.0105471610195528,-0.0084801241087967,0.0176125042041297,-0.0110893471258981,Services,18.0
2020-07-02,61.0128059387207,61.861812780510405,58.5043731538287,59.58492410416412,435655.0,57.42382411956787,49.63764694213867,-0.9084273235010754,0.03131098046349,-0.023402985858259,0.0139152236768527,-0.0411132178941481,Services,18.0
2020-07-03,60.00943374633789,61.43730977030697,59.85507099887796,61.32153476543135,186176.0,57.99304504394532,49.99037109375,-0.9285812690649844,-0.0164452720530599,0.0218649125175844,0.0237941925931972,-0.0025723080159767,Services,18.0
2020-07-06,61.0128059387207,61.66885641244179,60.5111182040301,60.588299573545335,446399.0,58.46964721679687,50.34772613525391,-0.9084273235010754,0.016720240964514,-0.0069576600951893,0.0107526684542258,-0.0082226628815348,Services,18.0
2020-07-07,65.33504486083984,69.271354643363,63.67561847440052,63.98434992350408,2509553.0,59.183586311340335,50.78689506530762,-0.8216099205354537,0.0708415037731629,-0.0206733605251618,0.0602480612190177,-0.0253987180995101,Services,18.0
2020-07-08,62.74941635131836,66.8786816542707,62.13195358757015,66.8786816542707,509906.0,59.55985069274902,51.18361328125,-0.8735454003354616,-0.0395749098363479,0.0658056368179362,0.0658056368179362,-0.0098401355686112,Services,18.0
2020-07-09,64.0229263305664,64.79475187229023,63.2896944213534,63.2896944213534,558153.0,59.86279182434082,51.62046638488769,-0.8479654101865342,0.0202951685178708,-0.0114526459697755,0.012055455536954,-0.0114526459697755,Services,18.0
