Date_Ticker,Close_RAYMOND.NS,High_RAYMOND.NS,Low_RAYMOND.NS,Open_RAYMOND.NS,Volume_RAYMOND.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
Date,,,,,,,,,,,,,,
2020-01-10,661.3452758789062,665.9534601772,652.6244688547326,657.7281542394677,417201.0,,,-0.5914246415663001,,-0.0054693391959766,0.006967894784112,-0.0131864660446601,Realty,17.0
2020-01-13,664.3678588867188,669.9174466766341,660.0569632859008,663.971433836309,232086.0,,,-0.5869488401459122,0.0045703554830653,-0.0005966951066448,0.0083531852356837,-0.0064887178739225,Realty,17.0
2020-01-14,665.259765625,669.9174880682314,659.214676391555,662.0885464836952,194520.0,,,-0.5856281163028499,0.0013424892946745,-0.0047668885225992,0.0070013589937392,-0.0090868102143013,Realty,17.0
2020-01-15,658.4713745117188,665.9038904543916,654.309153486628,665.2101768692148,261651.0,,,-0.5956802771561468,-0.0102041209525179,0.0102340095839292,0.0112875308333399,-0.0063210356383026,Realty,17.0
2020-01-16,664.4173583984375,668.926405777224,649.4036526521619,660.0073870335276,546642.0,,,-0.5868755419157936,0.0090299808266197,-0.006637351220835,0.0067864683572618,-0.0225967993709041,Realty,17.0
2020-01-17,689.6383666992188,700.638465513603,655.7460837101369,667.6381085844837,1480774.0,,,-0.549528602399334,0.0379595866694029,-0.031901151642757,0.0159505319679842,-0.0491450079137835,Realty,17.0
2020-01-20,678.4896240234375,701.5304232581201,670.5120085878152,694.6924844521492,438604.0,,,-0.5660375148675194,-0.0161660708193221,0.0238807785042147,0.0339589559204323,-0.0117579033682417,Realty,17.0
2020-01-21,673.5346069335938,683.7914545575699,668.3813838745169,675.6652251743297,378094.0,,,-0.5733748394245113,-0.007303010855878,0.0031633389269127,0.0152283899273899,-0.007651014522532,Realty,17.0
2020-01-22,667.1426391601562,698.656494473245,655.2010757135166,679.1337406155931,734518.0,,,-0.5828399817764264,-0.0094901846284309,0.0179738196175438,0.047237057659454,-0.0178995656186395,Realty,17.0
2020-01-23,672.8409423828125,698.6565370813177,668.926471673602,698.6565370813177,1495971.0,,,-0.5744020088268518,0.0085413566577451,0.0383680496717118,0.0383680496717118,-0.0058178247824035,Realty,17.0
2020-01-24,668.5300903320312,679.5797895589889,664.4670053216216,673.8815266498176,294868.0,,,-0.5807854622116218,-0.0064069407481576,0.0080047800318583,0.0165283498630102,-0.0060776396891748,Realty,17.0
2020-01-27,657.3812255859375,673.286857842918,654.0613927112602,663.971413812946,270614.0,,,-0.5972945554399307,-0.0166766835290189,0.0100249109200443,0.0241954464744615,-0.0050500877504043,Realty,17.0
2020-01-28,649.8001098632812,662.6335995661956,645.8361013364179,661.4443849109425,211420.0,,,-0.6085205725358671,-0.0115322972844243,0.0179197800537633,0.0197499038675363,-0.0061003506566001,Realty,17.0
2020-01-29,652.0794067382812,659.8587493264091,646.6784329895315,652.1289447479822,165515.0,,,-0.6051454195080619,0.003507689273059,7.596929022612997e-05,0.011930054081972,-0.0082826933237556,Realty,17.0
2020-01-30,642.119873046875,653.1199730233964,639.1964045258799,652.0794328341534,200596.0,,,-0.6198933668521643,-0.0152734982710527,0.0155104369220346,0.0171309134606372,-0.0045528391873672,Realty,17.0
2020-01-31,637.6107788085938,654.0613895638425,635.3810240714442,650.6919582110959,315781.0,,,-0.626570374677656,-0.0070222001024286,0.0205159320345007,0.0258003962636697,-0.0034970468054443,Realty,17.0
2020-02-03,609.0698852539062,618.8808305409368,593.610276211403,607.4347680300477,252409.0,,,-0.6688333568955241,-0.0447622507386363,-0.0026846134794151,0.0161080781114972,-0.0253823237969786,Realty,17.0
2020-02-04,623.9845581054688,628.6918185455189,611.7951826824542,613.0339354298359,215750.0,,,-0.6467479042343064,0.0244876215565065,-0.017549509091829,0.0075438732880541,-0.0195347389044749,Realty,17.0
2020-02-05,628.8404541015625,643.1604484484969,620.4664731455232,625.2728702614158,247305.0,,,-0.6395573568976753,0.0077820771892771,-0.0056732734302912,0.0227720628555834,-0.0133165430140835,Realty,17.0
2020-02-06,629.23681640625,637.0161589554261,625.3223458839504,632.2593608145172,136121.0,654.7080505371093,,-0.6389704287763556,0.0006303066256349,0.0048035085193041,0.0123631395149543,-0.00622098138608,Realty,17.0
2020-02-07,631.664794921875,647.7189813711673,624.8763938993803,630.2278297064586,280439.0,653.2240264892578,,-0.6353751099180092,0.0038586084798595,-0.0022748857099027,0.0254156739117903,-0.0107468408514587,Realty,17.0
2020-02-10,627.7008056640625,642.3676258462351,622.4484457157811,632.0611789690473,209549.0,651.390673828125,,-0.641244933411578,-0.006275463330678,0.0069465791116387,0.0233659413048803,-0.0083676170253196,Realty,17.0
2020-02-11,626.2142944335938,638.6018215391327,617.6916394933996,628.5431253350462,224816.0,649.4384002685547,,-0.6434461398166816,-0.0023681843595789,0.003718904091065,0.0197816102501195,-0.0136098058060185,Realty,17.0
2020-02-12,619.1285400390625,629.930486740733,616.0068593402775,629.930486740733,145062.0,647.4712585449219,,-0.653938632331061,-0.0113152230115415,0.0174470178696479,0.0174470178696479,-0.0050420558848539,Realty,17.0
2020-02-13,594.0562133789062,622.1510983618261,589.6462419928587,621.6060593109589,344043.0,643.9532012939453,,-0.6910654060169793,-0.0404961571607963,0.046375823216044,0.0472933105490476,-0.0074234917281048,Realty,17.0
2020-02-14,593.7589111328125,607.236515015473,586.2272591511186,596.5832428222191,355754.0,639.159228515625,,-0.691505647298,-0.0005004614704772,0.0047566977715216,0.0226987816602988,-0.0126846971733435,Realty,17.0
2020-02-17,579.5379638671875,597.4255380664332,570.9162342753128,597.4255380664332,257243.0,634.2116455078125,,-0.7125638401768155,-0.0239507096213399,0.0308652328483953,0.0308652328483953,-0.0148769021693468,Realty,17.0
2020-02-18,572.1055297851562,581.916475276332,564.8712261786588,581.619186728169,160569.0,629.1401916503906,,-0.7235696914422106,-0.0128247579027187,0.0166291994181309,0.0171488387725602,-0.0126450510087083,Realty,17.0
2020-02-19,579.63720703125,589.2498799170779,574.7812720898942,576.9119509997893,314549.0,624.7649200439453,,-0.712416882196331,0.0131648390969444,-0.0047016582068959,0.0165839472849949,-0.0083775418183154,Realty,17.0
2020-02-20,578.447998046875,591.7273912768352,571.9073472148281,577.6552083815895,272955.0,620.0452728271484,,-0.7141778473204141,-0.0020516436314808,-0.0013705461302697,0.0229569352384275,-0.0113072408481512,Realty,17.0
2020-02-24,573.34423828125,580.6281398226467,566.258609737974,578.3983851543355,154887.0,615.2859802246094,,-0.7217354280880091,-0.0088231954866432,0.0088152047855869,0.0127042377947883,-0.0123584193756216,Realty,17.0
2020-02-25,570.1730346679688,577.6551489199757,561.8486533103903,577.1100493756015,166765.0,610.925570678711,,-0.7264313049588764,-0.0055310638906702,0.0121665078596227,0.0131225326297024,-0.0145997457814293,Realty,17.0
2020-02-26,549.163818359375,568.7361091376093,545.6953111328525,568.7361091376093,358428.0,605.8937561035157,,-0.7575414779308651,-0.0368470885699253,0.035640168058971,0.035640168058971,-0.006315979149691,Realty,17.0
2020-02-27,541.5826416015625,549.9566213502349,535.1411280235019,549.0151572685556,198421.0,600.3689178466797,,-0.7687675854068633,-0.0138049458182828,0.0137236962488564,0.0154620534437901,-0.0118938700823421,Realty,17.0
2020-02-28,500.4065246582031,530.1861257949105,497.48305635335527,530.1861257949105,290291.0,593.2832504272461,,-0.8297406413079897,-0.0760292405635339,0.0595108170442981,0.0595108170442981,-0.0058421866238548,Realty,17.0
2020-03-02,486.4334106445313,520.0779154406407,477.6630355816243,506.40209788840247,256565.0,585.724382019043,,-0.8504318459458722,-0.0279235248245734,0.0410512247039371,0.0691656947484959,-0.0180299602596912,Realty,17.0
2020-03-03,489.5550537109375,499.3164307697628,475.6810238486842,485.5910451788652,242618.0,579.7486404418945,,-0.8458093576851852,0.0064174108893343,-0.0080971659919028,0.0199392836103555,-0.0283400809716598,Realty,17.0
2020-03-04,495.2037963867188,509.27603929622313,490.5460740910837,498.47409145013154,651892.0,573.309602355957,,-0.837444773345791,0.0115385238758389,0.0066039377873809,0.0284170739646651,-0.0094056675849829,Realty,17.0
2020-03-05,491.14068603515625,502.8840679066767,486.1361068846588,500.5552067370778,172193.0,566.4246139526367,,-0.8434613740597207,-0.0082049256916227,0.0191686841868516,0.0239104236432161,-0.0101897059087042,Realty,17.0
2020-03-06,473.0548706054688,477.563918178818,465.820536944301,474.6900180637721,151409.0,558.6155166625977,,-0.870242613211744,-0.0368241034472002,0.0034565703894147,0.009531764396756,-0.0152928002874347,Realty,17.0
2020-03-09,436.3382263183594,460.8159910588969,428.4102092678837,458.5366982540791,266803.0,548.8491882324219,,-0.9246121402776212,-0.0776160368883112,0.0508744606747413,0.0560981442012786,-0.0181694304378714,Realty,17.0
2020-03-11,409.77935791015625,438.0229170406023,400.66212672524,431.0859025173348,479350.0,537.9531158447265,,-0.963940165558674,-0.0608676178392524,0.0519951632406285,0.0689238210399032,-0.0222491226288543,Realty,17.0
2020-03-12,343.6795349121094,388.4728443703778,339.2695934725738,388.4728443703778,383298.0,523.8263778686523,,-1.0618199196952394,-0.1613058874784493,0.1303345265225746,0.1303345265225746,-0.0128315508826074,Realty,17.0
2020-03-13,341.6479797363281,366.1752821249405,288.381615963079,288.381615963079,536814.0,509.9523498535156,,-1.064828220052204,-0.0059111904242444,-0.1559100797679476,0.071791153009427,-0.1559100797679476,Realty,17.0
2020-03-16,301.0168762207031,335.9496988932292,299.28262261284726,335.9496988932292,383708.0,495.3003829956055,,-1.1249942271915003,-0.118926807490513,0.1160493827160495,0.1160493827160495,-0.0057613168724278,Realty,17.0
2020-03-17,297.3006286621094,319.1026747639974,292.3456181844076,301.8096760996245,351902.0,480.4774688720703,,-1.1304971980142289,-0.0123456452184728,0.0151666259765625,0.0733333333333334,-0.0166666666666666,Realty,17.0
2020-03-18,282.0392150878906,308.7962728674441,268.66068619811386,303.24665483493965,383858.0,465.6025314331055,,-1.1530960998065245,-0.0513332704437829,0.0751932306308547,0.0948699909380164,-0.0474349954690083,Realty,17.0
2020-03-19,263.95343017578125,276.3904951305718,258.30470579202813,266.5795798393562,276285.0,450.1949264526367,,-1.179877293768517,-0.0641250717793743,0.0099492916679508,0.0471184062526031,-0.0214004583308173,Realty,17.0
2020-03-20,272.1291809082031,281.791451319278,261.6740906765831,267.4714589718248,328324.0,434.8195251464844,,-1.167770748920508,0.0309742166524495,-0.0171158488804238,0.0355061900338216,-0.0384195851276487,Realty,17.0
2020-03-23,244.92616271972656,257.660545740498,244.92616271972656,247.75052475047883,70369.0,418.14343338012696,549.1856387329102,-1.2080526227787671,-0.0999636205778788,0.0115314836087325,0.0519927429530817,0.0,Realty,17.0
2020-03-24,221.5385284423828,252.70554230199733,220.4979731850761,247.7505316686249,271856.0,400.5531478881836,540.3895037841797,-1.242684725998922,-0.0954885097518415,0.118318034386778,0.1406843950745135,-0.0046969493957675,Realty,17.0
2020-03-25,227.73228454589844,232.58818876473356,211.13299944804464,213.06545050976507,452823.0,383.4311103820801,531.6567922973633,-1.2335130928976976,0.0279579184129431,-0.0644038418416573,0.0213228626258144,-0.0728894681355918,Realty,17.0
2020-03-26,222.77728271484372,239.0792647924557,221.98447798346143,229.1692434539083,558883.0,367.1117835998536,522.8071426391601,-1.240850394859674,-0.0217580122244636,0.0286921568535616,0.0731761420147969,-0.0035587323883337,Realty,17.0
2020-03-27,217.97091674804688,232.88550191634997,216.0384656075076,227.8313849751002,331623.0,350.9311973571777,513.9971334838867,-1.2479675987761556,-0.0215747580194209,0.0452375407424241,0.0684246567882396,-0.0088656375326118,Realty,17.0
2020-03-30,213.01589965820312,228.8223802244416,208.11044225785216,218.0204633177499,652986.0,336.56166610717776,504.969104309082,-1.2553049233331477,-0.0227324689172696,0.0234938503068404,0.0742032899497215,-0.0230285974343796,Realty,17.0
2020-03-31,220.7952880859375,223.61963521782468,214.89882815639075,221.83584339620884,404575.0,323.27975997924807,495.5922427368164,-1.2437853066064586,0.0365202242659673,0.0047127604909138,0.012791700205069,-0.0267055514665319,Realty,17.0
2020-04-01,221.8853759765625,229.71430205704533,218.81327837559488,220.54753214309835,244920.0,309.8962760925293,486.4601577758789,-1.2421711187027364,0.004937097616869,-0.0060294367196397,0.0352836506057514,-0.0138454262136326,Realty,17.0
2020-04-03,217.4258575439453,225.0565859112511,216.03846063434003,224.95747965135405,164737.0,296.00737915039065,477.3379827880859,-1.2487747153230322,-0.0200982981099585,0.0346399558566141,0.0350957722025471,-0.006381011556203,Realty,17.0
2020-04-07,228.27734375,228.27734375,221.98447425706223,227.73228956123108,296913.0,282.8642120361328,468.5606768798828,-1.2327059763508212,0.0499089037920037,-0.0023876841206188,0.0,-0.0275667720219726,Realty,17.0
2020-04-08,239.67388916015625,239.67388916015625,239.67388916015625,239.67388916015625,64591.0,271.1951629638672,459.8973358154297,-1.2158301208317337,0.0499241195947911,0.0,0.0,0.0,Realty,17.0
2020-04-09,251.6154327392578,251.6154327392578,251.6154327392578,251.6154327392578,17461.0,261.9590232849121,451.5590426635743,-1.1981472391458314,0.0498241323698048,0.0,0.0,0.0,Realty,17.0
2020-04-13,264.151611328125,264.151611328125,242.79552706510304,264.151611328125,1337698.0,254.67763595581056,443.694450378418,-1.179583829707857,0.0498227730008043,0.0,0.0,-0.0808478288496744,Realty,17.0
2020-04-15,271.4354858398437,277.3319607947826,267.5705834606756,275.3003882190119,679249.0,251.0654335021973,436.1271578979493,-1.1687979635128791,0.0275745980692536,0.0142387513084731,0.0217233017145666,-0.0142387513084731,Realty,17.0
2020-04-16,268.809326171875,276.2913801119075,261.12905970982143,272.03008307531684,356464.0,247.42350082397465,428.4617562866211,-1.1726867464318858,-0.0096750786281432,0.0119815668202765,0.0278340563796082,-0.0285714285714285,Realty,17.0
2020-04-17,271.2868347167969,279.3634960762068,268.858867386521,276.48959593054366,293817.0,245.9369987487793,421.0450955200195,-1.1690180841533897,0.0092166018947488,0.0191780821917808,0.0297716672017693,-0.0089498162813926,Realty,17.0
2020-04-20,257.7596740722656,279.462615850344,257.7596740722656,279.462615850344,419920.0,243.9599510192871,413.448073425293,-1.189048926869741,-0.0498629454638025,0.0841983597946112,0.0841983597946112,0.0,Realty,17.0
2020-04-21,245.12437438964844,252.65598124314096,244.8766238657541,249.98027860938055,263750.0,242.114208984375,406.16916320800783,-1.2077591135280763,-0.0490196914164112,0.0198099606855628,0.0307256545671803,-0.0010107135388359,Realty,17.0
2020-04-22,246.6108856201172,257.3632647583304,241.80451925035536,242.7955213784306,669361.0,241.2470817565918,398.6216897583008,-1.205557907122973,0.0060643142248506,-0.0154711915173274,0.043600586045404,-0.0194896764499099,Realty,17.0
2020-04-23,248.8406524658203,254.63802124456797,247.2550429354725,247.75054402351955,184417.0,240.08265533447263,391.0216937255859,-1.2022560975153174,0.0090416399912609,-0.0043807490114602,0.0232975147802425,-0.0063719875134372,Realty,17.0
2020-04-24,240.36756896972656,248.24603285644088,237.84051052114097,247.25503072926944,172984.0,239.85472564697267,383.24430877685546,-1.2148029288343778,-0.0340502382232644,0.0286538728542466,0.0327767340680913,-0.0105133086772777,Realty,17.0
2020-04-27,242.5973358154297,249.038849962253,238.8315245206805,242.79553322641792,128886.0,240.907666015625,375.46295959472656,-1.211501119226722,0.0092764879025088,0.0008169809875364,0.0265522872506898,-0.0155228880898109,Realty,17.0
2020-04-28,236.79995727539065,247.50278336408184,232.3900007963051,243.78652535561216,259394.0,241.3610496520996,367.64494262695314,-1.2200858016116112,-0.0238971236866746,0.0295040934998835,0.045197753461772,-0.0186231303832411,Realty,17.0
2020-04-29,237.64231872558597,241.40812992196493,236.75040771719756,241.30902365831307,282859.0,242.10430145263672,359.87350311279295,-1.218838443783714,0.0035572702794691,0.0154295116812137,0.0158465513069139,-0.0037531657373631,Realty,17.0
2020-04-30,239.0792694091797,246.26403501836745,238.1873735200845,240.96216745126625,385786.0,243.15971908569333,352.2725177001953,-1.2167106259887903,0.0060466952658084,0.0078756223688472,0.0300518134715024,-0.0037305446486399,Realty,17.0
2020-05-04,227.1376800537109,238.8315079485177,227.1376800537109,237.8405058408475,354547.0,243.86580810546877,344.93414703369143,-1.2343935754597393,-0.0499482426267203,0.0471204327903924,0.0514834345936858,0.0,Realty,17.0
2020-05-05,218.5655212402344,232.19180043075409,215.79071227168464,228.92149040073087,268169.0,243.7543197631836,337.43027923583986,-1.2470871162141142,-0.0377399241352184,0.0473815316420096,0.0623441387882148,-0.0126955475539064,Realty,17.0
2020-05-06,229.466552734375,229.466552734375,216.5339715467575,221.98448341635552,160658.0,244.1333786010742,330.4288510131836,-1.2309450112267382,0.0498753482813002,-0.0326063612707885,0.0,-0.0563593300788718,Realty,17.0
2020-05-07,235.5612030029297,240.91262357160568,232.88550027933792,240.91262357160568,374014.0,245.04014587402344,323.6979644775391,-1.221920132750859,0.0265600811792806,0.0227177502086768,0.0227177502086768,-0.0113588430076003,Realty,17.0
2020-05-08,224.1646728515625,237.7413986491001,223.81783118813345,234.8674985967243,219056.0,244.8345123291016,316.5885137939453,-1.2387959656749312,-0.0483803360064579,0.0477453722257521,0.0605658582364037,-0.0015472628180744,Realty,17.0
2020-05-11,222.8268280029297,229.91248696199796,221.98447017020487,226.93948066507556,200200.0,243.99215927124024,309.4760903930664,-1.2407770288445092,-0.005968134191772,0.0184567212979029,0.0317989490878318,-0.0037803250186451,Realty,17.0
2020-05-12,222.430419921875,223.9169230825757,218.07001669908328,223.9169230825757,137740.0,242.53290863037108,302.4578140258789,-1.2413640247508753,-0.0017789962034978,0.0066830029868341,0.0066830029868341,-0.0196034482348378,Realty,17.0
2020-05-13,222.92593383789065,233.52965397174015,221.0430357742933,232.98461487856247,643405.0,240.47162475585935,295.5128720092773,-1.2406302742191635,0.0022277254891199,0.045121179341953,0.0475661128846518,-0.0084462943865766,Realty,17.0
