Date_Ticker,Close_NESTLEIND.NS,High_NESTLEIND.NS,Low_NESTLEIND.NS,Open_NESTLEIND.NS,Volume_NESTLEIND.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-02-03,1547.908203125,1566.8048422847196,1474.695709132224,1480.2982465998307,2037520.0,,,-1.1768278663167129,0.0613010321277043,-0.0436782726447697,0.0122078551696864,-0.0472976975281678,Fast Moving Consumer Goods,8.0
2020-02-04,1562.5888671875,1567.5551455152936,1531.390359913499,1557.3091536856248,1164160.0,,,-1.134445258903959,0.0094841955310152,-0.0033788244705583,0.0031782373675375,-0.0199659090942809,Fast Moving Consumer Goods,8.0
2020-02-05,1555.8702392578125,1565.0858576087817,1543.6396625617658,1564.5256387052152,575110.0,,,-1.1538417227617268,-0.0042996773308518,0.0055630599705611,0.0059231278537503,-0.007860923351732,Fast Moving Consumer Goods,8.0
2020-02-06,1546.3841552734375,1571.5004654387017,1534.310294599423,1557.2141281305833,740840.0,1475.0489440917968,,-1.181227743699373,-0.0060969634517208,0.0070034168548698,0.0162419603690411,-0.007807801594992,Fast Moving Consumer Goods,8.0
2020-02-07,1550.453125,1555.8846873001512,1537.8046719062295,1551.6115831848929,414070.0,1482.844744873047,,-1.169480758293189,0.0026312800171203,0.0007471739494819,0.0035032096182534,-0.0081579074464249,Fast Moving Consumer Goods,8.0
2020-02-10,1535.6776123046875,1554.7547315350744,1529.9611300776237,1547.813255712106,612700.0,1490.0328186035156,,-1.2121371906740106,-0.0095298029054006,0.0079024681418684,0.0124226068528514,-0.0037224494133797,Fast Moving Consumer Goods,8.0
2020-02-11,1519.0552978515625,1547.8180745293607,1514.578066618771,1542.1158496482033,733500.0,1495.391046142578,,-1.2601252806377128,-0.0108240911503416,0.015180850775647,0.0189346475526455,-0.0029473787024895,Fast Moving Consumer Goods,8.0
2020-02-12,1547.5950927734375,1564.2032170701154,1516.3301637435195,1521.7949944919033,1290110.0,1502.2161560058594,,-1.1777318058831143,0.0187878577970397,-0.0166710907794996,0.0107315695004657,-0.0202022668435114,Fast Moving Consumer Goods,8.0
2020-02-13,1558.467529296875,1563.149003299957,1545.662474411727,1550.472150812794,1512280.0,1507.2361083984374,,-1.146343429524173,0.0070253754190658,-0.0051302823663501,0.0030038957598264,-0.0082164399606869,Fast Moving Consumer Goods,8.0
2020-02-14,1553.1737060546875,1593.6209838663626,1543.0654220205915,1566.8048900516776,1657080.0,1511.589929199219,,-1.1616265278384557,-0.0033968133070926,0.0087763422364492,0.0260416962082223,-0.0065081477974363,Fast Moving Consumer Goods,8.0
2020-02-17,1575.2039794921875,1577.7251389663809,1554.745378914845,1558.5436940252066,1397880.0,1517.1506713867188,,-1.098025833324765,0.0141840370794458,-0.0105765892442398,0.0016005288883322,-0.0129879055942569,Fast Moving Consumer Goods,8.0
2020-02-18,1557.6746826171875,1573.4424185618243,1555.8894700044657,1573.4424185618243,900130.0,1522.4830383300782,,-1.148632352519798,-0.0111282710704242,0.0101226116856081,0.0101226116856081,-0.0011460753857297,Fast Moving Consumer Goods,8.0
2020-02-19,1593.8726806640625,1598.283492493919,1564.506911523093,1570.470293878785,950000.0,1528.3531005859377,,-1.0441298903820548,0.0232384839086268,-0.0146827203133484,0.002767355186751,-0.0184241624172482,Fast Moving Consumer Goods,8.0
2020-02-20,1570.555419921875,1589.5945165005826,1569.2165976053816,1589.5945165005826,657320.0,1533.056591796875,,-1.1114460760647793,-0.0146293120053182,0.0121225245140694,0.0121225245140694,-0.0008524514955098,Fast Moving Consumer Goods,8.0
2020-02-24,1551.350341796875,1574.092819793823,1549.4274218661344,1566.7098226783453,665160.0,1535.8186645507812,,-1.1668905221087635,-0.0122282078565271,0.0099007171156966,0.0146597950083964,-0.001239513653965,Fast Moving Consumer Goods,8.0
2020-02-25,1555.45751953125,1570.6839313453418,1548.701275990726,1554.745335467959,909160.0,1539.2108032226563,,-1.1550332314065623,0.0026474856283061,-0.0004578614679915,0.0097890245300176,-0.004343573164608,Fast Moving Consumer Goods,8.0
2020-02-26,1542.130126953125,1571.0780208496271,1533.574413256894,1571.0780208496271,1168390.0,1543.1206970214844,,-1.193508987344413,-0.0085681495063531,0.0187713691539741,0.0187713691539741,-0.0055479842762263,Fast Moving Consumer Goods,8.0
2020-02-27,1544.370849609375,1551.6920633045572,1524.7857915672917,1547.8130719319229,901990.0,1545.0056091308593,,-1.1870400927319893,0.0014530049164379,0.0022288832526322,0.0047405800860809,-0.0126815771270463,Fast Moving Consumer Goods,8.0
2020-02-28,1498.325927734375,1531.580190832565,1488.9393334413323,1523.314034441626,1406730.0,1546.2307983398437,,-1.31997030889053,-0.0298146794771776,0.0166773505314932,0.022194278616318,-0.0062647212594366,Fast Moving Consumer Goods,8.0
2020-03-02,1529.7664794921875,1549.2375946890838,1509.9250147054422,1514.577973355249,1172320.0,1549.794091796875,,-1.2292024419657952,0.0209837867554984,-0.0099286435809342,0.0127281617540475,-0.0129702572600046,Fast Moving Consumer Goods,8.0
2020-03-03,1553.4537353515625,1566.7099329327907,1531.6942180882422,1531.6942180882422,933720.0,1550.0713684082032,,-1.160818092218446,0.0154842298984339,-0.0140071871908021,0.0085333713386888,-0.0140071871908021,Fast Moving Consumer Goods,8.0
2020-03-04,1570.74560546875,1579.3867483218885,1521.2250538473863,1557.0241239169738,1117110.0,1550.4792053222657,,-1.1108970164762983,0.0111312424204729,-0.0087356485378683,0.0055013000342343,-0.0315267803067228,Fast Moving Consumer Goods,8.0
2020-03-05,1574.0501708984375,1598.630025223752,1565.1431179099372,1571.5527742399188,850900.0,1551.388201904297,,-1.1013568418166273,0.0021038196243759,-0.0015866055000605,0.0156156739980433,-0.0056586842993805,Fast Moving Consumer Goods,8.0
2020-03-06,1560.0914306640625,1573.0294408336283,1538.3270444878162,1553.3304347570215,862120.0,1552.0735656738282,,-1.141655278236906,-0.0088680402267023,-0.004333717738686,0.0082931102083285,-0.0139507119572999,Fast Moving Consumer Goods,8.0
2020-03-09,1522.3028564453125,1552.5611724067878,1490.942996737019,1542.998965913442,1236840.0,1550.6660522460938,,-1.2507496828893516,-0.0242220253736443,0.0135952641621237,0.0198766729191657,-0.0206002764663537,Fast Moving Consumer Goods,8.0
2020-03-11,1523.93603515625,1538.3174224452598,1497.751450087872,1519.8148962462478,1237320.0,1550.0789733886718,,-1.246034748207525,0.0010728342944524,-0.0027042728926477,0.0094370019195295,-0.0171822074314905,Fast Moving Consumer Goods,8.0
2020-03-12,1478.0714111328125,1508.192017369311,1428.6410446888588,1506.9290036092464,2228660.0,1548.0297790527345,,-1.378444450237576,-0.0300961608396739,0.0195238147893794,0.020378315966083,-0.0334424751548841,Fast Moving Consumer Goods,8.0
2020-03-13,1423.58935546875,1505.5569326103796,1334.1579882167034,1456.7485673672795,2616200.0,1541.8294921875,,-1.5357324016830465,-0.0368602323634057,0.0232926804145787,0.0575781048282986,-0.0628210423943491,Fast Moving Consumer Goods,8.0
2020-03-16,1367.1275634765625,1417.8208370382313,1281.2334547666374,1405.3766253983106,2212280.0,1532.2624938964843,,-1.698735788562396,-0.0396615721909469,0.0279776832415563,0.037080134228848,-0.0628281595694691,Fast Moving Consumer Goods,8.0
2020-03-17,1380.7825927734375,1403.1926306154432,1353.149871217959,1376.8893426428351,1769800.0,1523.6429382324218,,-1.6593141559008724,0.009988116443319,-0.0028195967641669,0.0162299539111316,-0.0200123623371986,Fast Moving Consumer Goods,8.0
2020-03-18,1285.425537109375,1399.4889074144955,1272.435251597772,1381.636784384148,2129220.0,1509.1540161132812,,-1.934606924473212,-0.0690601519479822,0.074847779585218,0.0887358831859079,-0.0101058249868094,Fast Moving Consumer Goods,8.0
2020-03-19,1245.8758544921875,1277.031473486578,1194.2899185496751,1234.4999194373304,2147100.0,1493.5640747070313,,-2.048785592721944,-0.030767774153706,-0.0091308736852387,0.0250070012048586,-0.0414053581313993,Fast Moving Consumer Goods,8.0
2020-03-20,1343.2266845703125,1370.536579047142,1248.6960724177109,1253.2540968428766,2049250.0,1481.0317749023438,,-1.767736861210799,0.0781384675905808,-0.0669824302635987,0.0203315604064,-0.0703757699563877,Fast Moving Consumer Goods,8.0
2020-03-23,1229.1962890625,1329.391093766267,1210.7175257114054,1210.750793420304,1959270.0,1463.963818359375,1486.8396875,-2.0969389644231287,-0.0848928902453199,-0.0150061432875494,0.081512452970538,-0.0150332078900011,Fast Moving Consumer Goods,8.0
2020-03-24,1279.8753662109375,1318.869875686329,1158.4860105507748,1318.869875686329,2586670.0,1450.390069580078,1484.5464526367186,-1.950630090268759,0.0412294420341035,0.0304674271455307,0.0304674271455307,-0.0948446691489461,Fast Moving Consumer Goods,8.0
2020-03-25,1371.5809326171875,1378.7882021265475,1215.460674050951,1215.460674050951,1987220.0,1441.196240234375,1484.1397485351563,-1.6858790543474016,0.0716519505158879,-0.1138250429512278,0.0052547169022008,-0.1138250429512278,Fast Moving Consumer Goods,8.0
2020-03-26,1416.73828125,1433.86396711486,1334.3054070986852,1395.8523004848328,2053440.0,1434.9266479492187,1484.23669921875,-1.5555112337394674,0.0329235756774814,-0.0147423000010554,0.0120881083623645,-0.0581849698298428,Fast Moving Consumer Goods,8.0
2020-03-27,1434.680419921875,1475.0755337626051,1405.3764359841043,1462.3511563618383,1752440.0,1429.4421264648438,1484.7084497070311,-1.5037128534865123,0.0126643988585135,0.0192870384621755,0.0281561756052473,-0.0204254435558313,Fast Moving Consumer Goods,8.0
2020-03-30,1486.912109375,1508.8806228710887,1394.7127891281898,1423.4185359872638,2014700.0,1428.871435546875,1485.285322265625,-1.3529216372872843,0.0364064977313688,-0.0427016317826779,0.0147745877900764,-0.0620072428393664,Fast Moving Consumer Goods,8.0
2020-03-31,1547.8704833984375,1559.678435569333,1490.957422048995,1504.9874720839298,1839190.0,1429.7766357421874,1486.9207861328125,-1.1769367619603848,0.0409966222207043,-0.0277045216472864,0.0076285143347203,-0.0367686198295391,Fast Moving Consumer Goods,8.0
2020-04-01,1486.5228271484375,1562.626838033372,1471.8471286372717,1547.837194703701,1275120.0,1426.430090332031,1487.3714599609375,-1.3540454826195476,-0.039633584920689,0.0412468388883617,0.0511959920796663,-0.0098725012782466,Fast Moving Consumer Goods,8.0
2020-04-03,1434.3055419921875,1513.6001261088447,1424.843021493359,1513.6001261088447,1907760.0,1419.608087158203,1487.037023925781,-1.50479511407459,-0.0351271330669151,0.0552843043515822,0.0552843043515822,-0.0065972836482842,Fast Moving Consumer Goods,8.0
2020-04-07,1617.953857421875,1633.2753185936558,1464.8247912437546,1478.9687841334994,2469010.0,1421.803271484375,1489.8666723632812,-0.9746083036051624,0.1280398841481209,-0.0859017534096064,0.0094696527354585,-0.0946436546850127,Fast Moving Consumer Goods,8.0
2020-04-08,1602.0579833984375,1665.9456669182357,1572.0703294233117,1581.0485544096605,2484450.0,1423.9015991210938,1492.3781201171876,-1.020499183292196,-0.0098246769835369,-0.0131140253389642,0.0398785088816031,-0.0187182076341039,Fast Moving Consumer Goods,8.0
2020-04-09,1599.0621337890625,1665.941017575135,1573.9268115622654,1655.7757026545885,2075080.0,1427.7395629882812,1494.4371850585935,-1.0291481052565723,-0.0018700007368147,0.0354667699691817,0.0418238180824153,-0.0157187902181372,Fast Moving Consumer Goods,8.0
2020-04-13,1576.2958984375,1611.8149177327575,1550.676283512208,1599.5653292499956,829070.0,1430.3575561523437,1496.2108081054687,-1.094873498267665,-0.0142372424876428,0.0147620956417899,0.0225332181162596,-0.0162530492851548,Fast Moving Consumer Goods,8.0
2020-04-15,1645.23046875,1651.4122351399465,1581.7226429204443,1581.7226429204443,1555790.0,1438.715509033203,1499.8367724609377,-0.895861599467766,0.0437319987832432,-0.0386011729273448,0.0037573862795303,-0.0386011729273448,Fast Moving Consumer Goods,8.0
2020-04-16,1699.2947998046875,1709.39833080608,1619.2357661588755,1644.6702633987434,2257400.0,1452.50078125,1503.6892163085938,-0.7397796056036704,0.0328612507983541,-0.0321454149169541,0.0059457199554509,-0.0471130928282801,Fast Moving Consumer Goods,8.0
2020-04-17,1645.0784912109375,1744.3711210482488,1635.497159758196,1744.3711210482488,1872710.0,1466.3983276367187,1507.114343261719,-0.89630035376023,-0.031905181255178,0.0603573813455078,0.0603573813455078,-0.0058242396967264,Fast Moving Consumer Goods,8.0
2020-04-20,1612.0428466796875,1660.7941861481752,1607.6367874692774,1660.7941861481752,1351970.0,1477.961340332031,1510.1851879882813,-0.9916732024838608,-0.0200815004923762,0.0302419625935503,0.0302419625935503,-0.0027332147029995,Fast Moving Consumer Goods,8.0
2020-04-21,1615.741455078125,1637.0737085043916,1585.7964577739756,1595.2922449462749,1337540.0,1494.477136230469,1511.5418530273437,-0.9809954383815606,0.0022943610996788,-0.0126562390706632,0.0132027641917717,-0.0185332852666713,Fast Moving Consumer Goods,8.0
2020-04-22,1675.25146484375,1680.7543151927985,1596.9254789294826,1615.076666681626,2022410.0,1515.9459167480468,1513.7951049804688,-0.8091919443238047,0.036831393771937,-0.0359198600478385,0.0032847906505557,-0.0467547634238737,Fast Moving Consumer Goods,8.0
2020-04-23,1655.6903076171875,1690.2502462262346,1643.3410308164307,1671.2539178953746,1871000.0,1531.5690979003907,1515.7915063476562,-0.8656643793405739,-0.0116765498416603,0.0094000733147889,0.020873431734214,-0.0074586876204701,Fast Moving Consumer Goods,8.0
2020-04-24,1652.84130859375,1690.2499776282211,1642.771045672372,1642.771045672372,1451160.0,1552.7513488769532,1517.9206494140626,-0.8738893483621121,-0.0017207318363406,-0.0060926979916454,0.02263294657507,-0.0060926979916454,Fast Moving Consumer Goods,8.0
2020-04-27,1704.5697021484375,1710.6660391716046,1654.6408955073666,1669.834154806143,1219860.0,1573.986065673828,1521.0029809570312,-0.7245511313177667,0.0312966485564778,-0.0203778978932418,0.0035764668440858,-0.0292911498885265,Fast Moving Consumer Goods,8.0
2020-04-28,1668.3765869140625,1711.421065602017,1661.8577381041905,1707.0102537859273,1075430.0,1588.8258483886718,1523.6569604492188,-0.8290394969320573,-0.0212329922259894,0.0231564427209591,0.0258002174242761,-0.0039073005824961,Fast Moving Consumer Goods,8.0
2020-04-29,1660.78466796875,1685.3123605198057,1652.266974660448,1685.3123605198057,1052420.0,1601.0281677246094,1526.4915478515625,-0.8509571240093322,-0.004550482789593,0.01476873734694,0.01476873734694,-0.0051287162463509,Fast Moving Consumer Goods,8.0
2020-04-30,1702.086669921875,1709.2417783782248,1662.902288242709,1680.7544154052543,1583700.0,1614.398480224609,1529.5813793945313,-0.7317195659065283,0.0248689687168415,-0.0125330013409949,0.0042037274498356,-0.0230213786240184,Fast Moving Consumer Goods,8.0
2020-05-04,1657.6273193359375,1683.4272982894574,1648.4733668076396,1654.2136117476027,1189740.0,1622.9342407226563,1531.5645751953125,-0.8600722884869055,-0.0261204974879323,-0.0020593938990474,0.0155644025967522,-0.0055223224312959,Fast Moving Consumer Goods,8.0
2020-05-05,1654.30859375,1674.7671931300804,1623.7796146539868,1668.5047492780486,1306790.0,1628.2561462402343,1533.5872729492187,-0.8696533430645891,-0.0020020939249885,0.0085813224822031,0.0123668579474067,-0.0184542226349739,Fast Moving Consumer Goods,8.0
2020-05-06,1643.654296875,1672.8822409284817,1639.922401611478,1654.3085419829786,1355090.0,1636.1127197265623,1534.956279296875,-0.9004119572382833,-0.0064403321818263,0.0064820474282425,0.0177822940681937,-0.0022704867262035,Fast Moving Consumer Goods,8.0
2020-05-07,1627.810546875,1640.872006633865,1597.6899380914329,1633.2753769735232,2090760.0,1645.7879699707032,1536.3589965820313,-0.9461523565374595,-0.0096393444960554,0.0033571659238935,0.0080239434398186,-0.0185037557603932,Fast Moving Consumer Goods,8.0
2020-05-08,1690.5301513671875,1692.1491412233956,1633.4177253578334,1647.5189450182893,1792000.0,1649.4167846679688,1538.2921459960935,-0.7650828652011868,0.0385300393910052,-0.0254424366901196,0.0009576817396004,-0.033783736991124,Fast Moving Consumer Goods,8.0
2020-05-11,1667.6595458984375,1701.6450041398853,1660.813120670011,1687.4013238596965,1840310.0,1652.696862792969,1540.234228515625,-0.8311095714010797,-0.013528658717062,0.0118380145454828,0.0203791345332049,-0.0041054094315984,Fast Moving Consumer Goods,8.0
2020-05-12,1658.1495361328125,1688.0660178769133,1650.842578999022,1672.1131651786895,2389250.0,1655.6512329101563,1542.3702124023437,-0.8585646653036441,-0.0057026086583527,0.0084212121654863,0.0180420891434633,-0.004406693711613,Fast Moving Consumer Goods,8.0
2020-05-13,1567.9775390625,1685.5021584001734,1557.309036493681,1685.5021584001734,5620330.0,1655.2353149414062,1542.6206127929688,-1.1188883356216086,-0.054381100802654,0.0749529992680519,0.0749529992680519,-0.0068039894086732,Fast Moving Consumer Goods,8.0
2020-05-14,1542.353271484375,1600.0401800530533,1538.4124965225346,1576.300711506272,4102380.0,1650.091455078125,1542.6250756835936,-1.1928647762226263,-0.0163422414797126,0.0220101585347083,0.0374018777897491,-0.0025550404273125,Fast Moving Consumer Goods,8.0
2020-05-15,1561.46826171875,1571.552783098149,1538.5026447142789,1566.8048894936226,2715920.0,1643.200128173828,1542.9670239257812,-1.1376804110363437,0.0123933929974282,0.0034176985249756,0.0064583582174755,-0.0147077065653529,Fast Moving Consumer Goods,8.0
2020-05-18,1542.149169921875,1573.926790585906,1534.7281516558774,1561.2024120520912,1679600.0,1638.053662109375,1543.8434887695312,-1.1934540109029474,-0.0123723883927105,0.0123549929551765,0.0206060615171492,-0.0048121273938588,Fast Moving Consumer Goods,8.0
2020-05-19,1533.59814453125,1558.809389941311,1529.6431120784289,1545.9331628030711,1181440.0,1634.1314270019532,1543.9201220703126,-1.2181405475994105,-0.0055448756562623,0.0080431880514508,0.016439277459981,-0.0025789236032429,Fast Moving Consumer Goods,8.0
2020-05-20,1548.1361083984375,1575.8211032720044,1533.6645382547194,1542.2107465718143,1795390.0,1630.7511596679688,1543.81376953125,-1.1761699110845605,0.0094796436204812,-0.0038274165911373,0.0178827912632353,-0.0093477376215254,Fast Moving Consumer Goods,8.0
2020-05-21,1547.381103515625,1567.2794813754467,1544.4895949452678,1550.6618558534412,1210800.0,1624.3576416015626,1543.3464794921874,-1.1783495860234272,-0.0004876863724815,0.0021201967184183,0.0128593904983154,-0.0018686466855435,Fast Moving Consumer Goods,8.0
2020-05-22,1539.756103515625,1557.0052375134055,1533.5695844400675,1547.4334101318084,1183000.0,1618.5609313964844,1542.6605981445311,-1.200362717047094,-0.0049276807004274,0.004986053699449,0.011202510552416,-0.0040178565043074,Fast Moving Consumer Goods,8.0
2020-05-26,1581.53759765625,1590.5443378025593,1550.1302123023595,1555.4099255645326,1986920.0,1614.9957458496094,1543.089521484375,-1.0797408803412392,0.0271351378606183,-0.016520424257025,0.0056949263549956,-0.0198587661782017,Fast Moving Consumer Goods,8.0
2020-05-27,1587.3631591796875,1597.191274935726,1565.579764868607,1585.7963312382062,1675330.0,1609.1354187011718,1544.3907275390625,-1.0629226706229624,0.0036834796289829,-0.0009870633146676,0.0061914727573226,-0.0137230060966877,Fast Moving Consumer Goods,8.0
2020-05-28,1613.2532958984375,1617.1322872220264,1583.8970376314387,1587.3630225575275,1762880.0,1606.3792541503906,1546.1770727539065,-0.9881786743199475,0.0163101534573408,-0.0160484862524278,0.002404452749888,-0.0181969306008142,Fast Moving Consumer Goods,8.0
2020-05-29,1665.6370849609375,1671.2586330014783,1593.8251905741552,1609.5360130326735,2444660.0,1606.621875,1549.9283862304687,-0.8369483514151695,0.032470901622009,-0.0336814498397046,0.0033750137357637,-0.0431137701214586,Fast Moving Consumer Goods,8.0
2020-06-01,1631.7037353515625,1685.4072081503828,1624.8240425093963,1665.6369152863335,1751860.0,1603.1027282714845,1554.090673828125,-0.9349128459755712,-0.0203725949162393,0.0207961648916983,0.0329125144689637,-0.0042162634632223,Fast Moving Consumer Goods,8.0
2020-06-02,1615.656005859375,1659.5787766801209,1611.6250486010244,1659.5787766801209,1322010.0,1601.0041625976562,1559.0612426757812,-0.981242127541982,-0.0098349529663422,0.0271857193990889,0.0271857193990889,-0.0024949353350786,Fast Moving Consumer Goods,8.0
2020-06-03,1652.98388671875,1663.8470114873105,1628.7173518589202,1630.9014292511397,1461010.0,1600.9379272460938,1564.5052685546875,-0.8734777298772946,0.0231038542387741,-0.0133591486553721,0.0065718273818893,-0.0146804424742457,Fast Moving Consumer Goods,8.0
2020-06-04,1632.9525146484375,1666.1830161085593,1628.3423286771178,1652.9220663074198,976310.0,1600.4028381347655,1571.4558081054688,-0.9313076601025544,-0.0121183105481298,0.0122291073866784,0.0203499496537877,-0.0028232210857106,Fast Moving Consumer Goods,8.0
2020-06-05,1623.4805908203125,1657.9644872745032,1610.15797322029,1644.385464867102,1620960.0,1600.1863403320312,1579.0079028320313,-0.958652801122188,-0.005800489446666,0.0128765777459813,0.0212407198762794,-0.008206206883749,Fast Moving Consumer Goods,8.0
2020-06-08,1598.729736328125,1638.0233088013783,1594.3426872333414,1638.0233088013783,1470700.0,1595.5963195800782,1584.1179638671874,-1.0301077260906122,-0.0152455499820181,0.0245779956301437,0.0245779956301437,-0.0027440842533269,Fast Moving Consumer Goods,8.0
2020-06-09,1571.7947998046875,1612.8593235440896,1568.798851369292,1581.2383083972454,1746850.0,1590.8030822753906,1590.9699340820312,-1.107868025999409,-0.0168477109741513,0.0060081052524993,0.0261258809002962,-0.0019060684230332,Fast Moving Consumer Goods,8.0
2020-06-10,1570.099853515625,1598.3308095088305,1558.258635034956,1581.0485236643524,1234400.0,1586.4005981445312,1596.774423828125,-1.112761281702912,-0.0010783508695111,0.0069732317496955,0.017980357064548,-0.0075416977169668,Fast Moving Consumer Goods,8.0
2020-06-11,1582.923828125,1605.9649444143015,1576.0138899368674,1577.3720967392694,1651310.0,1587.1479125976562,1601.0012817382812,-1.0757388773330303,0.0081676172255291,-0.0035072637653744,0.014556048673924,-0.0043653005061636,Fast Moving Consumer Goods,8.0
2020-06-12,1572.253662109375,1593.297951837036,1553.5444079294236,1553.5444079294236,1406780.0,1588.6429321289063,1604.1115893554688,-1.1065433052079456,-0.0067407956251843,-0.0118996410253867,0.0133847929471047,-0.0118996410253867,Fast Moving Consumer Goods,8.0
2020-06-15,1563.1041259765625,1586.9028757154938,1560.2162207485064,1572.6064534117506,1396540.0,1588.7247253417968,1606.6800634765625,-1.1329577232666177,-0.0058193765760018,0.006079139116373,0.0152253131083399,-0.0018475450099985,Fast Moving Consumer Goods,8.0
2020-06-16,1557.5572509765625,1581.947034358072,1550.6854736615971,1581.947034358072,1932370.0,1589.4951293945312,1608.0929663085938,-1.1489713739088343,-0.003548627956269,0.0156589963972222,0.0156589963972222,-0.0044118938874682,Fast Moving Consumer Goods,8.0
2020-06-17,1543.8372802734375,1566.887935090965,1535.9266628166522,1557.8335340061933,1269590.0,1590.0070861816407,1608.0123022460937,-1.188580490332278,-0.0088086461634221,0.0090658866135664,0.0149307541099439,-0.0051239969120218,Fast Moving Consumer Goods,8.0
2020-06-18,1542.007568359375,1553.5447640811733,1530.1557768444284,1545.777016991848,1584450.0,1589.7006591796876,1609.1219970703123,-1.1938628100830744,-0.0011851714798197,0.0024445072189129,0.0074819319687733,-0.0076859489915191,Fast Moving Consumer Goods,8.0
