Date_Ticker,Close_TECHNOE.NS,High_TECHNOE.NS,Low_TECHNOE.NS,Open_TECHNOE.NS,Volume_TECHNOE.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-02-04,274.6689147949219,279.39181807568315,272.4926720001432,273.9280511514556,7395.0,,,-0.5088109554988733,0.0027045228565937,-0.0026972970130946,0.0171948954772969,-0.007923149208215,Construction,3.0
2020-02-05,273.3724365234375,277.8175053038763,269.6218832452003,273.1409219356843,7127.0,,,-0.5117632276304878,-0.0047201492475126,-0.0008468834338145,0.0162601205775101,-0.0137195736553916,Construction,3.0
2020-02-06,270.2701110839844,275.780140820238,267.4919362808481,275.780140820238,1870.0,273.73590393066405,,-0.5188276799545594,-0.0113483476202149,0.0203871220319342,0.0203871220319342,-0.0102792528259736,Construction,3.0
2020-02-07,277.8175048828125,282.3088935306296,261.6577753777057,282.3088935306296,22591.0,274.39803314208984,,-0.5016411517506667,0.027925373503409,0.0161666870117187,0.0161666870117187,-0.0581667073567707,Construction,3.0
2020-02-10,267.5845947265625,272.1222753825992,262.583856594338,269.6682261946359,10846.0,274.5346282958984,,-0.5249429965590823,-0.0368332087661876,0.0077868139987753,0.016957929363137,-0.0186884380894,Construction,3.0
2020-02-11,268.69580078125,271.5665870639754,263.9728979627089,269.57556744018467,2866.0,274.7869766235352,,-0.5224126165751747,0.0041527280590387,0.0032742106738425,0.0106841501593193,-0.0175771366906701,Construction,3.0
2020-02-12,272.4464111328125,273.1872465988254,265.63987577720576,267.7697989377889,1637.0,275.00691680908204,,-0.51387192394576,0.0139585744944928,-0.017165255271958,0.0027191970080742,-0.0249830244682088,Construction,3.0
2020-02-13,273.7891845703125,275.17827229341003,263.27841514666204,272.26119372711764,3771.0,275.1180450439453,,-0.5108142308969867,0.0049285781813636,-0.005580902859961,0.0050735668221431,-0.038390009598612,Construction,3.0
2020-02-14,275.1319580078125,275.9654049207976,270.1775398847071,272.58529739193267,2721.0,275.1898193359375,,-0.5077565378482134,0.004904406430836,-0.0092561425227363,0.0030292624638008,-0.0180074250878726,Construction,3.0
2020-02-17,271.4277038574219,276.70621941450173,264.5285579517405,276.70621941450173,1604.0,274.53926239013674,,-0.5161916705744215,-0.0134635546419708,0.0194472247381667,0.0194472247381667,-0.0254179872121875,Construction,3.0
2020-02-18,271.14990234375,275.9654175790846,256.5644817837816,268.55694999306894,23308.0,274.10633087158203,,-0.5168242655703984,-0.0010234825322687,-0.0095628002380537,0.0177596052726205,-0.0537909858491401,Construction,3.0
2020-02-19,277.30816650390625,277.8174872594594,268.9736418861225,270.4090209325405,2951.0,274.22440338134766,,-0.5028009903184855,0.0227116591484112,-0.0248789844826605,0.0018366597780883,-0.0300550997933425,Construction,3.0
2020-02-20,277.4471130371094,278.04904536820897,273.78917091102176,276.84518070600984,1780.0,274.4860137939453,,-0.5024845885809612,0.0005010546027362,-0.0021695389961365,0.0021695389961369,-0.013184286136718,Construction,3.0
2020-02-24,276.937744140625,277.8175108962198,270.9183647378736,270.9183647378736,5100.0,274.34247436523435,,-0.5036444966418039,-0.001835913486028,-0.021735496623728,0.0031767672489888,-0.021735496623728,Construction,3.0
2020-02-25,277.771240234375,293.5605253235352,272.2611812148876,277.4934057458866,19499.0,274.2892288208008,,-0.5017465031748017,0.0030096875972484,-0.0010002276990733,0.0568427641243118,-0.0198366793295023,Construction,3.0
2020-02-26,276.1042785644531,277.817492084519,270.501637111838,277.817492084519,4199.0,274.19662322998045,,-0.5055424206157823,-0.0060012032509749,0.0062049510024742,0.0062049510024742,-0.0202917589026322,Construction,3.0
2020-02-27,273.3724365234375,275.96538860185046,263.78772693824214,273.0483104483713,4170.0,274.0669769287109,,-0.5117632276304878,-0.0098942401588967,-0.0011856574832055,0.0094850531069932,-0.0350609948357891,Construction,3.0
2020-02-28,276.3357849121094,277.72487233116595,263.4172888715168,268.60319262714995,12071.0,274.1480056762695,,-0.5050152465369643,0.010839967724463,-0.0279825947530423,0.0050268097542935,-0.0467492693525067,Construction,3.0
2020-03-02,275.87274169921875,282.2625378487026,271.6128681792114,282.2625378487026,5474.0,274.0716049194336,,-0.5060696641876242,-0.0016756541793452,0.0231621149306973,0.0231621149306973,-0.0154414441012511,Construction,3.0
2020-03-03,277.4933776855469,277.8175037588104,273.094600542699,274.2058818621574,4967.0,274.24987030029297,,-0.5023792371568263,0.0058745781708839,-0.0118471145178636,0.0011680497602031,-0.0158518274545366,Construction,3.0
2020-03-04,274.48370361328125,276.24320891789944,265.2694395065173,274.15957752165326,4834.0,274.24060974121096,,-0.5092327086605325,-0.0108459311619182,-0.0011808573236269,0.006410235950099,-0.0335694395895571,Construction,3.0
2020-03-05,273.8817749023437,275.9654063259457,268.6032306581282,270.3627642469067,10997.0,274.2660766601563,,-0.510603389062669,-0.0021929488090322,-0.0128486484969355,0.007607776838546,-0.0192730759324809,Construction,3.0
2020-03-06,271.93701171875,273.27980754620296,261.1947298822951,273.27980754620296,3303.0,274.3494216918945,,-0.5150319014996265,-0.0071007396687391,0.0049378928560182,0.0049378928560182,-0.0395028310731201,Construction,3.0
2020-03-09,266.2880859375,273.1872324338988,259.2963562084463,273.1872324338988,18299.0,273.77295074462893,,-0.5278953381837206,-0.0207729199697626,0.0259085811973505,0.0259085811973505,-0.0262562619143791,Construction,3.0
2020-03-11,257.4442443847656,263.2784012084854,246.10002858004125,263.2784012084854,23035.0,273.26593322753905,,-0.548034069026204,-0.0332115555286619,0.0226618265934128,0.0226618265934128,-0.0440647482014389,Construction,3.0
2020-03-12,242.53466796875,261.10215421175417,222.25399644532547,246.09999814727183,20648.0,271.95787658691404,,-0.5819853722723302,-0.0579138075183859,0.0147002909249296,0.0765560090790671,-0.0836196808203834,Construction,3.0
2020-03-13,243.87747192382807,254.6660460402299,194.055529908761,204.84410402516275,20800.0,270.52942962646483,,-0.578927609730533,0.0055365443889907,-0.1600531922475272,0.0442376822725611,-0.2042908745200883,Construction,3.0
2020-03-16,196.78741455078125,258.5555225636153,195.12050656612743,231.51460535386028,87643.0,266.6793411254883,,-0.6861586116812273,-0.1930890008067445,0.1764705882352939,0.3138824103860296,-0.0084706025965073,Construction,3.0
2020-03-17,203.96437072753903,206.74254603824332,173.2192334485178,206.511031429018,19451.0,263.12096176147463,,-0.6698156245471649,0.036470605567643,0.0124858115777526,0.0136208853575483,-0.150737784100986,Construction,3.0
2020-03-18,195.2594146728516,204.14956662421443,179.65532534979425,203.87174628468105,9872.0,259.3125473022461,,-0.6896380926381718,-0.042678807203616,0.0441071260315875,0.0455299528898922,-0.0799146578883341,Construction,3.0
2020-03-19,192.57383728027344,207.43707710425087,175.95109218664138,175.95109218664138,5909.0,255.38374404907228,,-0.6957535482287422,-0.0137538945155484,-0.0863188132323456,0.0771820307155501,-0.0863188132323456,Construction,3.0
2020-03-20,200.44532775878903,208.27051801858005,192.66644324277195,192.66644324277195,2673.0,251.5406021118164,,-0.6778290041117138,0.0408751811236922,-0.0388080111569276,0.0390390254903203,-0.0388080111569276,Construction,3.0
2020-03-23,180.3035430908203,207.9000824774004,162.1065036620474,176.41410116679188,1402.0,246.68342361450195,262.8236978149414,-0.7236948168014569,-0.1004851791417501,-0.0215716333542558,0.1530560016376356,-0.1009244694631814,Construction,3.0
2020-03-24,181.41482543945312,184.93385000189545,171.45969815902745,171.45969815902745,2092.0,241.90727767944333,261.16049591064456,-0.7211642630849896,0.0061633971777972,-0.0548749379016336,0.0193976680456955,-0.0548749379016336,Construction,3.0
2020-03-25,179.6090087890625,196.3243643331563,171.83012453373377,196.3243643331563,3302.0,236.99916610717773,259.455622253418,-0.7252763737844229,-0.0099540742936321,0.0930652401947429,0.0930652401947429,-0.0433101006891277,Construction,3.0
2020-03-26,183.17431640625,185.95249103082247,172.70985582758834,179.37747210045688,2469.0,232.3526679992676,257.8461318969727,-0.717157642795739,0.0198503830137757,-0.0207280386261813,0.015166834953056,-0.0571284270850135,Construction,3.0
2020-03-27,184.88755798339844,190.768034605238,181.5074504011002,187.01749517645612,529.0,227.9284240722656,256.1829309082031,-0.7132563391841115,0.0093530665802991,0.0115201759182137,0.0318056914482454,-0.0182819634764268,Construction,3.0
2020-03-30,184.14669799804688,187.8972227962174,172.24684323020074,176.87713471488357,2718.0,223.3189697265625,254.43453247070312,-0.7149433865772603,-0.0040070840538555,-0.03947702219043,0.0203670488743181,-0.0646216027613612,Construction,3.0
2020-03-31,220.40188598632807,220.95752664522792,194.33334924141727,198.0375826193388,79538.0,220.545426940918,253.36864074707032,-0.6323849793301418,0.196882096624213,-0.1014705625902704,0.0025210340483849,-0.1182772852793461,Construction,3.0
2020-04-01,213.78057861328125,231.51459060111495,194.6111592070856,220.86491943346368,2525.0,217.3597869873047,251.9554754638672,-0.6474626722327147,-0.0300419723879205,0.0331383742439843,0.0829542706960004,-0.0896686664922553,Construction,3.0
2020-04-03,202.11224365234372,218.59608582329145,185.95252757016377,208.3631377859214,8867.0,213.7412139892578,250.4015496826172,-0.6740331909102689,-0.0545808933469347,0.0309278350515465,0.0815578604891538,-0.0799541670022552,Construction,3.0
2020-04-07,203.50132751464844,217.53110621668893,195.3983167489912,199.14885598662988,3520.0,210.22219161987303,248.9726419067383,-0.6708700421978249,0.006872833813542,-0.0213879269544581,0.0689419517473692,-0.0398179749715585,Construction,3.0
2020-04-08,203.7328338623047,212.0673588839444,199.28775102465767,212.0673588839444,2816.0,206.8119827270508,247.60300048828125,-0.6703428681190068,0.0011376159088671,0.040909090909091,0.040909090909091,-0.0218181956898082,Construction,3.0
2020-04-09,206.5110015869141,212.06735140539604,199.1025351622714,199.1025351622714,3884.0,203.8231285095215,246.13704986572264,-0.6640165706941186,0.0136363278905109,-0.0358744394618834,0.0269058295964124,-0.0358744394618834,Construction,3.0
2020-04-13,200.3064422607422,206.46472519956257,200.0286219042136,203.64024414749423,1244.0,200.96623840332032,244.56645568847657,-0.6781452668631903,-0.0300446914619246,0.0166435080625733,0.0307443079179852,-0.0013869766413551,Construction,3.0
2020-04-15,203.3624267578125,219.75365732683017,196.55589198389688,200.3064312648192,2425.0,199.00762634277345,243.0745764160156,-0.6711863396958133,0.0152565462327581,-0.0150273358835983,0.0806010767590723,-0.0334699722187208,Construction,3.0
2020-04-16,203.7328338623047,210.8171744784869,200.16750361750283,202.94567862471607,1607.0,197.0003944396973,241.6299258422852,-0.6703428681190068,0.00182141367212,-0.0038636641068893,0.0347726995294743,-0.0175000277432528,Construction,3.0
2020-04-17,208.45574951171875,231.51459780042967,197.2967430716321,211.46543928312437,24009.0,197.58381118774412,240.3047366333008,-0.659588093003673,0.0231819072060132,0.0144380271518316,0.1106174732178093,-0.0535317757664406,Construction,3.0
2020-04-20,203.4550018310547,217.5773906386181,201.9733170574304,217.5773906386181,4671.0,197.55834274291996,238.8258215332031,-0.6709755326080076,-0.0239894926975038,0.0694128366492086,0.0694128366492086,-0.0072826165996875,Construction,3.0
2020-04-21,196.3706817626953,206.41840667962404,189.42524393187983,199.1488568950215,6434.0,197.6139060974121,237.27467376708984,-0.6871075736682165,-0.0348200830876699,0.014147606492926,0.0511671336410133,-0.0353690162323145,Construction,3.0
2020-04-22,194.1018218994141,203.9643369677788,192.6664287336941,200.39900692362227,1278.0,197.69030532836916,235.66333190917967,-0.6922741020183097,-0.0115539643846786,0.0324426889072246,0.050811038102855,-0.0073950525125096,Construction,3.0
2020-04-23,192.89794921875,203.54761980691808,191.7403763287317,196.278056405392,1626.0,197.3129364013672,234.05384216308596,-0.6950154975690945,-0.00620227398632,0.0175227740902981,0.0552088326044937,-0.0060009600657057,Construction,3.0
2020-04-24,191.694091796875,200.9546759416516,189.8419749679197,200.0749232740038,1114.0,197.88246383666996,232.4823217773437,-0.6977568583733675,-0.006240903165382,0.0437198215060763,0.0483091787439613,-0.0096618357487922,Construction,3.0
2020-04-27,190.11978149414065,194.47225289959724,185.7210043452212,194.47225289959724,1650.0,198.3177116394043,230.7283673095703,-0.7013417949939827,-0.0082126177597719,0.0228933116335963,0.0228933116335963,-0.0231368725250455,Construction,3.0
2020-04-28,187.3416290283203,193.5462178757428,186.13775020585788,193.5462178757428,702.0,198.7043426513672,229.12350799560548,-0.7076680576723591,-0.0146126428506648,0.0331191144200231,0.0331191144200231,-0.0064261148400734,Construction,3.0
2020-04-29,188.1750640869141,193.77772023400317,186.69337912497195,187.94354948687345,1934.0,198.9543800354004,227.51309326171875,-0.7057702031914045,0.0044487445898517,-0.0012303149791075,0.0297736375128923,-0.0078739708108072,Construction,3.0
2020-04-30,188.31396484375,199.0099271250772,180.53506648488735,199.0099271250772,12604.0,199.125700378418,225.8304443359375,-0.705453905693416,0.0007381464569172,0.0567985613292245,0.0567985613292245,-0.0413081332832486,Construction,3.0
2020-05-04,183.3132476806641,189.8419618786957,179.2849023337506,189.8419618786957,3448.0,199.0840278625488,224.02092559814452,-0.7168412758047267,-0.026555211490742,0.0356150702725253,0.0356150702725253,-0.021975200362665,Construction,3.0
2020-05-05,184.37823486328125,186.8785897411928,181.83157423881897,183.5910795635082,1433.0,197.2828453063965,222.2058511352539,-0.7144161430054183,0.0058096574911619,-0.004269241976184,0.0135610088672644,-0.0138121542727136,Construction,3.0
2020-05-06,185.211669921875,185.2579756654613,177.29386820660906,184.3319173158519,3339.0,195.85439987182616,220.48153045654297,-0.7125182885244639,0.0045202464337059,-0.0047499847412109,0.0002500152587892,-0.0427500152587889,Construction,3.0
2020-05-07,183.6836700439453,185.16535485036127,181.5074273797825,184.9801460158753,1391.0,194.93297119140624,218.73220581054687,-0.7159977694814083,-0.00825001944302,0.0070581994121732,0.0080665026241117,-0.0118477742939375,Construction,3.0
2020-05-08,184.2855987548828,185.6283804423178,182.433482184482,185.6283804423178,3827.0,193.972184753418,216.8717544555664,-0.7146270890792719,0.0032769854325835,0.0072864168253374,0.0072864168253374,-0.0100502512562815,Construction,3.0
2020-05-11,184.14669799804688,189.70304777966624,183.49844588576872,185.11904790540768,1206.0,192.99287796020508,215.0057461547852,-0.7149433865772603,-0.0007537255096134,0.0052803005317592,0.0301734966851172,-0.0035203026680664,Construction,3.0
2020-05-12,183.63735961914065,185.8598938373444,178.2662187728656,184.23929184850016,8961.0,191.8491958618164,213.13973846435547,-0.7161032251450791,-0.0027659381593236,0.0032778309958709,0.0121028434672185,-0.0292486281517805,Construction,3.0
2020-05-13,184.10040283203125,186.0451168889877,177.80320322503866,182.1556746445458,12893.0,191.03889389038085,211.2663217163086,-0.7150488074944191,0.0025215087706061,-0.010563410821321,0.0105633340668502,-0.0342052462141433,Construction,3.0
2020-05-14,183.3595733642578,186.1377487182617,181.55376221026137,184.6560495439141,3943.0,190.03875122070312,209.4114276123047,-0.7167357853945441,-0.0040240513131812,0.0070706762448704,0.0151515151515151,-0.0098484694355667,Construction,3.0
2020-05-15,181.32223510742188,202.80678687236056,176.50673431829367,185.0727744030852,56108.0,188.918221282959,207.5704235839844,-0.7213751049193073,-0.011111163815748,0.0206843870716757,0.1184882358868477,-0.0265576959509423,Construction,3.0
2020-05-18,167.6628875732422,184.9338722581417,166.69052336086432,184.9338722581417,3220.0,186.8785781860352,205.39696563720705,-0.7524794527114421,-0.075331894767828,0.1030101827236797,0.1030101827236797,-0.0057995196578796,Construction,3.0
2020-05-19,161.1804656982422,175.62696811222733,158.4022905266455,175.62696811222733,10826.0,184.7648513793945,203.1031201171875,-0.7672408828625384,-0.0386634273620523,0.0896293626613009,0.0896293626613009,-0.0172364260120573,Construction,3.0
2020-05-20,178.4051513671875,186.13774493069985,161.13416725344163,165.76445941589685,5598.0,183.86657485961916,201.12135559082031,-0.7280177345886959,0.1068658388243704,-0.0708538506563299,0.0433428827825568,-0.0968076537106225,Construction,3.0
2020-05-21,178.3125457763672,179.47011876358,171.55231670493845,176.0899971626008,1883.0,183.0771110534668,199.197932434082,-0.7282286111695254,-0.0005190746461671,-0.0124643423382773,0.006491820203524,-0.0379122458377503,Construction,3.0
2020-05-22,179.56271362304688,180.5813834898166,175.02503322859147,180.5350777448672,2181.0,182.41034927368165,197.3115512084961,-0.7253817947015817,0.0070111042452817,0.005415178364154,0.0056730589898981,-0.0252707274405603,Construction,3.0
2020-05-26,178.91448974609375,183.35957313299983,177.1549843429893,183.35957313299983,837.0,181.77136917114257,195.45110076904297,-0.726857896020877,-0.0036100138156406,0.024844736685186,0.024844736685186,-0.0098343370936665,Construction,3.0
2020-05-27,173.867431640625,181.50741199234355,172.24682974783622,178.96075187510402,2353.0,180.9587516784668,193.60268768310547,-0.7383507912888824,-0.0282093312432731,0.0292942743009321,0.043941411451398,-0.0093209054593874,Construction,3.0
2020-05-28,173.82115173339844,176.87714715431707,172.2931610882037,172.61727303660876,415.0,180.2827278137207,191.9302258300781,-0.7384561774595293,-0.0002661792768769,-0.0069259620292709,0.0175812632147658,-0.0087905909606347,Construction,3.0
2020-05-29,167.57025146484375,180.58137378687564,163.91232389885636,180.07203888085823,13973.0,179.2524871826172,190.4309375,-0.7526903987852955,-0.0359616778868323,0.07460624607726,0.077645776671533,-0.0218292180981468,Construction,3.0
2020-06-01,172.98770141601562,179.65531866403913,167.61656019686126,171.413405057952,4505.0,178.48617401123047,189.0131420898437,-0.7403540666869958,0.0323294254428475,-0.0091006259125764,0.0385438802495481,-0.0310492663651121,Construction,3.0
2020-06-02,182.109375,183.35955946675787,173.03401416920022,175.02503403645068,6787.0,178.42598037719728,188.71958129882813,-0.7195826713555116,0.052730185494793,-0.038901572000614,0.0068650198088806,-0.0498346712287589,Construction,3.0
2020-06-03,182.1556701660156,185.21166547241623,180.6276795780797,183.3595488176921,10588.0,178.314852142334,188.28340728759767,-0.7194772504383528,0.0002542162698412,0.0066090649309968,0.0167768332636331,-0.0083883778448584,Construction,3.0
2020-06-04,179.19229125976562,185.21167055272932,177.43278604172633,184.2393064562217,4673.0,178.0138832092285,187.96206481933595,-0.7262253010249001,-0.0162683868339052,0.0281653589056445,0.03359173126615,-0.009819089904312,Construction,3.0
2020-06-05,181.50743103027344,185.02645547839464,176.043692585145,176.87713942235828,10049.0,177.90507125854492,187.74073669433596,-0.72095338650416,0.0129198625355578,-0.0255102040816327,0.0193877706722336,-0.0301020096759406,Construction,3.0
2020-06-08,176.64564514160156,189.84197774064648,175.626975218586,184.1930156776152,23658.0,177.5230735778809,187.26474304199215,-0.7320243896244584,-0.026785602446552,0.0427260492607306,0.0747051114023589,-0.005766742351327,Construction,3.0
2020-06-09,175.48805236816406,180.5813731492981,174.09896488240022,177.43278050044486,7574.0,177.09014129638672,187.16843322753903,-0.7346603990045963,-0.0065531916878537,0.0110818264037764,0.029023746701847,-0.0079155672823219,Construction,3.0
2020-06-10,174.09896850585938,184.2856102801384,168.6352299336849,173.49703623504536,34125.0,176.61322174072265,187.0221160888672,-0.7378235477170404,-0.0079155466344253,-0.003457414343002,0.0585106382978721,-0.0313829462578957,Construction,3.0
2020-06-11,176.18258666992188,178.7292469240206,171.3207807302788,176.78451889595223,8067.0,176.2173309326172,186.9535876464844,-0.7330788420216302,0.0119680098161659,0.0034165250800755,0.014454664914586,-0.0275952693823916,Construction,3.0
2020-06-12,176.9234619140625,181.27593361144983,168.58893623077745,174.0063694465948,13421.0,175.89552536010743,186.8285705566406,-0.7313917598819696,0.0042051559018636,-0.0164878780683402,0.0246008734528462,-0.047108086135763,Construction,3.0
2020-06-15,180.44248962402344,197.25044437257287,179.65533431116967,184.2856264325916,47925.0,175.8515380859375,186.73966918945317,-0.7233784150639326,0.0198901133399155,0.0212984027020233,0.0931485415855828,-0.0043623611849621,Construction,3.0
2020-06-16,180.5350799560547,189.6567607321664,176.87715214871852,184.285619254424,14002.0,176.49514770507812,186.6674368286133,-0.7231675732296149,0.0005131293201738,0.0207745735581266,0.0505258079390005,-0.0202615902030041,Construction,3.0
2020-06-17,178.45144653320312,184.28561713805132,176.4141209286371,180.535077882754,9187.0,177.35869674682618,185.8284280395508,-0.727912313671537,-0.0115414324094727,0.0116761807765068,0.032693322011053,-0.0114166942557507,Construction,3.0
2020-06-18,180.7666015625,187.06380167263532,178.86817896694396,179.65533427965968,18786.0,177.4767692565918,185.16814849853515,-0.7226403644042849,0.012973585108295,-0.0061475254457118,0.0348360817524031,-0.0105020649785223,Construction,3.0
2020-06-19,182.52610778808597,189.84196315501893,181.1833118662247,183.35955465704265,21243.0,177.68744735717777,184.77642578125,-0.7186337093685224,0.0097335802652548,0.0045661789376691,0.0400811448597082,-0.0073567334456078,Construction,3.0
2020-06-22,184.33192443847656,189.28632832200853,182.43350192231608,188.91591062006336,25147.0,177.92590789794923,184.39303771972652,-0.7145215986690892,0.009893470431568,0.0248681078741559,0.0268776225204852,-0.0102989350430945,Construction,3.0
2020-06-23,185.07275390625,194.98157472947244,183.6836664787741,190.7217009663352,49196.0,178.23382110595702,184.01983612060548,-0.7128346207689642,0.0040189970892464,0.0305228454262191,0.0535401382109537,-0.007505628992691,Construction,3.0
2020-06-24,189.8419647216797,201.88072346012763,187.06378962819167,187.06378962819167,47404.0,179.03254776000978,183.6864553833008,-0.7019744247364715,0.0257693837410857,-0.0146341463414635,0.0634146341463413,-0.0146341463414635,Construction,3.0
2020-06-25,185.3968811035156,193.54619750894548,183.35955553479047,193.54619750894548,38976.0,179.61133422851563,183.38826416015624,-0.7120965353628046,-0.0234146524172399,0.0439560598696355,0.0439560598696355,-0.0109889959129766,Construction,3.0
2020-06-26,181.970458984375,191.6014598127616,180.5813715112118,191.6014598127616,16050.0,180.3313446044922,182.9604248046875,-0.719899003600012,-0.0184815521099704,0.0529261775902512,0.0529261775902512,-0.0076335877862596,Construction,3.0
2020-06-29,178.12733459472656,182.71132073802772,175.9973975000073,180.39617479388275,12167.0,180.58832626342772,182.44831481933596,-0.7286503643311847,-0.0211194960495122,0.0127371815466628,0.0257343217633083,-0.0119573848649633,Construction,3.0
2020-06-30,176.64564514160156,180.67400495562737,175.95110132059918,180.67400495562737,10147.0,180.3151397705078,181.8121127319336,-0.7320243896244584,-0.0083181475571737,0.022804750215023,0.022804750215023,-0.0039318479685452,Construction,3.0
2020-07-01,170.20953369140625,171.3208009253567,161.13415870817337,170.16322794613131,40219.0,179.71783294677735,181.1472033691406,-0.7466803641118839,-0.0364351549399139,-0.0002720514196278,0.0065288189788781,-0.0533188405279739,Construction,3.0
2020-07-02,172.43206787109375,183.1280450073643,170.48735374756333,174.97872842113296,12361.0,179.37982177734375,180.6684310913086,-0.7416193261719733,0.0130576362644703,0.0147690657630055,0.0620300925943,-0.0112781465045367,Construction,3.0
2020-07-03,175.07135009765625,175.95110278547756,170.48736366698276,170.48736366698276,15984.0,179.0580177307129,180.28782165527343,-0.7356092914985617,0.0153062145524785,-0.0261835327603089,0.005025109404426,-0.0261835327603089,Construction,3.0
2020-07-06,172.3857421875,180.58136357101088,168.0795768622486,180.58136357101088,20896.0,178.84502258300782,179.87757751464844,-0.741724816582156,-0.0153400765382696,0.0475423389400539,0.0475423389400539,-0.0249798229865652,Construction,3.0
2020-07-07,171.50599670410156,174.7008950571493,169.46867124205144,172.43205501689965,13584.0,178.6459197998047,179.47381561279298,-0.7437281267267813,-0.0051033540955003,0.0053995681235321,0.0186284935480121,-0.0118790333935967,Construction,3.0
2020-07-08,168.91302490234375,174.05265119104683,168.54260724193531,171.50599091678683,24437.0,178.3866226196289,179.04968048095702,-0.7496327057365222,-0.0151188404579896,0.0153508944377864,0.0304276493282535,-0.0021929490672646,Construction,3.0
