Date_Ticker,Close_CHEMPLASTS.NS,High_CHEMPLASTS.NS,Low_CHEMPLASTS.NS,Open_CHEMPLASTS.NS,Volume_CHEMPLASTS.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
Date,,,,,,,,,,,,,,
2021-08-24,535.5999755859375,550.0,510.0,550.0,14253757.0,,,0.6132155878041408,,0.0268857824317656,0.0268857824317656,-0.0477968199269082,Chemicals,2.0
2021-08-25,527.7000122070312,539.5,521.5999755859375,533.2000122070312,1755654.0,,,0.5038565427062096,-0.0147497455918735,0.0104225883509023,0.0223611664203247,-0.0115596673867435,Chemicals,2.0
2021-08-26,535.3499755859375,543.0,528.9000244140625,537.0,1246235.0,,,0.6097548424863228,0.0144968034905122,0.0030821415696462,0.0142897632631617,-0.0120481021126704,Chemicals,2.0
2021-08-27,543.0999755859375,545.0,530.25,530.25,2158412.0,,,0.7170379473386781,0.0144765113541243,-0.0236604237959575,0.0034984800211279,-0.0236604237959575,Chemicals,2.0
2021-08-30,569.0,580.9000244140625,535.4500122070312,541.0,3787288.0,,,1.0755715002280235,0.0476892387743519,-0.0492091388400702,0.0209139269139937,-0.058963071692388,Chemicals,2.0
2021-08-31,576.1500244140625,616.8499755859375,564.0,564.0,2850914.0,,,1.174549154281026,0.0125659480036247,-0.0210882997469606,0.0706412383011982,-0.0210882997469606,Chemicals,2.0
2021-09-01,600.1500244140625,611.0,576.0,582.0,1671131.0,,,1.5067807047915456,0.0416558170320442,-0.0302424788398245,0.0180787722145483,-0.0402399790579707,Chemicals,2.0
2021-09-02,614.7999877929688,621.4500122070312,599.0,604.5,2092554.0,,,1.7095798734705605,0.0244105020127413,-0.0167533962223128,0.0108165656247571,-0.0256993950987021,Chemicals,2.0
2021-09-03,606.9500122070312,618.5,590.0,617.7000122070312,810355.0,,,1.6009128084544877,-0.0127683405039053,0.0177115080052641,0.0190295536051972,-0.0279265373855031,Chemicals,2.0
2021-09-06,584.4000244140625,609.9500122070312,581.5,603.25,380937.0,,,1.2887537497690171,-0.0371529571454674,0.0322552614621074,0.0437200320424113,-0.004962396120654,Chemicals,2.0
2021-09-07,582.5499877929688,603.8499755859375,556.25,583.2999877929688,1299310.0,,,1.2631437274720496,-0.0031657025048016,0.0012874431649056,0.0365633649288454,-0.0451463193615505,Chemicals,2.0
2021-09-08,578.4500122070312,592.4500122070312,571.0999755859375,586.0,471547.0,,,1.2063878422232457,-0.007037980725861,0.0130521006718669,0.0242026099136623,-0.012706433513676,Chemicals,2.0
2021-09-09,577.0499877929688,584.1500244140625,571.5499877929688,578.0,425608.0,,,1.1870073304800557,-0.0024203031973684,0.001646325668708,0.0123040235183942,-0.0095312366629375,Chemicals,2.0
2021-09-13,560.8499755859375,584.6500244140625,558.0,576.0,485625.0,,,0.9627508649037498,-0.028073845506853,0.0270126149122762,0.0424356777465495,-0.0050815293037322,Chemicals,2.0
2021-09-14,558.0,574.2000122070312,555.0,569.8499755859375,495418.0,,,0.9232987062440356,-0.0050815293037323,0.0212365153869846,0.0290322799409161,-0.0053763440860215,Chemicals,2.0
2021-09-15,571.5999755859375,591.4000244140625,558.0,558.0,633790.0,,,1.11156291356992,0.0243727161038306,-0.0237928204457958,0.0346396950206799,-0.0237928204457958,Chemicals,2.0
2021-09-16,555.4500122070312,582.4500122070312,553.5999755859375,576.9000244140625,550244.0,,,0.8879992729839978,-0.0282539609319457,0.0386173584222304,0.0486092346865163,-0.0033306986775332,Chemicals,2.0
2021-09-17,542.0499877929688,553.0,533.9000244140625,550.0,1866836.0,,,0.7025029859855478,-0.0241246270943782,0.0146665665271958,0.020201111435526,-0.0150354461072675,Chemicals,2.0
2021-09-20,536.75,566.8499755859375,531.0999755859375,539.4000244140625,1066081.0,,,0.629135354229513,-0.0097776734845957,0.0049371670499533,0.056078203234164,-0.0105263612744527,Chemicals,2.0
2021-09-21,546.4000244140625,553.0,532.0499877929688,540.0,887685.0,565.1174987792969,,0.7627204614606944,0.0179786202404517,-0.0117130749050123,0.0120790177361631,-0.0262628769764096,Chemicals,2.0
2021-09-22,552.1500244140625,564.4000244140625,544.0,548.0,1506950.0,565.9450012207031,,0.8423176037705065,0.0105234255912892,-0.0075161174147668,0.022185999200126,-0.0147605253168489,Chemicals,2.0
2021-09-23,602.2000122070312,621.4000244140625,555.3499755859375,559.6500244140625,3502031.0,569.6700012207032,,1.535158647415947,0.0906456317666225,-0.0706575671379103,0.0318831149416025,-0.0777981329648115,Chemicals,2.0
2021-09-24,607.9000244140625,611.8499755859375,585.0999755859375,596.0999755859375,1205300.0,573.2975036621094,,1.6140638096439008,0.0094653140011422,-0.0194111668929422,0.0064976986564233,-0.0375062475940863,Chemicals,2.0
2021-09-27,610.2999877929688,641.5,600.2000122070312,609.0,1997058.0,576.657504272461,,1.6472864577498378,0.0039479573655544,-0.0021300799917592,0.0511224198444768,-0.0165491984072654,Chemicals,2.0
2021-09-28,617.4500122070312,635.0,607.2000122070312,613.9000244140625,1003595.0,579.0800048828125,,1.74626411180284,0.0117155899673522,-0.005749433513297,0.0284233337857384,-0.0166005341280375,Chemicals,2.0
2021-09-29,610.25,616.0,597.5999755859375,609.0,666830.0,580.7850036621094,,1.6465944776679793,-0.0116608827673277,-0.0020483408439164,0.0094223678820155,-0.0207292493470913,Chemicals,2.0
2021-09-30,612.4500122070312,626.9000244140625,606.0,610.25,773608.0,581.4000030517578,,1.6770492054464818,0.0036050998886214,-0.0035921498296705,0.0235937822173584,-0.0105314916784602,Chemicals,2.0
2021-10-01,601.0,619.0,596.75,610.4000244140625,829902.0,580.7100036621093,,1.5185469009087165,-0.0186954232652716,0.015640639624064,0.0299500831946755,-0.007071547420965,Chemicals,2.0
2021-10-04,675.1500244140625,684.3499755859375,605.0,605.0,2729456.0,584.120004272461,,2.545004300136919,0.1233777444493552,-0.1039028688104442,0.0136265286813241,-0.1039028688104442,Chemicals,2.0
2021-10-05,698.2000122070312,732.7999877929688,676.0,678.0,3582316.0,589.8100036621094,,2.8640848494580258,0.0341405420417084,-0.0289315552189385,0.0495559653122403,-0.0317960639056082,Chemicals,2.0
2021-10-06,716.75,743.1500244140625,705.0499877929688,718.0,3839813.0,596.5200042724609,,3.120871983058409,0.0265683005852888,0.0017439832577608,0.0368329604660795,-0.0163237003237268,Chemicals,2.0
2021-10-07,743.7000122070312,749.7999877929688,716.75,730.0,1381841.0,604.782504272461,,3.4939404973008856,0.0376002960684077,-0.0184214225926587,0.0082021991203617,-0.0362377460866961,Chemicals,2.0
2021-10-08,801.75,810.0,751.0999755859375,752.7999877929688,3103236.0,616.0175048828125,,4.2975253911164994,0.0780556499127887,-0.0610539597218974,0.0102899906454629,-0.0631743366561428,Chemicals,2.0
2021-10-11,775.0999755859375,826.0,766.1500244140625,804.9500122070312,1212750.0,626.7300048828125,,3.928609602273701,-0.0332398184147957,0.0385112083102938,0.0656689795088492,-0.011546834542356,Chemicals,2.0
2021-10-12,771.0999755859375,798.2000122070312,755.0,770.9000244140625,568093.0,637.3850036621094,,3.8732376771886137,-0.0051606245981058,-0.0002593064170739,0.0351446472300833,-0.0208792323896828,Chemicals,2.0
2021-10-13,764.5499877929688,795.0,746.0,765.0,899091.0,647.032504272461,,3.7825663188434895,-0.0084943431466089,0.0005885974942336,0.0398273660234191,-0.0242626225742507,Chemicals,2.0
2021-10-14,763.5499877929688,794.0,749.0,788.0,719597.0,657.4375030517579,,3.768723337572218,-0.0013079589509728,0.032021495118746,0.0398795268074676,-0.0190557108579429,Chemicals,2.0
2021-10-18,802.5,810.0,765.2000122070312,765.5,952441.0,670.4600036621093,,4.3079076270699534,0.0510117383664896,-0.0461059190031152,0.0093457943925232,-0.0464797355675623,Chemicals,2.0
2021-10-19,777.9000244140625,817.25,756.5999755859375,811.0,479369.0,682.5175048828125,,3.967370625760081,-0.0306541751849688,0.0425504236368541,0.0505848751137103,-0.0273814734022779,Chemicals,2.0
2021-10-20,689.7999877929688,775.0,656.5999755859375,775.0,1321018.0,689.6875030517579,,2.747803468815934,-0.1132536750946284,0.1235140819292135,0.1235140819292135,-0.0481299112707372,Chemicals,2.0
2021-10-21,675.9500122070312,715.3499755859375,671.0,700.0,453398.0,695.8775024414062,,2.5560785161722315,-0.0200782485228085,0.0355795359991837,0.0582882797061607,-0.0073230447779253,Chemicals,2.0
2021-10-22,677.0499877929688,708.0,671.2999877929688,671.2999877929688,382729.0,699.6200012207031,,2.5713054576072203,0.0016273031527079,-0.008492725948853,0.0457130385718214,-0.008492725948853,Chemicals,2.0
2021-10-25,661.4000244140625,698.0,650.0999755859375,681.5,357113.0,702.2950012207032,,2.354663307656934,-0.0231149304498499,0.0303900436105126,0.0553371246370328,-0.0170850444678102,Chemicals,2.0
2021-10-26,683.6500244140625,704.4500122070312,660.1500244140625,660.1500244140625,926345.0,705.9625030517578,,2.662669640942728,0.0336407607781862,-0.034374313114581,0.0304249060925521,-0.034374313114581,Chemicals,2.0
2021-10-27,688.5,722.0499877929688,686.0,690.0,830764.0,709.5150024414063,,2.729807762144985,0.0070942374208123,0.0021786492374726,0.048729103548248,-0.0036310820624546,Chemicals,2.0
2021-10-28,667.0999755859375,703.0,661.7000122070312,688.2999877929688,345885.0,712.3575012207032,,2.4335676249763623,-0.0310820979143972,0.0317793628884643,0.0538150588036376,-0.0080946838203123,Chemicals,2.0
2021-10-29,650.5999755859375,667.6500244140625,630.5,657.5999755859375,501489.0,714.2649993896484,,2.20515843400038,-0.0247339238552774,0.0107592995122629,0.0262066545772148,-0.0308945225026103,Chemicals,2.0
2021-11-01,651.75,715.0,642.0,715.0,998332.0,716.8024993896485,,2.2210782004257528,0.0017676367310447,0.0970464135021096,0.0970464135021096,-0.0149597238204832,Chemicals,2.0
2021-11-02,661.5999755859375,674.9500122070312,655.5,664.0,440474.0,716.1249969482421,,2.3574312279843683,0.0151131194260644,0.0036276065638256,0.0201784115987466,-0.0092200359900787,Chemicals,2.0
2021-11-03,660.75,668.1500244140625,657.7999877929688,666.0,308097.0,714.2524963378906,635.4890002441406,2.345665031867197,-0.0012847273538435,0.0079455164585697,0.0111994315763337,-0.0044646420083711,Chemicals,2.0
2021-11-04,671.25,674.0,657.0499877929688,666.7000122070312,122758.0,711.9774963378907,638.2020007324219,2.4910163352155497,0.0158910329171396,-0.0067783803247206,0.004096834264432,-0.0211545805691341,Chemicals,2.0
2021-11-08,656.5499877929688,670.0,653.0,670.0,391016.0,707.6199951171875,640.7790002441407,2.287524341546152,-0.0218994595263035,0.0204858920982455,0.0204858920982455,-0.0054070335221576,Chemicals,2.0
2021-11-09,622.0999755859375,662.5,600.9000244140625,660.0,571610.0,698.6374938964843,642.5140002441407,1.8106334677691385,-0.0524712708058025,0.0609227228764406,0.0649413695540028,-0.0340780453365351,Chemicals,2.0
2021-11-10,624.9000244140625,636.9500122070312,612.7999877929688,619.5499877929688,632294.0,691.1274963378906,644.1500012207031,1.8493944912555187,0.0045009627680626,-0.0085614280878132,0.0192830650059061,-0.0193631559423275,Chemicals,2.0
2021-11-11,642.5,649.5999755859375,624.9000244140625,624.9000244140625,417271.0,684.6974975585938,645.6200012207031,2.0930306236664897,0.0281644661519098,-0.0273929581104085,0.0110505456590466,-0.0273929581104085,Chemicals,2.0
2021-11-12,653.8499755859375,657.7999877929688,643.2999877929688,648.2999877929688,339502.0,679.1624969482422,647.1740002441406,2.2501481231320133,0.0176653316512645,-0.0084881670110872,0.0060411598295029,-0.0161351811377136,Chemicals,2.0
2021-11-15,663.0,672.5,636.4000244140625,660.0999755859375,396343.0,674.1349975585938,648.4309997558594,2.3768117397275588,0.0139940731906625,-0.0043740941388574,0.0143288084464554,-0.0401206268264517,Chemicals,2.0
2021-11-16,653.0,672.5,648.25,664.9000244140625,1080626.0,666.6599975585938,649.195,2.238381927014842,-0.0150829562594268,0.0182236208484878,0.0298621745788667,-0.0072741194486982,Chemicals,2.0
2021-11-17,640.7000122070312,657.9000244140625,638.0,652.0,300727.0,659.7999969482422,649.87,2.068113426359906,-0.0188361221944391,0.0176369401867864,0.0268456561250591,-0.0042141597558745,Chemicals,2.0
2021-11-18,609.5999755859375,649.4000244140625,605.2000122070312,640.75,429497.0,655.7899963378907,650.3739990234375,1.6375962018782426,-0.0485407148877098,0.0510991234606295,0.065288796624163,-0.0072177879841236,Chemicals,2.0
2021-11-22,579.9500122070312,613.4000244140625,574.0,612.0,869487.0,650.9899963378906,650.3219995117188,1.2271523141301532,-0.0486383933175312,0.0552633625629228,0.0576774058159519,-0.0102595259622259,Chemicals,2.0
2021-11-23,594.2999877929688,597.9500122070312,574.0,577.9500122070312,617461.0,646.8524963378907,650.6389990234375,1.4257987574094917,0.0247434697541049,-0.0275113173847703,0.0061417204930753,-0.034157812905829,Chemicals,2.0
2021-11-24,599.2000122070312,606.6500244140625,585.0,596.0,478261.0,643.7424957275391,651.0819995117188,1.4936297036021324,0.0082450353604406,-0.0053404742020025,0.0124332644446896,-0.0236982842418984,Chemicals,2.0
2021-11-25,619.7999877929688,643.9500122070312,602.0,603.0,525375.0,640.5499938964844,652.2609997558594,1.7787947798269184,0.0343791307848304,-0.0271054987477353,0.0389642221518231,-0.0287189224645716,Chemicals,2.0
2021-11-26,614.6500244140625,618.9000244140625,597.0999755859375,610.0499877929688,403100.0,636.8574951171875,653.3940002441407,1.7075039332249844,-0.0083090730563655,-0.0074839932292835,0.00691450391473,-0.0285529132531235,Chemicals,2.0
2021-11-29,568.4500122070312,612.9000244140625,562.0999755859375,612.9000244140625,206962.0,631.9249969482422,653.3310009765624,1.067958029510529,-0.0751647447684934,0.0781951117116739,0.0781951117116739,-0.0111707915994925,Chemicals,2.0
2021-11-30,572.5999755859375,594.0,563.0999755859375,569.7999877929688,1001223.0,628.0249969482422,653.6740002441406,1.1254058948411918,0.0073004895589567,-0.0048899544400147,0.0373734287923501,-0.0165909891810224,Chemicals,2.0
2021-12-01,570.2999877929688,583.9500122070312,565.0,573.9000244140625,197644.0,623.9524963378906,654.2390002441406,1.093567206898972,-0.0040167444831187,0.0063125314714203,0.0239348144945388,-0.0092933331692315,Chemicals,2.0
2021-12-02,586.8499755859375,593.4000244140625,567.5,567.5,225886.0,620.2149963378906,655.2409997558593,1.3226683779568127,0.0290197933494902,-0.0329726103619884,0.0111613684938558,-0.0329726103619884,Chemicals,2.0
2021-12-03,583.9000244140625,591.4000244140625,578.0999755859375,586.8499755859375,362919.0,616.3724975585938,655.9909997558593,1.2818322591333813,-0.0050267552093354,0.0050521511363785,0.0128446646453324,-0.0099332909498424,Chemicals,2.0
2021-12-06,583.0,597.8499755859375,577.4000244140625,583.0499877929688,384199.0,611.9599975585937,656.6079992675782,1.269373238025827,-0.0015414015694992,8.574235500646843e-05,0.0254716562365995,-0.0096054469741637,Chemicals,2.0
2021-12-07,600.5499877929688,608.1500244140625,571.5,583.25,289252.0,609.1599975585938,656.5749987792968,1.5123173903549392,0.0301028950136685,-0.0288069072427201,0.0126551274258184,-0.0483723060252285,Chemicals,2.0
2021-12-08,599.5499877929688,615.5,596.2999877929688,602.0499877929688,411570.0,608.0324981689453,656.407998046875,1.4984744090836677,-0.0016651403219156,0.0041697940970741,0.0266033066996558,-0.0054207323261964,Chemicals,2.0
2021-12-09,589.9500122070312,602.4500122070312,588.0,597.0999755859375,252766.0,606.2849975585938,656.0009985351562,1.3655821268428696,-0.0160119686121192,0.0121196088328872,0.0211882358527917,-0.003305385484672,Chemicals,2.0
2021-12-10,587.5,603.4500122070312,581.0,592.5,193043.0,603.5349975585938,655.4019982910156,1.3316666537465491,-0.0041529149187837,0.0085106382978723,0.0271489569481382,-0.011063829787234,Chemicals,2.0
2021-12-13,579.5999755859375,595.5,577.8499755859375,589.9500122070312,395458.0,599.8224975585938,654.7889978027343,1.2223067637400933,-0.0134468500664893,0.0178572067927202,0.0274327554931117,-0.0030193237986783,Chemicals,2.0
2021-12-14,569.1500244140625,585.5499877929688,564.0,579.7000122070312,184755.0,595.1299987792969,653.922998046875,1.0776482853821243,-0.0180295921532963,0.0185363917076695,0.028814833831888,-0.0090486237251143,Chemicals,2.0
2021-12-15,561.6500244140625,572.75,554.0,572.0,342749.0,590.5625,653.1359985351562,0.9738259258475872,-0.0131775448972724,0.0184278022541439,0.0197631533934632,-0.0136206250895178,Chemicals,2.0
2021-12-16,558.9500122070312,570.75,556.9500122070312,564.5,195831.0,586.475,650.8119982910156,0.9364497074334488,-0.00480728583578,0.0099293097267401,0.0211109894181344,-0.0035781375012462,Chemicals,2.0
