Date_Ticker,Close_TATACONSUM.NS,High_TATACONSUM.NS,Low_TATACONSUM.NS,Open_TATACONSUM.NS,Volume_TATACONSUM.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-02-12,380.20556640625,381.7450608671812,376.78983784644,376.8860617558885,4018932.0,371.7912887573242,,-1.6253461011218566,0.0116486878204444,-0.0087308154947279,0.0040491107888889,-0.0089838993997269,Fast Moving Consumer Goods,8.0
2020-02-13,377.7038879394531,382.8034614569528,374.8173468642921,379.62824865622713,2860031.0,372.19059295654296,,-1.6360440171695458,-0.0065798049472106,0.0050948925288332,0.0135015118465424,-0.0076423387932499,Fast Moving Consumer Goods,8.0
2020-02-14,381.8893432617188,384.8721079711777,375.7313954068623,378.1368460816821,4733600.0,372.98920288085935,,-1.6181457739487524,0.0110813138437604,-0.0098261374564331,0.007810547118134,-0.0161249533759215,Fast Moving Consumer Goods,8.0
2020-02-17,366.6387939453125,386.7002592029856,361.6354739709404,382.659119534848,9537335.0,372.88817291259767,,-1.6833616273981182,-0.0399344720807112,0.0436951186129122,0.0547172464806475,-0.0136464554678804,Fast Moving Consumer Goods,8.0
2020-02-18,367.5529174804688,371.8827293356052,359.0857415980128,365.6285566559637,7402772.0,372.7053619384766,,-1.6794525651560628,0.0024932537152426,-0.0052356020942407,0.0117801047120418,-0.0230366172590804,Fast Moving Consumer Goods,8.0
2020-02-19,368.6593933105469,371.73838215988303,363.3193041412134,368.515072131481,4326781.0,372.6139572143555,,-1.6747209476856015,0.0030103851104294,-0.0003914756593338,0.0083518524285708,-0.0144851569395253,Fast Moving Consumer Goods,8.0
2020-02-20,366.109619140625,370.3913333963079,364.7625725381517,368.6593911673448,5137245.0,372.0005676269531,,-1.685624535165937,-0.0069163412520836,0.00696450432716,0.0116951700579006,-0.0036793532102086,Fast Moving Consumer Goods,8.0
2020-02-24,355.1407775878906,365.4842164823325,353.8418282261383,364.5701333928067,3017687.0,371.25487823486327,,-1.7325305415248609,-0.0299605390824794,0.0265510366592089,0.0291248979199016,-0.0036575618563847,Fast Moving Consumer Goods,8.0
2020-02-25,355.0445556640625,359.85545750232893,351.7250216502929,356.48782621554244,3659466.0,370.6102188110352,,-1.7329420148923311,-0.0002709402296229,0.0040650406504065,0.0135501355013549,-0.0093496265773203,Fast Moving Consumer Goods,8.0
2020-02-26,351.8212280273437,356.15103946601494,347.5395432227056,353.6974913961332,2808589.0,369.8861785888672,,-1.7467259159449573,-0.0090786567074376,0.0053330021593909,0.0123068510190484,-0.012170058153243,Fast Moving Consumer Goods,8.0
2020-02-27,349.56011962890625,351.8212493901924,346.6254812209787,350.3298815494584,1827751.0,368.9167785644531,,-1.756395083322882,-0.0064268674494586,0.0022020873587333,0.0064685003646485,-0.008395232302366,Fast Moving Consumer Goods,8.0
2020-02-28,333.0587158203125,344.4124613481608,328.6326804234704,344.4124613481608,4494646.0,367.21131286621096,,-1.8269599600471813,-0.0472061968227716,0.0340893211573352,0.0340893211573352,-0.0132890544117452,Fast Moving Consumer Goods,8.0
2020-03-02,325.9866943359375,341.81457300880453,320.9833740802471,337.7734037500342,3837169.0,365.0656494140625,,-1.8572020127855449,-0.0212335577736101,0.0361570260961332,0.0485537567878644,-0.015348234583263,Fast Moving Consumer Goods,8.0
2020-03-03,341.8626708984375,344.17192725813925,327.71863719404337,327.71863719404337,4204156.0,363.9326812744141,,-1.789311647698712,0.0487013023486762,-0.0413734370799323,0.0067549239980864,-0.0413734370799323,Fast Moving Consumer Goods,8.0
2020-03-04,335.9933776855469,344.07568645747347,326.1791267288706,342.72863988938786,2331888.0,362.4557357788086,,-1.8144104790969655,-0.0171685700502653,0.0200458183141467,0.0240549644984096,-0.0292096559291753,Fast Moving Consumer Goods,8.0
2020-03-05,335.3198547363281,343.5946116871528,333.87658419944296,340.3713016154263,1890082.0,360.23791046142577,,-1.8172906621670784,-0.0020045720956116,0.01506456241033,0.0246772054620247,-0.0043041606886655,Fast Moving Consumer Goods,8.0
2020-03-06,331.4710998535156,333.7803266068085,321.51252828131555,327.14128867981225,4469801.0,357.950326538086,,-1.833749074857172,-0.0114778615952786,-0.0130624092888242,0.0069666005703463,-0.0300435590813226,Fast Moving Consumer Goods,8.0
2020-03-09,317.61572265625,327.9591608732247,307.0798366340596,325.21694114766984,5653362.0,354.7462661743164,,-1.8929987602314875,-0.041799653735691,0.0239321228428182,0.0325658885223676,-0.0331718024979299,Fast Moving Consumer Goods,8.0
2020-03-11,315.4508361816406,324.97641585130543,312.708616289191,314.48865582382774,3475867.0,351.64564208984376,,-1.9022564542419425,-0.0068160557560067,-0.0030501753283,0.0301967171333787,-0.0086930183024482,Fast Moving Consumer Goods,8.0
2020-03-12,291.9736022949219,307.8976733427533,285.95997586244624,307.8976733427533,5401010.0,347.45293884277345,,-2.0026520408393127,-0.0744243831175019,0.0545394204224893,0.0545394204224893,-0.0205964730551266,Fast Moving Consumer Goods,8.0
2020-03-13,311.9869689941406,315.40269738733883,248.24252274630155,263.20441498816496,7428473.0,344.042008972168,,-1.9170689734621549,0.0685451237437667,-0.1563608703377987,0.0109483046814764,-0.2043176561295296,Fast Moving Consumer Goods,8.0
2020-03-16,288.9427185058594,302.413242060695,285.3826691844137,293.7536197754435,3695134.0,339.6039505004883,,-2.0156129951569985,-0.0738628621656119,0.0166500173268306,0.0466200485151262,-0.0123209518476703,Fast Moving Consumer Goods,8.0
2020-03-17,273.1148986816406,297.02508629222234,271.3348591584503,293.4650072458416,3307243.0,334.16522827148435,,-2.083297427806829,-0.0547784000443596,0.0745111623804979,0.0875462588309869,-0.0065175482252444,Fast Moving Consumer Goods,8.0
2020-03-18,257.33514404296875,277.6852523901189,252.09124943717347,274.2213972885284,4036479.0,328.7000457763672,,-2.1507763195261917,-0.0577769821962943,0.0656196933705255,0.0790801754763512,-0.0203776853927097,Fast Moving Consumer Goods,8.0
2020-03-19,241.2667236328125,255.45888384650735,223.466387093602,248.2425311954761,6319631.0,322.3857360839844,,-2.219489631347964,-0.0624416088595859,0.028913260219342,0.0588235294117647,-0.073778664007976,Fast Moving Consumer Goods,8.0
2020-03-20,254.20806884765625,263.0601107502018,235.25310356362596,237.6585545203092,3907591.0,316.66316986083984,,-2.164148616709169,0.0536391634121056,-0.0651022385023701,0.034822033551777,-0.0745647664527509,Fast Moving Consumer Goods,8.0
2020-03-23,217.9338531494141,238.5245071327906,216.49058259875568,230.9232881053394,2922955.0,309.2543815612793,345.3804037475586,-2.319267877391951,-0.1426949815663832,0.0596026490066223,0.0944812092560016,-0.0066225165562914,Fast Moving Consumer Goods,8.0
2020-03-24,239.63101196289065,246.414386164589,205.61793173129004,239.7272211859994,6049682.0,303.4788932800293,343.6042190551758,-2.2264844175906,0.0995584600553138,0.000401489032328,0.0283075806680181,-0.141939392372419,Fast Moving Consumer Goods,8.0
2020-03-25,266.66827392578125,271.7678473184347,237.56231879713775,238.71694694430064,3964369.0,299.06007919311526,342.14555267333986,-2.1108650994099034,0.1128287267220556,-0.1048168444261952,0.0191232849621727,-0.1091466738812139,Fast Moving Consumer Goods,8.0
2020-03-26,268.49639892578125,282.44801316957853,253.4864098507706,268.9293918028502,3335026.0,294.8938377380371,340.01817108154296,-2.1030474969345048,0.0068554274308191,0.0016126580423472,0.0519620162490663,-0.0559038748194152,Fast Moving Consumer Goods,8.0
2020-03-27,273.9808349609375,283.79508557057466,268.6888434164769,279.03228143519533,2980925.0,291.1148735046387,337.9648776245117,-2.079594428503954,0.0204264789289493,0.0184372256365232,0.0358209383916814,-0.0193151887620719,Fast Moving Consumer Goods,8.0
2020-03-30,270.7575378417969,273.259212561877,262.3384599899785,271.81594207299383,2901681.0,287.9998146057129,335.9856723022461,-2.093378199054402,-0.0117646809843476,0.0039090480716934,0.0092395385924282,-0.0310945280376186,Fast Moving Consumer Goods,8.0
2020-03-31,283.6988525390625,285.767534203544,274.07705004062666,280.47554282940433,3269934.0,285.88542251586915,334.3413064575195,-2.0380373149177853,0.0477966922007807,-0.0113617298089506,0.0072918224588049,-0.0339155495777375,Fast Moving Consumer Goods,8.0
2020-04-01,269.4104919433594,292.5028198242188,266.8607199458638,281.77451503558547,5532600.0,282.26281356811523,332.3563284301758,-2.0991385651946275,-0.0503645343216034,0.045892878941127,0.0857142857142858,-0.0094642639160156,Fast Moving Consumer Goods,8.0
2020-04-03,257.0465087890625,275.1836166695092,254.01564615647,275.1836166695092,5990371.0,278.315470123291,330.07307586669924,-2.152010609126424,-0.0458927306992048,0.0705596351644299,0.0705596351644299,-0.0117911060020646,Fast Moving Consumer Goods,8.0
2020-04-07,273.78839111328125,275.9051995069998,260.7508598653773,269.41048251773304,6492026.0,275.2388969421387,328.13909393310547,-2.080417375238894,0.0651317242279974,-0.0159901176881411,0.0077315491175908,-0.047619006762451,Fast Moving Consumer Goods,8.0
2020-04-08,283.265869140625,284.80536346446667,266.2352957677226,272.00837745956994,5331494.0,272.82863540649413,326.2368630981445,-2.039888879820312,0.0346160696909256,-0.0397417864538645,0.0054348034534206,-0.0601222216590014,Fast Moving Consumer Goods,8.0
2020-04-09,297.3617858886719,306.9354908437387,288.84651441398586,290.0011130624366,7699408.0,271.81593856811526,324.7830075073242,-1.9796105762784095,0.0497621432148222,-0.0247532573973409,0.0321954784016904,-0.0286360651528841,Fast Moving Consumer Goods,8.0
2020-04-13,293.5130920410156,303.0867978780853,289.7124974317032,303.0867978780853,3699539.0,270.719051361084,323.29451446533204,-1.9960687279641467,-0.0129427990760626,0.0326176449932662,0.0326176449932662,-0.0129486374283479,Fast Moving Consumer Goods,8.0
2020-04-15,303.71221923828125,310.5437055427329,293.4650044633107,299.3343104252597,5721837.0,271.305982208252,322.0427182006836,-1.9524542475406277,0.0347484574754178,-0.0144146614318037,0.0224932876312491,-0.0337398831060232,Fast Moving Consumer Goods,8.0
2020-04-16,311.7945556640625,321.0796202765391,303.71224594890685,305.8290546339455,8211111.0,271.29636154174807,320.8996469116211,-1.9178917896949168,0.0266118249902884,-0.0191327940842701,0.0297794315000183,-0.0259219077701401,Fast Moving Consumer Goods,8.0
2020-04-17,312.2275390625,323.67747992277145,304.8668648925694,322.28233596411616,4845904.0,272.4606025695801,319.800837097168,-1.9160402247923904,0.0013886817154819,0.0322034274484783,0.0366717839645127,-0.0235747115454064,Fast Moving Consumer Goods,8.0
2020-04-20,312.4199523925781,320.26171589554946,309.0041947397368,312.32372849074653,3621443.0,274.425855255127,318.6712368774414,-1.915217408559628,0.0006162599579007,-0.0003079953795994,0.0251000726519463,-0.0109332250603161,Fast Moving Consumer Goods,8.0
2020-04-21,300.5851135253906,307.8976895242745,299.23806700640426,305.9733289647478,3462472.0,276.58835372924807,317.3924984741211,-1.9658266752257836,-0.037881187730021,0.0179257561233219,0.0243278049039716,-0.0044814146089525,Fast Moving Consumer Goods,8.0
2020-04-22,317.663818359375,322.7633915383187,298.2758912977065,302.75002379448966,4645157.0,280.4082084655762,316.4351290893555,-1.8927930887988411,0.056818199123962,-0.0469483576754506,0.0160533648599996,-0.0610328464909868,Fast Moving Consumer Goods,8.0
2020-04-23,317.4714050292969,326.9488575920497,312.99724309707466,325.216944779418,3747875.0,283.5713752746582,315.1910299682617,-1.8936159050316037,-0.0006057137103994,0.0243975981062176,0.0298529329338439,-0.0140931178724879,Fast Moving Consumer Goods,8.0
2020-04-24,313.7669982910156,324.1104364035489,310.7842335207655,310.7842335207655,5438849.0,288.36303253173827,313.9219143676757,-1.9094570424194024,-0.0116684736943139,-0.0095063049539826,0.032965347435742,-0.0095063049539826,Fast Moving Consumer Goods,8.0
2020-04-27,336.1376953125,338.0620559218592,318.7222259251168,319.3957638837575,7426420.0,293.1883666992188,313.01072967529296,-1.8137933342968493,0.0712971636384008,-0.0498067656862402,0.0057249176042877,-0.0518105217898647,Fast Moving Consumer Goods,8.0
2020-04-28,329.9316101074219,342.1513113335312,327.57428605398667,339.50531557982663,3767231.0,296.3515335083008,312.0600955200196,-1.8403323877323376,-0.0184629254368762,0.0290172422984498,0.0370370732956768,-0.0071448869438962,Fast Moving Consumer Goods,8.0
2020-04-29,340.61181640625,342.5361769509181,330.0278334105756,330.0278334105756,3653489.0,299.9573043823242,311.355778503418,-1.7946606709736457,0.0323709701393897,-0.0310734463276836,0.0056497175141243,-0.0310734463276836,Fast Moving Consumer Goods,8.0
2020-04-30,338.3026123046875,347.73196786032787,336.6187967152222,346.33682398996194,4760235.0,303.1733932495117,310.51771942138674,-1.8045355097842168,-0.0067795771912043,0.0237485948764668,0.0278725472777252,-0.0049772467850435,Fast Moving Consumer Goods,8.0
2020-05-04,322.28228759765625,334.06899570092713,320.4060243583017,327.14128613159943,3385449.0,305.7496307373047,309.4092874145508,-1.8730431501733436,-0.0473550133056695,0.0150768401520384,0.0365726214466544,-0.0058218006746212,Fast Moving Consumer Goods,8.0
2020-05-05,317.0384216308594,329.93163229794453,315.4508299445408,326.1791348493516,2833246.0,307.4166091918945,308.1122689819336,-1.89546746993413,-0.0162710337135977,0.0288315629742035,0.0406676597768873,-0.0050075687298464,Fast Moving Consumer Goods,8.0
2020-05-06,322.859619140625,328.29596185205713,313.33403912217017,318.9147030198759,3642687.0,310.0890655517578,307.23668548583987,-1.8705743099685224,0.0183611736388956,-0.0122186730296266,0.0168381004905548,-0.0295037826155207,Fast Moving Consumer Goods,8.0
2020-05-07,328.3921203613281,331.5673329279605,316.36486676820283,323.2444793142002,3605449.0,313.6563461303711,306.453469543457,-1.846915700607504,0.0171359342968604,-0.015675287949857,0.0096689669750256,-0.0366246716878948,Fast Moving Consumer Goods,8.0
2020-05-08,335.5604248046875,342.05514270413306,331.086291679975,333.8766090529794,3247800.0,316.7449478149414,305.79149017333987,-1.816261913497314,0.0218284909987247,-0.0050179211469533,0.0193548387096773,-0.0133333158322132,Fast Moving Consumer Goods,8.0
2020-05-11,341.573974609375,351.1957767110476,335.8489906135159,340.4674732403646,4792044.0,319.6603530883789,305.3007772827148,-1.7905461983033006,0.0179209148641043,-0.0032394194267165,0.028169014084507,-0.0167605977662852,Fast Moving Consumer Goods,8.0
2020-05-12,345.13409423828125,349.56010024146593,333.5398037068248,341.04482785803344,3257800.0,322.04896850585936,305.1006436157227,-1.7753220752134398,0.0104226899399394,-0.0118483408290128,0.0128240184817236,-0.0335935821033425,Fast Moving Consumer Goods,8.0
2020-05-13,342.8729553222656,360.8176120207484,335.3198341046155,360.8176120207484,8536848.0,324.5169616699219,304.8572116088867,-1.7849913730935427,-0.006551479421371,0.0523361683093861,0.0523361683093861,-0.0220289209178103,Fast Moving Consumer Goods,8.0
2020-05-14,349.0790100097656,350.7147283069052,336.76311360059486,336.76311360059486,5120801.0,326.7853012084961,304.8023672485352,-1.7584524501602328,0.0181001580648638,-0.0352811141776362,0.0046858110921474,-0.0352811141776362,Fast Moving Consumer Goods,8.0
2020-05-15,338.8799133300781,353.8418052463892,335.89714852805827,339.7458697272032,9452893.0,328.1395690917969,304.5887631225586,-1.802066800081574,-0.029217158257101,0.0025553488509117,0.0441510143498464,-0.0088018341739676,Fast Moving Consumer Goods,8.0
2020-05-18,333.9728088378906,342.3437603520728,330.4127297604268,337.91775418668226,4181440.0,329.2268325805664,304.60704498291017,-1.8230510283073045,-0.0144803639848899,0.0118121752561792,0.0250647696239409,-0.0106597872139702,Fast Moving Consumer Goods,8.0
2020-05-19,344.5086669921875,349.27147153116,336.04149154891905,337.6290832741051,5696557.0,330.8312683105469,304.9774844360352,-1.777996586850907,0.031547053758532,-0.0199692616680625,0.0138249193570521,-0.024577539709503,Fast Moving Consumer Goods,8.0
2020-05-20,347.1065673828125,350.0412057566916,343.0653980961915,346.00006583348505,3489683.0,333.157341003418,305.08236236572264,-1.7668871974357472,0.0075408854392737,-0.0031877862688409,0.0084545746166839,-0.0116424454803362,Fast Moving Consumer Goods,8.0
2020-05-21,346.673583984375,352.54289025659017,341.8626820175454,350.1374392731754,3883173.0,334.607829284668,305.29596649169923,-1.7687387623382738,-0.001247407681457,0.0099916908839425,0.0169303533449485,-0.0138773249220119,Fast Moving Consumer Goods,8.0
2020-05-22,348.7422790527344,353.07209062090425,342.7286518747207,347.8762932483693,3956328.0,336.17137298583987,305.56441497802734,-1.7598924111931111,0.0059672705505378,-0.0024831683921929,0.012415505168833,-0.0172437571789347,Fast Moving Consumer Goods,8.0
2020-05-26,357.8829650878906,362.2127763260715,346.3848990544679,352.92771318013206,7728662.0,338.3771713256836,306.0926522827148,-1.7208041378117631,0.0262104327011467,-0.0138460122195021,0.0120983999255666,-0.0321280059546812,Fast Moving Consumer Goods,8.0
2020-05-27,354.6115417480469,361.4911544599897,348.5017202660918,360.43275024558216,3384187.0,339.3008636474609,306.8325686645508,-1.7347937102970357,-0.009141042348971,0.0164157333087349,0.0194004196198183,-0.0172296182234703,Fast Moving Consumer Goods,8.0
2020-05-28,357.1132202148437,359.2781259367808,352.1579974350927,354.0342608061368,3390919.0,340.65994415283205,307.66581634521486,-1.7240957942493464,0.0070547011934945,-0.0086218018107945,0.0060622390866251,-0.0138757752422885,Fast Moving Consumer Goods,8.0
2020-05-29,353.0239562988281,368.3226176339052,343.8351459162623,356.5359086216375,63551245.0,341.2805511474609,308.88682342529296,-1.7415826946048476,-0.0114508891985445,0.009948198302544,0.0433360429571725,-0.0260288578681828,Fast Moving Consumer Goods,8.0
2020-06-01,349.12713623046875,355.4294056035918,345.9038262742844,354.5634491851844,9637108.0,341.82177734375,309.6296267700195,-1.7582466482254089,-0.0110384012156409,0.0155711555779125,0.0180515025018357,-0.0092324818717515,Fast Moving Consumer Goods,8.0
2020-06-02,353.5531921386719,356.0067403606564,347.63575931491823,349.12715652096455,2638814.0,343.3853225708008,310.9218362426758,-1.739319525832673,0.0126774903721071,-0.0125187262231571,0.0069396862382795,-0.0167370369023077,Fast Moving Consumer Goods,8.0
2020-06-03,352.783447265625,357.9311184166117,350.7628624986544,357.9311184166117,4027578.0,345.1725738525391,312.5152072143555,-1.742611182270256,-0.002177168500136,0.0145915892338077,0.0145915892338077,-0.0057275498117382,Fast Moving Consumer Goods,8.0
2020-06-04,367.07177734375,368.9961379064957,352.1579829824705,355.52561396727555,4535651.0,347.3831817626953,314.7099398803711,-1.6815100624955917,0.0405017020749466,-0.0314547837483617,0.0052424639580601,-0.0406290956749672,Fast Moving Consumer Goods,8.0
2020-06-05,365.3879699707031,373.1335096625051,362.74197413813056,369.47723625740616,3140410.0,349.23297424316405,317.1923648071289,-1.6887105201708736,-0.0045871338440439,0.0111915734035548,0.0211981245371133,-0.0072416063199473,Fast Moving Consumer Goods,8.0
2020-06-08,365.0993347167969,371.3535068061744,363.2711686153252,369.4772434339959,1565959.0,350.70991973876954,319.4101901245117,-1.689944809771106,-0.0007899418635194,0.0119910071065862,0.017130056109877,-0.005007311511235,Fast Moving Consumer Goods,8.0
2020-06-09,369.7178039550781,374.1438394912441,365.1474472373511,367.552898141418,2635455.0,352.1171112060547,322.445869140625,-1.670194871145608,0.0126498977103416,-0.0058555627846452,0.0119713886883947,-0.0123617436564736,Fast Moving Consumer Goods,8.0
2020-06-10,370.1026611328125,379.0509558941106,365.82097624683246,371.3535131902397,3409451.0,353.36553955078125,325.05530212402346,-1.6685491081779056,0.001040948457492,0.0033797434841418,0.0241778719826253,-0.0115689113741431,Fast Moving Consumer Goods,8.0
2020-06-11,361.5873718261719,371.88271354550113,360.24032517889697,371.40162335980193,2855842.0,354.30126037597654,326.95368408203126,-1.7049630004239646,-0.0230079115901976,0.0271421302244707,0.0284726252118079,-0.0037253697231508,Fast Moving Consumer Goods,8.0
2020-06-12,356.9688720703125,358.94132983369246,351.2920144788037,351.2920144788037,3179703.0,354.6957534790039,328.7231335449219,-1.7247130695516406,-0.0127728458340067,-0.0159029485080441,0.0055255735659536,-0.0159029485080441,Fast Moving Consumer Goods,8.0
2020-06-15,356.0067138671875,365.5804196746567,352.54285888660803,357.44998432881124,2293579.0,355.5520935058594,330.36365112304685,-1.728827542221986,-0.002695356033552,0.0040540540540541,0.0268919248838683,-0.0097297462257177,Fast Moving Consumer Goods,8.0
2020-06-16,355.0926513671875,363.6560800921738,346.6254759146384,361.7798166381792,2343185.0,356.6080856323242,332.0503533935547,-1.732736343459685,-0.0025675428703881,0.0188321702666742,0.0241160403968236,-0.0238449751633793,Fast Moving Consumer Goods,8.0
2020-06-17,355.6218566894531,359.1338090296525,352.1580016205032,352.1580016205032,2556896.0,357.1637451171875,333.4888134765625,-1.7304733051896883,0.0014903302567036,-0.0097402760932512,0.0098755244486172,-0.0097402760932512,Fast Moving Consumer Goods,8.0
2020-06-18,360.6778564453125,362.47083305896354,353.7482729051382,356.46194645559893,1929487.0,357.8423095703125,335.3141607666016,-1.7088523568371303,0.0142173481768712,-0.01168885173951,0.0049711302804165,-0.0192126669723207,Fast Moving Consumer Goods,8.0
2020-06-19,365.6690979003906,371.1933978982746,361.8408808639831,362.3254675453125,4249130.0,358.7920852661133,337.48661254882813,-1.6875083341064478,0.0138385026024876,-0.0091438690725487,0.0151073744803802,-0.010469074522262,Fast Moving Consumer Goods,8.0
2020-06-22,369.35198974609375,373.2771301969551,365.9598828360765,371.1934132961666,2623125.0,359.82257080078125,339.3978845214844,-1.6717592007541917,0.0100716518482137,0.0049855519969954,0.0106270997851116,-0.0091839410756906,Fast Moving Consumer Goods,8.0
2020-06-23,378.8014221191406,379.8190423391054,370.2242317764931,372.06565528619456,3834436.0,360.8684936523438,341.3085955810547,-1.6313506368372603,0.0255838133687671,-0.0177817886618902,0.0026864213293389,-0.0226429729188022,Fast Moving Consumer Goods,8.0
