Date_Ticker,Close_SONATSOFTW.NS,High_SONATSOFTW.NS,Low_SONATSOFTW.NS,Open_SONATSOFTW.NS,Volume_SONATSOFTW.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-01-30,113.55143737792967,115.93835520871995,112.90944146823948,114.63789920777724,136831.0,,,-1.1257433893389488,-0.0151342061512994,0.0095680147687742,0.0210205866689821,-0.0056537893708334,Information Technology,12.0
2020-01-31,110.45667266845705,114.24281793131024,108.72821504845882,113.50205037988243,116237.0,,,-1.1404146141634894,-0.0272542979722259,0.0275707898658719,0.0342771982116243,-0.0156482861400893,Information Technology,12.0
2020-02-03,110.7365264892578,112.54729847082277,109.69945048732794,112.49790592525164,103610.0,,,-1.139087922570294,0.0025336071967402,0.0159060383401559,0.016352074956411,-0.0093652567477857,Information Technology,12.0
2020-02-04,113.05757904052734,114.29219156672588,108.90928899034218,110.73651151019504,185983.0,,,-1.128084603414877,0.0209601350598141,-0.0205299596013839,0.010920210185608,-0.0366918351285245,Information Technology,12.0
2020-02-05,111.04930877685548,113.61730608276312,110.62130699313649,113.58437771616693,96911.0,,,-1.1376051283376878,-0.0177632519705023,0.0228283180438833,0.0231248382740303,-0.003854159818131,Information Technology,12.0
2020-02-06,112.97527313232422,113.58435401240138,110.19328221333016,110.19328221333016,123973.0,109.87970314025878,,-1.1284747876766854,0.01734332592145,-0.0246247771026463,0.005391276012794,-0.0246247771026463,Information Technology,12.0
2020-02-07,113.51851654052734,114.5720499527662,111.36205717391714,113.51851654052734,184501.0,110.38836326599122,,-1.1258994558100002,0.004808515997716,0.0,0.0092807186382031,-0.0189965428753672,Information Technology,12.0
2020-02-10,112.66252899169922,114.57206610608178,111.95468968897406,113.51853254530708,101847.0,110.81389350891114,,-1.1299574010674944,-0.0075405103494505,0.0075979437109112,0.0169491767269245,-0.0062828280978612,Information Technology,12.0
2020-02-11,110.35791015625,114.5391291148307,109.4854558817149,112.66252050782732,391818.0,111.11102333068848,,-1.1408828135766436,-0.0204559480075138,0.0208830553996024,0.03788780480403,-0.0079056795593522,Information Technology,12.0
2020-02-12,112.64605712890624,112.9259080321544,109.65007168834524,110.02868089024084,296517.0,111.47399940490725,,-1.1300354885555592,0.0207338737152287,-0.0232354003804166,0.0024843382039363,-0.0265964519036167,Information Technology,12.0
2020-02-13,110.9669952392578,112.99175476496752,110.78591602561092,112.92591143175198,99757.0,111.6624843597412,,-1.1379953487678556,-0.0149056427934002,0.0176531426147974,0.0182465022265774,-0.0016318294755703,Information Technology,12.0
2020-02-14,110.60482788085938,112.23452057747886,110.29206202603658,110.29206202603658,125573.0,111.883890914917,,-1.139712260791219,-0.0032637394354741,-0.0028277776008087,0.0147343721593684,-0.0028277776008087,Information Technology,12.0
2020-02-17,111.36206817626952,113.13990514779412,109.84761123472504,110.62130053873337,279418.0,112.00159072875977,,-1.13612244261016,0.0068463584268295,-0.0066518847006652,0.0159644751632175,-0.0135993966917652,Information Technology,12.0
2020-02-18,110.88468933105467,112.15222375034917,109.33730399603044,110.62130259796884,275242.0,112.07566757202147,,-1.138385533029664,-0.0042867275458572,-0.0023753210174893,0.0114311040319565,-0.0139549052656352,Information Technology,12.0
2020-02-19,109.84759521484376,112.53082116135629,109.17267100868108,112.2509702916487,214853.0,112.09459800720217,,-1.143302042803918,-0.0093529063612615,0.0218791778928282,0.0244268064427317,-0.0061441873610672,Information Technology,12.0
2020-02-20,111.75713348388672,112.92590279560022,106.999762124111,109.5512949132244,348509.0,112.2106517791748,,-1.1342495726208237,0.017383523647543,-0.0197377876641794,0.0104581182004102,-0.0425688384398446,Information Technology,12.0
2020-02-24,110.60482788085938,112.9259023132255,109.13975690039142,111.27975213373244,203626.0,112.1069435119629,,-1.139712260791219,-0.010310801352054,0.0061021228982884,0.0209852903967839,-0.0132459948497555,Information Technology,12.0
2020-02-25,110.70360565185548,112.59667846225894,110.07806720964685,111.93821835429252,218303.0,111.92339820861817,,-1.1392439890413455,0.0008930692528403,0.0111524163568772,0.0171003717472117,-0.0056505697219642,Information Technology,12.0
2020-02-26,112.90943908691406,115.19758517647718,108.67883442948322,110.62129299735096,1200807.0,111.79746742248535,,-1.1287868844504287,0.0199255789553555,-0.0202653215538672,0.0202653215538672,-0.0374690078317921,Information Technology,12.0
2020-02-27,113.46913146972656,116.86020366687023,111.9876029416784,114.2098990828519,327706.0,111.70610618591309,,-1.1261335736007572,0.0049570025972909,0.0065283624147858,0.0298854160001076,-0.0130566657985166,Information Technology,12.0
2020-02-28,110.27559661865234,112.92590105744466,108.84344731805987,112.92590105744466,375013.0,111.5423141479492,,-1.1412730340068111,-0.0281445253850933,0.0240334627066896,0.0240334627066896,-0.0129870011544351,Information Technology,12.0
2020-03-02,109.76530456542967,113.0082193528858,108.64592100932936,110.83530227233976,327069.0,111.50774574279784,,-1.143692154729007,-0.004627425004893,0.009748050270951,0.0295440786166001,-0.0101979724880466,Information Technology,12.0
2020-03-03,112.36622619628906,112.76129960320893,110.42376743282678,110.42376743282678,516519.0,111.58923072814942,,-1.1313620716436763,0.0236952982653002,-0.0172868559283023,0.0035159444282635,-0.0172868559283023,Information Technology,12.0
2020-03-04,111.13160705566406,112.92590816501075,110.29206774133702,112.92590816501075,319674.0,111.49293212890623,,-1.1372149802442388,-0.0109874575521321,0.0161457316859277,0.0161457316859277,-0.0075544603067472,Information Technology,12.0
2020-03-05,111.83943939208984,112.92590117892304,110.29206091819012,112.92590117892304,312415.0,111.53243865966796,,-1.1338593883590151,0.0063693161214814,0.0097144781191564,0.0097144781191564,-0.0138357137903282,Information Technology,12.0
2020-03-06,112.40689086914062,112.63043358708263,106.61201347174236,111.77065928489118,282578.0,111.5040195465088,,-1.1311692942877771,0.0050738047341367,-0.0056600763470108,0.0019886922964738,-0.0515526882079179,Information Technology,12.0
2020-03-09,107.00750732421876,110.05110684862896,101.4705624102693,109.500852713758,353402.0,111.17846908569337,,-1.1567659316214671,-0.0480342753293266,0.0233006585415052,0.0284428597629931,-0.0517435183044983,Information Technology,12.0
2020-03-11,101.26421356201172,107.299831905437,100.24968269370156,107.1278770466142,521085.0,110.608553314209,,-1.1839929300943426,-0.053671876916127,0.0579045970767522,0.0596026782919636,-0.0100186515317071,Information Technology,12.0
2020-03-12,90.05276489257812,98.01427685012747,85.71950352594482,96.63863787679234,530991.0,109.5932960510254,,-1.237142587493042,-0.1107148149881002,0.0731334900385385,0.0884094116049234,-0.0481191373946414,Information Technology,12.0
2020-03-13,85.46156311035156,93.1823333169488,72.0490843928316,79.44314317300287,435143.0,108.23407135009764,,-1.2589079105095873,-0.0509834627254732,-0.0704225352112675,0.0903420195653086,-0.1569416498993963,Information Technology,12.0
2020-03-16,78.56616973876953,87.67977697117976,77.72359375564955,82.53832965201723,439805.0,106.61403007507325,,-1.2915966206071523,-0.0806841475936779,0.0505581464191906,0.1159991286671189,-0.0107244121219288,Information Technology,12.0
2020-03-17,77.13895416259766,81.86771288418919,76.62308957478767,80.47487569835772,327261.0,104.94073638916016,,-1.2983625632738154,-0.0181657777249079,0.0432456152922222,0.0613018256849062,-0.0066874718928988,Information Technology,12.0
2020-03-18,70.22636413574219,79.33997198963003,69.12585579741348,77.37968932546286,466877.0,102.8839511871338,,-1.3311327968535938,-0.0896121823519248,0.1018609645786849,0.1297747358281562,-0.0156708716430414,Information Technology,12.0
2020-03-19,64.36270141601562,68.78193963841142,63.29658275099239,68.76474135475752,526018.0,100.55785179138184,,-1.3589304235336022,-0.0834966011965613,0.0683942693810939,0.0686614782345995,-0.0165642311706628,Information Technology,12.0
2020-03-20,62.505592346191406,67.99094964605352,60.18420170885005,64.3455079704897,689813.0,98.1907516479492,,-1.3677343447505166,-0.0288538086339879,0.0294360161264899,0.0877578644400502,-0.0371389270976616,Information Technology,12.0
2020-03-23,56.263633728027344,61.43947826679263,56.263633728027344,61.43947826679263,222266.0,95.41607666015624,104.41047836303711,-1.3973253433657775,-0.099862402448609,0.0919927170680938,0.0919927170680938,0.0,Information Technology,12.0
2020-03-24,54.37213134765625,55.0427560755316,50.64071187223255,50.64071187223255,1388207.0,92.6044418334961,103.43101470947266,-1.4062923115471184,-0.0336185606054956,-0.068627427009711,0.0123339790303118,-0.068627427009711,Information Technology,12.0
2020-03-25,59.58237075805664,59.80591351958059,54.69885106983126,54.69885106983126,327282.0,90.04838008880616,102.53962364196778,-1.3815923420968752,0.0958255503556783,-0.0819624937056577,0.0037518272381553,-0.0819624937056577,Information Technology,12.0
2020-03-26,60.64847946166992,65.53200182381735,57.79402940350717,62.50559340229327,440485.0,87.43533210754394,101.66428695678712,-1.376538284051611,0.0178930225509552,0.0306209480782952,0.0805217608997739,-0.0470654843039679,Information Technology,12.0
2020-03-27,59.23845672607422,64.65503549783428,58.46465975867993,64.58625634392182,287677.0,84.72379837036132,100.74132537841795,-1.3832227213202404,-0.0232491028317839,0.0902758092192792,0.0914368650217707,-0.0130624092888242,Information Technology,12.0
2020-03-30,55.988502502441406,58.464653220894846,55.042750759162224,56.74510459675088,326810.0,82.00944366455079,99.71714950561524,-1.39862964674447,-0.0548622365140434,0.0135135261793521,0.0442260572756962,-0.0168918921029892,Information Technology,12.0
2020-03-31,56.46997833251953,58.44745927885809,55.05994634128928,55.05994634128928,750311.0,79.34467735290528,98.72301513671874,-1.396347133915938,0.0085995482743466,-0.0249695861919297,0.0350182699680581,-0.0249695861919297,Information Technology,12.0
2020-04-01,57.70805358886719,61.47386593610793,56.05728753894037,58.43026614088133,936279.0,76.61176872253418,97.6970147705078,-1.390477841048542,0.0219244861235351,0.012514935214406,0.0652562703651336,-0.0286054709397662,Information Technology,12.0
2020-04-03,55.9713134765625,60.18420803931451,55.0255616359447,60.18420803931451,290181.0,73.8537540435791,96.62837799072264,-1.3987111340583236,-0.0300952814086894,0.075268817204301,0.075268817204301,-0.0168970814132104,Information Technology,12.0
2020-04-07,59.049293518066406,59.80589906677688,55.05994234157949,55.05994234157949,233399.0,71.21424674987793,95.61998413085938,-1.3841194796245857,0.0549920995295703,-0.0675596766499222,0.0128131177128985,-0.0675596766499222,Information Technology,12.0
2020-04-08,59.771514892578125,63.02145909778478,58.86015269315601,59.84029404100711,267669.0,68.58247795104981,94.62669326782226,-1.3806956742134286,0.012230821598073,0.0011507011082552,0.0543727929775157,-0.015247433515112,Information Technology,12.0
2020-04-09,61.74899673461914,64.82698611480002,60.94080324657401,61.83497416978466,529751.0,66.31955242156982,93.6080933380127,-1.3713211067052014,0.0330840174553876,0.0013923697503139,0.0498467917367024,-0.0130883663020231,Information Technology,12.0
2020-04-13,61.12995910644531,64.63783581760627,60.71727019814234,64.63783581760627,315535.0,64.3128396987915,92.5432022857666,-1.3742557531388997,-0.010025063740457,0.0573839204612047,0.0573839204612047,-0.0067510090687998,Information Technology,12.0
2020-04-15,60.80324172973633,64.29391981522002,59.53077155851626,62.71193649127461,586749.0,62.85036354064941,91.45070602416992,-1.3758046088800515,-0.0053446359442196,0.0313913322257095,0.0574094075608562,-0.0209276698909582,Information Technology,12.0
2020-04-16,60.854827880859375,61.886557137930936,59.49638715779322,60.0810309380557,487394.0,61.62002677917481,90.36187545776367,-1.3755600565175918,0.0008484111974217,-0.0127154569283902,0.016953942571187,-0.0223226450615502,Information Technology,12.0
2020-04-17,62.26486206054688,63.62330275301524,60.872024796128095,63.62330275301524,417757.0,60.80496139526368,89.33614395141602,-1.368875564996423,0.0231704571155478,0.0218171316455724,0.0218171316455724,-0.02236955512829,Information Technology,12.0
2020-04-20,67.61265563964844,70.77662954661085,62.59157467498365,63.93282410310566,1996173.0,60.32864646911621,88.47926361083984,-1.3435234981093729,0.0858878250449077,-0.0544251886237834,0.0467955869656306,-0.074262442691578,Information Technology,12.0
2020-04-21,64.84419250488281,66.64971886901553,63.45135508237831,66.64971886901553,651759.0,60.05953788757324,87.56141693115234,-1.3566478383683516,-0.0409459310328018,0.0278440719883552,0.0278440719883552,-0.0214797558378049,Information Technology,12.0
2020-04-22,65.65237426757812,67.06240287742335,61.23313527220749,62.96987535373641,1117829.0,60.12402153015137,86.61331283569336,-1.352816524051207,0.0124634409262549,-0.0408591302868759,0.0214771914279656,-0.0673127064279386,Information Technology,12.0
2020-04-23,70.84540557861328,71.30968232259598,63.96721086224306,65.3428498055171,2120399.0,60.54101219177246,85.80923477172851,-1.328198132335716,0.0790989110290211,-0.0776699029126213,0.0065533783057747,-0.0970873786407767,Information Technology,12.0
2020-04-24,77.55164337158203,80.57805176531512,69.813674520759,70.84540370086873,2950621.0,61.6054126739502,85.10076217651367,-1.2964061443741366,0.0946601651609885,-0.0864745011086474,0.0390244263326866,-0.0997782705099777,Information Technology,12.0
2020-04-27,74.69718933105469,78.99606088548605,72.42738654968718,78.72093730411919,826173.0,62.62166557312012,84.32433563232422,-1.3099381382125408,-0.0368071380106089,0.0538674615350174,0.0575506467235191,-0.0303867227360836,Information Technology,12.0
2020-04-28,75.47100067138672,77.65483343695762,72.90887553277709,74.97233427427078,1067421.0,63.41609706878662,83.58050506591798,-1.306269762354744,0.0103593099989684,-0.0066073908213727,0.0289360515448797,-0.0339484718079404,Information Technology,12.0
2020-04-29,74.33609771728516,76.74346609214238,73.78584348811879,75.48819404016582,476287.0,64.10047798156738,82.86006881713867,-1.3116499504972206,-0.0150376031059018,0.0154984772978306,0.0323849172714569,-0.0074022479799665,Information Technology,12.0
2020-04-30,72.840087890625,76.00405479369945,72.39300241662323,75.45380059275543,734890.0,64.78055953979492,82.06394943237305,-1.3187420232610958,-0.0201249443083463,0.0358828878138521,0.0434371648181615,-0.0061379040985384,Information Technology,12.0
2020-05-04,70.19197845458984,72.18665779989496,69.57294510377436,72.15226822432662,419181.0,65.49073333740235,81.24844909667969,-1.3312958076496606,-0.0363551103893709,0.0279275468920565,0.0284174828694359,-0.0088191466381869,Information Technology,12.0
2020-05-05,70.05440521240234,74.38767316109607,69.91684692572588,74.28449744922776,498279.0,66.16995468139649,80.43744064331055,-1.3319479955073663,-0.0019599567531281,0.0603829584163897,0.0618557524763134,-0.0019635922431914,Information Technology,12.0
2020-05-06,72.58216857910156,75.66015859596492,68.1285323181758,69.22904791405311,1494058.0,66.91366043090821,79.66184265136718,-1.319964730820856,0.0360828610140238,-0.0461975817296523,0.0424069723613851,-0.0613599228035202,Information Technology,12.0
2020-05-07,74.55963897705078,76.91541944032319,72.77130402188934,72.99484676589228,1284514.0,67.84307670593262,78.9353416442871,-1.310590217565168,0.0272445758601732,-0.0209871216200515,0.0315959210048952,-0.0239852952575573,Information Technology,12.0
2020-05-08,72.30701446533203,76.00404374239419,71.72237077375023,74.9723146418187,520415.0,68.5059627532959,78.18453002929688,-1.3212691427046266,-0.0302123849125946,0.036860879904875,0.051129607609988,-0.0080855736598295,Information Technology,12.0
2020-05-11,71.37847900390625,73.8718249566281,70.53589582866205,73.1496088073152,725194.0,69.0863109588623,77.37695693969727,-1.3256710128921851,-0.0128415682529801,0.0248132186076985,0.0349313404756832,-0.0118044428377086,Information Technology,12.0
2020-05-12,67.90496826171875,70.12319005082026,67.30312627966856,68.40364153067685,1030202.0,69.39410953521728,76.52295974731446,-1.3421377435851862,-0.0486632776526018,0.0073436934251425,0.0326665610173331,-0.0088630036572666,Information Technology,12.0
2020-05-13,68.18010711669922,70.1575881553929,67.75021993437451,70.1575881553929,647746.0,69.74661693572997,75.67248977661133,-1.3408334040381344,0.0040518221571068,0.0290037831021439,0.0290037831021439,-0.0063051702395964,Information Technology,12.0
2020-05-14,65.75554656982422,68.66158838386426,65.37724721446119,68.66158838386426,591583.0,69.99423217773438,74.72941192626953,-1.3523274193262873,-0.0355611137824269,0.0441946263948118,0.0441946263948118,-0.0057531170387477,Information Technology,12.0
2020-05-15,63.79526519775391,67.01082029217655,63.62331030503759,66.30580943015714,676885.0,70.1412540435791,73.73593460083008,-1.3616204452681215,-0.0298116504892669,0.0393531436011904,0.0504042907330974,-0.0026954177897573,Information Technology,12.0
2020-05-18,64.82698059082031,66.01346629625803,63.62329660107033,64.63782745082949,554631.0,70.26935997009278,72.82696228027343,-1.3567294341872838,0.0161722878628731,-0.0029178150558134,0.01830234409538,-0.0185676392572945,Information Technology,12.0
2020-05-19,68.69597625732422,70.1232031959602,64.82699136173024,65.05053411062588,2401962.0,70.32352600097656,72.00557571411133,-1.3383878442451764,0.0596818736773276,-0.0530663125456299,0.0207759903329682,-0.0563204005006258,Information Technology,12.0
2020-05-20,68.31768035888672,71.06895864570329,67.66425036639528,68.97111035137816,829895.0,70.49720039367676,71.12460479736328,-1.340181216180429,-0.0055068130485614,0.0095645810727009,0.0402718340605761,-0.0095645810727009,Information Technology,12.0
2020-05-21,69.0226821899414,71.67079139260686,67.28594219676357,68.0597391136771,1349191.0,70.66571578979492,70.28242630004883,-1.3368390427565635,0.0103194638247547,-0.0139511106452574,0.038365782358011,-0.025161873431672,Information Technology,12.0
2020-05-22,67.95655822753906,70.46710194367444,67.47508322757133,69.02267694377123,581085.0,70.52127342224121,69.40476867675781,-1.3418931731385466,-0.0154459943974432,0.0156882388402084,0.036943361783116,-0.0070850409809691,Information Technology,12.0
2020-05-26,67.07959747314453,69.26342291910645,66.71848944800607,68.42083985940386,390269.0,69.99767112731934,68.4982228088379,-1.3460505452161846,-0.0129047258611626,0.0199947888297375,0.0325557327149468,-0.0053832765660681,Information Technology,12.0
2020-05-27,67.64704895019531,68.26608933484813,67.25155831224387,67.56107150770809,269741.0,69.64516410827636,67.71101364135743,-1.3433604511449464,0.0084593751069833,-0.0012709710744444,0.0091510331087552,-0.0058463841969309,Information Technology,12.0
2020-05-28,70.86260223388672,71.53322340455993,67.76741468272787,68.09412612549455,768485.0,69.41474418640136,67.10298141479493,-1.3281166088535028,0.0475342728706293,-0.0390682252855268,0.0094636825283354,-0.043678717032476,Information Technology,12.0
2020-05-29,69.779296875,75.6257632283054,68.98830156963133,70.65626262987831,2423866.0,69.18690414428711,66.69751205444337,-1.3332521903809802,-0.015287405835185,0.0125677069582583,0.0837851141403522,-0.0113356731981066,Information Technology,12.0
2020-06-01,70.51869201660156,72.56495208470051,69.81367428054124,70.08880485970168,1148386.0,69.07083435058594,66.39865463256837,-1.3297469699926885,0.0105961965040445,-0.0060960738863204,0.0290172720109047,-0.0099976008615467,Information Technology,12.0
2020-06-02,72.2210464477539,73.54509756659039,70.51869600880151,70.84540746779669,1192005.0,69.17228775024414,66.27175216674804,-1.3216766877789736,0.0241404708804237,-0.0190476190476189,0.0183333139570931,-0.0235713898189484,Information Technology,12.0
2020-06-03,72.80569458007812,74.37048681233097,72.06629418151456,72.84009115412842,802295.0,69.30985221862792,66.18508697509766,-1.3189050702255225,0.0080952597764858,0.0004724434571867,0.0214927175858716,-0.0101558044714524,Information Technology,12.0
2020-06-04,75.55696868896484,76.41674305728198,73.0808213069562,73.47631891575442,1895778.0,69.45859222412109,66.29169906616211,-1.305862217280397,0.037789270808489,-0.0275374966639484,0.0113791538124887,-0.0327719259384514,Information Technology,12.0
2020-06-05,76.57149505615234,77.63761371218564,75.66013296425622,75.9008669522164,1277583.0,69.55918502807617,66.53587493896484,-1.301052693513413,0.0134273037258001,-0.0087581952454257,0.0139231793143319,-0.0119021065375279,Information Technology,12.0
2020-06-08,76.7606430053711,78.58336723225975,75.69452432413054,77.31090412833728,1250303.0,69.78186645507813,66.82097595214844,-1.3001560075457868,0.0024702136099085,0.007168531964065,0.0237455570397073,-0.013888871164953,Information Technology,12.0
2020-06-09,76.0556411743164,79.28839416258529,75.59136441996424,77.0185842579984,1381538.0,70.01572456359864,67.21681610107422,-1.3034981809696522,-0.0091844179966725,0.0126610343271575,0.0425051046622504,-0.0061044354788629,Information Technology,12.0
2020-06-10,78.3598403930664,79.78706735065093,76.03844942489013,76.69187939308257,1310085.0,70.53846817016601,67.69657028198242,-1.292574757720273,0.0302962302752647,-0.0212859162501742,0.0182137552912986,-0.0296247536561047,Information Technology,12.0
2020-06-11,78.51459503173828,80.30292284890069,77.89555471210282,78.91008562815163,968143.0,71.05519256591796,68.07521476745606,-1.291841118717073,0.0019749228417975,0.0050371602407612,0.0227770112861118,-0.0078843980458056,Information Technology,12.0
2020-06-12,76.62309265136719,77.0873693996656,73.97498346283197,75.69453215790878,595455.0,71.59856986999512,68.39470703125,-1.300808086898414,-0.0240910926128636,-0.0121185462675506,0.0060592274761195,-0.0345601971534095,Information Technology,12.0
2020-06-15,74.9723129272461,77.3796807735338,73.37313145855427,77.2077259273704,592165.0,72.15742225646973,68.70938415527344,-1.308633871002208,-0.0215441542099076,0.0298165137614678,0.0321100917431191,-0.0213302938945432,Information Technology,12.0
2020-06-16,79.20243072509766,83.22617263646246,74.69720669150132,75.69454652329432,3349431.0,72.87619476318359,69.17366271972656,-1.288580324101983,0.0564223995857845,-0.044290107887961,0.0508032629115986,-0.0568823960622298,Information Technology,12.0
2020-06-17,79.40876770019531,81.28307315757638,77.72360841916833,79.09924750623325,1665119.0,73.41183433532714,69.63243850708008,-1.287602150820503,0.0026051848814315,-0.0038978088053278,0.0236032558074372,-0.0212213251739308,Information Technology,12.0
2020-06-18,77.86116790771484,80.06219168188132,77.13895884035786,79.80425937233512,2178973.0,73.88900871276856,70.03550079345703,-1.294938794031018,-0.0194890292004451,0.0249558479128304,0.0282685687013486,-0.0092756002351902,Information Technology,12.0
2020-06-19,77.72359466552734,79.71827378754634,77.37968495461793,78.54897937108213,2466605.0,74.32405433654785,70.47054641723633,-1.2955909818887237,-0.0017669044259721,0.0106194870310194,0.0256637528231011,-0.0044247787610619,Information Technology,12.0
2020-06-22,77.77519226074219,78.70374579772903,76.7434629988182,77.7408026847171,505242.0,74.814986038208,70.84506439208984,-1.2953463752737244,0.0006638601242889,-0.0004421663904063,0.0119389423541873,-0.0132655314880495,Information Technology,12.0
2020-06-23,77.65482330322266,79.09924143503072,77.1389586851681,77.37969270818222,675421.0,75.34374732971192,71.20273056030274,-1.2959170034808574,-0.0015476523300128,-0.003542994283383,0.0186004947325419,-0.0066430467047774,Information Technology,12.0
2020-06-24,75.64293670654297,78.22225949031044,75.02390343655529,77.80957064365198,926586.0,75.7435417175293,71.48060935974121,-1.30545467220605,-0.0259080699832871,0.0286429114394972,0.034098660047718,-0.0081836229123312,Information Technology,12.0
2020-06-25,75.57417297363281,76.65749016307099,74.6972002495966,75.14428575535275,639143.0,75.9791202545166,71.76949363708496,-1.3057806576298243,-0.0009090568915499,-0.0056882821387942,0.0143344895063044,-0.0116041325962267,Information Technology,12.0
2020-06-26,77.94713592529297,81.16269026303688,75.33342357043175,75.91806726934487,3541573.0,76.38751220703125,72.11237152099609,-1.2945312489566707,0.0313991256310282,-0.026031343318282,0.0412530146178276,-0.0335318587890937,Information Technology,12.0
2020-06-29,80.23414611816406,80.88756903463486,77.39689072860037,78.3426425251216,2209010.0,76.87328491210937,72.49995788574219,-1.2836893130211453,0.0293405288818185,-0.0235747955771444,0.0081439505258582,-0.0353621933657167,Information Technology,12.0
2020-06-30,82.05686950683594,85.53035677532898,79.78706643017746,80.59525298817967,5566047.0,77.36507606506348,72.89579803466796,-1.2750484026002975,0.022717552025636,-0.0178122383590871,0.0423302435173167,-0.027661341339245,Information Technology,12.0
2020-07-01,82.0224609375,83.20894656741145,80.49206561812315,82.1944157822327,934450.0,77.82591438293457,73.183994140625,-1.275211521901443,-0.0004193258838989,0.0020964360587001,0.0144653746833507,-0.0186582468007512,Information Technology,12.0
2020-07-02,81.43782806396484,85.40998130593789,80.71561202282295,82.19442668238024,1896239.0,78.11995735168458,73.51586685180663,-1.2779830671181756,-0.0071277168089438,0.0092905058546151,0.048775284611632,-0.0088683116717531,Information Technology,12.0
2020-07-03,81.93649291992188,83.46688841495971,81.12830645628547,81.12830645628547,573298.0,78.38820724487304,73.84154922485351,-1.27561906697579,0.0061232582917776,-0.0098635715886236,0.0186778252339103,-0.0098635715886236,Information Technology,12.0
