Date_Ticker,Close_DIXON.NS,High_DIXON.NS,Low_DIXON.NS,Open_DIXON.NS,Volume_DIXON.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-03-02,784.68115234375,817.154368074951,764.720628334358,780.6730795121282,458430.0,881.6201354980469,,-1.1383193352673469,0.0279647942365854,-0.0051078999663113,0.041383962943684,-0.0254377513079959,Consumer Durables,5.0
2020-03-03,804.591796875,813.9638865235753,772.6270744427114,795.2197680801983,252535.0,874.5252899169922,,-1.133075000523627,0.0253741847523408,-0.0116481784069912,0.0116482540400935,-0.0397278751243029,Consumer Durables,5.0
2020-03-04,776.2163696289062,816.5660704189179,770.8622723758559,808.639684304537,203530.0,865.8421752929687,,-1.1405489041805894,-0.0352668612286412,0.0417709751356205,0.0519825429722669,-0.0068976866020101,Consumer Durables,5.0
2020-03-05,817.8521728515625,827.3339199885447,775.9969519390758,786.6551849526226,415730.0,860.3136535644531,,-1.1295823034218566,0.0536394294835105,-0.0381450204994467,0.0115934730648483,-0.0511770003209165,Consumer Durables,5.0
2020-03-06,883.4865112304688,894.8725547857451,767.7116162551944,767.7116162551944,983725.0,857.9820983886718,,-1.1122946440193031,0.0802520804585777,-0.1310431947784124,0.0128876257990837,-0.1310431947784124,Consumer Durables,5.0
2020-03-09,854.323486328125,882.2103946847291,841.1826629165027,873.3966392662476,422245.0,854.8614044189453,,-1.1199759957950977,-0.0330090211130979,0.0223254460907995,0.0326420949475025,-0.0153815546709378,Consumer Durables,5.0
2020-03-11,856.796142578125,906.2986160818604,843.6952385351144,843.6952385351144,546660.0,851.7013275146485,,-1.1193247141622604,0.0028942857004054,-0.0152905730919721,0.0577762562688259,-0.0152905730919721,Consumer Durables,5.0
2020-03-12,800.6235961914062,832.4985574038332,772.1883334638308,822.5482357943395,576215.0,845.6782806396484,,-1.1341201988687817,-0.0655611569605039,0.0273844534525704,0.0398126677305754,-0.0355163935497817,Consumer Durables,5.0
2020-03-13,781.64013671875,818.6498779718532,640.5008329436748,728.8275843384018,419035.0,838.6995788574219,,-1.1391203190764525,-0.0237108418524775,-0.067566326112743,0.0473488239849946,-0.1805681376183731,Consumer Durables,5.0
2020-03-16,774.9002685546875,811.5709321818756,742.9853878113025,761.7295048166657,353175.0,830.6575500488282,,-1.140895556674884,-0.008622725276565,-0.0169967210910733,0.0473230751301516,-0.0411857913056493,Consumer Durables,5.0
2020-03-17,763.8530883789062,807.1839484069069,753.7531895814257,790.6432266376595,254900.0,824.0866302490234,,-1.143805312344775,-0.0142562606106538,0.0350723701538064,0.0567266935058938,-0.0132223053766991,Consumer Durables,5.0
2020-03-18,717.4913330078125,786.8545848924326,708.9069357131551,781.2711910471254,265605.0,814.7374969482422,,-1.1560166982740885,-0.0606945970061931,0.0888928619833495,0.0966746895657133,-0.0119644613108712,Consumer Durables,5.0
2020-03-19,647.8389282226562,678.0189255755666,615.8542516999664,677.9790663613703,452040.0,802.227783203125,,-1.1743626903300022,-0.0970776949920283,0.0465241232437256,0.0465856496702183,-0.0493713408214595,Consumer Durables,5.0
2020-03-20,711.8780517578125,737.8007819338674,650.1121498021905,650.1121498021905,584705.0,793.1907165527343,,-1.1574952001799128,0.0988503789218831,-0.0867647229790353,0.0364145658263306,-0.0867647229790353,Consumer Durables,5.0
2020-03-23,641.4580688476562,677.9792189981684,618.1575232042125,638.0980884688645,214200.0,781.8709594726563,841.0347106933593,-1.1760433673398591,-0.0989214132059149,-0.0052380358778988,0.0569345868797324,-0.0363243472567146,Consumer Durables,5.0
2020-03-24,635.7079467773438,670.8370500968276,597.0849004886056,649.893377167147,204945.0,772.5458984375,837.0430639648438,-1.177557912230992,-0.0089641433315232,0.0223143826685112,0.0552598146642138,-0.0607559595322564,Consumer Durables,5.0
2020-03-25,651.1212768554688,664.8474823851931,620.9236246900751,620.9236246900751,187450.0,763.7412475585937,833.3548986816406,-1.1734981409705356,0.0242459295282704,-0.0463779225756996,0.0210808738980452,-0.0463779225756996,Consumer Durables,5.0
2020-03-26,665.2167358398438,680.8196905129108,649.1146464963127,664.6477150039718,183075.0,756.7076904296875,830.1261145019531,-1.169785488416048,0.0216479778582075,-0.0008553916418737,0.023455445169112,-0.0242057790731947,Consumer Durables,5.0
2020-03-27,677.0962524414062,698.5889624321366,666.2549996983336,694.7955506346929,159370.0,750.5053985595703,827.1676232910156,-1.1666565007253489,0.017858114448315,0.0261400031819232,0.0317424737077396,-0.0160113908531945,Consumer Durables,5.0
2020-03-30,636.49658203125,659.0575083391407,629.1094245999752,640.8889920181405,102705.0,744.1634948730468,823.3486828613281,-1.1773501908156612,-0.0599614460481297,0.0069009168484031,0.0354454791192939,-0.0116059655932482,Consumer Durables,5.0
2020-03-31,714.73095703125,737.9207980516175,655.2640988337349,655.2640988337349,553120.0,740.6659851074219,821.0302197265624,-1.1567437634184083,0.1229140535999907,-0.0832017385178336,0.0324455528226874,-0.0832017385178336,Consumer Durables,5.0
2020-04-01,713.3533935546875,757.2871808973389,693.7972682073034,719.1832530259923,286565.0,736.1040649414062,818.5274731445312,-1.157106604711189,-0.0019273874497956,0.0081724703687946,0.0615876895513545,-0.0274143580504111,Consumer Durables,5.0
2020-04-03,684.6830444335938,717.5560492288794,673.8618380063617,710.7678293368492,197255.0,731.5273986816406,815.6349719238282,-1.164658188878861,-0.0401909479651137,0.0380976060606761,0.0480120036015787,-0.0158046946177612,Consumer Durables,5.0
2020-04-07,749.6803588867188,756.6882297999945,688.1071076045109,715.4896308251755,569950.0,728.1188079833985,814.0314489746094,-1.1475383174502884,0.0949305156328126,-0.0456070746101935,0.0093478118109997,-0.0821326723480452,Consumer Durables,5.0
2020-04-08,752.5454711914062,790.6294786576524,725.4724060390073,754.6917750823046,211575.0,721.5717559814453,812.3741613769531,-1.1467836654358572,0.0038217785363114,0.0028520587433744,0.0506069186835351,-0.0359753213444201,Consumer Durables,5.0
2020-04-09,765.982177734375,779.2491576301367,758.6848300300829,765.6727166224653,190870.0,717.1546905517578,810.8611779785156,-1.1432445240055602,0.0178550095075267,-0.0004040056295109,0.0173202200800581,-0.0095267852391502,Consumer Durables,5.0
2020-04-13,736.2736206054688,770.4543568221382,730.9329034201886,758.6847819421668,63625.0,711.128564453125,808.3607958984375,-1.15106956543465,-0.038784919535306,0.0304386313857996,0.0464239587839112,-0.0072537125272643,Consumer Durables,5.0
2020-04-15,738.5796508789062,773.6588554105449,726.9398554245633,755.6900045752031,142050.0,708.0263671875,805.4879821777344,-1.1504621720042627,0.0031320289209073,0.023166565279636,0.0474954928556379,-0.0157597023428571,Consumer Durables,5.0
2020-04-16,780.736572265625,792.6159420306235,731.7314987018256,731.7314987018256,269525.0,707.9811889648438,803.8569201660156,-1.1393583120980884,0.0570783683744227,-0.0627677443386458,0.0152155927965891,-0.0627677443386458,Consumer Durables,5.0
2020-04-17,778.01123046875,817.9819765226165,771.4026918683279,808.1389938624924,369485.0,708.1367370605469,801.4730310058594,-1.1400761494665086,-0.0034907315651504,0.038724072627577,0.0513755386664331,-0.0084941429398653,Consumer Durables,5.0
2020-04-20,791.8472900390625,801.6103948287318,763.2768223106875,777.8515933198394,129105.0,709.5364471435547,798.7483044433594,-1.136431821036714,0.0177838815539671,-0.017674742207595,0.0123295298379915,-0.0360807798268345,Consumer Durables,5.0
2020-04-21,820.507568359375,838.5363114560188,761.4798933069909,783.7512813935991,406515.0,714.6872589111329,796.228681640625,-1.1288828894527063,0.0361941989078458,-0.0447970114879878,0.0219726712974661,-0.0719404394653072,Consumer Durables,5.0
2020-04-22,837.19873046875,848.9283969525501,791.9571499618166,818.3813140625501,417650.0,724.1552490234375,793.9750830078125,-1.1244865455158808,0.0203424840343025,-0.0224766423088863,0.0140106118857019,-0.0540392368746217,Consumer Durables,5.0
2020-04-23,832.6265869140625,858.3120397308944,828.5636230413403,848.5290115483605,135270.0,730.19267578125,792.0591625976563,-1.1256908184995849,-0.0054612404298887,0.0190991074321043,0.0308487060352338,-0.0048796950957098,Consumer Durables,5.0
2020-04-24,839.0254516601562,845.5341876909526,813.8291415773347,828.5037140454803,237860.0,740.071044921875,790.2373193359375,-1.1240053989916612,0.0076851554426212,-0.0125404272228654,0.0077574953392864,-0.0300304478642052,Consumer Durables,5.0
2020-04-27,838.6761474609375,854.2791043887064,828.5636727016736,839.0255174089378,112435.0,750.2194549560547,788.6760949707032,-1.124097403454159,-0.0004163213386764,0.0004165731302339,0.0186042693297123,-0.0120576634853383,Consumer Durables,5.0
2020-04-28,862.1753540039062,873.4757714263101,818.7806105010457,848.329361684132,191710.0,760.7721588134766,787.5196484375,-1.117907864731306,0.0280194048848435,-0.0160593691938352,0.0131068666831233,-0.050331690996892,Consumer Durables,5.0
2020-04-29,836.0806274414062,878.2774349409605,829.1625666529382,868.2947406112621,154910.0,769.3153533935547,785.8195703125,-1.124781046607704,-0.0302661476477113,0.0385299122028914,0.0504697825958315,-0.0082743943124706,Consumer Durables,5.0
2020-04-30,912.69775390625,937.5746096842038,845.5441535168608,854.4986005691967,704670.0,781.0954284667969,785.6492419433594,-1.104600591994448,0.0916384424541796,-0.0637660749004443,0.027256400787099,-0.0735770413611504,Consumer Durables,5.0
2020-05-04,915.762451171875,956.3022196474247,879.4753812110849,898.4425006696669,582690.0,795.0587219238281,785.2496740722656,-1.1037933705946648,0.0033578446451833,-0.0189131477055477,0.0442688695345305,-0.0396249812539862,Consumer Durables,5.0
2020-05-05,901.1577758789062,938.383282962599,894.6690244019112,927.5919925588084,317030.0,804.3800628662109,785.3673999023438,-1.1076401474249906,-0.0159481045267575,0.0293336165846436,0.0413085345098269,-0.0072004610631767,Consumer Durables,5.0
2020-05-06,881.8512573242188,925.6553249546996,873.4757621513631,902.43556817527,240960.0,812.8049560546875,784.9149450683594,-1.1127253593013668,-0.0214241269081407,0.0233421573990946,0.0496728527250667,-0.0094976279767057,Consumer Durables,5.0
2020-05-07,868.9835205078125,896.0465893265282,862.5247467341243,882.4701498544255,195970.0,822.0199798583984,784.3339514160157,-1.116114637792749,-0.0145917315528363,0.0155200058785138,0.0311433625379922,-0.007432561862524,Consumer Durables,5.0
2020-05-08,849.6869506835938,892.4428458936895,844.565884746964,877.2791313599432,113790.0,827.0203094482422,783.475302734375,-1.1211972292379904,-0.0222059099727717,0.0324733487482076,0.050319585555242,-0.0060270031598222,Consumer Durables,5.0
2020-05-11,845.5741577148438,874.0847316032067,840.7425675561237,858.312086017979,126645.0,831.671743774414,783.0297216796876,-1.122280512254062,-0.0048403626364288,0.0150642355693075,0.0337174139349438,-0.0057139756633259,Consumer Durables,5.0
2020-05-12,840.1336059570312,864.1020040631038,835.5515224122285,846.6522737257083,150515.0,835.3793151855468,783.3882104492187,-1.1237135183309732,-0.0064341509354017,0.0077590846532693,0.028529269554417,-0.0054539938794415,Consumer Durables,5.0
2020-05-13,872.357666015625,918.4078378005748,868.6940344185797,918.4078378005748,347475.0,842.1835174560547,784.2910778808593,-1.1152259097312736,0.038355875577535,0.0527881780362837,0.0527881780362837,-0.0041996898058779,Consumer Durables,5.0
2020-05-14,861.9757080078125,884.4667483607232,855.5469111283322,868.484444434509,121370.0,848.3533203125,785.4128344726563,-1.1179604501929226,-0.0119010337299271,0.007550951107125,0.0260924294547599,-0.0074582111998706,Consumer Durables,5.0
2020-05-15,879.7449340820312,884.0673969134972,859.5299778026415,868.4944179293356,164915.0,853.3037384033203,786.9848913574219,-1.113280151193873,0.0206145322996245,-0.0127883841291283,0.0049133136935608,-0.022978201403891,Consumer Durables,5.0
2020-05-18,849.806884765625,890.0570571773123,838.5463756182885,887.3817022428362,137905.0,856.893521118164,788.7143359375,-1.1211656393779852,-0.0340303742102761,0.044215713182383,0.0473639048273752,-0.0132506682979417,Consumer Durables,5.0
2020-05-19,858.8611450195312,872.4875481467261,849.6970382670172,856.5152360525069,122420.0,860.2442138671875,790.1979357910157,-1.1187808059009112,0.0106544915276879,-0.0027314182049428,0.0158656649054544,-0.0106700679215213,Consumer Durables,5.0
2020-05-20,876.6502685546875,883.4684659795216,855.7265798129431,858.911061805463,99865.0,863.0513488769532,791.6391052246094,-1.1140952660395913,0.0207124558356306,-0.0202352150972026,0.007777556990971,-0.023867772009288,Consumer Durables,5.0
2020-05-21,857.7730712890625,897.0449598007839,854.5187029287158,875.4823626968268,208190.0,864.0800659179688,793.2702392578125,-1.1190673974705347,-0.0215333274200068,0.020645660257381,0.0457835409226632,-0.0037939735686223,Consumer Durables,5.0
2020-05-22,866.9769897460938,873.485725737035,846.9517080023778,858.3120186583258,108560.0,865.7975860595703,794.2527355957031,-1.116643144992579,0.0107300156242951,-0.009994464893821,0.0075073918545951,-0.0230978237952781,Consumer Durables,5.0
2020-05-26,898.4325561523438,906.4187121398644,860.1189679278515,868.294797557257,231550.0,868.7679412841796,794.5516564941406,-1.1083579526408815,0.0362818930355489,-0.0335448202413275,0.0088889877518711,-0.0426449241650094,Consumer Durables,5.0
2020-05-27,908.754638671875,925.395773218458,903.443837926111,908.4251926955736,117830.0,872.2718658447266,795.6402795410156,-1.1056391829948382,0.011488989851099,-0.0003625246708867,0.0183120215715253,-0.005844042516829,Consumer Durables,5.0
2020-05-28,924.9963989257812,928.39053924753,910.4216901008036,915.8123692166328,161600.0,875.4129180908203,797.0042846679687,-1.1013612085945097,0.0178725472891596,-0.0099287194196798,0.0036693551733717,-0.0157565033138546,Consumer Durables,5.0
2020-05-29,973.4723510742188,989.28496501319,918.85707176854,918.85707176854,798170.0,882.282504272461,800.461259765625,-1.088592956934552,0.0524066387769008,-0.0561035752534843,0.0162435162349727,-0.0561035752534843,Consumer Durables,5.0
2020-06-01,1008.5515747070312,1027.2092324535552,994.2763343020542,994.9152413487892,368750.0,887.0751953125,804.9994885253906,-1.0793533167515563,0.0360351514802684,-0.0135207099966139,0.0184994582472826,-0.0141541997087494,Consumer Durables,5.0
2020-06-02,1037.7010498046875,1047.9832734525803,1000.6053854056552,1013.2434493042404,356895.0,893.1721252441406,810.2555041503906,-1.0716755339065107,0.0289023147934935,-0.0235690235690235,0.0099086568813131,-0.035747929912969,Consumer Durables,5.0
2020-06-03,1075.126220703125,1113.0704527932598,1040.196781892894,1051.15776111443,676895.0,901.8705474853516,816.480966796875,-1.0618179864160573,0.0360654650060164,-0.0222936238807567,0.0352928161916836,-0.0324886865724355,Consumer Durables,5.0
2020-06-04,1034.31689453125,1090.1101859807702,1027.219213712649,1082.12403077212,322970.0,909.4938293457031,822.8174780273438,-1.0725668984753862,-0.037957707091532,0.0462209758862501,0.0539421639001707,-0.0068621917094544,Consumer Durables,5.0
2020-06-05,999.5172729492188,1042.1932913448034,997.271166717872,1032.210596983263,312085.0,916.0205169677736,829.851044921875,-1.0817328932900951,-0.033645028681275,0.03270911360799,0.0426966292134831,-0.002247191011236,Consumer Durables,5.0
2020-06-08,1000.2760009765624,1018.21487409899,995.8735984951146,1010.2387107856596,120355.0,923.5499694824218,835.61900390625,-1.0815330492444348,0.000759094462775,0.0099599608501759,0.0179339233420714,-0.004401187749331,Consumer Durables,5.0
2020-06-09,1006.3953857421876,1010.2287063393449,988.9356626751598,1008.2122434668056,204265.0,931.591030883789,842.9177502441406,-1.0799212429522682,0.0061176962754786,0.0018053120576246,0.0038089608234146,-0.0173487709844293,Consumer Durables,5.0
2020-06-10,1002.1327514648438,1014.231772367555,972.2944628750284,1008.6714041997157,157425.0,939.6909881591796,850.2462463378906,-1.0810439931980154,-0.0042355463247679,0.0065247370922805,0.0120732716149889,-0.0297747863705681,Consumer Durables,5.0
2020-06-11,993.5675659179688,1020.2113796260217,971.31616210409,1004.2590535218033,286685.0,945.7514831542968,857.0951721191407,-1.0833000075665802,-0.0085469570117881,0.0107607051302611,0.0268163078405607,-0.0223954611414075,Consumer Durables,5.0
2020-06-12,993.4178466796876,1039.1984677240598,965.36643937937,968.3213388014774,1581925.0,952.3235900878906,863.6591943359375,-1.0833394426437264,-0.0001506885323323,-0.0252627914447988,0.0460839526865612,-0.028237269336437,Consumer Durables,5.0
2020-06-15,1056.5185546875,1066.1518802242629,993.41797537812,998.2695507717816,505850.0,961.162271118164,871.2476403808594,-1.0667191250623789,0.0635187984781175,-0.0551329682354204,0.009117989924571,-0.0597250081689706,Consumer Durables,5.0
2020-06-16,1058.844482421875,1086.1171498836875,1048.1829111928969,1071.9417725902276,371215.0,971.6141510009766,879.6945983886719,-1.0661064907697209,0.0022015020219526,0.0123694181589306,0.0257570095652122,-0.0100690624600433,Consumer Durables,5.0
2020-06-17,1065.8223876953125,1077.9314009998172,1040.845666555475,1060.3617611901834,159080.0,981.9622131347656,886.7164270019531,-1.0642685557392182,0.0065901134579056,-0.0051233925728816,0.011361192487886,-0.0234342245276402,Consumer Durables,5.0
2020-06-18,1111.443359375,1118.0618913382673,1066.4812600355642,1071.1732000164468,264115.0,993.7018676757812,894.6782263183594,-1.0522522874337628,0.0428035404457362,-0.0362323091130782,0.005954898112837,-0.0404537927733171,Consumer Durables,5.0
2020-06-19,1135.4815673828125,1147.6105658949716,1118.2714113554423,1121.8253091843897,228815.0,1007.5872924804688,903.6941967773438,-1.04592077921793,0.0216279199520612,-0.0120268426989081,0.010681810132872,-0.0151567022501634,Consumer Durables,5.0
2020-06-22,1107.3004150390625,1147.8102674911838,1102.0894777329138,1147.8102674911838,199655.0,1019.6034637451172,910.8465979003906,-1.0533435121245631,-0.0248186788348358,0.0365843378200958,0.0365843378200958,-0.0047059833405416,Consumer Durables,5.0
2020-06-23,1179.37548828125,1197.9232900191182,1111.0738514927325,1111.0738514927325,385800.0,1033.6506103515626,919.3831982421876,-1.0343594048965472,0.065090803058757,-0.0579133935436086,0.0157267994138987,-0.0579133935436086,Consumer Durables,5.0
2020-06-24,1130.3604736328125,1213.8957195289115,1120.0583859469068,1213.8957195289115,353315.0,1044.7309020996097,926.6707641601564,-1.0472696421257488,-0.0415601435975823,0.073901421577162,0.073901421577162,-0.0091139843671251,Consumer Durables,5.0
2020-06-25,1136.7593994140625,1153.7999278878735,1104.5352309580087,1128.0445262441583,154475.0,1055.3190521240235,934.6804797363282,-1.0455842065415604,0.005660960313558,-0.0076664183946015,0.0149904443126616,-0.0283473956517655,Consumer Durables,5.0
2020-06-26,1113.7891845703125,1152.9912461809936,1107.420220473072,1144.016813388391,175335.0,1062.334893798828,942.1846704101564,-1.0516344122788344,-0.0202067516271164,0.0271394526332557,0.0351970212619767,-0.0057182850987168,Consumer Durables,5.0
2020-06-29,1108.3187255859375,1126.0480017451182,1078.131065500645,1115.6659745203349,182760.0,1067.3232513427731,948.7363134765624,-1.053075295725416,-0.0049115748834331,0.006629184155048,0.0159965502250336,-0.0272373455292231,Consumer Durables,5.0
2020-06-30,1149.7867431640625,1157.992488274455,1098.196127654678,1118.0617128167148,256655.0,1072.9275360107422,956.1718237304688,-1.0421528886181612,0.0374152458321066,-0.0275920996097455,0.0071367539756208,-0.0448697254652752,Consumer Durables,5.0
2020-07-01,1172.7569580078125,1182.9492496789237,1132.0375098193244,1152.961197637312,349350.0,1077.8090728759769,963.7900170898438,-1.0361026828808877,0.0199778045627304,-0.0168796784664813,0.0086908814324369,-0.0347211311861743,Consumer Durables,5.0
2020-07-02,1189.5379638671875,1197.7238472407391,1164.241847751092,1195.5275811292167,178895.0,1085.5701263427734,971.170625,-1.031682674682521,0.0143090226366094,0.0050352468302541,0.0068815654667626,-0.0212654970959127,Consumer Durables,5.0
