Date_Ticker,Close_PATANJALI.NS,High_PATANJALI.NS,Low_PATANJALI.NS,Open_PATANJALI.NS,Volume_PATANJALI.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-02-18,43.41057586669922,43.41057586669922,43.41057586669922,43.41057586669922,946.0,73.3235517501831,,-2.4176935546517484,0.0499405870108508,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-02-19,45.573726654052734,45.573726654052734,45.573726654052734,45.573726654052734,394.0,59.132769393920896,,-2.4125716688581886,0.0498300412783257,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-02-20,47.835208892822266,47.835208892822266,47.835208892822266,47.835208892822266,1652.0,45.055061149597165,,-2.407216954883158,0.0496224997340309,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-02-24,50.19500732421875,50.19500732421875,50.19500732421875,50.19500732421875,523.0,31.09534282684326,,-2.401629448856257,0.0493318308002743,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-02-25,52.70230102539063,52.70230102539063,52.70230102539063,52.70230102539063,245.0,32.89469366073608,,-2.395692705073349,0.0499510575818189,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-02-26,55.307918548583984,55.307918548583984,55.307918548583984,55.307918548583984,387.0,34.782537174224856,,-2.38952315117377,0.0494402990476267,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-02-27,58.06102752685547,58.06102752685547,58.06102752685547,58.06102752685547,246.0,36.76624794006348,,-2.383004368550585,0.049777844665282,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-02-28,60.96161651611328,60.96161651611328,60.96161651611328,60.96161651611328,749.0,38.8507417678833,,-2.376136384300993,0.0499575896743504,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-03-02,64.00970458984375,64.00970458984375,64.00970458984375,64.00970458984375,1224.0,41.040935611724855,,-2.368919153262996,0.0500001188932515,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-03-03,67.20526885986328,67.20526885986328,67.20526885986328,67.20526885986328,430.0,43.29012441635132,,-2.361352729630992,0.0499231216656257,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-03-04,70.54832458496094,70.54832458496094,70.54832458496094,70.54832458496094,696.0,45.65238704681396,,-2.353437077275381,0.0497439528449564,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-03-05,74.03887176513672,74.03887176513672,74.03887176513672,74.03887176513672,1344.0,48.13264017105102,,-2.345172196196164,0.0494773929885767,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-03-06,77.72606658935547,77.72606658935547,77.72606658935547,77.72606658935547,723.0,50.73825788497925,,-2.336441694883605,0.0498007970180195,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-03-09,81.60990905761719,81.60990905761719,81.60990905761719,81.60990905761719,912.0,53.41024484634399,,-2.3272455733377053,0.0499683393060521,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-03-11,85.69041442871094,85.69041442871094,85.69041442871094,85.69041442871094,564.0,56.14614372253418,,-2.3175837954288623,0.0500001215319684,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-03-12,89.96754455566406,89.96754455566406,89.96754455566406,89.96754455566406,6308.0,58.941036987304685,,-2.30745645148108,0.0499137523778862,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-03-13,94.44135284423828,94.44135284423828,94.44135284423828,94.44135284423828,1948.0,61.87604446411133,,-2.296863415040753,0.0497269133071228,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-03-16,99.16096496582033,99.16096496582033,99.16096496582033,99.16096496582033,917.0,64.95853958129882,,-2.2856883668573498,0.0499739995186861,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-03-17,104.07721710205078,104.07721710205078,104.07721710205078,104.07721710205078,538.0,68.1934383392334,,-2.2740477165054056,0.0495785023665819,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-03-18,109.23929595947266,109.23929595947266,109.23929595947266,109.23929595947266,1979.0,71.58811588287354,,-2.2618250002159828,0.0495985480891586,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-03-19,114.6963348388672,114.6963348388672,114.6963348388672,114.6963348388672,1355.0,75.15240383148193,,-2.248903880673749,0.0499549070823293,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-03-20,120.3991928100586,120.3991928100586,120.3991928100586,120.3991928100586,6193.0,78.89367713928223,,-2.235400713258837,0.0497213618831251,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-03-23,126.39703369140624,126.39703369140624,126.39703369140624,126.39703369140624,9096.0,82.82176837921142,117.0286065673828,-2.221199088396712,0.0498162881441392,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-03-24,132.68984985351562,132.68984985351562,132.68984985351562,132.68984985351562,2426.0,86.94651050567627,113.09461608886718,-2.2062990241521745,0.0497861063533583,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-03-25,139.2776336669922,139.2776336669922,139.2776336669922,139.2776336669922,1009.0,91.27527713775636,109.2923812866211,-2.1907005385900247,0.0496479860422573,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-03-26,146.20956420898438,146.20956420898438,146.20956420898438,146.20956420898438,272.0,95.82035942077636,105.62878509521484,-2.174287186006126,0.0497705938813275,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-03-27,153.4856414794922,153.4856414794922,153.4856414794922,153.4856414794922,677.0,100.5915901184082,102.11071044921874,-2.157058966400479,0.0497647148452461,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-03-30,161.1549835205078,161.1549835205078,161.1549835205078,161.1549835205078,321.0,105.60125846862792,98.74602264404297,-2.138899578587351,0.0499678143641883,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-03-31,169.16848754882812,169.16848754882812,169.16848754882812,169.16848754882812,488.0,110.85919761657716,95.5416049194336,-2.1199252876228725,0.0497254497084823,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-04-01,177.6244659423828,177.6244659423828,177.6244659423828,177.6244659423828,346.0,116.38015747070312,92.50630676269532,-2.0999033104875746,0.0499855411375832,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-04-03,186.4737243652344,186.4737243652344,186.4737243652344,186.4737243652344,930.0,122.1764274597168,89.64799377441406,-2.078950129015195,0.0498200423905682,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-04-07,195.76547241210935,195.76547241210935,195.76547241210935,195.76547241210935,221.0,128.26275749206542,86.97551574707032,-2.056949225242393,0.0498287256207519,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-04-08,205.5488128662109,205.5488128662109,205.5488128662109,205.5488128662109,512.0,134.6538948059082,84.49870452880859,-2.0337843341130406,0.0499748006303505,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-04-09,215.8238067626953,215.8238067626953,215.8238067626953,215.8238067626953,327.0,141.3645896911621,82.22739318847657,-2.009455311108731,0.0499880965168708,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-04-13,226.5904083251953,226.5904083251953,226.5904083251953,226.5904083251953,494.0,148.40958938598632,86.42489566802979,-1.9839622646182689,0.0498860701421053,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-04-15,237.89779663085935,237.89779663085935,237.89779663085935,237.89779663085935,359.0,155.80610198974608,90.8318306350708,-1.957188748937516,0.0499023254745896,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-04-16,249.74598693847656,249.74598693847656,249.74598693847656,249.74598693847656,1084.0,163.57133369445802,95.45901412963867,-1.929134727936873,0.049803699216272,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-04-17,262.2333068847656,262.2333068847656,262.2333068847656,262.2333068847656,616.0,171.72495079040527,100.31824546813964,-1.899567382467268,0.0500000824812662,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-04-20,275.3105163574219,275.3105163574219,275.3105163574219,275.3105163574219,369.0,180.28661575317383,105.42033924102785,-1.8686033027512408,0.0498686060440172,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-04-21,289.0760803222656,289.0760803222656,289.0760803222656,289.0760803222656,708.0,189.2784549713135,110.75743099212646,-1.8360093444733128,0.0500001385598093,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-04-22,303.5299072265625,303.5299072265625,303.5299072265625,303.5299072265625,930.0,198.72013359069825,116.36196769714356,-1.8017857244110895,0.0500000791770234,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-04-23,318.6719665527344,318.6719665527344,318.6719665527344,318.6719665527344,787.0,208.63377227783204,122.24673084259034,-1.7659325148237732,0.0498865481313821,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-04-24,334.6006164550781,334.6006164550781,334.6006164550781,334.6006164550781,1257.0,219.04395141601563,128.4264689254761,-1.7282168243030902,0.0499844717270034,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-04-27,351.31591796875,351.31591796875,351.31591796875,351.31591796875,2117.0,229.97525482177736,134.88938388824462,-1.6886385083306366,0.0499559794323211,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-04-28,368.8669738769531,368.8669738769531,368.8669738769531,368.8669738769531,3690.0,241.4547218322754,141.64727462768553,-1.6470813018502808,0.0499580434888359,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-04-29,387.3029174804688,387.3029174804688,387.3029174804688,387.3029174804688,2892.0,253.5093894958496,148.71193939208985,-1.60342886754669,0.0499799247673105,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-04-30,406.6238403320313,406.6238403320313,406.6238403320313,406.6238403320313,6309.0,266.1662994384766,156.12959213256835,-1.5576809886422571,0.0498858179980966,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-05-04,426.9280090332031,426.9280090332031,426.9280090332031,426.9280090332031,3474.0,279.4549507141113,163.917931060791,-1.509604990506316,0.0499335422256412,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-05-05,448.2645263671875,448.2645263671875,448.2645263671875,448.2645263671875,5206.0,293.4097526550293,172.09563674926758,-1.4590846080827349,0.0499768506224312,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-05-06,470.633544921875,470.633544921875,470.633544921875,470.633544921875,7677.0,308.0602066040039,180.6813927459717,-1.4061194800755037,0.0499013801872074,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-05-07,494.13323974609375,494.13323974609375,494.13323974609375,494.13323974609375,2321.0,323.44318237304685,189.6958460235596,-1.350477148631561,0.0499320438965303,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-05-08,518.8128662109375,518.8128662109375,518.8128662109375,518.8128662109375,2049.0,339.5955520629883,199.16062881469728,-1.292040987398766,0.0499452869787209,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-05-11,544.7215576171875,544.7215576171875,544.7215576171875,544.7215576171875,11781.0,356.55418930053713,209.09835578918455,-1.2306946590617844,0.0499384134311659,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-05-12,571.9576416015625,571.9576416015625,571.9576416015625,571.9576416015625,9607.0,374.36088104248046,219.53360847473144,-1.166205344471546,0.0500000112048358,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-05-13,600.5211181640625,600.5211181640625,600.5211181640625,600.5211181640625,10770.0,393.0574165344239,230.48998481750488,-1.09857304362805,0.0499398460391546,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-05-14,630.5103149414062,630.5103149414062,630.5103149414062,630.5103149414062,10917.0,412.6880424499512,241.99403274536127,-1.0275649373822258,0.0499386214243854,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-05-15,662.0235595703125,662.0235595703125,662.0235595703125,662.0235595703125,11114.0,433.30192108154296,254.0732833862305,-0.952948206585002,0.0499805377995042,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-05-18,695.1099853515625,695.1099853515625,695.1099853515625,695.1099853515625,8360.0,454.9457550048828,266.75625076293943,-0.8746065139210455,0.0499777165071357,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-05-19,660.4011840820312,729.8187464707023,660.4011840820312,729.8187464707023,134660.0,474.2002883911133,278.6840803527832,-0.9567896502854724,-0.0499328192674095,0.1051142306553594,0.1051142306553594,0.0,Fast Moving Consumer Goods,8.0
2020-05-20,627.4130249023438,627.4130249023438,627.4130249023438,627.4130249023438,9536.0,491.1171356201172,289.8882354736328,-1.034898668318762,-0.0499516959914928,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-05-21,596.04736328125,596.04736328125,596.04736328125,596.04736328125,7221.0,505.7430084228516,300.3982162475586,-1.1091659536147729,-0.0499920473056417,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-05-22,566.2548217773438,566.2548217773438,566.2548217773438,566.2548217773438,4704.0,518.122151184082,310.2425352478027,-1.179708421562455,-0.049983513625323,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-05-26,537.986328125,537.986328125,537.986328125,537.986328125,3069.0,528.2914367675781,319.44774047851564,-1.2466422649587376,-0.0499218594971349,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-05-27,511.0943298339844,511.0943298339844,511.0943298339844,511.0943298339844,2689.0,536.2803573608398,328.037428894043,-1.3103168570456318,-0.0499863972096467,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-05-28,536.6096801757812,536.6096801757812,485.5789167751079,485.5789167751079,134812.0,544.6674926757812,337.0558142089844,-1.2499018775641368,0.0499229767430307,-0.0950984771351065,0.0,-0.0950984771351065,Fast Moving Consumer Goods,8.0
2020-05-29,563.4034423828125,563.4034423828125,511.2910820926047,560.4536861399705,71964.0,553.4725189208984,346.5245321655273,-1.1864598878487076,0.0499315670158134,-0.0052356020942408,0.0,-0.0924956369982548,Fast Moving Consumer Goods,8.0
2020-06-01,591.573486328125,591.573486328125,563.4032974504318,590.9343486347461,52263.0,562.7200012207031,356.46717483520507,-1.1197591526383042,0.0499997725008076,-0.0010804028715789,0.0,-0.0476190862652492,Fast Moving Consumer Goods,8.0
2020-06-02,621.1202392578125,621.1202392578125,619.4486990197756,621.0710886652389,19956.0,572.4296127319336,366.9063603210449,-1.0497986603040976,0.0499460398624068,-7.913217033839182e-05,0.0,-0.0026911701348425,Fast Moving Consumer Goods,8.0
2020-06-03,652.141845703125,652.141845703125,652.141845703125,652.141845703125,16827.0,582.6234786987304,377.8676528930664,-0.9763460252522292,0.0499446073152933,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-06-04,684.7366333007812,684.7366333007812,619.5469856403798,684.7366333007812,175800.0,593.3286331176757,389.3775996398926,-0.8991684283336281,0.0499811318847562,0.0,0.0,-0.0952039725787036,Fast Moving Consumer Goods,8.0
2020-06-05,718.9537963867188,718.9537963867188,685.3265696331238,703.0251037126019,78683.0,604.569660949707,401.4627488708496,-0.8181493877145565,0.0499712757020071,-0.0221553773749724,0.0,-0.0467724447977004,Fast Moving Consumer Goods,8.0
2020-06-08,754.8916625976562,754.8916625976562,747.1239484140109,754.8425120041769,37316.0,616.3736007690429,414.1525982666016,-0.7330560842459433,0.0499863362451832,-6.5109466582558e-05,0.0,-0.0102898396796645,Fast Moving Consumer Goods,8.0
2020-06-09,792.5994262695312,792.5994262695312,786.6016129757672,792.5994262695312,84437.0,628.7674942016602,427.47664611816407,-0.643772036094051,0.0499512255071395,0.0,0.0,-0.007567269285058,Fast Moving Consumer Goods,8.0
2020-06-10,832.2245483398438,832.2245483398438,832.2245483398438,832.2245483398438,35637.0,641.7808395385742,441.46734008789065,-0.5499480867944752,0.0499938818487582,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-06-11,873.8160400390625,873.8160400390625,873.8160400390625,873.8160400390625,24582.0,655.4455856323242,456.1581082153321,-0.4514681880686904,0.0499762855856477,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-06-12,917.472412109375,917.472412109375,830.1596469959279,882.9602911058477,146254.0,669.7936904907226,471.5833651733399,-0.3480990872124133,0.0499605981922246,-0.0376165218136422,0.0,-0.0951666382128101,Fast Moving Consumer Goods,8.0
2020-06-15,963.3411254882812,963.3411254882812,963.3411254882812,963.3411254882812,48574.0,684.8595687866211,487.7804748535156,-0.2394916277612395,0.0499946513633568,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-06-16,1011.47119140625,1011.47119140625,1011.47119140625,1011.47119140625,44341.0,700.6776290893555,504.78679901123047,-0.1255297614366436,0.0499616020167035,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-06-17,1062.010498046875,1062.010498046875,1062.010498046875,1062.010498046875,28761.0,720.7580947875977,522.6436392211914,-0.0058633201453922,0.0499661355360602,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-06-18,1115.1060791015625,1115.1060791015625,1115.1060791015625,1115.1060791015625,21968.0,745.1427474975586,541.393271484375,0.1198558409480901,0.0499953448222354,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-06-19,1170.8565673828125,1170.8565673828125,1059.355762980561,1170.8565673828125,466931.0,773.8832077026367,561.0809283447265,0.2518612635848954,0.0499956814208814,0.0,0.0,-0.0952301140108788,Fast Moving Consumer Goods,8.0
2020-06-22,1229.3599853515625,1229.3599853515625,1229.3599853515625,1229.3599853515625,32706.0,807.0384658813476,581.7528186035156,0.3903850443220738,0.0499663405394917,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-06-23,1290.813232421875,1290.813232421875,1290.813232421875,1290.813232421875,11993.0,844.6798110961914,603.4581069946289,0.5358933995313842,0.049988000099693,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-06-24,1355.314453125,1355.314453125,1355.314453125,1355.314453125,14796.0,886.8908172607422,626.247919921875,0.6886187148066849,0.0499694449073048,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-06-25,1423.0606689453125,1423.0606689453125,1356.8877612728847,1423.0606689453125,146366.0,931.2133666992188,650.1773251342773,0.8490274955565432,0.0499856071512463,0.0,0.0,-0.0465004121865522,Fast Moving Consumer Goods,8.0
2020-06-26,1494.19873046875,1494.19873046875,1493.5595927471286,1494.19873046875,98818.0,977.7531311035156,675.3033438110351,1.017467453061322,0.0499894790684931,0.0,0.0,-0.0004277461281344,Fast Moving Consumer Goods,8.0
2020-06-29,1419.520751953125,1493.5596696990478,1419.520751953125,1493.5596696990478,114316.0,1019.1504943847656,698.6988391113281,0.8406457171531767,-0.0499786119428688,0.0521576860669719,0.0521576860669719,0.0,Fast Moving Consumer Goods,8.0
2020-06-30,1348.5792236328125,1348.5792236328125,1348.5792236328125,1348.5792236328125,13124.0,1055.5234436035155,720.425757446289,0.6726711089097317,-0.0499756894872468,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-07-01,1281.17724609375,1281.17724609375,1281.17724609375,1281.17724609375,9836.0,1086.9752136230468,740.5430920410156,0.5130774119592283,-0.0499799910586599,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-07-02,1217.1182861328125,1217.1182861328125,1217.1182861328125,1217.1182861328125,8174.0,1113.5942962646484,759.1039361572266,0.3613992770403328,-0.0500000762238404,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-07-03,1156.3043212890625,1156.3043212890625,1156.3043212890625,1156.3043212890625,9870.0,1135.4618225097656,776.1594244384765,0.2174046075959948,-0.0499655337830607,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-07-06,1098.489013671875,1098.489013671875,1098.489013671875,1098.489013671875,8021.0,1152.6416900634763,791.7557653808594,0.0805101273471013,-0.0500000791770234,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-07-07,1043.5743408203125,1043.5743408203125,1043.5743408203125,1043.5743408203125,6275.0,1165.1904357910155,805.9352398681641,-0.0495162602633977,-0.0499910988349363,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-07-08,991.4129028320312,991.4129028320312,991.4129028320312,991.4129028320312,6014.0,1173.149853515625,818.7371795654296,-0.173023567181503,-0.049983442432361,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-07-09,941.8570556640624,941.8570556640624,941.8570556640624,941.8570556640624,4951.0,1176.551904296875,830.1969812011719,-0.2903613834268314,-0.049985073854102,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-07-10,988.9056396484376,988.9056396484376,894.8084168933219,894.8084168933219,707203.0,1180.123565673828,842.2290356445312,-0.1789602387052088,0.0499529983891272,-0.0951528831290392,0.0,-0.0951528831290392,Fast Moving Consumer Goods,8.0
2020-07-13,1038.31396484375,1038.31396484375,1038.31396484375,1038.31396484375,22921.0,1183.8722076416016,854.8628381347656,-0.0619717234426892,0.0499626286011246,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-07-14,986.3983764648438,1056.9958550607312,986.3983764648438,1056.9958550607312,151306.0,1182.618566894531,866.0522454833985,-0.1848969102289147,-0.0499998941906928,0.0715709598477867,0.0715709598477867,0.0,Fast Moving Consumer Goods,8.0
2020-07-15,937.0882568359376,1032.414545176487,937.0882568359376,937.0882568359376,539108.0,1176.3724548339844,875.8287200927734,-0.3016528953791716,-0.0499900656828217,0.0,0.1017260515700166,0.0,Fast Moving Consumer Goods,8.0
2020-07-16,890.236328125,919.2914108725132,890.236328125,894.7592630318549,59964.0,1165.1289672851562,884.2207757568359,-0.412588401802652,-0.049997349096159,0.0050806002450842,0.03263749392109,0.0,Fast Moving Consumer Goods,8.0
