Date_Ticker,Close_FSL.NS,High_FSL.NS,Low_FSL.NS,Open_FSL.NS,Volume_FSL.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-01-30,38.35521697998047,38.90862319495537,37.16326987913183,37.67410388695219,3985306.0,,,-1.2713556352942113,0.0203850910737172,-0.0177580299802185,0.0144284469897211,-0.031076531296141,Services,18.0
2020-01-31,37.37611770629883,39.1214710119708,37.035559537863776,39.1214710119708,1961835.0,,,-1.2834425711765576,-0.0255271473028736,0.0466970197222447,0.0466970197222447,-0.0091116517534313,Services,18.0
2020-02-03,35.37534713745117,36.39701848122164,34.82194412676977,36.26930834532395,1150310.0,,,-1.3081419926050029,-0.0535307220661517,0.0252707402248035,0.0288808853182627,-0.0156437478487815,Services,18.0
2020-02-04,36.3118782043457,37.4612563617789,35.20506575905038,35.67333406181538,2636268.0,,,-1.296580559294145,0.0264741166568806,-0.0175849935092011,0.0316529525398012,-0.0304807269694704,Services,18.0
2020-02-05,36.35444641113281,37.12069741761272,35.971319283991164,36.73757353827446,1476344.0,,,-1.2960550567226563,0.0011722942709698,0.0105386593653182,0.0210772293934657,-0.0105386593653182,Services,18.0
2020-02-06,36.3118782043457,36.780143259307245,36.22673703665959,36.69500209162113,918481.0,36.477898597717285,,-1.296580559294145,-0.001170921606279,0.0105509245519987,0.0128956440183669,-0.0023447194663681,Services,18.0
2020-02-07,36.22673797607422,36.52472719899776,35.928752000954226,36.22673797607422,665135.0,36.54388160705567,,-1.2976316115293858,-0.0023446935956426,0.0,0.0082256708600245,-0.0082255812079132,Services,18.0
2020-02-10,35.58819580078125,36.43958806035881,35.290209809050594,36.35445013352255,812279.0,36.55878105163574,,-1.305514385563033,-0.0176262675296542,0.0215311373757383,0.0239234454127306,-0.0083731693901749,Services,18.0
2020-02-11,35.84360885620117,36.22673598010615,35.37534381489659,35.588191856198975,1125759.0,36.5481388092041,,-1.3023613230418378,0.0071769037365562,-0.007125872872536,0.0106888546139989,-0.0130641153680475,Services,18.0
2020-02-12,35.54562759399414,36.354450907370335,35.417917453217555,35.80104462774352,854259.0,36.49492683410645,,-1.3060398881345212,-0.0083133722221577,0.0071856104685161,0.0227545092919629,-0.0035928509192552,Services,18.0
2020-02-13,36.056453704833984,36.311873930023,35.03478579529023,35.71589881758709,1055225.0,36.477898597717285,,-1.2997337630921313,0.0143709970934977,-0.0094450466492005,0.0070838975812745,-0.0283352300231006,Services,18.0
2020-02-14,35.630760192871094,36.31187651139078,35.375343197327865,36.26930430563082,706838.0,36.424686431884766,,-1.304988930083808,-0.0118063056186199,0.0179211476068221,0.0191159637019464,-0.0071684408123947,Services,18.0
2020-02-17,35.97132110595703,36.43958617493541,35.67333512964449,36.05645902838817,1006174.0,36.41830101013184,,-1.3007847211428447,0.0095580591388582,0.0023668277898483,0.0130177334215515,-0.0082839875531619,Services,18.0
2020-02-18,38.184940338134766,38.69577762644579,36.482155872705285,36.69500393088397,3066845.0,36.511954116821286,,-1.273457692672429,0.0615384468548514,-0.0390189533899262,0.0133779779092872,-0.0445930895884871,Services,18.0
2020-02-19,40.355995178222656,41.42023552313566,38.14237331212133,38.65321062636185,4451470.0,36.69074668884277,,-1.2466561196812382,0.0568563109137475,-0.0421940914687115,0.0263713071679445,-0.0548523671966306,Services,18.0
2020-02-20,41.03710174560547,41.42022885768107,39.84515145199324,40.01543052933831,2205021.0,36.88230972290039,,-1.238247890168367,0.0168774568530615,-0.0248962809947114,0.0093361152659039,-0.0290456743510126,Services,18.0
2020-02-24,39.54716873168945,40.99453613560148,38.99376249708077,40.61140899224189,1470345.0,37.00150451660157,,-1.2566410452776309,-0.0363069746775079,0.026910656178015,0.0365985088270615,-0.0139935740624899,Services,18.0
2020-02-25,39.07889938354492,40.01542941106562,38.86605135476266,39.54716439730528,1119907.0,37.139855575561526,,-1.2624218090253234,-0.01184078059599,0.0119825537859832,0.0239651075719662,-0.0054466229126167,Services,18.0
2020-02-26,38.86605453491211,39.334319586987455,38.05723130979827,38.31264831567542,1261510.0,37.28033561706543,,-1.26504936897503,-0.0054465415349551,-0.014238806224583,0.0120481756555639,-0.0208105308036168,Services,18.0
2020-02-27,38.23554992675781,39.45152008295551,37.83022539603432,39.45152008295551,1117138.0,37.31266498565674,,-1.2728329196088983,-0.0162225009895958,0.031802083624453,0.031802083624453,-0.0106007244959185,Services,18.0
2020-02-28,36.028785705566406,37.33482987458774,34.677706241607666,35.89367638478143,1858725.0,37.19634342193604,,-1.3000753232813065,-0.0577149858029655,-0.0037500381469726,0.0362500190734862,-0.0374999999999999,Services,18.0
2020-03-02,36.65929412841797,37.65008446865637,36.163898958298766,36.163898958298766,1158002.0,37.16050224304199,,-1.2922917255551742,0.0175001297019607,-0.013513494514756,0.027026989029512,-0.013513494514756,Services,18.0
2020-03-03,38.0103759765625,38.46073587335596,37.06462088049091,38.46073587335596,1173611.0,37.29225368499756,,-1.2756126817551323,0.0368550971934067,0.0118483410180196,0.0118483410180196,-0.0248814980587077,Services,18.0
2020-03-04,37.785194396972656,38.2805895748645,36.74936530467529,38.01037433564833,978669.0,37.365919494628905,,-1.278392538085894,-0.0059242134234266,0.0059594754577658,0.0131108278202092,-0.0274136234794748,Services,18.0
2020-03-05,37.19972229003906,38.05540667767849,36.92950707183002,37.78519145946944,542229.0,37.40818328857422,,-1.285620164545874,-0.015494749101529,0.0157385360263064,0.023002440205543,-0.0072639041792362,Services,18.0
2020-03-06,36.20893096923828,36.56921677115752,34.7677774536429,35.80360643560293,1267808.0,37.403035926818845,,-1.2978514382166972,-0.0266343741245101,-0.0111940486168923,0.0099501916315982,-0.0398010512052877,Services,18.0
2020-03-09,35.578426361083984,36.253966102117225,34.76777729745498,34.76777729745498,1527253.0,37.37062034606934,,-1.3056349888505658,-0.0174129583855968,-0.0227848487564279,0.018987341772152,-0.0227848487564279,Services,18.0
2020-03-11,35.62346267700195,36.83943630727508,35.218138133577575,36.52418235751261,953123.0,37.37238368988037,,-1.3050790175844136,0.0012658321495418,0.0252844505509608,0.0341340661153117,-0.0113780220384372,Services,18.0
2020-03-12,32.92130279541016,34.497562196082065,28.868064336539536,34.497562196082065,1756945.0,37.22626838684082,,-1.3384370580922331,-0.075853375234527,0.0478796179624965,0.0478796179624965,-0.1231190176178482,Services,18.0
2020-03-13,32.83123016357422,33.32662525723042,26.346048345242966,29.273387050269964,1750341.0,37.090548515319824,,-1.339549000624538,-0.0027359984018765,-0.1083676455490123,0.0150891419903551,-0.1975308809941112,Services,18.0
2020-03-16,31.57022857666016,32.38087777808145,30.534402859258936,32.38087777808145,1344668.0,36.866237258911134,,-1.3551160077077475,-0.0384086000016266,0.0256776475169586,0.0256776475169586,-0.0328102064540326,Services,18.0
2020-03-17,30.534399032592773,32.11065849872423,29.72374993276456,31.61525991773312,1019468.0,36.61141920089722,,-1.367903276190855,-0.0328103276652602,0.0353981384728294,0.0516224165554703,-0.0265487163825598,Services,18.0
2020-03-18,28.012380599975582,31.254971584182563,26.57122886055178,30.84964706691181,1954196.0,36.21347217559814,,-1.399037478726329,-0.0825959741315083,0.1012861601251662,0.1157556378557058,-0.0514469569724845,Services,18.0
2020-03-19,26.526195526123047,27.652095137283,24.319431601054955,26.12087097891088,2785091.0,35.63053493499756,,-1.4173843656864322,-0.053054579511669,-0.015280161333841,0.0424448206321619,-0.0831918743453001,Services,18.0
2020-03-20,26.88648223876953,28.73295685760857,25.715545648053933,25.715545648053933,1789918.0,34.9570592880249,,-1.4129366426494776,0.0135822987616778,-0.0435511265593213,0.0686766904811546,-0.0435511265593213,Services,18.0
2020-03-23,22.51799201965332,24.18432377270496,21.527200027191284,23.41871170043945,2524634.0,34.0311038017273,35.61241580963135,-1.4668654551820095,-0.1624790547279916,0.04,0.0740000152587891,-0.044000015258789,Services,18.0
2020-03-24,23.23856735229492,24.13928704374801,18.10446614180424,24.13928704374801,2530026.0,33.215673732757566,35.37904560089111,-1.4579699855619683,0.0319999817040833,0.0387596910686549,0.0387596910686549,-0.2209301947343869,Services,18.0
2020-03-25,24.994970321655277,25.940725268253075,22.38288367668317,22.427918972050158,1277904.0,32.51147727966308,35.173140869140624,-1.4362872710049517,0.0755813791243416,-0.1027027164493595,0.037837810344524,-0.1045044907578477,Services,18.0
2020-03-26,25.265186309814453,26.976555074375348,24.85986348503933,26.976555074375348,1854021.0,31.831433868408205,34.95731552124023,-1.4329514669541694,0.010810814523155,0.0677362416241553,0.0677362416241553,-0.0160427403861126,Services,18.0
2020-03-27,24.724756240844727,26.39108629721157,24.31943169211489,26.210943389543345,1814683.0,31.155894184112547,34.719613304138186,-1.4396230515096016,-0.0213903061051163,0.0601092740499284,0.0673952066558336,-0.0163934699611011,Services,18.0
2020-03-30,24.319433212280277,25.220152960883247,23.238568826762076,25.220152960883247,971181.0,30.570426559448244,34.47806159973145,-1.4446267458127084,-0.0163934084775674,0.0370370370370369,0.0370370370370369,-0.0444444727014612,Services,18.0
2020-03-31,24.724756240844727,25.175116086995004,24.589646912610466,24.814826835685604,2042265.0,29.97369966506958,34.23865665435791,-1.4396230515096016,0.0166666313736202,0.0036429315607198,0.0182149357414611,-0.0054645363100107,Services,18.0
2020-04-01,25.13007926940918,25.490366805568247,24.274396585779705,24.76979173325011,866842.0,29.329684829711915,34.01927764892578,-1.4346193572064945,0.0163934084775674,-0.0143369040859989,0.0143369040859988,-0.0340501386587783,Services,18.0
2020-04-03,25.085041046142575,25.445328540283853,24.679716541492212,25.445328540283853,588928.0,28.69467716217041,33.79474090576172,-1.4351753520187789,-0.0017922037882875,0.0143626431975354,0.0143626431975354,-0.0161580164012803,Services,18.0
2020-04-07,25.760581970214844,26.391084685529044,25.490365048234725,26.391084685529044,682816.0,28.1227201461792,33.57434967041016,-1.4268358301187578,0.0269300306437467,0.0244754841347609,0.0244754841347609,-0.0104895503639068,Services,18.0
2020-04-08,26.526195526123047,26.75137544835504,25.535403524705,26.030798666420782,932123.0,27.63858337402344,33.36075675964356,-1.4173843656864322,0.0297203516905568,-0.0186757599375452,0.0084889641264325,-0.0373514551094338,Services,18.0
2020-04-09,29.768783569335938,30.08403750655608,26.84144472414005,27.02158934026973,1981884.0,27.34810123443604,33.21286697387696,-1.3773547641693125,0.1222409764724679,-0.0922843965950969,0.0105900846262616,-0.0983358570355311,Services,18.0
2020-04-13,29.90389633178711,31.209940654061835,28.86806724681708,31.209940654061835,1406180.0,27.06212291717529,33.08470733642578,-1.3756868032785916,0.0045387397888285,0.043674720771635,0.043674720771635,-0.0346385993810769,Services,18.0
2020-04-15,31.390077590942383,31.975546722217125,29.723747657272256,29.723747657272256,1522893.0,26.985561656951905,32.99137981414795,-1.3573399634107524,0.0496985825079756,-0.0530846070336235,0.0186514075850414,-0.0530846070336235,Services,18.0
2020-04-16,34.40748977661133,35.03799419057528,32.245761339012844,33.191516241972444,4694293.0,27.06437463760376,32.92775035858154,-1.3200901475859983,0.096126305420144,-0.0353403733470103,0.0183246269360961,-0.062827263820563,Services,18.0
2020-04-17,35.26317596435547,35.93871570745827,34.67770681261058,35.12806664134578,2031952.0,27.249022006988525,32.865909538269044,-1.3095267406213682,0.0248691838114211,-0.0038314564503848,0.0191570873759541,-0.0166028480343543,Services,18.0
2020-04-20,33.146480560302734,35.93871337914828,32.92130066052354,35.71353347936909,1297806.0,27.379626083374024,32.78131679534912,-1.3356572488537355,-0.0600256598042195,0.0774457159756725,0.0842391943773848,-0.0067934784017122,Services,18.0
2020-04-21,31.25497436523437,32.60605391904013,30.93972040776257,32.4259092913381,620951.0,27.541755771636964,32.69890933990479,-1.3590078065708138,-0.0570650688427442,0.0374639541348076,0.0432276647556169,-0.0100865210698257,Services,18.0
2020-04-22,31.345046997070312,32.87627127803652,30.17411199491023,31.30001169621285,757772.0,27.782698345184325,32.59957271575928,-1.357895864038509,0.0028818654843027,-0.0014367597171467,0.0488505977071695,-0.0373563007345155,Services,18.0
2020-04-23,32.11065673828125,32.51597783000097,31.840438095837744,32.425907239834984,363006.0,28.04390707015991,32.51469692230225,-1.348444446698447,0.024425222309684,0.0098176285873936,0.0126226347540412,-0.0084152325081959,Services,18.0
2020-04-24,30.3542537689209,31.93051320194823,30.2191444431294,31.93051320194823,499936.0,28.43572015762329,32.39554443359375,-1.3701271612554642,-0.0546984443101229,0.0519287822071656,0.0519287822071656,-0.0044510837532046,Services,18.0
2020-04-27,32.56101608276367,33.32662639584674,30.714538087729125,31.074827315046285,2496387.0,28.90184259414673,32.32222999572754,-1.342884781129188,0.0727002656906766,-0.0456431938100392,0.023513096493581,-0.0567082424682683,Services,18.0
2020-04-28,30.98475646972656,32.876266307552854,30.71453783348907,32.83123101350417,1290848.0,29.201331901550294,32.23016120910645,-1.3623436341677275,-0.0484094110893397,0.0595929984339782,0.0610464645631272,-0.0087210185596102,Services,18.0
2020-04-29,31.02979278564453,31.525187908439737,30.93971875860817,31.074828081176317,704950.0,29.4895622253418,32.13388488769531,-1.3617876629015753,0.0014534991088915,0.0014513566314442,0.0159651444087114,-0.0029028239943013,Services,18.0
2020-04-30,31.750368118286133,32.0205833299706,31.39007887872496,31.525188202553608,1306543.0,29.84084281921387,32.05797969818115,-1.352892193281534,0.023222047843483,-0.0070921985815602,0.0085106166541999,-0.0113475610178412,Services,18.0
2020-05-04,29.768783569335938,30.984757151231733,29.723748274296707,30.89468312518051,1017156.0,30.11331033706665,31.932226295471192,-1.3773547641693125,-0.0624113881630535,0.0378214834752042,0.0408472714064251,-0.0015128362546066,Services,18.0
2020-05-05,29.813817977905277,30.669502302099197,29.723747390504933,30.26417778685232,554018.0,30.36776342391968,31.815887451171875,-1.376798816449292,0.0015128064761008,0.0151057408776293,0.0287009307170271,-0.003021102076463,Services,18.0
2020-05-06,29.588638305664062,30.354252048466705,29.27338781131589,30.084036848172172,563266.0,30.590691375732423,31.688233795166017,-1.3795786492339217,-0.0075528626493959,0.0167428638449129,0.0258752611354906,-0.0106544441515521,Services,18.0
2020-05-07,29.363460540771484,30.08403904206912,28.86806539810907,29.54360516609589,583804.0,30.804612350463863,31.51180419921875,-1.3823584584724191,-0.0076102780589762,0.0061349930153591,0.0245399720614367,-0.0168711430307934,Services,18.0
2020-05-08,29.363460540771484,30.21914493408272,29.27338994609575,29.723749791420303,495599.0,30.9847562789917,31.291953506469728,-1.3823584584724191,0.0,0.0122699860307184,0.029141129061512,-0.00306743800005,Services,18.0
2020-05-11,28.28259658813477,29.948928279620716,28.057416676257915,29.723748367743863,1111633.0,31.07257633209229,31.03686340332031,-1.3957016746755473,-0.0368098287031233,0.0509554267804992,0.0589172103167152,-0.007961783536216,Services,18.0
2020-05-12,27.5620231628418,28.50777816062128,27.021590999259317,27.652095476436624,1050622.0,30.962238311767575,30.79716049194336,-1.4045971207494568,-0.0254776262514477,0.0032679862818001,0.0343137001297682,-0.0196078553591477,Services,18.0
2020-05-13,28.597850799560547,29.1833199855943,27.877275718577245,28.91310132374917,1398147.0,30.89693603515625,30.58753952026367,-1.391809875812481,0.0375816982156527,0.0110235739880657,0.0204724890040599,-0.0251968263641118,Services,18.0
2020-05-14,27.65209579467773,28.507778488710223,27.562023480046285,28.507778488710223,1032442.0,30.710036945343017,30.363260345458983,-1.403485178217152,-0.0330708419842985,0.0309445873609763,0.0309445873609763,-0.0032573413350023,Services,18.0
2020-05-15,27.20173454284668,28.32763412296473,27.021589922833225,28.32763412296473,1185292.0,30.349749183654787,30.14258403778076,-1.4090448673325433,-0.0162866950546922,0.0413907274311715,0.0413907274311715,-0.0066225416518825,Services,18.0
2020-05-18,26.43612289428711,27.60705778855409,26.12087066337325,27.24677026093244,1060962.0,29.908396530151368,29.950730781555176,-1.418496308218737,-0.0281456922297958,0.0306643818341647,0.04429298876198,-0.0119250554317096,Services,18.0
2020-05-19,27.20173454284668,27.471949754880445,26.66130240079273,27.111662232839954,1104429.0,29.611159229278563,29.76157958984375,-1.4090448673325433,0.0289608143985826,-0.0033112708259411,0.0099337493205859,-0.0198675617984098,Services,18.0
2020-05-20,27.24677276611328,27.652097345696387,26.84144818653018,27.336845085796927,563908.0,29.41074914932251,29.546307525634766,-1.4084888725202591,0.0016557114472115,0.0033057977345363,0.0148760582789901,-0.01487605827899,Services,18.0
2020-05-21,27.38187789916992,27.51698550742839,27.111662682652984,27.51698550742839,905730.0,29.21259069442749,29.338241195678712,-1.406821005814066,0.0049585737810633,0.0049341980398855,0.0049341980398855,-0.009868396079771,Services,18.0
2020-05-22,26.796411514282227,27.336843686739005,26.30101635835565,27.246771371665123,2189381.0,28.94687843322754,29.130174980163574,-1.4140485616356504,-0.0213815278500472,0.0168067226890757,0.0201680800494026,-0.0184873693129595,Services,18.0
2020-05-26,27.02159118652344,27.877275594624614,26.4361237210794,27.47195103963216,3619102.0,28.780245304107662,28.94642818450928,-1.4112687288510206,0.0084033517742176,0.0166666666666666,0.0316666920979817,-0.021666653951009,Services,18.0
2020-05-27,27.471948623657227,27.7872008367063,25.760581675944703,27.246768716905937,3492766.0,28.525791931152344,28.78429862976074,-1.4057090868278932,0.0166665772576115,-0.0081967213114754,0.0114754223432698,-0.0622950694600089,Services,18.0
2020-05-28,27.967344284057617,28.507776414538995,27.291804550452493,27.38187685853045,1832961.0,28.374921321868896,28.631176261901857,-1.3995934499924816,0.0180327819910737,-0.0209339656844321,0.0193236842580524,-0.0241545899654908,Services,18.0
2020-05-29,28.46274185180664,29.72374904338319,27.697129790425244,28.012382017815987,4911591.0,28.246568775177003,28.542005043029786,-1.393477789610938,0.0177134290162622,-0.0158227846191165,0.0443037848617,-0.0268987459243249,Services,18.0
2020-06-01,30.03899955749512,30.894683929406032,28.372669545857693,28.41770484206925,3168892.0,28.161000347137453,28.486160430908203,-1.3740189601185304,0.0553796859731707,-0.0539729930859609,0.0284857813015084,-0.0554722206526233,Services,18.0
2020-06-02,31.750368118286133,32.15569265379925,29.76878417264534,30.489359215794856,3085569.0,28.26007957458496,28.489763221740724,-1.352892193281534,0.0569715565099107,-0.0397163553440823,0.012765979090481,-0.0624113691614028,Services,18.0
2020-06-03,32.83123016357422,33.32662525723042,31.25497086086737,32.24576104817978,3792088.0,28.410950183868408,28.53569984436035,-1.339549000624538,0.0340425043659755,-0.0178326889512658,0.0150891419903551,-0.0480109729319763,Services,18.0
2020-06-04,31.705331802368164,32.831231344810405,31.30000727989441,32.4709421168398,1424380.0,28.516784858703613,28.609558868408204,-1.3534481645476863,-0.0342935173490764,0.0241476834005078,0.0355113628666754,-0.012784112306419,Services,18.0
2020-06-05,33.73195266723633,34.94792285955094,31.840439279668946,32.15569322891662,4726441.0,28.735209465026852,28.75367401123047,-1.3284296223937555,0.0639205064151635,-0.0467289710106442,0.036048022606639,-0.0560748263294168,Services,18.0
2020-06-08,35.62346267700195,36.07382251725728,33.776988019149684,33.9571326424464,4038425.0,29.048209571838377,28.92841361999512,-1.3050790175844136,0.056074726192855,-0.046776194938268,0.0126422252754805,-0.051833104338965,Services,18.0
2020-06-09,33.86705780029297,35.71353584981852,33.37166267509192,35.71353584981852,1777148.0,29.32743263244629,29.15539493560791,-1.3267617556875624,-0.0493047206734031,0.0545213599720959,0.0545213599720959,-0.0146276398771423,Services,18.0
2020-06-10,34.677703857421875,35.08302835593689,33.82201956855072,34.13727348338353,1526530.0,29.68321666717529,29.38417766571045,-1.3167543670813484,0.0239361228810934,-0.0155843759511972,0.0116883315049207,-0.0246753444919339,Services,18.0
2020-06-11,34.22734832763672,35.93871711840774,34.047203701875624,34.677708174052995,4322796.0,29.9646915435791,29.56882522583008,-1.322313985558344,-0.0129868901250441,0.0131578947368422,0.050000040154708,-0.0052631779720907,Services,18.0
2020-06-12,33.9120979309082,34.452528374152784,32.42590905802615,32.606053684432,2399856.0,30.277691650390626,29.741763458251956,-1.3262057373291465,-0.0092104826149786,-0.0385126349050156,0.0159362138062246,-0.0438247399470826,Services,18.0
2020-06-15,34.09223937988281,34.67770856114854,33.32662900681808,33.731953560311815,2574424.0,30.62221689224243,29.929113121032717,-1.3239818993568009,0.0053120113459693,-0.0105679716593681,0.0171730925253095,-0.0224570279626894,Services,18.0
2020-06-16,34.047203063964844,34.72274282093229,33.32662801039414,34.72274282093229,2671204.0,31.00277090072632,30.12366851806641,-1.3245378706229531,-0.0013210137185808,0.0198412702417376,0.0198412702417376,-0.0211640014076032,Services,18.0
2020-06-17,34.002166748046875,34.767777075269414,33.056411803838806,33.68691624530178,4272598.0,31.342792510986328,30.309216728210448,-1.3250938418891054,-0.0013227611041458,-0.0092714827581745,0.0225165158707574,-0.0278145493261071,Services,18.0
2020-06-18,34.362457275390625,34.947923007664045,33.77698810714429,33.82202340409257,1763373.0,31.6985767364502,30.49386428833008,-1.320646071759887,0.0105961049486484,-0.0157274512403715,0.0170379471869932,-0.0170380471790539,Services,18.0
2020-06-19,35.9837532043457,36.70432828720669,34.317419674508336,34.67770893392534,4962903.0,32.12867050170898,30.71183853149414,-1.300631247455195,0.0471821882807025,-0.0362953876157264,0.0200250118093285,-0.0463079412637847,Services,18.0
2020-06-22,37.15468597412109,38.28058554909446,36.02878639914773,36.47914622913707,5009209.0,32.64658422470093,30.939720611572262,-1.2861761358120265,0.0325405958385124,-0.0181818181818181,0.0303030303030302,-0.0303030303030302,Services,18.0
2020-06-23,37.87525939941406,38.505763821700775,36.70432457858027,37.46993488251741,2850485.0,33.18926763534546,31.166701889038087,-1.2772806897381168,0.0193938774181771,-0.0107015641166253,0.0166468674349584,-0.0309155591117062,Services,18.0
2020-06-24,35.66849899291992,38.19051691918482,35.398283768240965,38.19051691918482,2411933.0,33.59909515380859,31.284696197509767,-1.304523046318261,-0.0582639021220348,0.0707071504961707,0.0707071504961707,-0.0075757386015204,Services,18.0
2020-06-25,34.857852935791016,36.16389718268754,34.76777890457262,35.12806815750027,1997558.0,33.94362058639526,31.383775329589845,-1.3145304349244753,-0.0227272265449077,0.0077519181174756,0.0374677192339496,-0.0025840384198163,Services,18.0
2020-06-26,34.49756622314453,35.84864586715259,34.22735098153756,35.30821538393865,1829438.0,34.24536180496216,31.44592510223389,-1.31897815796143,-0.0103358836618578,0.0234987348252484,0.039164491641779,-0.0078328784082652,Services,18.0
2020-06-29,33.686912536621094,34.857847264156604,33.41669392290548,34.63266737670853,2016390.0,34.42775745391846,31.431513557434084,-1.3289856407521716,-0.023498866015063,0.0280748447652869,0.0347593364711766,-0.0080214716448667,Services,18.0
2020-06-30,32.155696868896484,34.04720703460728,31.70533697839646,34.04720703460728,2180467.0,34.448023891448976,31.3693639755249,-1.3478884283400312,-0.0454543189750625,0.0588234854129507,0.0588234854129507,-0.0140056019415846,Services,18.0
2020-07-01,32.470947265625,33.05641649491952,31.88548147230376,32.24576732143069,1718252.0,34.43000974655151,31.355853309631343,-1.3439966765692288,0.0098038738831827,-0.0069348129068194,0.0180305558844695,-0.0180304500676221,Services,18.0
2020-07-02,32.92130279541016,33.46173665150993,32.561016993983124,32.92130279541016,1123977.0,34.49080829620361,31.389179878234863,-1.3384370580922331,0.01386949158277,0.0,0.0164159316372838,-0.0109438500555714,Services,18.0
2020-07-03,33.10144805908203,33.77698781538983,32.921303436872044,33.14648335564131,1415233.0,34.4592830657959,31.424307899475096,-1.336213173027624,0.0054719968037531,0.0013605234574298,0.0204081632653061,-0.0054421976310055,Services,18.0
2020-07-06,34.45252227783203,34.9929526254483,33.14647826245831,33.326622856987846,4161289.0,34.400736045837405,31.471145210266112,-1.31953422341211,0.0408161666020923,-0.0326797385620915,0.0156862346175448,-0.0379085166781555,Services,18.0
2020-07-07,33.957130432128906,35.39828045275031,33.326626009617286,34.67770544243961,2279042.0,34.4052396774292,31.543202743530276,-1.3256498131552577,-0.0143789717834934,0.0212201384846384,0.0424402769692766,-0.0185676591186593,Services,18.0
2020-07-08,35.218135833740234,36.16389418529423,33.776985813423245,33.91209513106601,4357286.0,34.432261276245114,31.596345138549804,-1.3100827589797843,0.0371352168326394,-0.0370843223741271,0.0268542990469109,-0.040920678684427,Services,18.0
2020-07-09,36.38907623291016,37.74015574498396,35.35324723259776,35.533391854735505,7302312.0,34.54034767150879,31.70443153381348,-1.295627553152088,0.0332482220154344,-0.0235148694816488,0.0371287114689624,-0.0284653832288162,Services,18.0
