Date_Ticker,Close_JMFINANCIL.NS,High_JMFINANCIL.NS,Low_JMFINANCIL.NS,Open_JMFINANCIL.NS,Volume_JMFINANCIL.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-02-12,105.24197387695312,106.84070182108158,102.31858842422136,105.9728237250864,481214.0,98.71916923522949,,1.266310292630376,-0.0013004409567805,0.0069444711193633,0.0151909726246455,-0.0277777520226837,Financial Services,9.0
2020-02-13,105.15062713623048,106.33825648448006,103.91732402529512,104.2370682437004,238893.0,99.09144439697266,,1.2617504348818191,-0.0008679687139796,-0.0086880974218677,0.0112945531623973,-0.0117289182625368,Financial Services,9.0
2020-02-14,104.05435180664062,105.15061961126324,102.63833283659407,105.15061961126324,240826.0,99.55964317321778,,1.2070264292234316,-0.0104257612098645,0.0105355305721355,0.0105355305721355,-0.0136084550570058,Financial Services,9.0
2020-02-17,99.12114715576172,103.91733169555664,96.28911577386316,102.86673749762122,440723.0,99.77661437988282,,0.9607701175633996,-0.0474098830584813,0.0377880043697795,0.0483870967741935,-0.0285714145080284,Financial Services,9.0
2020-02-18,100.62850952148438,102.04452156830123,94.09656229807472,99.21249050476656,501680.0,100.06210174560547,,1.0360148160479574,0.0152072732103669,-0.0140717478918386,0.014071678628158,-0.0649114972930714,Financial Services,9.0
2020-02-19,103.73461151123048,104.87656008810484,97.75079818044824,101.54206884965144,610902.0,100.59196586608888,,1.191065594145818,0.030867017751892,-0.0211360762780865,0.0110083660625726,-0.0576838650437747,Financial Services,9.0
2020-02-20,111.27147674560548,112.82452408677466,101.54207307207744,104.60249399138218,1285111.0,101.25657997131349,,1.5672917524839367,0.0726552606172246,-0.0599343421088071,0.0139572816555662,-0.0874384339822493,Financial Services,9.0
2020-02-24,104.4197769165039,110.35790930351644,103.68892706552668,110.35790930351644,1245892.0,101.51466026306151,,1.2252677644428942,-0.0615764257786051,0.0568678899952141,0.0568678899952141,-0.0069991516220305,Financial Services,9.0
2020-02-25,104.55681610107422,106.15554421864356,101.49639509856463,104.28275260571748,605509.0,102.00341491699218,,1.232108503178347,0.0013123872566773,-0.0026211920520972,0.0152905202853905,-0.0292704112140437,Financial Services,9.0
2020-02-26,106.3382568359375,108.21104838987314,102.501305292689,104.05435959706384,1081102.0,102.496736907959,,1.3210346791338106,0.0170380162795046,-0.0214776629486914,0.0176116442911515,-0.0360825130805771,Financial Services,9.0
2020-02-27,104.28274536132812,107.708591089559,103.6889307077879,105.05926899908026,472186.0,102.98777542114256,,1.2184274065524885,-0.0193299338899328,0.0074463290649049,0.0328515107303772,-0.005694275227246,Financial Services,9.0
2020-02-28,96.56317138671876,102.31859515197796,95.01012406969384,102.31859515197796,655275.0,103.06086006164551,,0.833080771027162,-0.0740254195251756,0.0596026795993449,0.0596026795993449,-0.0160832260863226,Financial Services,9.0
2020-03-02,100.30876159667967,106.88638233716004,98.8927426324579,101.7704543201308,1301076.0,103.25727500915528,,1.0200536001252969,0.0387890140326947,0.0145719346962758,0.0655737408754737,-0.0141166029934185,Financial Services,9.0
2020-03-03,101.58773803710938,103.73460684089784,99.76062039637073,101.03960413886792,361497.0,103.64096908569336,,1.083897702125845,0.0127503960777841,-0.0053956698793827,0.0211331489928856,-0.017985612004386,Financial Services,9.0
2020-03-04,97.0656280517578,102.31859145220588,95.923679486443,101.40503259995404,495387.0,103.549613571167,,0.8581624641370303,-0.0445143289212686,0.0447058823529411,0.0541176470588236,-0.011764705882353,Financial Services,9.0
2020-03-05,100.81121063232422,105.05926038083366,96.83723130755102,98.6643488793916,1697830.0,103.62498168945312,,1.045134912390118,0.038588145523245,-0.021295863222619,0.0421386641611001,-0.0394200139036816,Financial Services,9.0
2020-03-06,95.1928253173828,96.92858845224733,92.1780854230503,92.26943991016935,790312.0,102.9398120880127,,0.7646756687429158,-0.0557317512576316,-0.0307101443566421,0.0182341802449637,-0.0316698226392697,Financial Services,9.0
2020-03-09,88.93495178222656,92.45215192628848,84.04741337658982,92.26944294603882,735869.0,101.94403305053712,,0.4522943740954395,-0.065738920073985,0.0374935961282958,0.0395480075445975,-0.0549563282791761,Financial Services,9.0
2020-03-11,90.62503814697266,93.91385569230644,88.7065658921287,90.25962017073655,1221200.0,101.26343154907228,,0.5366603114572992,0.0190036237820713,-0.0040321966611861,0.0362903852244462,-0.0211693401081127,Financial Services,9.0
2020-03-12,82.22029113769531,89.528761461046,75.23156499701112,81.16969713473357,1208694.0,100.10549545288086,,0.1171111247898497,-0.092741996926355,-0.0127777947319878,0.0888888888888888,-0.0850000169542101,Financial Services,9.0
2020-03-13,82.49435424804688,85.69180973099598,73.08469675312243,74.22664513988997,662466.0,98.96811447143554,,0.1307918405706613,0.0033332782766797,-0.1002215143511188,0.0387596886125671,-0.1140642602841784,Financial Services,9.0
2020-03-16,72.30818176269531,79.0228376739591,71.44029670456693,76.73894063135913,436034.0,97.32599220275878,,-0.3776827603621576,-0.1234772073580142,0.0612760376578809,0.0928616340167465,-0.0120025844513231,Financial Services,9.0
2020-03-17,59.6553955078125,75.642675333194,57.8739515739009,73.99826662033728,894978.0,95.10604438781738,,-1.0092860883925632,-0.1749841573448406,0.2404287322283602,0.2679938619011888,-0.0298622432849062,Financial Services,9.0
2020-03-18,62.076316833496094,63.94911513615804,59.929455076476586,63.40098125754248,1181604.0,93.2538028717041,,-0.8884382422818725,0.0405817664114983,0.0213392883408249,0.030169288356544,-0.0345842322246326,Financial Services,9.0
2020-03-19,61.57386779785156,62.98987983143033,56.6406486207719,56.6406486207719,612795.0,91.30107078552246,,-0.9135195545466938,-0.0080940535984475,-0.0801187151873508,0.0229969642028591,-0.0801187151873508,Financial Services,9.0
2020-03-20,66.82682037353516,67.60334387542153,58.650465817473375,58.650465817473375,911294.0,89.4556812286377,,-0.6513020269640011,0.0853113952972575,-0.1223513929042147,0.0116199378864043,-0.1223513929042147,Financial Services,9.0
2020-03-23,60.3405647277832,62.57878111851424,60.15784877615359,60.15784877615359,316443.0,86.90913562774658,93.98145317077636,-0.9750837276729636,-0.0970606653061807,-0.0030280782497464,0.0370930633617432,-0.0030280782497464,Financial Services,9.0
2020-03-24,57.0517463684082,66.00462169351421,55.17895157098018,60.34056005933195,244071.0,84.5407341003418,93.40591110229492,-1.1392553638030791,-0.054504268798477,0.057646152839677,0.1569255262984126,-0.0328262483909705,Financial Services,9.0
2020-03-25,58.65047454833984,62.57878033546045,55.727089057855295,56.64064789486931,339690.0,82.24541702270508,92.80478927612305,-1.0594498554573468,0.0280224231806674,-0.0342678668663462,0.0669782438654078,-0.0498441915943081,Financial Services,9.0
2020-03-26,61.66521835327149,64.4972492095898,60.02080974255741,64.4972492095898,922814.0,80.01176509857177,92.21097587585449,-0.9089595063756134,0.0514018655117083,0.0459259033203125,0.0459259033203125,-0.0266667118778934,Financial Services,9.0
2020-03-27,60.11217880249024,67.60335904369602,59.335648156472665,66.68980013770013,577502.0,77.80323677062988,91.48012878417968,-0.9864843241569732,-0.0251850166472143,0.1094224409469817,0.1246200086311868,-0.0129180252901662,Financial Services,9.0
2020-03-30,58.01098251342773,61.48250866439615,56.183864953949694,56.6406443438192,422778.0,75.87562732696533,90.6862459564209,-1.0913720968801444,-0.0349545854254654,-0.0236220472440945,0.0598425677442175,-0.031496062992126,Financial Services,9.0
2020-03-31,59.152931213378906,61.11708399127813,57.55420334274704,58.92454151757436,459838.0,73.8178358078003,89.97549705505371,-1.0343681623474783,0.0196850432534364,-0.0038610038610038,0.0332046567703305,-0.0270270270270269,Financial Services,9.0
2020-04-01,57.64555740356445,59.19861150556528,57.32581322576733,59.19861150556528,118348.0,71.62072677612305,89.23277374267577,-1.109613432099607,-0.0254826562081427,0.0269414361132502,0.0269414361132502,-0.0055467271408038,Financial Services,9.0
2020-04-03,56.68632507324219,58.23937579133453,56.18386841046389,57.554206664377645,224340.0,69.60176162719726,88.468125,-1.1574965086000182,-0.0166401778996927,0.0153102461663214,0.0273972729063967,-0.0088638073138289,Financial Services,9.0
2020-04-07,58.74183654785156,60.02081335550549,57.37149479478548,58.46776610626809,231498.0,67.49829292297363,87.78021514892578,-1.054889236018696,0.036261152437621,-0.0046656770998335,0.0217728433909631,-0.0233282075195213,Financial Services,9.0
2020-04-08,62.898529052734375,64.58861162863678,58.696159494573934,58.741840227666415,944017.0,65.88357810974121,87.0786018371582,-0.8473949524042966,0.0707620454034789,-0.0660856285141895,0.0268699856953003,-0.0668118892675082,Financial Services,9.0
2020-04-09,62.62445831298828,65.31945397577692,62.03064370104657,63.6750453534615,518969.0,64.5680534362793,86.34592758178711,-0.8610760490301552,-0.0043573473636611,0.016775986072766,0.0430342351117742,-0.0094821516694628,Financial Services,9.0
2020-04-13,61.20843505859375,63.49233188913829,59.28996311491633,63.49233188913829,190565.0,63.09722328186035,85.67446182250977,-0.9317612706112034,-0.022611345351962,0.0373134328358208,0.0373134328358208,-0.0313432608077774,Financial Services,9.0
2020-04-15,60.20352554321289,64.13182415097978,59.83810063391121,61.20843881636719,410563.0,61.99638500213623,84.949095993042,-0.9819244664084164,-0.0164178272883284,0.0166919339704283,0.0652503083884554,-0.0060698257453275,Financial Services,9.0
2020-04-16,69.56749725341797,71.30326019871681,58.37640304096734,59.38131622932988,2452610.0,61.35004215240478,84.45120643615722,-0.5144925840856029,0.1555385938898845,-0.1464215535450734,0.0249507746264878,-0.1608667072165053,Financial Services,9.0
2020-04-17,71.34896087646484,75.68836639227298,69.43048825293016,72.85633471277869,1288626.0,61.30208110809326,83.97615608215332,-0.4255652655949981,0.0256077003396776,0.0211267805136468,0.0608194634161733,-0.0268885853412268,Financial Services,9.0
2020-04-20,69.61317443847656,72.58224039629702,69.06504057870514,72.58224039629702,357439.0,61.79997005462646,83.44081031799317,-0.512212464788801,-0.0243281249883044,0.0426509203433107,0.0426509203433107,-0.0078739960387219,Financial Services,9.0
2020-04-21,63.53802490234375,66.68980035010748,63.17259994480125,66.68980035010748,429560.0,61.87305545806885,82.83329368591309,-0.8154725205589755,-0.0872701120892277,0.049604554951274,0.049604554951274,-0.0057512797746569,Financial Services,9.0
2020-04-22,61.57386779785156,65.95894608977724,60.2948840156604,65.95894608977724,778875.0,61.87305545806885,82.08691627502441,-0.9135195545466938,-0.0309130966458438,0.0712165476809414,0.0712165476809414,-0.0207715355220188,Financial Services,9.0
2020-04-23,65.5021743774414,68.88234669762494,61.39115907417349,61.39115907417349,1424850.0,61.80682315826416,81.41088279724121,-0.7174258674163042,0.063798275471123,-0.0627615089474605,0.0516039712011093,-0.0627615089474605,Financial Services,9.0
2020-04-24,61.48251724243164,63.85776900716794,61.25412751563197,63.21827359018807,532351.0,61.86392078399658,80.46260879516602,-0.918079602717774,-0.0613667740531391,0.0282317059484107,0.0386329622024168,-0.0037147100841545,Financial Services,9.0
2020-04-27,59.74674987792969,63.03556032710269,59.19861596471766,62.21335597233423,932398.0,61.998670959472655,79.48053314208984,-1.0047258497989593,-0.0282318851334217,0.041284356043536,0.0550458469438499,-0.009174288381074,Financial Services,9.0
2020-04-28,60.43191909790039,61.66522214685737,58.92454560699704,60.2948838769272,912897.0,62.08774318695068,78.60443016052245,-0.9705234890793596,0.0114678910797757,-0.002267596710791,0.0204081397276001,-0.0249433331491821,Financial Services,9.0
2020-04-29,61.48251724243164,63.35530882024813,60.84302182545176,61.07141155225143,887768.0,62.07860813140869,77.72650024414062,-0.918079602717774,0.017384821799706,-0.0066865461698514,0.0304605546716945,-0.010401256254006,Financial Services,9.0
2020-04-30,60.11217880249024,63.857768923093126,59.74675384611161,62.441749830838965,1348067.0,62.07860813140869,76.82390434265136,-0.9864843241569732,-0.0222882617921778,0.0387537280257794,0.0623100043155935,-0.0060790502633301,Financial Services,9.0
2020-05-04,53.44319152832031,59.381323920355904,52.48395545428925,59.381323920355904,2172839.0,61.85021858215332,75.78975563049316,-1.3193876445882846,-0.1109423648755458,0.1111111111111111,0.1111111111111111,-0.0179487049070179,Financial Services,9.0
2020-05-05,52.118534088134766,56.5492968050097,50.65684125501247,54.8135335163452,2228226.0,61.49849872589111,74.75103927612305,-1.3855120563081582,-0.0247862712219121,0.0517090412338356,0.0850131876192512,-0.0280455476865582,Financial Services,9.0
2020-05-06,57.41717147827149,59.10725393176413,52.62098758679461,52.66666831657852,4086238.0,61.48707942962646,73.91695976257324,-1.1210140285836163,0.1016651270578041,-0.0827366280745944,0.0294351395232386,-0.0835322215984099,Financial Services,9.0
2020-05-07,59.74674987792969,62.07632075155601,58.650475081604775,60.29488379114171,4139221.0,61.64010066986084,73.09932456970215,-1.0047258497989593,0.0405728519827869,0.0091742883810739,0.0389907547839161,-0.0183486934195541,Financial Services,9.0
2020-05-08,58.42208480834961,60.75165900555765,56.18386509536534,60.568950037110106,1783437.0,61.62411308288574,72.19307403564453,-1.07085064236388,-0.0221713327049009,0.0367474943046481,0.0398748898614296,-0.0383111920830389,Financial Services,9.0
2020-05-11,58.51344299316406,60.705978502216254,58.10233735779148,58.42208502365342,1113394.0,61.40485877990723,71.1379133605957,-1.0662902133477523,0.0015637611207157,-0.0015613159102825,0.0374706289169881,-0.0070258322591034,Financial Services,9.0
2020-05-12,58.60479736328125,59.1529312394739,55.13327119756046,58.37640766737594,973212.0,61.20387573242188,70.22161376953125,-1.0617299747541489,0.0015612543963249,-0.0038971160413635,0.0093530547131639,-0.0592362114009435,Financial Services,9.0
2020-05-13,61.44569396972656,63.69091031359826,59.108830434922126,63.69091031359826,3961275.0,61.215738677978514,69.3593913269043,-0.9199177513374523,0.0484754957659024,0.0365398484225416,0.0365398484225416,-0.0380313636941878,Financial Services,9.0
2020-05-14,58.87972259521485,62.178818494038914,58.558978422996965,61.39986636388162,1046329.0,61.14954853057861,68.41022064208984,-1.0480062234830183,-0.0417599868881932,0.0428015564202333,0.0560311046555812,-0.0054474470680326,Financial Services,9.0
2020-05-15,58.00641250610352,61.1319576059564,57.91448615301132,59.063583100491705,637609.0,60.57149429321289,67.48469398498536,-1.0916002230633388,-0.0148321026427916,0.0182250642422845,0.0538827513169168,-0.0015847619102892,Financial Services,9.0
2020-05-18,56.12189483642578,59.24743646420011,53.13424273982002,59.24743646420011,1365486.0,59.810140991210936,66.67586845397949,-1.1856718060272275,-0.0324880920618809,0.0556920188971543,0.0556920188971543,-0.0532350539003295,Financial Services,9.0
2020-05-19,57.50081253051758,58.19027072274624,55.98400661167394,56.535571762750585,1495078.0,59.204522895812985,65.81970947265626,-1.1168388243325995,0.0245700487859653,-0.016786558750882,0.0119904078201111,-0.0263788606124238,Financial Services,9.0
2020-05-20,58.32815933227539,59.93689148514925,56.16785505670048,56.99520622722116,1944416.0,58.94402961730957,64.95451789855957,-1.075539225738346,0.0143884367080675,-0.0228526516233926,0.0275807118086732,-0.0370370726644809,Financial Services,9.0
2020-05-21,57.96044921875,58.42008799686343,56.62749606086795,56.90328213314847,1708290.0,58.763358688354494,64.17241432189941,-1.093894624049406,-0.0063041611073422,-0.0182394563853645,0.007930214211741,-0.0229976333145955,Financial Services,9.0
2020-05-22,57.91448593139648,59.10954955761554,56.995208376929874,57.9604491077667,1380608.0,58.38397426605225,63.31447982788086,-1.0961890250354729,-0.0007930112339199,0.0007936386835007,0.0206349690755207,-0.0158730158730158,Financial Services,9.0
2020-05-26,55.61628723144531,58.51201268008617,55.34050469032839,58.46604600092896,801062.0,58.09066276550293,62.52294906616211,-1.2109107881415355,-0.0396826228013754,0.0512396442003486,0.0520661409236182,-0.004958665075381,Financial Services,9.0
2020-05-27,55.61628723144531,56.81134724746216,54.42122721542847,55.80014342777835,877397.0,57.88413963317871,61.85657577514648,-1.2109107881415355,0.0,0.0033057977345363,0.0214875906952156,-0.0214875906952156,Financial Services,9.0
2020-05-28,55.84610748291016,57.17906054393762,55.616288110552496,56.16785320150474,535335.0,57.6548490524292,61.16099716186523,-1.1994385927886768,0.0041322472769254,0.0057612917550797,0.0238683253158757,-0.0041152263374486,Financial Services,9.0
2020-05-29,58.7418327331543,59.29339782181388,55.662251052303226,55.8461072507782,1097957.0,57.517814826965335,60.69142799377441,-1.0548894264412194,0.0518518725970342,-0.0492957973499137,0.0093896472581163,-0.052425699668593,Financial Services,9.0
2020-06-01,60.120750427246094,61.54562635655938,59.10954657112972,59.75303802133174,806763.0,57.518243408203126,60.2439559173584,-0.9860564447465912,0.0234742027943831,-0.0061162311398513,0.0237002352629909,-0.0168195481415366,Financial Services,9.0
2020-06-02,62.46490478515625,63.33822263876471,59.844965251392665,60.21267766272618,1447192.0,57.969329071044925,60.04709037780762,-0.8690406614995086,0.03899077009604,-0.0360558801806623,0.0139809362811353,-0.0419425842843222,Financial Services,9.0
2020-06-03,67.10725402832031,69.03773527574401,64.53327435606849,64.57924103410276,6557640.0,58.7187650680542,60.196127548217774,-0.6373033055688869,0.0743193199306251,-0.0376712328767123,0.0287671023852207,-0.038356206188463,Financial Services,9.0
2020-06-04,64.76310729980469,67.93461938390676,64.4413615266867,66.8314820015327,952620.0,59.08606185913086,60.24986335754394,-0.7543187079709225,-0.0349313462822716,0.0319375457411732,0.0489709684469021,-0.0049680410118146,Financial Services,9.0
2020-06-05,63.43014907836914,64.80906536268151,62.60279790507553,64.80906536268151,1415731.0,59.27023181915283,60.286988983154295,-0.8208574791020071,-0.0205820609450523,0.0217391304347824,0.0217391304347824,-0.0130435003750566,Financial Services,9.0
2020-06-08,66.0960464477539,68.0265275846112,64.99290935988547,66.46375881037672,1447129.0,59.65392990112305,60.27237350463867,-0.6877808889524555,0.0420288681032579,0.0055633034407507,0.0292072104249572,-0.0166899103222523,Financial Services,9.0
2020-06-09,65.2686996459961,68.94580948520714,64.80906091609471,66.46376314915186,3873474.0,59.99169273376465,60.37093620300293,-0.7290804875467088,-0.0125173417507171,0.0183099021374339,0.056338028169014,-0.0070422535211268,Financial Services,9.0
2020-06-10,67.52093505859375,70.1408817574027,66.18798538064604,67.06129627122816,3489121.0,60.43749961853028,60.58031997680664,-0.6166531254267132,0.0345071286054926,-0.0068073522229323,0.0388019907682763,-0.0197412798977234,Financial Services,9.0
2020-06-11,68.02653503417969,68.85388618730154,66.7395451308269,67.93460868683965,1652252.0,60.76654167175293,60.76784118652344,-0.5914145241574524,0.0074880475980847,-0.001351330731366,0.0121621827821474,-0.0189189395389041,Financial Services,9.0
2020-06-12,68.39424896240234,68.94581407227436,65.0388846081788,66.18798150938338,1545793.0,61.2422679901123,60.90242179870606,-0.5730589354238693,0.0054054484479901,-0.0322580843636691,0.0080644954545114,-0.049059159287911,Financial Services,9.0
2020-06-15,67.10725402832031,68.48617020698443,66.73954164463714,68.39424386444624,583356.0,61.697310066223146,61.04232330322266,-0.6373033055688869,-0.0188172975594704,0.0191781030942317,0.0205479452054793,-0.0054794729572452,Financial Services,9.0
2020-06-16,66.14201354980469,68.57810033598999,63.98171281999159,68.48617398837617,966346.0,62.19831600189209,61.2049439239502,-0.6854862975438649,-0.014383549028966,0.0354413225839629,0.0368311555007458,-0.0326615507129428,Financial Services,9.0
2020-06-17,64.6711654663086,66.41779397706192,64.44134610998658,65.54448322845033,1062748.0,62.55683364868164,61.31530860900879,-0.7589082716331507,-0.0222377276492883,0.0135039743886586,0.0270078403282101,-0.0035536603471564,Financial Services,9.0
2020-06-18,64.34942626953125,65.17677743855997,63.98171385957062,64.99291772681421,1404962.0,62.85789699554444,61.44938598632813,-0.7749688881130962,-0.004975002297507,0.0099999564034598,0.0128571646554129,-0.0057143075125557,Financial Services,9.0
2020-06-19,66.41780090332031,68.02653656533846,64.80906524130218,65.7283427624554,1227425.0,63.28076457977295,61.64401550292969,-0.6717195107824158,0.0321428605303419,-0.0103806228373701,0.0242214532871973,-0.0242214532871971,Financial Services,9.0
2020-06-22,67.10725402832031,67.75074543961809,65.7283378496562,66.92340134324391,1674188.0,63.74040298461914,61.81132385253906,-0.6373033055688869,0.0103805473174817,-0.0027396842224957,0.0095889992909887,-0.0205479452054794,Financial Services,9.0
2020-06-23,66.50971984863281,68.30231502344212,66.18797415475323,67.33707092827325,1219498.0,64.28507461547852,61.88354766845704,-0.6671310896553287,-0.0089041667453019,0.0124395514147912,0.0269523789739156,-0.0048375740359729,Financial Services,9.0
2020-06-24,66.14201354980469,69.31352514396204,65.4065957553634,67.01533138596284,1621324.0,64.81136093139648,61.95389877319336,-0.6854862975438649,-0.0055286099485154,0.0132036778030735,0.0479500309099181,-0.0111187693717174,Financial Services,9.0
2020-06-25,69.31352233886719,72.5309934698561,65.36062642966863,65.72833881877345,6163354.0,65.48473167419434,62.11600051879883,-0.5271705348574819,0.0479499884997357,-0.0517241571214072,0.0464190972038471,-0.0570292170389672,Financial Services,9.0
2020-06-26,67.47496795654297,70.18683369791303,66.18797809095713,69.95701432954165,1813533.0,65.92138843536377,62.26142936706543,-0.6189477168353037,-0.0265251904720077,0.0367846988026321,0.0401906932822351,-0.0190735898743178,Financial Services,9.0
2020-06-29,65.2686996459961,67.01532822232743,64.53327487274171,67.01532822232743,873797.0,66.17878589630126,62.175453414916994,-0.7290804875467088,-0.0326975821902992,0.0267605848715339,0.0267605848715339,-0.0112676486163072,Financial Services,9.0
2020-06-30,64.34942626953125,67.56689758300782,63.70593481224829,65.72834254673549,1882551.0,66.27301197052002,62.03546272277832,-0.7749688881130962,-0.0140844444802913,0.0214285714285713,0.05,-0.0099999564034597,Financial Services,9.0
2020-07-01,64.30345916748047,65.72834211668099,63.61400103338941,64.80906460455958,746815.0,66.13282222747803,61.9292684173584,-0.7772634795216867,-0.0007143358490601,0.0078628030843914,0.0221587293692764,-0.0107219447136638,Financial Services,9.0
2020-07-02,67.10725402832031,67.93460513822485,65.36062546597303,65.7283378496562,1605440.0,66.25002956390381,62.00065299987793,-0.6373033055688869,0.0436025510468615,-0.0205479452054794,0.0123287880257383,-0.0260274181627246,Financial Services,9.0
2020-07-03,67.24514770507812,68.85388326255114,66.32587024366498,67.7047864357847,1127272.0,66.44077949523925,62.11407859802246,-0.6304199121881624,0.0020548252011566,0.0068352698505838,0.0239234444770433,-0.0136705397011674,Financial Services,9.0
