Date_Ticker,Close_NLCINDIA.NS,High_NLCINDIA.NS,Low_NLCINDIA.NS,Open_NLCINDIA.NS,Volume_NLCINDIA.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-01-31,45.22343444824219,46.41757904757733,45.06935061051077,45.91680730967642,708455.0,,,-0.7608285532235819,-0.0134456244487323,0.0153321584239205,0.0264054381075775,-0.0034071679785346,Power,16.0
2020-02-03,42.95071029663086,44.29893887096456,42.604022361164034,43.5670427714024,325859.0,,,-0.7897296543880332,-0.0502554522746926,0.0143497620997408,0.0313901345291478,-0.0080717625639364,Power,16.0
2020-02-04,43.56704330444336,44.53006372646424,43.1433149065352,44.26041918386043,173606.0,,,-0.7818920544764246,0.014349774510268,0.0159151465609408,0.0221043327473786,-0.0097258929174325,Power,16.0
2020-02-05,43.41296005249024,44.45302388607059,43.18183573577409,43.91373185446282,212803.0,,,-0.7838514544543268,-0.0035366928821954,0.0115350761930794,0.0239574503172053,-0.0053238552827703,Power,16.0
2020-02-06,43.60557174682617,43.91373951547951,43.066282560041294,43.72113539479759,280680.0,44.96535034179688,,-0.7814021074627384,0.0044367325817694,0.0026502037088833,0.0070671649587021,-0.0123674375815088,Power,16.0
2020-02-07,43.45148468017578,43.83669286727342,42.83514922969537,43.83669286727342,547919.0,44.928755569458005,,-0.7833615559502459,-0.0035336554591009,0.0088652479871047,0.0088652479871047,-0.0141844508885471,Power,16.0
2020-02-10,42.75810623168945,43.99077118172568,41.10170994985477,43.52852256018837,2727875.0,44.80163707733154,,-0.7921789043604108,-0.015957531798739,0.018018018018018,0.0288288013355151,-0.0387387662320524,Power,16.0
2020-02-11,42.37289810180664,42.91219011997429,41.87212631231417,42.91219011997429,1058179.0,44.62251510620117,,-0.7970774043051663,-0.0090090082052633,0.0127272865988992,0.0127272865988992,-0.0118182095614346,Power,16.0
2020-02-12,41.602481842041016,43.91373083326552,41.44839798817837,43.83669037578672,2136041.0,44.41257667541504,,-0.8068744041946769,-0.0181818165449669,0.0537037319607203,0.0555555555555555,-0.0037037178322122,Power,16.0
2020-02-13,41.10171127319336,42.44993989147493,40.67798286665733,42.37289943170662,2038182.0,44.18915576934815,,-0.813242454122859,-0.0120370359333131,0.0309278645374149,0.0328022502352813,-0.010309264344728,Power,16.0
2020-02-14,40.36981964111328,41.40988058250717,39.94608827937737,41.17875625540911,4464543.0,43.89639759063721,,-0.8225495555082888,-0.017806840868872,0.0200381527955104,0.0257633289085759,-0.0104962411401109,Power,16.0
2020-02-17,40.48537826538086,40.6779823512665,39.56087806534875,40.56242166307818,1173584.0,43.56897048950195,,-0.8210800540344675,0.0028625003850621,0.0019029931545238,0.0047573739986601,-0.0228354097119217,Power,16.0
2020-02-18,40.36981964111328,41.525444215508834,38.90602733798348,40.292776239477085,1891231.0,43.237691497802736,,-0.8225495555082888,-0.0028543298647253,-0.001908440570731,0.0286259533648904,-0.0362595700486868,Power,16.0
2020-02-19,40.0616569519043,41.14024119924859,39.79201235952104,40.67798954799862,4737412.0,43.03353176116944,,-0.8264683069544878,-0.0076334918498161,0.0153846007127027,0.0269231062669019,-0.0067307398869441,Power,16.0
2020-02-20,40.90910720825195,42.372899455927886,40.48537880147371,40.94763037706328,2248106.0,42.95263786315918,,-0.8156917040952366,0.0211536496696843,0.0009416770846457,0.0357815740202871,-0.0103578013722277,Power,16.0
2020-02-24,41.02466583251953,41.79508209228516,40.52389408810996,40.63945770263672,975363.0,42.777367782592776,,-0.8142222026214153,0.0028247652455311,-0.0093896713615023,0.0187793427230047,-0.0122066014249559,Power,16.0
2020-02-25,42.10325241088867,42.295856487902974,41.25579270868275,41.37135633045332,514306.0,42.60980224609375,,-0.800506354266495,0.0262911727976627,-0.0173833620569909,0.0045745652885593,-0.0201281291510571,Power,16.0
2020-02-26,41.83361053466797,42.60402694576279,41.71804983634697,42.37290261021542,511928.0,42.42490272521973,,-0.8039352557182184,-0.0064043003991532,0.0128913586146368,0.0184162065202659,-0.0027623888266883,Power,16.0
2020-02-27,46.07089614868164,47.49616812878817,41.25579406502125,41.75656585728396,8380434.0,42.45571937561035,,-0.7500518048355147,0.1012890247783462,-0.0936454606282092,0.0309364935187463,-0.1045150515006463,Power,16.0
2020-02-28,46.18645858764648,47.76581144272994,44.684146188360266,45.45456250195268,5150478.0,42.47305335998535,,-0.7485822548520882,0.0025083609963195,-0.0158465513069141,0.0341951494740904,-0.0325271182339155,Power,16.0
2020-03-02,46.34054946899414,48.11250667131935,46.10942218872548,47.68877822233589,2721894.0,42.52890911102295,,-0.7466227578549753,0.0033362783391422,0.0290939310990221,0.0382377253319103,-0.004987581781336,Power,16.0
2020-03-03,47.765811920166016,48.26658370456848,45.5316034128543,46.61018743822652,4336364.0,42.769664192199706,,-0.7284984050785911,0.0307562699947159,-0.0241935483870967,0.0104838955786921,-0.0467742181593371,Power,16.0
2020-03-04,46.41758346557617,48.38214450164943,45.8397712232661,47.76581203096635,3664059.0,42.912191200256345,,-0.7456431548852349,-0.0282258041974293,0.029045643153527,0.0423236387893868,-0.0124481327800829,Power,16.0
2020-03-05,45.07366943359375,46.03361069468257,44.24462743774908,45.379104381488034,1588524.0,42.99522666931152,,-0.7627330403282669,-0.0289526927436686,0.0067763497343893,0.021297162470943,-0.0183930442376359,Power,16.0
2020-03-06,43.19741439819336,43.764654504715566,40.14305176397767,40.14305176397767,1617334.0,42.97481880187989,,-0.7865924411930716,-0.0416264098081618,-0.0707070707070707,0.0131313439571496,-0.0707070707070707,Power,16.0
2020-03-09,41.015724182128906,41.8883991647274,40.05578303286692,41.8883991647274,2865506.0,42.85303077697754,,-0.8143359091362747,-0.0505051111613684,0.0212765957446809,0.0212765957446809,-0.0234042228536403,Power,16.0
2020-03-11,41.102989196777344,42.63017037352159,40.66665171770756,41.62659616905555,1441187.0,42.77027492523193,,-0.8132262034050782,0.0021275990218029,0.0127389025107511,0.0371549905879833,-0.0106157115965667,Power,16.0
2020-03-12,38.615867614746094,40.4921201411832,37.00142024380502,40.4921201411832,3368491.0,42.58242340087891,,-0.8448536899170745,-0.0605095062581543,0.0485876051046081,0.0485876051046081,-0.0418078751213806,Power,16.0
2020-03-13,39.57581329345703,40.09942033550517,34.60156803244262,36.65235312573865,1872982.0,42.481089973449706,,-0.8326465387970704,0.0248588401091463,-0.0738698696105307,0.013230480904222,-0.1256890218308359,Power,16.0
2020-03-16,36.477813720703125,39.27037433953489,36.0851093115096,39.27037433953489,1370010.0,42.2498950958252,,-0.872042256485074,-0.0782801240187296,0.0765550435728783,0.0765550435728783,-0.0107655686878691,Power,16.0
2020-03-17,35.954219818115234,37.961372163247184,35.77968410788815,37.43776836155773,1135173.0,42.02911510467529,,-0.8787005393818584,-0.0143537632654427,0.0412621536761874,0.05582522316673,-0.0048543873600935,Power,16.0
2020-03-18,37.35049057006836,43.11014775804055,30.49999292499299,36.6087181271207,4401753.0,41.87237071990967,,-0.8609448596058717,0.0388346836342594,-0.0198597777867499,0.1542056637025222,-0.1834111825713251,Power,16.0
2020-03-19,36.30328369140625,37.26322832162088,34.20886539901247,34.9070048298104,851185.0,41.66904392242432,,-0.8742616679474672,-0.0280372991807853,-0.0384615031925165,0.02644236368188,-0.0576922547887748,Power,16.0
2020-03-20,40.09941864013672,41.277528609200935,36.128747885189775,36.65235157610918,2249539.0,41.67093200683594,,-0.82598811037147,0.1045672612152463,-0.0859630184408025,0.0293797269141704,-0.0990206563985588,Power,16.0
2020-03-23,34.29612350463867,39.27037118752305,33.37981550939459,37.350485708112686,766924.0,41.34028282165527,42.79190254211426,-0.8997857244282772,-0.1447226750985699,0.0890585259019405,0.1450381901678068,-0.0267175383573641,Power,16.0
2020-03-24,35.430606842041016,36.56508710685294,34.339762994330506,35.77967820490488,440332.0,41.06057987213135,42.616847076416015,-0.8853590648266695,0.0330790544665755,0.0098522547022723,0.0320197808033528,-0.0307881784970203,Power,16.0
2020-03-25,35.866943359375,36.30328088602916,34.90700213233232,34.90700213233232,243329.0,40.74876441955566,42.42817642211914,-0.8798103906418709,0.0123152425607409,-0.0267639541352712,0.012165450573309,-0.0267639541352712,Power,16.0
2020-03-26,34.601558685302734,37.30684935361809,33.94705255629189,35.77966838592612,1502918.0,40.38716182708741,42.20110084533692,-0.8959016573498788,-0.0352799696755178,0.0340478794998271,0.0781840694784783,-0.0189155099908505,Power,16.0
2020-03-27,36.65235137939453,37.0886888958159,35.34333883013044,35.47424141665328,850460.0,39.91623458862305,42.018122863769534,-0.8698227480034705,0.0592687951645047,-0.0321428208124069,0.011904761904762,-0.0357142857142857,Power,16.0
2020-03-30,37.78683471679688,37.96137041900442,35.517880575073725,35.8233155571932,663832.0,39.496253395080565,41.86245697021484,-0.8553960884018627,0.0309525390515636,-0.0519630494144263,0.0046189553455759,-0.0600461551947498,Power,16.0
2020-03-31,38.3104362487793,38.83403995021951,37.26322551690773,37.74319613139312,455265.0,39.09474773406983,41.70416603088379,-0.8487377084858676,0.0138567185080911,-0.0148064123755378,0.0136673907349955,-0.0273348683651425,Power,16.0
2020-04-01,37.568660736083984,38.790407153920526,37.525027648802215,38.39770271040226,263648.0,38.58489017486572,41.51486083984375,-0.8581704982586699,-0.0193622309043517,0.0220673816440308,0.0325203612239251,-0.0011614224842425,Power,16.0
2020-04-03,38.04862976074219,38.39770110236005,37.306857321043005,38.22316543155112,202683.0,38.166442489624025,41.33592544555664,-0.8520669712082731,0.0127757821347408,0.0045871736224523,0.0091743472449046,-0.0194953785290983,Power,16.0
2020-04-07,38.39770126342773,38.83403877778487,38.17953250624917,38.484967434702746,339546.0,37.83264408111573,41.22098243713379,-0.8476280027546711,0.0091743514781105,0.0022726925936613,0.0113636363636364,-0.0056818181818182,Power,16.0
2020-04-08,39.18311309814453,41.01572946609703,38.39770418102701,38.48497035893282,464389.0,37.63192901611328,41.154104995727536,-0.8376403116066653,0.0204546576715223,-0.0178174393000124,0.0467705657629147,-0.0200445767325903,Power,16.0
2020-04-09,40.09941864013672,41.80113562911143,39.793980379607824,41.80113562911143,761023.0,37.58611373901367,41.06549201965332,-0.82598811037147,0.0233852154548582,0.0424374478903644,0.0424374478903644,-0.0076170246573892,Power,16.0
2020-04-13,40.0557861328125,41.62660055725805,39.88125045698719,41.62660055725805,1690372.0,37.53375358581543,40.957516479492185,-0.8265429632370683,-0.0010881082270989,0.0392156683490672,0.0392156683490672,-0.0043573149518675,Power,16.0
2020-04-15,40.09941864013672,41.01572676374124,39.968516052911326,40.79755800435963,686680.0,37.60793113708496,40.84887283325195,-0.82598811037147,0.001089293496314,0.0174102116164875,0.0228509079352925,-0.0032644509986577,Power,16.0
2020-04-16,40.012149810791016,40.57938992630354,39.96851672398032,40.53575683949284,481640.0,37.62974796295166,40.74002456665039,-0.8270978646122719,-0.0021763115851847,0.0130862008459393,0.0141766967832241,-0.0010904959372848,Power,16.0
2020-04-17,40.57938766479492,41.36479649958088,40.44848508266695,40.62302074917393,829344.0,37.83482666015625,40.63481674194336,-0.8198845833210733,0.0141766402626765,0.0010752524099042,0.0193548715242775,-0.003225839266213,Power,16.0
2020-04-20,40.5357551574707,41.015725750454415,40.40485257347924,40.8411900814628,511842.0,38.063903427124025,40.54106315612793,-0.8204394361866716,-0.0010752381895124,0.0075349508799222,0.0118406722933654,-0.0032293115912838,Power,16.0
2020-04-21,39.0958366394043,41.01572217286863,38.83403482324796,41.01572217286863,509590.0,38.15117073059082,40.4639656829834,-0.8387501628666778,-0.0355221831312307,0.0491071607233313,0.0491071607233313,-0.0066964116555692,Power,16.0
2020-04-22,39.22674560546875,39.44491437598972,38.790408064426806,39.09584301155967,211937.0,38.29734382629395,40.37715972900391,-0.8370854587410671,0.0033484119363367,-0.0033370750463386,0.0055617351670018,-0.0111234703340037,Power,16.0
2020-04-23,38.8776741027832,39.8376186870565,38.834041014632426,39.35764473042424,569331.0,38.23625659942627,40.28645401000976,-0.841524427194669,-0.0088988137378615,0.0123456620983062,0.0246914098239372,-0.0011223173494232,Power,16.0
2020-04-24,37.87409973144531,39.09584284372311,37.5250283685138,39.05220975560448,825476.0,38.4151554107666,40.17182456970215,-0.8542863826706661,-0.0258136422638011,0.031105954531271,0.0322580106442353,-0.0092166246962087,Power,16.0
2020-04-27,37.78683471679688,39.27038319207353,37.743201623492894,39.27038319207353,729991.0,38.5329668045044,40.05853157043457,-0.8553960884018627,-0.0023040815561877,0.0392609882885266,0.0392609882885266,-0.0011547168115826,Power,16.0
2020-04-28,37.52503204345703,38.22317150869978,37.39412943729021,38.09227223152452,385653.0,38.61587123870849,39.95387008666992,-0.8587253026146628,-0.0069284097305845,0.0151163145553234,0.0186046334200127,-0.0034884075785793,Power,16.0
2020-04-29,39.2703742980957,39.6194456234529,38.39769931369358,39.18310813125184,1208812.0,38.84931201934815,39.8918196105957,-0.8365306543850741,0.0465114127715447,-0.002222188313802,0.008888922797309,-0.0222222222222221,Power,16.0
2020-04-30,39.488548278808594,40.14305460387172,39.27037950378755,39.35764568219944,481318.0,38.99112186431885,39.84954093933106,-0.8337562445282669,0.0055556888522824,-0.0033149508481526,0.0165745856353591,-0.005524861878453,Power,16.0
2020-05-04,38.48496627807617,39.27037511191077,38.17953135880213,39.0958394456152,366474.0,39.02602844238281,39.79720603942871,-0.8465182970234746,-0.0254145073565794,0.0158730337224439,0.0204081985718673,-0.0079364736106847,Power,16.0
2020-05-05,38.70314025878906,40.09942244884719,37.52503017782597,38.61587407834416,468840.0,39.0456636428833,39.76387245178223,-0.8437438871666674,0.005669070336101,-0.0022547571039815,0.0360767157579946,-0.0304396509711006,Power,16.0
2020-05-06,38.26679992675781,39.18311140001395,38.135900665572045,39.18311140001395,141195.0,39.08057060241699,39.719500885009765,-0.8492926098610712,-0.0112740291643947,0.0239453383875825,0.0239453383875825,-0.003420700488055,Power,16.0
2020-05-07,38.3104362487793,38.44133550964378,38.04863106906805,38.39770242268895,76172.0,39.09366092681885,39.67831321716309,-0.8487377084858676,0.0011403180329947,0.0022778694907823,0.0034168042361735,-0.0068337822626488,Power,16.0
2020-05-08,37.87409973144531,38.35407035873271,37.612294544751066,38.22316776538558,207927.0,39.06748085021973,39.63456207275391,-0.8542863826706661,-0.0113894948755089,0.0092165367999612,0.0126727930351013,-0.00691251247028,Power,16.0
2020-05-11,37.263221740722656,38.572234190661455,36.914150422475984,38.572234190661455,284551.0,38.97148628234864,39.56164436340332,-0.8620546138466736,-0.0161291752161562,0.0351288049929472,0.0351288049929472,-0.009367717066321,Power,16.0
2020-05-12,36.65235137939453,37.26322456818265,36.56508520770669,37.26322456818265,383764.0,38.799132919311525,39.47419807434082,-0.8698227480034705,-0.016393385563346,0.0166666848318917,0.0166666848318917,-0.0023809160505021,Power,16.0
2020-05-13,37.39412307739258,38.2231650078008,37.00142198366484,37.91773008401456,994971.0,38.666049766540525,39.380015487670896,-0.8603900067402735,0.0202380384908964,0.014002387635573,0.0221703803213249,-0.0105016794461254,Power,16.0
2020-05-14,37.39412307739258,38.09226575288855,37.045055068635584,37.39412307739258,795098.0,38.53078498840332,39.29122573852539,-0.8603900067402735,0.0,0.0,0.018669850180764,-0.0093348360659386,Power,16.0
2020-05-15,37.17595291137695,38.13589738922384,37.04505366143706,37.43775806923848,442584.0,38.38897514343262,39.1133268737793,-0.8631643680874754,-0.0058343436898918,0.0070423254108815,0.0258216508971613,-0.0035210731585534,Power,16.0
2020-05-18,36.30328369140625,37.69956588199351,36.21601751092828,37.69956588199351,483180.0,38.175169944763184,38.91566337585449,-0.8742616679474672,-0.0234740242449478,0.0384615948919735,0.0384615948919735,-0.0024038095622359,Power,16.0
2020-05-19,36.39054870605469,36.82688621253258,36.30327920736452,36.34691562120509,222283.0,37.96790962219238,38.7166633605957,-0.8731519622162707,0.0024037774486249,-0.0011990224495388,0.0119904074544854,-0.0023981363786265,Power,16.0
2020-05-20,36.041481018066406,36.60872116551069,35.605143467414294,36.47781856871852,343838.0,37.81519184112549,38.48217674255371,-0.8775908821602673,-0.0095922622878781,0.0121065377539117,0.0157385360263064,-0.0121065377539116,Power,16.0
2020-05-21,35.866943359375,36.56508606521456,35.60514150918074,35.9978459489677,809759.0,37.6472017288208,38.27116394042969,-0.8798103906418709,-0.0048426883069515,0.0036496722980015,0.0194647951693123,-0.0072992517809808,Power,16.0
2020-05-22,35.299713134765625,35.99785264140667,35.08154433087832,35.779683837519364,493547.0,37.46830368041992,38.075684814453126,-0.8870235749138589,-0.0158148470842891,0.0135970142567825,0.019777483855909,-0.0061804695991266,Power,16.0
2020-05-26,35.69241714477539,35.86694952223326,35.03791074233324,35.43061192060516,441796.0,37.359219551086426,37.92558486938477,-0.8820297535946586,0.0111248498963863,-0.0073350376666365,0.0048899007525866,-0.0183374076288346,Power,16.0
2020-05-27,35.82331466674805,36.47782103701381,35.605145876659456,35.99785036461723,996114.0,37.261043548583984,37.82173667907715,-0.8803651949978639,0.0036673762228461,0.0048721258625235,0.0182704022884094,-0.0060901340961365,Power,16.0
2020-05-28,35.910579681396484,36.12874844415347,35.692410918639496,36.12874844415347,794738.0,37.18032093048096,37.71788848876953,-0.8792554892666674,0.0024359838127832,0.006075333918099,0.006075333918099,-0.0060753339180991,Power,16.0
2020-05-29,36.434181213378906,36.73961613147553,35.77967496403677,35.866941132352686,681015.0,37.03851127624512,37.67425476074219,-0.8725971093506724,0.0145807039771534,-0.0155688988234466,0.0083831969849363,-0.0179640718562873,Power,16.0
2020-06-01,37.35049057006836,37.48139315599609,36.73961738405738,36.73961738405738,826591.0,36.93160839080811,37.629748306274415,-0.8609448596058717,0.0251497172757371,-0.0163551583041459,0.0035047086110464,-0.0163551583041459,Power,16.0
2020-06-02,37.6122932434082,38.2231664429072,37.35049139476324,37.35049139476324,556978.0,36.88797473907471,37.652437896728514,-0.8576156453930717,0.0070093503283098,-0.0069605393893616,0.0162413175805506,-0.0069605393893616,Power,16.0
2020-06-03,37.91773223876953,38.921306566090976,37.74319655997718,37.91773223876953,1389916.0,36.84870433807373,37.6917081451416,-0.8537315298050678,0.0081207224825319,0.0,0.026467150540594,-0.0046030094229605,Power,16.0
2020-06-04,37.39412307739258,38.964940768267525,37.26322382248033,38.1358988378593,1138092.0,36.80507049560547,37.69258079528809,-0.8603900067402735,-0.01380908431126,0.019836693560951,0.0420070738822757,-0.0035005301405607,Power,16.0
2020-06-05,38.13589859008789,38.48496659657697,37.48139233280603,37.655928000546055,905144.0,36.796343612670896,37.72923309326172,-0.8509572169674713,0.0198366869350058,-0.0125857946786807,0.0091532655422941,-0.0171624710962488,Power,16.0
2020-06-08,38.790409088134766,38.96494477495592,38.39770462503501,38.57224031185616,1162190.0,36.84215908050537,37.70305290222168,-0.8426341329258655,0.017162582297641,-0.0056242968663442,0.0044994546570671,-0.0101237515234114,Power,16.0
2020-06-09,38.52860641479492,39.18311272991154,38.39770382017509,39.00857704674885,552994.0,36.90542831420898,37.787702560424805,-0.8459633471386657,-0.006749159895298,0.0124575134326587,0.0169875418817455,-0.0033975429375916,Power,16.0
2020-06-10,38.615867614746094,38.83403635833223,38.31043270532184,38.615867614746094,366254.0,37.003604125976565,37.8514077758789,-0.8448536899170745,0.0022648418427525,0.0,0.0056497175141241,-0.0079095700366349,Power,16.0
2020-06-11,38.3104362487793,39.13947488789444,38.17953365892368,38.74677377630986,753439.0,37.0494197845459,37.900277633667,-0.8487377084858676,-0.00790947827494,0.0113895212442136,0.0216400208478846,-0.0034168911313243,Power,16.0
2020-06-12,38.26679992675781,38.397702516934736,36.65235240252861,37.35049178249283,463663.0,37.09305362701416,37.9735824584961,-0.8492926098610712,-0.0011390191888737,-0.0239452513933431,0.0034207874822944,-0.0421892483123551,Power,16.0
2020-06-15,37.13231658935547,38.79040024256843,37.0450504303403,38.26679330150564,1117276.0,37.090871810913086,37.98318176269531,-0.863719269462679,-0.0296466738680456,0.0305522740392498,0.0446533856626729,-0.0023501404445147,Power,16.0
2020-06-16,37.39412307739258,38.09226575288855,37.088688153606334,37.91773008401456,597834.0,37.1454137802124,37.975327529907226,-0.8603900067402735,0.0070506370753113,0.014002387635573,0.018669850180764,-0.0081679926857517,Power,16.0
2020-06-17,37.65593338012695,37.91773525464289,37.26322890385731,37.39412817661956,259911.0,37.208683013916016,37.96223747253418,-0.8570606955082627,0.0070013756491232,-0.0069525617879269,0.0069524733824313,-0.010428754276395,Power,16.0
2020-06-18,39.22674560546875,40.27395636976766,37.65593112351601,37.65593112351601,1705638.0,37.36794624328613,37.99539916992188,-0.8370854587410671,0.0417148662731275,-0.0400444762293444,0.0266963457746776,-0.0400444762293444,Power,16.0
2020-06-19,39.70671844482422,40.31759170208134,39.44491657142586,39.70671844482422,797245.0,37.55993499755859,38.02856094360352,-0.830981883181065,0.0122358567336402,0.0,0.0153846321525152,-0.0065933898255065,Power,16.0
2020-06-22,41.84477233886719,42.41200916498633,40.27395780108832,40.31759089094496,2135717.0,37.88718795776367,38.09750236511231,-0.8037933166130654,0.0538461494120691,-0.0364963497842647,0.0135557393292893,-0.037539086724098,Power,16.0
2020-06-23,42.67381286621094,43.59012103704551,41.888403960357735,42.67381286621094,1528344.0,38.23625774383545,38.16731636047364,-0.7932508211090666,0.0198122843310035,0.0,0.0214723763659774,-0.0184049386052186,Power,16.0
2020-06-24,43.06651306152344,45.248200720749374,42.80471120821456,44.50642824820903,3284367.0,38.59841766357422,38.226658248901366,-0.7882570482994717,0.0092023695314894,0.0334346824092439,0.0506585628631983,-0.0060790120838172,Power,16.0
2020-06-25,40.27395248413086,43.459214229027765,39.488543654435226,43.066509814179945,4975929.0,38.816586303710935,38.23102157592773,-0.8237686503994717,-0.0648429691394614,0.0693390431731137,0.0790898719501642,-0.0195016575541004,Power,16.0
2020-06-26,40.88482284545898,41.62659860060163,40.62302100852256,40.71029050682869,1318882.0,39.03911838531494,38.24672966003418,-0.8160005162426749,0.0151678770929877,-0.0042688784366271,0.0181430590502127,-0.0064033990785775,Power,16.0
2020-06-29,40.79755783081055,40.92846041747909,39.75034712443538,40.49212290057203,922965.0,39.21147174835205,38.26243782043457,-0.8171102219738714,-0.0021344109763735,-0.0074865983769217,0.0032085887888535,-0.0256684655174214,Power,16.0
2020-06-30,40.27395248413086,41.36479623149095,40.14304990285128,40.84118923536355,910271.0,39.34455471038818,38.25632911682129,-0.8237686503994717,-0.0128342325991939,0.0140844569813751,0.0270855895703288,-0.0032503038119033,Power,16.0
2020-07-01,39.9685173034668,40.71029310596795,39.57581285849456,40.27395557355239,1604523.0,39.44709396362305,38.24498435974121,-0.8276527174778702,-0.0075839385464938,0.0076419714988802,0.0185590022484225,-0.0098253443326549,Power,16.0
2020-07-02,39.61944961547852,40.18668641509972,39.357644430585886,39.357644430585886,1095737.0,39.55836029052735,38.255456619262695,-0.8320916374218668,-0.0087335661049904,-0.0066079965126609,0.0143171297210449,-0.0066079965126609,Power,16.0
2020-07-03,40.0557861328125,41.27752920560742,39.70671478116188,39.88125045698719,1743472.0,39.654354667663576,38.27203742980957,-0.8265429632370683,0.0110131897734267,-0.0043573149518675,0.0305010384453323,-0.008714629903735,Power,16.0
2020-07-06,40.84119415283203,41.71386925579422,40.5357591983918,41.19026552561344,2969896.0,39.75689392089844,38.31130783081055,-0.8165553205986678,0.0196078543413269,0.0085470412905936,0.0213675217158575,-0.0074785999962992,Power,16.0
2020-07-07,40.18668746948242,41.45206702336226,40.01215178463843,40.92846329782158,2087701.0,39.83979797363281,38.35755958557129,-0.8248783561306682,-0.0160256500067156,0.0184582476199974,0.0314875306615098,-0.0043431219598912,Power,16.0
2020-07-08,40.92845916748047,42.23747167822303,39.88124849308823,40.40485216578887,2645086.0,39.95542755126953,38.42039207458496,-0.8154456148674712,0.0184581448411577,-0.0127932253581545,0.0319829413901471,-0.0255863693794828,Power,16.0
