Date_Ticker,Close_ANANDRATHI.NS,High_ANANDRATHI.NS,Low_ANANDRATHI.NS,Open_ANANDRATHI.NS,Volume_ANANDRATHI.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2022-01-10,605.051513671875,619.5697087955324,574.0441853794463,586.5913250913461,1185655.0,569.9748718261719,,-0.8977087846819662,0.0159010010450909,-0.0305101105664533,0.023994973643733,-0.0512474187598582,Financial Services,9.0
2022-01-11,601.8787841796875,616.060432848458,595.1485102351862,605.4362264298759,378459.0,572.0155883789063,,-0.899929247482789,-0.005243734492842,0.0059105626310402,0.0235623003194886,-0.011182108626198,Financial Services,9.0
2022-01-12,594.6197509765625,610.4359074468317,586.5914599291402,606.39773109733,161687.0,573.6260528564453,,-0.9050095460828324,-0.0120606231585625,0.0198075830838517,0.0265987741649917,-0.0135015546224913,Financial Services,9.0
2022-01-13,596.0138549804688,603.7055966356664,590.1488667583814,599.4270536032964,353212.0,575.9816467285157,,-0.9040338700635644,0.0023445302676486,0.0057267102002847,0.0129053067993691,-0.0098403555103254,Financial Services,9.0
2022-01-14,598.9464111328125,604.7632799103858,592.7929933964771,599.8598173303945,166453.0,578.5872283935547,,-0.9019814946991858,0.0049202818488839,0.0015250215722213,0.0097118350981877,-0.010273736718277,Financial Services,9.0
2022-01-17,595.1485595703125,613.4645091580627,592.3602795174078,604.2825035378697,269120.0,581.8297821044922,,-0.9046394547106974,-0.0063408870842334,0.0153473344103391,0.0307754245443758,-0.0046850152085016,Financial Services,9.0
2022-01-18,589.8604736328125,605.7727534016435,586.4953364564232,601.8788206913457,154614.0,583.6974334716797,,-0.9083403684320488,-0.0088853209042762,0.0203748981255091,0.0269763452208129,-0.0057049714751427,Financial Services,9.0
2022-01-19,592.138427734375,601.9775367434953,581.3300098767032,594.2225926308577,145045.0,585.39775390625,,-0.9067461221034676,0.0038618524267834,0.0035197257919183,0.0166162311856139,-0.0182531944414191,Financial Services,9.0
2022-01-20,586.5161743164062,607.2122193592231,584.286639453961,586.5646308897243,309974.0,587.0284851074218,,-0.9106809058920442,-0.0094948295105258,8.261762495220815e-05,0.0352864012095461,-0.0038013186337849,Financial Services,9.0
2022-01-21,584.6257934570312,601.8805904906511,577.694848037044,577.7433046019761,212651.0,588.790640258789,,-0.912003905658638,-0.0032230668857142,-0.0117724687006322,0.0295142589101109,-0.0118553534543915,Financial Services,9.0
2022-01-24,562.2819213867188,589.6665685955112,553.5091524325833,586.3707527493461,317612.0,589.4332000732422,,-0.92764146217918,-0.0382191006971961,0.0428411984209249,0.0487026990682102,-0.0156020825505108,Financial Services,9.0
2022-01-25,574.3020629882812,582.3962618339215,556.6595541832389,562.2334199848125,150277.0,590.6479217529297,,-0.9192290597501,0.0213774285538436,-0.0210144517689379,0.0140939748736466,-0.0307199119453664,Financial Services,9.0
2022-01-27,575.5138549804688,580.6514940967995,564.9477189842801,571.9271811637925,49623.0,591.389614868164,,-0.918380976404951,0.0021100254905617,-0.0062321241889092,0.0089270467980395,-0.0183594815394101,Financial Services,9.0
2022-01-28,575.9984741210938,592.2353880277309,571.9271167113988,578.6157795391496,98971.0,592.030551147461,,-0.9180418114124818,0.0008420633776774,0.0045439450548017,0.0281891613192426,-0.0070683475610024,Financial Services,9.0
2022-01-31,566.5956420898438,585.4983196274861,563.2028538138567,581.2815921506864,200431.0,592.0691467285156,,-0.924622466586264,-0.0163244044102679,0.0259196311617835,0.0333618477331052,-0.0059880239520957,Financial Services,9.0
2022-02-01,571.0546264648438,579.6820247468507,562.2334019283836,570.9577133376172,140359.0,590.2034484863282,,-0.9215018069275956,0.0078697823346353,-0.0001697090308618,0.0151078336155257,-0.0154472516772494,Financial Services,9.0
2022-02-02,575.2714233398438,582.5901395493303,571.0546372464532,572.9933731517755,67753.0,588.2096710205078,,-0.9185506443331736,0.0073842267964877,-0.0039599571535166,0.0127221967102004,-0.0073300809362459,Financial Services,9.0
2022-02-03,569.0189819335938,577.6948368472873,568.3888691051068,571.2000598030155,40506.0,586.033071899414,,-0.9229264707599422,-0.010868680682851,0.0038330494037477,0.0152470395349764,-0.0011073669745529,Financial Services,9.0
2022-02-04,569.5037231445312,571.9755998118824,556.4172546126995,569.9884071642286,66736.0,583.9960815429688,,-0.922587220335485,0.0008518893504928,0.0008510638297871,0.0043404047539892,-0.0229787234042553,Financial Services,9.0
2022-02-07,565.5293579101562,571.5879083712887,562.2334827930874,569.0190593095558,37641.0,582.4934906005859,,-0.9253687150016844,-0.0069786466231167,0.0061706812397774,0.0107130609160963,-0.0058279469862507,Financial Services,9.0
2022-02-08,565.2870483398438,571.9271963601843,552.6852626573312,565.1416194542161,102788.0,580.5052673339844,,-0.9255382974979188,-0.0004284650600773,-0.0002572655539424,0.0117465065577595,-0.0222927196360184,Financial Services,9.0
2022-02-09,564.0267333984375,572.8964740486498,552.5397465443831,568.0496341666815,134125.0,578.6126647949219,,-0.9264203400583088,-0.0022295132094527,0.0071324647042965,0.0157257451198622,-0.0203660326255135,Financial Services,9.0
2022-02-10,587.1461791992188,589.1333716637869,564.3175758078363,565.1415148991983,193406.0,578.2389862060547,,-0.9102399914018342,0.0409899822681796,-0.0374773183911909,0.0033844935638998,-0.0388806130400394,Financial Services,9.0
2022-02-11,573.6719970703125,594.9980940555697,533.1524246314298,594.1741548837149,186326.0,577.1218933105469,,-0.919670016956304,-0.0229485988434482,0.0357384671347127,0.0371747219563924,-0.0706319510901913,Financial Services,9.0
2022-02-14,551.2796020507812,568.0012003121756,537.5145644024989,557.774379585414,231591.0,574.7385528564453,,-0.9353415326920868,-0.0390334461746207,0.0117812767069049,0.0303323362576619,-0.0249692489928448,Financial Services,9.0
2022-02-15,568.195068359375,574.2536182686683,540.1803099125922,548.6622797856028,294912.0,573.3908782958985,,-0.9235030939631338,0.030684005440556,-0.0343769062096435,0.0106627991805472,-0.0493048250624095,Financial Services,9.0
2022-02-16,554.2361450195312,573.3811627093182,552.6366641792372,567.0802708114137,63886.0,571.6096618652343,,-0.9332723699420606,-0.0245671321649256,0.0231744643637954,0.034543069523393,-0.0028859193949497,Financial Services,9.0
2022-02-17,555.3024291992188,560.2946980120769,544.7848101778325,555.4478580638755,134045.0,569.7678619384766,,-0.9325261215266404,0.0019238806224915,0.0002618912812366,0.0089901800358722,-0.0189403439789618,Financial Services,9.0
2022-02-18,548.8561401367188,555.7386288529813,543.0399324895593,549.7285357844784,110431.0,567.8848602294922,,-0.9370376139503968,-0.0116086095135509,0.0015894796176323,0.0125396952187655,-0.0105969619757021,Financial Services,9.0
2022-02-21,545.9481201171875,550.7465039957597,538.968658036131,542.6522449449981,81389.0,565.9509765625,,-0.939072817485182,-0.0052983282993005,-0.0060369750361664,0.0087890839839182,-0.0127841123064189,Financial Services,9.0
2022-02-22,543.2822875976562,546.7235320389096,529.3718218062164,533.2492936646485,141915.0,565.0009948730469,572.0309497070313,-0.9409385239557204,-0.0048829411097871,-0.0184673680001105,0.0063341738168387,-0.02560448980023,Financial Services,9.0
2022-02-23,543.7185668945312,554.8662995512003,539.3564106375737,540.0349209451202,21214.0,563.4718200683594,571.6840319824219,-0.9406331900305104,0.0008030434763558,-0.0067749129305079,0.0205027625235234,-0.0080228201179005,Financial Services,9.0
2022-02-24,534.509521484375,539.5987033188787,525.4458954798007,533.9763217692924,159114.0,561.4216033935547,571.1260131835937,-0.9470782219232988,-0.0169371545701557,-0.0009975495171756,0.0095212182944293,-0.0169569028057795,Financial Services,9.0
2022-02-25,542.6521606445312,547.5959726347992,537.999206368503,537.999206368503,128129.0,559.7542877197266,571.0010168457031,-0.9413795238779183,0.0152338524064894,-0.0085744692705208,0.0091104621870405,-0.0085744692705208,Financial Services,9.0
2022-02-28,541.8767700195312,544.2517337069276,537.0783860726559,542.6522526694579,27790.0,558.518344116211,570.9018566894531,-0.9419221878658692,-0.0014288906987471,0.0014311051752573,0.0043828483131149,-0.0088551202272472,Financial Services,9.0
2022-03-02,538.6778564453125,547.6929677989858,535.1880958414331,537.126832010633,39794.0,556.8995056152344,571.0694641113281,-0.944160975828124,-0.0059033967706411,-0.0028793172322221,0.0167356263967546,-0.0064783813964583,Financial Services,9.0
2022-03-03,545.07568359375,549.534812457758,537.9993081307232,537.9993081307232,37897.0,555.3897186279297,570.9208288574218,-0.9396833999036144,0.0118769076394864,-0.0129823723127243,0.0081807517712191,-0.0129823723127243,Financial Services,9.0
2022-03-04,539.841064453125,547.353666475209,537.0298735786503,537.0298735786503,30004.0,553.9308227539062,570.555009765625,-0.9433468944142098,-0.0096034721382405,-0.0052074417075376,0.0139163218894704,-0.0052074417075376,Financial Services,9.0
2022-03-07,542.022216796875,544.0094096421509,535.0912109597151,537.9993153671049,35960.0,552.5567474365234,570.3174230957031,-0.9418203956521344,0.004040360186307,-0.0074220231295014,0.0036662571822596,-0.0127873094909637,Financial Services,9.0
2022-03-08,565.7716674804688,583.3656615112276,539.0655312470218,539.0655312470218,221988.0,552.5688629150391,570.6452026367188,-0.9251991325054498,0.0438163786420842,-0.0472030286570843,0.0310973402204983,-0.0472030286570843,Financial Services,9.0
2022-03-09,566.5956420898438,572.4118505629644,554.8663120019298,572.4118505629644,108550.0,552.6342926025391,570.9885009765625,-0.924622466586264,0.001456373050712,0.0102651839178784,0.0102651839178784,-0.020701412465248,Financial Services,9.0
2022-03-10,560.3915405273438,571.9270418166327,552.5396844669164,571.6846998497613,78707.0,552.4525329589844,571.1961791992187,-0.928964461945774,-0.0109497869408537,0.0201522658814412,0.0205847170327262,-0.0140113750700779,Financial Services,9.0
2022-03-11,555.3024291992188,566.1109059499184,553.2667800871849,562.2334339913574,137947.0,550.8603454589844,571.0886279296875,-0.9325261215266404,-0.0090813493068364,0.0124814955377263,0.0194641265414348,-0.0036658386583494,Financial Services,9.0
2022-03-14,551.0372924804688,559.7616051303522,543.5731464913509,551.5704330870775,75310.0,549.7286102294922,570.8457788085938,-0.9355111151883214,-0.0076807456522396,0.0009675218245372,0.0158325267072423,-0.0135456276571015,Financial Services,9.0
2022-03-15,546.9659423828125,555.8356840336116,545.7542322756286,552.5398088758584,20416.0,549.5129272460938,570.468623046875,-0.9383604855690086,-0.0073885200751645,0.0101905183872397,0.0162162594843817,-0.0022153300841825,Financial Services,9.0
2022-03-16,556.2718505859375,559.0830416919539,551.7643245007444,559.0830416919539,23949.0,548.9167663574219,569.4266882324218,-0.93184766339372,0.0170136885718781,0.005053628191064,0.005053628191064,-0.0081030993756834,Financial Services,9.0
2022-03-17,552.5881958007812,562.7181028532076,550.1163193267791,561.991076880529,43670.0,548.8343688964844,568.1755126953125,-0.934425701780432,-0.0066220406106765,0.0170160730019244,0.0183317470937767,-0.0044732704983319,Financial Services,9.0
2022-03-21,558.5498657226562,560.7794003386064,548.8077289414093,554.4785081999703,44046.0,548.9967407226562,567.0954907226562,-0.9302533743491448,0.0107886306062612,-0.0072891567477478,0.0039916482892097,-0.0174418389101973,Financial Services,9.0
2022-03-22,568.7282104492188,571.2000869857591,560.2946971196753,562.9120025206407,74431.0,549.9903442382813,566.2651843261718,-0.9231299697554236,0.018222803998697,-0.0102266914524672,0.0043463230610414,-0.0148287234123344,Financial Services,9.0
2022-03-23,570.32763671875,577.7917821202487,564.1721736110261,571.9271175781879,77295.0,551.2093200683594,565.7601135253906,-0.9220105971322934,0.0028122857986381,0.0028044947438286,0.0130874692386326,-0.0107928543374435,Financial Services,9.0
2022-03-24,573.4295654296875,574.3020201998372,567.0802175618851,567.0802175618851,29237.0,552.716683959961,565.1276745605469,-0.9198396848845264,0.0054388539345274,-0.0110725854587645,0.0015214680629449,-0.0110725854587645,Financial Services,9.0
2022-03-25,575.8046264648438,579.4882132522198,572.8965222907789,574.8352584068222,46448.0,554.3209869384766,564.60619140625,-0.9181774774094694,0.0041418531208389,-0.0016835016835016,0.0063972858467489,-0.005050505050505,Financial Services,9.0
2022-03-28,575.6107177734375,578.1311101218233,571.0062196837927,576.2408306519161,22276.0,556.3760467529297,564.2260107421876,-0.9183131861224512,-0.0003367612597987,0.0010946857989648,0.0043786404084606,-0.007999326536962,Financial Services,9.0
2022-03-29,576.9193725585938,580.6514155868903,570.521508440124,576.7739436964937,159873.0,558.0894073486328,563.84412109375,-0.9173973124948024,0.0022735066334733,-0.0002520783128759,0.0064689161186339,-0.0110897023445334,Financial Services,9.0
2022-03-30,587.921630859375,603.9162011960274,583.5594753130152,586.273693597646,231414.0,560.391650390625,563.6236254882813,-0.9096972846978896,0.0190707035057378,-0.0028029879753194,0.0272052761747731,-0.0074196207749381,Financial Services,9.0
2022-03-31,587.7278442382812,593.6410249166128,584.5289414663478,591.3145179012805,63685.0,562.8441497802735,563.4752111816406,-0.9098329079788832,-0.0003296130145959,0.0061026097336731,0.0100610864982844,-0.005442830050156,Financial Services,9.0
2022-04-01,589.7635498046875,598.1000914323458,586.6615601878156,598.1000914323458,32767.0,565.0785430908203,563.4732727050781,-0.9084082014305426,0.0034636874641265,0.0141353965168229,0.0141353965168229,-0.0052597174204801,Financial Services,9.0
2022-04-04,595.6766967773438,599.3118271482389,587.4370679366482,591.3145403322696,89938.0,567.8703247070313,563.5440380859375,-0.9042698332144964,0.0100263011754702,-0.0073230268510984,0.0061025223759154,-0.0138323840520748,Financial Services,9.0
2022-04-05,593.5440063476562,600.0387836908237,592.5261817948563,596.161311744518,37100.0,570.4464141845704,563.6845947265625,-0.9057624154773248,-0.0035802817891408,0.0044096231599863,0.010942368676474,-0.0017148257617208,Financial Services,9.0
2022-04-06,602.2199096679688,616.5180886097837,592.3323435835734,593.253255077339,82435.0,572.2688262939453,564.0364770507813,-0.8996905077922462,0.0146171189120403,-0.0148893360160966,0.0237424547283702,-0.0164185307155433,Financial Services,9.0
2022-04-07,591.1206665039062,605.8550737301299,587.437079488734,601.0082331402889,103797.0,573.4950775146484,564.613251953125,-0.9074584113036468,-0.0184305483526474,0.0167268160236406,0.0249262258302827,-0.0062315314349578,Financial Services,9.0
2022-04-08,592.1869506835938,602.7530266664985,590.3451277681875,590.3451277681875,41255.0,575.084848022461,564.9709497070312,-0.9067121628882264,0.0018038350545141,-0.0031102051696346,0.0178424667593701,-0.0031102051696346,Financial Services,9.0
2022-04-11,591.3145751953125,593.9318810497762,587.6794446100954,592.2839433513705,35653.0,576.8854553222657,565.2869641113281,-0.9073227025906652,-0.0014731420327216,0.0016393442622952,0.0044262495197233,-0.0061475409836065,Financial Services,9.0
2022-04-12,593.88330078125,601.3959024259763,591.3144520365208,599.0693956697868,115193.0,579.0277557373047,565.6446606445312,-0.9055249572666024,0.0043440931336574,0.0087325150946566,0.0126499627701999,-0.0043255109907112,Financial Services,9.0
2022-04-13,645.7445678710938,699.2536383651478,634.9360901511627,634.9360901511627,3460421.0,583.9666870117187,567.2276391601563,-0.8692293907330884,0.087325686749603,-0.0167380079643019,0.0828641434343986,-0.0167380079643019,Financial Services,9.0
2022-04-18,677.7821655273438,685.3432246307578,631.0586127788166,641.7216615354479,1174141.0,590.042202758789,569.3621899414062,-0.8468075946112945,0.0496134218548246,-0.0532036778569398,0.0111555887539933,-0.0689359430285012,Financial Services,9.0
2022-04-19,640.4614868164062,686.700354948443,633.9667090042051,685.3432160030168,314092.0,594.4358673095703,570.6659912109375,-0.8729268017429306,-0.055062939996216,0.0700771710875352,0.0721961727345699,-0.010140778088758,Financial Services,9.0
2022-04-20,638.135009765625,664.0171499242462,632.2218880091554,646.5685240868207,145719.0,598.4151245117188,572.0483117675781,-0.8745550072867527,-0.003632501092838,0.0132158778191675,0.0405590349417237,-0.009266255049447,Financial Services,9.0
2022-04-21,629.5076293945312,650.155156831541,627.3265513026176,641.9155284843117,97134.0,601.4540954589844,573.2483898925781,-0.8805929557565905,-0.0135196788125798,0.0197104824634366,0.0327994872069601,-0.0034647365497562,Financial Services,9.0
2022-04-22,633.0941772460938,647.5377832022945,624.2729526680804,625.2423206070059,133643.0,604.5924224853516,574.5996862792969,-0.8780828785163545,0.0056973858363116,-0.0124023516899851,0.0228143086373486,-0.0139335108346516,Financial Services,9.0
2022-04-25,622.1888427734375,634.596800817752,618.6022284157044,632.8518910414692,67225.0,607.030386352539,575.7377221679687,-0.8857150733147733,-0.0172254537549113,0.0171379612345676,0.0199424309651798,-0.0057645108866716,Financial Services,9.0
2022-04-26,621.0256958007812,637.5534100425897,615.6456555231476,629.1198957548343,136807.0,609.2914398193359,576.8777014160156,-0.8865291120126934,-0.0018694436362302,0.0130335991067422,0.0266135754986704,-0.0086631524492659,Financial Services,9.0
2022-04-27,648.1679077148438,654.3233705717907,605.3702887734568,620.2500632380276,178633.0,612.9192993164063,578.0981359863281,-0.8675333949067664,0.0437054571132745,-0.0430719326651674,0.0094967103179304,-0.0660285991206701,Financial Services,9.0
2022-04-28,634.208984375,654.2749128707912,624.9515322405371,651.4152655712649,87992.0,615.7837799072265,579.3088757324218,-0.8773026708856932,-0.0215359680318897,0.0271303018723729,0.0316393002782289,-0.014596847983139,Financial Services,9.0
2022-04-29,628.7319946289062,645.6474762727563,622.9643029714126,630.5738173002961,68410.0,617.8242980957032,580.8579235839844,-0.8811357906085172,-0.0086359384383228,0.0029294241220807,0.0269041209742062,-0.0091735297499817,Financial Services,9.0
2022-05-02,627.5689697265625,641.7217211800281,616.6635779391376,630.0893032734415,263643.0,619.8163543701172,582.0454016113281,-0.8819497438744492,-0.0018497943675193,0.00401602639464,0.0225517068819258,-0.0173772004568303,Financial Services,9.0
2022-05-04,623.061279296875,639.7828772243291,621.4133418709191,639.7828772243291,45061.0,621.4812408447266,583.421904296875,-0.8851044908963408,-0.0071827809326703,0.0268378063010503,0.0268378063010503,-0.0026449042505346,Financial Services,9.0
2022-05-05,617.5842895507812,638.1349016667305,611.6711687959836,622.3342161125538,48545.0,622.5766204833984,584.6675415039062,-0.8889376106191647,-0.0087904511611996,0.0076911389135685,0.0332758013175777,-0.0095745971114302,Financial Services,9.0
2022-05-06,610.265625,615.5486925407388,593.4471135235628,608.7631164024945,75958.0,623.4127014160156,585.8957312011719,-0.8940596427453595,-0.0118504707367227,-0.0024620567437425,0.0086569967638907,-0.0275593295565962,Financial Services,9.0
2022-05-09,606.4366455078125,616.4696406074373,598.1001037090372,602.0744891598536,77212.0,623.6235382080079,587.1055017089843,-0.8967393879138182,-0.0062742834191054,-0.0071930949098667,0.0165441768302498,-0.0137467645804856,Financial Services,9.0
2022-05-10,609.3931884765625,615.1124239108055,604.4009198429251,608.7630756397065,48902.0,624.5371643066406,588.4277197265625,-0.8946702251637921,0.0048752709630109,-0.0010340004594262,0.0093851318695252,-0.0081921963160069,Financial Services,9.0
2022-05-11,601.1050415039062,610.7018078651396,590.8297649107977,604.0131453508832,56515.0,624.9830688476562,589.57544921875,-0.9004707581389014,-0.0136006557496581,0.0048379295567062,0.015965206908302,-0.017093978395857,Financial Services,9.0
2022-05-12,593.3986206054688,601.3473905480662,589.3757199037317,600.9112222983206,80801.0,625.087271118164,590.7532312011718,-0.9058641649750656,-0.0128204229982114,0.0126602951742396,0.0133953293226178,-0.0067794237499783,Financial Services,9.0
2022-05-13,593.786376953125,605.6126787922582,591.3145003013645,605.6126787922582,25676.0,625.0824249267578,591.7759155273437,-0.9055927902650962,0.0006534500320553,0.0199167618156164,0.0199167618156164,-0.0041629056302104,Financial Services,9.0
2022-05-16,596.4036254882812,603.6738850431973,588.6486819630375,603.6738850431973,28677.0,622.6153778076172,592.8664526367188,-0.9037610857257926,0.0044077274870906,0.0121901665989434,0.0121901665989434,-0.0130028443722064,Financial Services,9.0
2022-05-17,639.6859741210938,647.5378313439332,597.3730367749982,605.6126648684465,117143.0,620.7105682373046,594.8866149902344,-0.8734695511628693,0.072572242660961,-0.0532656813360068,0.0122745496079192,-0.0661464203654488,Financial Services,9.0
2022-05-18,618.6506958007812,649.0403602298163,615.791048245794,645.6475720852113,47962.0,619.6200286865235,596.358115234375,-0.8881912767717565,-0.0328837572985936,0.0436383187922957,0.0491224929274487,-0.0046223944697674,Financial Services,9.0
2022-05-19,617.4873657226562,623.1581443947166,599.3117172025624,601.0081110644378,34295.0,618.587646484375,597.9110412597656,-0.8890054436176585,-0.0018804312126719,-0.0266875981161694,0.0091836351427592,-0.0294348508634223,Financial Services,9.0
2022-05-20,636.6325073242188,647.4409854352973,610.7503669101349,624.7092913840664,77995.0,618.9438903808593,599.8032470703125,-0.8756065469113893,0.0310049122691872,-0.0187285691556434,0.0169775780952607,-0.0406547578333176,Financial Services,9.0
2022-05-23,613.9977416992188,640.7522760022379,610.701866688971,636.1962343700237,39847.0,617.9890686035156,600.7677685546874,-0.8914476878594008,-0.0355538954806666,0.0361540298330274,0.0435743203696104,-0.0053678943527162,Financial Services,9.0
2022-05-24,607.3575439453125,619.3777315116962,604.8856672344318,617.4874519684824,15702.0,617.2475036621094,601.5830065917969,-0.8960948889961388,-0.0108146940989224,0.0166786567881702,0.0197909578735158,-0.0040698872279146,Financial Services,9.0
2022-05-25,606.8728637695312,614.3854662548287,601.2989974094719,607.890688402175,27221.0,616.5398620605469,602.5126330566407,-0.896434096704602,-0.0007980145807242,0.0016771628678891,0.0123792031804381,-0.0091845701016154,Financial Services,9.0
2022-05-26,607.1636962890625,617.5844035446212,600.2812063260235,612.4467643587085,62971.0,614.4896514892578,603.5498583984376,-0.8962305549931264,0.000479231379246,0.0087012252246563,0.0171629287443391,-0.011335476750511,Financial Services,9.0
2022-05-27,626.1632690429688,634.4998101449363,604.352489126223,606.9212788171012,53492.0,614.0873657226563,605.0523779296875,-0.88293353593258,0.031292339891252,-0.030729988769985,0.0133136859252527,-0.0348324167115096,Financial Services,9.0
2022-05-30,631.9794921875,648.894975961988,627.7627058030819,629.1198446966821,81516.0,614.2497406005859,606.7526489257813,-0.8788630007150275,0.0092886686780922,-0.0045249055169807,0.0267658745000374,-0.0066723468665452,Financial Services,9.0
2022-05-31,640.9461669921875,649.1857954236034,628.1504968891179,628.1504968891179,33314.0,614.9186004638672,608.4461352539063,-0.8725875940344674,0.0141882369847963,-0.0199637204527124,0.0128554141607282,-0.0199637204527124,Financial Services,9.0
2022-06-01,644.67822265625,648.5072383630996,636.6324795141489,643.3695994289048,33556.0,615.9994476318359,610.2879357910156,-0.8699756818645026,0.0058227287348891,-0.0020298858893561,0.0059394215164785,-0.012480246515774,Financial Services,9.0
2022-06-02,655.4866333007812,668.524644333443,640.6553151894092,645.599068171358,328816.0,617.894564819336,612.2266711425781,-0.8624113200645775,0.0167655898162615,-0.0150843123674898,0.0198905826149455,-0.0226264234202415,Financial Services,9.0
2022-06-03,648.8948974609375,661.1089093636169,641.285323928627,661.0119962395962,33250.0,619.8260284423828,613.8300048828125,-0.8670246047020687,-0.0100562475342178,0.0186734382194586,0.0188227892536552,-0.0117269739091584,Financial Services,9.0
2022-06-06,637.407958984375,649.3796900803721,630.6223825328163,648.895006048118,21061.0,621.3745941162109,615.171611328125,-0.8750638402074445,-0.0177023097600393,0.0180214992640601,0.0187818977269635,-0.0106455784806492,Financial Services,9.0
