Date_Ticker,Close_HINDPETRO.NS,High_HINDPETRO.NS,Low_HINDPETRO.NS,Open_HINDPETRO.NS,Volume_HINDPETRO.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-01-23,130.25430297851562,132.602885765804,128.9348672527674,130.88762053030712,7076526.0,,,-0.6629466080545235,0.0067304087364995,0.0048621622265787,0.0180307501063956,-0.0101296901183054,Oil Gas & Consumable Fuels,15.0
2020-01-24,129.1987762451172,131.62653026758136,128.7765644567376,131.09876553210685,5724832.0,,,-0.6746192566408631,-0.0081035843673628,0.0147059387264241,0.0187908437914166,-0.0032679240519939,Oil Gas & Consumable Fuels,15.0
2020-01-27,127.1932373046875,130.14875585846832,126.66546052590968,129.5682146895483,5236429.0,,,-0.6967977108070436,-0.0155228942464962,0.0186721985790143,0.0232364441412946,-0.0041494091192408,Oil Gas & Consumable Fuels,15.0
2020-01-28,127.90572357177734,129.40987105872944,127.2987881380696,127.72099989029778,5034670.0,,,-0.6889186097334441,0.0056016049452621,-0.0014442174776948,0.0117598137514776,-0.0047451780636473,Oil Gas & Consumable Fuels,15.0
2020-01-29,129.67376708984375,131.01958518638034,127.3779483795076,128.24877824890402,5654596.0,,,-0.6693665225917967,0.0138230211181615,-0.0109890294152743,0.0103784915541487,-0.0177045732676639,Oil Gas & Consumable Fuels,15.0
2020-01-30,126.7182388305664,130.33348143010457,125.71547380815316,129.83209891889794,5809462.0,,,-0.702050529226537,-0.0227920289940341,0.0245731010552872,0.0285297730847733,-0.007913344058972,Oil Gas & Consumable Fuels,15.0
2020-01-31,122.6807632446289,127.8001650760848,122.10022211056108,127.72099433610518,6893380.0,,,-0.7466993592365903,-0.0318618347540006,0.0410841191249022,0.041729458605076,-0.004732128483014,Oil Gas & Consumable Fuels,15.0
2020-02-03,117.9044418334961,121.6516318555716,116.95445322952553,118.7488774903322,6474361.0,,,-0.7995187901458,-0.0389329287233785,0.0071620343025635,0.0317815848478995,-0.0080572757836565,Oil Gas & Consumable Fuels,15.0
2020-02-04,122.2849349975586,123.3140942293836,119.32941658995117,119.4349695245344,7520353.0,,,-0.7510766657342879,0.0371529104072992,-0.023305940940976,0.0084160753885631,-0.0241691129628227,Oil Gas & Consumable Fuels,15.0
2020-02-05,125.05574035644533,126.21684678288744,122.7071573898602,123.02381618993049,7483666.0,,,-0.7204354358799774,0.0226585994337081,-0.0162481479116693,0.0092847111466665,-0.0187802891725799,Oil Gas & Consumable Fuels,15.0
2020-02-06,128.4598846435547,129.30432024162158,122.97104721623997,123.52521826976856,9884338.0,128.98765602111817,,-0.682790363762582,0.0272210158238763,-0.0384140651182945,0.0065735353913012,-0.0427280270610932,Oil Gas & Consumable Fuels,15.0
2020-02-07,127.21961212158205,128.45987721198435,124.87102914775942,127.72099459645116,5959459.0,128.6630760192871,,-0.6965060422406324,-0.0096549403373209,0.0039410784745197,0.0097490085822382,-0.0184608562678064,Oil Gas & Consumable Fuels,15.0
2020-02-10,126.05853271484376,128.80294555518802,125.5043737074412,127.19324500607772,5068299.0,128.30682983398438,,-0.7093459556856059,-0.0091265755914163,0.0090014715132438,0.0217709406990511,-0.0043960451979566,Oil Gas & Consumable Fuels,15.0
2020-02-11,126.66546630859376,128.48628480273183,126.4279661433131,127.29879605608876,3942301.0,127.92419509887696,,-0.7026341194706404,0.0048146966387665,0.0050000190734864,0.0143750190734863,-0.0018750190734863,Oil Gas & Consumable Fuels,15.0
2020-02-12,123.26130676269533,127.77376075212771,122.89187152462112,126.9821017336393,3647616.0,127.33308944702148,,-0.74027936032889,-0.0268751984665253,0.0301862366111964,0.0366088443157579,-0.0029971711948945,Oil Gas & Consumable Fuels,15.0
2020-02-13,124.05297088623048,124.65990627077947,122.60159998586064,123.34048257217364,2517714.0,126.9332996368408,,-0.7315246629630676,0.0064226491210196,-0.0057434200000759,0.0048925501760506,-0.011699606144063,Oil Gas & Consumable Fuels,15.0
2020-02-14,123.41966247558594,125.79464003762872,123.050227158712,124.23771593973338,3493005.0,126.51636009216308,,-0.7385281677444443,-0.0051051450531188,0.0066282263922838,0.0192431053075727,-0.0029933262615025,Oil Gas & Consumable Fuels,15.0
2020-02-17,121.38772583007812,123.86825609042756,120.93911980766428,123.49882081069352,1923714.0,126.02157402038574,,-0.7609985435883171,-0.0164636380034644,0.0173913380959995,0.0204347700180309,-0.0036956456622461,Oil Gas & Consumable Fuels,15.0
2020-02-18,118.72247314453124,121.49328005097357,117.29749639931134,120.70162093484718,8068624.0,125.375053024292,,-0.7904725085839935,-0.0219565254009105,0.0166703719851468,0.0233385207792056,-0.012002586431005,Oil Gas & Consumable Fuels,15.0
2020-02-19,119.51412963867188,119.80440625218452,117.95720571500132,119.27664157285172,4187377.0,124.8815845489502,,-0.7817178955885984,0.0066681267090593,-0.0019871128755918,0.0024288058189456,-0.013027111759736,Oil Gas & Consumable Fuels,15.0
2020-02-20,117.3766632080078,120.33219400123744,117.16555731699437,118.48499329534908,7364107.0,124.2377025604248,,-0.8053552831798239,-0.0178846337008543,0.0094425080510009,0.0251798842500063,-0.0017985337565726,Oil Gas & Consumable Fuels,15.0
2020-02-24,114.10445404052734,117.48219603742425,112.89058329528676,117.27109018255771,5897107.0,123.48298645019533,,-0.8415413375017472,-0.0278778513381459,0.0277520817978382,0.0296021923534832,-0.0106382415607497,Oil Gas & Consumable Fuels,15.0
2020-02-25,111.38644409179688,115.2391870410081,109.6711905901248,114.52669861166866,5436640.0,122.69264678955078,,-0.871598724000673,-0.023820366799749,0.0281924299269649,0.0345889751722037,-0.015399122538273,Oil Gas & Consumable Fuels,15.0
2020-02-26,110.225341796875,111.51838342066812,109.32812973464138,111.36005401199624,7603815.0,121.80862770080566,,-0.8844388905569277,-0.0104240897928744,0.0102944767203563,0.011730892394745,-0.0081397984130275,Oil Gas & Consumable Fuels,15.0
2020-02-27,107.87674713134766,111.7294898260043,107.21703521888932,110.30450098171546,7606249.0,120.71877670288086,,-0.9104110609767024,-0.0213072114564667,0.0225048855747553,0.0357143017110597,-0.0061154227393888,Oil Gas & Consumable Fuels,15.0
2020-02-28,104.26150512695312,107.13786502534828,102.65180466994283,107.11148283018926,10237215.0,119.5959400177002,,-0.9503905784409384,-0.0335127087211177,0.0273348989137063,0.0275879376083509,-0.0154390678999908,Oil Gas & Consumable Fuels,15.0
2020-03-02,102.88928985595705,107.79758599366323,101.88652487288128,105.92399115912109,5456683.0,118.6063663482666,,-0.9655653590848884,-0.0131612839208989,0.0294948221278674,0.0477046361635669,-0.0097460579665735,Oil Gas & Consumable Fuels,15.0
2020-03-03,108.48369598388672,109.69756688407418,103.44346453715062,103.46984673249742,9291829.0,118.13532905578612,,-0.9036990560208826,0.0543730658046308,-0.0462175371692168,0.0111894316392737,-0.0464607275869798,Oil Gas & Consumable Fuels,15.0
2020-03-04,108.77395629882812,109.72395688954153,106.2142673820439,109.24895659418482,6201603.0,117.45978012084962,,-0.9004891831226731,0.0026756123333456,0.0043668568425676,0.0087337136851353,-0.0235321854962426,Oil Gas & Consumable Fuels,15.0
2020-03-05,107.50730895996094,111.25449861452644,107.19063806985496,109.22256230231103,6674194.0,116.5823585510254,,-0.9144965301671348,-0.0116447666515632,0.0159547602757772,0.0348552083650521,-0.0029455754512832,Oil Gas & Consumable Fuels,15.0
2020-03-06,106.1614990234375,107.71842307980306,100.85737898576392,104.499009942449,11729649.0,115.46743927001953,,-0.9293793047629648,-0.0125183110761767,-0.015660000059169,0.0146656186158584,-0.0499627462542007,Oil Gas & Consumable Fuels,15.0
2020-03-09,112.2044906616211,119.72525240209625,107.98230057870757,108.80035398419096,37047207.0,114.71668319702148,,-0.8625522736980125,0.0569226291430706,-0.0303386848187396,0.0670272793551174,-0.037629421585688,Oil Gas & Consumable Fuels,15.0
2020-03-11,111.38644409179688,113.18086834328908,107.50731894581924,109.77674353671136,12577471.0,113.98307876586914,,-0.871598724000673,-0.007290675845508,-0.0144514942389122,0.0161098979873473,-0.0348258280224902,Oil Gas & Consumable Fuels,15.0
2020-03-12,97.21574401855467,108.00869526228068,95.15742543936442,108.00869526228068,17811321.0,112.5105926513672,,-1.0283068365889814,-0.1272210473077288,0.1110206104236166,0.1110206104236166,-0.0211726876132061,Oil Gas & Consumable Fuels,15.0
2020-03-13,104.28789520263672,106.55731956387795,79.16590990488432,94.68242703826571,15945948.0,111.56192207336426,,-0.9500987411336732,0.0727469738104584,-0.0921053027842501,0.0217611483751938,-0.2408907117066568,Oil Gas & Consumable Fuels,15.0
2020-03-16,108.08786010742188,113.7350266746738,97.110179737278,101.25319886475351,21634081.0,110.76366653442383,,-0.9080764468890072,0.0364372576261284,-0.0632324595553635,0.0522460761239935,-0.1015625654836152,Oil Gas & Consumable Fuels,15.0
2020-03-17,114.5530776977539,117.11277886213072,105.6864975478904,108.72118695900842,17854138.0,110.32033729553224,,-0.8365801876486648,0.0598144656014713,-0.0509099437217462,0.0223451103699765,-0.0774015009291833,Oil Gas & Consumable Fuels,15.0
2020-03-18,108.35175323486328,117.2447277901232,106.6101054785798,115.58223870290335,7989403.0,109.66853866577148,,-0.9051581581867818,-0.0541349441457408,0.0667315964178933,0.0820750406870067,-0.0160740154569375,Oil Gas & Consumable Fuels,15.0
2020-03-19,100.32958984375,106.87397429841124,94.99908826525444,101.9129140213836,13485673.0,108.74889450073242,,-0.9938720592219308,-0.0740381502985414,0.0157812284501455,0.0652288568592101,-0.0531299050140354,Oil Gas & Consumable Fuels,15.0
2020-03-20,110.0406265258789,112.1253274321613,100.0657220199983,103.12679976749186,11803995.0,108.27521934509278,,-0.8864815829669302,0.096791352354301,-0.0628297654844874,0.0189448294879721,-0.0906474710368424,Oil Gas & Consumable Fuels,15.0
2020-03-23,97.004638671875,104.44623623975816,93.73244897531654,103.28512965595708,8431881.0,107.25661811828611,119.05128051757812,-1.0306413663062493,-0.1184652274852157,0.0647442335755332,0.0767138321400782,-0.0337323012730027,Oil Gas & Consumable Fuels,15.0
2020-03-24,97.40045166015624,102.3879000654544,94.33936838079067,100.67264079885504,8870367.0,106.42141799926758,118.3250653076172,-1.0262642285494057,0.0040803511430016,0.0335952152472138,0.0512055983343902,-0.0314278140110284,Oil Gas & Consumable Fuels,15.0
2020-03-25,93.62688446044922,98.45601004933016,92.36023104364436,94.99909685856444,10087783.0,105.5334400177002,117.5339338684082,-1.0679946011163794,-0.0387428100731353,0.01465617921629,0.0515784073849101,-0.0135287361541966,Oil Gas & Consumable Fuels,15.0
2020-03-26,93.57410430908205,97.0574055981929,92.3602274107391,94.47132239558916,7822008.0,104.70087814331056,116.719052734375,-1.06857827573091,-0.0005637285879087,0.0095883160531631,0.0372250561715801,-0.0129723592579995,Oil Gas & Consumable Fuels,15.0
2020-03-27,89.85330963134766,96.84630049994402,88.42832080714533,94.55048785645349,10149603.0,103.79970626831054,115.81445053100586,-1.10972505805378,-0.0397630808780634,0.0522760735734444,0.077826747810263,-0.0158590577247383,Oil Gas & Consumable Fuels,15.0
2020-03-30,88.61304473876953,92.04356355653944,86.71306164776543,89.7741451810565,6589999.0,103.01728324890136,114.94573608398436,-1.1234406521614035,-0.0138032187981356,0.013103041947265,0.0387134741604133,-0.0214413475646304,Oil Gas & Consumable Fuels,15.0
2020-03-31,100.32958984375,101.3323608162714,89.69497491972948,90.2491338519917,20208406.0,102.889298248291,114.31715881347657,-0.9938720592219308,0.1322214482023582,-0.1004734097633337,0.0099947679850289,-0.1059967945705999,Oil Gas & Consumable Fuels,15.0
2020-04-01,97.11018371582033,103.12679184106118,95.44770076593372,100.32959667652251,10930807.0,102.3206226348877,113.63369354248049,-1.0294741858180425,-0.0320883014965324,0.0331521663075355,0.0619565105843857,-0.0171195531330846,Oil Gas & Consumable Fuels,15.0
2020-04-03,97.21574401855467,101.75459293896829,92.65050686301404,97.11018503816656,14263333.0,101.74271202087402,112.94495056152344,-1.0283068365889814,0.0010870157865552,-0.0010858218640796,0.0466884141682575,-0.0469598541021227,Oil Gas & Consumable Fuels,15.0
2020-04-07,105.6073226928711,108.66840626074556,97.76990216873844,101.86014501749892,15442347.0,101.64771270751952,112.4694270324707,-0.9355077194746813,0.0863191323487148,-0.035482176612599,0.0289855238237293,-0.0742128511952299,Oil Gas & Consumable Fuels,15.0
2020-04-08,105.29066467285156,108.03507736294276,103.15318743003132,105.50177055368326,8858068.0,101.60417098999024,111.97015426635744,-0.9390095140505832,-0.0029984475692129,0.0020049819372649,0.0260651093676573,-0.0203007289341519,Oil Gas & Consumable Fuels,15.0
2020-04-09,109.69757843017578,111.78227943190662,104.18235816886066,106.61011230452604,14771763.0,101.47882537841797,111.5801303100586,-0.8902752148500974,0.0418547434477399,-0.0281452532483656,0.019004074944624,-0.0502765907893367,Oil Gas & Consumable Fuels,15.0
2020-04-13,108.43090057373048,111.72948412729878,105.26426422782778,110.30449535569076,7401672.0,101.33104820251464,111.20488357543944,-0.9042828993762672,-0.0115469992553351,0.0172791590962235,0.0304210657304773,-0.0292041874516153,Oil Gas & Consumable Fuels,15.0
2020-04-15,110.01422119140624,116.11000595653604,108.61562666215556,110.3044978068657,11229849.0,101.97097206115724,110.84705352783205,-0.8867735890150498,0.014602116272189,0.0026385372028805,0.0554090616568938,-0.0127128521576985,Oil Gas & Consumable Fuels,15.0
2020-04-16,112.86419677734376,115.16000330613488,109.935060560685,111.2544964037626,7310887.0,102.39978713989258,110.51086212158204,-0.8552568472389435,0.0259055198052897,-0.014262276430822,0.0203413181003737,-0.0259527494129719,Oil Gas & Consumable Fuels,15.0
2020-04-17,114.89612579345705,116.05723228325776,112.4419897595993,116.05723228325776,5837629.0,102.74020042419434,110.27441986083984,-0.8327865557654978,0.0180033090575378,0.0101057061914167,0.0101057061914167,-0.0213596064872493,Oil Gas & Consumable Fuels,15.0
2020-04-20,120.0155258178711,120.59606697294538,115.18640041859004,116.53221848862856,8411418.0,103.0133228302002,110.22111511230467,-0.7761731554914126,0.0445567680290365,-0.0290238059243151,0.0048372171110202,-0.0402375056591385,Oil Gas & Consumable Fuels,15.0
2020-04-21,113.91973876953124,120.04190564971462,113.2072504169923,119.77802331169262,10367317.0,103.2917221069336,110.1414210510254,-0.8435840299117497,-0.0507916538864352,0.0514246662206023,0.0537410544152405,-0.00625430114425,Oil Gas & Consumable Fuels,15.0
2020-04-22,112.25726318359376,114.7905698963898,108.95867956228348,114.50029328141954,7210122.0,103.8881057739258,109.9408676147461,-0.861968683453909,-0.0145933935935441,0.0199811578708932,0.0225669737614475,-0.0293841443106938,Oil Gas & Consumable Fuels,15.0
2020-04-23,110.5683822631836,115.23916572432992,109.72394676693251,112.25725325568574,8211534.0,103.91449356079102,109.65112045288086,-0.8806453430441876,-0.0150447362826584,0.0152744478840447,0.0422433915152031,-0.0076372239420224,Oil Gas & Consumable Fuels,15.0
2020-04-24,106.29342651367188,110.1725633968394,105.55454387305709,110.1725633968394,5428471.0,104.37893295288086,109.2077912902832,-0.92792037133792,-0.0386634557005286,0.0364946075255987,0.0364946075255987,-0.0069513484027138,Oil Gas & Consumable Fuels,15.0
2020-04-27,109.9086685180664,112.99614627918116,106.82120283671097,106.82120283671097,13782529.0,105.00434379577636,108.86157241821287,-0.8879408538736837,0.0340119057496892,-0.0280911935608421,0.0280913034680903,-0.0280911935608421,Oil Gas & Consumable Fuels,15.0
2020-04-28,111.3072738647461,115.05445139854234,110.19894388114396,110.96422078407866,14515713.0,105.88836326599122,108.56654724121094,-0.8724742359224688,0.012725159585113,-0.0030820364991086,0.0336651631442306,-0.0099573904302868,Oil Gas & Consumable Fuels,15.0
2020-04-29,109.9614486694336,111.9142143054204,109.09063087156248,111.46560826899956,10053987.0,106.7077304840088,108.23246688842774,-0.8873571792591531,-0.0120910803812144,0.0136789722013193,0.0177586386830643,-0.0079193008859765,Oil Gas & Consumable Fuels,15.0
2020-04-30,116.26834106445312,118.43221260964732,109.09063230748298,111.38643898998716,15096010.0,108.02848205566406,108.09260757446287,-0.817611775121548,0.0573554865940274,-0.041988231962127,0.0186110124680858,-0.0617339913105942,Oil Gas & Consumable Fuels,15.0
2020-05-04,109.67118072509766,113.6030819906903,108.06146823504687,111.36005187808776,10684861.0,109.08138885498047,107.80497177124025,-0.8905671365277897,-0.0567408142144072,0.015399407044075,0.0358517273142919,-0.0146776252376246,Oil Gas & Consumable Fuels,15.0
2020-05-05,113.26002502441406,116.11000254728012,111.01699498866878,111.88781272971865,12759390.0,109.72791061401368,107.6017790222168,-0.8508795407412458,0.032723677046135,-0.0121155923672066,0.0251631369695681,-0.0198042516347827,Oil Gas & Consumable Fuels,15.0
2020-05-06,106.8739776611328,108.19341351069612,98.53516894257712,105.87121269693942,30269559.0,110.21610031127928,107.3115040588379,-0.9215002880597926,-0.056383948016122,-0.0093826859085648,0.012345716688368,-0.0780246875904224,Oil Gas & Consumable Fuels,15.0
2020-05-07,106.02955627441406,108.11425722277846,105.05317337361328,106.08233274907134,11183560.0,110.65679092407228,107.05764572143556,-0.9308384069288642,-0.0079010944029441,0.000497752480645,0.0196615078060782,-0.0092085917842928,Oil Gas & Consumable Fuels,15.0
2020-05-08,103.9448471069336,108.16702514446406,103.2059644403958,107.13786585038356,6810525.0,110.57366714477538,106.7462600708008,-0.9538923730168404,-0.0196615853232947,0.0307183937666977,0.0406194068782157,-0.0071084107303334,Oil Gas & Consumable Fuels,15.0
2020-05-11,101.67542266845705,106.18787733493352,101.2268166293224,104.49900611939611,7087291.0,110.39290504455566,106.43223526000976,-0.9789890315148192,-0.021832967209446,0.027770560247841,0.0443809777038322,-0.0044121384240266,Oil Gas & Consumable Fuels,15.0
2020-05-12,100.25043487548828,102.94208321878632,98.6935048195837,101.3323706519379,5846292.0,109.9205478668213,106.155154876709,-0.9947474024028724,-0.0140150663313723,0.0107923300062826,0.0268492435632932,-0.0155304070036035,Oil Gas & Consumable Fuels,15.0
2020-05-13,101.49068450927734,103.94483231675162,100.03931365783748,103.17955548398216,9103588.0,109.57353706359864,105.9572396850586,-0.9810319770361032,0.0123715137528277,0.0166406501529747,0.0241810154236365,-0.0143005326888617,Oil Gas & Consumable Fuels,15.0
2020-05-14,100.40876770019533,101.7281975618942,99.35322018690836,99.4851613611143,5381755.0,109.09326438903808,105.760908203125,-0.992996462929708,-0.0106602572867969,-0.0091984630449679,0.0131405841533529,-0.0105125034144295,Oil Gas & Consumable Fuels,15.0
2020-05-15,99.80182647705078,102.70458063612293,99.19489103425484,100.8045975232473,9901918.0,108.44014587402344,105.59940979003906,-0.9997083835151006,-0.0060447034362254,0.0100476221888292,0.0290851807180063,-0.0060814061648009,Oil Gas & Consumable Fuels,15.0
2020-05-18,91.04080200195312,100.5143235404672,90.1172016760962,100.0129410241346,16943827.0,107.24737968444823,105.33499572753908,-1.0965930541902602,-0.0877842098121544,0.0985507467518682,0.10405797543733,-0.0101449054220448,Oil Gas & Consumable Fuels,15.0
2020-05-19,90.43385314941406,95.42130779120671,89.90608244039602,93.17827170809096,12310266.0,105.7682960510254,105.0858869934082,-1.1033050591460798,-0.0066667784025676,0.0303472478845125,0.0551503056444186,-0.005835986089701,Oil Gas & Consumable Fuels,15.0
2020-05-20,94.39215087890624,95.47408659678102,90.22274949178632,90.77690844783557,10305606.0,104.79191665649414,104.8040560913086,-1.0595318254282493,0.043770088209692,-0.0383002442195495,0.0114621364997049,-0.0441710602872982,Oil Gas & Consumable Fuels,15.0
2020-05-21,95.3949203491211,96.0018557635449,92.41300162471516,94.999090804104,8415127.0,103.94879951477051,104.53647537231446,-1.048442598345159,0.0106234412594462,-0.0041493775933609,0.0063623452087655,-0.0312586740834088,Oil Gas & Consumable Fuels,15.0
2020-05-22,96.1602020263672,98.42962661714432,94.10188936863268,95.31576637395716,9395473.0,103.22839050292968,104.30953323364258,-1.039979653916175,0.0080222476673323,-0.0087815503151552,0.0236004557286064,-0.0214050367445163,Oil Gas & Consumable Fuels,15.0
2020-05-26,94.62965393066406,97.5324020502948,94.1018831925166,96.5824135136534,6708366.0,102.6452018737793,104.0788963317871,-1.0569053740332892,-0.0159166480877759,0.020635810254787,0.0306748254807904,-0.0055772235892794,Oil Gas & Consumable Fuels,15.0
2020-05-27,98.0337905883789,98.42962015193912,94.36576553680884,95.52686599257753,5756121.0,102.05145797729492,103.79548233032229,-1.0192603862863208,0.0359732548552812,-0.0255720459318704,0.0040376849776442,-0.0374159259736396,Oil Gas & Consumable Fuels,15.0
2020-05-28,98.08656311035156,99.64349306701617,96.95185093516554,98.66711029492976,5194243.0,101.3904224395752,103.52948471069335,-1.0186767960422174,0.0005383095120154,0.0059187228726229,0.0158730197826688,-0.0115684772633884,Oil Gas & Consumable Fuels,15.0
2020-05-29,102.67819213867188,104.31428695463096,97.08380146478586,97.4532428141844,17140630.0,101.02625961303713,103.6387336730957,-0.9678998044317292,0.0468120085230688,-0.0508866509592508,0.0159341996764947,-0.0544847017400784,Oil Gas & Consumable Fuels,15.0
2020-06-01,103.28512573242188,105.81844469911336,102.7837432101942,103.60179664313836,9062427.0,100.37709884643554,103.6186782836914,-0.9611879682167636,0.0059110272698442,0.0030659875608505,0.0245274326649367,-0.0048543536029242,Oil Gas & Consumable Fuels,15.0
2020-06-02,102.25597381591795,103.91845072205652,101.49069688979488,103.44346249734244,5153806.0,100.00633850097655,103.50204055786132,-0.972568948236692,-0.0099641832181151,0.011612902768519,0.0162579929963933,-0.0074839336770754,Oil Gas & Consumable Fuels,15.0
2020-06-03,103.99761962890624,106.47814988676129,102.38790714085688,102.8101309684591,9605859.0,99.54321823120117,103.29093139648438,-0.953308782772737,0.0170322158011384,-0.0114184215435357,0.0238517984037163,-0.015478358964304,Oil Gas & Consumable Fuels,15.0
2020-06-04,103.0476303100586,105.4489898065206,102.0448532572607,102.54624782353926,11643621.0,99.35190086364746,103.18484893798828,-0.9638143352412968,-0.0091347217584161,-0.0048655411581103,0.0233033936756874,-0.0097311995412282,Oil Gas & Consumable Fuels,15.0
2020-06-05,107.98229217529295,108.43089817572408,103.07400836364488,103.86566743261258,13918911.0,99.4495376586914,103.33790298461912,-0.9092438804884956,0.0478871940129679,-0.0381231464877377,0.0041544404308704,-0.0454545251149163,Oil Gas & Consumable Fuels,15.0
2020-06-08,114.23641967773438,117.42943852710498,109.9878472241459,110.62117697072458,16468819.0,99.96411628723143,103.42181884765624,-0.8400819822245668,0.0579180843122756,-0.0316470239281706,0.0279509709633603,-0.0371910505036299,Oil Gas & Consumable Fuels,15.0
2020-06-09,111.70310974121094,117.086382241707,110.30450306552376,115.21279940854996,8419072.0,100.46550064086914,103.71578826904296,-0.868096845054344,-0.0221760270819937,0.0314198026847247,0.0481926824863498,-0.0125207496812524,Oil Gas & Consumable Fuels,15.0
2020-06-10,109.69757843017578,113.07532121375176,108.82674845639713,112.81143883371024,5926092.0,100.93785781860352,103.96173080444336,-0.8902752148500974,-0.0179541224562278,0.0283858627336652,0.0307914069928714,-0.0079384612335172,Oil Gas & Consumable Fuels,15.0
2020-06-11,108.32534790039062,115.3183445676069,105.211488014103,110.22533696036356,11953819.0,101.2795909881592,104.25570007324218,-0.9054501642349012,-0.0125092144186081,0.0175396534310698,0.0645554969613078,-0.0287454409022617,Oil Gas & Consumable Fuels,15.0
2020-06-12,111.2808837890625,112.78503129813082,105.3170581428341,105.60732268687916,15342420.0,101.82319679260254,104.6098356628418,-0.872766073229734,0.0272838808825207,-0.050984148480864,0.0135166747230324,-0.053592543868838,Oil Gas & Consumable Fuels,15.0
2020-06-15,109.09062957763672,111.94059517290192,107.85036442344769,110.22534179271514,7449607.0,102.28763694763184,104.99458206176756,-0.8969872198059171,-0.0196822143826382,0.0104015552891358,0.0261247515602334,-0.0113691263767652,Oil Gas & Consumable Fuels,15.0
2020-06-16,110.72673034667967,113.36559020798724,108.82674109953965,111.36006009572635,13147299.0,103.27193336486816,105.4368557739258,-0.878894234830169,0.0149976288098933,0.0057197548149734,0.023832184451265,-0.0171592644449201,Oil Gas & Consumable Fuels,15.0
2020-06-17,112.99614715576172,115.47667742972364,108.08786307666092,108.19341601430703,26298078.0,104.40004806518554,105.690186920166,-0.8537976607026172,0.0204956544998358,-0.0425034946973392,0.0219523438311803,-0.0434376233406869,Oil Gas & Consumable Fuels,15.0
2020-06-18,117.64054870605467,118.48498428565728,112.67947608616016,113.07530564159136,15059382.0,105.56246795654296,106.10079421997072,-0.8024370788480254,0.0411023000978148,-0.0388067134561772,0.0071780996339327,-0.0421714508684469,Oil Gas & Consumable Fuels,15.0
2020-06-19,118.03638458251952,119.223873312405,115.63501284708536,117.42943703986516,16025473.0,106.6945411682129,106.51720703125,-0.7980596879799008,0.0033647911440289,-0.0051420377267659,0.01006036176121,-0.02034433487545,Oil Gas & Consumable Fuels,15.0
