Date_Ticker,Close_BEML.NS,High_BEML.NS,Low_BEML.NS,Open_BEML.NS,Volume_BEML.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
Date,,,,,,,,,,,,,,
2020-01-24,808.7603759765625,818.6910630086912,803.81536007724,806.7337243374627,315742.0,,,-0.7892077528698472,0.0002004064741481,-0.0025058740503361,0.0122788990745714,-0.0061143152486314,Capital Goods,1.0
2020-01-27,803.93701171875,814.7188749426855,798.5056011194168,798.5056011194168,248426.0,,,-0.7933117832628002,-0.0059638978380813,-0.0067560151108372,0.0134113283339012,-0.0067560151108372,Capital Goods,1.0
2020-01-28,801.2617797851562,815.4889975909659,795.2628998702406,798.5055662433343,327879.0,,,-0.7955880436853638,-0.0033276636037372,-0.0034398415241532,0.0177560170280735,-0.007486791540867,Capital Goods,1.0
2020-01-29,801.5455322265625,810.503372982469,798.505554577578,799.3161917838374,160111.0,,,-0.7953466087488007,0.0003541320059997,-0.0027813023129606,0.0111757104191239,-0.003792644992406,Capital Goods,1.0
2020-01-30,796.1141357421875,805.5583714325574,791.9392186237127,805.5583714325574,162289.0,,,-0.7999679923011518,-0.0067761546487414,0.0118629167180472,0.0118629167180472,-0.0052441188154292,Capital Goods,1.0
2020-01-31,791.9390869140625,799.1945184909204,779.8601939466204,797.2894800742008,260378.0,,,-0.8035203939790749,-0.0052442842560919,0.0067560665315651,0.0091616030787544,-0.0152523005456263,Capital Goods,1.0
2020-02-03,770.21337890625,784.6837651021837,766.3221673135562,774.9963032335913,148817.0,,,-0.8220060320537992,-0.0274335594325451,0.006209869184736,0.0187875030377717,-0.0050521215279584,Capital Goods,1.0
2020-02-04,773.1317749023438,782.292305299296,766.0789719639515,774.1856386316238,170496.0,,,-0.8195228719136043,0.0037890746590744,0.0013631100977749,0.0118486016153058,-0.0091223814197561,Capital Goods,1.0
2020-02-05,800.0458984375,817.1509445853272,779.5765723955668,783.102944498178,693587.0,,,-0.79662259420618,0.0348118191605251,-0.0211774774077485,0.021380081044392,-0.0255851896521313,Capital Goods,1.0
2020-02-06,794.5737915039062,813.8271004423201,787.9668457628145,800.2889658334129,462570.0,802.7412811279297,,-0.8012786168427831,-0.0068397412501968,0.0071927546448384,0.0242309891721608,-0.0083150813829218,Capital Goods,1.0
2020-02-07,790.3179321289062,799.235236490318,786.9941898327169,796.8438034969573,170711.0,802.87099609375,,-0.8048997773626098,-0.005356153727327,0.0082572735639088,0.0112831861696354,-0.0042055762131527,Capital Goods,1.0
2020-02-10,776.0906982421875,794.2090694532121,763.8091149967788,792.6688116741248,263990.0,801.6712127685547,,-0.8170052284871375,-0.0180019120259543,0.0213610515748816,0.0233456878842408,-0.0158249329275894,Capital Goods,1.0
2020-02-11,785.008056640625,804.4639983025976,750.7574259670691,779.9413678352023,1868895.0,800.6781463623047,,-0.8094177629888052,0.0114900982818566,-0.0064543144016956,0.0247843846918369,-0.0436309288596712,Capital Goods,1.0
2020-02-12,773.1722412109375,783.7108775301054,766.0789011882629,783.1028702424085,297371.0,797.9664672851562,,-0.8194884405599925,-0.0150773171428811,0.0128440061633843,0.0136303862935669,-0.0091743335373306,Capital Goods,1.0
2020-02-13,763.7280883789062,776.5771420228399,756.0267402404525,774.185650350778,269666.0,794.2232208251953,,-0.827524136847199,-0.0122148110455179,0.0136927816732117,0.0168241208349519,-0.0100838875191833,Capital Goods,1.0
2020-02-14,758.2559814453125,776.1311837786187,750.6762475222349,766.0788830274993,307012.0,791.0028503417968,,-0.8321801594838021,-0.0071649936893232,0.0103169665305844,0.0235741000014721,-0.0099962731696884,Capital Goods,1.0
2020-02-17,746.0150146484375,761.8229704028713,740.9483260089827,758.7019169911251,210996.0,788.0905395507813,,-0.842595566052388,-0.0161435809230841,0.0170062292227004,0.0211898627293491,-0.0067916711325742,Capital Goods,1.0
2020-02-18,711.521240234375,745.6502576632616,705.4412254220819,745.6502576632616,501930.0,783.1495361328125,,-0.8719451011478726,-0.0462373728903001,0.0479662664991484,0.0479662664991484,-0.0085450924982792,Capital Goods,1.0
2020-02-19,710.9131469726562,725.7483131715926,705.4411401778547,715.6960710135795,354840.0,778.2571746826172,,-0.8724625062399307,-0.0008546382417458,0.0067278598817461,0.020867761782308,-0.0076971523428754,Capital Goods,1.0
2020-02-20,709.575439453125,717.2767858358554,705.3599854332168,707.8730310027003,256316.0,773.3060302734375,,-0.8736007143502027,-0.0018816750333394,-0.0023991930325785,0.0108534568060387,-0.0059408116255503,Capital Goods,1.0
2020-02-24,690.5247802734375,705.2788684750357,689.308765916061,705.2788684750357,300495.0,767.3942504882813,,-0.8898102478003435,-0.0268479686872617,0.0213664862190112,0.0213664862190112,-0.0017610003176061,Capital Goods,1.0
2020-02-25,689.5115356445312,700.3338766968121,685.4176358266825,694.8213912124196,197849.0,761.6729766845704,,-0.8906723818898002,-0.0014673544785822,0.00770089446426,0.0156956635136851,-0.0059373913360593,Capital Goods,1.0
2020-02-26,665.0294799804688,685.0123510031004,662.3137454626311,683.3910178394711,272176.0,754.861361694336,,-0.911503298892292,-0.0355063757434856,0.0276101111480677,0.0300480980530646,-0.0040836302744314,Capital Goods,1.0
2020-02-27,639.6150512695312,672.0416542758184,631.5083858303749,666.3670178435781,402630.0,746.7648376464844,,-0.933127539209677,-0.0382154919082442,0.0418251048360236,0.0506970605865599,-0.0126742881098028,Capital Goods,1.0
2020-02-28,604.6348876953125,625.8337730896992,596.0823656145475,613.673803845806,353410.0,737.1908752441407,,-0.962890925673084,-0.0546894002959887,0.0149493790954524,0.0350606387851526,-0.0141449364811955,Capital Goods,1.0
2020-03-02,583.1522827148438,636.6562219766453,576.4237819441878,613.6738507369325,352976.0,726.7515350341797,,-0.9811697159628372,-0.0355298799616972,0.0523389326026415,0.0917495152599179,-0.0115381538752308,Capital Goods,1.0
2020-03-03,565.3987426757812,593.5288216631078,560.9805988307562,586.7192448081662,417452.0,716.5108032226562,,-0.996275576521638,-0.0304440890746608,0.0377087894314807,0.049752638030639,-0.0078142088256438,Capital Goods,1.0
2020-03-04,568.5197143554688,583.5170316219363,552.9549275370063,565.8445175390195,549616.0,706.2802001953125,,-0.9936200518827438,0.0055199480368798,-0.0047055480204095,0.0263795905186332,-0.0273777433313958,Capital Goods,1.0
2020-03-05,566.2093505859375,578.7341008195564,560.2104119989543,569.0871772980273,256649.0,694.5883728027344,,-0.9955858588635406,-0.0040638234896577,0.0050826195454238,0.022120352164191,-0.0105949126074573,Capital Goods,1.0
2020-03-06,540.4301147460938,547.1991521020825,530.9858808826021,542.3351531111379,244461.0,681.8811889648438,,-1.0175205006900323,-0.045529512737941,0.0035250410979394,0.0125252778690339,-0.0174754026576197,Capital Goods,1.0
2020-03-09,502.3694458007813,532.6073086366389,493.5332175828816,532.6073086366389,330083.0,667.4837646484375,,-1.049904980438722,-0.0704266248434254,0.0601904894666875,0.0601904894666875,-0.0175891035805624,Capital Goods,1.0
2020-03-11,512.3001098632812,530.5805727563078,496.2489287252511,502.6126483493833,510604.0,654.2942352294922,,-1.0414553289182729,0.0197676513679498,-0.0189097392863789,0.0356831133569444,-0.0313315980789341,Capital Goods,1.0
2020-03-12,426.0452575683594,489.1961173076824,415.0607355653941,486.399307293476,402311.0,636.346095275879,,-1.1148465381317705,-0.1683678192416177,0.1416611232092701,0.1482257075216717,-0.0257825238230771,Capital Goods,1.0
2020-03-13,438.448486328125,462.07937364533245,344.532885640274,374.811227737757,578013.0,619.6099075317383,,-1.1042930685864472,0.0291124676062742,-0.1451419278996969,0.0538966105576257,-0.2141998515592243,Capital Goods,1.0
2020-03-16,408.4943542480469,428.8420649506053,397.26663527473374,428.8420649506053,339063.0,601.8482208251953,,-1.1297799822592118,-0.0683184752921261,0.0498114857425981,0.0498114857425981,-0.0274856160349658,Capital Goods,1.0
2020-03-17,400.9956970214844,415.0607343989528,387.4170537211621,408.575431078386,328711.0,583.9852066040039,,-1.1361603250073886,-0.0183568197420156,0.0189022827756069,0.0350752825577447,-0.0338623167310315,Capital Goods,1.0
2020-03-18,391.510986328125,412.6288292905389,381.41817544240496,405.33282885361695,396320.0,566.2600051879883,,-1.144230530547197,-0.0236528989308611,0.0353038433355938,0.0539393368254423,-0.0257791255882184,Capital Goods,1.0
2020-03-19,409.8787536621094,420.074741382785,343.6864103647635,367.055617058009,653624.0,551.177880859375,,-1.1286020456640034,0.0469150751202429,-0.1044775710414167,0.0248756190204504,-0.1614924967589627,Capital Goods,1.0
2020-03-20,385.5715637207031,429.7405749256992,379.5763122645432,410.4905560417648,834850.0,534.9108016967773,,-1.1492841755954577,-0.0593033664815041,0.0646287088202184,0.1145546387777465,-0.0155489979559351,Capital Goods,1.0
2020-03-23,317.87017822265625,362.8956564683343,314.0364781445824,358.898832165237,251186.0,515.3255386352539,677.7186846923828,-1.2068888948075656,-0.1755870812793855,0.1290736179530554,0.1416473810076621,-0.0120605842910764,Capital Goods,1.0
2020-03-24,324.9665222167969,341.72873833016723,301.39340518356784,332.9194107723368,258781.0,497.04762573242186,668.4635424804687,-1.2008508661880952,0.0223246610733325,0.0244729472478837,0.0515813629017074,-0.0725401400501881,Capital Goods,1.0
2020-03-25,330.7986755371094,338.9146594034636,310.2027582145348,315.259963548751,173484.0,479.1119827270508,659.0777886962891,-1.195888492789869,0.0179469358275055,-0.0469733198391093,0.024534511370629,-0.0622611843567193,Capital Goods,1.0
2020-03-26,347.9686584472656,361.753612804247,330.3499753605979,331.16565540680324,252298.0,463.2589416503906,649.9397741699219,-1.181279160393787,0.0519046301569309,-0.0482888404819047,0.0396155056564395,-0.0506329597765707,Capital Goods,1.0
2020-03-27,367.0555725097656,382.7573775066485,359.8368169170992,381.737784769694,393801.0,449.6309677124024,640.732769165039,-1.165038778943578,0.0548523943152558,0.0399999710113045,0.0427777322368949,-0.0196666557690645,Capital Goods,1.0
2020-03-30,372.9284973144531,398.8670800083784,342.66678302189047,342.66678302189047,667019.0,438.0456481933594,631.4194787597656,-1.1600417145284396,0.0160000971093586,-0.0811461567310743,0.069553769370577,-0.0811461567310743,Capital Goods,1.0
2020-03-31,368.4014587402344,387.4475618214876,365.5873519284078,387.4475618214876,184627.0,427.3081069946289,622.3342401123047,-1.1638936118568597,-0.0121391596695319,0.0516993150526121,0.0516993150526121,-0.0076386961697967,Capital Goods,1.0
2020-04-01,362.0799865722656,381.1668810600693,360.2447133717385,367.8713253002717,126836.0,417.1421691894531,613.490615234375,-1.1692723293906906,-0.0171591941833925,0.0159946391481933,0.0527145801912312,-0.0050686955053806,Capital Goods,1.0
2020-04-03,358.3685913085937,376.0280349713628,354.9427466080368,371.1339542238012,186460.0,406.6346130371094,604.4511608886719,-1.172430224616559,-0.0102502082448877,0.0356207637187018,0.0492773197513907,-0.0095595562324458,Capital Goods,1.0
2020-04-07,388.2224731445313,391.52598229321615,358.9803816714748,366.5254159156511,418739.0,397.7352691650391,596.0404028320313,-1.147028610337923,0.0833049618743795,-0.055888205165296,0.00850931972569,-0.0753230260891412,Capital Goods,1.0
2020-04-08,410.7760009765625,427.00799814506365,401.3141167938708,401.3141167938708,1057391.0,391.2525634765625,588.0839562988281,-1.1278386095949675,0.0580943386645079,-0.0230341698643479,0.0395154466909259,-0.0230341698643479,Capital Goods,1.0
2020-04-09,452.57952880859375,468.9338907657189,428.9656223511436,446.625066642721,999269.0,388.7630676269531,580.9603393554687,-1.092269463334155,0.1017672106760112,-0.0131567200609972,0.0361358853330764,-0.0521762584348728,Capital Goods,1.0
2020-04-13,542.916015625,543.0791102734706,500.01124615974686,529.3757312083851,3232560.0,390.2938629150391,575.7399194335937,-1.0154053353789376,0.1996035637188787,-0.0249399244577955,0.0003004049314752,-0.0790265312322046,Capital Goods,1.0
2020-04-15,491.93603515625,616.6125498853662,474.9291180873167,606.865176960827,3920302.0,393.5884017944336,569.5534045410157,-1.0587824012799865,-0.0939003068643357,0.2336261903807734,0.253440500022561,-0.0345713992339096,Capital Goods,1.0
2020-04-16,508.53515625,526.1130238102152,469.01547167858047,487.7352973750704,2371615.0,397.09273529052734,563.6931970214844,-1.0446587950533337,0.0337424378526727,-0.0409015160885046,0.0345656880240816,-0.0777127875737097,Capital Goods,1.0
2020-04-17,516.4063720703125,533.8618720514278,500.2151362731813,528.5191780341049,1215247.0,402.4883361816407,558.0990417480468,-1.037961455348224,0.0154782136958943,0.0234559575925279,0.0338018679187377,-0.0313536715904942,Capital Goods,1.0
2020-04-20,508.6982116699219,524.073797768568,504.08965015237663,520.3216752303355,410022.0,407.8734619140625,552.4342242431641,-1.0445200569520152,-0.0149265400608594,0.0228494287846163,0.030225359055563,-0.0090595197935069,Capital Goods,1.0
2020-04-21,476.8460388183594,499.1548651685937,474.7252761185394,496.7485833518117,530251.0,412.14021453857424,546.5668774414063,-1.0716219465206227,-0.0626150674817594,0.0417378837470716,0.0467841284904375,-0.0044474789076056,Capital Goods,1.0
2020-04-22,468.0774841308594,481.25070326777865,451.8862452608701,476.3566220071533,552950.0,415.0501510620117,540.4657916259765,-1.079082800193758,-0.0183886495297911,0.0176875371214808,0.0281432446198084,-0.0345909372249632,Capital Goods,1.0
2020-04-23,483.0451354980469,500.82694441492976,469.0154492291785,469.1378145479974,986343.0,419.9238296508789,534.1257763671875,-1.066347353970188,0.0319768668108014,-0.0287909346933186,0.0368118993653643,-0.0290442553663292,Capital Goods,1.0
2020-04-24,472.2782287597656,509.6363061519882,470.6468683126033,497.1156723558632,1358029.0,427.6442321777344,527.6798651123047,-1.0755085348659543,-0.0222896494489691,0.05259070201335,0.0791018410700985,-0.0034542359732447,Capital Goods,1.0
2020-04-27,490.7940979003906,506.9445175445705,486.144718099746,489.4074386927008,1549095.0,435.9356109619141,521.6893884277343,-1.0597540353831545,0.0392054259821565,-0.0028253379851591,0.032906711212036,-0.0094731778978895,Capital Goods,1.0
2020-04-28,477.1315307617188,499.9705183441429,475.09234494227377,497.5642956290308,599685.0,443.2522537231445,515.710205078125,-1.071379031503248,-0.0278376761194156,0.0428241764586216,0.0478672779096422,-0.0042738441875546,Capital Goods,1.0
2020-04-29,480.4349670410156,488.42861443390586,474.3173514001,477.3761592205578,439646.0,449.875569152832,509.6187432861328,-1.0685682541771404,0.006923533797951,-0.0063667468654434,0.0166383547020376,-0.0127334937308869,Capital Goods,1.0
2020-04-30,478.232666015625,493.4858587846451,476.3566045567953,485.3290569824107,537830.0,455.434423828125,503.7199517822266,-1.0704421143833225,-0.0045839732252515,0.0148387834438599,0.0318949203033356,-0.0039229052972479,Capital Goods,1.0
2020-05-04,457.6775207519531,469.2193786286199,453.517572672983,465.7527453771977,406792.0,459.671875,497.5989404296875,-1.087931761937316,-0.0429814747598197,0.0176439179533598,0.0252183193478756,-0.0090892558413955,Capital Goods,1.0
2020-05-05,456.4132385253906,474.72523916539575,450.78505420854697,464.93707710644566,422696.0,464.0724639892578,491.56208557128906,-1.0890074950575503,-0.0027623865478149,0.0186757040803513,0.0401215370070524,-0.0123313345051681,Capital Goods,1.0
2020-05-06,448.5827026367188,459.675946758292,443.1992195615125,457.1881178688488,245764.0,468.3975997924805,485.6134393310547,-1.0956702216447378,-0.0171566800164939,0.0191835645501896,0.0247295405203284,-0.0120010937638985,Capital Goods,1.0
2020-05-07,473.9095764160156,482.88202907639607,443.7294385149247,448.1341175147485,1545463.0,474.1746490478516,480.8612060546875,-1.0741204787281915,0.0564597645661064,-0.0543889809026362,0.0189328367834122,-0.0636833256870034,Capital Goods,1.0
2020-05-08,460.57318115234375,483.4529535405756,456.8210585605184,481.2506438463788,449812.0,477.7921844482422,475.8544067382812,-1.085467946712989,-0.0281412234049575,0.0448950645417531,0.049676736129071,-0.0081466371585893,Capital Goods,1.0
2020-05-11,456.2093200683594,468.9338951149172,451.4783633106449,468.9338951149172,290571.0,480.063850402832,470.7870843505859,-1.0891810020747703,-0.0094748484335672,0.0278919664434982,0.0278919664434982,-0.010370144908494,Capital Goods,1.0
2020-05-12,458.94183349609375,466.3237135648209,440.5074684306505,452.7018819662983,771254.0,480.38196563720703,466.1554254150391,-1.086856002850752,0.0059896045686329,-0.0135963886365756,0.0160845656899351,-0.0401671055458494,Capital Goods,1.0
2020-05-13,490.0191955566406,520.4032139161174,483.8608209160079,505.7210306801979,2763634.0,477.73712463378905,462.1655786132813,-1.0604133724351237,0.0677152523312333,0.032043306192772,0.0620057716819884,-0.0125676191799734,Capital Goods,1.0
2020-05-14,475.2962341308594,483.4530065624989,471.5441111275261,479.6193362290709,414862.0,476.9051345825195,458.37091369628905,-1.0729406206245613,-0.0300456830248386,0.0090955951000051,0.0171614497357741,-0.0078942830468551,Capital Goods,1.0
2020-05-15,488.3470458984375,492.2623223400606,463.1833567782187,468.19977331490526,1168679.0,475.8957290649414,455.3455535888672,-1.0618361455561287,0.0274582688235332,-0.041256054997663,0.0080174058070117,-0.0515282918808771,Capital Goods,1.0
2020-05-18,481.6177368164063,513.8778785578141,473.5425116593278,513.8778785578141,2366006.0,474.1562973022461,452.88521057128906,-1.0675618771244004,-0.0137797681762382,0.0669828772392273,0.0669828772392273,-0.01676687659067,Capital Goods,1.0
2020-05-19,473.5832824707031,487.7760938543685,469.6680353691838,484.5133731580147,589163.0,472.4005508422852,450.69383056640623,-1.0743981107288083,-0.0166822227080184,0.0230795534637304,0.0299689873122652,-0.008267283171596,Capital Goods,1.0
2020-05-20,475.2146606445313,482.3926287116552,466.8131574919578,469.2601981060135,633672.0,472.31898193359376,448.89014892578126,-1.0730100286247155,0.0034447545642176,-0.0125300480638407,0.0151046856538232,-0.0176793854406311,Capital Goods,1.0
2020-05-21,477.33538818359375,488.1839311529095,471.1770134357251,481.65848999501486,588332.0,472.7818771362305,447.06646240234375,-1.071205576418688,0.0044626727975651,0.0090567385499571,0.0227272966510985,-0.0129015675357805,Capital Goods,1.0
2020-05-22,472.2373962402344,476.35658541839393,464.93706335406375,469.0154640913245,387610.0,472.2414901733399,445.1870233154297,-1.0755432778155267,-0.0106801047430377,-0.0068226959037162,0.0087227085592012,-0.015459031716448,Capital Goods,1.0
2020-05-26,466.201416015625,477.0091417007325,461.796737031934,476.3566152759758,411040.0,471.9376495361328,443.7024493408203,-1.0806790803319832,-0.0127816650537747,0.0217828580340699,0.0231825243635581,-0.0094480171710662,Capital Goods,1.0
2020-05-27,474.7660217285156,477.9063770496297,463.3057110262139,469.0154721565647,485862.0,471.1362457275391,443.150380859375,-1.0733917596423983,0.0183710418258437,-0.0121123865415104,0.0066145325852948,-0.024138860360262,Capital Goods,1.0
2020-05-28,491.6913757324219,504.0897026874475,489.4074593979917,501.6426325823624,2086653.0,471.8642379760742,442.7382061767578,-1.058990573347789,0.0356498848470344,0.0202388273235769,0.0252156689479394,-0.0046450201226898,Capital Goods,1.0
2020-05-29,473.9503479003906,490.223133348974,469.8311585963527,485.41062919899326,732553.0,471.54000701904295,443.6963079833984,-1.0740857877112795,-0.0360816331293268,0.0241803415682084,0.0343343675570069,-0.0086911832057641,Capital Goods,1.0
2020-06-01,486.0223693847656,497.4418615990184,478.0694807621156,479.6192936922666,1402969.0,471.9294921875,444.64778564453127,-1.0638141307457067,0.0254710678826469,-0.0131744464778532,0.0234958161055596,-0.016363215200809,Capital Goods,1.0
2020-06-02,488.714111328125,492.6701466450023,483.77924212437085,489.4074261357606,496124.0,473.48132171630857,446.2521807861328,-1.0615238225386,0.0055383087547322,0.0014186510918448,0.0080947843026804,-0.010097660553208,Capital Goods,1.0
2020-06-03,488.8364868164063,499.1956282307714,485.4514302692426,495.11722726278686,852473.0,475.10248413085935,448.0089965820313,-1.0614196975552035,0.0002504030177247,0.0128483462584483,0.021191424318242,-0.006924721534616,Capital Goods,1.0
2020-06-04,485.7776794433594,489.4074368776128,470.6468230945428,488.5509682916124,1008509.0,476.9622329711914,449.894330444336,-1.0640223287798392,-0.0062573221425586,0.0057089672202126,0.0074720547852522,-0.0311476977825632,Capital Goods,1.0
2020-06-05,507.1484375,512.8581687303362,485.8184483724368,487.735268557705,2494852.0,478.6241760253906,451.83972412109375,-1.0458387050896238,0.0439928777319057,-0.0382790668507085,0.0112585010780716,-0.0420586706974981,Capital Goods,1.0
2020-06-08,513.7146606445312,530.1913573378487,508.2496010013036,513.8778143991588,2202063.0,481.28125,454.4025860595703,-1.0402517375890006,0.0129473397904952,0.0003175960647547,0.0320736353380395,-0.0106383174588999,Capital Goods,1.0
2020-06-09,503.1923828125,520.4032128414234,498.4614557992807,517.9562020117172,800929.0,483.6304031372071,458.1090301513672,-1.049204772383295,-0.0204827283278804,0.0293403074122418,0.0342032801306066,-0.0094018255737033,Capital Goods,1.0
2020-06-10,501.1531982421875,504.9461093708599,495.5250142092507,504.0896703572195,451113.0,485.7409713745117,461.632763671875,-1.0509398425554983,-0.0040524949104254,0.0058594300611705,0.0075683666032186,-0.0112304661582084,Capital Goods,1.0
2020-06-11,491.1204223632813,500.8270081791493,485.6553618970445,500.8270081791493,478645.0,485.79603271484376,464.8391986083984,-1.0594763774162077,-0.0200193791321627,0.0197641665340646,0.0197641665340646,-0.011127740198501,Capital Goods,1.0
2020-06-12,486.0631713867188,491.2019533714086,451.3968093781879,451.3968093781879,644929.0,486.3343795776367,467.6010888671875,-1.0637794137624643,-0.0102973746280533,-0.0713206925544865,0.0105722512776047,-0.0713206925544865,Capital Goods,1.0
2020-06-15,485.6553039550781,493.2819146310236,477.2538015909263,488.83644758776967,395819.0,486.1997924804688,469.97308349609375,-1.0641264537632351,-0.0008391243271466,0.0065502087731461,0.015703752463601,-0.0172993114575948,Capital Goods,1.0
2020-06-16,486.1855163574219,495.7697656819555,473.0938748371683,493.4858493980354,488631.0,486.42818145751954,472.2382238769531,-1.0636753147453983,0.0010917463436017,0.0150155296589431,0.0197131527001057,-0.0269272552961639,Capital Goods,1.0
2020-06-17,486.2262573242188,495.1171613843824,481.5768778836607,490.0599566797111,604822.0,487.0603302001953,474.5947198486328,-1.0636406496948163,8.379716265945705e-05,0.0078845996030527,0.018285528447377,-0.0095621726933142,Capital Goods,1.0
2020-06-18,511.3492431640625,519.5876222840574,489.8153384775045,489.8153384775045,2980211.0,488.8670593261719,477.5801049804688,-1.0422643878291606,0.0516693318417223,-0.0421119322545844,0.0161110615301167,-0.0421119322545844,Capital Goods,1.0
2020-06-19,524.4408569335938,544.0579094394493,502.53988823407343,513.8778332084163,3369144.0,491.2223327636719,480.9015502929688,-1.0311251957774858,0.0256020986528201,-0.0201414965777827,0.037405652604102,-0.0417606073401208,Capital Goods,1.0
2020-06-22,535.4525146484375,546.5050000736426,515.0197516800843,527.7443858736628,2624794.0,494.38308868408205,483.84615112304687,-1.0217557649149267,0.0209969485963182,-0.014395541273787,0.0206413923230182,-0.0381598039216769,Capital Goods,1.0
2020-06-23,537.2470703125,547.8916721444206,530.1914378315063,538.6744885411632,1031482.0,497.9353713989258,486.3755725097656,-1.0202288408441955,0.0033514749020102,0.0026569120755426,0.0198132338362104,-0.0131329380295915,Capital Goods,1.0
2020-06-24,525.13427734375,550.5834302256624,522.4425354724946,542.426627719784,1343350.0,500.4537841796875,487.8266674804688,-1.0305351888266805,-0.0225460381974802,0.0329293880100585,0.0484621819216219,-0.0051258163623804,Capital Goods,1.0
2020-06-25,524.4408569335938,529.2533608481409,517.9562043139479,522.0345754194794,611739.0,502.0912582397461,487.4571643066406,-1.0311251957774858,-0.0013204630512099,-0.0045882800363492,0.009176447355162,-0.012364888307066,Capital Goods,1.0
2020-06-26,527.1734008789062,536.7168320815719,518.5271971560418,527.3365546438457,648618.0,504.7524108886719,488.16191162109374,-1.028800170587137,0.005210394859946,0.0003094878547882,0.0181030211060624,-0.0164010621712883,Capital Goods,1.0
2020-06-29,511.1860961914063,517.8746319565346,502.4583157420209,511.47155616126673,627361.0,506.0105972290039,488.2149304199218,-1.0424032038294688,-0.030326463097049,0.0005584267099345,0.0130843460238088,-0.0170735873186139,Capital Goods,1.0
2020-06-30,520.9334716796875,535.819658148617,513.877898232522,513.877898232522,1707601.0,507.621565246582,488.3054724121094,-1.034109506087144,0.0190681545544843,-0.0135440969542917,0.0285759838409513,-0.0135440969542917,Capital Goods,1.0
2020-07-01,514.4080200195312,525.1341974261318,510.6151089093648,522.034571566032,341943.0,508.9001419067383,488.4196685791016,-1.0396617825708552,-0.0125264587800736,0.014825879942951,0.0208514972340307,-0.0073733514302954,Capital Goods,1.0
2020-07-02,523.1358032226562,528.5600752286767,516.936668995026,528.5600752286767,679751.0,510.7680480957032,489.3454638671875,-1.032235619914632,0.0169666546077442,0.0103687646163874,0.0103687646163874,-0.0118499521337326,Capital Goods,1.0
2020-07-03,538.4298095703125,548.1363952643916,523.9107194734815,530.1098536409502,2627547.0,512.3321166992188,490.75251037597656,-1.0192224897577853,0.0292352506814503,-0.0154522572515105,0.0180275785655799,-0.0269656134165708,Capital Goods,1.0
