Date_Ticker,Close_3MINDIA.NS,High_3MINDIA.NS,Low_3MINDIA.NS,Open_3MINDIA.NS,Volume_3MINDIA.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-02-20,20574.36328125,20861.96030760858,20497.74338745884,20798.86157154527,2057.0,21513.53828125,,-0.7456044732413336,-0.0063059603394911,0.0109115546968037,0.0139784168495107,-0.0037240468997156,Diversified,7.0
2020-02-24,20198.712890625,20632.10159821363,19832.92997486054,20631.864384908986,5741.0,21463.678515625,,-0.812541527841213,-0.0182581781749397,0.0214445096887845,0.021456253669994,-0.0181092190252495,Diversified,7.0
2020-02-25,19813.2421875,20258.01715429512,19736.147859922177,20096.71209967076,2249.0,21396.06337890625,,-0.8812284616117402,-0.0190839240704248,0.0143070936845255,0.0224483687518706,-0.0038910505836576,Diversified,7.0
2020-02-26,19709.197265625,20020.80100354873,19641.259752296624,19750.377862031608,3205.0,21325.22900390625,,-0.8997682017270099,-0.0052512819906194,0.0020894101292714,0.0158100674382719,-0.0034469954515532,Diversified,7.0
2020-02-27,19513.30859375,19878.474374076213,19309.162458828207,19878.474374076213,2476.0,21248.338671875,,-0.9346735580158158,-0.0099389472455406,0.0187136783376231,0.0187136783376231,-0.0104618924023566,Diversified,7.0
2020-02-28,19522.890625,19925.63060014115,19261.71879746297,19309.16145459958,4602.0,21174.46796875,,-0.932966138124965,0.0004910510795216,-0.0109476191054787,0.02062911598887,-0.0133777232354407,Diversified,7.0
2020-03-02,19101.98046875,19921.17249006903,18977.063577107918,19740.890386086507,3958.0,21039.275390625,,-1.0079680196980785,-0.0215598276062154,0.0334473128784595,0.0428851878819158,-0.0065394733203943,Diversified,7.0
2020-03-03,19577.640625,19921.17368021984,19273.106920344148,19423.0257315599,7108.0,20944.1955078125,,-0.9232102485244084,0.024901091121319,-0.0078975243443104,0.0175472142838886,-0.015555179017178,Diversified,7.0
2020-03-04,21193.349609375,21443.13523487081,19385.215173012988,19726.659654540646,39991.0,20908.4119140625,,-0.6353074452698032,0.0825282788321179,-0.0692051979449984,0.011786038077969,-0.08531612367505,Diversified,7.0
2020-03-05,21714.931640625,23104.480815925643,21349.19691739173,21612.029252774733,51972.0,20899.05390625,,-0.5423668660093653,0.0246106463047858,-0.0047387847934898,0.0639904927308649,-0.016842545456097,Diversified,7.0
2020-03-06,21445.8359375,22429.79664211255,20607.097947024628,21235.33323937209,19947.0,20859.87333984375,,-0.5903169659485727,-0.0123921966496807,-0.0098155510814026,0.0458812007832254,-0.0391095965165322,Diversified,7.0
2020-03-09,19962.400390625,21585.462015974103,19902.19639478908,20874.770950434315,20647.0,20716.28818359375,,-0.854649996539505,-0.0691712624864894,0.0457044514665578,0.081305934836942,-0.0030158695676795,Diversified,7.0
2020-03-11,19625.462890625,20196.483500101996,19546.376345329856,20106.199745511632,7387.0,20527.50908203125,,-0.9146888102799156,-0.0168786064504665,0.0244955677002798,0.0290959052868897,-0.0040297926085056,Diversified,7.0
2020-03-12,18083.0546875,18977.06340312991,17601.22630640299,18977.06340312991,28300.0,20335.7814453125,,-1.1895301645937075,-0.0785921948297995,0.0494390317941082,0.0494390317941082,-0.0266452980109647,Diversified,7.0
2020-03-13,18675.66015625,19024.506401128947,16889.58673017931,17079.35736759706,14973.0,20207.8,,-1.0839339357387123,0.0327713143045262,-0.0854750394522853,0.0186791921656488,-0.0956364279028155,Diversified,7.0
2020-03-16,17700.4296875,18502.636860769355,17572.76075186915,18217.98090906521,7405.0,20016.8978515625,,-1.2577100231948564,-0.0522193304328055,0.0292394721881077,0.0453213389410467,-0.0072127591185545,Diversified,7.0
2020-03-17,17146.6796875,18123.09791073077,17079.35928759968,18123.09791073077,5764.0,19816.262890625,,-1.3563826052278811,-0.0312845512666315,0.0569450319843896,0.0569450319843896,-0.0039261478681145,Diversified,7.0
2020-03-18,16642.173828125,17602.98222743,16533.815531762637,17315.62240058458,8046.0,19593.57421875,,-1.4462803854451662,-0.0294229476825642,0.0404663825420128,0.0577333471713441,-0.0065110662514076,Diversified,7.0
2020-03-19,16065.1767578125,16649.38495103384,15483.339771054932,16130.50493214188,12132.0,19348.570947265624,,-1.54909535746002,-0.0346707753609317,0.0040664460350623,0.0363648780233456,-0.0362172788714957,Diversified,7.0
2020-03-20,16478.0703125,16604.93124592731,16035.619317495515,16130.504638900817,6448.0,19137.22807617188,,-1.475521952230567,0.0257011523067562,-0.0210926198885997,0.0076987736440883,-0.0268508985951374,Diversified,7.0
2020-03-23,15074.66796875,15750.963085571764,14897.94406063628,15466.30712619396,14419.0,18862.243310546877,20338.23474609375,-1.7255938852129804,-0.0851678817443448,0.0259799524776156,0.0448630190876331,-0.0117232371870524,Diversified,7.0
2020-03-24,15198.2568359375,15750.963850573591,15077.278047326166,15513.750539570978,6269.0,18612.2205078125,20235.4739453125,-1.7035716140871524,0.0081984470532751,0.0207585453410332,0.0363664741688778,-0.0079600437022007,Diversified,7.0
2020-03-25,15998.9453125,16120.921130969144,14896.995034525034,15199.679201150098,10888.0,18421.5056640625,20147.031328125,-1.5608971230957105,0.0526829152320421,-0.0499574250513522,0.0076239912123361,-0.0688764325679649,Diversified,7.0
2020-03-26,17022.28515625,17269.1297078573,15608.636466717177,15997.666311784287,8775.0,18287.16005859375,20071.2815234375,-1.378548437443187,0.0639629565425455,-0.0601927905131765,0.0145012581648984,-0.0830469397355725,Diversified,7.0
2020-03-27,16745.9296875,17553.783647184293,16525.27499472635,17553.783647184293,13810.0,18148.79111328125,19987.415234375,-1.4277921533086666,-0.0162349218223812,0.0482418100851884,0.0482418100851884,-0.0131766164609157,Diversified,7.0
2020-03-30,16544.53515625,16595.441498100627,16130.503457273337,16329.762617627888,2763.0,17999.87333984375,19894.7293359375,-1.4636785973822886,-0.0120264765831622,-0.0129814791768856,0.0030769279021656,-0.0250252844861741,Diversified,7.0
2020-03-31,17864.958984375,18407.75117195077,16856.28175181011,16889.491612171878,6662.0,17938.022265625,19827.9499609375,-1.228392586548835,0.079810270621365,-0.0546022732577378,0.0303830637422963,-0.0564612117747986,Diversified,7.0
2020-04-01,17524.892578125,18104.16746389032,17174.24313243609,18104.16746389032,2822.0,17835.38486328125,19755.75453125,-1.288988939356743,-0.0190353869016675,0.0330544043669849,0.0330544043669849,-0.0200086502171543,Diversified,7.0
2020-04-03,16595.537109375,17696.112315103266,16296.553834418157,17468.387545364672,7588.0,17605.49423828125,19667.8992578125,-1.4545905713713252,-0.0530305943164549,0.0525954918022262,0.0663175405818314,-0.018015884209493,Diversified,7.0
2020-04-07,17796.404296875,17971.27867383643,17079.356712199355,17553.783287538226,9694.0,17409.56787109375,19601.4178125,-1.2406083301625457,0.0723608509676747,-0.013633147757796,0.0098263881874238,-0.0402917113319096,Diversified,7.0
2020-04-08,17381.28125,18189.51511464329,17226.4773392104,17980.76741901358,9926.0,17206.34013671875,19523.7731640625,-1.3145790080796067,-0.0233262315212682,0.0344903324669221,0.0465002466169339,-0.0089063578549251,Diversified,7.0
2020-04-09,17973.037109375,18455.197300496267,17326.156350525987,17667.649035230872,7065.0,17106.87197265625,19459.3157421875,-1.2091341709189696,0.0340455833412741,-0.0169914562733992,0.0268268622708047,-0.0359917333343505,Diversified,7.0
2020-04-13,17806.890625,18692.40786564003,17696.491926855564,18635.476674171077,8169.0,17015.943359375,19392.14265625,-1.2387397738245964,-0.0092442074961463,0.0465317649566388,0.0497289088414352,-0.0061997740351952,Diversified,7.0
2020-04-15,17907.517578125,18025.553434702037,17536.7531868321,17838.440323241306,19065.0,17007.16650390625,19327.7753125,-1.2208090807555942,0.0056510120292267,-0.0038574444828732,0.0065914136932758,-0.0207043991259743,Diversified,7.0
2020-04-16,18602.41015625,18825.247965273797,17838.44061225541,17919.09313630018,10316.0,17003.50400390625,19278.8012109375,-1.0969863359805527,0.038804517437629,-0.0367327144284173,0.0119789751517183,-0.0410683098360732,Diversified,7.0
2020-04-17,18692.693359375,18976.11506774266,18401.53627358488,18976.11506774266,8832.0,17053.1171875,19232.648984375,-1.080898793286998,0.0048533067686751,0.0151621653936517,0.0151621653936517,-0.0155759836312777,Diversified,7.0
2020-04-20,18845.22265625,18974.218514802746,18364.154056609805,18645.915289012788,4218.0,17138.0443359375,19173.436796875,-1.0537196338137014,0.0081598351795837,-0.01057601551718,0.0068450164217062,-0.0255273502688305,Diversified,7.0
2020-04-21,18416.623046875,18839.431652050014,18270.119745648597,18787.244727296555,6149.0,17226.766796875,19112.1844921875,-1.130091697227475,-0.0227431438297628,0.0201243018048546,0.0229579876885606,-0.0079549492245954,Diversified,7.0
2020-04-22,17762.056640625,18644.91631768169,17706.54873103999,18512.125059889087,10554.0,17311.610791015624,19029.2451953125,-1.2467287309372097,-0.0355421514891172,0.0422286920056627,0.0497048114933624,-0.0031250834691097,Diversified,7.0
2020-04-23,17818.27734375,18027.26226473574,17649.61868447547,17856.468685723557,1951.0,17378.621142578126,18947.56890625,-1.2367107770933163,0.0031652135933635,0.002143380150436,0.0117286826865472,-0.0094654862544099,Diversified,7.0
2020-04-24,18151.98828125,18217.88724909852,17365.010905766772,17734.066623174156,12604.0,17532.487158203126,18866.0197265625,-1.1772469037645823,0.018728574657474,-0.0230234645153188,0.003630399426634,-0.0433548856075525,Diversified,7.0
2020-04-27,18507.525390625,18559.85501815177,18170.539787317797,18408.70195372076,5023.0,17697.9505859375,18779.4881640625,-1.113893830011825,0.0195866757881421,-0.0053396353547243,0.0028274783593316,-0.0182080313923496,Diversified,7.0
2020-04-28,18310.921875,18786.34553825445,17848.878525183314,18786.34553825445,1365.0,17813.5494140625,18677.685703125,-1.148926564140022,-0.0106228959018254,0.0259639392543937,0.0259639392543937,-0.0252332107018333,Diversified,7.0
2020-04-29,18544.95703125,18591.830752880407,18028.211917154626,18492.201160706656,3547.0,17889.6830078125,18610.2326953125,-1.1072238947879858,0.0127811782414696,-0.0028447556095408,0.0025275724042617,-0.0278644546452498,Diversified,7.0
2020-04-30,18407.94140625,18936.263617822868,18218.26713109387,18558.76273675994,5403.0,17972.78359375,18553.6857421875,-1.1316386767249949,-0.0073882956304032,0.0081932752381932,0.028700776469958,-0.0103039373588905,Diversified,7.0
2020-05-04,17865.482421875,18255.93551248772,17779.231295611487,18132.632780814216,2584.0,18038.83095703125,18480.6259375,-1.2282993153440351,-0.0294687478845853,0.0149534366120507,0.0218551663701302,-0.0048278084087952,Diversified,7.0
2020-05-05,17701.09375,18028.21089237614,17629.692546334143,17971.279700084426,1831.0,18030.6376953125,18411.460234375,-1.2575916940544387,-0.0092014683954863,0.0152637997346591,0.0184800525321289,-0.00403371705016,Diversified,7.0
2020-05-06,17751.146484375,17883.985938502246,17563.32172606311,17883.03708525848,1374.0,18041.950390625,18344.56421875,-1.2486728091088957,0.0028276633682593,0.00742997648065,0.0074834295488561,-0.0105809930911909,Diversified,7.0
2020-05-07,17912.640625,17930.47980733398,17578.45525272103,17578.45525272103,1350.0,18107.80556640625,18283.5121875,-1.21989620623996,0.0090976738188235,-0.0186563990912964,0.0009958990808469,-0.0186563990912964,Diversified,7.0
2020-05-08,17666.412109375,18123.04770608064,17554.73283044369,17914.34818868044,2175.0,18101.30595703125,18222.741875,-1.263771607426195,-0.013746075789705,0.0140343199156929,0.0258476703633172,-0.0063215597054959,Diversified,7.0
2020-05-11,17249.296875,17954.10577478487,17174.2429573625,17933.325519013884,2809.0,18094.70673828125,18156.240546875,-1.3380972727645095,-0.0236106364887554,0.0396554508262461,0.0408601524393945,-0.0043511291029072,Diversified,7.0
2020-05-12,17180.98046875,17363.0657797275,16842.145340737916,17079.358655396198,2964.0,18055.10390625,18095.8858984375,-1.3502705570984233,-0.0039605328115729,-0.0059147854535216,0.0105980744992226,-0.019721524544445,Diversified,7.0
2020-05-13,17379.48046875,17932.37648265409,17317.614128669957,17932.37648265409,2267.0,18033.7333984375,18047.2106640625,-1.3148998888662689,0.0115534733515963,0.031813149702504,0.031813149702504,-0.0035597347222942,Diversified,7.0
2020-05-14,16828.71875,17506.342677453584,16747.354582813463,17373.5032208225,3758.0,17979.79345703125,17989.60109375,-1.4130399897674142,-0.0316903442390193,0.0323723082496996,0.0402659250249568,-0.0048348402748448,Diversified,7.0
2020-05-15,16771.455078125,17060.332699455987,16623.908402520436,16889.58730393058,1750.0,17888.245703125,17934.7640234375,-1.42324378996714,-0.0034027350938407,0.007043647987327,0.0172243624649939,-0.0087974880484287,Diversified,7.0
2020-05-18,16176.4296875,16747.259416864737,16140.041536976569,16747.259416864737,3428.0,17762.43251953125,17867.8348046875,-1.5292712241308928,-0.0354784595524505,0.0352877452189486,0.0352877452189486,-0.0022494549926272,Diversified,7.0
2020-05-19,15969.5791015625,16460.70514212041,15888.546668480874,16320.27486998334,2642.0,17618.650341796874,17805.18677734375,-1.5661298813037998,-0.012787159461852,0.0219602386631798,0.0307538500191189,-0.005074174627038,Diversified,7.0
2020-05-20,16627.845703125,16794.701162959824,15969.578814322547,16016.641561059989,2574.0,17529.211474609376,17746.19087890625,-1.44883351066312,0.0412200345028563,-0.0367578670729511,0.0100347009957799,-0.0395882245093685,Diversified,7.0
2020-05-21,16968.626953125,17548.090853569967,16611.904485266852,16745.361056764505,5268.0,17489.539990234374,17661.69642578125,-1.388109780015821,0.020494612235664,-0.0131575699658703,0.0341491331058021,-0.021022470989761,Diversified,7.0
2020-05-22,16778.71484375,17269.129279030964,16699.817324777196,16984.47330190408,1825.0,17437.561865234376,17562.97208984375,-1.4219501740408675,-0.0111919550061194,0.0122630642495675,0.0292283670023536,-0.0047022385032184,Diversified,7.0
2020-05-26,16624.525390625,16747.25918288609,16415.16055886285,16699.81652231134,1968.0,17361.188720703125,17466.54587890625,-1.4494251563652083,-0.0091895866018865,0.004528919167148,0.0073826945056911,-0.0125937328641101,Diversified,7.0
2020-05-27,16981.578125,17060.381127282737,16543.35063003759,16783.315983280147,4631.0,17284.891357421875,17406.92943359375,-1.3858020137507925,0.0214774693403488,-0.0116751305597431,0.0046404993518667,-0.0258060524020002,Diversified,7.0
2020-05-28,17092.974609375,17357.89555546808,16928.254051620308,17061.23620864475,2679.0,17223.993994140626,17356.27966796875,-1.3659523004457217,0.0065598428812104,-0.0018568096809108,0.015498820547465,-0.0096367403286463,Diversified,7.0
2020-05-29,17363.20703125,17648.669139672533,16984.47191398593,17174.24254989639,8731.0,17164.906494140625,17341.88271484375,-1.31779964886027,0.0158095608313128,-0.0108830402709312,0.0164406326497612,-0.0218125094392084,Diversified,7.0
2020-06-01,17133.44140625,17533.85743734251,16889.58614560835,17354.524191189703,6563.0,17101.181494140626,17311.03833984375,-1.3587415314447968,-0.0132329024578507,0.0129035830979673,0.023370438057263,-0.0142327075372431,Diversified,7.0
2020-06-02,17047.759765625,17506.29306695287,16908.56374477522,17382.041483756297,49626.0,17060.295361328124,17297.98494140625,-1.3740091228006333,-0.0050008424223369,0.0196085422792817,0.0268969828078204,-0.0081650623168948,Diversified,7.0
2020-06-03,16995.052734375,17352.57951599294,16889.58732824972,16993.961182525418,36350.0,17024.993310546874,17294.95240234375,-1.3834009762809636,-0.0030917277093661,-6.42276235703898e-05,0.0210371092815022,-0.0062056533612255,Diversified,7.0
2020-06-04,17148.673828125,17269.130012940106,17005.77503895113,17126.802018327962,2813.0,16994.869677734376,17305.08240234375,-1.3560272697797446,0.0090391654648578,-0.0012754228120641,0.0070242274138743,-0.0083329352815321,Diversified,7.0
2020-06-05,17059.66796875,17265.75813129554,16984.471356737628,17148.62295141448,3900.0,16952.221044921876,17324.9722265625,-1.3718872028914368,-0.0051902473781397,0.0052143443135839,0.0120805494528415,-0.0044078590597494,Diversified,7.0
2020-06-08,17337.162109375,17411.458064095452,17106.069999976742,17164.75620596658,4664.0,16935.758544921875,17342.1540625,-1.322440587352829,0.016266092700826,-0.0099442978222596,0.0042853584832247,-0.0133292927608548,Diversified,7.0
2020-06-09,17237.626953125,17544.295564260097,17174.24281844823,17410.981690448385,3131.0,16935.175048828125,17385.4132421875,-1.3401767333939092,-0.0057411446938121,0.0100567634857626,0.0177906513448187,-0.0036770800788955,Diversified,7.0
2020-06-10,17326.154296875,17458.899232883858,17157.495637166026,17438.97331528111,2258.0,16942.433740234374,17427.97119140625,-1.3244020668686944,0.0051357036551919,0.006511486419491,0.0076615349104214,-0.0097343390125178,Diversified,7.0
2020-06-11,16679.462890625,17411.454894759216,16552.742814118505,17411.454894759216,7087.0,16907.432861328125,17441.58154296875,-1.4396358561838285,-0.0373245785053778,0.0438858258766621,0.0438858258766621,-0.0075973715303339,Diversified,7.0
2020-06-12,16514.220703125,16642.599426803063,16130.552289357753,16131.452958589742,4153.0,16891.707958984374,17431.42025390625,-1.469080322642357,-0.009906924976156,-0.0231780688544889,0.0077738287495314,-0.0232326078635152,Diversified,7.0
2020-06-15,16319.849609375,16694.124031446132,16225.390527323456,16694.124031446132,5573.0,16869.127685546875,17422.89865234375,-1.5037152620426202,-0.0117699222533231,0.022933693081101,0.022933693081101,-0.0057879872861869,Diversified,7.0
2020-06-16,17534.4296875,18123.098666128342,17099.285919492093,18075.65599946309,22640.0,16937.027685546876,17442.69654296875,-1.2872895240842146,0.0744234847254523,0.0308664907618252,0.0335721770892838,-0.0248165338572781,Diversified,7.0
2020-06-17,17676.755859375,18022.518348918657,17269.651490760447,17454.155261048683,12144.0,17022.3865234375,17438.93248046875,-1.2619284570507476,0.0081169547234525,-0.0125928422668268,0.0195602910564767,-0.0230304911066948,Diversified,7.0
2020-06-18,17810.875,17883.984879394127,17563.55789924195,17676.754972582195,4514.0,17081.53798828125,17444.65212890625,-1.23802979898209,0.0075873164562528,-0.0075302323674611,0.0041047887537319,-0.0138857355833472,Diversified,7.0
2020-06-19,17642.3125,17932.37617463447,17364.013122165765,17932.37617463447,8327.0,17115.222265625,17465.58763671875,-1.2680659111427073,-0.0094640212791342,0.0164413636043727,0.0164413636043727,-0.0157745407714683,Diversified,7.0
2020-06-22,17567.970703125,17742.607894655226,17454.819946857944,17615.461552183235,6789.0,17154.68505859375,17461.01896484375,-1.2813128584124698,-0.0042138351690006,0.0027032632203665,0.0099406581717012,-0.0064407414025872,Diversified,7.0
2020-06-23,17315.384765625,17838.440090074662,17250.151108380713,17734.0662384838,5922.0,17189.22802734375,17459.70103515625,-1.3263210871047628,-0.0143776388160227,0.0241797383382422,0.0302075484622235,-0.0037673813274881,Diversified,7.0
2020-06-24,17490.541015625,17677.133349403335,17221.683858919514,17401.965948902693,6440.0,17214.676171875,17450.05111328125,-1.2951100361851744,0.010115642959764,-0.0050641696356436,0.0106681853701178,-0.0153715746394182,Diversified,7.0
2020-06-25,17592.166015625,17648.67096961774,17272.213431596458,17364.063170192327,3663.0,17239.6357421875,17445.75662109375,-1.2770015013786622,0.0058102833931331,-0.0129661603483094,0.0032119384243276,-0.0181872194557718,Diversified,7.0
2020-06-26,18125.94140625,18253.98839530312,17411.454996842775,17592.2115187446,8269.0,17277.7724609375,17450.12509765625,-1.181888190284025,0.0303416526510102,-0.0294456368109722,0.0070642945479766,-0.0394178924776212,Diversified,7.0
2020-06-29,18136.23828125,18217.982359200232,17859.315831503478,18125.94359415636,4684.0,17327.9123046875,17440.80166015625,-1.1800533925537835,0.0005680739427111,-0.0005676307806501,0.0045072234210079,-0.015269012540093,Diversified,7.0
2020-06-30,17833.93359375,18251.19179983141,17769.83781705012,18136.38055949974,4096.0,17367.22099609375,17423.62646484375,-1.233920993594527,-0.0166685440945344,0.0169590721059842,0.0233968688897459,-0.0035940347295193,Diversified,7.0
2020-07-01,17653.79296875,17986.460516283652,17553.78347495503,17971.278865710716,5815.0,17400.1580078125,17399.79787109375,-1.266020209121015,-0.0101010034635954,0.0179840047701203,0.0188439701384584,-0.0056650428591749,Diversified,7.0
2020-07-02,17693.359375,17880.140748750433,17648.66876184561,17826.484214532764,12208.0,17427.39228515625,17385.33259765625,-1.2589698805134215,0.0022412410930636,0.0075240002031984,0.0105565805674159,-0.0025258410348877,Diversified,7.0
2020-07-03,17497.232421875,18018.72175510526,17411.455724390813,17865.007541080668,3354.0,17449.2705078125,17380.03611328125,-1.2939176960820242,-0.0110847775692681,0.0210190452031646,0.0298041039095013,-0.0049023008562741,Diversified,7.0
2020-07-06,17992.771484375,18123.14428456129,17522.42384170089,17678.08395028591,4528.0,17482.0509765625,17383.52599609375,-1.205617707287262,0.0283209967469185,-0.01748966435562,0.0072458431598216,-0.0261409223744414,Diversified,7.0
2020-07-07,18324.064453125,18597.5232112975,17731.457430118324,18001.643385955926,6194.0,17536.3728515625,17386.96751953125,-1.146584691240402,0.0184125591234066,-0.0175954995134328,0.014923477205182,-0.0323403699284419,Diversified,7.0
2020-07-08,18271.166015625,18596.57449018156,18217.98205069064,18596.57449018156,2261.0,17583.6234375,17382.24033203125,-1.1560106513553232,-0.0028868288274863,0.0178099456968579,0.0178099456968579,-0.0029108139507286,Diversified,7.0
