Date_Ticker,Close_WHIRLPOOL.NS,High_WHIRLPOOL.NS,Low_WHIRLPOOL.NS,Open_WHIRLPOOL.NS,Volume_WHIRLPOOL.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
Date,,,,,,,,,,,,,,
2020-01-10,2305.3681640625,2343.0041127327136,2271.036939840354,2330.4752547002054,53610.0,,,1.3725747414902123,,0.0108907076227955,0.0163253528251607,-0.0148918618541377,Consumer Durables,5.0
2020-01-13,2316.367431640625,2346.94979551663,2290.767081663114,2318.340487374561,34695.0,,,1.4040167767744849,0.0047711544514183,0.0008517887563883,0.0132027257240203,-0.0110519383185158,Consumer Durables,5.0
2020-01-14,2297.82080078125,2343.0038280353565,2289.7806945119783,2330.129590409948,22015.0,,,1.3510001720103106,-0.0080067741438753,0.0140606219674368,0.0196634251194629,-0.0034990136160913,Consumer Durables,5.0
2020-01-15,2344.1875,2380.491774149882,2297.6234322399814,2330.178852276014,70824.0,,,1.4835420328657145,0.0201785531765512,-0.0059759075261625,0.015486932743171,-0.0198636277004371,Consumer Durables,5.0
2020-01-16,2396.0791015625,2413.7378552942296,2350.698816460375,2358.8376719406474,91540.0,,,1.631877142971625,0.0221362845602154,-0.0155426544964927,0.0073698542423805,-0.0189393935586401,Consumer Durables,5.0
2020-01-17,2461.288818359375,2470.266320256852,2395.290185935957,2409.1015791003324,82961.0,,,1.818282846973444,0.0272151769757314,-0.0212032163270579,0.0036474800643107,-0.0268146638993024,Consumer Durables,5.0
2020-01-20,2456.45458984375,2476.57966363679,2422.222118227884,2476.57966363679,49994.0,,,1.8044639283517343,-0.0019641045291252,0.0081927318649599,0.0081927318649599,-0.0139357233621987,Consumer Durables,5.0
2020-01-21,2458.7236328125,2466.3198497795115,2436.7240115821573,2456.4545703803933,20563.0,,,1.8109501174164364,0.0009237064581333,-0.0009228619279634,0.0030894960562617,-0.0089475778964135,Consumer Durables,5.0
2020-01-22,2383.35302734375,2470.266245169787,2349.022043774248,2470.266245169787,65041.0,,,1.595498932170391,-0.0306543624760846,0.0364667830694396,0.0364667830694396,-0.014404489463218,Consumer Durables,5.0
2020-01-23,2372.55029296875,2421.926063949932,2348.23247587704,2396.966859193907,43429.0,,,1.5646186982845565,-0.0045325783679808,0.0102912744558114,0.0208112642027067,-0.0102496529425648,Consumer Durables,5.0
2020-01-24,2401.25830078125,2455.171954571152,2349.2189536744827,2387.397535514258,51723.0,,,1.6466821800728293,0.0121000629143999,-0.0057722924945152,0.0224522508771176,-0.0216716989962455,Consumer Durables,5.0
2020-01-27,2409.49560546875,2439.091441963297,2383.5007402586266,2406.141507006648,28005.0,,,1.6702289865117204,0.0034304117490484,-0.001392033442389,0.0122830008186667,-0.0107885090768058,Consumer Durables,5.0
2020-01-28,2405.007080078125,2454.8758715542226,2391.343572647919,2425.0827778540806,47003.0,,,1.6573982800393134,-0.0018628485482345,0.0083474589086463,0.020735403188284,-0.0056812753456685,Consumer Durables,5.0
2020-01-29,2390.159912109375,2446.885267968916,2380.639773093325,2422.912591148401,39617.0,,,1.6149568014745617,-0.006173440440877,0.0137031329464984,0.023732870579977,-0.0039830552624607,Consumer Durables,5.0
2020-01-30,2414.379150390625,2436.723910966361,2390.1598422955303,2405.056269062175,29448.0,,,1.6841888789004915,0.0101328945224739,-0.0038613990379023,0.0092548680981283,-0.010031277850944,Consumer Durables,5.0
2020-01-31,2439.93017578125,2454.2348306074214,2407.1281224729605,2436.723960044349,82088.0,,,1.7572279459270186,0.010582855383957,-0.0013140604467806,0.0058627312240979,-0.0134438491862933,Consumer Durables,5.0
2020-02-03,2370.4296875,2403.872892629852,2329.9820367539883,2357.802080072393,35169.0,,,1.5585568263009106,-0.0284846218023416,-0.0053271385750002,0.0141084991072326,-0.0170634256562447,Consumer Durables,5.0
2020-02-04,2387.841552734375,2413.3433968423064,2372.254362795264,2402.1955827234237,29210.0,,,1.608329638642798,0.0073454468302489,0.0060112991888474,0.0106798728243624,-0.006527732093975,Consumer Durables,5.0
2020-02-05,2404.119140625,2451.5218548416424,2388.6307006178376,2406.486952118468,40264.0,,,1.65486005434227,0.0068168626481874,0.0009848977338335,0.0197172899693811,-0.0064424594211814,Consumer Durables,5.0
2020-02-06,2458.476806640625,2496.902018694801,2402.1953439438325,2425.773263504764,188271.0,2393.6645385742186,,1.8102445506911928,0.0226102213892334,-0.0133023598382238,0.0156296825540045,-0.0228928182461473,Consumer Durables,5.0
2020-02-07,2495.373046875,2520.578883884151,2436.724009077829,2505.7809648006823,83246.0,2403.164782714844,,1.9157145630412316,0.0150077642118542,0.0041708865689304,0.0101010295998493,-0.0235031142420241,Consumer Durables,5.0
2020-02-10,2342.559814453125,2475.1984391162923,2334.4209594819376,2475.1984391162923,291755.0,2404.474401855469,,1.478889200662748,-0.0612386322811516,0.0566212328260791,0.0566212328260791,-0.0034743424355579,Consumer Durables,5.0
2020-02-11,2260.628662109375,2376.545689295869,2247.310535581565,2376.545689295869,178405.0,2402.614794921875,,1.2446843170579032,-0.0349750524354815,0.0512764564695613,0.0512764564695613,-0.0058913375518219,Consumer Durables,5.0
2020-02-12,2228.862548828125,2289.780647095562,2220.674319028348,2278.7315827056223,87417.0,2396.8485473632813,,1.1538790659319436,-0.0140518935346105,0.0223742078235003,0.0273314737597731,-0.0036737257773398,Consumer Durables,5.0
