Date_Ticker,Close_GLAND.NS,High_GLAND.NS,Low_GLAND.NS,Open_GLAND.NS,Volume_GLAND.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-12-04,2156.200927734375,2197.326616108541,2146.847491143885,2189.408321996438,409649.0,,,-0.1220695148875792,-0.0108744686913141,0.0154008811678583,0.0190732170852829,-0.004337924388298,Healthcare,11.0
2020-12-07,2328.7705078125,2413.941713077721,2141.8987055089056,2156.745507996259,967392.0,,,0.0872159032893733,0.0800340904497486,-0.0738694513861007,0.0365734644008464,-0.0802448337767425,Healthcare,11.0
2020-12-08,2281.953369140625,2372.370486086192,2268.591247915989,2343.815041476903,317512.0,,,0.0304379680336002,-0.0201038009176147,0.0271090869659509,0.0396226838673823,-0.0058555627846452,Healthcare,11.0
2020-12-09,2256.218994140625,2325.9494253625,2251.764953573117,2296.3053592481906,192250.0,,,-0.0007716427851736,-0.0112773448169501,0.0177670541785479,0.0309058789962162,-0.0019741171309498,Healthcare,11.0
2020-12-10,2227.06982421875,2255.17967251011,2182.4798808186238,2254.734316782233,255923.0,,,-0.0361225789921741,-0.0129194772305237,0.0124219242085001,0.0126218980589083,-0.0200217985602533,Healthcare,11.0
2020-12-11,2218.706298828125,2251.369264866484,2205.0967296454755,2234.938706503468,177900.0,,,-0.0462655248579408,-0.0037553943301076,0.0073161588281949,0.0147216267676397,-0.0061340111531831,Healthcare,11.0
2020-12-14,2201.681640625,2249.785375312996,2198.316462195409,2222.0713451727565,167368.0,,,-0.0669123428530224,-0.007673236521714,0.0092609686030575,0.0218486332448777,-0.0015284582327879,Healthcare,11.0
2020-12-15,2174.7099609375,2207.224553826501,2155.755640463731,2205.244980235626,246370.0,,,-0.0996225068331269,-0.0122504903478431,0.0140409617128725,0.0149512318759899,-0.0087157923650644,Healthcare,11.0
2020-12-16,2173.769775390625,2229.197837556331,2167.6331454088568,2176.5412268283453,411542.0,,,-0.1007627258986921,-0.0004323268683009,0.0012749516849006,0.0254985890379055,-0.0028230358390485,Healthcare,11.0
2020-12-17,2156.052734375,2181.440670309008,2093.8940721339536,2176.5412737520983,1643980.0,,,-0.1222492378096249,-0.0081503760040279,0.0095028006738608,0.011775192475228,-0.028829843189835,Healthcare,11.0
2020-12-18,2203.76025390625,2231.969176985669,2141.8985804864697,2157.735168881933,885005.0,2149.7402160644533,,-0.0643914846021207,0.0221272507720362,-0.020884796766225,0.0128003593083312,-0.0280709633954637,Healthcare,11.0
2020-12-21,2296.057861328125,2415.079720504634,2130.169501900172,2222.021762550436,1464484.0,2174.494775390625,,0.0475433266043178,0.0418818731566983,-0.0322448750202069,0.0518374824873371,-0.0722492068784351,Healthcare,11.0
2020-12-22,2304.47119140625,2370.539462436581,2217.1225034897457,2317.288882550115,435493.0,2186.332629394531,,0.0577466735839186,0.0036642500260243,0.0055620964981746,0.0286696016321272,-0.0379040051540856,Healthcare,11.0
2020-12-23,2329.017822265625,2372.320993728071,2306.203188742835,2325.9989242685247,512028.0,2201.404608154297,,0.0875158362713046,0.0106517412545287,-0.0012962107753059,0.0185928896930127,-0.0097958174921117,Healthcare,11.0
2020-12-24,2383.753173828125,2404.192174909844,2315.1113615126083,2335.89688463863,575779.0,2218.9906494140623,,0.1538966603750332,0.0235014738999525,-0.0200760253682814,0.0085742942290016,-0.0287956878544112,Healthcare,11.0
2020-12-28,2369.203125,2482.9297756046653,2355.6926315660635,2414.0900539452223,448777.0,2233.191613769531,,0.1362509487026131,-0.0061038403589238,0.0189460027599881,0.0480020684611688,-0.005702547532279,Healthcare,11.0
2020-12-29,2324.61328125,2400.23289305693,2311.1520846548174,2384.3963048965547,400122.0,2244.851306152344,,0.08217418678757,-0.0188206081950022,0.0257174060428699,0.0325299749497549,-0.005790725151473,Healthcare,11.0
2020-12-30,2326.98876953125,2339.5590135765706,2272.5504954673543,2331.73979450626,243725.0,2252.767126464844,,0.0850550830503458,0.0010218853606362,0.0020417051587089,0.0054019358451191,-0.0233943002977456,Healthcare,11.0
2020-12-31,2315.853759765625,2379.44756425967,2302.2441907104794,2331.9377959217063,362391.0,2260.4379760742186,,0.0715509928500435,-0.0047851583606344,0.0069451864515439,0.0274601987391815,-0.0058766962282293,Healthcare,11.0
2021-01-01,2345.497802734375,2363.610950052909,2320.951041020806,2320.951041020806,92306.0,2268.7175537109374,,0.107502091104798,0.0128004813964376,-0.010465480583675,0.0077225172828634,-0.010465480583675,Healthcare,11.0
2021-01-04,2422.701171875,2462.985447466928,2350.7437177699608,2365.640057868843,629065.0,2282.0425659179687,,0.201131219645011,0.032915558074973,-0.0235526835371098,0.0166278351038857,-0.0297013329338299,Healthcare,11.0
2021-01-05,2443.33837890625,2457.046781801715,2398.204001850261,2419.039063389331,335971.0,2287.770959472656,,0.2261591909803077,0.0085182635278449,-0.0099451290605914,0.0056105216591413,-0.0184724217675461,Healthcare,11.0
2021-01-06,2383.85205078125,2461.5503172099443,2375.636771733876,2454.671347046648,238280.0,2292.865893554688,,0.1540165743510275,-0.0243463323126078,0.0297079242993241,0.0325935774425389,-0.0034462201816095,Healthcare,11.0
2021-01-07,2376.5771484375,2422.008265254391,2365.639956123163,2405.1323522242683,137885.0,2298.8838012695314,,0.1451938665567631,-0.0030517423853404,0.0120152648129021,0.0191161969417907,-0.004602077538921,Healthcare,11.0
2021-01-08,2343.914306640625,2392.710604413673,2326.09814356488,2384.3469539658845,194282.0,2304.726025390625,,0.1055816909855417,-0.0137436488516055,0.0172500535581476,0.0208182942673296,-0.0076010300484404,Healthcare,11.0
2021-01-11,2304.91650390625,2360.641549826988,2286.457076496241,2360.5920121568865,200693.0,2309.036535644532,,0.0582867306017298,-0.0166378961141578,0.0241551085066555,0.024176600682193,-0.0080087184844765,Healthcare,11.0
2021-01-12,2225.38720703125,2314.7154640691256,2217.1223907461654,2306.252738757157,267814.0,2310.221813964844,,-0.038163189171316,-0.0345041986294158,0.0363377355052674,0.0401405457691306,-0.0037138778631293,Healthcare,11.0
2021-01-13,2178.520751953125,2251.7649753263786,2152.786295092252,2227.020305267847,342069.0,2310.412353515625,,-0.0950009333731406,-0.0210599103518019,0.0222626079054975,0.0336210813266697,-0.011812812358019,Healthcare,11.0
2021-01-14,2236.86865234375,2256.7139262084825,2182.727362180375,2186.4390627169023,156659.0,2313.5672973632813,,-0.0242389559291968,0.0267832658184751,-0.0225447254464442,0.0088718994939371,-0.0242040542285066,Healthcare,11.0
2021-01-15,2342.033447265625,2377.418324903831,2237.264660841221,2239.8874991681246,503248.0,2322.8663330078125,,0.1033006606866286,0.0470142915238609,-0.0436142140569162,0.0151086132777131,-0.0447341119516135,Healthcare,11.0
2021-01-18,2311.696533203125,2369.549521435046,2296.305300638808,2365.5903743649787,150380.0,2328.263146972656,,0.0665092763482402,-0.0129532368967313,0.0233135450037542,0.0250262036564803,-0.0066579814189496,Healthcare,11.0
2021-01-19,2266.7109375,2340.8458751099383,2228.405993498641,2319.318011353642,123343.0,2326.79580078125,,0.0119525624453288,-0.019459991853166,0.0232085498787344,0.0327059513339196,-0.0168989099437648,Healthcare,11.0
2021-01-20,2251.319580078125,2295.018569975591,2233.948773672506,2271.560671501285,186031.0,2324.138220214844,,-0.0067134543166622,-0.0067901721243955,0.0089907677267471,0.0194103894818653,-0.0077158332203624,Healthcare,11.0
2021-01-21,2182.083984375,2281.1614939092424,2174.561508351788,2264.5825657049218,197792.0,2316.7915283203124,,-0.0906795889789769,-0.0307533396483507,0.037807243864425,0.0454049936866296,-0.0034473815293439,Healthcare,11.0
2021-01-22,2261.16796875,2300.264547767564,2162.5851057582363,2197.326719468155,613805.0,2310.6622680664063,,0.0052302737762577,0.0362424108976958,-0.0282337491792515,0.0172904355438827,-0.0435982042706281,Healthcare,11.0
2021-01-25,2228.010009765625,2271.560627459844,2169.216772537293,2271.560627459844,342532.0,2303.602612304688,,-0.0349823599266089,-0.0146640848634987,0.0195468680586405,0.0195468680586405,-0.0263882284956685,Healthcare,11.0
2021-01-27,2162.585205078125,2230.93003581634,2143.977405502532,2229.9897866325487,290741.0,2295.5012084960936,,-0.1143269211289372,-0.0293646816669294,0.0311685206188159,0.031603300798382,-0.0086044237849675,Healthcare,11.0
2021-01-28,2121.261474609375,2177.530950605479,2100.4266558769973,2132.99054479764,185270.0,2285.21484375,,-0.164442672745582,-0.0191084866259672,0.0055292901552479,0.0265264215041975,-0.0098219003087369,Healthcare,11.0
2021-01-29,2094.685791015625,2142.1955560059087,2079.54200509554,2137.939424562764,143246.0,2274.1564453125,,-0.1966725886539269,-0.0125282450616531,0.0206492227773058,0.0226810938394956,-0.0072296217337409,Healthcare,11.0
2021-02-01,2056.8759765625,2118.143680763092,2049.848393859983,2098.347945428857,127319.0,2259.7253540039064,,-0.2425268048224595,-0.018050351329682,0.0201626006326673,0.0297867761103338,-0.0034166292876158,Healthcare,11.0
2021-02-02,2077.958251953125,2121.0635141922708,2058.756485240039,2073.6032868162893,249607.0,2242.4882080078123,2225.254528808594,-0.2169590725532429,0.0102496580400818,-0.0020957904870044,0.0207440463246217,-0.0092406893617991,Healthcare,11.0
2021-02-03,2110.324462890625,2132.990483199402,2082.0164646913886,2095.0816016882823,141163.0,2225.837512207031,2231.4416845703126,-0.1777066389100044,0.0155759678555034,-0.0072229941273882,0.0107405381055623,-0.0134140501600694,Healthcare,11.0
2021-02-04,2115.026123046875,2163.574974629022,2059.696893249109,2108.2459864784364,293240.0,2212.3962158203126,2232.3879248046874,-0.1720046553305043,0.0022279323577616,-0.0032056987356123,0.0229542562397331,-0.02616006922792,Healthcare,11.0
2021-02-05,2270.27392578125,2288.3870724784847,2105.2765152083634,2130.713987537536,389302.0,2207.0810546875,2237.2418383789063,0.0162736107556011,0.073402309807279,-0.0614727309594098,0.0079783970081943,-0.0726773138250739,Healthcare,11.0
2021-02-08,2298.829345703125,2314.4680252346866,2234.938560405501,2290.3666203624134,180259.0,2204.826806640625,2242.5777783203125,0.0509044709388533,0.0125779623320337,-0.0036813195187932,0.0068028884183128,-0.0277927482599112,Healthcare,11.0
2021-02-09,2245.133544921875,2321.248056510572,2228.999971047116,2288.387181643398,287768.0,2201.8376586914064,2245.776772460937,-0.014215627955533,-0.0233578890410529,0.0192655073099574,0.0339019973938099,-0.0071860196963563,Healthcare,11.0
2021-02-10,2274.48046875,2301.254249313379,2229.989601592707,2250.77512384457,324925.0,2204.292321777344,2249.4379931640624,0.0213751362034559,0.0130713488712076,-0.0104223119218332,0.0117713829295238,-0.0195608921547452,Healthcare,11.0
2021-02-11,2260.524658203125,2300.017054486272,2238.897720171252,2276.509618211264,53077.0,2208.392517089844,2251.2750390625,0.0044500927225666,-0.0061358234280836,0.0070713495427408,0.0174704558695408,-0.0095672205801392,Healthcare,11.0
2021-02-12,2165.653564453125,2262.3556885400844,2157.289914144704,2262.3556885400844,151350.0,2204.8317626953126,2251.339375,-0.1106057387825275,-0.0419686170667177,0.0446526285063413,0.0446526285063413,-0.0038619520895223,Healthcare,11.0
2021-02-15,2145.808349609375,2207.2246718806005,2139.028454686301,2177.531066429292,132676.0,2195.0205078125,2250.657416992188,-0.1346732139743047,-0.0091636147025026,0.0147835741368476,0.0286215319659866,-0.0031595994694998,Healthcare,11.0
2021-02-16,2183.3212890625,2212.371386383082,2135.2175543725725,2156.448432704997,214876.0,2188.6017456054688,2251.19982421875,-0.0891790358176462,0.0174819617324883,-0.0123082463823005,0.0133054614848078,-0.0220323664368164,Healthcare,11.0
2021-02-17,2334.906982421875,2350.5456616636707,2179.4609223970824,2182.380745029136,469084.0,2192.0115478515627,2251.3225537109374,0.0946579718983013,0.0694289448459803,-0.0653243313506782,0.0066977739839444,-0.0665748405375689,Healthcare,11.0
2021-02-18,2426.808837890625,2466.548680853047,2276.5096171597143,2347.774266044714,684961.0,2200.7860107421875,2254.2196630859376,0.2061128311168715,0.0393599642986313,-0.0325672836738998,0.0163753495297815,-0.0619328635961085,Healthcare,11.0
2021-02-19,2394.34375,2462.539962241365,2350.743594166139,2448.732485038748,346130.0,2211.3989990234377,2256.982158203125,0.1667404834976386,-0.0133776865255046,0.0227155081799546,0.0284822144862721,-0.0182096475637055,Healthcare,11.0
2021-02-22,2365.14501953125,2458.5807937608174,2325.9989045319294,2393.3044047481726,215914.0,2216.5978515625,2259.743662109375,0.1313294422606954,-0.0121948782286378,0.01190598672994,0.0395053045195874,-0.016551253591663,Healthcare,11.0
2021-02-23,2356.682373046875,2404.093064153209,2327.236215718801,2360.6415202506496,175596.0,2223.0314697265626,2262.50318359375,0.1210662863350431,-0.0035780666362911,0.0016799664006719,0.0201175566332423,-0.0124947501049978,Healthcare,11.0
2021-02-24,2350.89208984375,2380.3877856724075,2301.3039147075237,2374.449064699409,58313.0,2232.446813964844,2265.487392578125,0.1140440646840407,-0.0024569637679425,0.0100204407328732,0.0125465970795017,-0.02109334382061,Healthcare,11.0
2021-02-25,2386.969970703125,2395.284083258874,2317.6353562446475,2365.640016590952,157769.0,2245.7322387695312,2269.7325927734373,0.15779786172738,0.0153464640147616,-0.0089359960007749,0.0034831240685027,-0.0290471247269414,Healthcare,11.0
2021-02-26,2377.121337890625,2420.028691721735,2335.896814913413,2365.4420471337894,189954.0,2259.854016113281,2273.799624023437,0.1458538375505685,-0.0041259977852167,-0.0049132076561138,0.0180501319588441,-0.0173422039170256,Healthcare,11.0
2021-03-01,2334.610107421875,2442.496870035557,2325.999010478474,2400.2330214511912,120452.0,2273.74072265625,2277.370771484375,0.0942979338864271,-0.0178834920166393,0.0281087252302629,0.046211897340247,-0.0036884518387142,Healthcare,11.0
2021-03-02,2325.8505859375,2366.4811403631925,2284.972343167057,2336.886611990916,107872.0,2286.1353393554687,2279.812578125,0.0836747399489007,-0.0037520275683412,0.0047449419666689,0.0174691163187146,-0.0175756099801079,Healthcare,11.0
2021-03-03,2411.863037109375,2424.977712493267,2332.036826620252,2335.896898564943,152524.0,2301.212268066406,2282.128681640625,0.1879871674565829,0.0369810733724347,-0.0314968708320508,0.0054375705345233,-0.0330973232148352,Healthcare,11.0
2021-03-04,2642.532958984375,2665.4959653883257,2381.229232707911,2399.144229559013,845383.0,2327.587609863281,2288.8899169921874,0.4677343340116565,0.095639726769667,-0.0921043306566383,0.0086897710493556,-0.0988838097129706,Healthcare,11.0
2021-03-05,2523.560546875,2603.139309722477,2489.9570913652187,2602.891863020032,215299.0,2340.251940917969,2292.780771484375,0.3234493968369875,-0.0450221109654959,0.0314362642272523,0.0315343188202961,-0.0133158903404927,Healthcare,11.0
2021-03-08,2538.35791015625,2573.4458055993123,2523.9564631839407,2543.702662478238,166349.0,2352.228369140625,2295.872866210937,0.341395041491339,0.005863684665531,0.0021055944477343,0.0138230685683338,-0.0056735289041341,Healthcare,11.0
2021-03-09,2479.465576171875,2548.701117420523,2474.46710429177,2536.0317975171133,134636.0,2363.944970703125,2298.078115234375,0.2699727969696984,-0.0232009574964745,0.0228138764614642,0.027923574303275,-0.0020159472783737,Healthcare,11.0
2021-03-10,2465.4599609375,2532.6666328481224,2449.7719843982863,2483.375199530008,96338.0,2373.4939453125,2300.895048828125,0.2529873523749751,-0.0056486427434087,0.0072664893676455,0.0272592834503249,-0.0063631033510064,Healthcare,11.0
2021-03-12,2447.74267578125,2487.6806685047213,2435.9147722402467,2487.6806685047213,177470.0,2382.854846191406,2303.310126953125,0.231500544380151,-0.0071861986959678,0.016316254612313,0.016316254612313,-0.0048321678818743,Healthcare,11.0
2021-03-15,2515.93896484375,2523.9563345653537,2389.4444053938555,2430.9659132350166,153220.0,2400.3691162109376,2307.3118310546874,0.3142062499170148,0.0278608898464924,-0.0337738922907497,0.0031866312472734,-0.0502772766817697,Healthcare,11.0
2021-03-16,2689.250732421875,2755.4180765825463,2506.3380836686056,2519.0074030230667,800623.0,2427.5412353515626,2314.186889648437,0.5243917631236527,0.0688855214692731,-0.0633051159366948,0.0246043789680714,-0.0680162123033216,Healthcare,11.0
2021-03-17,2507.031005859375,2651.8368697750634,2486.492928802541,2642.7804167920062,423662.0,2443.7267211914063,2315.873486328125,0.3034030369735513,-0.067758548641687,0.0541474798737473,0.0577599014839671,-0.0081921910853246,Healthcare,11.0
2021-03-18,2441.903076171875,2544.593455209804,2405.23142742456,2528.9052379943005,204798.0,2449.076525878906,2315.8447802734377,0.2244185137830971,-0.0259781109748082,0.0356288350145399,0.0420534213826844,-0.0150176512348738,Healthcare,11.0
2021-03-19,2528.261962890625,2538.8030954585174,2391.3248649620964,2424.9776155451723,232581.0,2454.1491821289064,2318.732978515625,0.3291510843325962,0.0353654031404609,-0.0408519167955859,0.0041693197629886,-0.0541625432563819,Healthcare,11.0
2021-03-22,2461.599853515625,2530.390038404783,2448.2872689420506,2530.390038404783,125514.0,2457.5119873046874,2320.4334326171875,0.2483059699689372,-0.0263667730454575,0.0279453156413349,0.0279453156413349,-0.0054081026022818,Healthcare,11.0
2021-03-23,2468.181884765625,2493.6688961832983,2454.6713909060027,2463.5794725665487,81879.0,2462.6638305664064,2322.9187841796875,0.2562883916795678,0.0026738835073456,-0.0018646973415872,0.010326229025092,-0.005473864767833,Healthcare,11.0
2021-03-24,2462.441162109375,2484.364842848555,2435.815752470627,2444.7733712493746,114839.0,2467.951770019531,2326.06927734375,0.2493262750585082,-0.0023258912528624,-0.0071749088391885,0.0089032302889218,-0.0108126074435581,Healthcare,11.0
2021-03-25,2425.571533203125,2479.663283033752,2340.845689801346,2463.579248167252,166985.0,2471.6857421875,2330.072963867188,0.2046122779555408,-0.0149727958879093,0.0156695914525082,0.0223006203239839,-0.0349302596282917,Healthcare,11.0
2021-03-26,2388.009033203125,2458.085987173339,2380.536336159449,2449.72233701881,54723.0,2471.7376953125,2334.262729492188,0.1590579947689394,-0.015486040912756,0.0258429942925746,0.0293453471054159,-0.0031292582815956,Healthcare,11.0
2021-03-30,2471.8935546875,2489.214824367392,2400.233084213562,2400.233084213562,183863.0,2476.476306152344,2338.9632275390627,0.2607897550796685,0.0351273886815484,-0.0289901117861838,0.0070072878530895,-0.0289901117861838,Healthcare,11.0
2021-03-31,2452.98876953125,2486.3445376503887,2426.660342975285,2468.5283745621296,92845.0,2482.3952392578126,2341.182333984375,0.2378627950373479,-0.0076478961322588,0.0063349678660979,0.0135980109381066,-0.0107332030553879,Healthcare,11.0
2021-04-01,2442.69482421875,2482.187463774508,2416.0696551166056,2473.6752003667634,168497.0,2488.237451171875,2343.802299804688,0.2253787138427253,-0.0041964910073628,0.0126828680524682,0.0161676518753786,-0.0108999162884213,Healthcare,11.0
2021-04-05,2475.95166015625,2522.5707147177186,2375.488300769538,2444.7733762086496,135477.0,2491.4418823242186,2347.9871142578127,0.2657112615215862,0.0136148141011174,-0.0125924445332801,0.0188287418174095,-0.0405756546072357,Healthcare,11.0
2021-04-06,2452.8896484375,2489.3138517346624,2444.7734448447777,2475.4568362578093,62286.0,2481.959716796875,2352.018515625,0.2377425849774623,-0.0093144030595874,0.0092002458547961,0.0148495075269141,-0.0033088335620367,Healthcare,11.0
2021-04-07,2478.525146484375,2499.112517974909,2459.818031550109,2474.4173864021222,127266.0,2479.707946777344,2357.947338867188,0.2688322818202419,0.010451142008449,-0.0016573404906056,0.0083062992198146,-0.007547680103549,Healthcare,11.0
2021-04-08,2485.107177734375,2519.4031932764437,2473.0318272513578,2488.323984795069,71530.0,2477.04541015625,2362.426123046875,0.2768147035308724,0.0026556241558961,0.0012944339340834,0.0138006182789007,-0.0048590863972418,Healthcare,11.0
2021-04-09,2504.705078125,2544.7419065437944,2469.7160174846754,2494.2627788760647,202465.0,2478.3073852539064,2367.9600244140624,0.3005822457407183,0.0078861389022633,-0.0041690733732022,0.0159846477609115,-0.0139693335338774,Healthcare,11.0
2021-04-12,2555.728515625,2627.8838745033463,2421.166810917919,2492.2830870054336,677157.0,2482.820812988281,2375.822890625,0.3624614103604548,0.0203710360735147,-0.0248247919259338,0.0282327948517258,-0.0526510166805311,Healthcare,11.0
2021-04-13,2506.981689453125,2682.322331157561,2495.252618763178,2637.584014406435,633131.0,2485.782763671875,2383.537294921875,0.3033432280274998,-0.0190735541251156,0.0520954442957257,0.0699409343283576,-0.0046785625676052,Healthcare,11.0
2021-04-15,2455.5126953125,2518.0176354776954,2447.742772223404,2518.0176354776954,235371.0,2482.7614501953126,2390.7538330078123,0.2409237103060607,-0.0205302632871851,0.0254549448204912,0.0254549448204912,-0.0031642773030367,Healthcare,11.0
2021-04-16,2600.367919921875,2632.8329763811225,2438.8347570688293,2463.579427899479,403929.0,2478.3173095703123,2401.623671875,0.4165982773054407,0.0589918451189029,-0.0526035146697647,0.0124847934826941,-0.062119349194978,Healthcare,11.0
2021-04-19,2731.9599609375,2775.362209119148,2534.2995837458598,2574.4354871322766,832665.0,2489.563757324219,2414.703706054688,0.576187790823674,0.0506051624493116,-0.0576598764467862,0.0158868536882779,-0.0723511252060266,Healthcare,11.0
2021-04-20,2616.25390625,2843.657418956304,2593.241363614868,2796.147653516032,669317.0,2498.281298828125,2424.822294921875,0.4358641600312945,-0.0423527637088042,0.0687600491818782,0.0869195119644377,-0.0087959897853021,Healthcare,11.0
2021-04-22,2633.37744140625,2691.180896552714,2580.423845146225,2590.123804566282,616141.0,2503.537072753906,2435.1893212890627,0.4566308920023703,0.0065450586104595,-0.0164251565916315,0.0219503115039962,-0.0201086237876129,Healthcare,11.0
2021-04-23,2631.100830078125,2711.9663654286987,2615.412612227969,2672.4244300614832,325225.0,2512.012121582032,2442.405859375,0.4538699097155888,-0.0008645214667401,0.0157058214991065,0.0307344874153578,-0.005962606096586,Healthcare,11.0
2021-04-26,2624.2216796875,2671.4344597123777,2617.985974782971,2646.689790763578,202832.0,2519.814111328125,2448.9137060546877,0.4455271539091928,-0.0026145521722254,0.008561819014754,0.0179911553929772,-0.0023762111839849,Healthcare,11.0
2021-04-27,2622.984619140625,2645.551807038934,2610.2162241330893,2637.682808476785,185405.0,2527.841284179688,2456.4707275390624,0.4440268968317534,-0.0004714009324937,0.0056036124759952,0.0086036295194527,-0.0048678878687893,Healthcare,11.0
2021-04-28,2642.3349609375,2657.577581131303,2578.394636442102,2635.8022713417727,215493.0,2538.6794555664064,2463.827817382813,0.4674942099757767,0.0073772227468168,-0.0024723169818747,0.0057686176881961,-0.024198417475698,Healthcare,11.0
2021-04-29,2623.974365234375,2655.449634052889,2618.1840157496854,2651.58932051404,103622.0,2550.4777221679688,2471.0968115234373,0.4452272209272614,-0.006948625353922,0.0105240949170624,0.0119952653636929,-0.0022067096239228,Healthcare,11.0
2021-04-30,2753.1416015625,2789.5162675154093,2602.1495725224167,2623.924882752729,512911.0,2564.5401245117187,2482.846572265625,0.6018760292366675,0.0492257996265095,-0.0469342800008673,0.0132120577932735,-0.0548435390879968,Healthcare,11.0
2021-05-03,2715.677978515625,2807.035347936212,2692.2200798259864,2776.5003286807896,148728.0,2577.6745849609374,2494.24396484375,0.5564416600260604,-0.0136075903344793,0.0223967460966818,0.0336407225537551,-0.0086379529808834,Healthcare,11.0
2021-05-04,2621.40087890625,2749.6278109311984,2605.415918276949,2736.7605821543425,181889.0,2586.6098876953124,2503.005556640625,0.4421062006286058,-0.034715861142309,0.044006891191791,0.0489154226874486,-0.006097869562007,Healthcare,11.0
2021-05-05,2582.650634765625,2657.132088270137,2568.496635803442,2652.4306011718454,372851.0,2591.944836425781,2507.9604296875,0.3951114693106166,-0.0147822656398868,0.0270187401528092,0.0288391517233888,-0.0054804156519092,Healthcare,11.0
2021-05-06,2607.345947265625,2691.6757365396943,2589.480246720894,2622.935089780357,288778.0,2599.667651367188,2511.571171875,0.425060947087831,0.0095620027608732,0.0059789313846445,0.0323431531448703,-0.0068520637100217,Healthcare,11.0
2021-05-07,2620.01513671875,2660.546856912595,2613.3340759731545,2657.57749658122,247203.0,2606.742150878906,2516.084599609375,0.440425628461338,0.0048590366255047,0.0143366957450146,0.0154700328352324,-0.0025500084529903,Healthcare,11.0
2021-05-10,2761.5546875,2836.6298706890047,2614.175289174844,2647.679668744742,843513.0,2620.564526367188,2524.01279296875,0.612079080132377,0.0540224171981353,-0.0412358369257382,0.0271858397477433,-0.0533682707759725,Healthcare,11.0
2021-05-11,2838.065185546875,2855.534825341138,2729.6339967959107,2759.525508856532,336850.0,2637.232531738281,2533.64044921875,0.704867922588956,0.0277055885922501,-0.0276736690511248,0.0061554751748582,-0.0382060247605167,Healthcare,11.0
2021-05-12,2831.18603515625,2952.5339921704976,2804.0659737911565,2865.4327547212843,359962.0,2651.005407714844,2543.246328125,0.69652516678256,-0.002423887381325,0.0120962448739769,0.0428611739064157,-0.0095790460352411,Healthcare,11.0
2021-05-14,2835.93701171875,2898.0956693498106,2721.913623877042,2845.636970416908,225403.0,2667.453173828125,2552.2256689453125,0.7022869593081116,0.0016780870290771,0.0034203717001031,0.021918208117531,-0.0402066009825101,Healthcare,11.0
2021-05-17,2764.67236328125,2919.8709774636663,2741.709358499781,2917.891403919624,185252.0,2682.9111572265624,2559.976689453125,0.6158600714248381,-0.0251291365580469,0.0554203249084188,0.0561363495521831,-0.0083058683865941,Healthcare,11.0
