Date_Ticker,Close_LODHA.NS,High_LODHA.NS,Low_LODHA.NS,Open_LODHA.NS,Volume_LODHA.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2021-05-10,344.80426025390625,377.87654684555633,313.9500612979402,314.02484128653555,3202552.0,,,-1.1881314029252303,0.0949743030730386,-0.0892663534513913,0.0959161193869715,-0.0894832300889951,Realty,17.0
2021-05-11,344.7793273925781,350.2623005520223,336.5299511327621,341.3399956960495,938596.0,,,-1.1882047094990111,-7.231018929338341e-05,-0.0099754579908801,0.0159028477748639,-0.0239265396861307,Realty,17.0
2021-05-12,322.3240661621094,354.0256078998451,316.4921704436583,348.9164738189252,1409480.0,,,-1.2542267453373972,-0.0651293724606069,0.0825020854739448,0.0983530088683846,-0.01809326802026,Realty,17.0
2021-05-14,322.9471130371094,334.6856533723663,306.2988014868122,331.42079835082103,1291314.0,,,-1.2523948885316332,0.0019329827971537,0.0262386160818164,0.0363481816724216,-0.0515512010425811,Realty,17.0
2021-05-17,322.6979064941406,327.48303455585284,312.82853042931805,322.9969655893343,2173164.0,,,-1.2531275953633274,-0.0007716636344109,0.0009267463134259,0.01482850667889,-0.0305839482258982,Realty,17.0
2021-05-18,315.4454345703125,322.9222169059265,306.2988496823201,322.9222169059265,1331362.0,299.4014945983887,,-1.2744510151337538,-0.02247449325786,0.0237023000374014,0.0237023000374014,-0.0289957751344587,Realty,17.0
2021-05-19,316.1681823730469,320.00626988778595,310.7849054128264,310.7849054128264,676842.0,303.6146614074707,,-1.272326021759395,0.002291197536965,-0.0170266246268536,0.0121393857089975,-0.0170266246268536,Realty,17.0
2021-05-20,313.30206298828125,321.5763861448712,307.07141170610595,316.1681625780819,415756.0,306.74120178222654,,-1.280752868136107,-0.0090651733620174,0.0091480393153613,0.0264100500254269,-0.0198870419899162,Realty,17.0
2021-05-21,321.1775817871094,327.43317965573965,313.2771285816181,317.4641381734288,1315414.0,309.7468658447266,,-1.257597591559916,0.0251371431254274,-0.0115619639235654,0.0194770688347007,-0.0245983955714818,Realty,17.0
2021-05-24,321.1028747558594,324.9907953642464,318.0124654024374,323.4705224214731,601734.0,312.57558288574216,,-1.2578172421016731,-0.0002326035049965,0.0073734863551562,0.0121080218024924,-0.0096243590337572,Realty,17.0
2021-05-25,315.3457336425781,323.9938654195358,313.0279192053361,320.5047007150177,872216.0,313.88526611328126,,-1.2747441517023486,-0.0179292730333184,0.0163597173579868,0.0274242865982758,-0.0073500738712041,Realty,17.0
2021-05-26,311.5823974609375,313.8752953889289,308.04339969836855,309.04030390451214,481392.0,314.4011627197266,,-1.285808958016828,-0.0119340006226502,-0.008158655871258,0.0073588814601726,-0.011358144078125,Realty,17.0
2021-05-27,306.52313232421875,311.5325699646295,304.05578828547834,309.11508939094495,207686.0,314.3837173461914,,-1.3006840013638683,-0.0162373265561416,0.0084559917128361,0.0163427719220619,-0.0080494546040675,Realty,17.0
2021-05-28,316.59185791015625,320.50469465702406,306.5480361027524,307.0464881939764,832566.0,315.2186248779297,,-1.271080348364292,0.0328481753060239,-0.03015039546244,0.012359246294888,-0.0317248266386374,Realty,17.0
2021-05-31,314.5980529785156,319.75702000974394,310.0122876045895,316.4423013976899,471108.0,316.1519775390625,,-1.2769424516504884,-0.0062977138603685,0.0058622372316468,0.0163985980917071,-0.0145765853618912,Realty,17.0
2021-06-01,312.1805725097656,317.4143200352982,308.0683423111329,317.0155644036881,327116.0,316.8248886108398,,-1.2840502283317876,-0.0076843465681432,0.0154878051989324,0.0167651288594163,-0.0131726012466842,Realty,17.0
2021-06-02,308.0433959960937,317.86290839321094,307.5449438990127,314.0248211610664,279100.0,317.3308166503906,,-1.2962141846203368,-0.0132525111361388,0.0194174757281553,0.0318770424061995,-0.0016181229773462,Realty,17.0
2021-06-03,310.3861389160156,316.9906294572329,308.69138955129233,309.3144546966902,580872.0,317.7470245361328,,-1.2893261482073228,0.0076052366334501,-0.0034527450970206,0.0212783037421793,-0.0054601322425092,Realty,17.0
2021-06-04,312.8783874511719,316.018629578451,309.5387523158014,313.0279169956896,380764.0,318.3887802124024,,-1.2819985415312096,0.0080295097708296,0.000477915862888,0.0100366220653997,-0.0106739080400422,Realty,17.0
2021-06-07,333.98785400390625,343.4335282456462,314.7974464023716,315.8691306844264,2295650.0,319.34331665039065,,-1.2199333558729466,0.0674685993005149,-0.0542496474116328,0.0282814902653001,-0.0574583996737504,Realty,17.0
2021-06-08,344.3057861328125,353.9009890036872,330.4737404358374,330.4737404358374,2462672.0,319.3183929443359,,-1.189596996041676,0.0308931357988412,-0.0401737242128121,0.0278682591386174,-0.0401737242128121,Realty,17.0
2021-06-09,332.0688171386719,350.2374034738483,324.7664812198929,346.9226846196632,1648102.0,318.6828674316406,,-1.225575629164329,-0.0355409914296948,0.0447312927753413,0.0547133166303575,-0.0219904295191002,Realty,17.0
2021-06-10,346.0503845214844,349.115877230599,332.11864167434953,333.8383075740211,1125198.0,319.8691833496094,,-1.1844675995871736,0.0421044273391494,-0.0352898811667268,0.0088585155406013,-0.0402592901793753,Realty,17.0
2021-06-11,335.408447265625,348.4928155540484,329.7011643466254,345.92577493964967,998786.0,320.4922500610352,,-1.2157565859714812,-0.0307525659033003,0.0313567763715132,0.0390102527085767,-0.0170159188461934,Realty,17.0
2021-06-14,341.489501953125,351.40871034340586,324.89105405982247,334.0875008619401,1202520.0,321.43182983398435,,-1.1978773189973544,0.0181302967682389,-0.0216756329223876,0.0290468911446726,-0.0486060268276736,Realty,17.0
2021-06-15,353.3277893066406,356.3932821545544,343.93197858271685,344.8042698327455,1744190.0,323.3259475708008,,-1.1630708732429664,0.0346666216261623,-0.0241235468362718,0.0086760592874095,-0.0265923343939683,Realty,17.0
2021-06-16,339.8446350097656,357.91352359831285,335.9567147222296,353.9009902860282,975476.0,324.5097702026368,,-1.202713489156733,-0.0381604694137812,0.0413611216074034,0.0531680854341809,-0.011440287375507,Realty,17.0
2021-06-17,334.28692626953125,345.4273189763677,329.9753032645821,338.3991562573452,533454.0,325.5590133666992,,-1.2190540358936908,-0.0163536750847182,0.012301498098368,0.0333258402629066,-0.012897970773385,Realty,17.0
2021-06-18,339.4458923339844,342.0378494320216,315.0715715962677,336.8539352359472,1099232.0,326.472428894043,,-1.2038858559780554,0.0154327485134537,-0.0076358475874174,0.0076358475874174,-0.0718062032511931,Realty,17.0
2021-06-21,350.9351806640625,352.90407246369904,332.3678406933382,336.45515383191645,656338.0,327.96404418945315,,-1.170105522803542,0.0338471862218727,-0.0412612574343387,0.0056104144244268,-0.0529081750526976,Realty,17.0
2021-06-22,348.8167724609375,355.4461792866571,346.922660571175,352.9040857534366,691016.0,329.6375961303711,,-1.1763339795055854,-0.0060364657630403,0.0117176512576007,0.019005413010815,-0.0054301055433755,Realty,17.0
2021-06-23,339.9692687988281,351.1844417111917,338.94744801810015,350.26231744097214,402636.0,331.05693969726565,,-1.2023470460143575,-0.0253643298161649,0.0302764090369438,0.032988784403922,-0.0030056269036853,Realty,17.0
2021-06-24,342.93505859375,347.4211276741915,337.00346619592506,339.4458937534066,314878.0,332.8775360107422,,-1.1936271527955795,0.0087236996608562,-0.0101744186046511,0.0130813953488371,-0.0172965471134628,Realty,17.0
2021-06-25,337.0782470703125,342.8104464659629,335.48319419733696,342.43660737494224,227050.0,333.90185546875,,-1.2108471092383215,-0.0170784857851924,0.0158964879852125,0.0170055452865065,-0.0047319958699169,Realty,17.0
2021-06-28,342.56121826171875,345.4273179416095,334.9847399798219,335.95672769501414,755846.0,335.30001373291014,,-1.1947263027696495,0.0162661673930638,-0.0192797380865767,0.0083666787922882,-0.0221171512652328,Realty,17.0
2021-06-29,336.7791748046875,343.68272424648933,335.4582645654639,342.93504609366886,288388.0,336.5299438476562,317.3440243530273,-1.2117264292175771,-0.0168788617881833,0.0182786577957245,0.0204987420787092,-0.0039221850341241,Realty,17.0
2021-06-30,340.76678466796875,351.10966557098726,338.9474223639804,345.2279065503077,1182746.0,338.16611328125,319.5212631225586,-1.2000022226451847,0.0118404288673545,0.0130914222954146,0.0303517871118108,-0.005339024769568,Realty,17.0
2021-07-01,339.72003173828125,346.3494387606149,337.95053282066965,343.8073451520013,279824.0,339.63280792236327,321.30023864746096,-1.2030798425725802,-0.0030717575091933,0.0120314171431283,0.0195143247467988,-0.005208697610669,Realty,17.0
2021-07-02,337.0533142089844,342.8104298469852,333.21522697595,342.8104298469852,289698.0,340.841554260254,322.82001892089846,-1.2109204158121023,-0.0078497506186249,0.0170807269808692,0.0170807269808692,-0.0113871814079082,Realty,17.0
2021-07-05,334.4364624023437,342.9350651264527,331.6451122230337,341.38987569410693,700086.0,340.8639846801758,324.2181774902344,-1.2186143759040626,-0.0077639106228105,0.0207914329729927,0.0254117109810971,-0.0083464289726635,Realty,17.0
2021-07-06,324.41754150390625,337.3274632377696,321.50160884870536,335.4582678374864,982870.0,339.8695724487305,324.9234869384766,-1.2480715952091346,-0.0299576213265413,0.0340324579318322,0.0397941543913336,-0.0089882089657774,Realty,17.0
2021-07-07,331.0968017578125,335.1841149924727,326.4861199117308,326.4861199117308,812308.0,339.8209716796875,325.5201336669922,-1.228433508823439,0.020588468252805,-0.0139254798645088,0.0123447680948907,-0.0139254798645088,Realty,17.0
2021-07-08,342.8602905273437,349.9134004405073,332.9909442918477,334.9100032746218,958542.0,339.66146697998045,326.2398986816406,-1.1938469827903937,0.035528850496526,-0.0231881249371103,0.0205713817202783,-0.0287853289172574,Realty,17.0
2021-07-09,385.1290283203125,393.278708009054,337.4769891720717,341.0658503868127,4419464.0,342.14749603271486,327.9446051025391,-1.069570177779363,0.1232826867408774,-0.1144114691267892,0.0211609073569063,-0.1237300635479715,Realty,17.0
2021-07-12,394.0014953613281,406.6372447875885,386.6244098635651,393.77718581643217,1616146.0,344.773095703125,329.90601501464846,-1.0434837149702814,0.0230376481349943,-0.0005693114049992,0.0320703082983797,-0.0187234961912966,Realty,17.0
2021-07-13,387.9701843261719,397.7647803730191,383.6336753447974,397.7647803730191,650124.0,346.5052154541016,331.6909716796875,-1.0612167277029605,-0.015307837929968,0.0252457442415541,0.0252457442415541,-0.011177428463752,Realty,17.0
2021-07-14,394.325439453125,412.194965279558,386.325289427849,386.325289427849,1570018.0,349.2292556762696,333.6189837646484,-1.0425312678703016,0.0163807822964307,-0.0202881914906913,0.045316695395599,-0.0202881914906913,Realty,17.0
2021-07-15,413.4411010742188,418.20131255202006,384.8050217999517,393.8519395982975,2022148.0,353.1869644165039,335.8465661621093,-0.986328185498235,0.0484768663355946,-0.0473807790880584,0.0115136387394314,-0.0692627781801655,Realty,17.0
2021-07-16,424.9802551269531,434.8994642457533,411.3476021419002,417.25424745267327,1764134.0,357.4636825561523,338.3453057861328,-0.95240123917616,0.0279100312541566,-0.0181796861879427,0.023340399934197,-0.0320783208645316,Realty,17.0
2021-07-19,414.6124572753906,422.5378579604096,409.229180594577,410.7245369183087,1110652.0,360.6475463867188,340.3396124267578,-0.9828842121549924,-0.0243959518742002,-0.0093772396098064,0.0191152015477307,-0.0129838758733629,Realty,17.0
2021-07-20,395.3722229003906,416.48165775856745,392.78026582302925,414.4629327815341,769106.0,362.9753189086914,341.3509716796875,-1.0394535582163775,-0.0464053456122289,0.0482854099893435,0.0533912946724512,-0.0065557389397443,Realty,17.0
2021-07-22,426.7996215820313,432.157981794594,399.7336779418,401.7025698719668,1395546.0,367.3168365478516,342.9913775634766,-0.947052012726844,0.0794881300742222,-0.0588028911952555,0.0125547445255473,-0.0634160441377738,Realty,17.0
2021-07-23,421.11724853515625,425.653180942311,414.2635320947402,423.1858369391408,716396.0,371.2259460449219,344.9672412109375,-0.9637590923327056,-0.0133139130391258,0.0049121436160122,0.0107711864639428,-0.0162750788865961,Realty,17.0
2021-07-26,420.41943359375,426.0768528101617,414.8118474185438,419.6717554370558,580478.0,375.39300537109375,346.9166876220703,-0.9658107791332836,-0.0016570561852633,-0.0017784100756309,0.013456607293464,-0.0133380755672317,Realty,17.0
2021-07-27,437.1424865722656,441.1301033254904,416.6810341919013,422.5378462982002,1263070.0,380.122068786621,349.2055792236328,-0.9166423463217924,0.0397770693794213,-0.0334093361379347,0.0091220068415049,-0.0468072836863954,Realty,17.0
2021-07-28,425.2544250488281,438.1393997786523,406.7618337212604,438.1393997786523,820236.0,384.54583129882815,351.4017590332031,-0.9515951360441564,-0.0271949350351518,0.0302994489201251,0.0302994489201251,-0.0434859468550958,Realty,17.0
2021-07-29,426.5753173828125,441.3045714155823,424.1827532960804,428.6688223673667,449450.0,388.8362579345703,353.60990173339843,-0.9477115027112858,0.0031061224908658,0.0049077030462019,0.0345290818117156,-0.0056087729159093,Realty,17.0
2021-07-30,425.5783996582031,431.1610692990657,419.4225283524804,426.6750003699425,350354.0,393.1291763305664,355.85542846679687,-0.9506425992176482,-0.0023370262741074,0.0025767301926509,0.0131178406736485,-0.0144647174543321,Realty,17.0
2021-08-02,458.0027160644531,462.6133981520209,425.0799597832517,428.6688211144116,3402276.0,399.17664642333983,358.59193115234376,-0.8553099572217521,0.0761888207491054,-0.0640474257491379,0.0100669317579307,-0.0718833210512409,Realty,17.0
2021-08-03,459.2987060546875,470.9874142005138,455.3858387099745,461.0682049729361,841332.0,405.419758605957,361.3558477783203,-0.8514995407361338,0.0028296556871335,0.0038526102837266,0.0254490334759065,-0.0085192213544949,Realty,17.0
2021-08-04,440.1332092285156,463.2863156173994,436.6440444894447,459.0245561992976,403084.0,411.2055419921875,363.8515972900391,-0.9078491465292337,-0.0417277396463857,0.0429218849536381,0.0526047703363887,-0.0079275198187995,Realty,17.0
2021-08-05,432.6564331054688,441.9027136960861,416.307209920666,440.9805894583627,463746.0,416.2835235595703,366.2730780029297,-0.929832056284102,-0.0169875300619839,0.0192396453998056,0.0213709536785353,-0.0377880043697795,Realty,17.0
2021-08-06,435.6969604492188,441.08026736895977,429.66570231908463,435.6471274093735,514600.0,420.9253570556641,368.8565545654297,-0.9208924227970384,0.0070275791854661,-0.0001143754590204,0.0123556219308729,-0.0138427822032902,Realty,17.0
2021-08-09,427.896240234375,440.9806087432352,423.8338431757159,438.2142054859827,526400.0,423.0637176513672,371.0826422119141,-0.9438277796518868,-0.0179040042115532,0.0241132412052889,0.0305783675539972,-0.0094938835088477,Realty,17.0
2021-08-10,401.0296325683594,431.9087463710235,392.2818042631223,426.3759402082177,659950.0,423.4151245117188,372.81127380371095,-1.0228198749108253,-0.0627876693922334,0.0632030792276623,0.0769995813149804,-0.0218134212407506,Realty,17.0
2021-08-11,416.5564270019531,421.640644518136,379.49649502881033,403.89573146391945,1117712.0,424.8444366455078,374.8987908935547,-0.9771686322898292,0.0387173245382236,-0.030393710713229,0.0122053512720354,-0.0889673752962381,Realty,17.0
2021-08-12,424.7559814453125,433.6035064757065,411.4473039065218,418.6997760862524,789418.0,426.3659637451172,377.2330426025391,-0.9530606394340734,0.0196841385988768,-0.0142580814011205,0.0208296655418216,-0.0313325253090147,Realty,17.0
2021-08-13,434.4508361816406,437.3418826867524,418.4256194946103,427.4226737733831,520180.0,427.4164505004883,379.7143365478516,-0.9245562261350952,0.0228245278697183,-0.0161771179220819,0.0066544848446397,-0.0368861453412654,Realty,17.0
2021-08-16,433.6782531738281,440.1332140971325,426.1765549864647,433.6533366528938,242652.0,427.85135040283205,382.1303338623047,-0.9268277429304872,-0.0017782978958049,-5.745393215339512e-05,0.0148842162964466,-0.017297842657461,Realty,17.0
2021-08-17,424.1079711914063,433.6782579136532,419.8711282007904,433.6782579136532,139248.0,428.3261260986328,383.9327362060547,-0.9549658925401469,-0.0220677009104855,0.0225656846188533,0.0225656846188533,-0.0099900102766606,Realty,17.0
2021-08-18,429.34173583984375,437.1425239495766,417.553361059034,423.60953626695874,480416.0,430.0246017456055,385.6334552001953,-0.9395777929031688,0.0123406420156046,-0.0133511352248859,0.018169181932601,-0.0274568573161196,Realty,17.0
2021-08-20,425.1048889160156,439.7593937767112,421.1920518462124,421.7154205005722,465826.0,429.9398651123047,387.4941766357422,-0.9520347960337844,-0.0098682391441408,-0.0079732520227803,0.0344726801379851,-0.0092044038349703,Realty,17.0
2021-08-23,403.54681396484375,433.5038038721864,399.2601380106248,425.1796475943357,303248.0,429.06134338378905,388.64410522460935,-1.0154189616609313,-0.0507123665553301,0.0536067511398481,0.0742342371954707,-0.0106224998088881,Realty,17.0
2021-08-24,418.55023193359375,421.7403071005181,401.77730670038034,402.7243778539166,225588.0,428.9678833007813,390.3069409179688,-0.9713065290036328,0.0371788785081501,-0.0378111224704518,0.0076217259567317,-0.0400738643859468,Realty,17.0
2021-08-25,424.3572082519531,428.1703792116123,420.7683772582782,423.160941395096,424412.0,428.3286193847656,391.9642950439453,-0.954233095981924,0.0138740248488996,-0.0028190091592525,0.0089857574833398,-0.0084570991699619,Realty,17.0
2021-08-26,431.9835205078125,438.63784381000784,422.6125967788448,425.578392830135,368752.0,428.66507415771486,393.5374096679688,-0.9318105262374275,0.017971445064582,-0.0148272500537707,0.0154041137827964,-0.0216927805902221,Realty,17.0
2021-08-27,444.2703857421875,452.0711738926808,434.6253490144823,434.6253490144823,620758.0,429.5498275756836,395.6259246826172,-0.8956851902406845,0.0284429026827952,-0.0217098349051387,0.0175586498691815,-0.0217098349051387,Realty,17.0
2021-08-30,465.45458984375,472.18369355443,443.6223927781644,443.6223927781644,706930.0,431.54363708496095,398.2492779541016,-0.8334002643141359,0.0476831334732624,-0.0469051064098745,0.0144570573746816,-0.0469051064098745,Realty,17.0
2021-08-31,477.7663269042969,485.11849521085753,459.697438693258,467.9468146746431,800842.0,432.5318176269531,401.0156866455078,-0.797201801196669,0.0264509950684552,-0.0205529600490674,0.0153886280646844,-0.0378195096504956,Realty,17.0
2021-09-01,495.6607971191406,510.913419724102,481.0062927158618,482.95026814063857,2093950.0,434.3499221801758,403.9101989746094,-0.7445892155888781,0.0374544399786221,-0.0256436035538369,0.0307722997130537,-0.0295655910018567,Realty,17.0
2021-09-02,517.393310546875,523.3747361023302,491.6233293608348,493.3928283363695,1464952.0,438.2129272460937,407.28172973632815,-0.680692173124851,0.0438455362095352,-0.0463873067572857,0.0115606936416183,-0.0498073335327854,Realty,17.0
2021-09-03,542.5900268554688,548.2972787365647,519.3870585850004,522.8762230860514,2532386.0,443.70960693359376,411.3341448974609,-0.6066098237786575,0.0486993468894317,-0.0363327794350865,0.0105185344341323,-0.0427633519269401,Realty,17.0
2021-09-06,542.88916015625,549.2942579825398,521.5803311827895,543.0636062359139,1292892.0,449.0692169189453,415.3332269287109,-0.6057303243463446,0.0005513063012139,0.0003213290897421,0.0117981685698906,-0.0392507910221077,Realty,17.0
2021-09-07,512.4586181640625,540.8205562801621,506.4273596134975,540.3221041545582,703248.0,453.2973358154297,418.840834350586,-0.6952009527825729,-0.0560529556041038,0.0543721678256083,0.055344835877108,-0.0117692596763669,Realty,17.0
2021-09-08,524.595947265625,526.3654767579831,511.1626859993482,518.39024226165,606406.0,459.475651550293,422.48152893066407,-0.6595152767754576,0.0236845057754044,-0.011829494749857,0.0033731284078373,-0.0256068719865176,Realty,17.0
2021-09-09,516.3215942382812,528.4588906716598,511.4616862762469,520.8824431103542,688002.0,464.4639099121094,426.072377319336,-0.6838431893525558,-0.0157728115714056,0.0088333490657144,0.0235072415502675,-0.0094125599553978,Realty,17.0
2021-09-13,529.72998046875,535.0385076151655,518.5895879675826,520.3590564522511,343822.0,469.7126098632813,429.8516412353516,-0.6444204034336031,0.0259690595553143,-0.0176900012497058,0.0100211944615973,-0.021030322828452,Realty,17.0
2021-09-14,522.6768798828125,533.2939343573894,520.882464423418,533.2939343573894,266326.0,474.12391204833983,433.5107781982422,-0.6651576397933685,-0.0133145203140972,0.0203128450544001,0.0203128450544001,-0.003433125757919,Realty,17.0
2021-09-15,509.24359130859375,527.3623126603394,502.4397080922704,523.3746959294483,290150.0,477.9021789550781,436.9545837402344,-0.7046536425595735,-0.0257009427645442,0.0277492046282645,0.0355796747587657,-0.0133607635568658,Realty,17.0
2021-09-16,505.8790588378906,518.3403615935475,497.9536581160518,514.3527447117374,414828.0,481.99073333740233,440.3834356689453,-0.7145459025996737,-0.0066069215756988,0.0167504183575271,0.0246329681728338,-0.0156665918135553,Realty,17.0
2021-09-17,501.0939025878906,519.7359933406459,493.4675913516224,500.9443730387682,936826.0,485.5783416748047,443.916962890625,-0.7286150222677676,-0.0094590913903265,-0.0002984062435207,0.0372027890510711,-0.015219325553319,Realty,17.0
2021-09-20,489.8538208007813,510.41497074535744,484.0219249136991,496.4832279104119,430956.0,488.81578826904297,447.0921032714844,-0.7616626486105869,-0.0224310887222138,0.0135334396265263,0.0419740524039684,-0.0119053800122423,Realty,17.0
2021-09-21,507.4990234375,510.9134081912936,466.6259507821965,485.043731743879,677092.0,494.0133987426758,450.3848779296875,-0.7097829492875471,0.036021363695548,-0.0442469653271883,0.0067278646777813,-0.0805382291742224,Realty,17.0
2021-09-22,525.767333984375,535.5868166614628,506.551979927605,512.7576846421096,1049552.0,499.37425384521487,453.1976440429688,-0.6560712137056864,0.0359967402954516,-0.0247441187410324,0.018676479199789,-0.0365472573412882,Realty,17.0
2021-09-23,551.5122680664062,574.2167841750002,526.6395584705081,535.3375227464845,3459764.0,505.7320068359375,456.3478594970703,-0.5803770170015998,0.048966400949505,-0.0293279882542416,0.0411677444423776,-0.0450991048360566,Realty,17.0
2021-09-24,529.356201171875,559.2633311815854,514.9010883338483,556.1230581920811,1250308.0,510.6006408691407,459.1755798339844,-0.645519373954616,-0.0401732983605425,0.0505649257738936,0.0564971751412428,-0.027306967984934,Realty,17.0
2021-09-27,549.244384765625,551.7864783230758,527.3623252627049,533.8422026052523,753626.0,515.8493408203125,462.2739587402344,-0.5870449542402143,0.0375705121612291,-0.0280424936286698,0.0046283469216268,-0.0398402971607214,Realty,17.0
2021-09-28,524.9448852539062,550.2662175471124,519.8855838458957,550.2662175471124,427030.0,518.8238555908204,464.5040344238281,-0.6584893436486401,-0.0442416894659522,0.0482361729859672,0.0482361729859672,-0.0096377763649673,Realty,17.0
2021-09-29,533.1443481445312,540.3220704750643,518.3901783155598,522.3777950718334,456410.0,521.592756652832,466.66731628417966,-0.6343816199724699,0.0156196643132527,-0.0201944428561758,0.0134629999464745,-0.0276738745900984,Realty,17.0
2021-09-30,527.1130981445312,537.8298183432145,524.6457845768044,535.7861768931714,280948.0,523.1653717041015,468.9173291015625,-0.652114453252092,-0.0113126023392917,0.0164539237958036,0.0203309692671396,-0.0046808048906618,Realty,17.0
2021-10-01,525.9417724609375,535.3375828586284,523.6489048525721,528.8577052262614,303420.0,523.5927947998047,471.5287200927734,-0.6555583368688062,-0.0022221524900763,0.0055442121504818,0.017864735013777,-0.0043595464905494,Realty,17.0
2021-10-04,527.9105834960938,548.1976195728627,523.6488547380806,542.2161946384995,706526.0,522.8588226318359,473.5509393310547,-0.6497697196094476,0.0037434011486556,0.0270985496211624,0.0384289247289149,-0.008072823109152,Realty,17.0
2021-10-05,539.4996337890625,548.147765803659,517.3932946872261,528.3592412027549,2286168.0,522.6893463134766,475.9185870361328,-0.6156960704132826,0.0219526765616634,-0.020649490543794,0.0160299126690006,-0.040975633192885,Realty,17.0
2021-10-06,524.7205200195312,548.2973295277048,523.3747236400819,545.8798489258465,646294.0,523.30244140625,478.0046087646484,-0.659149013086139,-0.0273941126998238,0.0403249503288487,0.0449321278826602,-0.0025647870210969,Realty,17.0
2021-10-07,559.7866821289062,570.7276819108989,534.6646829131066,545.8050757139165,2913302.0,525.061978149414,480.4574926757812,-0.5560489249714446,0.0668282652793333,-0.0249766685441975,0.0195449447642865,-0.0448778079540209,Realty,17.0
2021-10-08,580.0487060546875,589.2451841502378,556.0731713201635,570.2292236571163,1872180.0,528.2483337402343,483.5533782958984,-0.4964753552829731,0.0361959735246351,-0.0169287204592873,0.0158546653057842,-0.0413336578191824,Realty,17.0
2021-10-11,593.033447265625,603.127103333815,583.1890172731929,588.1735387883484,815064.0,531.4135070800781,486.8825408935547,-0.4582981530325948,0.0223856049938559,-0.008194998949359,0.0170203824332844,-0.0166001260769068,Realty,17.0
