Date_Ticker,Close_BASF.NS,High_BASF.NS,Low_BASF.NS,Open_BASF.NS,Volume_BASF.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
Date,,,,,,,,,,,,,,
2020-01-10,957.5335083007812,981.5210247071692,953.8469059844282,973.2630115172212,17574.0,,,-1.2791291414107653,,0.0164271047227926,0.0250513597680313,-0.0038501026694044,Chemicals,2.0
2020-01-13,962.10498046875,974.1478821360732,953.5520505492568,972.6732411155848,13165.0,,,-1.2761079869341865,0.0047742163886057,0.0109845192171085,0.012517242828798,-0.0088898094211362,Chemicals,2.0
2020-01-14,959.2538452148438,976.0647264179086,954.240090470993,971.8865774636035,19454.0,,,-1.2779922202225404,-0.0029634346685505,0.0131693318841275,0.0175249557631949,-0.0052267236340635,Chemicals,2.0
2020-01-15,968.8389892578124,972.2798177331066,962.2031057697452,966.3812546326023,13888.0,,,-1.2716576742010266,0.0099922914990473,-0.0025367833587011,0.0035514967021816,-0.006849315068493,Chemicals,2.0
2020-01-16,1021.975341796875,1039.8676033003312,974.344368937429,974.344368937429,267986.0,,,-1.2365413870523758,0.0548453903364975,-0.0466067730907279,0.0175075276004188,-0.0466067730907279,Chemicals,2.0
2020-01-17,1031.9046630859375,1069.6062947878484,1022.4177817825022,1025.9078135594937,166391.0,,,-1.2299793841877344,0.0097158129780356,-0.0058114375687673,0.0365359640774982,-0.00919356374945,Chemicals,2.0
2020-01-20,1028.660400390625,1046.995127803718,1017.5023073022046,1037.0659022361938,64876.0,,,-1.232123424095451,-0.0031439558433726,0.008171308861872,0.0178238876563445,-0.0108472077705948,Chemicals,2.0
2020-01-21,994.2028198242188,1034.2147523778997,988.5500300654992,1013.5697810851848,37876.0,,,-1.2548954480639414,-0.033497528001779,0.019479889691311,0.0402452414696985,-0.0056857510821775,Chemicals,2.0
2020-01-22,995.9724731445312,1011.6036912082504,988.9925299859084,1007.6713153434952,46316.0,,,-1.2537259350812058,0.0017799721395131,0.0117461501340774,0.0156944277931372,-0.0070081687464567,Chemicals,2.0
2020-01-23,1000.5929565429688,1010.6205262948008,990.9586483513222,992.92483614567,19997.0,,,-1.2506723904920127,0.0046391677712231,-0.0076635762296307,0.0100216273623163,-0.0096285988509583,Chemicals,2.0
2020-01-24,990.1231689453124,1022.2212127871928,982.7991064756736,1002.7559031354548,35639.0,,,-1.2575915719957562,-0.010463583147566,0.0127587502104398,0.0324182332548295,-0.0073971225998484,Chemicals,2.0
2020-01-27,997.25048828125,1033.2317014572263,983.0939119478842,985.551646727754,46767.0,,,-1.252881331634096,0.0071984168833556,-0.0117310963403577,0.0360804167045227,-0.0141956073220526,Chemicals,2.0
2020-01-28,991.9417724609376,1009.5882604500524,988.9924906795868,1002.1659733042696,34557.0,,,-1.2563897092367855,-0.0053233524402299,0.0103072590823216,0.0177898425885778,-0.0029732408325074,Chemicals,2.0
2020-01-29,984.9618530273438,1003.5914353870642,979.1615747179584,992.9248900252388,26806.0,,,-1.2610025372423277,-0.007036622135871,0.0080846146207798,0.0189140140833488,-0.0058888354828746,Chemicals,2.0
2020-01-30,972.3781127929688,992.9247984655004,967.4135008012988,986.9770926139636,15063.0,,,-1.2693187692446932,-0.0127758655786496,0.0150136861668574,0.0211303456980489,-0.0051056393869357,Chemicals,2.0
2020-01-31,972.6731567382812,984.0770223061468,968.3475194521023,977.1462221117416,20247.0,,,-1.2691237831869384,0.0003034251197459,0.0045987342638922,0.0117242523748746,-0.004447164246502,Chemicals,2.0
2020-02-03,943.5244750976562,965.3983167969768,929.0238384655224,943.6719632003186,22443.0,,,-1.2883873085436008,-0.0299676015922665,0.0001563161386428,0.023183120604324,-0.0153685855691586,Chemicals,2.0
2020-02-04,962.9895629882812,971.5424914326156,948.1940126352216,948.1940126352216,13921.0,,,-1.275523391788336,0.02063018862188,-0.0153641855755396,0.008881641892144,-0.0153641855755396,Chemicals,2.0
2020-02-05,952.8636474609376,970.3135620778388,948.7837842675038,964.2675113219376,26083.0,,,-1.2822153181308484,-0.010515083357624,0.0119679913189967,0.0183131287077635,-0.0042816862667656,Chemicals,2.0
2020-02-06,962.3506469726562,973.2629653096608,952.6671360128032,957.6317482291288,20488.0,982.6048431396484,,-1.2759456330073218,0.0099563033357379,-0.0049035128291045,0.0113392331281036,-0.0100623520026875,Chemicals,2.0
2020-02-07,963.4319458007812,968.1507841469036,953.6501502687796,967.0694049437474,30646.0,982.8997650146484,,-1.2752310337108417,0.0011236017053934,0.003775522660236,0.0048979467275191,-0.0101530736806441,Chemicals,2.0
2020-02-10,973.0662841796876,999.7081636111276,956.1570578990726,968.2491602995788,169270.0,983.4478302001952,,-1.2688639765675758,0.0100000196390606,-0.0049504581120798,0.0273793058752411,-0.0173772604760114,Chemicals,2.0
2020-02-11,901.0055541992188,1005.016876223959,870.0380965262506,977.8835087403884,387758.0,980.535415649414,,-1.316486840486872,-0.0740553147838405,0.0853246177927236,0.1154391574391366,-0.0343698854337151,Chemicals,2.0
2020-02-12,877.0672607421875,908.3787779505296,872.9873969914181,899.4817900156334,116348.0,975.9468292236328,,-1.33230697014797,-0.0265684194125825,0.0255562261604409,0.0357002462751212,-0.0046517113719612,Chemicals,2.0
2020-02-13,863.2546997070312,902.1361101087788,860.207132723839,880.1147835097336,69977.0,968.0107971191406,,-1.341435294475693,-0.0157485767094622,0.0195308334937813,0.0450404850560826,-0.0035303219133664,Chemicals,2.0
2020-02-14,858.880126953125,879.8691605813154,855.2918097270887,879.8691605813154,40405.0,959.3595703125,,-1.3443263237925045,-0.0050675342461394,0.0244376752581865,0.0244376752581865,-0.0041779022629919,Chemicals,2.0
2020-02-17,849.2456665039062,868.022796548423,847.4269667367045,865.1226574574245,21388.0,950.388833618164,,-1.350693461608529,-0.0112174681272425,0.018695404144809,0.0221103630964838,-0.0021415473036074,Chemicals,2.0
2020-02-18,833.9585571289062,856.7663479858722,818.376542558133,850.3762375304411,34775.0,942.3766204833984,,-1.360796272524854,-0.0180008093982186,0.0196864463601842,0.0273488300611568,-0.018684399167769,Chemicals,2.0
2020-02-19,837.6942749023438,844.1827305414068,826.0446363734301,838.5790833996261,20311.0,934.4627105712892,,-1.3583274440906496,0.0044795004997593,0.0010562427412859,0.0077456129681912,-0.0139067901953511,Chemicals,2.0
2020-02-20,825.3073120117188,841.5775037201663,820.9816749397046,835.6297977486133,29010.0,925.6984283447266,,-1.3665136316060065,-0.0147869733168094,0.0125074449076831,0.0197141010041317,-0.0052412440906045,Chemicals,2.0
2020-02-24,816.1646728515625,825.7989823112003,813.018759965908,820.9326548790641,19512.0,917.0005035400392,,-1.3725557388772671,-0.0110778603643662,0.0058419362980304,0.0118043696083744,-0.0038545075403265,Chemicals,2.0
2020-02-25,810.4133911132812,851.7525355016312,807.6115976425554,820.8833646153789,39400.0,907.6586486816408,,-1.3763565955665893,-0.0070467173226048,0.0129192997264209,0.0510099473202947,-0.0034572398499943,Chemicals,2.0
2020-02-26,925.042236328125,937.8715999876756,795.4704696302763,800.5825100133205,436542.0,904.313671875,,-1.3006016885822695,0.1414449051210466,-0.1345449120343267,0.0138689490660184,-0.140071189843366,Chemicals,2.0
2020-02-27,1047.4866943359375,1093.200566965333,909.3619824127096,924.9932015711772,1964921.0,907.4399139404296,,-1.2196816678864133,0.1323663430697447,-0.1169403806531558,0.0436414828718909,-0.1318629751290474,Chemicals,2.0
2020-02-28,1009.489990234375,1096.1497452138058,965.447393638102,1032.2486389905796,941148.0,909.2955078125,,-1.2447925968112372,-0.0362741639650619,0.0225446997754981,0.0858450859520765,-0.0436285619692449,Chemicals,2.0
2020-03-02,993.5147094726562,1091.234270884732,985.0601256094608,1051.9105133753724,234996.0,910.3375854492188,,-1.2553502004046797,-0.0158251007105179,0.0587769897576169,0.0983574379728549,-0.0085097722082877,Chemicals,2.0
2020-03-03,998.0860595703124,1040.211608238377,988.9924411994429,1012.5866942698074,110987.0,913.0656646728517,,-1.2523291266008596,0.0046011901525672,0.014528441270623,0.0422063290676557,-0.0091110563900517,Chemicals,2.0
2020-03-04,1126.920654296875,1149.2368391851755,992.9248995526324,1011.6036847917414,1016545.0,921.2622192382812,,-1.1671860483330745,0.1290816493139151,-0.102329271422471,0.019802800492839,-0.1189043383252631,Chemicals,2.0
2020-03-05,1185.807861328125,1204.290075385657,1116.4997386222567,1155.1353784311405,687076.0,932.9094299316406,,-1.128269186849757,0.0522549718178621,-0.0258663177208412,0.0155861793974207,-0.0584480209367493,Chemicals,2.0
2020-03-06,1118.711669921875,1178.4346251166671,1110.6503478406014,1129.6241083577934,224480.0,940.7274810791016,,-1.1726111300094912,-0.0565826839190466,0.0097544691177491,0.0533854761691749,-0.0072058979073996,Chemicals,2.0
2020-03-09,1080.2236328125,1152.6776057422371,1059.7752315480866,1081.4032974980476,228996.0,946.5670654296875,,-1.1980467667880443,-0.0344038934644016,0.0010920559870331,0.0670731233134511,-0.0189297851327076,Chemicals,2.0
2020-03-11,1039.42529296875,1122.6933034628803,1032.2486590508097,1080.223692350282,154942.0,949.8850158691406,,-1.2250092161975732,-0.0377684199868191,0.039250920347537,0.0801096635394593,-0.0069044249418281,Chemicals,2.0
2020-03-12,958.6149291992188,1020.3532800025872,897.1715545965795,995.3826685627564,111179.0,952.7654846191406,,-1.2784144614415265,-0.0777452350988353,0.0383550665064766,0.0644037025950992,-0.0640959917596589,Chemicals,2.0
2020-03-13,1072.0640869140625,1093.2006094896262,887.9797216920008,910.3451118591672,123960.0,962.5153259277344,,-1.2034391759971914,0.1183469548190885,-0.1508482347546996,0.0197157267308574,-0.1717102246675838,Chemicals,2.0
2020-03-16,997.10302734375,1071.867369385814,971.296811452428,1004.9677788534864,59638.0,969.2077423095704,,-1.2529787843265938,-0.0699221814118295,0.0078876016761153,0.0749815615756717,-0.0258811929997534,Chemicals,2.0
2020-03-17,977.83447265625,1051.3207492731062,969.0849120410182,1006.7865429996522,51637.0,975.1554595947266,,-1.2657128179403672,-0.0193245373437796,0.0296083551490622,0.0751520616953027,-0.0089478954361916,Chemicals,2.0
2020-03-18,968.3966674804688,1012.5867518050464,944.7532703734462,991.5485176205956,52388.0,981.1130096435548,,-1.2719499919421415,-0.0096517411072078,0.0239074037711863,0.0456322143688798,-0.0244149922247635,Chemicals,2.0
