Date_Ticker,Close_GODREJCP.NS,High_GODREJCP.NS,Low_GODREJCP.NS,Open_GODREJCP.NS,Volume_GODREJCP.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-02-07,634.0286865234375,643.9782950096528,632.754367462788,637.6066398764102,1690674.0,698.8948181152343,,-1.220203825952347,-0.0078995178804273,0.0056432042098784,0.0156926787347302,-0.0020098760320088,Fast Moving Consumer Goods,8.0
2020-02-10,618.3936767578125,637.6067054964573,616.6292301976312,637.6067054964573,1454583.0,693.5190826416016,,-1.287645373709435,-0.0246597829056541,0.0310692516123016,0.0310692516123016,-0.0028532739361634,Fast Moving Consumer Goods,8.0
2020-02-11,603.5429077148438,623.638131627222,602.3665899588497,620.5013042212397,2090350.0,686.9634857177734,,-1.3517041024633425,-0.0240150726004025,0.0280980793405467,0.0332954354288803,-0.0019490209245401,Fast Moving Consumer Goods,8.0
2020-02-12,629.4705810546875,633.1955369576689,606.0424697362015,608.6401686294643,4910853.0,681.1814392089843,,-1.2398651943979495,0.0429591218924468,-0.0330919554498029,0.0059176012590456,-0.0372187549722051,Fast Moving Consumer Goods,8.0
2020-02-13,623.7850341796875,636.0872781296466,620.5992065080242,630.2547508878328,1547406.0,675.8822631835938,,-1.2643897765276335,-0.0090322678233409,0.010371708767674,0.0197219286707275,-0.0051072524942071,Fast Moving Consumer Goods,8.0
2020-02-14,613.7373657226562,626.8238002021709,610.1104716576887,624.4221645264555,1078421.0,670.2297393798829,,-1.3077303514457312,-0.0161075817893651,0.0174093991999626,0.021322531770745,-0.0059095213482676,Fast Moving Consumer Goods,8.0
2020-02-17,613.3943481445312,618.4916842980679,605.8463753623708,613.7374133405402,1006447.0,664.3230773925782,,-1.309209956301975,-0.0005588996161592,0.0005592897897521,0.0083100474742807,-0.0123052532273771,Fast Moving Consumer Goods,8.0
2020-02-18,608.4930419921875,614.3255688190052,600.8960688541457,613.6393786340868,993432.0,659.0020172119141,,-1.3303517194284775,-0.0079904651341666,0.0084575110753122,0.0095851988836588,-0.0124848973016511,Fast Moving Consumer Goods,8.0
2020-02-19,610.3065185546875,613.2472824921434,602.1214161941,610.1105154895201,2216292.0,654.037939453125,,-1.322529296031909,0.0029802749371837,-0.0003211551232182,0.0048185032406669,-0.0134114614734432,Fast Moving Consumer Goods,8.0
2020-02-20,618.5896606445312,625.3044406315569,610.3064972110435,610.3064972110435,1415897.0,648.7575164794922,,-1.2867999980522469,0.0135721016210996,-0.0133904007138709,0.0108549825744408,-0.0133904007138709,Fast Moving Consumer Goods,8.0
2020-02-24,602.7095336914062,621.481433737071,600.8960865628147,616.5801606003433,902809.0,642.2775238037109,,-1.3552988577493128,-0.0256715040089401,0.0230137838105592,0.0311458488646974,-0.0030088243626821,Fast Moving Consumer Goods,8.0
2020-02-25,603.5918579101562,610.2085774243967,596.2889481099202,606.3855599952794,739783.0,636.4084594726562,,-1.3514929560052096,0.0014639294211028,0.0046284621777303,0.0109622411693057,-0.0120990860041109,Fast Moving Consumer Goods,8.0
2020-02-26,589.378173828125,600.6511035562305,587.1726006204522,598.1514658868684,1089270.0,629.8946716308594,,-1.4128036215047624,-0.0235485020146625,0.0148856751884094,0.019126819126819,-0.0037422037422037,Fast Moving Consumer Goods,8.0
2020-02-27,582.9574584960938,593.250132430121,577.3209941988883,590.1133055508943,929861.0,622.8424133300781,,-1.440499349629723,-0.0108940500635228,0.0122750759090743,0.0176559606263211,-0.0096687403429853,Fast Moving Consumer Goods,8.0
2020-02-28,549.4326782226562,581.5850156691527,545.4136584780904,576.3896784922781,2178954.0,616.9162048339844,,-1.58510834596229,-0.0575081076412064,0.0490633363068688,0.0585191575253678,-0.0073148538553747,Fast Moving Consumer Goods,8.0
2020-03-02,575.5565795898438,599.22969504863,562.4701432523784,562.6662061612917,2637496.0,612.8263519287109,,-1.472423009140167,0.0475470469861657,-0.022396361862005,0.0411308224043869,-0.0227370110976596,Fast Moving Consumer Goods,8.0
2020-03-03,606.4835205078125,613.3943033296271,581.8790946560443,583.0064113548473,2325261.0,610.5442657470703,,-1.33901978175712,0.0537339716279641,-0.0387102177703158,0.011394840235771,-0.0405689932533809,Fast Moving Consumer Goods,8.0
2020-03-04,619.2759399414062,624.0792121610413,602.856672835718,611.4829026924075,2965643.0,609.5248046875,,-1.2838397352402175,0.0210927733417761,-0.0125841111310348,0.0077562713321133,-0.0265136525524337,Fast Moving Consumer Goods,8.0
2020-03-05,637.802734375,641.9197561857279,623.4909800839055,625.5004902210461,2911172.0,609.0003692626954,,-1.2039244866852692,0.0299168645811537,-0.0192884782251823,0.0064550080908045,-0.0224391548040617,Fast Moving Consumer Goods,8.0
2020-03-06,626.2847290039062,632.7543858568107,610.5515937766219,616.4821823601137,2063109.0,608.3607513427735,,-1.253607353593921,-0.0180588836490024,-0.0156519011079565,0.0103302165186021,-0.0251213777035688,Fast Moving Consumer Goods,8.0
2020-03-09,601.6802978515625,616.5801806374167,595.357643333717,615.6979275121373,1682055.0,606.7433319091797,,-1.3597384621427009,-0.0392863341749951,0.0232974716151217,0.0247637870793802,-0.0105083289920279,Fast Moving Consumer Goods,8.0
2020-03-11,595.4066772460938,617.6094083839295,590.3093412806987,595.8968045537281,2307202.0,605.5939819335938,,-1.3867996977937205,-0.0104268340310795,0.0008231807374101,0.0372900271131135,-0.0085610997662496,Fast Moving Consumer Goods,8.0
2020-03-12,549.138671875,583.2515220382996,532.7194063386277,583.2515220382996,3821522.0,602.8737701416015,,-1.5863765410855155,-0.0777082406685376,0.0621206480447342,0.0621206480447342,-0.0299000350499988,Fast Moving Consumer Goods,8.0
2020-03-13,537.424560546875,543.7962151634817,487.67664180952175,531.2979695693684,3890728.0,598.2714691162109,,-1.6369053102011266,-0.0213317909083472,-0.0113999088007296,0.0118559051527586,-0.0925672594619243,Fast Moving Consumer Goods,8.0
2020-03-16,498.9986267089844,538.257814190845,491.6467167000218,529.3375206453024,2769613.0,592.0321487426758,,-1.8026554114729831,-0.0715001446878218,0.0607995539715415,0.0786759429395314,-0.0147333271384936,Fast Moving Consumer Goods,8.0
2020-03-17,513.408447265625,530.0237779545897,486.69650418593375,496.0089247091289,4342321.0,587.0157028198242,,-1.7404987121290283,0.028877475378393,-0.033890214797136,0.0323627918034008,-0.0520286396181384,Fast Moving Consumer Goods,8.0
2020-03-18,511.30084228515625,532.0822544885101,502.28254664992767,532.0822544885101,1683978.0,581.9110275268555,,-1.7495898571985933,-0.0041051233023018,0.0406441970845883,0.0406441970845883,-0.0176379440231765,Fast Moving Consumer Goods,8.0
2020-03-19,473.5119934082031,501.8413765272719,466.8462738007738,499.9298680071279,2685745.0,575.1619750976563,,-1.9125918952160952,-0.0739072689731225,0.0557913526303239,0.0598282271905341,-0.0140771927643297,Fast Moving Consumer Goods,8.0
2020-03-20,489.2451171875,499.73382432342993,466.1601015048482,478.5603471494037,2260008.0,569.1089050292969,,-1.8447271330806416,0.0332264525467546,-0.0218392982632495,0.0214385525117264,-0.0471849689892859,Fast Moving Consumer Goods,8.0
2020-03-23,425.47955322265625,477.0409579590795,416.7062913457413,466.4542188502322,1197761.0,559.4533996582031,628.5627868652343,-2.119779620533998,-0.1303345945104363,0.0963023142175145,0.1211842128391087,-0.0206197026636527,Fast Moving Consumer Goods,8.0
2020-03-24,435.6741638183594,489.1470396542426,425.430491402688,441.1145648184552,1876947.0,551.1016311645508,622.8470330810546,-2.0758052113291727,0.0239602832109965,0.012487316099754,0.1227359349639494,-0.0235122329171261,Fast Moving Consumer Goods,8.0
2020-03-25,461.2098388671875,468.5617491573127,429.6456253889168,441.114617407512,2341320.0,543.9825302124024,617.553062133789,-1.9656571862156,0.0586118644838311,-0.0435706695005313,0.0159404888416578,-0.0684378580383235,Fast Moving Consumer Goods,8.0
2020-03-26,490.66650390625,503.3118141328308,465.6210069709698,469.7380888933451,3577885.0,539.0469467163086,612.6732952880859,-1.838595987548221,0.0638682494532494,-0.0426530338759452,0.0257717005866715,-0.051043828620642,Fast Moving Consumer Goods,8.0
2020-03-27,489.5882263183594,507.0857489399479,471.1104190728868,495.0286279866684,2579279.0,534.3784851074219,607.5628295898438,-1.84324713331207,-0.0021975773347198,0.01111219873325,0.0357392634891724,-0.037741526965269,Fast Moving Consumer Goods,8.0
2020-03-30,483.3636169433594,492.33294180661215,469.7380820779535,480.275820503879,1778405.0,531.075032043457,602.6347308349609,-1.8700969592300711,-0.0127139686789616,-0.0063881441036183,0.0185560612111685,-0.0281889955879789,Fast Moving Consumer Goods,8.0
2020-03-31,510.5656127929688,517.5744575036625,488.5099129847993,490.1273271814986,2269015.0,527.8254837036133,598.3102862548828,-1.7527612664687555,0.0562764653691279,-0.0400306740198692,0.0137276082350179,-0.043198561077228,Fast Moving Consumer Goods,8.0
2020-04-01,537.9147338867188,554.1379362183511,514.9277506047406,524.4362325820401,2976902.0,524.3970443725586,594.4380291748047,-1.6347909495960564,0.0535663201917202,-0.0250569476082004,0.0301594310578019,-0.0427335074387812,Fast Moving Consumer Goods,8.0
2020-04-03,520.9563598632812,547.1291716954157,514.8297681343171,540.4143912624726,1709383.0,519.4810653686524,590.558871459961,-1.7079408234195286,-0.0315261377967922,0.0373505976667563,0.0502399314963795,-0.0117602782132691,Fast Moving Consumer Goods,8.0
2020-04-07,547.8152465820312,558.7451090507217,530.3667270724104,538.1597629278003,1967959.0,514.9816909790039,587.3234149169922,-1.592085130426785,0.0515568842000485,-0.0176254379820096,0.0199517310569299,-0.0318511023898785,Fast Moving Consumer Goods,8.0
2020-04-08,588.15283203125,616.5312181427578,550.4620260792474,555.0692352294922,2526918.0,513.0750961303711,584.6025091552734,-1.4180891281051091,0.0736335574829213,-0.05625,0.0482500203450519,-0.0640833536783854,Fast Moving Consumer Goods,8.0
2020-04-09,583.3495483398438,627.166945418516,575.4095091977349,604.8171502129513,1792786.0,512.1585586547851,581.6233123779297,-1.4388080717655751,-0.0081667271324998,0.036800580259644,0.0751134499090164,-0.013611117321862,Fast Moving Consumer Goods,8.0
2020-04-13,545.952880859375,556.2945562384241,532.3273162547509,553.843919426801,3394593.0,509.6858688354493,578.1229071044922,-1.600118437006601,-0.0641067908373222,0.0144536989254546,0.0189424321065407,-0.0249574003221235,Fast Moving Consumer Goods,8.0
2020-04-15,560.3626098632812,587.0745498031525,551.7363208443891,554.1869575361204,2778395.0,510.24706573486327,574.9370806884766,-1.5379621325749746,0.0263937228085034,-0.0110208144127739,0.0476690262157009,-0.0153941195701776,Fast Moving Consumer Goods,8.0
2020-04-16,553.2557373046875,571.7335131548924,551.3932295750141,559.6273924019988,1768369.0,511.0386245727539,571.5221429443359,-1.5686175969621936,-0.0126826316272738,0.011516654356541,0.0333982543773041,-0.0033664499147303,Fast Moving Consumer Goods,8.0
2020-04-17,541.8357543945312,567.3713759011283,534.4838445655688,567.3713759011283,2264510.0,513.1804809570312,568.9997210693359,-1.6178776444048084,-0.0206414179558106,0.0471279742975463,0.0471279742975463,-0.0135685210312076,Fast Moving Consumer Goods,8.0
2020-04-20,527.033935546875,548.4034749120473,524.4362367970967,547.9623483543497,1505931.0,513.8617553710938,566.3933270263672,-1.6817252267005829,-0.0273179071842469,0.0397098012023806,0.0405467995964969,-0.0049289022481688,Fast Moving Consumer Goods,8.0
2020-04-21,519.3388671875,526.7888379317891,508.3600038690684,519.5349300705061,2302729.0,514.2636566162109,563.7375994873047,-1.7149178711589088,-0.0146007075453125,0.0003775239932799,0.0143451053156,-0.021140076378046,Fast Moving Consumer Goods,8.0
2020-04-22,520.6622924804688,523.4559943610711,505.1742208132784,515.859020660138,1907487.0,516.6211715698242,561.3575421142579,-1.7092092818176394,0.002548288557981,-0.0092253114729082,0.0053656696882984,-0.02974686642546,Fast Moving Consumer Goods,8.0
2020-04-23,528.7984008789062,539.9242676025035,524.4362555721663,524.4362555721663,2186606.0,518.5988357543945,558.9676812744141,-1.6741142130370326,0.0156264598299918,-0.0082491650872804,0.021039902361855,-0.0082491650872804,Fast Moving Consumer Goods,8.0
2020-04-24,523.84814453125,536.2973315692159,519.5840006156477,526.3477820928101,1404955.0,523.5172653198242,556.6631024169922,-1.6954671226216682,-0.0093613300256364,0.0047716835263333,0.0237648776041874,-0.0081400382154983,Fast Moving Consumer Goods,8.0
2020-04-27,526.3477783203125,533.2585620574469,516.5942319931517,526.3967790897958,1513877.0,528.0509460449218,554.5094842529297,-1.684684962962841,0.0047716763248235,9.309580376615224e-05,0.0131296910935734,-0.0185306117531007,Fast Moving Consumer Goods,8.0
2020-04-28,523.2599487304688,532.0332402922598,516.4471665755584,529.3375398577989,1353788.0,531.153451538086,552.6068096923829,-1.6980043026927754,-0.0058665196606275,0.0116148601513943,0.0167666024947577,-0.0130198807904933,Fast Moving Consumer Goods,8.0
2020-04-29,525.857666015625,529.1904962258707,519.6330125331056,525.9066667865108,906484.0,532.9130096435547,551.0531048583985,-1.6867990602930258,0.0049644871377196,9.31825740166925e-05,0.0063378941216132,-0.0118371450770757,Fast Moving Consumer Goods,8.0
2020-04-30,532.474365234375,536.1013195919304,517.5744818219848,529.8766663462613,2792192.0,535.0573165893554,549.1131805419922,-1.6582579565108768,0.0125826809160815,-0.0048785426261229,0.0068115098009629,-0.0279823487950107,Fast Moving Consumer Goods,8.0
2020-05-04,515.9080200195312,526.8378835043301,511.987001345881,519.5349742586571,2940240.0,536.684536743164,546.9556402587891,-1.7297168157450866,-0.0311120051902439,0.007030234263442,0.0211856824485594,-0.0076002281831202,Fast Moving Consumer Goods,8.0
2020-05-05,504.14495849609375,522.6227946919925,497.1361436764413,521.4954779036233,2381774.0,536.3635040283203,544.7637921142579,-1.7804567313188306,-0.0228006952149962,0.0344157352268037,0.0366518317489867,-0.0139023800625921,Fast Moving Consumer Goods,8.0
2020-05-06,497.1851806640625,503.6058367875196,485.32409317229593,503.6058367875196,2065103.0,534.3270263671875,542.4396087646485,-1.8104777032321089,-0.0138051124279668,0.012914013476591,0.012914013476591,-0.0238564783365513,Fast Moving Consumer Goods,8.0
2020-05-07,476.6978454589844,495.51874753923386,474.4922723987207,495.0286201925086,2263764.0,532.1141006469727,539.8037048339844,-1.898849736020124,-0.0412066489546497,0.0384536555139547,0.0394818274501072,-0.004626773712686,Fast Moving Consumer Goods,8.0
2020-05-08,489.6861877441406,496.8910652472472,481.79514995002216,481.79514995002216,2795019.0,529.2076477050781,537.3912982177734,-1.8428245771209184,0.0272464883340316,-0.0161144790104668,0.0147132544952874,-0.0161144790104668,Fast Moving Consumer Goods,8.0
2020-05-11,506.5955810546875,513.6044255944599,495.0775891468062,497.9693522726562,2283976.0,525.12978515625,535.1514166259766,-1.769885981393022,0.0345310807896055,-0.0170278405588778,0.0138351868865114,-0.0227360686484905,Fast Moving Consumer Goods,8.0
2020-05-12,507.6248474121094,514.3396276737394,499.9298723288499,508.4580997639883,2022416.0,521.3435501098633,533.2497229003907,-1.7654462453621915,0.0020317318111599,0.0016414727453293,0.0132278400000753,-0.0151587833465771,Fast Moving Consumer Goods,8.0
2020-05-13,523.8971557617188,534.0917691208525,512.6732270655081,522.4757744281374,1828087.0,520.2407638549805,531.6558288574219,-1.6952557128886498,0.0320557758993993,-0.0027130922891054,0.019459188214739,-0.02142391607355,Fast Moving Consumer Goods,8.0
2020-05-14,553.3047485351562,556.9317027020694,509.7324174257449,509.7324174257449,6363235.0,519.8878707885742,530.9343603515625,-1.5684061872291752,0.0561323772233128,-0.0787492448325568,0.0065550750766467,-0.0787492448325568,Fast Moving Consumer Goods,8.0
2020-05-15,532.7684936523438,561.1958833780438,528.3573469707696,554.8242270602145,2855729.0,518.863508605957,529.9305810546875,-1.6569892348378803,-0.0371156310101821,0.0413983440662375,0.0533578656853725,-0.0082796688132473,Fast Moving Consumer Goods,8.0
2020-05-18,526.9358520507812,540.1202884815286,524.5342162975236,537.0324625373411,2235232.0,518.1185134887695,529.48064453125,-1.682148309441505,-0.0109477975350557,0.0191609860047761,0.0250209515625761,-0.0045577383734864,Fast Moving Consumer Goods,8.0
2020-05-19,543.06103515625,546.7859905794102,526.5437694810573,529.4354726165426,2041488.0,518.9198684692383,528.8307336425781,-1.6125924010793469,0.0306017953470259,-0.025090296776286,0.0068591837418208,-0.0304151183861687,Fast Moving Consumer Goods,8.0
2020-05-20,553.5007934570312,556.1964936539565,544.9235655577236,545.0215670874325,1412403.0,520.6279647827148,527.7710791015625,-1.5675605482971011,0.0192239133816284,-0.0153192668733853,0.0048702734102485,-0.0154963244871545,Fast Moving Consumer Goods,8.0
2020-05-21,564.2345581054688,573.4489758372453,551.4422467643295,558.7451559439826,1661712.0,522.8065780639648,526.6702514648438,-1.5212605003916304,0.0193925009237963,-0.0097289364549345,0.0163308283751988,-0.0226719741947249,Fast Moving Consumer Goods,8.0
2020-05-22,557.9609375,571.5864407181716,555.6083024975852,564.6266569001841,884548.0,524.2647048950196,525.0734155273437,-1.5483217360426502,-0.011118816661166,0.0119465700055105,0.0244201740702889,-0.0042164869335763,Fast Moving Consumer Goods,8.0
2020-05-26,563.597412109375,576.3897230790593,558.7451397194963,558.7451397194963,1415962.0,526.2521682739258,523.8196691894532,-1.5240088269208705,0.010101916156765,-0.0086094653481785,0.0226976041671422,-0.0086094653481785,Fast Moving Consumer Goods,8.0
2020-05-27,563.4993896484375,569.4299784399161,556.9317310307649,566.097088532143,818578.0,528.109748840332,523.0560510253906,-1.5244316463869074,-0.0001739228371731,0.0046099409004261,0.0105245700357876,-0.0116551299581177,Fast Moving Consumer Goods,8.0
2020-05-28,592.4659423828125,597.9553445648519,562.3721122559264,563.6464313521145,1946395.0,531.5700485229493,522.997236328125,-1.3994845450497135,0.0514047632819034,-0.048643321023298,0.009265346392675,-0.0507941941875225,Fast Moving Consumer Goods,8.0
2020-05-29,621.285400390625,627.3139905674853,591.1425691663173,597.9553511163473,6532208.0,536.3414352416992,524.4401708984375,-1.2751719361864604,0.0486432315280517,-0.0375512594688516,0.0097034151664756,-0.0485168832316931,Fast Moving Consumer Goods,8.0
2020-06-01,620.7952270507812,644.6154018968903,614.7666971506509,622.6577347252888,2040611.0,540.7574783325196,526.1075842285156,-1.2772862967915306,-0.0007889664549264,0.0030001965114259,0.0383704220138285,-0.009710979784381,Fast Moving Consumer Goods,8.0
2020-06-02,626.921875,634.9109746551998,619.8640292662649,627.0199363669952,1671735.0,546.3081710815429,528.666049194336,-1.2508590270646809,0.0098690319806817,0.0001564172042891,0.0127433735745778,-0.011257935023778,Fast Moving Consumer Goods,8.0
2020-06-03,645.6937866210938,660.6426708832619,630.3527765446395,632.2642851867854,2019006.0,553.385612487793,531.3117559814453,-1.1698864665697546,0.0299429839182015,-0.0207985607304427,0.0231516619362182,-0.02375895570675,Fast Moving Consumer Goods,8.0
2020-06-04,642.2628784179688,657.5058267287216,628.7353757975256,645.0075795564649,2220699.0,560.6394973754883,533.9309967041015,-1.184685674430818,-0.0053135220970282,0.0042734855628849,0.0237331921600381,-0.0210622520388602,Fast Moving Consumer Goods,8.0
2020-06-05,637.0675048828125,650.8400704015943,634.1757417723223,649.6147521200302,976194.0,568.6579803466797,537.2021069335938,-1.2070958959554317,-0.0080891698862521,0.0196953182214587,0.0216186909757942,-0.0045391784831688,Fast Moving Consumer Goods,8.0
2020-06-08,645.5467529296875,647.8503874876307,631.1369961546876,645.987879532698,1108989.0,576.451008605957,540.3281396484375,-1.17052069576881,0.0133098109413612,0.0006833379627555,0.0035685015027782,-0.0223217864695376,Fast Moving Consumer Goods,8.0
2020-06-09,646.3309326171875,663.6324525423524,639.1260842800795,646.9681221240069,1239575.0,583.437776184082,544.7451672363281,-1.1671381400405143,0.0012147527408993,0.000985856431533,0.02676882546083,-0.0111473054646068,Fast Moving Consumer Goods,8.0
2020-06-10,620.158203125,651.8694209489357,614.0316108228483,651.8694209489357,2075096.0,589.0644439697265,548.434848022461,-1.2800340967709998,-0.0404943167213215,0.0511340778274669,0.0511340778274669,-0.0098790796788297,Fast Moving Consumer Goods,8.0
2020-06-11,601.4842529296875,631.7741467362404,598.347485790496,620.5012178185262,2014187.0,592.943798828125,551.2403363037109,-1.3605841010747743,-0.0301115910443718,0.0316167294425608,0.050358581557236,-0.0052150444902141,Fast Moving Consumer Goods,8.0
2020-06-12,594.8184814453125,606.7775995741621,579.5755343266936,588.1527621074268,2084527.0,595.0194854736328,553.3233758544922,-1.3893368778648274,-0.0110822044831724,-0.0112063083878783,0.0201054918465055,-0.0256262163905549,Fast Moving Consumer Goods,8.0
2020-06-15,596.72998046875,599.6217434694635,584.5747996450694,599.0335548186449,1878427.0,598.2175598144531,555.4662109375,-1.3810916350022218,0.0032135837790259,0.0038603295046202,0.0048460159458418,-0.0203696499614989,Fast Moving Consumer Goods,8.0
2020-06-16,621.824462890625,635.6460882332462,602.8565608826549,602.8565608826549,4979145.0,602.9619903564453,558.2354278564453,-1.272846692398143,0.0420533293838571,-0.0305036278563174,0.022227535530477,-0.0305036278563174,Fast Moving Consumer Goods,8.0
2020-06-17,627.6080322265625,630.2547317162034,608.8361319694749,615.5999129063355,1503222.0,607.189340209961,560.5762762451172,-1.2478992908024222,0.0093009678471829,-0.0191331511128464,0.0042171217602988,-0.0299102294635883,Fast Moving Consumer Goods,8.0
2020-06-18,629.37255859375,632.8524510362646,607.4638885735504,627.3630482956785,1415905.0,610.9829284667969,562.4054327392578,-1.240288013863987,0.0028115101728821,-0.0031928787975146,0.005529145487833,-0.034810335660569,Fast Moving Consumer Goods,8.0
2020-06-19,637.6556396484375,642.0667855030385,624.5692642117857,630.548793549358,2439527.0,614.6539825439453,564.739418334961,-1.20455897915921,0.0131608551113111,-0.0111452728670253,0.0069177555726365,-0.020522637334262,Fast Moving Consumer Goods,8.0
2020-06-22,648.6345825195312,658.7311945171116,640.4494194277534,642.9491169138066,1991649.0,619.1876647949218,566.7558050537109,-1.157201356038876,0.0172176676382049,-0.00876528288646,0.0155659477149081,-0.0126190667478501,Fast Moving Consumer Goods,8.0
2020-06-23,651.8203125,657.7508409027971,637.2144949324563,650.8890586579095,2304549.0,623.5988098144531,568.0291546630859,-1.1434597233926758,0.0049114402258575,-0.0014286971796242,0.0090984099284219,-0.022407736131334,Fast Moving Consumer Goods,8.0
2020-06-24,658.4370727539062,672.895829113325,654.8591192821191,657.995946187111,2289595.0,628.3456939697265,569.5309051513672,-1.1149183563356413,0.010151202911318,-0.0006699600995281,0.0219592075806807,-0.0054340097479967,Fast Moving Consumer Goods,8.0
