Date_Ticker,Close_CHENNPETRO.NS,High_CHENNPETRO.NS,Low_CHENNPETRO.NS,Open_CHENNPETRO.NS,Volume_CHENNPETRO.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-02-06,108.21640014648438,112.69034462898688,104.80556944460696,105.51430971198614,944528.0,121.86637001037596,,-0.7068724604179707,0.0294984989531648,-0.0249693247127109,0.0413425735512036,-0.0315186117562629,Oil Gas & Consumable Fuels,15.0
2020-02-07,109.54529571533205,111.58293158737013,107.46336061948574,108.4821751759485,311702.0,121.3259521484375,,-0.7024205054141787,0.0122799831360942,-0.0097048488704269,0.0186008523573038,-0.0190052441983129,Oil Gas & Consumable Fuels,15.0
2020-02-10,107.1532745361328,110.29833002358268,106.4888267649064,109.766773158424,157959.0,120.20746536254885,,-0.7104340550922372,-0.02183590964431,0.0243902823651918,0.0293509974479533,-0.0062009096231805,Oil Gas & Consumable Fuels,15.0
2020-02-11,106.53312683105467,107.9063216061186,105.42571387023293,107.15327538546995,209134.0,119.04468154907228,,-0.7125116221663053,-0.0057874825362337,0.0058211804427625,0.0128898382682562,-0.0103950103950104,Oil Gas & Consumable Fuels,15.0
2020-02-12,103.78675079345705,107.2861732737168,103.34378558030453,107.2861732737168,162838.0,117.56296348571776,,-0.7217123019108242,-0.0257795496977479,0.0337174297634952,0.0337174297634952,-0.0042680323814554,Oil Gas & Consumable Fuels,15.0
2020-02-13,101.74910736083984,104.31830693004784,101.35044137558027,104.09682432510084,127452.0,115.99929656982422,,-0.7285386448443405,-0.0196329822163162,0.0230735878196466,0.0252503401341563,-0.0039181275944342,Oil Gas & Consumable Fuels,15.0
2020-02-14,104.8055648803711,109.89966447898628,101.97058365697876,101.97058365697876,838745.0,114.78557167053222,,-0.7182991560034269,0.0300391580703693,-0.0270499112010731,0.048605239659075,-0.0270499112010731,Oil Gas & Consumable Fuels,15.0
2020-02-17,104.05252075195312,105.64719814457278,103.38807296488037,105.64719814457278,128664.0,113.23519325256348,,-0.7208219415812986,-0.0071851540448021,0.0153256968797628,0.0153256968797628,-0.0063856962067908,Oil Gas & Consumable Fuels,15.0
2020-02-18,101.74910736083984,104.4511978448386,99.22420701626632,104.05252510046634,188119.0,111.76233367919922,,-0.7285386448443405,-0.0221370263254294,0.0226382107850611,0.0265564048087041,-0.0248149630995709,Oil Gas & Consumable Fuels,15.0
2020-02-19,101.52762603759766,104.36260747217656,100.73028729790008,101.70481617925978,178837.0,110.47994956970214,,-0.7292806330850791,-0.0021767397177916,0.0017452406657918,0.0279232514855518,-0.0078534165607527,Oil Gas & Consumable Fuels,15.0
2020-02-20,100.33161163330078,102.76792008355751,100.1101290469138,101.48332378615792,134225.0,109.2307876586914,,-0.7332874207037887,-0.0117801868415003,0.0114790556446604,0.0242825607064016,-0.0022075055187638,Oil Gas & Consumable Fuels,15.0
2020-02-24,98.7369384765625,102.3249592311706,97.58523303418994,100.06583405099327,168032.0,107.74242477416992,,-0.7386297615964671,-0.0158940251310485,0.0134589505704214,0.0363391939224426,-0.0116643827542408,Oil Gas & Consumable Fuels,15.0
2020-02-25,98.33827209472656,99.84435103577562,97.0093765258789,99.40138584615974,162783.0,106.36923255920412,,-0.7399653404297966,-0.0040376619731891,0.0108107833174972,0.0153152878220017,-0.0135135135135134,Oil Gas & Consumable Fuels,15.0
2020-02-26,97.18656158447266,99.66716939301035,96.78789561054562,99.0470208204322,106638.0,105.14664840698242,,-0.7438237048409978,-0.0117117220561339,0.0191431737642293,0.0255241853204326,-0.0041020689221578,Oil Gas & Consumable Fuels,15.0
2020-02-27,93.42135620117188,97.27515877523234,90.98504764746636,97.0093769566377,209839.0,103.89970092773436,,-0.7564375816116355,-0.0387420371902769,0.0384068579323493,0.0412518371683854,-0.026078711043963,Oil Gas & Consumable Fuels,15.0
2020-02-28,89.6561508178711,91.16223650364064,85.89094674211573,85.89094674211573,269420.0,102.65939826965332,,-0.7690514583822734,-0.0403034759546078,-0.0419960486972507,0.0167984647124659,-0.0419960486972507,Oil Gas & Consumable Fuels,15.0
2020-03-02,91.2508316040039,94.6616623072825,88.77022376937624,91.2508316040039,366446.0,101.69816398620604,,-0.7637090919302343,0.0177866300480852,0.0,0.0373786259623405,-0.027184495648134,Oil Gas & Consumable Fuels,15.0
2020-03-03,90.5863800048828,95.2818136525461,89.47896704638792,94.35158406376549,166581.0,100.97170066833496,,-0.7659350822118107,-0.0072815949996442,0.0415647921760391,0.0518337706773379,-0.0122249388753055,Oil Gas & Consumable Fuels,15.0
2020-03-04,86.73258972167969,90.76356908891736,85.04932056696921,90.0105295815532,265060.0,100.02375564575196,,-0.7788457287193832,-0.0425427120831563,0.0377936352459007,0.0464759484315282,-0.0194075740170102,Oil Gas & Consumable Fuels,15.0
2020-03-05,88.15007781982422,89.7004560729367,87.26414738947423,87.30844661463685,317142.0,99.17547721862792,,-0.7740969784192957,0.016343200435882,-0.0095477080225344,0.0175879396984923,-0.0100502512562813,Oil Gas & Consumable Fuels,15.0
2020-03-06,82.48011016845703,104.0082193161704,79.73372757062455,86.99835337897005,243986.0,97.88866271972655,,-0.7930920307383672,-0.0643217543489457,0.0547797911676521,0.2610097040819228,-0.0332975136941897,Oil Gas & Consumable Fuels,15.0
2020-03-09,83.54324340820312,85.13791414879272,79.82233149526834,82.3915311296277,555931.0,96.58856010437012,,-0.78953041050474,0.0128895710441554,-0.0137858219478984,0.0190879678060598,-0.044538753358592,Oil Gas & Consumable Fuels,15.0
2020-03-11,78.84780883789062,84.65065589982994,78.40484361970023,83.54324285435396,179215.0,95.173286819458,,-0.8052606634458405,-0.0562036423145555,0.0595505960871665,0.0735955399073911,-0.0056179775280899,Oil Gas & Consumable Fuels,15.0
2020-03-12,69.10256958007812,75.30408223470053,67.59649063902907,75.30408223470053,386599.0,93.30175895690918,,-0.8379083505132232,-0.1235955621525069,0.0897435897435898,0.0897435897435898,-0.0217948326697716,Oil Gas & Consumable Fuels,15.0
2020-03-13,63.875579833984375,66.09040581130084,55.813614628374935,65.55884892856739,414373.0,91.30620040893557,,-0.8554193752320962,-0.0756410330014799,0.0263523102092835,0.0346740645340974,-0.1262135737407451,Oil Gas & Consumable Fuels,15.0
2020-03-16,61.616458892822266,63.52120374874934,58.604294334052256,63.52120374874934,193502.0,89.29956798553467,,-0.8629876936266707,-0.0353675214696081,0.0309129231077731,0.0309129231077731,-0.0488857135397778,Oil Gas & Consumable Fuels,15.0
2020-03-17,60.46474838256836,63.34402211507162,59.88889228424523,61.12919616699219,112142.0,87.08252716064453,,-0.866846058037872,-0.018691604985889,0.0109890109890109,0.0476190476190476,-0.0095238318810095,Oil Gas & Consumable Fuels,15.0
2020-03-18,58.11703109741211,62.901056461824005,57.58547422561352,61.173494938700536,138708.0,84.78575267791749,,-0.8747111845084222,-0.0388278682696558,0.0525915344189791,0.0823170983458052,-0.0091463184158121,Oil Gas & Consumable Fuels,15.0
2020-03-19,56.212284088134766,57.58547552079635,55.14916694107036,57.58547552079635,140522.0,82.50891151428223,,-0.8810923089381346,-0.0327743343613806,0.0244286716851527,0.0244286716851527,-0.0189125413476805,Oil Gas & Consumable Fuels,15.0
2020-03-20,58.78147888183594,61.39497753699124,56.87672722854602,60.64193131284215,203337.0,80.37160415649414,,-0.8724852070065261,0.0457052196931359,0.0316503168412305,0.0444612606703724,-0.0324039423560421,Oil Gas & Consumable Fuels,15.0
2020-03-23,49.302024841308594,54.88338531515054,47.84023842645559,47.84023842645559,174183.0,77.82012481689453,100.6992776489258,-0.904242482625662,-0.161266001142693,-0.0296496222935699,0.1132075303561468,-0.0296496222935699,Oil Gas & Consumable Fuels,15.0
2020-03-24,50.27655029296875,51.782632651664976,47.042902975166754,49.78928924797899,137356.0,75.39710540771485,99.29773559570312,-0.9009777088070514,0.0197664386969281,-0.00969161651208,0.0299559605804309,-0.064317207504474,Oil Gas & Consumable Fuels,15.0
2020-03-25,49.390621185302734,50.05506900393909,47.39727772939365,50.05506900393909,116287.0,72.94972286224365,97.69508781433106,-0.903945674549686,-0.0176211196373573,0.013452914798206,0.013452914798206,-0.0403587443946189,Oil Gas & Consumable Fuels,15.0
2020-03-26,50.542327880859375,51.2953707372216,48.37179775772485,50.36514112762378,134034.0,70.617511177063,96.11015830993652,-0.9000873229181652,0.0233183278103689,-0.0035057101772848,0.0148992515369954,-0.0429447992235536,Oil Gas & Consumable Fuels,15.0
2020-03-27,50.36513900756836,55.59212942043575,49.87787799134826,50.98529092801033,225760.0,68.4647003173828,94.44903884887697,-0.9006809262904363,-0.003505752123422,0.0123131184120981,0.1037819117719882,-0.0096745690733996,Oil Gas & Consumable Fuels,15.0
2020-03-30,50.27655029296875,53.24441578663426,48.50468948969232,50.49803289337831,175775.0,66.4957202911377,92.7941209411621,-0.9009777088070514,-0.0017589292186068,0.0044052863436123,0.0590308101166712,-0.0352422907488987,Oil Gas & Consumable Fuels,15.0
2020-03-31,53.64308547973633,55.282058760780565,50.32084645275568,51.91552050979513,424207.0,64.61533298492432,91.28538139343262,-0.8896994236494234,0.0669603456710989,-0.0322048024361646,0.0305532999525792,-0.0619322881461699,Oil Gas & Consumable Fuels,15.0
2020-04-01,52.80145263671875,56.832438824388426,52.35848741869408,53.864569835889256,237016.0,62.72608661651611,89.64020866394043,-0.8925189917439104,-0.0156894935384636,0.0201342415043936,0.0763423350377008,-0.0083892619597483,Oil Gas & Consumable Fuels,15.0
2020-04-03,52.71285629272461,54.484717008446445,51.82692593486369,54.484717008446445,189068.0,61.02509994506836,88.07033981323242,-0.8928157998198861,-0.0016779148976013,0.0336134453781513,0.0336134453781513,-0.0168067226890756,Oil Gas & Consumable Fuels,15.0
2020-04-07,53.64308547973633,55.59213305147623,53.24441612058739,53.86456808153503,490604.0,59.299750328063965,86.59969535827636,-0.8896994236494234,0.0176471026697164,0.0041288192097446,0.0363336216459091,-0.0074318871776967,Oil Gas & Consumable Fuels,15.0
2020-04-08,53.37730407714844,55.14916479340233,53.1558214876167,53.99745600374852,325603.0,57.84461002349853,85.16094444274903,-0.89058982231799,-0.004954625562847,0.0116182699243061,0.033195020746888,-0.004149377593361,Oil Gas & Consumable Fuels,15.0
2020-04-09,54.971981048583984,56.07939405673256,53.46589868159066,54.83909351533993,551659.0,56.416046905517575,83.69030014038086,-0.8852474686456313,0.029875562263892,-0.0024173684613367,0.0201450445667921,-0.0273972729063967,Oil Gas & Consumable Fuels,15.0
2020-04-13,55.41494369506836,56.0350956269298,54.04175230423269,55.3263520103265,308654.0,55.24440364837646,82.28255668640136,-0.8837634921641542,0.0080579713162035,-0.0015986966481342,0.011191059496044,-0.0247801639642896,Oil Gas & Consumable Fuels,15.0
2020-04-15,55.85791015625,57.58547508470232,55.149166523426445,57.14250989174307,431504.0,54.58217067718506,80.96694999694824,-0.8822795029029966,0.0079936282822761,0.0229976333145955,0.0309278475263368,-0.0126883306382391,Oil Gas & Consumable Fuels,15.0
2020-04-16,58.07273864746094,60.59763885841308,54.83909143454117,55.85790933564634,626657.0,54.29202861785889,79.7611986541748,-0.8748595693768896,0.0396511162880145,-0.0381388817438083,0.0434782355672929,-0.0556827056590201,Oil Gas & Consumable Fuels,15.0
2020-04-17,61.70505142211914,63.5655038412604,57.93984736183543,60.46474755632087,1501318.0,54.29645824432373,78.70605560302734,-0.8626908983303753,0.0625476404119442,-0.0201005239800134,0.0301507312004987,-0.0610193812906217,Oil Gas & Consumable Fuels,15.0
2020-04-20,63.29972457885742,65.55884980972962,60.46474999343306,62.856759377440326,1213485.0,54.43820705413818,77.7625397491455,-0.8573485574376969,0.0258434782888236,-0.006997900928704,0.0356893374481879,-0.0447865232319077,Oil Gas & Consumable Fuels,15.0
2020-04-21,57.80695343017578,61.12919213305945,57.00961478966131,61.12919213305945,758810.0,54.422703170776366,76.81636589050294,-0.8757499808251366,-0.0867740133977813,0.0574712643678161,0.0574712643678161,-0.0137931268333931,Oil Gas & Consumable Fuels,15.0
2020-04-22,56.566654205322266,58.11703239208818,54.66190588931504,58.028440704666906,401736.0,54.440421676635744,75.83386917114258,-0.8799051277529528,-0.0214558829216221,0.02584184127346,0.0274079881256268,-0.0336726352789664,Oil Gas & Consumable Fuels,15.0
2020-04-23,57.40829086303711,61.04060403981816,56.87672723204916,58.205622791294346,1067146.0,54.3717622756958,74.87972206115722,-0.8770855468787856,0.0148786713575089,0.0138887940447396,0.0632715784109807,-0.0092593530132457,Oil Gas & Consumable Fuels,15.0
2020-04-24,55.54783630371094,57.5854755312118,55.37064954924211,56.78813682588021,319469.0,54.68405284881592,73.82635078430175,-0.8833182864400306,-0.0324074194050609,0.0223285118683624,0.0366826030155333,-0.0031898047927564,Oil Gas & Consumable Fuels,15.0
2020-04-27,55.23775863647461,56.87672851124954,55.10487110529505,56.52235838188114,297360.0,54.93211326599121,72.74020004272461,-0.884357082756745,-0.005582173633928,0.0232558267590221,0.0296711871595145,-0.0024057372069368,Oil Gas & Consumable Fuels,15.0
2020-04-28,55.37064743041992,56.3894686949621,54.57330875559943,55.50353833607538,304348.0,55.23111457824707,71.70454750061035,-0.8839118898123018,0.0024057600674905,0.0024000244140625,0.0184000244140625,-0.0144000244140625,Oil Gas & Consumable Fuels,15.0
2020-04-29,54.70620346069336,56.78813859684863,54.61761177047429,56.25658169642151,571682.0,55.43930835723877,70.66800903320312,-0.8861378545345175,-0.011999931381722,0.0283400809716598,0.0380566554513537,-0.0016194084877909,Oil Gas & Consumable Fuels,15.0
2020-04-30,55.32635498046875,56.25658123842114,54.573312101512,55.85791187656831,926553.0,55.687369155883786,69.69880111694336,-0.8840602746807692,0.0113360365103926,0.0096076615979348,0.0168134383383973,-0.0136109251951008,Oil Gas & Consumable Fuels,15.0
2020-05-04,53.51019287109375,54.3961231942605,52.80144590891557,54.30752813421023,370055.0,55.84905128479004,68.73402282714844,-0.8901446293735469,-0.0328263466844352,0.0149006239808791,0.0165562909724685,-0.0132450833037652,Oil Gas & Consumable Fuels,15.0
2020-05-05,53.59878921508789,55.5478367715478,53.377306615025546,54.48471961533728,463149.0,55.846836471557616,67.70988731384277,-0.8898478212975711,0.0016556909859691,0.0165289256198346,0.0363636489742058,-0.0041322314049586,Oil Gas & Consumable Fuels,15.0
2020-05-06,51.78263092041016,53.99745685045716,51.11818314139606,53.77597425745246,366440.0,55.795895385742185,66.66448951721192,-0.8959321632106685,-0.0338843156958197,0.038494439189582,0.0427715990995356,-0.0128314797298606,Oil Gas & Consumable Fuels,15.0
2020-05-07,51.73833465576172,52.89004345408202,51.5611479068918,52.26989152281535,235202.0,55.74716930389404,65.66427406311035,-0.8960805608588162,-0.0008554270777883,0.010273946206238,0.0222602603269534,-0.0034246705087982,Oil Gas & Consumable Fuels,15.0
2020-05-08,51.1181869506836,52.80145275522128,50.63092588567417,52.80145275522128,175582.0,55.620924377441405,64.65608528137207,-0.8981581279328842,-0.0119862324368235,0.0329289027046599,0.0329289027046599,-0.0095320490431225,Oil Gas & Consumable Fuels,15.0
2020-05-11,50.719512939453125,52.09270431692448,50.5423261921377,52.00411263304482,209302.0,55.48803482055664,63.66384330749512,-0.8994937323255743,-0.0077990639929207,0.0253275242434838,0.0270742224814068,-0.0034934631081127,Oil Gas & Consumable Fuels,15.0
2020-05-12,50.23225402832031,51.29537117729842,49.83358467500899,50.85240598018723,359803.0,55.251048469543456,62.69374961853028,-0.9011261064551992,-0.00960693198522,0.0123456923019478,0.0211640343349661,-0.0079365212854385,Oil Gas & Consumable Fuels,15.0
2020-05-13,50.67522048950195,51.87122519971346,50.498033730326384,51.3839641466479,478084.0,55.014062309265135,61.74048858642578,-0.8996421171940416,0.0088183671975361,0.013986000461365,0.0236013716103964,-0.0034965167879689,Oil Gas & Consumable Fuels,15.0
2020-05-14,50.719512939453125,51.78263004378957,50.36513944482228,50.76380878139295,463248.0,54.75714244842529,60.81114761352539,-0.8994937323255743,0.000874045530011,0.0008733491189614,0.0209607120164097,-0.0069869262162254,Oil Gas & Consumable Fuels,15.0
2020-05-15,48.9919548034668,51.33967192419272,48.50469371602082,51.33967192419272,816662.0,54.30310325622558,59.92255958557129,-0.9052812533830156,-0.0340610158865014,0.0479204622502589,0.0479204622502589,-0.0099457367929212,Oil Gas & Consumable Fuels,15.0
2020-05-18,47.79594421386719,49.61210079936114,46.95430968510965,49.61210079936114,381788.0,53.60764789581299,59.08535545349121,-0.9092880282220448,-0.0244123875929722,0.0379981317529245,0.0379981317529245,-0.0176089110195536,Oil Gas & Consumable Fuels,15.0
2020-05-19,48.10602188110352,50.01077366566239,47.66305666418809,47.97313434376273,534310.0,52.84796276092529,58.2224592590332,-0.9082492319053304,0.0064875309471627,-0.0027623888266883,0.0395948721194732,-0.0092081032601331,Oil Gas & Consumable Fuels,15.0
2020-05-20,47.70735168457031,48.85906393226944,47.44157323493065,48.72617301767144,370801.0,52.34298267364502,57.36487869262695,-0.9095848235183402,-0.0082873241424646,0.0213556463967508,0.0241411901317427,-0.0055710166306636,Oil Gas & Consumable Fuels,15.0
2020-05-21,45.35963821411133,46.910016450280274,44.38511272364275,45.18245145406647,1461130.0,51.78263187408447,56.53741966247559,-0.91744993720921,-0.0492107272267282,-0.0039062648429532,0.0341796869906829,-0.0214844193833407,Oil Gas & Consumable Fuels,15.0
2020-05-22,43.94214630126953,45.71400709373292,43.58777617051061,45.22674605171674,638848.0,51.1093246459961,55.653261032104496,-0.922198700288978,-0.0312500709584764,0.0292338872489279,0.0403225818856325,-0.0080644702315937,Oil Gas & Consumable Fuels,15.0
2020-05-26,43.5434799194336,44.42941030738092,43.01191965893146,44.29651939736633,343582.0,50.50910682678223,54.87452842712403,-0.9235342791223076,-0.0090725286630894,0.0172939663831657,0.0203458793276634,-0.0122075741646201,Oil Gas & Consumable Fuels,15.0
2020-05-27,42.48036193847656,43.80925749413554,42.1702842810891,43.67636658674718,743626.0,49.87123699188233,54.05327079772949,-0.9270958482372132,-0.0244150899956564,0.0281542951541411,0.0312825855293696,-0.0072993176902903,Oil Gas & Consumable Fuels,15.0
2020-05-28,45.22674179077149,46.68852815865706,42.25887659482918,42.65754591148488,2349063.0,49.3640417098999,53.38084945678711,-0.917895155713014,0.0646505756300393,-0.0568070079240343,0.0323212840457998,-0.0656219103660458,Oil Gas & Consumable Fuels,15.0
2020-05-29,48.50468826293945,49.74499214568641,45.22674518387066,45.80260128219379,3555269.0,49.053965950012206,52.968891830444335,-0.906913653072001,0.0724780592714913,-0.0557077486221104,0.0255708041256421,-0.0675799226107662,Oil Gas & Consumable Fuels,15.0
2020-06-01,50.58662414550781,51.38396285192922,49.16913686693227,50.276549859430745,1414334.0,48.81697940826416,52.7031127166748,-0.8999389252700174,0.0429223639430971,-0.0061295706387752,0.0157618485101502,-0.0280209897877009,Oil Gas & Consumable Fuels,15.0
2020-06-02,50.010772705078125,51.60544677943258,49.61210334160042,50.586625448273615,657728.0,48.64200839996338,52.47099899291992,-0.9018680946959376,-0.0113834724130494,0.0115145740017132,0.0318866113858811,-0.0079716697406121,Oil Gas & Consumable Fuels,15.0
2020-06-03,50.010772705078125,51.02959065668076,49.61210334160042,50.67522051768884,669718.0,48.46260757446289,52.261919479370114,-0.9018680946959376,0.0,0.013286093708831,0.0203719698076008,-0.0079716697406121,Oil Gas & Consumable Fuels,15.0
2020-06-04,51.33966445922852,52.80144750901813,49.96647309261787,50.4980299508039,1216486.0,48.44045925140381,52.12637214660644,-0.8974161524718259,0.0265721100129183,-0.0163934555726013,0.0284727815264647,-0.0267471823408812,Oil Gas & Consumable Fuels,15.0
2020-06-05,55.85791015625,56.96532651820434,52.004114329327024,52.18130108242197,3035476.0,48.64643802642822,52.11928466796875,-0.8822795029029966,0.0880069191065644,-0.0658207416558109,0.0198255960320856,-0.068992839441054,Oil Gas & Consumable Fuels,15.0
2020-06-08,61.12919998168945,64.6729217197584,57.00962210936173,57.49688655199134,3669124.0,49.14698867797851,52.16623908996582,-0.8646200677562955,0.0943696212531797,-0.0594202677408853,0.0579710144927536,-0.0673913264620131,Oil Gas & Consumable Fuels,15.0
2020-06-09,62.59098052978516,65.33736326078912,61.129194101619646,63.25542829175928,2068647.0,49.74056205749512,52.43201820373535,-0.8597229325877406,0.0239129671013781,0.0106157110233786,0.0438782506322463,-0.0233545858491526,Oil Gas & Consumable Fuels,15.0
2020-06-10,65.2930679321289,66.26759678174393,61.12919774583991,65.1158845553512,2730709.0,50.49360275268555,52.73234855651855,-0.8506706249320086,0.0431705555572485,-0.0027136629107684,0.0149254565680392,-0.0637720100794968,Oil Gas & Consumable Fuels,15.0
2020-06-11,64.05277252197266,68.34953373749296,62.98965195499749,65.64744323376627,1700338.0,51.16248035430908,53.02559158325195,-0.8548257590801447,-0.0189958206810793,0.0248962011948283,0.0670815804896867,-0.0165975729873437,Oil Gas & Consumable Fuels,15.0
2020-06-12,62.236610412597656,63.255431721352366,57.8069584259359,58.5599979118459,1459987.0,51.73833522796631,53.25947723388672,-0.8609101137729224,-0.0283541529564857,-0.0590747548167814,0.0163701284822619,-0.0711743772241992,Oil Gas & Consumable Fuels,15.0
2020-06-15,62.19231414794922,63.78699164266088,61.12920032421668,62.72387781892834,885277.0,52.39835319519043,53.496020736694334,-0.86105851142107,-0.0007117396714694,0.0085470958632378,0.0256410702280363,-0.0170939743647984,Oil Gas & Consumable Fuels,15.0
2020-06-16,60.95201110839844,63.78698553985837,58.82577690524738,63.78698553985837,1288365.0,53.05615653991699,53.70952995300293,-0.8652136711285667,-0.0199430276320033,0.0465115814869201,0.0465115814869201,-0.0348837415613688,Oil Gas & Consumable Fuels,15.0
2020-06-17,59.66741180419922,61.926537054954224,59.04726322040232,60.24326792293213,752567.0,53.63422603607178,53.83001647949219,-0.8695172284842112,-0.0210755852159604,0.009651099340836,0.0378619615372024,-0.0103934218871758,Oil Gas & Consumable Fuels,15.0
2020-06-18,60.420448303222656,61.35067789187067,59.35733456686404,59.35733456686404,550055.0,54.2698808670044,53.98239639282227,-0.8669944684657,0.0126205658374215,-0.017595263958045,0.0153959398642593,-0.017595263958045,Oil Gas & Consumable Fuels,15.0
2020-06-19,61.08489608764648,62.01512567643797,60.46474753452702,61.394977123318505,764316.0,55.05614376068115,54.1498371887207,-0.8647684909638039,0.0109970680967024,0.0050762308775496,0.0152284713304049,-0.0101522404528552,Oil Gas & Consumable Fuels,15.0
2020-06-22,64.27425384521484,67.24211936209335,61.66075508447325,62.32520289089885,2829457.0,56.07274913787842,54.36246055603027,-0.8540837708394061,0.0522118880744623,-0.0303239763624435,0.0461750287140745,-0.0406616740668109,Oil Gas & Consumable Fuels,15.0
