Date_Ticker,Close_CDSL.NS,High_CDSL.NS,Low_CDSL.NS,Open_CDSL.NS,Volume_CDSL.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-03-18,98.66315460205078,102.94458380913964,95.9040171423202,101.73151800752449,1052052.0,120.88377418518068,,-1.3556089096924122,-0.0240000416604496,0.0310993847485383,0.0433944082201467,-0.0279652264399947,Financial Services,9.0
2020-03-19,98.5680160522461,107.27359047854496,92.88323078020356,95.23801546089436,2508862.0,119.27942810058592,,-1.3558517122899167,-0.0009642763824896,-0.0337837842813701,0.0883204793498577,-0.0576737312946353,Financial Services,9.0
2020-03-20,100.3281478881836,103.03972533826249,98.5917935115344,99.90000790071036,923168.0,117.55853080749512,,-1.351359688997643,0.0178570281358259,-0.0042673965032267,0.02702708568986,-0.0173067520252081,Financial Services,9.0
2020-03-23,88.34014892578125,94.35793950765628,85.53343730466098,92.76429361131665,793976.0,115.12644157409667,124.76655456542969,-1.3819541987197983,-0.1194878926277304,0.0500807927010891,0.0681206750843361,-0.0317716423987277,Financial Services,9.0
2020-03-24,90.67115783691406,94.21522828574568,86.58001153135314,91.33715502208682,578906.0,112.7787914276123,124.060594329834,-1.37600524301687,0.0263867441868498,0.007345193345503,0.0390870761263044,-0.0451207021412418,Financial Services,9.0
2020-03-25,91.43229675292967,94.5006528631849,88.00715487964888,88.00715487964888,600822.0,110.56553001403807,123.36652709960936,-1.3740627443530826,0.0083944986936711,-0.0374609628645368,0.0335587775788526,-0.0374609628645368,Financial Services,9.0
2020-03-26,97.9258041381836,101.70773185724926,88.72072834716,92.7643004166016,3093968.0,108.70786590576172,122.74809829711914,-1.3574906979713546,0.0710198432704889,-0.0527083108176325,0.0386203386568975,-0.0940005126537869,Financial Services,9.0
2020-03-27,98.5680160522461,104.65716144248287,96.07051560873232,100.54223504384262,1318442.0,106.84068717956544,122.07401123046876,-1.3558517122899167,0.0065581479745243,0.0200290020096385,0.0617760774144953,-0.0253378382110276,Financial Services,9.0
2020-03-30,98.7820816040039,99.85243888857867,95.61858408867954,96.3083684425294,481050.0,105.4765754699707,121.43845657348632,-1.3553053967100628,0.0021717546962124,-0.0250421242527675,0.0108355408915719,-0.0320250136862487,Financial Services,9.0
2020-03-31,101.99314880371094,104.51443618853732,99.04372142812096,101.80286597644368,933386.0,104.55963592529297,120.88044357299805,-1.3471104488319354,0.0325065755607328,-0.0018656432270118,0.0247201641914074,-0.0289178970370476,Financial Services,9.0
2020-04-01,103.0873031616211,106.06051799241789,99.971372567181,101.77908863607053,1652148.0,103.6962142944336,120.34098358154296,-1.3443180631931304,0.0107277240750346,-0.0126903555086658,0.0288417170651498,-0.0302261335671465,Financial Services,9.0
2020-04-03,99.8524398803711,103.08729893542588,98.87723126290987,102.99215751650588,387100.0,102.66034622192385,119.6597605895996,-1.3525737409270409,-0.0313798419595704,0.0314435745375512,0.0323963947093364,-0.0097664976301987,Financial Services,9.0
2020-04-07,101.8504409790039,104.56201120883732,101.13686948384644,103.23000963277848,814856.0,101.65658912658692,119.0204006958008,-1.347474652728192,0.0200095370831852,0.0135450435021577,0.0266230583173654,-0.0070060717292775,Financial Services,9.0
2020-04-08,103.277587890625,110.3419416056127,101.89801192564524,104.03872649239756,2778568.0,100.87403945922853,118.43669921875,-1.3438324385271836,0.0140121819591855,0.0073698332553877,0.0684016141282184,-0.013357941380668,Financial Services,9.0
2020-04-09,105.0615234375,107.03573520553869,103.7057345546997,105.6561664108641,720246.0,100.4411392211914,117.98667358398436,-1.3392796659081887,0.017273210803144,0.0056599500360172,0.0187910064831025,-0.012904713718594,Financial Services,9.0
2020-04-13,104.99015808105467,107.51144564756343,101.8742275629554,105.89401972276733,660156.0,100.0070499420166,117.53331787109374,-1.339461797062724,-0.0006792720504168,0.0086090130563936,0.0240145134800375,-0.0296783105678697,Financial Services,9.0
2020-04-15,103.61058807373048,108.03473303139208,102.84944220144406,105.63237408448968,869758.0,99.88812141418455,117.02049758911132,-1.3429825904940422,-0.0131399936197749,0.0195133146944448,0.0426997379313522,-0.0073462170849254,Financial Services,9.0
2020-04-16,107.74929809570312,109.08129970052754,103.27758619967626,104.0387247889868,851750.0,99.9309352874756,116.6013932800293,-1.3324202102000875,0.0399448560124714,-0.0344370995662597,0.0123620443786216,-0.0415010768056705,Financial Services,9.0
2020-04-17,109.81866455078124,112.17344921620874,107.27358978321482,111.31716190364642,916550.0,100.28296394348143,116.2498403930664,-1.3271389908467033,0.0192053822312615,0.0136451973714564,0.0214424813401241,-0.0231752478322077,Financial Services,9.0
2020-04-20,108.60558319091795,111.65015200499909,108.17743593783416,110.88901343089113,679586.0,100.65877799987793,115.89733581542968,-1.330234889467858,-0.0110462221046436,0.0210249802347555,0.0280332624219608,-0.0039422213895871,Financial Services,9.0
2020-04-21,102.70671844482422,106.5837944952976,102.27857846176984,106.5837944952976,567510.0,100.8609561920166,115.5305598449707,-1.3452893514669002,-0.0543145625922759,0.0377490013231822,0.0377490013231822,-0.0041685684202283,Financial Services,9.0
2020-04-22,104.2052230834961,104.99014880672895,102.04072147914331,102.27857863876837,402252.0,101.1428165435791,115.11716415405272,-1.3414650255822946,0.0145901325771292,-0.0184889431423602,0.0075324988518465,-0.0207715269955176,Financial Services,9.0
2020-04-23,104.1814422607422,107.297372693365,103.72951508169574,104.70473094731696,431826.0,101.33548126220704,114.56295669555664,-1.3415257164962016,-0.000228211427894,0.0050228589201626,0.0299086897340541,-0.0043378856084117,Financial Services,9.0
2020-04-24,103.56301879882812,104.79987908706909,102.32616576941254,103.61059314023176,420788.0,102.09662475585938,113.93215927124024,-1.3431039917927945,-0.0059360232349854,0.0004593757690285,0.011943069085728,-0.0119429989948263,Financial Services,9.0
2020-04-27,105.70372772216795,107.32116087670404,103.7770831418952,104.65715759795344,588424.0,102.84825325012208,113.29232360839843,-1.3376406996976888,0.0206705921492901,-0.009900976500709,0.015301571566022,-0.0182268366668842,Financial Services,9.0
2020-04-28,105.41830444335938,106.56001599693944,104.01494128276822,106.53622882731796,499882.0,103.54755363464356,112.69625366210936,-1.33836912696114,-0.002700219613435,0.0106046515343001,0.0108302970685085,-0.0133123290874515,Financial Services,9.0
2020-04-29,110.0802993774414,111.74529962801788,105.60858732228029,105.77509025086792,3008470.0,104.15527839660643,112.11635787963868,-1.3264712739680973,0.0442237708024121,-0.0391097149164888,0.0151253245130407,-0.0406222737442656,Financial Services,9.0
2020-04-30,107.17843627929688,113.22000660875553,106.79786337674628,111.15064644157836,1501056.0,104.585799407959,111.47557083129882,-1.3338771036688664,-0.0263613299977925,0.0370616543791539,0.0563692710884013,-0.0035508346245961,Financial Services,9.0
2020-05-04,102.96836853027344,105.18044458996418,102.65915710953298,104.1338672238353,687458.0,104.79511375427246,110.8243180847168,-1.344621595646418,-0.0392809215657186,0.011318997379464,0.0214830640833196,-0.003002974847072,Financial Services,9.0
2020-05-05,101.80287170410156,104.91880217297808,101.46987310823631,104.15765630343611,449928.0,104.785599899292,110.22016067504885,-1.3475960540269445,-0.0113189792438947,0.0231308268609446,0.0306074908960645,-0.0032710137768326,Financial Services,9.0
2020-05-06,103.53922271728516,104.18143997683664,100.47086669028026,102.56401413186772,442762.0,104.8081958770752,109.67071044921876,-1.3431647216485776,0.0170560121155564,-0.0094187358164766,0.0062026471002691,-0.0296347214753878,Financial Services,9.0
2020-05-07,102.75430297851562,104.3717289181659,102.37373003423758,103.7057317097982,274744.0,104.95328903198242,109.11269775390625,-1.345167911226272,-0.007580892710705,0.0092592592592593,0.0157407124837238,-0.003703717832212,Financial Services,9.0
2020-05-08,103.53922271728516,108.03472901649612,103.08729554814602,103.7295128076975,1467726.0,105.03772811889648,108.48856033325195,-1.3431647216485776,0.0076388016464249,0.0018378551182669,0.0434183894878754,-0.0043647919820021,Financial Services,9.0
2020-05-11,103.18243408203124,105.3231485423126,102.7542940935048,104.15764989903543,284216.0,105.0329704284668,107.81257034301758,-1.344075280066564,-0.00344592731035,0.00945137440961,0.0207468885506176,-0.0041493495703549,Financial Services,9.0
2020-05-12,103.277587890625,103.80086931831396,101.85044484612344,102.75429920411116,246482.0,104.94377365112304,107.12563888549803,-1.3438324385271836,0.0009221899971665,-0.0050668174693239,0.005066747184715,-0.0138185164240371,Financial Services,9.0
2020-05-13,108.27259063720705,109.8900165486792,103.46787272440577,106.0843016898505,2590334.0,105.10789527893068,106.5771401977539,-1.3310847180300611,0.0483648277288576,-0.0202109225841737,0.0149384613589949,-0.0443761240451022,Financial Services,9.0
2020-05-14,105.77509307861328,108.41530202519246,105.39452013082814,106.25080744863838,555704.0,105.2161205291748,105.99106033325197,-1.3374585685431537,-0.023066757190305,0.0044974138635032,0.0249605920423718,-0.0035979448158206,Financial Services,9.0
2020-05-15,106.13187408447266,108.27258865333972,105.65615973583552,106.29836975120072,673502.0,105.13524932861328,105.39546600341797,-1.336548029596105,0.0033730152862565,0.0015687621476987,0.0201703266557153,-0.0044822948123811,Financial Services,9.0
2020-05-18,103.8960189819336,107.5828054728326,103.27759608729475,105.63238084584584,745366.0,104.8391170501709,104.95210006713867,-1.342254143759653,-0.0210667636073164,0.0167124965992602,0.0354853489770392,-0.0059523252257275,Financial Services,9.0
2020-05-19,106.98815155029295,107.74929739346769,103.3251526050173,103.3251526050173,1632688.0,104.75824546813963,104.68522430419922,-1.3343627283348132,0.0297618002947453,-0.0342374262214799,0.0071143003420981,-0.0342374262214799,Financial Services,9.0
2020-05-20,115.384521484375,116.31216305080656,107.22601571263272,107.22601571263272,5734442.0,105.3921356201172,104.58580001831056,-1.3129343963517406,0.0784794373247496,-0.0707071075633578,0.0080395667850232,-0.0707071075633578,Financial Services,9.0
2020-05-21,113.9573745727539,118.11987515638428,113.22001587474584,114.83744176942648,1673704.0,105.87974319458009,104.4535514831543,-1.316576610552749,-0.0123686166329887,0.0077227752918327,0.0365268206576037,-0.0064704781131766,Financial Services,9.0
2020-05-22,111.95938110351562,114.98016303065047,110.8414494182988,113.29137554697571,718204.0,106.26864013671874,104.25422744750976,-1.32167567928066,-0.0175328141485279,0.0118971222449733,0.0269810523902582,-0.009985154206803,Financial Services,9.0
2020-05-26,114.29037475585938,116.71652089041908,112.29237589971758,112.45887157008146,981300.0,106.80500793457033,104.1614633178711,-1.3157267625196074,0.020819994085074,-0.0160249993902834,0.0212279130219172,-0.0174817770998634,Financial Services,9.0
2020-05-27,117.3349380493164,118.92858397815355,114.24279486588442,114.88501212289631,2316054.0,107.38656845092774,104.23377151489258,-1.30795674839352,0.0266388425093596,-0.0208797649459734,0.013582023865452,-0.0263531326205016,Financial Services,9.0
2020-05-28,116.1932373046875,118.1912362487451,115.83645151971918,117.83445046377676,460352.0,107.92531509399414,104.28419738769531,-1.3108704769182629,-0.009730270996939,0.0141248595629157,0.0171954839232024,-0.0030706243602864,Financial Services,9.0
2020-05-29,117.54901885986328,120.21301486618496,115.2418013574332,115.59858712014972,789306.0,108.29875106811524,104.51539459228516,-1.3074103938717898,0.011668334462707,-0.0165924969738691,0.0226628519077438,-0.0196277053165423,Financial Services,9.0
2020-06-01,119.16645050048828,122.49645111327638,118.2863760064356,119.16645050048828,1171748.0,108.8981517791748,104.76086318969726,-1.3032825550048346,0.0137596353956235,0.0,0.0279441117764471,-0.00738525390625,Financial Services,9.0
2020-06-02,121.83045196533205,122.25859199095316,118.19123271225176,119.30916437523216,792624.0,109.84125595092772,105.14191040039064,-1.2964837707397028,0.0223552975997454,-0.0206950524226677,0.0035142283289153,-0.0298711791212581,Financial Services,9.0
2020-06-03,125.7313003540039,131.29716420905663,122.25859131060707,122.73430567368337,2462416.0,111.03767738342285,105.63475036621094,-1.286528435881385,0.0320186646749196,-0.0238365042903583,0.0442679256428726,-0.0276200837310933,Financial Services,9.0
2020-06-04,125.75508880615234,127.91958324822032,124.28037144717273,127.49144324532936,582378.0,112.1484706878662,106.17658905029298,-1.2864677254965402,0.0001892007167782,0.013807428833783,0.0172119829313983,-0.0117269000640829,Financial Services,9.0
2020-06-05,124.6371612548828,127.49144739049082,124.16144689894814,126.51623876788476,455882.0,113.24261360168455,106.6979719543457,-1.2893207825783142,-0.0088897201845468,0.0150763824695849,0.0229007633587785,-0.0038167938931298,Financial Services,9.0
2020-06-08,125.9215850830078,127.6103650954784,123.70950190246204,125.56479934648738,1101980.0,114.3617317199707,107.2098406982422,-1.2860428112154385,0.0103053039333779,-0.0028333961670291,0.0134113624074645,-0.0175671484685294,Financial Services,9.0
2020-06-09,124.70851135253906,127.46766323568345,123.68572842486336,126.73029729794548,559114.0,115.43803558349607,107.93720794677736,-1.289138690365655,-0.0096335646479441,0.0162120926910194,0.0221248081082814,-0.0082013883141013,Financial Services,9.0
2020-06-10,123.54302978515624,125.27938436148769,119.88002326715512,124.89880414846183,477034.0,116.45130767822266,108.59464538574218,-1.292113109804305,-0.0093456457361447,0.0109741064766124,0.0140546543123556,-0.0296496412980251,Financial Services,9.0
2020-06-11,121.80665588378906,124.63716212850017,121.30716161361656,121.8304503123426,381054.0,117.12801094055176,109.20213256835936,-1.296544500595486,-0.014054810735877,0.0001953458813961,0.0232376976789476,-0.0041007140911005,Financial Services,9.0
2020-06-12,123.04351806640624,123.54302686212476,117.76309295034513,117.76309295034513,440936.0,117.9914321899414,109.70448684692384,-1.2933879110604245,0.0101543070339048,-0.0429151019008682,0.0040596108073642,-0.0429151019008682,Financial Services,9.0
2020-06-15,123.7808837890625,124.8036667720094,121.87802632584956,123.49545226605048,424832.0,118.8738826751709,110.20874420166017,-1.291506083839606,0.0059927230157568,-0.0023059418730473,0.0082628508671003,-0.0153727894402148,Financial Services,9.0
2020-06-16,130.82144165039062,132.24858465021308,122.54401515495032,124.75608390114525,3547720.0,120.22015380859376,110.84953140258789,-1.2735379127867583,0.0568792017459342,-0.0463636363636363,0.0109090909090909,-0.0632727050781248,Financial Services,9.0
2020-06-17,127.58658599853516,133.67572346683312,126.61136293525183,130.345723238122,1298996.0,121.25007553100586,111.36140014648436,-1.281793571049731,-0.0247272588579198,0.0216256059991957,0.0477255302400509,-0.0076436175139485,Financial Services,9.0
2020-06-18,127.01573944091795,129.87002572048917,126.30216787102518,127.27737654281836,539252.0,121.831636428833,111.83996887207032,-1.2832504255766335,-0.0044741894545539,0.0020598793744148,0.0224719101123596,-0.0056179775280899,Financial Services,9.0
2020-06-19,126.8492431640625,130.58360414608745,125.68375158263916,127.6817433726441,693152.0,122.47622985839844,112.37990493774414,-1.2836753398577352,-0.0013108318511416,0.0065629103321087,0.0294393635222172,-0.0091880057961082,Financial Services,9.0
2020-06-22,127.11087799072266,129.13266394424275,126.54001497325714,127.80065507603976,490896.0,123.2338047027588,112.88511367797852,-1.2830076229791292,0.0020625651374345,0.0054265779311777,0.0159056878961032,-0.0044910634438948,Financial Services,9.0
2020-06-23,135.8164520263672,137.48145231390583,129.46566231179682,130.44088547651685,3736990.0,124.3101085662842,113.53589096069337,-1.2607901728186983,0.0684880332293819,-0.0395796420068959,0.0122591943957968,-0.0467600914308778,Financial Services,9.0
2020-06-24,130.559814453125,138.21880418424658,129.03752266440185,137.69552999217026,1820654.0,124.9713523864746,114.04585678100584,-1.2742056101944268,-0.0387039824322731,0.0546547616426584,0.0586626885401357,-0.0116597269619259,Financial Services,9.0
2020-06-25,133.3903045654297,136.1494565831524,128.49045243051302,128.51423234161786,1706026.0,125.83120574951172,114.61385971069336,-1.266981931119131,0.0216796425773178,-0.0365549223363536,0.0206848018430703,-0.036733195496328,Financial Services,9.0
2020-06-26,130.65493774414062,135.34072679505644,130.34572633337598,134.65093520995515,635786.0,126.4865016937256,115.15474670410156,-1.2739628465387984,-0.02050648906006,0.0305843585769396,0.0358638497083969,-0.0023666262913857,Financial Services,9.0
2020-06-29,130.7738800048828,132.48645467440164,128.9185968285919,130.321960055004,539388.0,127.0668731689453,115.61523834228517,-1.2736592946145728,0.0009103541189932,-0.0034557355785568,0.013095693646582,-0.0141869551948879,Financial Services,9.0
2020-06-30,128.77587890625,132.4626650773572,127.56279861677974,131.15445062954498,349332.0,127.4141445159912,115.99438262939454,-1.2787583828134217,-0.0152782887420501,0.0184706308626836,0.0286294778371594,-0.0094200893814391,Financial Services,9.0
2020-07-01,131.41607666015625,133.65193969908074,128.60936516623826,129.10885937906363,997064.0,127.69838333129884,116.4505924987793,-1.272020347875011,0.020502269340583,-0.017556583180147,0.017013618848982,-0.0213574439691741,Financial Services,9.0
2020-07-02,130.75009155273438,132.96216036912,130.15544861727318,132.12966025947435,673896.0,127.94813346862792,117.0114599609375,-1.273720004999418,-0.0050677597775508,0.0105511873097507,0.0169182965007212,-0.0045479351364076,Financial Services,9.0
2020-07-03,134.93637084960938,136.41108822038674,130.53601316508076,131.43986751567022,1693226.0,128.46309394836425,117.62608291625976,-1.2630362234067112,0.032017410061901,-0.025912237834202,0.010928983501572,-0.0326106123710184,Financial Services,9.0
2020-07-06,135.8164520263672,137.3625237219388,133.79466596292738,135.5785948424331,1298422.0,128.95783729553222,118.25878311157228,-1.2607901728186983,0.006522193914187,-0.0017513134851138,0.01138353765324,-0.0148861646234677,Financial Services,9.0
