Date_Ticker,Close_HINDZINC.NS,High_HINDZINC.NS,Low_HINDZINC.NS,Open_HINDZINC.NS,Volume_HINDZINC.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-04-01,87.10691833496094,90.66285845197608,82.6552107743315,84.14816203626523,901524.0,79.09383926391601,93.70033020019532,-1.299513414383166,0.0324967663480627,-0.0339669495288319,0.0408227059915164,-0.0511062455855785,Metals & Mining,14.0
2020-04-03,87.7041015625,90.66285784126534,82.22089546933265,90.66285784126534,710426.0,78.87939720153808,93.1482098388672,-1.2950271402501037,0.0068557496804404,0.0337356660185026,0.0337356660185026,-0.0625193804563392,Metals & Mining,14.0
2020-04-07,89.30563354492188,91.99294426533643,86.67260699312125,91.99294426533643,1136863.0,78.7477466583252,92.66286529541016,-1.2829958051846169,0.0182606281107684,0.030091166858615,0.030091166858615,-0.0294833197782106,Metals & Mining,14.0
2020-04-08,90.09281158447266,92.26437683283048,89.03417518267102,90.6628491189394,382642.0,78.80610694885254,92.19923614501953,-1.2770822156628474,0.0088144275820496,0.0063272254960347,0.0241036461196655,-0.0117505090937143,Metals & Mining,14.0
2020-04-09,89.84851837158203,93.160158918159,88.49128999738896,91.64006148228982,368829.0,78.97440338134766,91.73940719604492,-1.2789174418904663,-0.0027115727503028,0.0199395954788992,0.0368580429215446,-0.0151057401812687,Metals & Mining,14.0
2020-04-13,89.6856460571289,91.61291193535668,88.24698734620829,90.1199607778916,295015.0,79.11555442810058,91.35069686889648,-1.2801410024622095,-0.0018127434642777,0.0048426335746754,0.0214891229863039,-0.0160411255777118,Metals & Mining,14.0
2020-04-15,92.5086898803711,94.21880273543697,90.11997106919164,90.66286246117473,602104.0,79.80366935729981,91.0428775024414,-1.2589331923686409,0.0314770974771585,-0.0199530165391309,0.0184859698832327,-0.0258215613502738,Metals & Mining,14.0
2020-04-16,94.51740264892578,96.33608399551328,91.55863768537228,92.50869770166702,413836.0,80.69808387756348,90.7774040222168,-1.2438429558737965,0.0217137738211651,-0.0212522233045259,0.0192417617879618,-0.0313039173806277,Metals & Mining,14.0
2020-04-17,94.73453521728516,98.20903634723878,93.92019823834,96.63465483482382,438775.0,81.68207397460938,90.55807601928711,-1.24221177103813,0.0022972760811666,0.0200573065902578,0.0366761827878758,-0.008595988538682,Metals & Mining,14.0
2020-04-20,94.57167053222656,96.5260826854991,94.16450202395016,94.92455487638482,679839.0,82.77057151794433,90.3420050048828,-1.243435274294875,-0.0017191690937739,0.003731395905056,0.0206659366623596,-0.0043053961718658,Metals & Mining,14.0
2020-04-21,91.1785888671875,93.89304526861532,89.5770612471178,93.37730020911674,553443.0,83.64462585449219,90.10910430908204,-1.268925431759549,-0.0358784152372863,0.0241143383468231,0.0297707656496171,-0.0175647335626406,Metals & Mining,14.0
2020-04-22,90.4999771118164,92.23722759697218,89.60420978968,91.2057374512476,234022.0,84.715478515625,89.82408630371094,-1.2740234288634853,-0.007442665693802,0.0077984587615884,0.0191961428123823,-0.0098979839633511,Metals & Mining,14.0
2020-04-23,93.07872009277344,93.37731199137924,90.82572430885286,91.23289282044315,201007.0,85.67096748352051,89.61453018188476,-1.2546509023125334,0.0284944047861016,-0.019830819230115,0.0032079501985866,-0.0242052725013297,Metals & Mining,14.0
2020-04-24,92.9429931640625,98.58906791321682,92.53582467039648,94.95168940937548,611078.0,86.91011695861816,89.38054367065429,-1.2556705361223193,-0.0014581950479728,0.0216121320922733,0.0607477181113362,-0.0043808411995867,Metals & Mining,14.0
2020-04-27,89.76709747314453,94.40881237653034,89.3056364635859,93.9202134237104,470433.0,87.97282791137695,89.05806640625,-1.2795291075463426,-0.0341703616679516,0.0462654588092072,0.0517084213931997,-0.0051406475484705,Metals & Mining,14.0
2020-04-28,89.6042251586914,91.50434501483628,89.0341875450749,90.6628617074848,168768.0,88.7084457397461,88.7464468383789,-1.2807526681180856,-0.0018143876658354,0.0118145829275184,0.0212056948517742,-0.0063617269454309,Metals & Mining,14.0
2020-04-29,93.02442932128906,93.37730535939232,89.41419713794764,90.6628488082472,538897.0,89.57978706359863,88.4918310546875,-1.2550587558364477,0.0381701215153681,-0.0253866702571794,0.0037933695554797,-0.0388095063810857,Metals & Mining,14.0
2020-04-30,94.78883361816406,95.54887819938604,93.37731278576364,94.68024872039123,715866.0,90.41176834106446,88.3001904296875,-1.2418038601992178,0.0189671069174859,-0.0011455452465027,0.0080182923685259,-0.0148912142762133,Metals & Mining,14.0
2020-05-04,89.98421478271484,91.93862638113316,89.60419260631743,90.66282877051812,461891.0,90.96551628112792,88.02874420166016,-1.2778980373406716,-0.0506876037192689,0.0075414781297133,0.0217194938371982,-0.0042232093408278,Metals & Mining,14.0
2020-05-05,90.88001251220705,93.7844846708413,90.39141359013068,91.20575064950124,554735.0,91.29125099182129,87.77629974365234,-1.2711684541960848,0.0099550541353866,0.0035842659820326,0.0319594163595007,-0.0053763078213784,Metals & Mining,14.0
2020-05-06,91.9929428100586,93.89306264265764,91.0700291195692,93.89306264265764,374474.0,91.53555221557616,87.56240051269532,-1.2628076862158315,0.012246150358992,0.020655060861813,0.020655060861813,-0.0100324401230968,Metals & Mining,14.0
2020-05-07,95.73889923095705,96.63466670427648,90.66286145850655,91.96579747131032,873636.0,91.93729209899902,87.46250930786132,-1.23466659547571,0.0407200411952562,-0.0394103315366581,0.0093563586015181,-0.0530195961435195,Metals & Mining,14.0
2020-05-08,95.16883850097656,97.44898011143528,94.46307821387042,96.9060888573326,440702.0,92.23045234680175,87.35935974121094,-1.2389491147918084,-0.0059543271811103,0.018254403266025,0.023958909726899,-0.0074158758079084,Metals & Mining,14.0
2020-05-11,98.72477722167967,100.70632697255398,96.82465784483904,96.82465784483904,1591023.0,92.66205062866212,87.35393096923828,-1.2122355113853869,0.0373645278928841,-0.0192466311934444,0.0200714532525594,-0.0192466311934444,Metals & Mining,14.0
2020-05-12,97.69329833984376,100.21774812808016,96.11891671318295,98.91480389690064,902231.0,93.0542896270752,87.3517594909668,-1.219984384449773,-0.0104480244054622,0.0125034733990416,0.0258405625681166,-0.0161155540187005,Metals & Mining,14.0
2020-05-13,99.97344207763672,105.86381673244972,99.40341276847695,104.2351426288736,2373532.0,93.56867942810058,87.42287826538086,-1.20285505228035,0.0233398173317997,0.0426283267102811,0.0589193943151293,-0.0057018073731731,Metals & Mining,14.0
2020-05-14,101.41209411621094,102.60645329140162,98.72478390106602,99.97342723466411,1136048.0,94.01384963989258,87.5748876953125,-1.192047335101604,0.0143903421616412,-0.0141863442825489,0.0117772853977557,-0.0264989125662413,Metals & Mining,14.0
2020-05-15,104.58799743652344,105.86379520510458,102.71502425505192,103.28506173215972,2642622.0,94.51737937927246,87.68618026733398,-1.1681887063625829,0.0313168103665539,-0.0124577937841718,0.0121983191174059,-0.0179081082665175,Metals & Mining,14.0
2020-05-18,102.19929504394533,108.7954215300486,100.7606363024236,106.13525727007335,4041183.0,94.89061737060548,87.85990539550781,-1.1861335736348415,-0.0228391636815484,0.0385126162018591,0.0645418002469289,-0.0140769928100099,Metals & Mining,14.0
2020-05-19,103.5976791381836,104.96627987939232,102.46708446887268,104.72826472779846,1292274.0,95.34191780090332,88.11100128173828,-1.1756283650141646,0.0136829133081297,0.0109132327965266,0.0132107278135373,-0.0109133204403437,Metals & Mining,14.0
2020-05-20,101.5447235107422,102.94308699486164,100.1463691063155,102.3480402492266,516110.0,95.86022453308104,88.26457748413085,-1.1910509711809003,-0.0198166179447232,0.0079109648508661,0.0137709123209293,-0.0137708229052271,Metals & Mining,14.0
2020-05-21,100.74142456054688,103.83566608939236,99.43232342292303,101.15795550255989,1547592.0,96.37229690551756,88.43954711914063,-1.1970856672928931,-0.0079107896739738,0.0041346540792923,0.030714689040215,-0.0129946657329332,Metals & Mining,14.0
2020-05-22,98.3314971923828,100.44391543817326,97.6174427503438,99.37282923526736,825953.0,96.63493576049804,88.5674041748047,-1.215189984888863,-0.0239219107599145,0.0105900151285929,0.0214826205855236,-0.0072617061920859,Metals & Mining,14.0
2020-05-26,99.16455078125,100.56291446635804,98.3612430069979,99.07529738845336,525510.0,96.94601364135742,88.77218307495117,-1.2089317602856862,0.0084718896045825,-0.0009000534172088,0.0141014472822322,-0.0081007554405621,Metals & Mining,14.0
2020-05-27,98.03397369384766,99.93812189806232,97.70669609319478,99.55134505709655,479648.0,97.35935745239256,89.00321075439453,-1.2174250978557108,-0.011401020611653,0.0154780154886664,0.019423350216948,-0.0033384100258441,Metals & Mining,14.0
2020-05-28,100.3546371459961,100.56290715363544,97.88519660812445,98.74801263462818,796264.0,97.8968780517578,89.27305099487305,-1.1999913657332932,0.0236720329158102,-0.0160094695876443,0.002075340149318,-0.0246071393221134,Metals & Mining,14.0
2020-05-29,102.08029174804688,102.52657689785208,99.16455665483618,100.35465038765004,643006.0,98.3496711730957,89.73972900390625,-1.1870275729695825,0.0171955641625239,-0.0169047455767079,0.0043719031574351,-0.0285631539965351,Metals & Mining,14.0
2020-06-01,102.97286224365234,105.79933486446504,101.7530143492574,103.2406315181062,2605828.0,98.75887260437013,90.26660400390624,-1.1803222340690394,0.0087438082348794,0.0026003868263879,0.0274487137603764,-0.0118463046264418,Metals & Mining,14.0
2020-06-02,102.85385131835938,104.72824525785808,101.75301101757802,104.72824525785808,667802.0,99.40235443115236,90.82258636474609,-1.181216290718778,-0.0011557503860713,0.0182238575947628,0.0182238575947628,-0.0107029565414519,Metals & Mining,14.0
2020-06-03,102.8240966796875,104.0736896069512,101.90177225357031,103.4191435249638,844549.0,99.99955863952636,91.4230339050293,-1.181439819209962,-0.0002892904669148,0.0057870369348342,0.0121527245812462,-0.0089699249096284,Metals & Mining,14.0
2020-06-04,101.99102783203124,102.91335227789465,101.15796586268692,102.34805957871852,312110.0,100.499462890625,91.98890441894532,-1.1876981584431343,-0.0081018834549199,0.0035006191650039,0.0090431919892244,-0.0081679926857518,Metals & Mining,14.0
2020-06-05,102.9430923461914,103.74640912643494,102.1100304908741,102.64556895790764,1082754.0,100.85967254638672,92.66610778808594,-1.1805458771902189,0.0093347869356519,-0.0028901734104045,0.0078035034885295,-0.0080924502686957,Metals & Mining,14.0
2020-06-08,102.8835906982422,104.87700116069172,102.34805219653322,104.13319264182158,944873.0,101.24541015625,93.24440078735353,-1.1809928768575892,-0.000578005251184,0.0121457847174528,0.0193753974654347,-0.0052052858777033,Metals & Mining,14.0
2020-06-09,103.3596420288086,104.10345063448467,102.22905658005892,103.1216269068702,856762.0,101.47715339660644,93.9483935546875,-1.177416592943637,0.0046270870537816,-0.0023027858578694,0.007196315612904,-0.0109383645933541,Metals & Mining,14.0
2020-06-10,102.3778076171875,103.77616220211124,102.0802842059662,103.5679012620727,604781.0,101.71137886047364,94.62569213867188,-1.1847925173177325,-0.0094992048380685,0.0116245275473685,0.0136587666552938,-0.002906131886842,Metals & Mining,14.0
2020-06-11,102.73482513427734,103.89517364387056,101.3067164635844,102.34804835087527,581301.0,101.84944801330566,95.18255126953125,-1.182110461998512,0.0034872549569024,-0.003764806947367,0.0112945976018998,-0.01390092083017,Metals & Mining,14.0
2020-06-12,103.9249267578125,104.72824362201816,99.2835686792284,99.96786891192642,1200452.0,101.97508964538574,95.74909774780274,-1.1731699528161237,0.011584208392623,-0.0380761186881338,0.0077297804219551,-0.0446606817380814,Metals & Mining,14.0
2020-06-15,103.9249267578125,104.49022851839123,102.02077868971465,103.9249267578125,969428.0,101.9419361114502,96.26461212158203,-1.1731699528161237,0.0,0.0,0.0054395204135782,-0.0183223421704716,Metals & Mining,14.0
2020-06-16,104.78777313232422,105.50182766732502,102.85387051519504,105.44231933953496,1377118.0,102.07136001586916,96.7821824645996,-1.1666879131467738,0.0083025930489467,0.0062463986746257,0.0068142924852416,-0.0184554224154289,Metals & Mining,14.0
2020-06-17,103.65715026855467,105.23402972913722,102.73482591684694,104.28195122162724,454777.0,102.0743335723877,97.1680191040039,-1.175181594606785,-0.0107896449172729,0.0060275721593139,0.0152124523633647,-0.0088978362738912,Metals & Mining,14.0
2020-06-18,106.18610382080078,109.84564723256196,102.94310044917874,103.06210799792107,1361183.0,102.30640258789064,97.5496028137207,-1.1561831057310812,0.0243972899669158,-0.0294200061069359,0.0344634870296871,-0.03054075114287,Metals & Mining,14.0
2020-06-19,105.94808959960938,108.2985227555633,105.08527351447364,108.2985227555633,940977.0,102.56673583984374,97.9144825744629,-1.1579711617155606,-0.0022414818194391,0.0221847620361679,0.0221847620361679,-0.0081437625576489,Metals & Mining,14.0
2020-06-22,111.77955627441406,113.59444193352104,106.63239548798708,106.63239548798708,1671183.0,103.23913879394532,98.36396102905272,-1.1141629017133483,0.0550407911727573,-0.0460474254683112,0.0162362932865067,-0.0460474254683112,Metals & Mining,14.0
2020-06-23,111.83902740478516,116.06386268054148,110.79769566157545,113.05887497705498,1496547.0,103.87286262512208,98.79888534545898,-1.1137161313059691,0.0005320394207425,0.0109071725727261,0.0377760373439688,-0.0093109871158013,Metals & Mining,14.0
2020-06-24,111.24401092529295,115.85562418415655,110.32168645758132,112.58286638754367,2192514.0,104.53336448669434,99.2267951965332,-1.1181861279796734,-0.0053202937588022,0.0120353037535643,0.0414549351511657,-0.0082910033541586,Metals & Mining,14.0
2020-06-25,112.8506088256836,115.37955743071724,109.51835258216065,111.15473109130008,3984328.0,105.15816307067873,99.6900944519043,-1.1061167357556876,0.0144421069235767,-0.0150276347822196,0.0224097028039966,-0.0295280307142176,Metals & Mining,14.0
2020-06-26,118.3845672607422,121.83584075622235,113.65394668834418,113.65394668834418,4242919.0,105.97337684631349,100.20761199951173,-1.0645434740903277,0.0490379138636877,-0.0399597741653167,0.0291530693175465,-0.0399597741653167,Metals & Mining,14.0
2020-06-29,115.2308120727539,118.41431616432564,114.72502772790853,118.11679275687756,1006973.0,106.58627433776856,100.62188018798828,-1.0882357173909107,-0.0266399182001665,0.0250452169190782,0.0276271947954487,-0.0043893151124029,Metals & Mining,14.0
2020-06-30,116.59944152832033,119.81270032678312,114.60603980490372,115.97464044975573,1165072.0,107.2735538482666,101.05917831420898,-1.077954037261418,0.0118772872545781,-0.0053585254815551,0.0275580976747848,-0.0170961515534568,Metals & Mining,14.0
2020-07-01,117.9680404663086,118.62259564680149,115.20107618813176,116.86720013903268,654693.0,108.03075103759764,101.52710571289064,-1.067672586391916,0.0117376114332062,-0.0093316827415669,0.0055485805978088,-0.0234552025043347,Metals & Mining,14.0
2020-07-02,116.89695739746094,119.45566078946312,116.3019105193067,118.17631363330942,723514.0,108.77604751586914,102.0414730834961,-1.075718981609568,-0.0090794342655335,0.0109443073997088,0.0218885371267818,-0.0050903538586638,Metals & Mining,14.0
