Date_Ticker,Close_UCOBANK.NS,High_UCOBANK.NS,Low_UCOBANK.NS,Open_UCOBANK.NS,Volume_UCOBANK.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
Date,,,,,,,,,,,,,,
2020-01-10,16.261877059936523,16.560259359467384,16.162415661070106,16.411068209701952,710703.0,,,-0.5253865683168172,,0.0091742883810739,0.018348576762148,-0.0061162311398512,Financial Services,9.0
2020-01-13,16.112686157226562,16.361338709670996,16.06295450849662,16.261877309279537,803383.0,,,-0.5349317793788172,-0.0091742731887645,0.0092592352756812,0.015432098038657,-0.00308649025027,Financial Services,9.0
2020-01-14,16.06295394897461,16.26187674282843,16.013224199045332,16.013224199045332,692008.0,,,-0.5381136384313566,-0.0030865249758277,-0.0030959280644922,0.0123839484621395,-0.0030959280644922,Financial Services,9.0
2020-01-15,16.112686157226562,16.261877309279537,15.864032656247918,16.112686157226562,565382.0,,,-0.5349317793788172,0.0030960811074931,0.0,0.0092592352756812,-0.0154321569074392,Financial Services,9.0
2020-01-16,16.112686157226562,16.261877309279537,16.013224756835104,16.261877309279537,700104.0,,,-0.5349317793788172,0.0,0.0092592352756812,0.0092592352756812,-0.0061728627629756,Financial Services,9.0
2020-01-17,16.112686157226562,16.311607060941054,15.963493108105164,16.16241590888808,603433.0,,,-0.5349317793788172,0.0,0.0030863725127057,0.012345607788387,-0.0092593530132457,Financial Services,9.0
2020-01-20,16.162416458129883,17.256488105478528,15.864033195349869,16.31160761525277,2112142.0,,,-0.5317500423581505,0.0030864066002437,0.009230745755709,0.0676923311673678,-0.0184615501990684,Financial Services,9.0
2020-01-21,16.06295394897461,16.311606492757708,16.013224199045332,16.162415345901522,561390.0,,,-0.5381136384313566,-0.0061539380211455,0.0061919742310698,0.0154798765266317,-0.0030959280644922,Financial Services,9.0
2020-01-22,15.864032745361328,16.21214575161847,15.864032745361328,16.21214575161847,670756.0,,,-0.5508405865140232,-0.0123838494616352,0.021943538055223,0.021943538055223,0.0,Financial Services,9.0
2020-01-23,16.01322364807129,16.212144538012396,15.86403155781424,15.91376225456659,536706.0,,,-0.5412953754520233,0.0094043491402641,-0.0062112036708285,0.0124222888728007,-0.0093168055062429,Financial Services,9.0
2020-01-24,16.01322364807129,16.162414789794195,15.963492002784792,16.11268504157599,390540.0,,,-0.5412953754520233,0.0,0.0062112036708286,0.0093167462718148,-0.0031056610698424,Financial Services,9.0
2020-01-27,15.864032745361328,16.06295459872744,15.814302044886244,15.963493197777275,329379.0,,,-0.5508405865140232,-0.0093167313458417,0.0062695566765662,0.0125391731446267,-0.0031348082340301,Financial Services,9.0
2020-01-28,15.66511058807373,16.01322453611127,15.61537988856348,15.963492888066824,422146.0,,,-0.5635675956126263,-0.0125391923025223,0.0190475706070187,0.0222222464425223,-0.0031746152847532,Financial Services,9.0
2020-01-29,15.764572143554688,15.864032595028112,15.665110743547055,15.714841443550872,262291.0,,,-0.5572040605553565,0.0063492405573363,-0.0031545860903143,0.0063091120119038,-0.0063091721806288,Financial Services,9.0
2020-01-30,15.466188430786133,15.764571673375528,15.416457732265538,15.764571673375528,302847.0,,,-0.5762946047112293,-0.0189274856336997,0.0192926165308739,0.0192926165308739,-0.0032154463100684,Financial Services,9.0
2020-01-31,15.466188430786133,15.764571673375528,15.416457732265538,15.51591912930673,370772.0,,,-0.5762946047112293,0.0,0.0032154463100686,0.0192926165308739,-0.0032154463100684,Financial Services,9.0
2020-02-03,14.72023105621338,15.466188701475534,14.670500356822396,15.466188701475534,465146.0,,,-0.6240208430690384,-0.0482314940045533,0.0506756750225934,0.0506756750225934,-0.0033783912223301,Financial Services,9.0
2020-02-04,14.81969165802002,15.018614457618307,14.720231206755082,14.81969165802002,395506.0,,,-0.6176573690277051,0.0067567283031646,0.0,0.0134228703395886,-0.006711371164805,Financial Services,9.0
2020-02-05,15.018613815307615,15.316996104875528,14.819691024216787,14.819691024216787,435534.0,,,-0.604930359929102,0.0134228269978846,-0.0132450833037652,0.0198674986411719,-0.0132450833037652,Financial Services,9.0
2020-02-06,15.814301490783691,16.609990773437158,14.968883406465975,14.968883406465975,3805669.0,15.774517822265626,,-0.5540223845506264,0.0529801009108493,-0.0534590847917253,0.0503145385913617,-0.0534590847917253,Financial Services,9.0
2020-02-07,15.217535972595217,15.76457176234052,15.068343876191484,15.665110364738036,1378187.0,15.72230076789856,,-0.592203350830499,-0.0377358126463101,0.0294117518728946,0.0359477244364951,-0.0098039588454008,Financial Services,9.0
2020-02-10,14.919153213500977,15.21753646747784,14.819691812663953,15.21753646747784,453014.0,15.66262412071228,,-0.6112938339704354,-0.019607823476257,0.0200000127156576,0.0200000127156576,-0.0066666920979817,Financial Services,9.0
2020-02-11,14.919153213500977,15.118075066640811,14.869422513082464,15.0683443662223,293919.0,15.6054340839386,,-0.6112938339704354,0.0,0.0099999745686849,0.0133333206176757,-0.0033333460489908,Financial Services,9.0
2020-02-12,14.7699613571167,15.06834364834397,14.72023065906743,15.06834364834397,253679.0,15.538297843933105,,-0.6208391060483717,-0.0100000217337581,0.0202019683066738,0.0202019683066738,-0.0033670161246093,Financial Services,9.0
2020-02-13,14.52130889892578,14.86942189020454,14.421847502255178,14.819691191869236,385402.0,15.458728981018066,,-0.6367478521676414,-0.0168350107477504,0.0205478924124757,0.0239725629212741,-0.0068493410175967,Financial Services,9.0
2020-02-14,14.024003982543944,14.571038825257135,13.974273283606149,14.421847676977936,444991.0,15.354294872283935,,-0.6685653444061808,-0.0342465627474272,0.0283687665041452,0.0390070370340811,-0.0035461127221368,Financial Services,9.0
2020-02-17,13.825080871582031,14.123464109871506,13.725620424508318,14.123464109871506,280673.0,15.237428092956543,,-0.6812924145207202,-0.0141844733650617,0.0215827481271964,0.0215827481271964,-0.0071942036359554,Financial Services,9.0
2020-02-18,13.52669906616211,13.92454276577044,13.427237666992928,13.92454276577044,423782.0,15.110615348815918,,-0.7003828366447201,-0.0215826444844353,0.0294117358316607,0.0294117358316607,-0.0073529690194699,Financial Services,9.0
2020-02-19,13.725621223449709,13.924543077710153,13.526699369189265,13.67589052275104,376249.0,15.003694772720335,,-0.6876558275461171,0.0147058906474243,-0.0036232021770863,0.0144927396015119,-0.0144927396015119,Financial Services,9.0
2020-02-20,13.725621223449709,13.974273778408818,13.576429121353708,13.924543077710153,384069.0,14.889314651489258,,-0.6876558275461171,0.0,0.0144927396015119,0.0181159417785985,-0.0108696065312591,Financial Services,9.0
2020-02-24,13.377507209777832,13.725621164642792,13.228316056855258,13.675890464157195,383321.0,14.757528829574586,,-0.7099281087226564,-0.02536235030857,0.0223048472110909,0.0260223335637985,-0.0111523881529682,Financial Services,9.0
2020-02-25,13.128854751586914,13.526699409837562,13.079124050738804,13.377507307293236,379134.0,14.620769929885864,,-0.7258368548419262,-0.0185873537043713,0.0189393942130609,0.0303030740897305,-0.0037878932922231,Financial Services,9.0
2020-02-26,12.681280136108398,13.128854539440676,12.631549436063876,13.128854539440676,567024.0,14.471578407287598,,-0.7544726100597988,-0.0340909107418083,0.0352941026874618,0.0352941026874618,-0.003921583587048,Financial Services,9.0
2020-02-27,12.4823579788208,12.83047097354012,12.432627279993987,12.681279825593869,488712.0,14.307467699050903,,-0.7671996191584018,-0.0156862836521678,0.0159362395398836,0.0278884001973005,-0.0039840788824669,Financial Services,9.0
2020-02-28,12.283435821533203,12.4823576632777,11.935321887079713,12.432626965708035,612847.0,14.148330068588256,,-0.7799266282570049,-0.0159362644161555,0.0121457177244574,0.0161943160394733,-0.0283401109845208,Financial Services,9.0
2020-03-02,12.333166122436523,12.929932622907474,12.183974971585888,12.482358221821364,452562.0,13.991678953170776,,-0.7767448912363383,0.0040485660222314,0.0120968207112226,0.0483871290264477,-0.0120967438020012,Financial Services,9.0
