Date_Ticker,Close_ABSLAMC.NS,High_ABSLAMC.NS,Low_ABSLAMC.NS,Open_ABSLAMC.NS,Volume_ABSLAMC.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
Date,,,,,,,,,,,,,,
2021-10-11,652.9429321289062,674.8337312735141,649.1155107456889,667.4589868103157,7876940.0,,,1.1684572041001402,,0.0222317356802992,0.0335263589931718,-0.0058618007713754,Financial Services,9.0
2021-10-12,636.9332275390625,653.4563494857186,633.199191256287,653.4563494857186,1649958.0,,,1.048928441241434,-0.0245193014612233,0.0259416862431514,0.0259416862431514,-0.0058625239213894,Financial Services,9.0
2021-10-13,633.10595703125,636.6066165655091,627.3181885392322,635.8130995516154,1050858.0,,,1.020353965906352,-0.006008903825916,0.0042759706970056,0.0055293422773563,-0.0091418638977236,Financial Services,9.0
2021-10-14,650.7958984375,656.2569039369797,628.0649174364885,631.0988220421716,1009332.0,,,1.1524274092023283,0.0279415178609302,-0.0302661348091148,0.0083912721524384,-0.0349279721270316,Financial Services,9.0
2021-10-18,638.4736328125,655.2767985198005,634.7862600535774,651.8228030623683,435065.0,,,1.0604291366853595,-0.0189341476407343,0.0209079428872649,0.0263177128134202,-0.0057752937152307,Financial Services,9.0
2021-10-19,633.7593383789062,646.8751295818726,630.1186301694006,637.5867028232602,372408.0,,,1.0252321236338748,-0.0073836947859962,0.0060391448497532,0.0206952235788986,-0.0057446225862615,Financial Services,9.0
2021-10-20,618.1231079101562,637.7268001060447,617.236262820205,636.2331512764223,391114.0,,,0.908491725757393,-0.0246721894603493,0.0292984409327379,0.0317148670629181,-0.0014347386121021,Financial Services,9.0
2021-10-21,614.9024658203125,627.2247975411909,613.3154889284712,623.1173346419399,266001.0,,,0.884446349876197,-0.0052103570447844,0.0133596290115187,0.0200394898472877,-0.0025808595347299,Financial Services,9.0
2021-10-22,614.8557739257812,623.0239783172358,611.1217376325449,615.1824793106906,216987.0,,,0.8840977472922124,-7.593382223465397e-05,0.0005313528778032,0.0132847486156004,-0.0060730279385603,Financial Services,9.0
2021-10-25,607.9478149414062,617.9830379903431,593.4784235685206,614.8558052263081,395106.0,,,0.8325227924485835,-0.0112350884180016,0.0113628014035507,0.0165067178502877,-0.0238003838771592,Financial Services,9.0
2021-10-26,596.6990356445312,620.7835593330553,595.3921000972908,616.1160137741603,545362.0,,,0.7485391895356944,-0.0185028698523394,0.0325406561260075,0.0403629338239317,-0.0021902759501341,Financial Services,9.0
2021-10-27,581.9028930664062,599.3128611218328,579.2424148381577,598.332687931261,1043401.0,,,0.6380709040330216,-0.0247966591099695,0.0282345990381247,0.0299190264610693,-0.0045720312786705,Financial Services,9.0
2021-10-28,588.1574096679688,606.594214788199,575.1816670859317,579.8024916484894,1491570.0,,,0.6847672454594752,0.0107483854713345,-0.0142052414577177,0.0313467191217371,-0.0220616834349876,Financial Services,9.0
2021-10-29,605.9407958984375,607.7144861603177,580.9227608589493,585.3102654723798,424720.0,,,0.8175383496130733,0.0302357599141834,-0.0340471058652991,0.0029271675944022,-0.0412879198905786,Financial Services,9.0
2021-11-01,608.9747314453125,620.7836461515805,603.1870197243526,607.7145167589157,235406.0,,,0.8401897708479832,0.0050069834667206,-0.002069403903518,0.0193914691308147,-0.0095040260656195,Financial Services,9.0
2021-11-02,605.5673217773438,618.0763086473625,602.4400323271867,608.9745955654691,206419.0,,,0.8147499846308488,-0.0055953219272033,0.0056265813322373,0.0206566411696469,-0.0051642308587234,Financial Services,9.0
2021-11-03,603.2133178710938,613.618464406034,601.7067199652425,612.0647386187914,89927.0,,,0.7971749461221982,-0.0038872703687857,0.0146737820360742,0.0172495305171027,-0.0024976204291516,Financial Services,9.0
2021-11-04,608.627685546875,611.0289083749353,600.7650314009767,604.5315833219859,59104.0,,,0.8375987194851905,0.0089758755574065,-0.0067300622731426,0.0039453066054704,-0.0129186600159889,Financial Services,9.0
2021-11-08,595.4918823242188,607.9685855756243,594.2677069701921,607.9685855756243,309066.0,,,0.739526559593149,-0.021582658059423,0.0209519283499024,0.0209519283499024,-0.0020557381055282,Financial Services,9.0
2021-11-09,594.3148803710938,600.7650780474398,593.7498630552587,595.5389983458642,302366.0,614.5365051269531,,0.7307390403388236,-0.0019765205673856,0.0020597128142005,0.0108531653663435,-0.0009507036328657,Financial Services,9.0
2021-11-10,589.4654541015625,598.5522848097519,587.7705170060999,593.3261473452845,345759.0,611.3626312255859,,0.6945331303972188,-0.0081596918227981,0.0065494817666733,0.0154153744633587,-0.0028753798609724,Financial Services,9.0
2021-11-11,588.0057983398438,595.491831141869,586.7345526906226,590.5953025656815,196212.0,608.916259765625,,0.6836353123632429,-0.0024762363113263,0.0044038753242721,0.0127312227586209,-0.0021619610772721,Financial Services,9.0
2021-11-12,583.5330810546875,593.0906722865991,582.9209933644714,593.0906722865991,352841.0,606.4376159667969,,0.6502419189554327,-0.0076065870401012,0.0163788335952386,0.0163788335952386,-0.0010489340023529,Financial Services,9.0
2021-11-15,581.5555419921875,587.0170877712676,580.9905822433939,582.403039088394,338667.0,602.9755981445312,,0.6354775742219676,-0.0033889065191055,0.0014572934741596,0.0093912711421697,-0.0009714630985344,Financial Services,9.0
2021-11-16,573.7870483398438,583.7684448587542,572.5158601264675,581.4614204409436,394924.0,599.7412689208984,,0.5774778509710201,-0.0133581284871464,0.0133749482901441,0.0173956462555051,-0.0022154355297043,Financial Services,9.0
2021-11-17,568.56103515625,575.8587299418481,563.2878851390923,573.7871147661701,528097.0,596.4813537597656,,0.5384603358749251,-0.0091079315901506,0.0091917653282094,0.0128353762117949,-0.0092745539899837,Financial Services,9.0
2021-11-18,550.7640991210938,569.0789125729453,549.7282628186011,566.8660862222506,628805.0,593.1134033203125,,0.4055880686185237,-0.0313017159719103,0.0292357238368519,0.0332534627458076,-0.0018807258936186,Financial Services,9.0
2021-11-22,559.9921875,563.3349912480699,544.3138902035921,550.8582864690696,341218.0,590.3678894042969,,0.4744851542137947,0.0167550651787805,-0.0163107651049692,0.0059693756853882,-0.0279973500459019,Financial Services,9.0
2021-11-23,562.9111938476562,564.9828089751699,552.9298538783042,559.3329808854181,168137.0,587.7706604003906,,0.496278511833485,0.0052125840553021,-0.0063566207269392,0.0036801810838997,-0.0177316423592978,Financial Services,9.0
2021-11-24,563.617431640625,570.1618274469663,561.6870851727753,564.8886774655683,153716.0,585.5541412353516,,0.5015512967998715,0.0012546167151898,0.0022555119014733,0.011611414833802,-0.0034249232892438,Financial Services,9.0
2021-11-25,560.3217163085938,564.417876354873,554.6248175381635,554.6248175381635,75456.0,583.7352752685547,,0.4769454226463866,-0.0058474332889914,-0.010167192533535,0.0073103717508304,-0.010167192533535,Financial Services,9.0
2021-11-26,558.8151245117188,564.5590937533689,554.4364844940649,555.5664616734298,654445.0,582.5808868408203,,0.4656971792698171,-0.0026887977978088,-0.0058134840948114,0.0102788363981183,-0.0078355789340524,Financial Services,9.0
2021-11-29,542.2893676757812,553.6360945098327,536.7336802766898,548.0804071107412,193867.0,580.287484741211,,0.3423155604011897,-0.0295728517555378,0.0106788732734703,0.020923749404645,-0.0102448761311746,Financial Services,9.0
2021-11-30,543.4663696289062,560.2745841646374,538.6169111633153,538.6169111633153,307291.0,577.1637634277344,,0.351103079655515,0.0021704315505383,-0.0089231988152317,0.0309277914421977,-0.0089231988152317,Financial Services,9.0
2021-12-01,540.9710083007812,551.9411135296831,539.5585513600481,548.0332930044468,169375.0,573.7635772705078,,0.332472663912213,-0.0045915653066608,0.0130548302872062,0.0202785455423193,-0.0026109660574412,Financial Services,9.0
2021-12-02,544.2197265625,545.9617339788189,540.5002447425757,541.4418827996185,118834.0,570.6961975097656,,0.356727657033452,0.0060053463344055,-0.0051042687857484,0.0032009266318258,-0.0068345222313384,Financial Services,9.0
2021-12-03,547.5154418945312,550.6699062934715,542.6659830698076,545.6321658419045,123164.0,567.9113037109375,,0.3813335311869369,0.0060558542279388,-0.00343967659818,0.0057614163137118,-0.0088572092285532,Financial Services,9.0
2021-12-06,543.4663696289062,553.4477089794381,542.3834629896322,547.515401347593,140344.0,564.6532379150391,,0.351103079655515,-0.0073953572005462,0.0074503813758548,0.0183660662523559,-0.0019925918139396,Financial Services,9.0
2021-12-07,543.3250732421875,549.6811291250034,541.4417974250568,544.2667111507528,86643.0,562.0448974609375,,0.3500481581105159,-0.0002599910401359,0.0017331022530329,0.0116984402079722,-0.0034662045060659,Financial Services,9.0
2021-12-08,548.5040893554688,551.7056812782528,544.2667187080874,544.2667187080874,119154.0,559.7543579101563,,0.3887147921743649,0.0095320764093887,-0.0077253218884121,0.0058369517837981,-0.0077253218884121,Financial Services,9.0
2021-12-09,558.9092407226562,560.2746273595659,549.6341291244848,550.8111766609545,198486.0,558.2265472412109,,0.4663998527136135,0.0189700524920685,-0.0144890502279603,0.002442948760597,-0.0165950228093901,Financial Services,9.0
2021-12-10,555.0485229492188,562.1578782566882,552.7414983863919,558.9092157068316,109805.0,556.5786834716797,,0.4375756594490889,-0.0069075933839377,0.0069555950479776,0.0128085293690978,-0.0041564376220094,Financial Services,9.0
2021-12-13,551.4232177734375,563.0995525547529,549.634139966527,561.2162764592521,221403.0,554.9731903076172,,0.4105090611733598,-0.0065315103561007,0.0177596052726205,0.0211749059614549,-0.0032444731183691,Financial Services,9.0
2021-12-14,546.7620849609375,553.3535504458288,545.6791783563554,550.8581869516271,76250.0,553.2335174560546,,0.3757089538089999,-0.0084529135920698,0.00749156187555,0.012055454586545,-0.0019805810138783,Financial Services,9.0
2021-12-15,542.7601318359375,550.9994638144401,541.4418157301695,548.0803517153879,161586.0,551.6821716308593,,0.3458302946891284,-0.0073193683963764,0.0098021567307353,0.0151804296137822,-0.0024289110943146,Financial Services,9.0
2021-12-16,538.8052978515625,546.3854725771139,535.6037055271312,543.3251489478582,155670.0,550.194384765625,,0.3163034279808074,-0.0072865226320094,0.0083886537758968,0.0140684858812203,-0.0059420208695003,Financial Services,9.0
2021-12-17,518.7954711914062,545.2084057799223,513.2868543694016,545.2084057799223,525443.0,548.5959533691406,,0.1669096766917976,-0.0371373977574898,0.050912037701214,0.050912037701214,-0.0106180896478418,Financial Services,9.0
2021-12-20,500.8101501464844,519.7841789431284,475.62136224037135,518.7954705321346,796915.0,545.6368515014649,,0.0326309233236727,-0.0346674596129739,0.035912451815103,0.0378866698110935,-0.0502960810573536,Financial Services,9.0
2021-12-21,497.2789916992188,512.7689478854053,494.3599369653934,510.3677825433204,153588.0,542.355241394043,,0.0062672263365661,-0.0070508923316206,0.0263208200277611,0.0311494280770978,-0.0058700544011538,Financial Services,9.0
2021-12-22,496.7611083984375,503.7292524893588,495.30158101362906,503.7292524893588,266721.0,539.0124252319335,575.8634295654297,0.0024006996370769,-0.0010414341032417,0.014027153038181,0.014027153038181,-0.0029380870606274,Financial Services,9.0
2021-12-23,493.22998046875,503.7763377250759,487.7684914796062,499.0681476528789,475702.0,535.6578384399414,572.6691705322265,-0.0239627695052034,-0.0071083018980126,0.0118366024274934,0.021382230752281,-0.011072905551997,Financial Services,9.0
2021-12-24,481.5536804199219,497.1848773881393,480.14122338188736,496.24323936278296,356275.0,531.7947662353515,569.5615795898437,-0.1111382505873999,-0.023673135273998,0.0305045097569425,0.0324599262839955,-0.0029331247905796,Financial Services,9.0
2021-12-27,474.2088928222656,483.90778126526834,470.1127618589665,483.90778126526834,465096.0,528.3907424926758,566.383638305664,-0.1659745762723068,-0.0152522717534865,0.0204527763814794,0.0204527763814794,-0.0086378197990359,Financial Services,9.0
2021-12-28,493.22998046875,494.359957580682,473.7380908117616,475.9980162991138,459489.0,525.878923034668,563.2323199462891,-0.0239627695052034,0.0401111997990588,-0.0349369763639662,0.0022909741027057,-0.039518866307486,Financial Services,9.0
2021-12-29,492.5237121582031,506.6012108311062,490.59336587919387,493.4182796942373,322957.0,523.4565582275391,560.3133215332032,-0.0292357823164161,-0.0014319249407257,0.0018162933356329,0.0285823775087223,-0.0039192961300291,Financial Services,9.0
2021-12-30,494.4070129394531,498.6443838754655,492.94748555609766,492.9945559607824,91330.0,520.9659225463868,557.5262750244141,-0.015175022406052,0.00382377687563,-0.0028568708406321,0.0085706125218965,-0.0029520766193787,Financial Services,9.0
2021-12-31,500.33929443359375,503.399617726384,493.3241377869971,497.0906895319697,179844.0,518.6071151733398,555.1705987548828,0.0291155055012556,0.0119987810425074,-0.0064928038588326,0.006116495999489,-0.0140207989351268,Financial Services,9.0
2022-01-03,498.4560241699219,505.5654366469704,496.2431979840583,500.0097497714136,134692.0,516.3565979003906,552.841669921875,0.0150549734357176,-0.0037639863281252,0.0031170765847983,0.0142628680010192,-0.0044393609035994,Financial Services,9.0
2022-01-04,504.3412780761719,507.07205120184335,497.184852431891,504.01172777304856,179585.0,514.4074081420898,550.6313800048828,0.0589943924659532,0.0118069671563318,-0.0006534271879954,0.0054145342536469,-0.014189648865505,Financial Services,9.0
